ÈÕÆÚ,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH
2014/11/24,-0.3839,0,0.0899,-0.1519,2.2321,2.4096,-0.6429,0.7823,3.512,1.4682,1.1564,,2.2713,4.4781,0.3854,2.3736,2.3507,2.561,3.963,2.9651,3315881855,10549190042,2646809718,1050806164,,3577365083,1605907956,3301096500,2849488533,4478504508,61.0595,113.405,47.6096,40.6914,22.3219,63.5618,27.3324,21.4046,-72.9477,39.5278,3.9622,4.5544,1.9921,2.5381,1.784,2.323,3.307,4.2957,13.2929,1.557,11.1976,4.1947,4.4094,1.7148,1.7408,1.6218,3.4555,5.2905,242.6961,4.6874
2014/11/25,0.9634,0,2.965,0.9125,1.0917,4.3137,0.8627,2.1992,0.3571,1.2862,1.0359,,3.6399,3.6483,0.1675,2.5011,2.5433,3.6259,2.6826,3.4377,3347826767,10549190042,2725286556,1060395270,,3731682793,1619761943,3373695000,2859665278,4536105853,61.6477,113.405,49.0212,41.0628,22.5579,66.3037,27.5682,21.8753,-73.2083,40.0362,4.0004,4.5544,2.0511,2.5613,1.8028,2.4232,3.3355,4.3902,13.3404,1.577,11.3054,4.1947,4.5402,1.7305,1.7592,1.6918,3.4853,5.4068,243.5629,4.7477
2014/11/26,6.1069,0,1.6579,3.2404,0.6479,0.188,-1.3542,0,0.1779,-0.3175,2.7306,,4.0873,7.9793,0.1997,1.2749,1.3213,3.7872,3.1983,2.3908,3552274203,10549190042,2770470190,1094756232,,3738697234,2803954950,3373695000,2864753650,4521705517,65.4124,113.405,49.834,42.3934,22.6937,66.4283,27.1949,21.8753,-73.3385,39.9091,4.2447,4.5544,2.0851,2.6443,1.8137,2.4278,3.2903,4.3902,13.3641,1.572,11.9958,4.1947,4.6154,1.7866,1.7698,1.6949,3.4381,5.4068,243.9963,4.7327
2014/11/27,0,0,1.2876,3.5036,0,-0.6567,2.6734,0.8861,0.1776,-0.4777,,,3.8732,13.5097,0.3154,1.2503,1.8455,3.42,3.1376,3.2704,3552274203,10549190042,2806141480,1133112655,,3714146690,2878916173,3403588500,2869842022,4500105013,65.4124,113.405,50.4756,43.8787,22.684,65.9921,27.9219,22.0691,-73.4688,39.7184,4.2447,4.5544,2.112,2.7369,1.8129,2.4119,3.3783,4.4291,13.3879,1.5645,11.9958,4.1947,4.6749,1.8492,1.7691,1.6838,3.53,5.4547,244.4297,4.7101
2014/11/28,0,0,-0.0847,-3.103,0,-1.322,1.4778,-1.0038,-1.0638,0,,,4.0422,9.4542,0.1927,1.4127,2.0577,2.9946,2.2842,3.0496,3552274203,10549190042,2803763394,1097952600,,3665045600,2921461732,3369424500,2839311788,4565607200,65.4124,113.405,50.4329,42.5171,22.6972,65.1197,28.3346,21.8476,-72.6872,39.7184,4.2447,4.5544,2.1102,2.652,1.814,2.38,3.4282,4.3846,13.2455,1.5645,11.9958,4.1947,4.6709,1.7918,1.7701,1.6616,3.5822,5.4,241.8293,4.7101
2014/12/1,0,0,-1.1026,-2.9112,-1.2876,-4.689,-2.0111,-0.8872,1.0753,2.72,,,2.7977,4.943,0.1698,2.5628,1.6085,3.4253,2.7687,5.1588,3552274203,10549190042,2772848276,1065988915,,3493191787,2862708341,3339531000,2869842022,4689791716,65.4124,113.405,49.8768,41.2794,22.4086,62.0662,27.7647,21.6538,-73.4688,40.7988,4.2447,4.5544,2.0869,2.5748,1.7909,2.2684,3.3593,4.3457,13.3879,1.607,11.9958,4.1947,4.6194,1.7396,1.7476,1.5836,3.5101,5.3521,244.4297,4.8382
2014/12/2,0,0,-0.3431,1.4993,0,3.4137,1.2031,0.5115,0,0.3115,,,2.5039,4.2268,0.0909,4.386,1.3738,3.5769,2.2766,4.5059,3552274203,10549190042,2763335932,1081970758,,3612437290,2897149984,3356613000,2869842022,4704401659,65.4124,113.405,49.7057,41.8983,22.391,64.1849,28.0988,21.7645,-73.4688,40.9259,4.2447,4.5544,2.0798,2.6134,1.7895,2.3458,3.3997,4.3679,13.3879,1.6121,11.9958,4.1947,4.6036,1.7657,1.7462,1.6377,3.5523,5.3794,244.4297,4.8532
2014/12/3,0,0,-2.5818,1.034,0,-0.4854,-1.958,1.7812,3.1915,0.1553,,,3.4762,4.2202,0.2996,2.3555,1.5013,5.7136,4.8928,4.1234,3552274203,10549190042,2691993352,1093158048,,3594901187,2840422572,3416400000,2961432725,4711706630,65.4124,113.405,48.4224,42.3315,22.4103,63.8733,27.5486,22.1522,-75.8135,40.9894,4.2447,4.5544,2.0261,2.6404,1.791,2.3344,3.3331,4.4457,13.8151,1.6146,11.9958,4.1947,4.4847,1.784,1.7477,1.6298,3.4828,5.4753,252.2306,4.8608
2014/12/4,0,0,0.3534,0.731,1.9565,1.9512,0.8559,0.75,-0.8591,1.5504,,,2.6144,6.4084,0.4735,3.4744,1.4788,6.0545,4.044,3.8723,3552274203,10549190042,2701505696,1101148969,,3665045600,2864734320,3442023000,2935990863,4784756346,65.4124,113.405,48.5935,42.6409,22.8664,65.1197,27.7844,22.3184,-75.1622,41.6249,4.2447,4.5544,2.0332,2.6597,1.8275,2.38,3.3617,4.4791,13.6965,1.6396,11.9958,4.1947,4.5006,1.797,1.7833,1.6616,3.5126,5.5163,250.0637,4.9361
2014/12/5,0,0,-4.9296,-4.1364,0.2132,-0.1914,-4.1726,-3.3499,-5.5459,-4.1221,,,3.9061,5.7081,0.5049,2.4708,1.6369,5.8533,3.8331,4.2595,3552274203,10549190042,2568332880,1055600717,,3658031159,2745201559,3326719500,2773162947,4587522115,65.4124,113.405,46.198,40.8771,22.9062,64.995,26.625,21.5707,-70.9938,39.9091,4.2447,4.5544,1.933,2.5497,1.8307,2.3754,3.2214,4.329,12.9369,1.572,11.9958,4.1947,4.2787,1.7227,1.7864,1.6584,3.366,5.3315,236.1953,4.7327
2014/12/8,0,-10.0259,1.5741,-1.2869,-0.8511,4.0268,0.2214,0.3851,-0.367,0.7962,,0.3818,2.5332,4.7612,0.3174,4.0723,1.0971,3.6377,2.5834,3.1605,3552274203,9491541622,2608760342,1042016151,,3805334427,2751279496,3339531000,2762986202,4624046972,65.4124,102.0352,46.9252,40.3511,22.6785,67.6123,26.684,21.6538,-70.7333,40.2268,4.2447,4.0978,1.9634,2.5169,1.8125,2.4711,3.2285,4.3457,12.8894,1.5845,11.9958,3.7742,4.346,1.7005,1.7687,1.7252,3.3735,5.3521,235.3286,4.7703
2014/12/9,0,-9.9928,-3.2817,-5.5215,-4.721,-1.106,-2.9455,-2.5575,-3.1308,-2.0537,,0.7608,2.2839,6.0352,0.6139,5.736,1.5351,5.2384,3.1202,4.5338,3552274203,8543069814,2523149246,984481516.5,,3763247779,2670240335,3254121000,2676483872,4529082342,65.4124,91.839,45.3853,38.1231,21.5901,66.8645,25.898,21.1,-68.5188,39.4007,4.2447,3.6883,1.899,2.3779,1.7255,2.4437,3.1334,4.2346,12.4859,1.552,11.9958,3.397,4.2034,1.6066,1.6838,1.7061,3.2741,5.2152,227.961,4.6724
2014/12/10,0,-1.4377,3.6758,2.9221,2.4775,2.5163,1.5933,1.0499,2.0913,3.2258,,11.3791,1.3483,2.8368,0.2479,2.3171,0.9138,3.4175,1.7575,2.6822,3552274203,8420246126,2615894600,1013248834,,3857942737,2712785894,3288285000,2732455968,4675181773,65.4124,90.5186,47.0536,39.2371,22.1071,68.547,26.3107,21.3215,-69.9517,40.6717,4.2447,3.6353,1.9688,2.4474,1.7668,2.5052,3.1834,4.279,12.747,1.602,11.9958,3.3482,4.3579,1.6536,1.7241,1.749,3.3263,5.2699,232.7282,4.8231
2014/12/11,0,9.9676,3.4545,2.2871,0,0.1818,5.6759,1.5584,1.8622,3.125,,14.8145,3.2092,3.801,0.3833,2.0221,2.2055,3.2842,2.2038,5.4248,3552274203,9259541324,2706261868,1036422506,,3864957178,2866760299,3339531000,2783339692,4821281203,65.4124,99.5411,48.679,40.1345,22.0953,68.6716,27.804,21.6538,-71.2543,41.9427,4.2447,3.9976,2.0368,2.5034,1.7659,2.5098,3.364,4.3457,12.9843,1.6521,11.9958,3.6819,4.5085,1.6914,1.7232,1.7522,3.5151,5.3521,237.0621,4.9738
2014/12/12,0,-5.0111,-0.5272,0.5397,-0.8791,0.363,-0.424,0.7673,2.5594,0.4545,,7.921,1.6462,2.7948,0.2367,2.0083,1.1271,3.1,2.6336,3.3277,3552274203,8795540727,2691993352,1042016151,,3878986061,2854604425,3365154000,2854576905,4843196118,65.4124,94.5531,48.4224,40.3511,21.9121,68.9209,27.6861,21.8199,-73.078,42.1333,4.2447,3.7973,2.0261,2.5169,1.7512,2.5189,3.3498,4.3791,13.3167,1.6596,11.9958,3.4974,4.4847,1.7005,1.7089,1.7585,3.5002,5.3931,243.1295,4.9964
2014/12/15,0,-3.5687,1.9435,1.6104,0.4435,-1.7179,4.7551,1.0152,0.3565,0.7541,,4.4864,2.0658,2.6759,0.2432,1.6297,2.9563,3.1538,2.1897,3.3336,3552274203,8481657970,2744311244,1058797086,,3812348868,2990345019,3399318000,2864753650,4879720975,65.4124,91.1788,49.3635,41.0009,21.9965,67.7369,29.0026,22.0415,-73.3385,42.4511,4.2447,3.6618,2.0654,2.5574,1.758,2.4756,3.5091,4.4235,13.3641,1.6721,11.9958,3.3726,4.5719,1.7279,1.7155,1.7283,3.6666,5.4479,243.9963,5.0341
2014/12/16,0,0.6436,-1.0399,-1.1321,-0.4415,2.0239,-0.7453,0.1256,-0.8881,0,,3.7203,2.1031,2.6265,0.2641,2.363,1.7206,3.4349,2.0535,2.0675,3552274203,8536246276,2715774212,1046810703,,3889507723,2968059250,3403588500,2839311788,4879720975,65.4124,91.7656,48.8501,40.5367,21.9077,69.1078,28.7865,22.0691,-72.6872,42.4511,4.2447,3.6853,2.044,2.5285,1.7509,2.5257,3.4829,4.4291,13.2455,1.6721,11.9958,3.3943,4.5243,1.7083,1.7085,1.7633,3.6393,5.4547,241.8293,5.0341
2014/12/17,0,1.7586,-1.1384,-2.5954,-1.5521,-0.1803,-3.0717,-0.2509,-3.405,-1.497,,4.2796,1.6905,2.9144,0.3965,2.7176,1.3948,3.9937,2.1492,2.3834,3552274203,8686364116,2684859094,1019641571,,3882493282,2876890194,3395047500,2742632713,4806671260,65.4124,93.3794,48.2941,39.4846,21.5485,68.9832,27.9023,22.0138,-70.2122,41.8156,4.2447,3.7502,2.0207,2.4628,1.7222,2.5212,3.3759,4.418,12.7944,1.6471,11.9958,3.454,4.4728,1.664,1.6805,1.7601,3.5275,5.441,233.595,4.9587
2014/12/18,0,-1.8068,-2.5686,-0.1567,0.4505,-0.9937,-0.9859,-2.1384,-0.7421,-0.4559,,2.644,1.493,2.4484,0.1721,1.8896,0.7967,2.7392,1.2477,1.7235,3552274203,8529422738,2615894600,1018043386,,3843913854,2848526488,3322449000,2722279223,4784756346,65.4124,91.6923,47.0536,39.4227,21.6637,68.2977,27.6272,21.543,-69.6911,41.6249,4.2447,3.6824,1.9688,2.459,1.7314,2.4961,3.3427,4.3235,12.6995,1.6396,11.9958,3.3916,4.3579,1.6614,1.6895,1.7426,3.4927,5.3247,231.8615,4.9361
2014/12/19,0,-3.2,-0.6364,-2.1978,0.2242,-1.9161,-1.707,-1.7995,-0.9346,0.916,,2.7032,1.7474,2.6386,0.2236,2.169,1.4394,2.6291,2.0185,2.7543,3552274203,8256481210,2599247998,995668806.4,,3770262220,2799902992,3262662000,2696837361,4828586175,65.4124,88.7581,46.7541,38.5563,21.7153,66.9891,27.1556,21.1554,-69.0398,42.0062,4.2447,3.5646,1.9563,2.4049,1.7355,2.4483,3.2856,4.2457,12.5808,1.6546,11.9958,3.2831,4.3302,1.6249,1.6935,1.7093,3.4331,5.2289,229.6945,4.9814
2014/12/22,0,-5.2893,-3.2022,-6.9021,-2.9083,-3.907,-3.9074,-0.5236,10,-1.8154,,3.2295,3.585,4.6272,0.2931,1.5087,1.3249,3.4991,4.7714,3.4721,3552274203,7819774766,2516014988,926946882.4,,3622958952,2690500125,3245580000,2966521098,4740926516,65.4124,84.0635,45.257,35.8951,21.0918,64.3719,26.0945,21.0446,-75.9438,41.2436,4.2447,3.376,1.8936,2.2389,1.6857,2.3526,3.1572,4.2235,13.8389,1.6246,11.9958,3.1094,4.1915,1.5127,1.6449,1.6425,3.299,5.2015,252.664,4.8909
2014/12/23,-9.982,1.2216,1.2287,-0.7759,0.6912,0,-0.6024,-3.6842,0.1715,-2.4653,2.4672,1.6343,1.4305,1.7348,0.2022,1.4434,0.6199,1.8757,7.2924,1.8179,3197685681,7915304300,2546930106,919755053.1,,3622958952,2674292293,3126006000,2971609470,4624046972,58.883,85.0904,45.813,35.6166,21.2346,64.3719,25.9373,20.2693,-76.0741,40.2268,3.821,3.4173,1.9169,2.2216,1.6971,2.3526,3.1382,4.0679,13.8626,1.5845,10.7984,3.1474,4.243,1.501,1.6561,1.6425,3.2791,5.0099,253.0974,4.7703
2014/12/24,-8.0919,1.7241,2.9879,3.8228,-0.9153,0,4.0909,1.5027,1.8836,2.0537,2.6168,1.4016,1.3853,1.8967,0.022,1.6655,0.9645,1.3289,4.759,2.1837,2938931895,8051775064,2623028858,954915107.3,,3622958952,2783695160,3172981500,3027581566,4719011602,54.1182,86.5575,47.1819,36.9782,21.0427,64.3719,26.9984,20.5739,-77.507,41.053,3.5118,3.4762,1.9742,2.3065,1.6817,2.3526,3.2666,4.129,14.1237,1.6171,9.9246,3.2017,4.3698,1.5584,1.6411,1.6425,3.4132,5.0851,257.8646,4.8683
2014/12/25,0.5435,0.0847,-0.1813,0.4184,-0.4619,-0.1936,0.4367,0.4038,-0.5042,2.1672,1.8173,1.4531,0.793,1.971,0.1002,1.1451,0.6188,1.4152,4.8496,2.764,2954904351,8058598602,2618272686,958910568,,3615944511,2795851034,3185793000,3012316449,4821281203,54.4123,86.6309,47.0963,37.1329,20.9243,64.2472,27.1163,20.6569,-77.1162,41.9427,3.5309,3.4791,1.9706,2.3161,1.6723,2.3481,3.2808,4.1457,14.0525,1.6521,9.9786,3.2044,4.3619,1.5649,1.6318,1.6393,3.4281,5.1057,256.5645,4.9738
2014/12/26,5.8378,-0.7621,-1.3624,-0.6667,0.9281,-0.582,1.5217,-0.5362,0.3378,-0.1515,1.9765,1.3031,1.1541,1.8058,0.1776,1.5894,0.668,1.6232,3.4651,1.8268,3127406875,7997186759,2582601396,952517830.9,,3594901187,2838396593,3168711000,3022493194,4813976232,57.5888,85.9707,46.4547,36.8853,21.1128,63.8733,27.5289,20.5462,-77.3767,41.8791,3.737,3.4526,1.9437,2.3007,1.6873,2.3344,3.3308,4.1234,14.1,1.6496,10.5611,3.18,4.3025,1.5544,1.6465,1.6298,3.4803,5.0783,257.4312,4.9663
2014/12/29,-3.8815,1.4505,-2.0258,-2.349,-0.4598,-0.0976,-2.9979,-2.2911,1.3468,-1.9727,1.2314,1.8396,1.7795,1.8557,0.178,2.6527,0.8931,2.3339,4.1694,2.4569,3006016210,8113186908,2530283504,930143251,,3591393966,2753305475,3096112500,3063200173,4719011602,55.3535,87.2177,45.5136,36.0189,21.0192,63.811,26.7036,20.0754,-78.4188,41.053,3.5919,3.5027,1.9044,2.2467,1.6799,2.3321,3.2309,4.029,14.2899,1.6171,10.1512,3.2261,4.2153,1.5179,1.6392,1.6282,3.376,4.9619,260.8983,4.8683
2014/12/30,-2.4442,-2.1867,-2.9135,-0.7732,0.4619,-3.418,1.6188,-2.6207,-4.3189,-2.1672,0.8519,1.1693,1.1244,1.0989,0.1794,2.6235,1.235,1.8762,3.2144,1.4871,2932542912,7938380035,2456562838,922951421.7,,3468641243,2797877013,3014973000,2930902491,4616742001,54.0006,85.3105,44.1876,35.7404,21.1313,61.63,27.1359,19.5493,-75.032,40.1633,3.5041,3.4261,1.8489,2.2293,1.6888,2.2524,3.2832,3.9234,13.6727,1.582,9.903,3.1555,4.0925,1.5062,1.648,1.5725,3.4306,4.8319,249.6303,4.7628
2014/12/31,1.0893,2.3216,1.2585,0.8658,0,-2.3256,3.1861,0.7082,-1.2153,0.6329,0.7291,1.5672,0.6719,1.1947,0.1775,1.7968,2.3313,1.7613,2.7998,1.163,2964487824,8101363146,2487477956,930942343.1,,3401346539,2887020089,3036325500,2895283884,4645961887,54.5888,87.2911,44.7437,36.0498,21.1233,60.4488,28.0005,19.6878,-74.1201,40.4175,3.5423,3.5056,1.8721,2.2486,1.6882,2.2093,3.3878,3.9512,13.5066,1.592,10.0109,3.2288,4.144,1.5192,1.6474,1.5424,3.5399,4.8661,246.5966,4.793
2015/1/5,-0.5388,1.5126,2.4857,0.7725,0,-1.6563,-0.0702,0.8439,1.5817,2.673,1.1169,1.7781,1.3953,1.829,0.2859,1.0968,1.2267,2.1081,2.1295,3.1421,2948515368,8223904774,2549308192,938134172.4,,3345009537,2884994110,3061948500,2941079236,4770146403,140.086,-7.2228,62.8405,36.6333,59.4709,14.9238,27.176,1911.8589,510.3933,231.8172,3.5009,7.5871,1.8618,2.1735,1.647,1.9581,3.1406,4.0444,13.361,1.6445,7.7849,3.2267,4.3243,1.1603,1.5274,1.577,3.4717,4.5264,246.892,5.4129
2015/1/6,-0.8667,0.1656,0.5597,2.4702,-0.6897,4,0,1.2552,0.346,0.3063,1.2785,1.6006,1.1808,2.4233,0.2286,1.9515,1.8509,1.8803,1.962,2.2362,2922959439,8237520510,2563576708,961307844.4,,3478809918,2884994110,3100383000,2951255980,4784756346,138.8718,-7.2347,63.1923,37.5382,59.0758,15.5207,27.176,1935.8571,512.1594,232.5273,3.4706,7.5997,1.8722,2.2272,1.6361,2.0364,3.1406,4.0952,13.4073,1.6496,7.7174,3.2321,4.3485,1.1889,1.5172,1.6401,3.4717,4.5832,247.7463,5.4295
2015/1/7,1.0929,2.562,1.4842,-1.4131,2.5463,-2.1255,-1.8961,-0.4132,0.5172,1.2214,0.7667,2.4082,3.544,1.8033,0.2995,0.9979,1.318,1.5793,1.8982,3.7813,2954904351,8448564424,2601626084,947723278,,3404867602,2830292677,3087571500,2966521098,4843196118,140.3896,-7.4201,64.1302,37.0077,60.6007,15.1908,26.6608,1927.8577,514.8085,235.3673,3.5085,7.7944,1.9,2.1957,1.6783,1.9931,3.0811,4.0783,13.4766,1.6697,7.8017,3.3149,4.4131,1.1721,1.5564,1.6052,3.4058,4.5643,249.0277,5.4958
2015/1/8,0,-0.5641,0.3656,0.1686,-0.2257,-0.7239,3.078,0.1383,1.2007,-0.6033,0.854,1.7233,1.9641,1.7079,0.1452,0.7372,2.2373,1.7652,3.0129,2.3837,2954904351,8400909346,2611138428,949321462.3,,3380220163,2917409774,3091842000,3002139704,4813976232,140.3896,-7.3782,64.3647,37.0701,60.4953,15.0809,27.4814,1930.5242,520.9897,233.9473,3.5085,7.7504,1.907,2.1994,1.6754,1.9787,3.1759,4.0839,13.6384,1.6596,7.8017,3.2962,4.4292,1.1741,1.5537,1.5936,3.5107,4.5706,252.0178,5.4626
2015/1/9,-1.0811,-1.2966,0,0.1684,-0.2262,-0.4167,-4.0972,-1.5193,0,-0.4552,0.9865,1.3867,1.5303,1.7953,0.0823,0.5308,1.5115,1.4909,3.1748,3.4624,2922959439,8291983455,2611138428,950919646.6,,3366135913,2797877013,3044866500,3002139704,4792061317,138.8718,-7.2826,64.3647,37.1325,60.3515,15.018,26.3554,1901.193,520.9897,232.8823,3.4706,7.6499,1.907,2.2031,1.6714,1.9704,3.0458,4.0219,13.6384,1.6521,7.7174,3.2534,4.4292,1.1761,1.55,1.587,3.3668,4.5011,252.0178,5.4378
2015/1/12,-3.2787,-3.3662,-2.7322,-1.0084,-0.6803,-0.4184,-3.2585,-3.3661,-3.2203,-2.7439,0.9141,1.3384,1.1171,2.107,0.122,0.5679,1.0598,2.2286,1.6729,2.0701,2827124703,8012860860,2539795848,941330540.9,,3352051662,2706707957,2942374500,2905460629,4660571830,134.3187,-7.0374,62.6061,36.7581,59.8909,14.9552,25.4966,1837.1978,504.2121,226.4922,3.3568,7.3924,1.8549,2.1809,1.6587,1.9622,2.9465,3.8865,13.1992,1.6068,7.4644,3.1439,4.3082,1.1642,1.5382,1.5803,3.2571,4.3496,243.9019,5.2886
2015/1/13,0.791,1.1045,2.7154,1.7827,0.6849,0.105,1.1228,2.1771,-0.7005,0.627,0.4325,0.7687,0.8736,3.1161,0.0306,0.6958,0.6647,1.4827,1.7627,1.2633,2849486141,8101363146,2608760342,958111475.9,,3355572725,2737097643,3006432000,2885107139,4689791716,135.3811,-7.1151,64.306,37.4133,60.2645,14.9709,25.7829,1877.1948,500.6799,227.9122,3.3833,7.474,1.9052,2.2198,1.669,1.9642,2.9796,3.9711,13.1068,1.6168,7.5234,3.1786,4.4252,1.185,1.5478,1.582,3.2937,4.4443,242.1934,5.3217
2015/1/14,-1.7937,2.6891,5.0137,-1.1676,-0.6803,-1.574,-0.8142,1.5625,-1.94,0,0.6555,1.39,4.3942,1.2112,0.077,0.6169,0.5321,1.5632,1.1772,1.2366,2798374282,8319214928,2739555072,946924185.9,,3302756784,2714811873,3053407500,2829135043,4689791716,132.9527,-7.3065,67.5301,36.9765,59.8621,14.7353,25.573,1906.526,490.9666,227.9122,3.3226,7.675,2.0008,2.1938,1.6579,1.9333,2.9554,4.0331,12.8525,1.6168,7.3885,3.2641,4.647,1.1711,1.5374,1.5571,3.2669,4.5138,237.4947,5.3217
2015/1/15,2.6256,-0.491,-0.9549,-0.7595,-0.2283,-0.1066,0.5224,0.1399,0.5396,0.1558,1.3565,0.883,2.2028,1.3075,0.0871,0.6621,0.5353,0.9891,1.0134,1.3549,2871847580,8278367719,2713396126,939732356.6,,3299235722,2728993726,3057678000,2844400160,4697096687,136.4435,-7.2706,66.8853,36.6957,59.7088,14.7196,25.7065,1909.1924,493.6157,228.2672,3.4099,7.6373,1.9817,2.1772,1.6536,1.9313,2.9708,4.0388,12.9218,1.6193,7.5824,3.2481,4.6027,1.1623,1.5335,1.5554,3.2839,4.5201,238.7762,5.33
2015/1/16,2.8921,0.4934,9.9912,1.2755,0,2.6681,2.6726,0.838,0.5367,2.3328,2.7258,1.1536,6.2682,1.4851,0.0742,0.6368,1.0547,1.6826,1.1994,3.1466,2954904351,8319214928,2984497930,951718738.7,,3387262289,2801928971,3083301000,2859665278,4806671260,140.3896,-7.3065,73.568,37.1637,59.7209,15.1123,26.3936,1925.1913,496.2648,233.5923,3.5085,7.675,2.1796,2.2049,1.654,1.9828,3.0502,4.0726,12.9912,1.6571,7.8017,3.2641,5.0625,1.1771,1.5338,1.5969,3.3717,4.558,240.0576,5.4544
2015/1/19,-3.027,-2.5368,5.0199,-1.5953,-3.8902,-1.0395,-3.6876,-2.3546,-5.3381,-3.9514,2.321,1.5955,14.1079,2.8151,0.1899,1.4167,1.4021,2.1115,1.6639,3.7643,2865458597,8108171014,3134317348,936535988.1,,3352051662,2698604041,3010702500,2707014106,4616742001,136.1399,-7.1211,77.261,36.5708,57.4435,14.9552,25.4203,1879.8613,469.7738,224.3622,3.4023,7.4803,2.2891,2.1698,1.5909,1.9622,2.9377,3.9767,12.2977,1.5916,7.5656,3.1813,5.3167,1.1583,1.4753,1.5803,3.2474,4.4506,227.2431,5.2388
2015/1/20,2.1182,4.1142,2.6555,2.9863,1.6667,2.416,2.8529,2.4113,2.6316,2.5316,1.3127,2.6695,7.4976,2.6755,0.1657,1.1671,0.6937,1.8926,1.3793,2.498,2926153930,8441756556,3217550358,964504213,,3433036103,2775591244,3083301000,2778251319,4733621545,139.0236,-7.4141,79.3127,37.663,58.3846,15.3165,26.1455,1925.1913,482.1362,230.0422,3.4743,7.7881,2.3499,2.2346,1.617,2.0096,3.0215,4.0726,12.6213,1.6319,7.7258,3.3122,5.4578,1.1929,1.4995,1.6185,3.34,4.558,233.2232,5.3715
2015/1/21,3.3843,0.9677,-0.1478,2.8998,0.7026,1.641,2.5547,1.385,2.5641,2.0062,2.0773,2.0442,7.1104,4.3339,0.0746,1.2542,1.3537,3.0086,1.3969,3.6568,3025183157,8523450974,3212794186,992472437.9,,3489373106,2846500509,3126006000,2849488533,4828586175,143.7285,-7.4858,79.1955,38.7551,58.8365,15.5679,26.8134,1951.856,494.4987,234.6573,3.5919,7.8635,2.3464,2.2994,1.6295,2.0426,3.0987,4.129,12.9449,1.6647,7.9873,3.3443,5.4498,1.2275,1.5111,1.6451,3.4253,4.6211,239.2033,5.4792
2015/1/22,7.4974,2.5559,1.0363,0.9662,0,3.4309,2.1352,0.9563,0.8929,4.6899,3.7567,2.6272,5.4233,2.7237,0.1079,1.8125,1.3554,2.6865,1.8717,8.1936,3251992031,8741302756,3246087390,1002061544,,3609089237,2907279879,3155899500,2874930395,5055040292,154.5044,-7.6772,80.0162,39.1296,58.8216,16.102,27.386,1970.5212,498.9139,245.6624,3.8612,8.0644,2.3707,2.3216,1.6291,2.1127,3.1649,4.1685,13.0605,1.7428,8.5861,3.4297,5.5062,1.2393,1.5107,1.7015,3.4985,4.6653,241.3391,5.7362
2015/1/23,4.6169,-1.7913,-5.5678,-1.7544,0,-2.2439,-1.7422,-1.4885,0.354,-0.289,4.4016,1.4111,5.3208,2.2735,0.1188,1.2864,1.098,2.1587,1.4899,4.0296,3402133117,8584721788,3065352854,984481516.5,,3528104795,2856630404,3108924000,2885107139,5040430349,161.6377,-7.5397,75.5611,38.4431,58.9043,15.7407,26.9089,1941.1901,500.6799,244.9524,4.0395,7.92,2.2387,2.2808,1.6314,2.0652,3.1097,4.1065,13.1068,1.7377,8.9825,3.3683,5.1997,1.2176,1.5128,1.6633,3.4375,4.5958,242.1934,5.7196
2015/1/26,-1.6901,0.8723,1.0085,1.2175,0.4651,3.5928,10,1.9231,2.4691,1.4493,2.6749,1.1795,3.7058,1.6141,0.1702,1.3395,5.8175,2.3718,2.2247,2.8049,3344632276,8659608338,3096267972,996467898.6,,3654863051,3142293445,3168711000,2956344353,5113480064,158.9058,-7.6054,76.3231,38.9111,59.2224,16.3062,29.5997,1978.5207,513.0424,248.5024,3.9712,7.9891,2.2613,2.3086,1.6402,2.1394,3.4207,4.1854,13.4304,1.7629,8.8307,3.3977,5.2521,1.2324,1.521,1.7231,3.7813,4.6842,248.1734,5.8025
2015/1/27,-0.191,-0.7075,1.8433,2.9671,2.0833,3.1792,1.1605,0.1348,-0.5164,-1.8571,1.7476,1.362,3.4125,4.6094,0.2937,1.6948,8.9775,2.3739,1.9624,2.9518,3338243294,8598337524,3153342036,1026034308,,3771058120,3178761067,3172981500,2941079236,5018515434,158.6023,-7.5516,77.73,40.0657,60.4348,16.8246,29.9433,1981.1871,510.3933,243.8874,3.9636,7.9325,2.303,2.3771,1.6737,2.2075,3.4604,4.1911,13.361,1.7302,8.8139,3.3736,5.3489,1.269,1.5521,1.7779,3.8252,4.6905,246.892,5.6947
