ÈÕÆÚ,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH
2014/5/20,-1.3622,,0.5787,0.1584,0.5737,,,,3.848,,0.8366,0.1581,0.7186,,,,1327961537,,1700574612,4933500000,7876858787,,,,29.6532,,22.2539,23.0616,31.96,,,,2.9777,,2.0986,2.1041,6.2555,,,,3.6186,,4.4796,1.4938,11.9429,,,
2014/5/21,-0.8936,,0.9206,1.7391,-0.6061,,,,3.6583,,0.6466,0.3442,0.6109,,,,1316095106,,1716230074,5019300000,7829120248,,,,29.3882,,22.4588,23.4626,31.7663,,,,2.9511,,2.1179,2.1407,6.2176,,,,3.5862,,4.5209,1.5198,11.8705,,,
2014/5/22,-0.5738,,1.3683,0.1554,1.2554,,,,2.7386,,1.4895,0.3951,0.4922,,,,1308543740,,1739713268,5027100000,7927405474,,,,29.2196,,22.7661,23.4991,32.1651,,,,2.9341,,2.1469,2.144,6.2956,,,,3.5656,,4.5827,1.5221,12.0195,,,
2014/5/23,0.6595,,0.8999,0.1571,-0.6022,,,,2.2565,,0.7229,0.1977,0.3363,,,,1317173872,,1755368731,4972500000,7879666936,,,,29.4123,,22.971,23.2439,31.9714,,,,2.9535,,2.1662,2.1207,6.2577,,,,3.5892,,4.624,1.5056,11.9471,,,
2014/5/26,1.9656,,1.2263,1.8824,3.35,,,,3.2122,,1.3084,0.4125,0.6255,,,,1343064268,,1776894991,5066100000,8143632970,,,,29.9904,,23.2527,23.6814,33.0425,,,,3.0115,,2.1928,2.1606,6.4673,,,,3.6597,,4.6807,1.5339,12.3473,,,
2014/5/27,-1.4458,,-0.9912,-0.2309,0,,,,2.1881,,0.9288,0.2663,0.4101,,,,1323646471,,1759282596,5054400000,8143632970,,,,29.5568,,23.0222,23.6267,33.0425,,,,2.968,,2.1711,2.1556,6.4673,,,,3.6068,,4.6343,1.5304,12.3473,,,
2014/5/28,2.445,,1.0011,0.2315,0.9655,,,,3.4879,,1.8285,0.3904,0.549,,,,1356009465,,1776894991,5066100000,8222261150,,,,30.2795,,23.2527,23.6814,33.3615,,,,3.0405,,2.1928,2.1606,6.5298,,,,3.695,,4.6807,1.5339,12.4666,,,
2014/5/29,-2.4662,,-1.5419,-0.7698,-2.015,,,,2.7014,,1.1231,0.4157,0.4413,,,,1322567704,,1749497932,5027100000,8056580342,,,,29.5327,,22.8941,23.4991,32.6892,,,,2.9656,,2.159,2.144,6.3982,,,,3.6039,,4.6085,1.5221,12.2154,,,
2014/5/30,0.3263,,-0.5593,0.1552,0.5925,,,,1.553,,0.7885,0.4114,0.2286,,,,1326882770,,1739713268,5034900000,8104318880,,,,29.6291,,22.7661,23.5356,32.8829,,,,2.9752,,2.1469,2.1473,6.4361,,,,3.6156,,4.5827,1.5245,12.2877,,,
2014/6/3,1.0569,,0.225,0.0775,1.8711,,,,2.7791,,0.6664,0.3501,0.3998,,,,1340906735,,1743627134,5038800000,8255958942,,,,29.9422,,22.8173,23.5538,33.4982,,,,3.0067,,2.1518,2.149,6.5566,,,,3.6538,,4.593,1.5257,12.5176,,,
2014/6/4,-0.885,,-1.459,-2.0898,-1.4286,,,,1.846,,1.0285,0.3072,0.4823,,,,1329040303,,1737635892,4933500000,8138016671,,,,29.6773,,22.4844,23.0616,33.0197,,,,2.9801,,2.1204,2.1041,6.4629,,,,3.6215,,4.526,1.4938,12.3388,,,
2014/6/5,1.5422,,2.164,1.8182,0.5176,,,,2.9386,,1.0539,0.2438,0.3723,,,,1349536866,,1775238492,5023200000,8180138911,,,,30.135,,22.971,23.4809,33.1906,,,,3.026,,2.1662,2.1423,6.4963,,,,3.6774,,4.624,1.5209,12.4027,,,
2014/6/6,-0.0799,,0.1115,0,-0.5836,,,,2.7173,,1.2726,0.1775,0.4621,,,,1348458100,,1823763664,5023200000,8132400373,,,,30.1109,,22.9966,23.4809,32.9969,,,,3.0236,,2.1687,2.1423,6.4584,,,,3.6744,,4.6291,1.5209,12.3303,,,
2014/6/9,-2.08,,0.6682,-2.6398,0.4489,,,,2.1272,,1.2821,0.3631,0.4327,,,,1320410172,,1835949167,4890600000,8168906314,,,,29.4846,,23.1502,22.861,33.145,,,,2.9607,,2.1832,2.0858,6.4874,,,,3.598,,4.66,1.4808,12.3857,,,
2014/6/10,1.4706,,0.9956,1.3557,5.3627,,,,1.7127,,1.5804,0.3008,1.7043,,,,1339827968,,1854227422,4956900000,8606977605,,,,29.9182,,23.3807,23.1709,34.9225,,,,3.0043,,2.2049,2.1141,6.8353,,,,3.6509,,4.7064,1.5009,13.0499,,,
2014/6/11,0.4831,,3.3954,-0.0787,0.3589,,,,2.0643,,3.1397,0.2326,1.0029,,,,1346300567,,1917185856,4953000000,8637867247,,,,30.0627,,24.1746,23.1527,35.0478,,,,3.0188,,2.2798,2.1124,6.8598,,,,3.6685,,4.8662,1.4997,13.0967,,,
2014/6/12,-0.9615,,-1.589,2.2835,0.3901,,,,1.9673,,1.8116,0.5986,1.0259,,,,1333355369,,1886722097,5066100000,8671565038,,,,29.7736,,23.7904,23.6814,35.1845,,,,2.9898,,2.2435,2.1606,6.8866,,,,3.6333,,4.7889,1.5339,13.1478,,,
2014/6/13,1.1327,,0.5382,0.9238,3.044,,,,3.0273,,1.441,0.6212,1.3613,,,,1348458100,,1896876683,5112900000,8935531073,,,,30.1109,,23.9185,23.9002,36.2556,,,,3.0236,,2.2556,2.1806,7.0962,,,,3.6744,,4.8147,1.5481,13.548,,,
2014/6/16,2.08,,0.6424,-0.1526,0,,,,4.428,,1.3871,0.3188,0.5786,,,,1376506028,,1909062187,5105100000,8935531073,,,,30.7372,,24.0721,23.8637,36.2556,,,,3.0865,,2.2701,2.1773,7.0962,,,,3.7508,,4.8456,1.5457,13.548,,,
2014/6/17,-1.2539,,-1.8085,-1.6807,-0.66,,,,2.8627,,1.3012,0.4686,0.6699,,,,1359245765,,1874536594,5019300000,8876559937,,,,30.3518,,23.6368,23.4626,36.0163,,,,3.0478,,2.229,2.1407,7.0494,,,,3.7038,,4.758,1.5198,13.4586,,,
2014/6/18,-1.9048,,-0.9751,-1.0878,-1.7716,,,,2.4141,,1.1025,0.4174,0.7943,,,,1333355369,,1856258339,4964700000,8719303577,,,,29.7736,,23.4063,23.2074,35.3782,,,,2.9898,,2.2073,2.1174,6.9245,,,,3.6333,,4.7116,1.5032,13.2202,,,
2014/6/19,-3.3981,,-2.1882,-1.8853,-2.19,,,,2.293,,0.9905,0.2797,0.6912,,,,1288047177,,1815639995,4871100000,8528349424,,,,28.7619,,22.8941,22.7699,34.6034,,,,2.8882,,2.159,2.0775,6.7729,,,,3.5098,,4.6085,1.4749,12.9306,,,
2014/6/20,1.34,,1.4541,0.9608,1.1525,,,,1.2923,,0.7387,0.2058,0.4551,,,,1305307441,,1842041919,4917900000,8626634650,,,,29.1473,,23.227,22.9886,35.0022,,,,2.9269,,2.1904,2.0974,6.8509,,,,3.5568,,4.6755,1.4891,13.0797,,,
2014/6/23,1.405,,2.0948,0.3172,3.0273,,,,1.6427,,1.2055,0.2222,0.525,,,,1323646471,,1880629346,4933500000,8887792535,,,,29.5568,,23.7136,23.0616,36.0619,,,,2.968,,2.2363,2.1041,7.0583,,,,3.6068,,4.7734,1.4938,13.4756,,,
2014/6/24,0.4075,,0.54,0.3162,0.6951,,,,1.1615,,1.3825,0.2231,0.52,,,,1329040303,,1890783932,4949100000,8949571819,,,,29.6773,,23.8417,23.1345,36.3125,,,,2.9801,,2.2484,2.1107,7.1074,,,,3.6215,,4.7992,1.4985,13.5693,,,
2014/6/25,-0.487,,0.2148,0.1576,-0.251,,,,1.0888,,1.1219,0.2082,0.2065,,,,1322567704,,1894845766,4956900000,8927106625,,,,29.5327,,23.8929,23.1709,36.2214,,,,2.9656,,2.2532,2.1141,7.0896,,,,3.6039,,4.8095,1.5009,13.5352,,,
2014/6/26,2.1207,,1.179,2.2817,0.7934,,,,3.1626,,2.1125,0.409,0.53,,,,1350615633,,1917185856,5070000000,8918682177,,,,30.159,,24.1746,23.6996,36.1872,,,,3.0285,,2.2798,2.1623,7.0829,,,,3.6803,,4.8662,1.5351,13.5225,,,
2014/6/27,1.1182,,-0.3178,0,-0.4723,,,,4.5786,,1.4368,0.4758,0.4536,,,,1365718364,,1911093104,5070000000,8876559937,,,,30.4963,,24.0977,23.6996,36.0163,,,,3.0623,,2.2725,2.1623,7.0494,,,,3.7214,,4.8508,1.5351,13.4586,,,
2014/6/30,1.3428,,3.4006,0.0769,-1.5501,,,,3.438,,3.2966,0.4144,0.5348,,,,1392011994,,1976082455,5073900000,8738960622,,,,30.9058,,24.9172,23.7179,35.458,,,,3.1034,,2.3498,2.164,6.9401,,,,3.7714,,5.0157,1.5363,13.25,,,
2014/7/1,0,,-0.2055,2.3059,2.7956,,,,2.9111,,1.6169,0.9705,0.7108,,,,1392011994,,1972020621,5190900000,8983269611,,,,30.9058,,24.866,24.2648,36.4492,,,,3.1034,,2.345,2.2139,7.1342,,,,3.7714,,5.0054,1.5717,13.6204,,,
2014/7/2,3.5853,,0.6179,0,-0.2188,,,,6.632,,1.5913,0.5722,0.4761,,,,1441920452,,1984206124,5190900000,8963612566,,,,32.0139,,25.0197,24.2648,36.3695,,,,3.2147,,2.3594,2.2139,7.1185,,,,3.9066,,5.0363,1.5717,13.5906,,,
2014/7/3,2.1068,,4.7083,0.5259,3.1642,,,,7.4973,,4.3821,0.7498,0.7091,,,,1472299513,,2077628316,5218200000,9247235645,,,,32.6884,,26.1977,24.3924,37.5203,,,,3.2824,,2.4705,2.2255,7.3438,,,,3.9889,,5.2735,1.58,14.0206,,,
2014/7/4,-1.1791,,-0.9775,0.299,-0.5162,,,,4.1774,,2.8336,0.6617,0.7585,,,,1454940050,,2057319144,5233800000,9199497107,,,,32.3029,,25.9416,24.4653,37.3266,,,,3.2437,,2.4464,2.2322,7.3059,,,,3.9419,,5.2219,1.5847,13.9482,,,
2014/7/7,-0.7457,,-1.5795,1.4158,0.9768,,,,2.9582,,2.2046,0.9146,0.6289,,,,1444090385,,2024824468,5307900000,9289357884,,,,32.0621,,25.5318,24.8117,37.6912,,,,3.2195,,2.4077,2.2638,7.3772,,,,3.9125,,5.1394,1.6071,14.0845,,,
2014/7/8,2.4042,,1.003,-0.7348,2.5695,,,,4.2649,,1.2671,0.5164,0.6521,,,,1478809312,,2045133641,5268900000,9528050575,,,,32.8329,,25.7879,24.6294,38.6597,,,,3.297,,2.4319,2.2471,7.5668,,,,4.0066,,5.191,1.5953,14.4464,,,
2014/7/9,-3.3749,,-3.8729,-1.7765,-1.4736,,,,4.2715,,2.0684,0.6743,0.5996,,,,1428900854,,1965927869,5175300000,9387643110,,,,31.7248,,24.7892,24.1918,38.09,,,,3.1857,,2.3377,2.2072,7.4553,,,,3.8714,,4.99,1.567,14.2335,,,
2014/7/10,0,,0.5165,0.3014,-1.376,,,,2.4573,,1.2409,0.3964,0.4419,,,,1428900854,,1976082455,5190900000,9258468242,,,,31.7248,,24.9172,24.2648,37.5659,,,,3.1857,,2.3498,2.2139,7.3527,,,,3.8714,,5.0157,1.5717,14.0376,,,
2014/7/11,1.3667,,0.6166,0.9767,1.9412,,,,2.1845,,0.7782,0.4937,0.6589,,,,1448430251,,1988267958,5241600000,9438189797,,,,32.1584,,25.0709,24.5018,38.2951,,,,3.2292,,2.3643,2.2355,7.4954,,,,3.9243,,5.0467,1.5871,14.3101,,,
2014/7/14,2.0974,,-3.0644,1.4137,0.6546,,,,3.8943,,3.617,0.6915,0.4305,,,,1478809312,,1927340442,5315700000,9499969082,,,,32.8329,,24.3026,24.8481,38.5457,,,,3.297,,2.2918,2.2671,7.5445,,,,4.0066,,4.892,1.6095,14.4038,,,
2014/7/15,-1.6875,,0.1054,0.1467,-1.0641,,,,2.9705,,1.7436,0.9992,0.4503,,,,1453855083,,1929371359,5323500000,9398875707,,,,32.2788,,24.3282,24.8846,38.1356,,,,3.2413,,2.2942,2.2704,7.4642,,,,3.939,,4.8972,1.6119,14.2505,,,
2014/7/16,1.194,,0.4211,2.3443,0.7469,,,,7.584,,1.3457,1.1195,0.5849,,,,1471214547,,1937495028,5448300000,9469079440,,,,32.6643,,24.4307,25.468,38.4204,,,,3.28,,2.3039,2.3236,7.52,,,,3.986,,4.9178,1.6496,14.357,,,
2014/7/17,-2.0649,,-0.5241,-1.0021,-1.0973,,,,3.1,,0.807,0.4846,0.3906,,,,1440835485,,1927340442,5393700000,9365177916,,,,31.9898,,24.3026,25.2128,37.9988,,,,3.2123,,2.2918,2.3003,7.4374,,,,3.9037,,4.892,1.6331,14.1994,,,
2014/7/18,0.8283,,-0.6322,1.9523,0.03,,,,2.9401,,0.9487,1.4702,0.2903,,,,1452770117,,1915154938,5499000000,9367986065,,,,32.2548,,24.149,25.705,38.0102,,,,3.2389,,2.2773,2.3453,7.4397,,,,3.936,,4.8611,1.665,14.2037,,,
2014/7/21,-0.5228,,-0.2121,1.1348,-1.199,,,,2.1962,,1.3126,1.218,0.3047,,,,1445175351,,1911093104,5561400000,9255660093,,,,32.0861,,24.0977,25.9967,37.5545,,,,3.222,,2.2725,2.3719,7.3505,,,,3.9155,,4.8508,1.6839,14.0334,,,
2014/7/22,1.952,,2.9756,3.1557,2.5789,,,,3.351,,2.2726,2.5677,0.5127,,,,1473384480,,1967958786,5736900000,9494352783,,,,32.7124,,24.8148,26.817,38.5229,,,,3.2849,,2.3401,2.4467,7.54,,,,3.9919,,4.9951,1.737,14.3953,,,
2014/7/23,-2.5773,,2.1672,-2.4473,0.0887,,,,3.241,,3.0581,1.6921,0.5342,,,,1435410653,,2010608048,5596500000,9502777231,,,,31.8693,,25.3526,26.1607,38.5571,,,,3.2002,,2.3908,2.3868,7.5467,,,,3.889,,5.1034,1.6945,14.4081,,,
2014/7/24,-1.8896,,-1.0101,-0.4878,-1.3889,,,,3.2624,,1.1927,0.8712,0.3563,,,,1408286491,,1990298876,5569200000,9370794214,,,,31.2671,,25.0965,26.0331,38.0216,,,,3.1397,,2.3667,2.3752,7.4419,,,,3.8155,,5.0518,1.6863,14.208,,,
2014/7/25,1.2327,,0.8163,0.1401,-0.0899,,,,1.5119,,0.9388,0.7882,0.3268,,,,1425645955,,2006546213,5577000000,9362369766,,,,31.6525,,25.3013,26.0696,37.9874,,,,3.1784,,2.386,2.3785,7.4352,,,,3.8625,,5.093,1.6886,14.1952,,,
2014/7/28,1.6743,,3.1377,0.8392,-1.0798,,,,2.6334,,3.0498,1.0424,0.7737,,,,1449515217,,2069504647,5623800000,9261276391,,,,32.1825,,26.0952,26.2884,37.5773,,,,3.2316,,2.4609,2.3985,7.3549,,,,3.9272,,5.2529,1.7028,14.0419,,,
2014/7/29,0.8982,,0,-0.8322,-4.9121,,,,4.1921,,1.6722,1.3106,2.8611,,,,1462534815,,2069504647,5577000000,8806356205,,,,32.4716,,26.0952,26.0696,35.7314,,,,3.2607,,2.4609,2.3785,6.9937,,,,3.9625,,5.2529,1.6886,13.3522,,,
2014/7/30,3.635,,-1.1776,0.3497,0.6696,,,,7.1713,,1.6034,0.6702,1.2755,,,,1515698173,,2045133641,5596500000,8865327340,,,,33.6519,,25.7879,26.1607,35.9707,,,,3.3792,,2.4319,2.3868,7.0405,,,,4.1065,,5.191,1.6945,13.4416,,,
2014/7/31,-0.5727,,0.7944,1.0453,0.2217,,,,5.4363,,1.1528,0.9154,0.6783,,,,1507018441,,2061380978,5655000000,8884984385,,,,33.4592,,25.9928,26.4342,36.0505,,,,3.3598,,2.4512,2.4118,7.0561,,,,4.083,,5.2322,1.7122,13.4714,,,
2014/8/1,3.8877,,4.6305,-2.7586,-0.9482,,,,15.1389,,6.9117,1.1641,1.5032,,,,1565606631,,2156834088,5499000000,8800739906,,,,34.76,,27.1964,25.705,35.7086,,,,3.4905,,2.5647,2.3453,6.9892,,,,4.2417,,5.4745,1.665,13.3436,,,
2014/8/4,5.1975,,0.4708,1.9149,0.8296,,,,14.0174,,3.2049,0.8118,1.1161,,,,1646979117,,2166988674,5604300000,8873751788,,,,36.5666,,27.3244,26.1972,36.0049,,,,3.6719,,2.5768,2.3902,7.0472,,,,4.4622,,5.5003,1.6969,13.4543,,,
2014/8/5,-0.7246,,0.1874,0.8351,-1.0127,,,,7.9655,,2.0766,0.7035,1.5647,,,,1635044485,,2171050508,5651100000,8783891010,,,,36.3017,,27.3757,26.416,35.6403,,,,3.6453,,2.5816,2.4101,6.9758,,,,4.4299,,5.5106,1.7111,13.3181,,,
2014/8/6,-0.8626,,4.3966,-0.7591,-1.2788,,,,4.8609,,5.7146,0.5891,1.9575,,,,1620939921,,2266503618,5608200000,8671565038,,,,35.9885,,28.5793,26.2154,35.1845,,,,3.6138,,2.6951,2.3918,6.8866,,,,4.3917,,5.7529,1.6981,13.1478,,,
2014/8/7,-2.7443,,-0.8961,-1.2517,0.2267,,,,5.7651,,3.0659,0.6653,0.8665,,,,1576456295,,2246194445,5538000000,8691222084,,,,35.0009,,28.3232,25.8873,35.2643,,,,3.5147,,2.671,2.3619,6.9022,,,,4.2711,,5.7013,1.6768,13.1776,,,
2014/8/8,0.8947,,-0.4521,-0.5634,1.5832,,,,3.9708,,1.6937,0.8822,0.9557,,,,1590560860,,2236039859,5506800000,8828821399,,,,35.314,,28.1951,25.7414,35.8226,,,,3.5461,,2.6589,2.3486,7.0115,,,,4.3093,,5.6756,1.6674,13.3862,,,
2014/8/11,3.2742,,1.2716,7.0113,1.0814,,,,6.0797,,2.8755,3.1628,1.2119,,,,1642639251,,2264472700,5892900000,8924298475,,,,36.4703,,28.5536,27.5463,36.21,,,,3.6622,,2.6927,2.5132,7.0873,,,,4.4504,,5.7477,1.7843,13.531,,,
2014/8/12,-0.7926,,2.0628,0,0.3461,,,,4.1021,,3.9365,2.2376,0.8669,,,,1629619653,,2311183796,5892900000,8955188118,,,,36.1812,,29.1426,27.5463,36.3353,,,,3.6332,,2.7483,2.5132,7.1119,,,,4.4152,,5.8663,1.7843,13.5778,,,
2014/8/13,0.1332,,-0.6151,-1.456,-1.2857,,,,5.265,,2.6008,0.9085,0.5962,,,,1631789586,,2296967376,5807100000,8840053996,,,,36.2294,,28.9634,27.1452,35.8682,,,,3.638,,2.7314,2.4767,7.0204,,,,4.4211,,5.8302,1.7583,13.4032,,,
2014/8/14,3.1915,,-0.1768,-1.0745,0.6353,,,,9.8698,,2.4896,1.039,1.035,,,,1683867977,,2292905541,5744700000,8896216982,,,,37.3857,,28.9122,26.8535,36.096,,,,3.7541,,2.7265,2.45,7.065,,,,4.5621,,5.8199,1.7394,13.4884,,,
2014/8/15,4.317,,-0.0886,0.7468,-0.4104,,,,10.7784,,1.2876,0.779,0.7152,,,,1756560731,,2290874624,5787600000,8859711042,,,,38.9996,,28.8866,27.054,35.9479,,,,3.9162,,2.7241,2.4683,7.036,,,,4.7591,,5.8147,1.7524,13.4331,,,
2014/8/18,0,,1.1525,1.0108,1.775,,,,,,1.9306,0.7621,0.7936,,,,1756560731,,2317276548,5846100000,9016967402,,,,38.9996,,29.2195,27.3275,36.586,,,,3.9162,,2.7555,2.4933,7.1609,,,,4.7591,,5.8818,1.7701,13.6715,,,
2014/8/19,0,,-3.1551,-0.467,0.0311,,,,,,4.1204,0.6335,0.7619,,,,1756560731,,2244163528,5818800000,9019775552,,,,38.9996,,28.2976,27.1999,36.5974,,,,3.9162,,2.6686,2.4816,7.1631,,,,4.7591,,5.6962,1.7618,13.6757,,,
2014/8/20,0,,-0.6335,0.2011,1.3387,,,,,,1.9052,0.7043,0.8509,,,,1756560731,,2229947108,5830500000,9140525972,,,,38.9996,,28.1183,27.2546,37.0873,,,,3.9162,,2.6517,2.4866,7.259,,,,4.7591,,5.6601,1.7654,13.8588,,,
2014/8/21,0,,0.3643,0.6689,-0.6759,,,,,,1.6121,1.0589,0.424,,,,1756560731,,2238070776,5869500000,9078746687,,,,38.9996,,28.2207,27.4369,36.8366,,,,3.9162,,2.6613,2.5033,7.21,,,,4.7591,,5.6807,1.7772,13.7652,,,
2014/8/22,0,,-0.5445,-0.1993,-1.2991,,,,,,1.8933,0.5168,1.4864,,,,1756560731,,2225885273,5857800000,8960804416,,,,38.9996,,28.0671,27.3822,36.3581,,,,3.9162,,2.6468,2.4983,7.1163,,,,4.7591,,5.6498,1.7736,13.5863,,,
2014/8/25,0,,-4.1971,0.7324,-1.8803,,,,,,4.1694,1.4727,1.0273,,,,1756560731,,2132463081,5900700000,8792315458,,,,38.9996,,26.8891,27.5827,35.6745,,,,3.9162,,2.5357,2.5166,6.9825,,,,4.7591,,5.4127,1.7866,13.3309,,,
2014/8/26,0,,-2.2857,-3.0403,0.1916,,,,,,2.4979,0.7894,0.6509,,,,1756560731,,2083721068,5721300000,8809164354,,,,38.9996,,26.2745,26.7441,35.7428,,,,3.9162,,2.4778,2.4401,6.9959,,,,4.7591,,5.2889,1.7323,13.3564,,,
2014/8/27,0,,1.3645,1.636,0.4463,,,,,,1.0425,0.759,0.5448,,,,1756560731,,2112153909,5814900000,8848478444,,,,38.9996,,26.633,27.1816,35.9023,,,,3.9162,,2.5116,2.48,7.0271,,,,4.7591,,5.3611,1.7606,13.416,,,
2014/8/28,0,,-1.9231,-2.0791,-1.1742,,,,,,1.0458,0.4617,0.6015,,,,1756560731,,2071535564,5694000000,8744576920,,,,38.9996,,26.1208,26.6165,35.4808,,,,3.9162,,2.4633,2.4284,6.9446,,,,4.7591,,5.258,1.724,13.2585,,,
2014/8/29,0,,2.451,0.4795,0.578,,,,,,0.9232,0.4562,0.5599,,,,1756560731,,2122308495,5721300000,8795123608,,,,38.9996,,26.761,26.7441,35.6859,,,,3.9162,,2.5237,2.4401,6.9847,,,,4.7591,,5.3869,1.7323,13.3351,,,
2014/9/1,0,,1.9139,1.7723,0.3831,,,,,,1.3117,0.6896,0.5603,,,,1756560731,,2162926839,5822700000,8828821399,,,,38.9996,,27.2732,27.2181,35.8226,,,,3.9162,,2.572,2.4833,7.0115,,,,4.7591,,5.49,1.763,13.3862,,,
2014/9/2,0,,1.8779,2.6122,2.7354,,,,,,2.7468,1.623,1.1429,,,,1756560731,,2203545184,5974800000,9070322239,,,,38.9996,,27.7854,27.9291,36.8025,,,,3.9162,,2.6203,2.5482,7.2033,,,,4.7591,,5.5931,1.8091,13.7524,,,
2014/9/3,0,,-0.7373,-1.1097,1.8576,,,,,,2.7147,1.3648,1.2859,,,,1756560731,,2187297846,5908500000,9238811197,,,,38.9996,,27.5805,27.6192,37.4861,,,,3.9162,,2.6009,2.5199,7.3371,,,,4.7591,,5.5518,1.789,14.0078,,,
2014/9/4,0,,0.5571,0.462,-1.3374,,,,,,2.9815,0.8927,0.887,,,,1756560731,,2199483349,5935800000,9115252628,,,,38.9996,,27.7342,27.7468,36.9848,,,,3.9162,,2.6154,2.5315,7.239,,,,4.7591,,5.5828,1.7973,13.8205,,,
2014/9/5,0,,0.1847,-0.4599,-0.3081,,,,,,2.4973,0.8626,1.2364,,,,1756560731,,2203545184,5908500000,9087171135,,,,38.9996,,27.7854,27.6192,36.8708,,,,3.9162,,2.6203,2.5199,7.2167,,,,4.7591,,5.5931,1.789,13.7779,,,
2014/9/9,0,,-0.1843,-0.198,-1.3597,,,,,,2.2875,1.1003,0.8216,,,,1756560731,,2199483349,5896800000,8963612566,,,,38.9996,,27.7342,27.5645,36.3695,,,,3.9162,,2.6154,2.5149,7.1185,,,,4.7591,,5.5828,1.7854,13.5906,,,
2014/9/10,0,,2.3084,-0.5291,0.4699,,,,,,3.9395,0.8345,0.5968,,,,1756560731,,2250256280,5865600000,9005734805,,,,38.9996,,28.3744,27.4186,36.5404,,,,3.9162,,2.6758,2.5016,7.152,,,,4.7591,,5.7116,1.776,13.6545,,,
2014/9/11,0,,-1.1733,1.2633,-0.4989,,,,,,6.4424,2.3186,0.6652,,,,1756560731,,2223854356,5939700000,8960804416,,,,38.9996,,28.0415,27.765,36.3581,,,,3.9162,,2.6444,2.5332,7.1163,,,,4.7591,,5.6446,1.7984,13.5863,,,
2014/9/12,0,,1.3699,3.3487,1.0342,,,,,,2.7945,2.2552,0.7024,,,,1756560731,,2254318114,6138600000,9053473343,,,,38.9996,,28.4256,28.6948,36.7341,,,,3.9162,,2.6806,2.618,7.1899,,,,4.7591,,5.7219,1.8587,13.7268,,,
2014/9/15,0,,0.991,0.4447,6.1725,,,,,,3.3032,1.8621,1.8697,,,,1756560731,,2276658204,6165900000,9612295054,,,,38.9996,,28.7073,28.8224,39.0015,,,,3.9162,,2.7072,2.6297,7.6337,,,,4.7591,,5.7787,1.8669,14.5741,,,
2014/9/16,0,,-5.3524,-3.5421,-1.1394,,,,,,4.3353,1.4684,1.3331,,,,1756560731,,2154803170,5947500000,9502777231,,,,38.9996,,27.1708,27.8015,38.5571,,,,3.9162,,2.5623,2.5365,7.5467,,,,4.7591,,5.4694,1.8008,14.4081,,,
2014/9/17,0,,0.5655,-0.3279,0.4137,,,,,,2.3047,1.2296,1.152,,,,1756560731,,2166988674,5928000000,9542091321,,,,38.9996,,27.3244,27.7103,38.7166,,,,3.9162,,2.5768,2.5282,7.5779,,,,4.7591,,5.5003,1.7949,14.4677,,,
2014/9/18,0,,-0.0937,0.8553,3.2078,,,,,,2.15,0.9597,1.4021,,,,1756560731,,2164957757,5978700000,9848179595,,,,38.9996,,27.2988,27.9473,39.9586,,,,3.9162,,2.5744,2.5498,7.821,,,,4.7591,,5.4951,1.8102,14.9318,,,
2014/9/19,0,,1.2195,-0.1957,0,,,,,,2.4957,0.7479,,,,,1756560731,,2191359680,5967000000,9848179595,,,,38.9996,,27.6317,27.8926,39.9586,,,,3.9162,,2.6058,2.5449,7.821,,,,4.7591,,5.5621,1.8067,14.9318,,,
2014/9/22,0,,-1.1121,-0.9804,0,,,,,,1.9817,0.8651,,,,,1756560731,,2167408773,5908500000,9848179595,,,,38.9996,,27.3244,27.6192,39.9586,,,,3.9162,,2.5768,2.5199,7.821,,,,4.7591,,5.5003,1.789,14.9318,,,
2014/9/23,0,,0.9372,-1.2541,0,,,,,,1.9189,1.9311,,,,,1756560731,,2187721882,5834400000,9848179595,,,,38.9996,,27.5805,27.2728,39.9586,,,,3.9162,,2.6009,2.4883,7.821,,,,4.7591,,5.5518,1.7666,14.9318,,,
2014/9/24,0,,1.7642,0.8021,0,,,,,,2.8081,1.1074,,,,,1756560731,,2226316790,5881200000,9848179595,,,,38.9996,,28.0671,27.4916,39.9586,,,,3.9162,,2.6468,2.5083,7.821,,,,4.7591,,5.6498,1.7807,14.9318,,,
2014/9/25,0,,-0.1825,1.3926,0,,,,,,2.6345,1.8063,,,,,1756560731,,2222254168,5963100000,9848179595,,,,38.9996,,28.0159,27.8744,39.9586,,,,3.9162,,2.642,2.5432,7.821,,,,4.7591,,5.6395,1.8055,14.9318,,,
2014/9/26,0,,4.0219,-0.981,0,,,,,,6.1895,1.033,,,,,1756560731,,2311631850,5904600000,9848179595,,,,38.9996,,29.1426,27.6009,39.9586,,,,3.9162,,2.7483,2.5182,7.821,,,,4.7591,,5.8663,1.7878,14.9318,,,
