ÈÕÆÚ,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH
2016/10/28,-0.8969,-1.7531,2.0979,-0.3774,-2.0253,-0.601,-1.9808,-0.5737,-0.3041,-1.0688,,-0.3421,1.5412,1.5278,1.2834,1.227,2.0098,1.5399,3.8045,1.3903,0.6571,1.6605,,2.1263,5830917805,5660937215,23658726550,4471728371,6761183826,7617910897,2593227000,3644478135,2984939736,11173631640,,4096615002,125.5069,-26.2868,-75.2844,322.7262,-35.4381,43.0431,370.9782,158.4572,-90.7071,25.308,,154.3281,4.4341,9.4611,5.583,3.8128,44.1878,7.282,8.3889,5.6122,9.2073,7.0538,,5.3332,10.4583,9.2076,4.2068,3.0375,23.495,8.5392,4.7661,6.105,13.1026,3.2557,,4.3018
2016/10/31,-1.6591,0.3642,0.3044,0.6629,-1.1745,-0.4434,3.5419,-2.0773,-0.061,-1.5235,,-0.8009,1.5522,1.4262,0.668,1.5688,1.3638,1.6188,5.3372,1.1772,0.688,1.742,,1.0744,5734175579,5681552427,23730747027,4501370509,6681771284,7584135395,2685077500,3568770568,2983118540,11003396255,,4063804585,123.4246,-26.3825,-75.5136,324.8654,-35.0219,42.8522,384.118,155.1655,-90.6518,24.9225,,153.092,4.3605,9.4956,5.6,3.8381,43.6688,7.2497,8.686,5.4956,9.2017,6.9463,,5.2905,10.2848,9.2411,4.2196,3.0576,23.219,8.5013,4.9349,5.9782,13.0946,3.2061,,4.2674
2016/11/1,0.4601,7.0029,2.7314,1.223,6.5605,0.6478,7.1983,1.8857,1.3431,0.0844,,0.4614,0.9111,6.0643,1.3515,2.6841,4.1882,1.6214,16.1617,0.9761,1.4491,2.7973,,1.7704,5760559822,6079426019,24378931316,4556420196,7120128516,7633263398,2878358000,3636066183,3023184845,11012681822,,4082553395,123.9925,-28.2301,-77.5762,328.8384,-37.3195,43.1298,411.768,158.0915,-91.8693,24.9435,,153.7983,4.3806,10.1605,5.7529,3.885,46.5337,7.2967,9.3113,5.5992,9.3253,6.9522,,5.3149,10.3321,9.8883,4.3349,3.095,24.7423,8.5564,5.2902,6.0909,13.2705,3.2088,,4.2871
2016/11/2,-1.6794,-1.0851,-1.1448,-1.3011,-1.1822,0.2414,-1.4487,3.8172,0.5422,-4.2721,,-1.3777,1.3363,3.6191,0.9149,1.5019,3.4875,2.4708,9.6442,4.2103,1.6171,0.7118,,1.7919,5663817596,6013457340,24099851969,4497135918,7035951221,7651686399,2836659000,3774863388,3039575607,99630940165,,4026306965,121.9102,-27.9237,-76.6881,324.5598,-36.8783,43.2339,405.8027,164.1262,-92.3674,23.8779,,151.6794,4.307,10.0503,5.6871,3.8344,45.9836,7.3143,9.1764,5.8129,9.3758,6.6552,,5.2417,10.1586,9.781,4.2852,3.0547,24.4498,8.5771,5.2135,6.3234,13.3424,3.0717,,4.228
2016/11/3,0.7764,-1.0285,-1.158,0.0942,-0.2257,0.2408,-0.8939,2.117,1.2582,-2.1139,,10.0116,1.0564,3.5711,0.8705,1.5539,2.2238,2.6296,10.3492,3.7443,1.4943,0.7536,,15.7762,5707791335,5951611704,23820772622,4501370509,7020068713,7670109400,2811301500,3854776931,3077820716,97524825165,,4429406381,122.8567,-27.6365,-75.8001,324.8654,-36.7951,43.338,402.1751,167.6007,-93.5296,23.3731,,166.865,4.3405,9.9469,5.6212,3.8381,45.8798,7.3319,9.0943,5.936,9.4938,6.5145,,5.7665,10.2374,9.6804,4.2356,3.0576,24.3946,8.5977,5.1669,6.4573,13.5103,3.0068,,4.6513
2016/11/4,0,0.5888,-0.0756,-0.5644,1.5611,-0.2802,0.6214,-2.8914,-0.355,1.2298,,3.8095,0.8207,2.0922,0.4928,1.2526,1.5934,1.9183,8.1312,2.3554,1.1888,0.4994,,19.2616,5707791335,5986657565,23802767503,4475962962,7129658021,7648615899,2828770000,3743318569,3066893542,98724140651,,4598145672,122.8567,-27.7993,-75.7428,323.0318,-37.3695,43.2166,404.6741,162.7547,-93.1976,23.6606,,173.2218,4.3405,10.0055,5.617,3.8164,46.596,7.3114,9.1508,5.7644,9.4601,6.5946,,5.9861,10.2374,9.7374,4.2324,3.0404,24.7754,8.5736,5.199,6.2705,13.4623,3.0438,,4.8285
2016/11/7,0.6163,0.9642,0.1891,-0.473,1.5816,-0.2007,3.8845,1.2921,-0.2375,0.2074,,-0.8155,0.9246,2.2277,0.4469,1.6797,2.4562,1.5829,11.1871,1.8833,0.7639,0.4108,,12.2338,5742970326,6044380158,23847780301,4454790006,7242423830,7633263398,2938652500,3791687292,3059608759,98928901832,,4560648052,123.6139,-28.0673,-75.886,321.5037,-37.9605,43.1298,420.3935,164.8577,-92.9762,23.7096,,171.8092,4.3672,10.1019,5.6276,3.7983,47.333,7.2967,9.5063,5.8389,9.4376,6.6083,,5.9373,10.3005,9.8313,4.2404,3.026,25.1673,8.5564,5.401,6.3516,13.4304,3.0501,,4.7891
2016/11/8,1.9908,-0.8868,-0.5285,0.0951,-1.0088,-0.5229,-0.441,3.716,10,0.2661,,-0.4111,2.2807,1.3832,0.4037,0.9489,1.8028,2.6002,6.1322,2.6568,3.139,0.3024,,8.1864,5857302048,5990780607,23721744467,4459024597,7169364292,7593346896,2925692000,3932587485,3365569635,99192166207,,4541899242,126.0748,-27.8184,-75.4849,321.8093,-37.5776,42.9043,418.5395,170.9838,-102.2738,23.7727,,171.1029,4.4542,10.0124,5.5978,3.8019,46.8555,7.2585,9.4644,6.0558,10.3814,6.6259,,5.9129,10.5056,9.7441,4.218,3.0288,24.9134,8.5117,5.3772,6.5876,14.7734,3.0582,,4.7694
2016/11/9,-1.5015,-2.34,-0.9488,-0.8547,-0.7311,-1.5366,-2.6002,-2.5134,-3.8961,0.7962,,-1.6512,1.7674,2.6154,0.5836,1.6483,1.347,2.5896,7.7239,1.8795,6.1922,0.4471,,7.7986,5769354570,5850597166,23496680478,4420913275,7116952014,7476667890,2849619500,3833747051,3234443545,99981959332,,4466904002,124.1818,-27.1675,-74.7688,319.0588,-37.3029,42.245,407.6568,166.6864,-98.2891,23.962,,168.2776,4.3873,9.7781,5.5447,3.7694,46.513,7.147,9.2183,5.9036,9.9769,6.6786,,5.8153,10.3479,9.5161,4.178,3.003,24.7313,8.3809,5.2373,6.422,14.1978,3.0825,,4.6907
2016/11/10,1.8293,0.3171,1.8008,4.2146,0.8703,0.6982,5.9917,3.2913,0.6757,0.1782,,0.5247,2.151,2.4354,0.3753,6.011,1.9515,1.7365,16.1104,2.445,5.4576,0.3393,,6.2228,5874891544,5869150856,23919800777,4607235291,7178893797,7528866392,3020360000,3959926329,3256297894,98694889054,,4490340014,126.4534,-27.2536,-76.1152,332.5057,-37.6275,42.5399,432.0823,172.1725,-98.9532,23.6536,,169.1605,4.4675,9.8091,5.6446,3.9283,46.9178,7.1969,9.7706,6.0979,10.0443,6.5926,,5.8458,10.5372,9.5463,4.2532,3.1295,24.9465,8.4394,5.5511,6.6334,14.2937,3.0428,,4.7153
2016/11/11,0.1497,2.1426,-0.1129,0.6434,-0.0664,1.4682,10,1.1683,-1.0626,0.652,,-1.357,1.8008,2.9398,0.58,3.879,1.65,3.324,21.1139,1.7487,3.3235,0.3347,,5.5064,5883686292,5994903650,23892793099,4636877430,7174129044,7639404398,3322396000,4006192064,3221695176,99338424193,,4429406381,126.6427,-27.8376,-76.0292,334.645,-37.6026,43.1645,475.2906,174.1841,-97.9017,23.8078,,166.865,4.4742,10.0193,5.6382,3.9536,46.8866,7.3025,10.7477,6.1692,9.9376,6.6356,,5.7665,10.5529,9.7508,4.2484,3.1497,24.9299,8.5633,6.1063,6.7109,14.1419,3.0627,,4.6513
2016/11/14,0.5979,-0.8597,0.7159,0.4566,-1.6825,1.6479,7.6662,2.7822,-0.6218,0.2945,,1.7989,2.0348,2.2815,0.9613,2.9031,2.0516,4.7905,33.4414,2.8436,2.1704,0.312,,6.5122,5918865283,5943365620,24063841731,4658050386,7053421980,7765294905,3577098000,4117650426,3201662023,99630940165,,4509088824,127.3999,-27.5983,-76.5735,336.1731,-36.9699,43.8758,511.7274,179.0301,-97.2929,23.8779,,169.8668,4.501,9.9331,5.6786,3.9716,46.0978,7.4229,11.5716,6.3408,9.8758,6.6552,,5.8702,10.616,9.667,4.2788,3.164,24.5105,8.7044,6.5744,6.8976,14.0539,3.0717,,4.735
2016/11/15,-0.1486,-0.1387,1.0849,-0.0909,-1.2385,-0.3163,1.1027,-0.9193,0.2275,-0.2349,,-0.8316,1.3856,1.4728,0.4552,1.8571,1.7356,2.2476,29.2175,2.9264,2.4714,0.2095,,3.9799,5910070535,5935119535,24324915958,4653815795,6966068184,7740730903,3616543000,4079796642,3208946806,99396927388,,4471591204,127.2106,-27.56,-77.4043,335.8675,-36.512,43.737,517.3702,177.3843,-97.5143,23.8218,,168.4542,4.4943,9.9193,5.7402,3.968,45.5269,7.3994,11.6992,6.2825,9.8983,6.6395,,5.8214,10.6003,9.6536,4.3253,3.1612,24.2069,8.6769,6.6469,6.8342,14.0859,3.0645,,4.6956
2016/11/16,0.744,0,-1.5544,-1.1829,0,-0.0397,5.9676,-2.6804,0.9648,0.0294,,-1.0482,2.1343,1.4857,0.6382,1.9776,,1.9443,39.7594,2.2226,3.5941,0.2292,,3.3513,5954044274,5935119535,23946808456,4598766108,6966068184,7737660403,3832363500,3970441268,3239907133,99426178985,,4424719179,128.1571,-27.56,-76.2011,331.8945,-36.512,43.7197,548.2448,172.6297,-98.4551,23.8288,,166.6884,4.5277,9.9193,5.651,3.9211,45.5269,7.3965,12.3974,6.1141,9.9938,6.6415,,5.7604,10.6791,9.6536,4.258,3.1238,24.2069,8.6734,7.0435,6.651,14.2218,3.0654,,4.6464
2016/11/17,-0.8863,-1.1115,1.015,-0.2762,0,-0.6349,-8.1165,0,1.068,-0.6767,,0.3178,1.3161,1.2617,0.3332,1.449,,1.288,28.9041,1.2143,3.0029,0.1751,,2.6576,5901275787,5869150856,24189877565,4586062335,6966068184,7688532401,3521311500,3970441268,3274509851,98753392248,,4438780786,127.0213,-27.2536,-76.9746,330.9777,-36.512,43.4421,503.7467,172.6297,-99.5066,23.6676,,167.2182,4.4876,9.8091,5.7083,3.9103,45.5269,7.3495,11.3912,6.1141,10.1005,6.5966,,5.7787,10.5845,9.5463,4.3012,3.1151,24.2069,8.6184,6.4718,6.651,14.3737,3.0447,,4.6611
2016/11/18,-0.149,-1.4752,-1.0421,0.9234,0,-0.5591,5.9369,-0.9534,-0.723,-1.6588,,-1.4784,1.111,1.3132,0.2607,2.0407,,1.9768,30.1424,1.0234,2.4083,0.4017,,3.3942,5892481039,5782566966,23937805897,4628408247,6966068184,7645545398,3730370000,3932587485,3250834307,97115302804,,4373159951,126.832,-26.8516,-76.1725,334.0338,-36.512,43.1992,533.6539,170.9838,-98.7872,23.275,,164.7461,4.4809,9.6644,5.6488,3.9464,45.5269,7.3084,12.0674,6.0558,10.0275,6.4871,,5.6932,10.5687,9.4054,4.2564,3.1439,24.2069,8.5702,6.8561,6.5876,14.2698,2.9941,,4.5922
2016/11/21,2.2388,-5.2763,-6.0925,1.5554,0,0.0803,5.1057,-1.016,2.9132,-1.4157,,0.1072,3.2749,5.0338,2.0643,3.9889,,1.61,27.8762,1.0855,4.0374,0.5186,,2.7887,6024402257,5477461828,22479391246,4700396299,6966068184,7651686399,3920833000,3892630714,3345536483,95740477734,,4377847154,129.6715,-25.4348,-71.5316,339.2292,-36.512,43.2339,560.9009,169.2466,-101.665,22.9455,,164.9227,4.5812,9.1545,5.3047,4.0077,45.5269,7.3143,12.6836,5.9943,10.3196,6.3953,,5.6993,10.8053,8.9092,3.9971,3.1928,24.2069,8.5771,7.2061,6.5207,14.6855,2.9518,,4.5972
2016/11/22,0.146,0.1882,-1.2815,-0.5405,0,0.0401,-1.6959,1.4587,3.4295,1.6499,,0.3212,1.8933,4.682,1.4453,2.2591,,1.802,20.5474,1.0002,5.1801,0.3036,,2.642,6033197005,5487769434,22191309340,4674988751,6966068184,7654756899,3854340000,3949411389,3460271811,97320063984,,4391908761,129.8608,-25.4827,-70.6149,337.3955,-36.512,43.2512,551.3887,171.7153,-105.1516,23.3241,,165.4524,4.5879,9.1717,5.2367,3.9861,45.5269,7.3172,12.4685,6.0817,10.6735,6.5008,,5.7177,10.8211,8.9259,3.9459,3.1755,24.2069,8.5805,7.0839,6.6158,15.1891,3.0005,,4.6119
2016/11/23,1.0204,-1.3899,-0.6491,-0.8152,0,-0.2407,-3.655,-1.4909,2.3158,-0.1803,,-1.2807,3.6197,2.3061,0.7161,1.9237,,1.4963,16.3859,0.9236,7.1596,0.2755,,2.6311,6094760239,5411493150,22047268387,4636877430,6966068184,7636333898,3713465000,3890527726,3540404421,97144554401,,4335662331,131.1859,-25.1285,-70.1566,334.645,-36.512,43.1472,531.2356,169.1551,-107.5867,23.282,,163.3335,4.6347,9.0442,5.2027,3.9536,45.5269,7.2996,12.0128,5.9911,10.9207,6.4891,,5.6444,10.9315,8.8019,3.9203,3.1497,24.2069,8.5598,6.825,6.5171,15.5409,2.9951,,4.5529
2016/11/24,0.7215,-1.5619,-3.6341,-1.7352,0,1.2867,-3.0653,-2.2703,-2.5206,0.1807,,2.8108,3.0135,2.4602,1.7123,2.5758,,3.6294,16.0694,1.4348,3.4377,0.2849,,7.7901,6138733978,5326970781,21246040585,4556420196,6966068184,7734589903,3599638000,3802202232,3451165833,97320063984,,4457529597,132.1324,-24.736,-67.607,328.8384,-36.512,43.7023,514.9519,165.3149,-104.8749,23.3241,,167.9245,4.6682,8.9029,5.0136,3.885,45.5269,7.3935,11.6445,5.855,10.6454,6.5008,,5.8031,11.0104,8.6644,3.7778,3.095,24.2069,8.67,6.6158,6.3692,15.1491,3.0005,,4.6808
2016/11/25,-0.4298,-4.644,-3.178,-1.0223,0,-1.1513,4.8685,-2.5442,-1.9525,0.0601,,-0.8412,2.1858,5.6146,2.0017,2.5676,,2.6797,19.1133,2.6403,2.6651,0.2411,,4.5213,6112349735,5079588237,20570848617,4509839692,6966068184,7645545398,3774886500,3705464786,3383781592,97378567179,,4420031976,131.5645,-23.5873,-65.4585,325.4767,-36.512,43.1992,540.0223,161.1088,-102.8272,23.3381,,166.5119,4.6481,8.4895,4.8543,3.8453,45.5269,7.3084,12.2115,5.7061,10.4375,6.5047,,5.7543,10.9631,8.262,3.6577,3.0634,24.2069,8.5702,6.9379,6.2071,14.8533,3.0023,,4.6414
2016/11/28,1.4388,0.2841,0.0438,0.6573,0,1.1245,-4.4335,-0.6243,-0.4306,3.875,,-1.0604,2.8992,4.1863,1.2528,2.4177,,3.8675,13.557,1.4239,2.4041,0.7945,,3.316,6200297213,5094018885,20579851177,4539481831,6966068184,7731519403,3607527000,3682331918,3369212027,1.01152E+11,,4373159951,133.4576,-23.6543,-65.4871,327.6159,-36.512,43.685,516.0804,160.103,-102.3845,24.2424,,164.7461,4.715,8.5136,4.8564,3.8705,45.5269,7.3906,11.6701,5.6705,10.3926,6.7568,,5.6932,11.1208,8.2855,3.6593,3.0835,24.2069,8.6665,6.6303,6.1684,14.7894,3.1186,,4.5922
2016/11/29,-2.1277,-1.9425,-0.175,-2.7052,-9.5531,0.3574,-2.6867,2.5128,-2.7027,-0.9832,,-2.2508,2.2191,4.5592,1.206,2.5383,7.8963,3.6474,10.3976,3.0111,2.2421,0.6304,,3.7733,6068375996,4995065868,20543840939,4416678684,6300591082,7759153904,3510605000,3774863388,3278152242,1.00157E+11,,4274728698,130.618,-23.1948,-65.3725,318.7532,-33.024,43.8411,502.2151,164.1262,-99.6173,24.0041,,161.038,4.6147,8.3482,4.8479,3.7658,41.1776,7.417,11.3565,5.8129,10.1117,6.6903,,5.5651,10.8842,8.1245,3.6529,3.0001,21.8944,8.6975,6.4522,6.3234,14.3897,3.0879,,4.4889
2016/11/30,-0.5797,-0.4127,0,0,-3.2266,-0.8706,0.6902,-4.7354,-3.5,2.1612,,0,1.2607,2.6228,0.8954,1.3274,4.7099,2.696,9.8042,2.6701,2.726,0.7193,,2.2205,6033197005,4974450656,20543840939,4416678684,6097294975,7691602901,3534835500,3596109412,3163416914,1.02322E+11,,4274728698,129.8608,-23.0991,-65.3725,318.7532,-31.9584,43.4594,505.6814,156.3542,-96.1307,24.5229,,161.038,4.5879,8.3138,4.8479,3.7658,39.849,7.3524,11.4349,5.5377,9.7578,6.8349,,5.5651,10.8211,8.091,3.6529,3.0001,21.188,8.6218,6.4967,6.024,13.886,3.1547,,4.4889
2016/12/1,-1.0204,1.5748,1.4461,1.7258,0.9638,0.2794,-0.7492,-0.2924,0.9211,2.0869,,-0.2193,2.5394,2.737,0.906,1.7437,1.7943,2.0467,12.0978,1.5162,2.1745,0.7266,,2.187,5971633770,5052788461,20840925405,4492901327,6156060256,7713096402,3508351000,3585594472,3192556045,1.04457E+11,,4265354293,128.5357,-23.4628,-66.3179,324.2542,-32.2664,43.5809,501.8927,155.897,-97.0162,25.0346,,160.6848,4.5411,8.4447,4.918,3.8308,40.233,7.373,11.3492,5.5215,9.8477,6.9776,,5.5529,10.7107,8.2184,3.7058,3.0519,21.3922,8.6459,6.448,6.0063,14.014,3.2205,,4.479
2016/12/2,-0.1473,-0.2856,-0.3456,-1.3195,-1.0578,-1.6322,-7.1474,-2.1701,0.2282,-2.5483,,-1.8681,1.8901,2.0075,0.723,1.6129,1.5666,2.6483,15.5251,1.06,1.7801,0.4838,,2.4733,5962839022,5038357813,20768904928,4433617049,6090941971,7587205895,3257593500,3507783917,3199840827,1.01796E+11,,4185671850,128.3464,-23.3958,-66.0887,319.9756,-31.9251,42.8696,466.0201,152.5139,-97.2376,24.3967,,157.683,4.5344,8.4206,4.901,3.7803,39.8075,7.2526,10.5381,5.4017,9.8702,6.7998,,5.4492,10.6949,8.195,3.693,3.0116,21.1659,8.5048,5.9872,5.876,14.0459,3.1384,,4.3953
2016/12/5,0.295,-1.1457,0.4768,0.6686,1.3038,0.1619,-1.5222,-0.1799,-1.2521,0.6034,,0.3359,1.5519,2.9764,0.7738,1.3248,1.7938,1.7316,6.8073,1.1154,1.6478,0.4713,,1.6371,5980428518,4980635219,20867933083,4463259188,6170354513,7599487896,3208005500,3501474953,3159774522,1.0241E+11,,4199733458,128.725,-23.1278,-66.4038,322.1149,-32.3414,42.939,458.9263,152.2396,-96.02,24.5439,,158.2128,4.5478,8.3241,4.9244,3.8056,40.3265,7.2644,10.3776,5.392,9.7466,6.8408,,5.4675,10.7264,8.1011,3.7106,3.0317,21.4418,8.5185,5.896,5.8654,13.8701,3.1574,,4.4101
2016/12/6,0,0.5381,0.6471,0.9488,0.0515,0.3232,-2.5119,0.3604,2.3055,-1.3139,,0,0.8867,1.9255,0.6503,1.5479,1.0733,1.0707,9.2142,1.2829,1.68,0.2911,,0.9728,5980428518,5007434995,21002971477,4505605101,6173531015,7624051897,3127425000,3514092881,3232622350,1.01064E+11,,4199733458,128.725,-23.2522,-66.8335,325.171,-32.358,43.0778,447.3987,152.7882,-98.2338,24.2214,,158.2128,4.5478,8.3689,4.9563,3.8417,40.3472,7.2879,10.117,5.4114,9.9713,6.7509,,5.4675,10.7264,8.1447,3.7346,3.0605,21.4529,8.5461,5.7479,5.8866,14.1898,3.1159,,4.4101
2016/12/7,2.5,0.1235,0.3,0.188,-0.0257,0.9666,2.9189,3.6505,2.8732,0.4342,,1.5625,2.7043,1.3741,0.5405,1.7181,0.9835,1.7557,11.0184,1.7874,2.0319,0.236,,1.7404,6129939231,5013619558,21065989394,4514074283,6171942764,7697743901,3218712000,3642375147,3325503330,1.01503E+11,,4265354293,131.9431,-23.2809,-67.0341,325.7823,-32.3497,43.4941,460.4579,158.3658,-101.0563,24.3266,,160.6848,4.6615,8.3792,4.9711,3.8489,40.3368,7.3583,10.4123,5.6089,10.2578,6.7802,,5.5529,10.9946,8.1547,3.7458,3.0662,21.4474,8.6287,5.9157,6.1015,14.5975,3.1294,,4.479
2016/12/8,-0.1435,-3.3717,-1.8803,-0.5629,-1.9557,0.4388,-2.8711,-1.097,-1.6429,-0.8069,,-0.8791,1.5926,4.5106,0.7067,1.3249,2.0993,2.6466,8.8734,1.6477,1.1415,0.2558,,1.4369,6121144483,4844574820,20669876773,4488666736,6051235700,7731519403,3126298000,3602418375,3270867459,1.00684E+11,,4227856673,131.7538,-22.496,-65.7736,323.9486,-31.717,43.685,447.2375,156.6285,-99.396,24.1303,,159.2722,4.6548,8.0967,4.8777,3.8272,39.5479,7.3906,10.1133,5.5474,10.0892,6.7255,,5.5041,10.9788,7.8798,3.6753,3.049,21.0279,8.6665,5.7459,6.0345,14.3577,3.1042,,4.4396
2016/12/9,1.5805,-0.0426,-0.0436,2.2642,-3.0446,-0.278,6.4348,0.7005,-0.0557,-0.0872,,0,2.5701,2.9302,0.7733,2.6433,2.1521,2.4283,19.2169,0.9011,1.5029,0.2258,,1.2432,6217886709,4842513299,20660874213,4590296926,5866998603,7710025902,3327467500,3627654231,3269046264,1.00596E+11,,4227856673,133.8362,-22.4864,-65.7449,331.2833,-30.7514,43.5635,476.0161,157.7257,-99.3406,24.1092,,159.2722,4.7284,8.0933,4.8755,3.9139,38.3439,7.3701,10.7641,5.5863,10.0836,6.7197,,5.5041,11.1523,7.8764,3.6737,3.118,20.3877,8.6424,6.1156,6.0768,14.3497,3.1015,,4.4396
2016/12/12,-3.9604,-6.5134,-6.3181,-4.3358,-3.0861,-1.9514,-6.6384,-5.8551,-5.2925,0.0582,,-2.9933,3.4691,4.5563,1.3183,2.5106,2.1703,2.89,13.2521,1.901,2.1401,0.7602,,2.9863,5971633770,4527100555,19355503076,4391271137,5685938007,7559571394,3106575500,3415252447,3096032673,1.00655E+11,,4101302205,128.5357,-21.0218,-61.5911,316.9195,-29.8023,42.7134,444.416,148.4908,-94.083,24.1233,,154.5047,4.5411,7.5661,4.5675,3.7442,37.1605,7.2262,10.0495,5.2592,9.55,6.7236,,5.3393,10.7107,7.3634,3.4416,2.9828,19.7585,8.4738,5.7096,5.721,13.5903,3.1033,,4.3068
2016/12/13,6.9219,-0.3643,-0.8372,0.4822,-0.6145,1.0154,8.6341,0.0616,-1.8824,-0.6393,,1.2571,5.2287,3.0679,0.7131,1.4657,1.6325,1.6157,19.2331,0.8947,1.1168,0.403,,2.0321,6384986917,4510608386,19193457003,4412444093,5650996489,7636333898,3374801500,3417355435,3037754411,1.00011E+11,,4152861433,137.4329,-20.9452,-61.0755,318.4476,-29.6192,43.1472,482.7875,148.5822,-92.3121,23.969,,156.447,4.8554,7.5386,4.5293,3.7622,36.9322,7.2996,10.9172,5.2624,9.3702,6.6806,,5.4064,11.4521,7.3366,3.4128,2.9972,19.6371,8.5598,6.2026,5.7245,13.3344,3.0834,,4.3609
2016/12/14,-1.5152,-1.1883,-1.1726,-2.0154,-1.3491,-1.6486,0,-2.4615,-1.7386,-1.3454,,-2.1445,3.8969,1.8216,0.7979,1.4852,1.4551,1.6911,16.8255,1.3289,0.7894,0.3208,,1.8102,6288244691,4457008834,18968393014,4323517676,5574760448,7510443391,3374801500,3333235917,2984939736,98665637457,,4063804585,135.3506,-20.6963,-60.3593,312.0297,-29.2196,42.4358,482.7875,144.9248,-90.7071,23.6466,,153.092,4.7819,7.449,4.4761,3.6864,36.4339,7.1793,10.9172,5.1329,9.2073,6.5907,,5.2905,11.2785,7.2494,3.3728,2.9368,19.3722,8.4187,6.2026,5.5836,13.1026,3.0419,,4.2674
2016/12/15,1.8182,1.7576,0,0.1959,0.7123,-0.0409,0.2839,0.4416,4.3319,0,,0.1153,3.7324,3.5065,0.4154,1.0841,1.409,1.2306,13.9441,0.9879,1.7103,0.3154,,1.6611,6402576413,4535346640,18968393014,4331986859,5614466719,7507372891,3384381000,3347956832,3114244630,98665637457,,4068491787,137.8115,-21.0601,-60.3593,312.641,-29.4277,42.4185,484.1579,145.5649,-94.6365,23.6466,,153.2686,4.8688,7.5799,4.4761,3.6936,36.6934,7.1763,10.9482,5.1555,9.6061,6.5907,,5.2966,11.4836,7.3768,3.3728,2.9426,19.5102,8.4153,6.2202,5.6083,13.6702,3.0419,,4.2723
2016/12/16,-0.2747,0.4091,2.6103,0.5865,0.4809,0.7362,-0.9324,2.8266,3.3333,1.0673,,3.6866,5.0172,2.8512,0.5982,2.0318,1.0976,1.1187,9.6744,1.2787,1.5753,0.2633,,3.3033,6384986917,4553900331,19463533790,4357394407,5641466984,7562641894,3352825000,3442591291,3218052784,99718694957,,4218482268,137.4329,-21.1462,-61.9349,314.4746,-29.5692,42.7308,479.6436,149.6794,-97.791,23.8989,,158.9191,4.8554,7.6109,4.593,3.7153,36.8699,7.2292,10.8461,5.3013,9.9263,6.661,,5.4919,11.4521,7.407,3.4608,2.9598,19.604,8.4772,6.1622,5.7668,14.1259,3.0744,,4.4298
2016/12/19,5.0964,-0.4074,0.6013,2.2352,-0.8727,-0.5278,-0.8067,-0.1222,1.4714,-0.176,,0.8889,7.287,1.6082,0.6175,2.5351,1.1529,1.3578,8.4439,1.5943,2.1413,0.2125,,3.0186,6710392587,4535346640,19580567065,4454790006,5592231208,7522725392,3325777000,3438385315,3265403872,99543185374,,4255979888,144.437,-21.0601,-62.3073,321.5037,-29.3112,42.5052,475.7742,149.4966,-99.2299,23.8569,,160.3317,5.1029,7.5799,4.6206,3.7983,36.5481,7.191,10.7586,5.2948,10.0724,6.6493,,5.5407,12.0357,7.3768,3.4817,3.026,19.4329,8.4325,6.1125,5.7597,14.3337,3.069,,4.4692
2016/12/20,-1.0485,-1.4091,-1.6092,-1.0456,-0.3976,-2.449,-0.898,1.2844,-0.8366,-0.6759,,-0.6608,4.0196,1.5918,0.5309,1.5358,0.8871,2.9177,10.1784,1.4262,1.6683,0.1785,,1.6161,6640034604,4471439483,19265477480,4408209502,5569995696,7338495382,3295911500,3482548062,3238085937,98870398637,,4227856673,142.9226,-20.7633,-61.3047,318.142,-29.1946,41.4643,471.5018,151.4167,-98.3998,23.6956,,159.2722,5.0494,7.4731,4.5463,3.7586,36.4028,7.0149,10.662,5.3628,9.9881,6.6044,,5.5041,11.9095,7.2729,3.4256,2.9943,19.3556,8.226,6.0576,5.8337,14.2138,3.0483,,4.4396
2016/12/21,-0.2649,3.1812,1.8224,6.244,1.3402,1.0042,0.359,0.4227,0,1.0059,,1.9956,3.5195,3.0156,0.6339,13.3857,1.2372,2.7367,7.8061,1.5987,1.0385,0.2017,,3.9547,6622445108,4613684446,19616577303,4683457934,5644643485,7412187386,3307745000,3497268977,3238085937,99864952943,,4312226318,142.544,-21.4238,-62.4219,338.0067,-29.5859,41.8807,473.1946,152.0568,-98.3998,23.934,,162.4506,5.036,7.7108,4.6291,3.9933,36.8907,7.0853,10.7003,5.3855,9.9881,6.6708,,5.6139,11.878,7.5042,3.4881,3.1813,19.615,8.3086,6.0793,5.8584,14.2138,3.0789,,4.5282
