ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2017/10/23,0.2491,-0.7967,-0.8421,-0.0784,0,-1.2285,0,0.6276,-1.3514,-2.1322,1.1236,0.6734,0.6745,0.3717,0.4095,-2.1605,-1.114,0,0.6441,1.0299,0.2913,0.9833,0.3711,0.7087,1.0938,0.752,1.8752,5.8231,2.162,0.4073,0.5755,0.5696,0.982,0.4716,4.1843,2.3755,2405951542,24994560289,12347665722,2744931315,3828996650,3544383919,2419652857,9364661732,4351952780,4110823094,3090253842,2691717600,2645430095,2500865890,21794355684,24923627944,3923400000,873770000,112.5129,65.5472,28.1196,30.0058,152.556,241.6209,55.3461,124.1079,105.9362,-19.0728,-20.4055,49.0213,-452.1392,-5.3673,29.6479,406.5482,31.6731,57.6355,1.7334,5.8223,4.626,2.0833,7.0918,2.8681,4.5237,1.9959,2.775,5.4092,4.6797,6.2815,9.6836,4.1414,3.7309,3.102,6.2604,4.7142,1.9758,14.2861,7.7587,8.1301,6.1805,3.5505,5.8083,4.5262,1.0737,7.3957,1.9782,8.4512,38.8851,2.4213,7.0423,2.8078,3.9164,5.1659
2017/10/24,-0.8696,0.0382,0.4246,-0.471,-0.2708,-0.2488,-1.4972,-1.6632,-2.0548,0.8715,-1.358,-1.9231,-1.5075,0.3704,-0.8157,0,-1.4579,-1.3359,0.8643,0.6987,0.313,0.6439,0.2784,0.5308,0.9636,0.913,1.9512,5.5918,1.9817,0.6666,0.4721,0.7025,0.8313,0.239,6.5992,3.6465,2385030225,25004118438,12400097424,2732003852,3818629331,3535567043,2383424800,9208908522,4262529092,4146647261,3048287432,2639953800,2605549240,2510128356,21616587693,24923627944,3866200000,862097500,111.5345,65.5723,28.239,29.8645,152.1429,241.0198,54.5175,122.0437,103.7594,-19.239,-20.1284,48.0785,-445.323,-5.3871,29.406,406.5482,31.2114,56.8655,1.7183,5.8245,4.6456,2.0735,7.0726,2.8609,4.456,1.9627,2.718,5.4564,4.6162,6.1607,9.5376,4.1568,3.7005,3.102,6.1691,4.6512,1.9586,14.2915,7.7917,8.0918,6.1638,3.5416,5.7213,4.451,1.0517,7.4602,1.9513,8.2886,38.2989,2.4303,6.9849,2.8078,3.8593,5.0969
2017/10/25,0.3759,3.5168,0.6342,0.3155,2.0814,0.9975,1.48,0.2114,0,1.1879,0.2503,0.682,2.0975,1.107,0.7401,0.6309,-0.4707,1.6634,0.5347,1.4538,0.2863,0.6768,1.1292,0.4439,1.4005,0.513,1.3502,8.9453,1.5929,0.395,0.7209,0.6621,0.8765,0.3109,3.8865,2.9852,2393996504,25883468169,12478744976,2740622160,3898112113,3570834545,2418699487,9228377674,4262529092,4195905490,3055917688,2657958600,2660200783,2537915755,21776578885,25080874808,3848000000,876438000,111.9538,67.8783,28.4181,29.9587,155.3097,243.424,55.3243,122.3017,103.7594,-19.4675,-20.1788,48.4064,-454.6637,-5.4468,29.6237,409.1132,31.0644,57.8114,1.7248,6.0294,4.6751,2.0801,7.2198,2.8895,4.5219,1.9668,2.718,5.5212,4.6277,6.2027,9.7376,4.2028,3.7279,3.1216,6.1401,4.7286,1.966,14.7941,7.8411,8.1173,6.2921,3.577,5.806,4.4604,1.0517,7.5488,1.9562,8.3452,39.1022,2.4572,7.0366,2.8255,3.8411,5.1817
2017/10/26,0.3745,-1.4032,-0.8403,1.022,-1.3298,1.7284,0.3942,-0.4219,-0.4662,-1.7076,0.2497,1.2701,0.1666,0.365,0.4898,0.3135,0.9459,0.6088,0.6327,0.9792,0.4589,1.0386,0.4021,0.7814,0.981,1.1321,1.4411,5.5883,1.8168,0.5749,0.5481,0.6694,1.3258,0.3052,3.9973,3.0421,2402962783,25520258498,12373881573,2768631663,3846275516,3632552673,2428233186,9189439371,4242657162,4124257157,3063547945,2691717600,2664631989,2547178222,21883239680,25159498240,3884400000,881774000,112.3731,66.9258,28.1793,30.2649,153.2444,247.6314,55.5424,121.7857,103.2757,-19.1351,-20.2292,49.0213,-455.421,-5.4666,29.7688,410.3957,31.3583,58.1634,1.7312,5.9448,4.6358,2.1013,7.1238,2.9394,4.5397,1.9585,2.7053,5.4269,4.6393,6.2815,9.7539,4.2181,3.7462,3.1314,6.1982,4.7574,1.9734,14.5865,7.7752,8.2003,6.2084,3.6388,5.8289,4.4415,1.0468,7.4199,1.9611,8.4512,39.1674,2.4661,7.071,2.8344,3.8775,5.2133
2017/10/27,-0.8706,0.2247,-2.6836,-0.2335,0.4492,4.1262,-1.8846,-0.6356,-0.2342,-1.9544,-2.4907,1.7559,-0.388,-0.5455,0.7311,-0.3125,0.8032,-1.1725,0.6541,0.8885,0.5836,0.8226,0.2046,2.3482,0.9998,0.7244,1.9485,4.3832,1.7226,1.2582,0.515,0.9181,1.0278,0.3274,4.1461,2.1832,2382041465,25577607393,12041814130,2762167932,3863554382,3782439555,2382471430,9131031917,4232721197,4043652782,2987245381,2738980200,2654292508,2533284522,22043230872,25080874808,3915600000,871435500,111.3947,67.0762,27.4231,30.1943,153.9328,257.8492,54.4957,121.0116,103.0338,-18.7611,-19.7253,49.882,-453.6539,-5.4368,29.9864,409.1132,31.6102,57.4815,1.7161,5.9581,4.5114,2.0964,7.1558,3.0607,4.4542,1.9461,2.699,5.3208,4.5237,6.3917,9.716,4.1951,3.7735,3.1216,6.248,4.7016,1.9562,14.6193,7.5666,8.1811,6.2363,3.7889,5.719,4.4133,1.0443,7.2749,1.9122,8.5996,39.0154,2.4527,7.1227,2.8255,3.9086,5.1521
2017/10/30,-2.8858,-4.8954,-1.5965,-1.3261,0.2683,1.6317,-1.6807,-3.1983,-3.5211,-8.5271,-5.6194,-5.2588,-1.5582,-1.8282,-4.6774,-2.8213,-5.1793,-4.4393,0.986,1.6902,0.4158,1.0821,0.8868,3.1717,1.0505,1.1274,2.0442,7.8969,3.1702,0.9957,0.5988,0.8818,1.6123,0.3966,5.2091,3.5904,2313299992,24325489841,11849564557,2725540120,3873921701,3844157683,2342429893,8838994649,4083681718,3698845181,2819379740,2594941800,2612934583,2486972191,21012176524,24373263920,3712800000,832749500,108.1801,63.7926,26.9853,29.7939,154.3459,262.0565,53.5798,117.1413,99.4058,-17.1613,-18.6169,47.2588,-446.5852,-5.3374,28.5838,397.5708,29.973,54.9297,1.6666,5.6665,4.4394,2.0686,7.175,3.1106,4.3793,1.8838,2.6039,4.8671,4.2695,6.0556,9.5646,4.1184,3.597,3.0335,5.9244,4.4929,1.8997,13.9036,7.4458,8.0726,6.253,3.8508,5.6229,4.2722,1.0076,6.6545,1.8048,8.1473,38.4075,2.4078,6.7896,2.7458,3.7062,4.9234
2017/10/31,0.5168,-0.7073,-4.5723,0.4743,-1.0705,-0.9174,1.7501,0,0.2433,-1.5738,0.5413,1.1275,0.2261,0.7449,0,0,1.0504,1.2014,0.4419,1.2937,0.7946,0.8257,0.4432,1.096,1.1615,0.5525,0.8689,4.0636,0.9962,0.5095,0.4171,0.5487,0.6358,0.3408,2.5615,1.7991,2325255031,24153443155,11307770307,2738467583,3832452423,3808890181,2383424800,8838994649,4093617683,3640630910,2834640253,2624199600,2618842858,2505497123,21012176524,24373263920,3751800000,842754500,108.7392,63.3414,25.7514,29.9352,152.6937,259.6523,54.5175,117.1413,99.6477,-16.8913,-18.7176,47.7916,-447.595,-5.3772,28.5838,397.5708,30.2878,55.5896,1.6752,5.6264,4.2364,2.0784,7.0982,3.0821,4.456,1.8838,2.6103,4.7905,4.2927,6.1239,9.5863,4.1491,3.597,3.0335,5.9866,4.5468,1.9096,13.8053,7.1053,8.1109,6.1861,3.8154,5.7213,4.2722,1.01,6.5498,1.8145,8.2392,38.4943,2.4258,6.7896,2.7458,3.7451,4.9826
2017/11/1,0.5141,1.1476,-2.1638,-0.7081,-0.1803,-2.7778,3.96,-1.1013,-1.2136,-3.567,-1.7497,1.0292,-0.7896,1.4787,-1.6074,1.129,-0.5544,-0.0791,0.681,1.062,0.897,0.8115,0.3405,1.2685,2.4467,0.5449,0.6395,5.7389,1.2371,0.5096,0.3178,0.9277,0.7778,0.3517,2.0787,2.1757,2337210070,24430629483,11063089033,2719076389,3825540877,3703087676,2477808422,8741648893,4043937857,3510768307,2785043586,2651206800,2598163896,2542546988,20674417342,24648445932,3731000000,842087500,109.2982,64.0683,25.1942,29.7232,152.4183,252.4397,56.6764,115.8512,98.4384,-16.2887,-18.3901,48.2835,-444.0607,-5.4567,28.1244,402.0595,30.1199,55.5456,1.6838,5.691,4.1447,2.0637,7.0854,2.9965,4.6324,1.8631,2.5786,4.6196,4.2175,6.1869,9.5106,4.2105,3.5392,3.0678,5.9534,4.5432,1.9194,13.9637,6.9516,8.0535,6.1749,3.7095,5.9479,4.2251,0.9977,6.3162,1.7828,8.324,38.1903,2.4616,6.6804,2.7768,3.7243,4.9786
2017/11/2,-2.3018,-0.5086,-0.7899,-1.664,0.271,-0.9524,-1.3851,-1.1136,-2.2113,-3.1888,-2.4658,-1.6129,-2.7288,-0.5464,0.3439,-1.1164,-0.7666,-2.1386,1.0574,0.7978,0.4282,0.9334,1.0616,0.815,1.2417,0.6707,1.2764,4.1806,1.6578,0.5441,0.5529,0.8556,0.8534,0.2677,2.0191,3.5003,2283412396,24306373543,10975702864,2673830268,3835908197,3667820175,2443487105,8644303137,3954514170,3398817787,2716371278,2608445400,2527264597,2528653289,20745524538,24373263920,3702400000,824078500,106.7824,63.7425,24.9952,29.2286,152.8314,250.0355,55.8913,114.5611,96.2616,-15.7693,-17.9367,47.5047,-431.9431,-5.4269,28.2211,397.5708,29.889,54.3577,1.6451,5.662,4.112,2.0294,7.1046,2.968,4.5683,1.8423,2.5216,4.4723,4.1135,6.0871,9.251,4.1875,3.5514,3.0335,5.9078,4.4461,1.8752,13.8927,6.8967,7.9195,6.1917,3.6741,5.8655,4.1781,0.9757,6.1148,1.7388,8.1897,37.1482,2.4482,6.7034,2.7458,3.6958,4.8721
2017/11/3,-2.0942,-0.1966,0.3981,-0.3223,-0.7207,-0.7212,0.5853,-0.4505,-0.5025,0.7905,-0.4213,0.6903,-2.5132,-0.5495,-1.7138,-0.6452,-4.3539,0.5666,0.9389,0.679,0.2531,0.8002,0.2688,0.5133,0.9387,0.5085,0.7319,2.6263,0.9294,0.3288,0.5295,1.0626,0.6404,0.2574,4.696,2.1157,2235592241,24258582797,11019395949,2665211959,3808262011,3641369548,2457787654,8605364835,3934642239,3425685912,2704925894,2626450200,2463750642,2514759590,20389988556,24216017056,3541200000,828747500,104.5461,63.6171,25.0947,29.1344,151.7299,248.2324,56.2184,114.0451,95.7779,-15.894,-17.8611,47.8326,-421.0877,-5.3971,27.7374,395.0058,28.5877,54.6657,1.6106,5.6509,4.1284,2.0228,7.0534,2.9465,4.595,1.834,2.5089,4.5077,4.0962,6.1291,9.0185,4.1644,3.4905,3.0139,5.6505,4.4713,1.8359,13.8654,6.9241,7.8939,6.147,3.6476,5.8998,4.1592,0.9708,6.1631,1.7315,8.2463,36.2146,2.4347,6.5885,2.7281,3.5349,4.8997
2017/11/6,1.2032,3.2309,-0.7137,0.4042,0.4537,6.5375,-0.3491,0.905,-0.2525,0.2614,1.2694,-0.2571,3.4772,0.1842,2.0052,1.461,0.9545,0.6439,0.7173,1.1194,0.429,0.4347,0.4264,1.3782,1.1673,0.3321,0.6506,1.9939,0.6459,0.5953,1.4419,0.4838,0.6478,0.3475,2.9235,2.5073,2262491078,25042351035,10940748396,2675984845,3825540877,3879425185,2449207324,8683241440,3924706274,3434641954,2739262048,2619698400,2549420628,2519390823,20798854935,24569822500,3575000000,834083500,105.804,65.6726,24.9156,29.2522,152.4183,264.4607,56.0222,115.0771,95.536,-15.9355,-18.0878,47.7097,-435.7299,-5.407,28.2936,400.777,28.8605,55.0177,1.63,5.8335,4.0989,2.031,7.0854,3.1392,4.579,1.8506,2.5026,4.5195,4.1482,6.1134,9.3321,4.1721,3.5605,3.058,5.7045,4.5001,1.858,14.3134,6.8747,7.9258,6.1749,3.8861,5.8792,4.1969,0.9683,6.1792,1.7535,8.2251,37.4739,2.4392,6.7206,2.768,3.5686,4.9313
2017/11/7,0.2642,1.4885,1.3578,0.0805,2.0777,-1.5909,-0.9342,0.4484,1.7722,0.3911,0.5571,-2.921,0.6952,1.4706,0.3419,0.96,0.4364,2.1591,0.4953,1.0212,0.2925,0.4775,1.0572,1.3009,1.2149,0.3604,0.7735,1.75,0.6694,0.976,0.7277,1.4313,0.5388,0.3154,2.1481,5.3853,2268468597,25415118856,11089304884,2678139422,3905023660,3817707057,2426326446,8722179742,3994258031,3448076016,2754522560,2543178000,2567145453,2556440688,20869962132,24805692796,3590600000,852092500,106.0836,66.6501,25.2539,29.2757,155.5851,260.2533,55.4988,115.5932,97.2291,-15.9979,-18.1886,46.3161,-438.7593,-5.4865,28.3904,404.6245,28.9865,56.2056,1.6343,5.9203,4.1546,2.0326,7.2326,3.0892,4.5362,1.8589,2.5469,4.5371,4.1713,5.9348,9.397,4.2335,3.5727,3.0873,5.7294,4.5972,1.8629,14.5264,6.968,7.9322,6.3032,3.8243,5.8243,4.2157,0.9855,6.2034,1.7632,7.9848,37.7344,2.4751,6.7436,2.7945,3.5842,5.0378
2017/11/8,0.3953,-3.0839,-0.2364,0.4827,0,-1.8476,-1.1002,-0.2232,-0.2488,0,0.1385,0.354,-0.9206,1.6304,0.1704,0.1585,1.231,0.274,0.4728,1.1357,0.3254,0.775,0.6434,1.1214,1.229,0.5528,0.4975,2.4036,0.6785,0.505,0.5642,1.4177,0.675,0.2947,2.6389,4.2306,2277434876,24631350617,11063089033,2691066885,3905023660,3747172054,2399632089,8702710591,3984322065,3448076016,2758337689,2552180400,2543512353,2598121786,20905515730,24845004512,3634800000,854427000,106.5029,64.5947,25.1942,29.417,155.5851,255.445,54.8882,115.3352,96.9872,-15.9979,-18.2138,46.48,-434.7201,-5.576,28.4387,405.2657,29.3433,56.3596,1.6408,5.7377,4.1447,2.0425,7.2326,3.0322,4.4863,1.8548,2.5406,4.5371,4.1771,5.9558,9.3105,4.3025,3.5788,3.0922,5.7999,4.6098,1.8703,14.0785,6.9516,7.9705,6.3032,3.7536,5.7602,4.2063,0.983,6.2034,1.7657,8.0131,37.387,2.5154,6.7551,2.799,3.6283,5.0516
2017/11/9,0.1312,-0.2716,-0.5529,1.3611,-0.0885,-1.1765,1.5495,0.2237,-0.9975,-0.2597,-0.1383,0.5291,-0.5807,0.8913,-0.8503,0.9494,-1.3591,-0.6635,0.389,0.7833,0.2565,1.4922,0.5078,1.005,0.8107,0.3479,0.593,1.9363,0.6122,0.4601,0.7013,1.2962,0.6878,0.4304,2.2729,2.896,2280423636,24564443573,11001918715,2727694697,3901567886,3703087676,2436813516,8722179742,3944578204,3439119974,2754522560,2565684000,2528741666,2621277952,20727747739,25080874808,3585400000,848757500,106.6426,64.4193,25.0549,29.8174,155.4474,252.4397,55.7387,115.5932,96.0198,-15.9563,-18.1886,46.726,-432.1956,-5.6257,28.1969,409.1132,28.9445,55.9856,1.6429,5.7221,4.1218,2.0703,7.2262,2.9965,4.5558,1.8589,2.5152,4.5254,4.1713,5.9873,9.2564,4.3408,3.5483,3.1216,5.7211,4.5792,1.8727,14.0402,6.9131,8.079,6.2976,3.7095,5.8495,4.2157,0.9732,6.1873,1.7632,8.0555,37.1699,2.5379,6.6977,2.8255,3.579,5.0181
2017/11/10,1.5727,0.5447,-0.4766,0.079,0.0886,0.4762,3.2081,-1.1161,-1.0076,-3.5156,-0.277,-0.0877,-0.8762,-0.3534,-1.2007,-1.2539,0,0.4322,0.9719,0.8805,0.2804,1.1467,0.5824,0.7649,1.4948,0.5228,0.5788,3.5384,0.642,0.4973,0.5135,0.7083,0.7656,0.2705,2.0656,2.2225,2316288752,24698257662,10949487013,2729849274,3905023660,3720721427,2514989849,8624833986,3904834343,3318213413,2746892304,2563433400,2506585635,2612015485,20478872552,24766381080,3585400000,852426000,108.3199,64.7702,24.9355,29.841,155.5851,253.6418,57.5268,114.3031,95.0523,-15.3954,-18.1382,46.685,-428.4088,-5.6058,27.8584,403.9832,28.9445,56.2276,1.6688,5.7533,4.1022,2.0719,7.2326,3.0108,4.7019,1.8382,2.4899,4.3663,4.1598,5.9821,9.1753,4.3255,3.5057,3.0824,5.7211,4.599,1.9022,14.1167,6.8802,8.0854,6.3032,3.7271,6.0371,4.1687,0.9634,5.9698,1.7584,8.0484,36.8442,2.5289,6.6172,2.7901,3.579,5.0397
2017/11/13,-0.3871,7.2368,4.0702,-0.2368,0.708,-1.6588,-0.5686,0,-0.5089,-1.3495,-1.25,0.439,-0.2357,0.5319,0.8681,0.1587,0.7977,-1.2911,0.6832,2.4098,0.7542,1.1006,0.5657,0.9278,1.0382,0.2972,0.7087,3.3959,0.66,0.4511,0.6212,1.0558,0.6949,0.2697,1.8008,2.8717,2307322473,26485631572,11395156477,2723385543,3932669845,3659003299,2500689300,8624833986,3884962413,3273433205,2712556150,2574686400,2500677360,2625909185,20656640543,24805692796,3614000000,841420500,107.9006,69.4575,25.9504,29.7703,156.6866,249.4345,57.1997,114.3031,94.5686,-15.1876,-17.9115,46.8899,-427.399,-5.6356,28.1002,404.6245,29.1754,55.5016,1.6623,6.1697,4.2692,2.067,7.2838,2.9608,4.6752,1.8382,2.4772,4.3073,4.1078,6.0083,9.1537,4.3485,3.5362,3.0873,5.7667,4.5396,1.8948,15.1383,7.1602,8.0662,6.3478,3.6653,6.0028,4.1687,0.9585,5.8892,1.7364,8.0837,36.7574,2.5423,6.6747,2.7945,3.6076,4.9747
2017/11/14,-1.6839,-2.3818,-1.0736,-1.8987,-0.703,-2.6506,-1.6393,-2.4831,-0.7673,0.9576,-0.8439,-2.0105,-2.0083,-2.2928,-4.2169,-3.0111,-3.0935,-1.6647,0.4584,1.2164,0.4013,1.0096,0.347,1.0728,0.9137,1.0856,0.5662,2.4956,1.0915,0.553,0.5018,1.4627,1.584,0.6129,3.0771,2.8658,2268468597,25854793721,11272815840,2671675691,3905023660,3562017670,2459694394,8410673323,3855154517,3304779350,2689665381,2522922600,2450457023,2565703154,19785577387,24058770192,3502200000,827413500,106.0836,67.8031,25.6718,29.2051,155.5851,242.823,56.262,111.4649,93.843,-15.333,-17.7603,45.9472,-418.8157,-5.5064,26.9152,392.4409,28.2728,54.5777,1.6343,6.0227,4.2233,2.0277,7.2326,2.8823,4.5986,1.7925,2.4582,4.3486,4.0731,5.8875,8.9699,4.2488,3.3871,2.9944,5.5883,4.4641,1.8629,14.7777,7.0834,7.9131,6.3032,3.5681,5.9044,4.0651,0.9512,5.9456,1.7217,7.9212,36.0192,2.4841,6.3932,2.7104,3.496,4.8919
2017/11/15,-0.3953,0,-4.6512,-0.0806,0.9735,0.2475,-3.6822,-0.2315,-1.2887,-2.0325,-1.1348,-1.8733,-3.3755,0,-0.1797,-3.1046,-2.7468,-1.6123,0.3147,1.3017,0.596,0.8112,1.3049,0.633,1.402,0.36,0.6057,1.8932,0.5666,0.4443,1.0179,0.7032,0.4388,0.6348,3.453,2.5823,2259502318,25854793721,10748498824,2669521114,3943037164,3570834545,2369124251,8391204172,3805474691,3237609038,2659144355,2475660000,2367741174,2565703154,19750023789,23311847588,3406000000,814073500,105.6643,67.8031,24.4778,29.1815,157.0996,243.424,54.1904,111.2068,92.6337,-15.0214,-17.5588,45.0864,-404.6784,-5.5064,26.8669,380.2572,27.4962,53.6978,1.6279,6.0227,4.0269,2.0261,7.303,2.8895,4.4292,1.7884,2.4265,4.2602,4.0269,5.7773,8.6671,4.2488,3.381,2.9014,5.4348,4.3921,1.8556,14.7777,6.7539,7.9067,6.3646,3.577,5.687,4.0557,0.9389,5.8247,1.7022,7.7728,34.8034,2.4841,6.3817,2.6262,3.3999,4.813
2017/11/16,0.9259,0.5176,-0.0813,-0.4843,-0.7888,0.2469,2.6157,-0.232,0.2611,0.2766,-0.1435,-0.9091,-2.4329,-0.361,-0.8101,-3.0354,0.1527,-0.1639,0.4723,0.7221,0.5396,0.4617,0.6893,0.4574,0.797,0.3065,0.8629,1.4187,0.4955,0.3512,0.7067,0.6645,0.674,0.4119,2.4448,1.8426,2280423636,25988607811,10739760207,2656593651,3911935206,3579651421,2431093296,8371735020,3815410656,3246565080,2655329227,2453154000,2310135494,2556440688,19590032597,22604236700,3411200000,812739500,106.6426,68.1541,24.4579,29.0402,155.8604,244.0251,55.6078,110.9488,92.8755,-15.0629,-17.5336,44.6766,-394.8329,-5.4865,26.6492,368.7149,27.5382,53.6098,1.6429,6.0539,4.0236,2.0163,7.2454,2.8966,4.5451,1.7842,2.4329,4.272,4.0211,5.7247,8.4562,4.2335,3.3536,2.8133,5.4431,4.3849,1.8727,14.8542,6.7484,7.8684,6.3144,3.5858,5.8357,4.0463,0.9414,5.8409,1.6997,7.7022,33.9566,2.4751,6.33,2.5465,3.4051,4.8051
2017/11/17,-5.2425,-2.4641,-4.4752,-1.6221,1.0601,-5.4187,-4.4706,-2.3256,-5.9896,-4.8276,-3.3046,1.3761,-3.5806,-5.0725,-2.8131,-2.4348,-0.9146,-9.5609,0.9273,0.8298,0.5643,1.8433,3.2302,1.2118,0.9765,0.6803,1.8137,3.0195,1.139,1.428,0.8082,1.9944,0.8726,0.4453,3.9515,6.2344,2160873249,25348211811,10259136276,2613502107,3953404484,3385680161,2322409125,8177043508,3586883455,3089834352,2567581279,2486913000,2227419645,2426766160,19038951825,22053872676,3380000000,735034000,101.0519,66.4747,23.3634,28.5691,157.5127,230.802,53.1218,108.3686,87.3127,-14.3358,-16.9542,45.2914,-380.6956,-5.2082,25.8996,359.7375,27.2863,48.4842,1.5568,5.9047,3.8435,1.9836,7.3222,2.7396,4.3419,1.7427,2.2871,4.0658,3.8882,5.8035,8.1535,4.0187,3.2592,2.7448,5.3933,3.9657,1.7746,14.4882,6.4464,7.7408,6.3813,3.3915,5.5749,3.9522,0.885,5.5589,1.6436,7.8081,32.7408,2.3495,6.152,2.4845,3.374,4.3457
2017/11/20,3.4578,4.3363,0.5111,-2.1434,-1.2238,-1.0417,0.1642,-0.2381,-1.108,1.8841,1.1887,-1.81,-0.5305,-1.3359,1.3072,2.4955,3.8462,-2.8131,1.7557,1.6016,0.3869,0.9213,2.0973,0.6729,0.7762,0.5394,0.9269,2.4642,1.3094,0.9327,0.495,0.9212,0.6684,0.3026,3.317,3.1535,2235592241,26447398975,10311567977,2557483101,3905023660,3350412660,2326222605,8157574357,3547139594,3148048622,2598102304,2441901000,2215603095,2394347528,19287827013,22604236700,3510000000,714357000,104.5461,69.3572,23.4828,27.9568,155.5851,228.3978,53.2091,108.1106,86.3452,-14.6058,-17.1557,44.4716,-378.676,-5.1386,26.2381,368.7149,28.3358,47.1203,1.6106,6.1608,3.8632,1.9411,7.2326,2.7111,4.349,1.7386,2.2618,4.1424,3.9344,5.6985,8.1102,3.965,3.3019,2.8133,5.6008,3.8541,1.8359,15.1164,6.4793,7.5749,6.3032,3.3562,5.584,3.9428,0.8752,5.6636,1.6631,7.6668,32.5671,2.3182,6.2324,2.5465,3.5037,4.2234
2017/11/21,-1.4706,2.8189,1.5254,0.8425,-5.5752,1.3158,-0.6148,-0.9547,-2.521,0.2845,-0.7342,-1.659,-1.2,-1.1605,-0.9217,-0.8696,1.7778,-2.521,0.7437,2.0534,0.2675,0.7598,2.3855,0.5231,0.5341,1.1672,1.4614,1.4437,0.5871,0.6303,0.4465,0.9985,0.9239,0.221,4.0113,3.0109,2202715884,27192934616,10468863082,2579028872,3687309951,3394497037,2311922056,8079697752,3457715907,3157004664,2579026663,2401390200,2189015858,2366560129,19110059022,22407678120,3572400000,696348000,103.0087,71.3124,23.841,28.1923,146.9109,231.4031,52.882,107.0785,84.1685,-14.6474,-17.0298,43.7339,-374.1319,-5.079,25.9963,365.5087,28.8395,45.9324,1.5869,6.3344,3.9221,1.9574,6.8294,2.7468,4.3223,1.722,2.2048,4.1541,3.9056,5.6039,8.0129,3.919,3.2714,2.7889,5.7003,3.7569,1.8089,15.5426,6.5782,7.6387,5.9518,3.4003,5.5497,3.9052,0.8531,5.6797,1.6509,7.5396,32.1763,2.2913,6.1749,2.5244,3.566,4.117
2017/11/22,-0.1357,-2.0035,-0.3339,-0.3342,1.1246,-1.8182,-0.9897,-0.4819,-2.0115,-0.1418,-1.0355,-1.3121,-2.3617,-1.9569,1.2093,0.5263,-1.1645,1.0057,0.6269,1.4561,0.213,0.6244,1.5011,0.6192,0.8687,0.67,1.0996,1.2778,0.5132,0.6535,0.9924,1.4929,0.6964,0.2259,2.4718,3.0873,2199727124,26648120109,10433908614,2570410564,3728779229,3332778909,2289041178,8040759450,3388164150,3152526643,2552320766,2369881800,2137318452,2320247798,19341157410,22525613268,3530800000,703351500,102.8689,69.8836,23.7614,28.0981,148.5631,227.1958,52.3586,106.5625,82.4754,-14.6266,-16.8534,43.16,-365.2961,-4.9796,26.3107,367.4324,28.5037,46.3943,1.5848,6.2075,3.909,1.9509,6.9062,2.6968,4.2795,1.7137,2.1604,4.1482,3.8651,5.5304,7.8236,3.8423,3.311,2.8035,5.6339,3.7947,1.8065,15.2312,6.5562,7.6132,6.0187,3.3385,5.4948,3.8863,0.8359,5.6717,1.6338,7.4407,31.4164,2.2464,6.2496,2.5377,3.5245,4.1584
2017/11/23,-2.038,-4.0172,-2.0101,-0.5868,0,-2.1164,-2.9571,-2.9056,-2.9326,-2.6989,-0.299,-0.9497,2.9026,-2.7944,-2.0221,-1.9197,-2.7246,-2.3234,0.5162,1.1454,0.1971,0.8647,0.5449,0.5469,1.0481,1.309,1.2263,1.748,0.6045,0.5771,2.4042,0.7264,1.0379,0.2853,2.154,2.1427,2154895729,25577607393,10224181808,2555328524,3728779229,3262243905,2221351914,7807129635,3288804498,3067444248,2544690509,2347375800,2199355339,2255410534,18950067830,22093184392,3434600000,687010000,100.7724,67.0762,23.2838,27.9332,148.5631,222.3874,50.8103,103.4662,80.0568,-14.2319,-16.8031,42.7501,-375.8991,-4.8405,25.7787,360.3787,27.7271,45.3164,1.5525,5.9581,3.8304,1.9394,6.9062,2.6398,4.153,1.6639,2.0971,4.0363,3.8536,5.4779,8.0507,3.735,3.244,2.7497,5.4804,3.7066,1.7697,14.6193,6.4244,7.5685,6.0187,3.2679,5.3323,3.7734,0.8114,5.5186,1.6289,7.37,32.3283,2.1836,6.1232,2.489,3.4285,4.0618
