ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2017/5/12,0.2664,-10.0099,0.7643,-0.5044,-0.7084,-0.6849,0.295,3.4662,-1.3434,0.4051,,,,-0.5365,3.3182,0.045,4.7618,0.3806,0.3341,0.9874,0.5206,0.1896,0.8996,0.3961,0.6503,,,,0.7955,9.043,10065202459,2421041950,27342595100,5597529855,2927200579,5937277816,25985479370,14304949633,3726217140,6245027507,,,,3878492607,1204690000,1727.4067,1195.8777,13.5066,19.3638,17.4359,9.527,31.4214,27.7348,28.1755,39.545,,,,18.0454,60.0143,14.0957,5.2896,1.6255,2.8913,4.6296,1.7154,4.7598,2.6464,2.7113,3.146,,,,2.5631,10.5829,6.5953,1.9683,0.5478,1.7104,2.7428,0.5267,0.9892,1.4537,1.6197,0.7304,,,,0.6491,5.7117
2017/5/15,0.1139,0.4405,-0.1264,0,-1.308,0.9195,-0.1765,-0.5025,1.1915,0.269,,,,1.9417,-0.6159,0.0603,3.9121,0.215,0.2824,0.8633,0.5636,0.3363,0.3352,0.4945,0.5488,,,,1.8743,5.6967,10076661893,2431707333,27308027976,5597529855,2888913770,5991873474,25939622642,14233065464,3770614621,6261826505,,,,3953803143,1197270000,1729.3734,1201.1458,13.4895,19.3638,17.2078,9.6146,31.366,27.5954,28.5112,39.6514,,,,18.3958,59.6447,14.1117,5.3129,1.6235,2.8913,4.569,1.7312,4.7514,2.6331,2.7436,3.1544,,,,2.6128,10.5177,6.6028,1.977,0.5471,1.7104,2.7069,0.5315,0.9874,1.4464,1.639,0.7323,,,,0.6617,5.6765
2017/5/16,1.1751,2.7412,0.5063,1.3942,1.6867,1.3667,2.5928,0.3367,1.3457,1.2743,,,,0.9524,5.4892,0.0956,4.6177,0.3735,0.4918,1.9888,0.7701,0.3157,0.4735,0.4406,1.1864,,,,1.6648,7.8533,10195076039,2498365977,27446296472,5675568928,2937642436,6073766961,26612187990,14280988243,3821354599,6341621745,,,,3991458411,1262990000,1749.6959,1234.072,13.5578,19.6338,17.4981,9.746,32.1793,27.6883,28.8948,40.1567,,,,18.571,62.9187,14.2776,5.4586,1.6317,2.9316,4.6461,1.7548,4.8746,2.6419,2.7805,3.1946,,,,2.6377,11.095,6.6804,2.0312,0.5499,1.7342,2.7526,0.5388,1.013,1.4512,1.661,0.7417,,,,0.668,5.9881
2017/5/17,-1.2364,-0.3202,-0.2519,0,1.1848,3.1461,0.6318,-0.3356,4.7303,2.649,,,,0,-1.7205,0.0666,4.0818,0.2642,0.3498,1.9879,1.5204,0.1795,0.425,0.7863,1.6152,,,,1.271,9.2926,10069022270,2490366940,27377162224,5675568928,2972448626,6264851765,26780329327,14233065464,4002115771,6509611725,,,,3991458411,1241260000,1728.0623,1230.1208,13.5237,19.6338,17.7054,10.0526,32.3826,27.5954,30.2616,41.2204,,,,18.571,61.8362,14.101,5.4411,1.6276,2.9316,4.7011,1.81,4.9054,2.6331,2.912,3.2792,,,,2.6377,10.9041,6.5978,2.0247,0.5485,1.7342,2.7852,0.5557,1.0194,1.4464,1.7396,0.7613,,,,0.668,5.8851
2017/5/18,3.4901,1.1777,-0.8838,-0.625,0,0.6608,0.742,0,4.0412,-1.2903,,,,1.9916,-0.18,0.2797,1.6598,0.2376,0.2263,1.232,0.9832,0.1996,0.5829,3.1752,0.3835,,,,1.22,5.8851,10420444899,2519696743,27135192356,5640096622,2972448626,6237553936,26979041817,14233065464,4163849451,6425616735,,,,4070952866,1234688000,1788.374,1244.6084,13.4041,19.5111,17.7054,10.0088,32.6229,27.5954,31.4846,40.6885,,,,18.9409,61.5088,14.5932,5.5052,1.6132,2.9132,4.7011,1.8021,4.9418,2.6331,3.0297,3.2369,,,,2.6902,10.8464,6.8281,2.0486,0.5436,1.7234,2.7852,0.5533,1.027,1.4464,1.8099,0.7515,,,,0.6813,5.8539
2017/5/19,-2.1628,1.4815,-0.1274,0.8805,-0.9368,1.5317,-0.3399,-0.6734,2.0564,1.634,,,,4.4193,-5.5288,0.1166,1.876,0.148,0.2657,0.9433,1.5067,0.1718,0.2132,2.2894,0.7391,,,,3.2361,8.7158,10195076039,2557025584,27100625232,5689757850,2944603674,6333096337,26887328360,14137219905,4249473164,6530610473,,,,4250861369,1166424000,1749.6959,1263.047,13.3871,19.6829,17.5395,10.1621,32.512,27.4096,32.132,41.3534,,,,19.7779,58.108,14.2776,5.5867,1.6112,2.9389,4.6571,1.8297,4.925,2.6153,3.092,3.2898,,,,2.8091,10.2467,6.6804,2.0789,0.5429,1.7385,2.7591,0.5618,1.0235,1.4366,1.8471,0.7638,,,,0.7114,5.5303
2017/5/22,-2.81,-3.8582,0.1276,-1.3716,-2.8369,-4.3103,-0.398,0,-4.403,0,,,,-6.3976,-5.5344,0.0972,4.5659,0.2357,0.3008,1.0607,0.9748,0.1452,0.4121,1.8907,2.8161,,,,1.9604,6.9794,9908590201,2458370791,27135192356,5611718778,2861068818,6060118047,26780329327,14137219905,4062369495,6530610473,,,,3978906655,1101870000,1700.5287,1214.3163,13.4041,19.4129,17.042,9.7241,32.3826,27.4096,30.7172,41.3534,,,,18.5126,54.8921,13.8764,5.3712,1.6132,2.8986,4.525,1.7509,4.9054,2.6153,2.9559,3.2898,,,,2.6294,9.6796,6.4927,1.9987,0.5436,1.7147,2.6808,0.5376,1.0194,1.4366,1.7658,0.7638,,,,0.6659,5.2242
2017/5/23,-2.7371,0.3254,0.6369,-3.287,-2.3114,-3.1532,1.0274,2.0339,-4.3716,-4.0514,,,,-3.0494,-6.8013,0.1057,2.9087,0.4188,0.5024,1.0998,0.7882,0.2463,0.9938,1.1406,1.731,,,,1.109,7.1312,9637383607,2466369828,27308027976,5427262787,2794937057,5869033244,27055469697,14424756581,3884779572,6266026254,,,,3857573014,1026928000,1653.9838,1218.2674,13.4895,18.7748,16.648,9.4175,32.7153,27.9671,29.3744,39.678,,,,17.9481,51.1587,13.4966,5.3886,1.6235,2.8033,4.4204,1.6957,4.9558,2.6685,2.8267,3.1565,,,,2.5492,9.0213,6.3149,2.0052,0.5471,1.6583,2.6188,0.5206,1.0299,1.4658,1.6886,0.7328,,,,0.6456,4.8689
2017/5/24,-2.7348,1.8378,0.1266,0.915,-0.4981,-0.9302,-2.7119,1.3289,2.449,-1.6086,,,,1.5184,2.8179,0.1338,3.8268,0.2704,0.3148,1.0391,0.9216,0.257,0.6199,0.726,1.8902,,,,1.1252,5.6486,9373816636,2511697706,27342595100,5476924016,2781014581,5814437586,26321762044,14616447699,3979917031,6165232266,,,,3916147875,1055866000,1608.75,1240.6572,13.5066,18.9466,16.5651,9.3299,31.8281,28.3387,30.0938,39.0397,,,,18.2206,52.6003,13.1275,5.4877,1.6255,2.829,4.3983,1.6799,4.8214,2.704,2.8959,3.1058,,,,2.5879,9.2755,6.1422,2.042,0.5478,1.6735,2.6058,0.5158,1.002,1.4853,1.7299,0.721,,,,0.6554,5.0061
2017/5/25,1.4262,-0.1062,0.885,0.9186,0.1252,1.6432,-1.0453,0.8197,0.239,-2.9292,,,,0.5342,-0.4919,0.0892,5.4736,0.4571,0.3927,1.1182,0.6442,0.7881,0.5012,0.695,1.033,,,,0.9447,6.0591,9507510027,2509031360,27584564968,5455640632,2784495200,5909979987,26046621674,14736254647,3989430777,5984643038,,,,3937067468,1050672000,1631.6946,1239.3402,13.6261,18.873,16.5858,9.4832,31.4954,28.571,30.1657,37.8962,,,,18.318,52.3416,13.3147,5.4819,1.6399,2.818,4.4039,1.7075,4.771,2.7262,2.9028,3.0148,,,,2.6018,9.2299,6.2298,2.0399,0.5526,1.667,2.6091,0.5243,0.9915,1.4975,1.7341,0.6999,,,,0.6589,4.9815
2017/5/26,4.0177,1.594,0.1253,0,1,0.2309,-1.4085,0.813,3.4976,0.7018,,,,-0.2125,-0.3531,0.1273,4.3943,0.3899,0.2684,0.8285,0.4816,0.2594,0.5607,1.1703,0.7257,,,,0.7238,5.3143,9889491145,2549026547,27619132092,5455640632,2812340152,5923628902,25679767848,14856061595,4128965716,6026640533,,,,3928699631,1046962000,1697.2509,1259.0959,13.6432,18.873,16.7517,9.5051,31.0518,28.8033,31.2208,38.1621,,,,18.279,52.1568,13.8496,5.5692,1.642,2.818,4.4479,1.7114,4.7038,2.7483,3.0043,3.0359,,,,2.5962,9.1973,6.4801,2.0724,0.5533,1.667,2.6352,0.5255,0.9775,1.5097,1.7947,0.7048,,,,0.6575,4.9639
2017/5/31,3.5921,5.6485,0.1252,0.2601,0.8663,-0.2304,-1.7857,0.8065,-1.5361,0.6969,,,,-0.426,0.1417,0.1576,4.519,0.3933,0.3792,1.0523,0.4602,0.3348,0.6587,0.681,1.086,,,,0.8624,5.4758,10244733585,2693009218,27653699216,5469829554,2836704485,5909979987,25221200565,14975868544,4065540744,6068638028,,,,3911963956,1048446000,1758.2182,1330.2163,13.6603,18.9221,16.8968,9.4832,30.4973,29.0356,30.7412,38.4281,,,,18.2012,52.2307,14.3471,5.8838,1.644,2.8253,4.4864,1.7075,4.6198,2.7705,2.9582,3.0571,,,,2.5852,9.2103,6.7129,2.1895,0.554,1.6713,2.658,0.5243,0.9601,1.5218,1.7672,0.7097,,,,0.6547,4.9709
2017/6/1,3.0947,10,-1.125,-1.1673,-1.8405,-2.0785,1.697,-3.36,-2.8081,-4.4983,,,,-2.246,-7.9972,0.4302,12.0393,0.4813,0.2799,0.7059,0.6493,0.2685,0.8529,0.636,0.8651,,,,0.6936,5.6362,10561777913,2962310139,27342595100,5405979404,2784495200,5787139756,25649196696,14472679361,3951375793,5795654310,,,,3824101664,964600000,1812.6298,1463.238,13.5066,18.7012,16.5858,9.2861,31.0148,28.06,29.878,36.6995,,,,17.7924,48.0537,14.7911,6.4722,1.6255,2.7923,4.4039,1.672,4.6982,2.6774,2.8751,2.9196,,,,2.5271,8.4737,6.9207,2.4084,0.5478,1.6518,2.6091,0.5134,0.9764,1.4707,1.7175,0.6778,,,,0.64,4.5734
2017/6/2,0,9.991,0,1.1811,0.1269,2.3585,-1.6091,-0.8278,1.2039,6.5217,,,,1.3129,1.7692,0.2785,8.985,0.4097,0.2532,0.9398,0.7474,0.2966,0.412,0.6395,1.7688,,,,0.6386,5.0126,10561777913,3258274519,27342595100,5469829554,2746208391,5923628902,25236486141,14352872412,3998944522,6173631765,,,,3874308688,981666000,1812.6298,1609.4301,13.5066,18.9221,16.3578,9.5051,30.5158,27.8277,30.2377,39.0929,,,,18.026,48.9039,14.7911,7.1188,1.6255,2.8253,4.3433,1.7114,4.6226,2.6552,2.9097,3.11,,,,2.5603,8.6237,6.9207,2.649,0.5478,1.6713,2.5732,0.5255,0.9607,1.4585,1.7382,0.722,,,,0.6484,4.6543
2017/6/5,-2.2785,0.7365,-0.6321,0.6485,-0.3802,-0.4608,-0.9691,0.8347,0.3172,0,,,,0.432,0.6803,0.0954,6.3539,0.417,0.248,0.6663,0.5405,0.3516,0.244,0.452,,,,,0.5623,3.816,10321129808,3282271631,27169759480,5505301860,2735766534,5896331073,24991916924,14472679361,4011629517,6173631765,,,,3891044363,988344000,1771.3294,1621.2835,13.4212,19.0448,16.2956,9.4613,30.22,28.06,30.3336,39.0929,,,,18.1038,49.2366,14.4541,7.1713,1.6153,2.8436,4.3268,1.7035,4.5778,2.6774,2.919,3.11,,,,2.5714,8.6823,6.763,2.6685,0.5443,1.6822,2.5634,0.523,0.9513,1.4707,1.7437,0.722,,,,0.6512,4.686
2017/6/6,-0.3331,-0.2437,0.2545,0.3866,5.0891,0.6944,-0.2446,2.3179,-0.8696,0,,,,2.2581,1.2012,0.0713,5.0712,0.2684,0.1993,3.0906,0.5083,0.2933,0.8286,0.3986,,,,,0.9065,3.2591,10286751508,3274272593,27238893728,5526585244,2874991294,5937277816,24930774619,14808138816,3976745782,6110635523,,,,3978906655,1000216000,1765.4294,1617.3323,13.4554,19.1184,17.1249,9.527,30.1461,28.7104,30.0698,38.694,,,,18.5126,49.828,14.406,7.1538,1.6194,2.8546,4.547,1.7154,4.5666,2.7394,2.8936,3.0782,,,,2.6294,8.7866,6.7405,2.662,0.5457,1.6887,2.6939,0.5267,0.949,1.5048,1.7286,0.7146,,,,0.6659,4.7423
2017/6/7,1.7453,0.7329,0.7614,1.6688,1.3317,1.8391,3.6174,0.4854,2.4721,0,,,,1.2752,7.4184,0.0985,5.223,0.5158,0.3975,2.1902,0.902,0.3174,1.0026,0.8173,,,,,1.1514,10.5707,10466282633,3298269705,27446296472,5618813239,2913278103,6046469132,25832623609,14880022985,4075054490,6110635523,,,,3987274493,1074416000,1796.2408,1629.1858,13.5578,19.4375,17.3529,9.7022,31.2366,28.8498,30.8132,38.694,,,,18.5515,53.5245,14.6574,7.2062,1.6317,2.9023,4.6075,1.7469,4.7318,2.7527,2.9651,3.0782,,,,2.635,9.4384,6.8581,2.6815,0.5499,1.7169,2.7297,0.5364,0.9833,1.5121,1.7713,0.7146,,,,0.6673,5.0941
2017/6/8,-0.438,2.4252,0.3778,-0.3788,-1.5532,-0.2257,0.5917,-0.9662,-0.0778,0,,,,-1.469,0.5525,0.0616,4.4945,0.4823,0.3022,1.4313,0.5913,0.2814,0.4774,0.6021,,,,,0.8299,11.4744,10420444899,3378260078,27549997844,5597529855,2868030056,6032820218,25985479370,14736254647,4071883241,6110635523,,,,3928699631,1080352000,1788.374,1668.6971,13.609,19.3638,17.0834,9.6803,31.4214,28.571,30.7892,38.694,,,,18.279,53.8202,14.5932,7.381,1.6379,2.8913,4.536,1.743,4.7598,2.7262,2.9628,3.0782,,,,2.5962,9.4906,6.8281,2.7466,0.5519,1.7104,2.6873,0.5352,0.9892,1.4975,1.7699,0.7146,,,,0.6575,5.1222
2017/6/9,-0.11,0.2368,-0.1255,-0.2535,0.3641,-0.2262,0.5294,0.9756,-1.0244,0,,,,0.639,-1.0989,0.1186,4.009,0.422,0.2876,0.8023,0.573,0.156,0.3907,0.8007,,,,,0.9422,5.3919,10408985466,3386259115,27515430720,5583340933,2878471913,6019171303,26123049555,14880022985,3983088279,6110635523,,,,3953803143,1068480000,1786.4074,1672.6483,13.592,19.3147,17.1456,9.6584,31.5878,28.8498,30.1178,38.694,,,,18.3958,53.2287,14.5771,7.3985,1.6358,2.8839,4.5525,1.739,4.785,2.7527,2.8982,3.0782,,,,2.6128,9.3863,6.8205,2.7531,0.5512,1.706,2.6971,0.5339,0.9944,1.5121,1.7313,0.7146,,,,0.6617,5.0659
2017/6/12,-1.7248,0.7874,1.3819,-1.1436,-3.023,-1.3605,0.5851,-2.2544,-3.5032,0,,,,1.9048,-3.1944,0.0848,3.2001,1.0144,0.2564,1.3174,0.6394,0.3034,0.5547,1.036,,,,,1.7313,4.4079,10229454340,3412922573,27895669084,5519490782,2791456438,5937277816,26275905316,14544563530,3843553340,6110635523,,,,4029113679,1034348000,1755.5959,1685.8187,13.7798,19.0939,16.6273,9.527,31.7726,28.1994,29.0627,38.694,,,,18.7462,51.5284,14.3257,7.4567,1.6584,2.8509,4.4149,1.7154,4.813,2.6907,2.7967,3.0782,,,,2.6626,9.0864,6.7029,2.7748,0.5589,1.6865,2.6156,0.5267,1.0002,1.478,1.6707,0.7146,,,,0.6743,4.9041
2017/6/13,0.5228,-0.1563,-0.1239,1.7995,1.8703,5.977,-0.4072,0.4942,0.9901,0,,,,-0.1038,4.0172,0.0647,3.8235,0.6617,0.3399,1.02,2.693,0.2112,0.4155,0.5009,,,,,0.9258,6.9926,10282931697,3407589881,27861101960,5618813239,2843665723,6292149594,26168906283,14616447699,3881608323,6110635523,,,,4024929761,1075900000,1764.7738,1683.1846,13.7627,19.4375,16.9383,10.0964,31.6432,28.3387,29.3504,38.694,,,,18.7267,53.5984,14.4006,7.4451,1.6564,2.9023,4.4974,1.8179,4.7934,2.704,2.8244,3.0782,,,,2.6598,9.4515,6.7379,2.7704,0.5582,1.7169,2.6645,0.5582,0.9961,1.4853,1.6872,0.7146,,,,0.6736,5.1011
2017/6/14,-0.3343,0.7042,-0.7444,0.3788,0.2448,-0.4338,-2.5701,-0.1639,-0.4902,0,,,,-0.8316,-1.4483,0.0672,2.7395,0.4835,0.3427,0.9354,1.1118,0.4847,0.2121,0.3769,,,,,0.8364,3.9183,10248553396,3431586993,27653699216,5640096622,2850626961,6264851765,25496340935,14592486309,3862580831,6110635523,,,,3991458411,1060318000,1758.8737,1695.038,13.6603,19.5111,16.9798,10.0526,30.83,28.2923,29.2066,38.694,,,,18.571,52.8221,14.3525,7.4975,1.644,2.9132,4.5084,1.81,4.6702,2.6996,2.8105,3.0782,,,,2.6377,9.3146,6.7154,2.7899,0.554,1.7234,2.671,0.5557,0.9705,1.4829,1.6789,0.7146,,,,0.668,5.0272
2017/6/15,0.0373,-0.6993,0.125,1.6352,1.5873,0.2179,3.4173,0.4926,0.9852,0,,,,1.0482,2.7292,0.09,3.9343,0.3992,0.4899,1.8771,0.8487,0.3838,0.3471,0.4637,,,,,1.1179,8.31,10252373207,3407589881,27688266340,5732324617,2895875008,6278500679,26367618773,14664370478,3900635815,6110635523,,,,4033297598,1089256000,1759.5293,1683.1846,13.6773,19.8301,17.2493,10.0745,31.8835,28.4316,29.4943,38.694,,,,18.7657,54.2637,14.3578,7.4451,1.6461,2.9609,4.58,1.814,4.8298,2.7129,2.8382,3.0782,,,,2.6654,9.5688,6.7179,2.7704,0.5547,1.7516,2.7134,0.5569,1.0037,1.4902,1.6955,0.7146,,,,0.675,5.1644
2017/6/16,0.5589,0.5477,-0.3745,0.1238,-0.4808,1.9565,-1.0435,0,-0.4878,0,,,,-0.3112,-1.2262,0.0647,2.1449,0.319,0.3908,0.9191,1.6539,0.1262,0.2343,0.3472,,,,,0.5866,5.1023,10309670375,3426254302,27584564968,5739419078,2881952532,6401340910,26092478403,14664370478,3881608323,6110635523,,,,4020745842,1075900000,1769.3627,1692.404,13.6261,19.8547,17.1663,10.2716,31.5508,28.4316,29.3504,38.694,,,,18.7073,53.5984,14.4381,7.4858,1.6399,2.9645,4.558,1.8495,4.7794,2.7129,2.8244,3.0782,,,,2.6571,9.4515,6.7555,2.7856,0.5526,1.7537,2.7004,0.5678,0.9932,1.4902,1.6872,0.7146,,,,0.6729,5.1011
2017/6/19,-0.704,0.7004,0.5013,0.3708,1.087,0.6397,-0.5272,0.4902,0.0817,0,,,,1.873,-0.069,0.0742,2.2575,0.3559,0.2872,1.3411,1.2359,0.1616,0.2596,0.5735,,,,,1.2283,2.9247,10237093962,3450251413,27722833464,5760702462,2913278103,6442287653,25954908218,14736254647,3884779572,6110635523,,,,4096056378,1075158000,1756.9071,1704.2574,13.6944,19.9283,17.3529,10.3373,31.3845,28.571,29.3744,38.694,,,,19.0577,53.5614,14.3364,7.5383,1.6481,2.9755,4.6075,1.8613,4.7542,2.7262,2.8267,3.0782,,,,2.7068,9.445,6.7079,2.8051,0.5554,1.7602,2.7297,0.5715,0.988,1.4975,1.6886,0.7146,,,,0.6855,5.0976
2017/6/20,0,6.6461,-0.2494,-0.6158,0.1195,-1.2712,0,0.3252,-0.6531,0,,,,-0.715,-1.7253,0.0462,4.5352,0.3256,0.3105,1.577,0.9872,0.1564,0.2753,0.5684,,,,,0.7868,4.2429,10237093962,3679557149,27653699216,5725230156,2916758722,6360394166,25954908218,14784177426,3859409583,6110635523,,,,4066768947,1056608000,1756.9071,1817.5233,13.6603,19.8056,17.3737,10.2059,31.2685,28.6639,29.1826,38.694,,,,18.9214,52.6373,14.3364,8.0393,1.644,2.9572,4.613,1.8376,4.7366,2.735,2.8082,3.0782,,,,2.6875,9.282,6.7079,2.9915,0.554,1.7494,2.733,0.5642,0.9844,1.5024,1.6776,0.7146,,,,0.6806,5.0096
2017/6/21,-0.3731,-4.1304,0.875,-0.2478,-0.4773,-0.6438,1.649,0.1621,-0.5752,0,,,,0.2058,-0.8427,0.046,9.0621,0.5052,0.3798,1.1516,0.5978,0.1729,0.4209,0.4699,,,,,0.5294,3.0646,10198895851,3527575440,27895669084,5711041234,2902836246,6319447423,26382904349,14808138816,3837210842,6110635523,,,,4075136785,1047704000,1750.3514,1742.4517,13.7798,19.7565,17.2907,10.1402,31.7841,28.7104,29.0147,38.694,,,,18.9603,52.1937,14.2829,7.7072,1.6584,2.9499,4.591,1.8258,4.8147,2.7394,2.792,3.0782,,,,2.693,9.2038,6.6829,2.868,0.5589,1.7451,2.7199,0.5606,1.0006,1.5048,1.6679,0.7146,,,,0.682,4.9674
2017/6/22,-2.5094,0.5291,0.2478,-1.6149,-1.9185,-1.5119,0.1159,-0.6472,-3.0579,0,,,,-2.3614,-2.9745,0.1183,6.5321,0.872,0.3359,0.9327,0.6279,0.2481,0.8317,0.9021,,,,,1.3246,3.7571,9942968502,3546239861,27964803332,5618813239,2847146342,6223905021,26413475501,14712293257,3719874643,6110635523,,,,3978906655,1016540000,1706.4288,1751.671,13.814,19.4375,16.959,9.9869,31.8209,28.5246,28.1275,38.694,,,,18.5126,50.6412,13.9245,7.748,1.6625,2.9023,4.5029,1.7982,4.8203,2.7217,2.7067,3.0782,,,,2.6294,8.93,6.5152,2.8831,0.5602,1.7169,2.6678,0.5521,1.0017,1.4951,1.6169,0.7146,,,,0.6659,4.8196
2017/6/23,-0.9988,-1.203,-0.2472,0.6313,0,-0.4386,1.2731,-0.8143,0.4263,0,,,,0,-1.2409,0.11,2.4192,0.6021,0.2258,0.7258,0.6291,0.1639,0.635,0.5992,,,,,0.8632,4.2671,9843653411,3503578329,27895669084,5654285545,2847146342,6196607192,26749758175,14592486309,3735730886,6110635523,,,,3978906655,1003926000,1689.3841,1730.5983,13.7798,19.5602,16.959,9.9431,32.2261,28.2923,28.2474,38.694,,,,18.5126,50.0128,13.7854,7.6548,1.6584,2.9206,4.5029,1.7903,4.8817,2.6996,2.7182,3.0782,,,,2.6294,8.8192,6.4501,2.8485,0.5589,1.7277,2.6678,0.5497,1.0145,1.4829,1.6238,0.7146,,,,0.6659,4.7598
