ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2018/6/4,9.1184,2.9381,6.77,3.9925,4.3439,5.6235,4.4557,5.8768,3.87,16.0401,8.9475,6.6656,7.5801,4.6623,19.1908,2.5886,1.6696,7.7379,2.02,4.19,4.6485,3.0741,4.2049,2.21,5.5,10.4436,3.1859,4.27,5.3381,3.1544,6.2246,2.07,10.2372
2018/6/5,9.1825,2.9287,6.77,3.9925,4.3715,5.6235,4.4769,5.8911,3.85,16.0401,8.906,6.8008,7.6185,4.7103,19.6132,2.6077,1.6696,7.7467,2.02,4.22,4.6784,3.1007,4.2049,2.21,5.5,10.3997,3.2149,4.29,5.3191,3.1458,6.2612,2.12,10.3856
2018/6/6,9.2283,2.9287,6.77,3.973,4.4176,5.6235,4.4769,5.9268,3.85,16.0401,8.9949,6.7235,7.6472,4.7007,19.5952,2.6077,1.6696,7.8526,2.02,4.22,4.6485,3.1007,4.1585,2.2,5.5,10.505,3.2634,4.35,5.4613,3.1717,6.3434,2.11,10.4598
2018/6/7,9.3107,2.9474,6.97,4.0608,4.3807,5.6235,4.5264,6.0124,3.92,16.0401,9.5041,6.6946,7.6089,4.6431,19.3076,2.6362,1.6894,8.1085,2.02,4.29,4.6859,3.2335,4.2699,2.23,5.5,10.8736,3.5926,4.49,5.7553,3.2148,6.5994,2.13,10.5137
2018/6/8,9.2008,2.8913,6.86,4.012,4.2979,5.6235,4.5406,6.0767,3.85,16.0401,9.5752,6.4724,7.4076,4.6048,20.1525,2.6267,1.6795,8.0807,2.02,4.19,4.5813,3.2247,4.2606,2.19,5.5,10.777,3.7669,4.39,5.6794,3.1975,6.5628,2.07,10.3114
2018/6/11,9.5121,2.8913,7.01,4.0511,4.4084,5.6235,4.5901,6.3481,3.9,16.0401,9.966,6.7429,7.3022,4.576,20.1808,2.6457,1.6894,8.1827,2.02,4.26,4.6037,3.2513,4.3998,2.22,5.5,11.0754,3.7282,4.65,5.8027,3.2234,6.6451,2.1,11.06
2018/6/12,9.5213,2.9007,7.15,4.0804,4.4084,5.6235,4.6679,6.4195,3.89,16.0401,9.966,6.8201,7.3214,4.5856,20.002,2.6457,1.6894,8.2848,2.02,4.25,4.6411,3.2778,4.4184,2.21,5.5,11.1544,3.7475,4.65,5.8595,3.2579,6.7091,2.09,11.005
2018/6/13,9.6952,2.91,7.12,4.1096,4.4084,5.6235,4.6042,6.3552,3.9,16.0401,10.1851,6.7042,7.3789,4.5664,19.5692,2.6552,1.6795,8.2755,2.02,4.36,4.6336,3.4107,4.5298,2.23,5.5,10.9965,3.7572,4.95,5.9544,3.2751,6.6725,2.07,10.8399
2018/6/14,9.8742,2.9942,7.35,4.2365,4.436,5.6235,4.6749,6.6622,4.06,16.0401,10.5404,6.7622,7.3693,4.576,20.0396,2.6743,1.6994,8.2662,2.02,4.8,4.7233,3.7208,4.6597,2.29,5.5,11.1807,4.1349,5.27,6.1819,3.3527,7.0107,2.14,11.1288
2018/6/15,9.7235,3.0036,7.26,4.1585,4.2611,5.6235,4.6113,6.6194,4.25,16.0401,10.4989,6.6076,6.9381,4.528,18.9859,2.6648,1.6894,8.3219,2.02,4.88,4.813,3.6499,4.604,2.28,5.5,10.9262,4.0865,5.16,6.2009,3.3527,6.9833,2.12,10.7642
2018/6/19,8.8378,2.751,6.56,3.9046,3.8654,5.6235,4.3213,6.1481,3.96,16.0401,9.8298,6.086,6.4781,4.1539,17.1419,2.5506,1.5205,7.9601,2.02,4.55,4.3421,3.4284,4.177,2.06,5.5,9.838,3.9993,4.68,5.7078,3.0682,6.4531,1.95,9.76
2018/6/20,9.1393,2.8539,6.89,4.0804,3.9298,5.6235,4.4486,6.5194,4.36,16.0401,10.4397,6.1439,6.3823,4.2594,17.6782,2.5886,1.5006,8.0343,2.02,5.01,4.514,3.7249,4.3812,2.13,5.5,10.189,4.2704,5.15,6.0113,3.2148,7.1021,2.02,10.0489
2018/6/21,9.0734,2.8913,6.99,4.1292,3.8746,5.6235,4.4557,6.4123,4.42,16.0401,10.3568,5.9217,6.6123,4.221,17.2266,2.5981,1.6,8.0621,2.02,5.51,4.4692,3.6458,4.3441,2.15,5.5,10.2505,4.1155,5.27,5.8595,3.2665,7.1844,2.05,9.8495
2018/6/22,9.2429,2.9381,7.2,4.1975,3.9574,5.6235,4.5476,6.6551,4.54,16.0401,10.3983,5.8348,6.5452,4.3074,17.4053,2.6077,1.5901,8.0621,2.02,5.74,4.5514,3.7249,4.4648,2.17,5.5,10.2944,4.1446,5.56,5.9354,3.3613,7.8242,2.1,9.7807
2018/6/25,9.0074,2.9381,7.04,4.1487,3.9114,5.6235,4.4132,6.4909,4.38,16.0401,10.0134,5.7285,6.4589,4.2402,16.7185,2.5886,1.5304,7.8487,2.02,5.52,4.4393,3.6162,4.3163,2.11,5.5,10.0048,3.9606,5.5,5.7238,3.3009,7.5957,2.05,9.5537
2018/6/26,8.819,2.9007,6.75,4.0706,3.9482,5.6235,4.2294,6.1053,4.28,16.0401,9.4686,5.7382,6.5835,4.2594,16.5962,2.5506,1.5404,7.5055,2.02,5.62,4.4169,3.5272,4.1306,2.1,5.5,9.6449,3.825,5.33,5.4448,3.1803,7.1661,2.04,9.6225
2018/6/27,8.6023,2.862,6.5,4.012,3.9298,5.6235,4.1162,5.8839,4.13,16.0401,9.2495,5.7092,6.4685,4.317,16.2575,2.541,1.5106,7.1715,2.02,5.29,4.3944,3.4087,3.9728,2.08,5.5,9.3202,3.6797,5.07,5.262,3.0769,6.9101,2.03,9.4643
2018/6/28,8.5175,2.8136,6.4,3.8851,3.8654,5.6235,4.0243,5.8696,4.04,16.0401,9.2673,5.6609,6.3919,4.2114,15.9941,2.5315,1.5106,7.1065,2.02,5.17,4.387,3.4186,3.9821,2.07,5.5,9.1359,3.7669,5.15,5.2332,3.0338,7.0472,2,9.2854
2018/6/29,8.6023,2.8523,6.56,3.9437,3.939,5.6235,4.1053,6.0696,4.11,16.0401,9.4923,5.8155,6.4781,4.2978,16.3422,2.5601,1.5404,7.2271,2.02,5.24,4.4617,3.4877,4.1028,2.1,5.5,9.3816,3.8153,5.17,5.3678,3.0941,7.2392,2.03,9.4849
2018/7/2,8.2819,2.775,6.37,3.8168,3.893,5.6235,3.9432,5.7697,3.94,16.0401,8.8468,5.6706,6.3248,4.2498,15.9188,2.5506,1.5106,6.8097,2.02,5.06,4.3571,3.3296,3.9357,2.07,5.5,9.1184,3.6313,4.96,5.262,2.9907,6.8827,2.04,9.368
2018/7/3,8.329,2.7846,6.36,3.9046,3.9206,5.6235,3.9727,5.8554,3.92,16.0401,8.7935,5.8058,6.4494,4.2882,16.107,2.5506,1.5205,6.7262,2.02,5.21,4.3048,3.3099,3.945,2.09,5.5,9.092,3.5829,4.85,5.2235,2.9993,6.773,2.06,9.4918
2018/7/4,8.2631,2.775,6.43,3.9535,3.9022,5.6235,3.98,6.0839,4,16.0401,9.137,5.8541,6.5356,4.2882,16.1634,2.5791,1.5304,6.7447,2.02,5.17,4.3421,3.4482,4.0192,2.09,5.5,9.171,3.9412,4.91,5.3486,2.9907,6.8644,2.07,9.6637
2018/7/5,7.8485,2.717,6.2,3.8461,3.8286,5.6235,3.84,5.7554,3.84,16.0401,8.7225,5.6126,6.5068,4.1508,15.439,2.541,1.4807,6.5684,2.02,4.65,4.1777,3.2704,3.8986,2.03,5.5,8.7498,3.7088,4.51,5.1754,2.9131,6.5537,2.03,9.423
2018/7/6,7.8485,2.6976,6.24,3.8949,3.8763,5.6235,3.8769,5.8554,3.87,16.0401,8.9297,5.5546,6.5931,4.1606,15.6272,2.5696,1.4807,6.6798,2.02,4.61,4.1852,3.3099,4.0007,2.03,5.5,8.82,3.9025,4.54,5.3005,2.9303,6.5719,2.04,9.5537
2018/7/9,8.0181,2.746,6.44,3.9535,3.9813,5.6235,4.0316,6.091,3.96,16.0401,9.4035,5.7382,6.6889,4.2686,15.7589,2.5981,1.5106,6.9488,2.02,4.72,4.2524,3.4186,4.1585,2.05,5.5,9.1184,4.0574,4.65,5.5506,3.0079,6.7456,2.05,9.6913
2018/7/10,8.1594,2.775,6.63,3.9925,4.0386,5.6235,4.0906,6.2267,4.01,16.0401,9.9778,5.7768,6.7848,4.298,16.1164,2.5981,1.5205,7.0601,2.02,4.76,4.3496,3.4778,4.2513,2.07,5.5,9.4343,4.1542,4.73,5.743,3.0596,6.9924,2.05,9.7807
2018/7/11,7.9333,2.6976,6.55,3.8851,3.9622,5.6235,4.0243,6.1267,3.9,16.0401,10.2147,5.7092,6.7362,4.1312,15.6178,2.5886,1.5006,6.8839,2.02,4.53,4.2674,3.379,4.2234,2.05,5.5,9.3027,4.2123,4.6,5.7141,2.9993,6.8187,2.03,9.368
2018/7/12,8.0935,2.7556,6.7,3.9827,4.0386,5.6235,4.1274,6.2981,3.98,16.0401,10.5286,5.8445,6.8625,4.1901,15.9094,2.6172,1.5205,7.0601,2.02,4.62,4.372,3.4581,4.3163,2.08,5.5,9.487,4.2898,4.71,5.9354,3.0769,7.2118,2.06,9.5743
2018/7/13,8.2819,2.7266,6.68,4.0023,4.029,5.6235,4.1938,6.2981,3.99,16.0401,10.8187,5.9217,6.6292,4.3373,16.0129,2.6552,1.5304,7.088,2.02,4.74,4.3944,3.5075,4.3441,2.07,5.5,10.0048,4.193,4.72,6.0124,3.0941,7.2575,2.06,9.5606
2018/7/16,8.2631,2.717,6.61,3.973,4.0481,5.6235,4.2527,6.2409,3.99,16.0401,10.795,5.8638,6.7945,4.4158,16.1917,2.6457,1.5404,6.9674,2.02,4.76,4.4139,3.4877,4.3163,2.06,5.5,10.0223,4.1833,4.63,5.9931,3.1027,7.3672,2.05,9.4436
2018/7/17,8.1688,2.6976,6.45,3.9339,4.0577,5.6235,4.2012,6.0267,3.94,16.0401,10.4101,5.8155,6.6681,4.3765,16.0129,2.6267,1.5304,6.8189,2.02,4.67,4.3264,3.4186,4.2884,2.06,5.5,9.8205,4.1155,4.55,5.7815,3.0424,7.2118,2.03,9.4918
2018/7/18,8.084,2.6976,6.38,3.9142,4.1054,5.6235,4.2601,6.0196,3.91,16.0401,10.2798,5.7865,6.7459,4.3765,15.947,2.6462,1.5106,6.8468,2.02,4.58,4.3847,3.3889,4.177,2.06,5.5,9.7415,4.038,4.51,5.7045,2.9821,7.3123,2.03,9.4093
2018/7/19,8.1594,2.7073,6.46,3.9537,4.1723,5.6235,4.4223,6.1053,3.95,16.0401,10.7891,5.7768,6.6876,4.3373,15.8247,2.6559,1.5304,7.1715,2.02,4.66,4.5111,3.4186,4.3255,2.06,5.5,9.7151,4.1155,4.55,5.9065,3.0596,7.5957,2.03,9.4161
2018/7/20,8.2536,2.717,6.53,4.0229,4.1914,5.6235,4.4739,6.2481,3.97,16.0401,11.026,5.8541,6.7167,4.3667,15.9847,2.6753,1.5404,7.3292,2.02,4.85,4.5403,3.4581,4.3534,2.08,5.5,9.8117,4.193,4.6,6.1759,3.1113,8.1715,2.03,9.5399
2018/7/23,8.395,2.7556,6.83,4.0921,4.2295,5.6235,4.577,6.5623,4.08,16.0401,11.4642,5.9604,6.7848,4.4158,16.1823,2.7143,1.5602,7.589,2.02,4.93,4.5986,3.547,4.539,2.12,5.5,10.1715,4.3479,4.73,6.7723,3.2665,8.6194,2.05,9.6637
2018/7/24,8.6588,2.8136,7.28,4.1712,4.325,5.6235,4.7097,6.7765,4.18,16.0401,12.2162,6.0183,6.775,4.5237,16.5586,2.7629,1.6,7.9229,2.02,5.01,4.6764,3.6162,4.5947,2.2,5.5,10.4962,4.3866,4.97,6.7819,3.3613,8.8753,2.16,9.8013
2018/7/25,8.7436,2.8717,7.67,4.2502,4.3728,5.6235,4.7982,7.1264,4.32,16.0401,12.2932,6.086,6.8917,4.5629,16.8126,2.7726,1.6298,7.9972,2.02,5.13,4.7639,3.962,4.734,2.24,5.5,10.7595,4.5706,5.23,6.9551,3.4475,9.0033,2.22,9.932
2018/7/26,8.5834,2.8523,7.82,4.2601,4.4014,5.6235,4.7171,7.055,4.3,16.0401,11.8313,5.999,6.8528,4.5728,16.4363,2.7532,1.6398,7.7838,2.02,5.05,4.7056,3.8138,4.669,2.25,5.5,10.5928,4.4932,5.09,6.83,3.4216,8.8845,2.19,9.7669
2018/7/27,8.6399,2.8717,7.82,4.3095,4.4778,5.6235,4.9456,7.1692,4.37,16.0401,11.9024,5.97,6.8139,4.5531,16.4269,2.7726,1.6994,7.9044,2.02,5.21,4.7444,3.8731,4.7804,2.25,5.5,10.8122,4.59,5.49,7.0513,3.594,9.3049,2.22,9.8219
2018/7/30,8.7718,2.8523,7.85,4.2502,4.6019,5.6235,4.9235,7.2264,4.38,16.0401,12.3761,6.057,6.6584,4.7101,16.1823,2.7726,1.6596,8.1363,2.02,5.02,4.7736,3.9027,4.8268,2.22,5.5,11.0667,4.6287,5.5,7.2533,3.6715,9.2318,2.19,9.7325
2018/7/31,8.6871,2.833,7.73,4.2799,4.4491,5.6235,4.9161,7.1907,4.39,16.0401,12.4886,5.9797,6.6973,4.6513,16.0411,2.7824,1.6596,8.0621,2.02,5.02,4.7153,3.794,4.7525,2.22,5.5,10.8911,4.6191,5.36,7.2533,3.6371,9.3232,2.18,9.6775
2018/8/1,8.6023,2.7846,7.31,4.1514,4.3823,5.6235,4.6802,6.8122,4.3,16.0401,11.6596,5.8541,6.6584,4.5728,15.439,2.7434,1.6199,7.756,2.02,4.7,4.6667,3.6359,4.5298,2.16,5.5,10.4611,4.3963,5.24,6.8781,3.4906,8.7565,2.14,9.4436
2018/8/2,8.6117,2.7363,7.42,4.181,4.3059,5.6235,4.6507,7.005,4.28,16.0401,11.6892,5.6899,6.4154,4.5335,14.7334,2.7143,1.6,7.6817,2.02,4.8,4.6861,3.6656,4.539,2.19,5.5,10.6191,4.6094,5.76,6.907,3.4733,8.9119,2.12,9.1479
2018/8/3,8.395,2.7266,7.51,4.0822,4.2582,5.6235,4.6434,6.8265,4.18,16.0401,11.5234,5.6416,6.4154,4.6513,14.4417,2.6948,1.5702,7.691,2.02,4.61,4.55,3.626,4.4369,2.14,5.5,10.5313,4.4544,5.64,6.907,3.4733,8.5006,2.07,9.0653
2018/8/6,8.3855,2.6976,7.4,4.0723,4.2964,5.6235,4.6655,6.7122,4.19,16.0401,11.5707,5.6512,6.3085,4.5041,14.4511,2.6462,1.5702,7.589,2.02,4.59,4.5403,3.5668,4.3441,2.13,5.5,10.2505,4.4254,5.8,6.9455,3.4388,8.6103,2.05,9.031
2018/8/7,8.6871,2.7653,7.91,4.1613,4.4587,5.6235,4.7834,6.9764,4.31,16.0401,11.9438,5.8155,6.6001,4.612,14.9874,2.7143,1.6199,7.9415,2.02,4.72,4.8125,3.7249,4.5298,2.19,5.5,10.6191,4.5416,6.05,7.1571,3.6026,8.8753,2.11,9.2854
2018/8/8,8.8095,2.7943,7.97,4.2008,4.411,5.6235,4.7908,6.8622,4.31,16.0401,11.8076,5.9604,6.5515,4.6709,15.7589,2.7143,1.6497,8.0343,2.02,5.19,4.8806,3.7644,4.4462,2.26,5.5,10.6893,4.4738,6.21,7.0128,3.5509,8.7108,2.14,9.4505
2018/8/9,8.8943,2.804,8.27,4.2305,4.4587,5.6235,4.8055,7.005,4.33,16.0401,11.8905,5.9797,6.6973,4.6611,15.8153,2.724,1.6596,8.0436,2.02,5.3,4.9875,3.8335,4.5112,2.26,5.5,10.7244,4.5125,6.28,7.0417,3.6112,8.7931,2.15,9.5262
2018/8/10,8.8095,2.7943,8.2,4.2403,4.4491,5.6235,4.7097,7.1907,4.29,16.0401,11.8313,5.9797,7.0375,4.6513,15.6083,2.7143,1.6398,7.9693,2.02,5.19,4.8806,3.8237,4.4555,2.24,5.5,10.6542,4.5416,6.2,6.9936,3.5681,8.8205,2.15,9.4505
2018/8/13,8.8284,2.804,8.49,4.2997,4.4491,5.6235,4.7908,7.6191,4.34,16.0401,12.3761,6.1343,7.0569,4.6611,15.3449,2.7337,1.6398,8.0807,2.02,5.25,4.9097,3.9323,4.6133,2.27,5.5,10.8297,4.6772,6.27,7.2244,3.6543,9.4603,2.17,9.4368
2018/8/14,8.6871,2.775,8.2,4.2403,4.4491,5.6235,4.7097,7.3835,4.26,16.0401,12.0563,6.1826,6.9597,4.6316,15.2226,2.7143,1.6199,7.8487,2.02,5.15,4.8125,3.8533,4.539,2.23,5.5,10.6805,4.5803,6.04,6.984,3.6285,9.0856,2.15,9.368
2018/8/15,8.5363,2.7266,8.04,4.2008,4.3919,5.6235,4.5255,7.2264,4.12,16.0401,11.7721,6.2212,6.8917,4.5139,14.8651,2.6948,1.5801,7.6353,2.02,5.07,4.7542,3.7347,4.4277,2.19,5.5,10.4348,4.4157,5.8,6.7435,3.512,8.5646,2.12,9.1616
2018/8/16,8.9509,2.6976,7.96,4.0723,4.2868,5.6235,4.5328,7.105,4.02,16.0401,11.701,6.1439,6.8042,4.455,14.5828,2.7045,1.5702,7.4962,1.87,4.93,4.7153,3.7347,4.3441,2.18,5.5,10.0662,4.3092,5.73,6.7531,3.4941,8.3269,2.11,9.1135
2018/8/17,8.8755,2.6783,8.1,4.0921,4.2773,5.6235,4.5255,7.1121,4.05,16.0401,11.8668,6.0666,6.7459,4.4059,14.6111,2.6948,1.5404,7.5147,1.86,4.98,4.7056,3.7446,4.3441,2.16,5.5,10.0837,4.3092,5.72,6.7242,3.4761,8.1715,2.09,9.0103
2018/8/20,9.4125,2.7073,8.47,4.1613,4.3346,5.6235,4.6581,7.3549,4.14,16.0401,12.4057,6.1149,6.7848,4.4844,14.6581,2.6948,1.5602,7.7467,1.87,5.19,4.7931,3.8237,4.4741,2.2,5.5,10.1101,4.4738,5.75,6.8493,3.5747,8.2903,2.12,9.1135
2018/8/21,9.356,2.717,8.33,4.1316,4.4014,5.6235,4.6286,7.2978,4.14,16.0401,12.2695,6.1343,6.7459,4.5335,14.6299,2.6851,1.5702,7.7467,1.86,5.18,4.7833,3.8138,4.4648,2.19,5.5,10.0662,4.4447,5.85,6.7531,3.5568,8.2538,2.12,9.1754
2018/8/22,9.2806,2.7266,8.28,4.1217,4.4873,5.6235,4.5844,7.2978,4.18,16.0401,12.2754,6.086,6.5612,4.5139,14.4229,2.6948,1.5503,7.7281,1.86,5.05,4.7056,3.7249,4.3998,2.22,5.5,10.0574,4.4544,5.8,6.7242,3.5209,8.2721,2.08,9.0791
2018/8/23,9.2524,2.717,8.05,4.0723,4.5828,5.6235,4.5107,7.1692,4.14,16.0401,12.0386,6.1246,6.4737,4.6316,14.5076,2.7045,1.5503,7.5333,1.85,5.02,4.7153,3.6458,4.307,2.2,5.5,9.9258,4.3189,5.65,6.5607,3.4493,8.1532,2.09,9.0722
2018/8/24,9.1205,2.7266,7.91,4.0624,4.6114,5.6235,4.4444,7.2049,4.2,16.0401,11.8727,6.0087,6.6195,4.7985,14.3947,2.7045,1.5503,7.4869,1.84,4.86,4.6958,3.626,4.2977,2.18,5.5,9.8292,4.2414,5.11,6.5414,3.3955,8.0161,2.08,9.0722
2018/8/27,9.2712,2.746,8.03,4.1514,4.6878,5.6235,4.5107,7.1835,4.26,16.0401,11.9024,6.2115,6.6681,4.8868,14.5734,2.7337,1.5702,7.5982,1.85,4.94,4.7542,3.6754,4.3348,2.22,5.5,10.0048,4.2704,5.13,6.6473,3.4403,8.1624,2.11,9.2442
2018/8/28,9.3089,2.746,7.96,4.1514,4.6496,5.6235,4.6213,7.1907,4.27,16.0401,11.9497,6.2019,6.6681,5.191,14.6957,2.7337,1.5602,7.589,1.84,4.98,4.7444,3.6656,4.307,2.22,5.5,10.1364,4.2511,5.1,6.7531,3.4672,8.2446,2.1,9.478
2018/8/29,9.2901,2.746,7.8,4.102,4.7547,5.6235,4.6139,6.9764,4.32,16.0401,11.7366,6.1632,6.8334,5.191,14.4229,2.7143,1.5503,7.4776,1.82,4.99,4.6958,3.5964,4.177,2.21,5.5,10.0223,4.1155,5.06,6.6376,3.4761,8.0161,2.08,9.2923
2018/8/30,9.1864,2.7363,7.38,4.0822,4.6305,5.6235,4.6286,6.6622,4.22,16.0401,11.1326,6.0956,6.775,5.2008,14.0183,2.6948,1.5106,7.357,1.8,4.66,4.6083,3.4581,4.0471,2.16,5.5,9.8643,3.9606,4.88,6.3394,3.5209,7.5957,2.06,9.1685
2018/8/31,9.1864,2.775,7.27,4.013,4.6878,5.6235,4.5181,6.6694,4.23,16.0401,11.1918,6.0473,6.775,5.1419,14.0183,2.6851,1.5006,7.3106,1.78,4.66,4.6278,3.4581,4.0471,2.13,5.5,9.7502,3.9703,4.84,6.1663,3.4941,7.6597,2.05,9.0653
2018/9/3,9.3183,2.833,7.21,4.0624,4.7069,5.6235,4.4665,6.6123,4.28,16.0401,11.2095,5.9121,6.6778,5.2695,13.5667,2.6753,1.5106,7.1344,1.77,4.67,4.6569,3.468,3.9914,2.13,5.5,9.7151,3.9218,4.89,6.0605,3.5209,7.6231,2.03,9.0929
2018/9/4,9.2335,2.8426,7.35,4.1119,4.7069,5.6235,4.5402,6.7265,4.3,16.0401,11.5471,6.0377,6.7556,5.3382,13.5667,2.6948,1.5205,7.2179,1.78,4.72,4.6569,3.5272,4.0749,2.15,5.5,9.8907,3.9703,4.96,6.1663,3.5926,7.7054,2.04,9.1892
2018/9/5,8.8943,2.833,7,4.0427,4.6305,5.6235,4.4517,6.5266,4.19,16.0401,11.0674,5.8928,6.6195,5.348,13.2657,2.6753,1.5006,7.0045,1.76,4.54,4.5792,3.4383,3.9543,2.12,5.5,9.7064,3.8444,4.77,5.9162,3.5568,7.4311,2,9.0378
2018/9/6,8.9509,2.8426,7.05,4.0525,4.5828,5.6235,4.4075,6.5551,4.2,16.0401,11.0082,6.0377,6.7264,5.2106,13.134,2.6462,1.4907,6.9024,1.76,4.5,4.5208,3.4383,3.9821,2.11,5.5,9.6888,3.8056,4.75,5.9546,3.5568,7.3946,2,9.086
2018/9/7,8.8755,2.833,7.17,4.0822,4.6305,5.6235,4.4591,6.6194,4.24,16.0401,11.1385,5.97,6.7362,5.348,13.2092,2.6462,1.4807,7.0138,1.77,4.56,4.55,3.4581,4.0378,2.12,5.5,9.8468,3.8637,4.89,6.1278,3.6643,7.5408,2.01,9.1204
2018/9/10,9.2429,2.8426,7.1,4.0427,4.621,5.6235,4.437,6.4766,4.23,16.0401,10.8246,5.9507,6.9986,5.24,12.8988,2.6267,1.4807,7.0601,1.76,4.56,4.4333,3.3988,4.0192,2.09,5.5,9.7678,3.8347,4.97,6.0412,3.6553,7.5226,2,9.0172
2018/9/11,9.0734,2.8233,6.44,3.9142,4.4014,5.6235,4.0611,5.8982,4.09,16.0401,9.9542,5.9217,6.6778,5.6718,12.8894,2.5683,1.4907,6.6519,1.72,4.4,4.3458,3.2605,3.815,2.07,5.5,9.2412,3.6023,4.81,5.4737,3.288,6.9833,1.99,9.0241
2018/9/12,8.998,2.862,6.33,3.9241,4.43,5.6235,4.1348,5.7982,4.11,16.0401,9.7173,5.9411,6.6001,5.6816,13.1434,2.5489,1.4807,6.6798,1.71,4.37,4.3556,3.2605,3.815,2.05,5.5,9.2676,3.5539,4.73,5.3775,3.3149,6.7822,1.99,8.9966
2018/9/13,8.9791,2.8813,6.35,3.9636,4.4396,5.6235,4.2085,5.8411,4.15,16.0401,9.7469,6.086,6.6681,5.8877,13.1434,2.5683,1.4807,6.7169,1.72,4.51,4.4333,3.2802,3.8522,2.06,5.5,9.2851,3.5926,4.7,5.4544,3.3059,6.7639,2,9.0722
2018/9/14,8.9603,2.9683,6.32,3.9537,4.411,5.6235,4.3117,5.7839,4.21,16.0401,9.818,5.8928,6.5417,5.7307,13.3127,2.5781,1.4907,6.8097,1.73,4.45,4.4139,3.2704,3.8429,2.06,5.5,9.3114,3.6023,4.66,5.4737,3.3507,6.7639,1.99,9.0516
2018/9/17,8.8849,2.949,6.14,3.8549,4.3728,5.0573,4.179,5.6411,4.09,16.0401,9.5989,5.8734,6.4154,5.7895,12.9176,2.5294,1.4509,6.7076,1.69,4.37,4.3556,3.1617,3.7129,2.04,5.5,9.1798,3.4764,4.51,5.3294,3.279,6.5354,1.98,8.8934
2018/9/18,9.0639,3.0167,6.55,3.9241,4.4969,5.067,4.3854,5.9767,4.17,16.0401,10.2088,5.9797,6.4834,5.7503,12.9928,2.5683,1.4708,7.0416,1.73,4.58,4.4625,3.2901,3.8707,2.08,5.5,9.5484,3.6894,4.8,5.6372,3.4045,7.1935,2,8.859
2018/9/19,9.2429,3.007,6.52,3.9932,4.5542,5.0865,4.3928,5.9196,4.17,16.0401,10.1081,6.086,6.5709,6.0545,13.0305,2.5878,1.4807,7.1158,1.74,4.6,4.4819,3.2901,3.8707,2.08,5.5,9.5221,3.6797,4.77,5.6757,3.4403,7.1935,2,8.8177
2018/9/20,9.2335,3.036,6.5,4.0328,4.6019,5.0084,4.437,5.9268,4.22,16.0401,10.1673,6.057,6.5417,6.0741,13.2375,2.5975,1.4907,7.1436,1.74,4.63,4.4819,3.2901,3.8522,2.08,5.5,9.5133,3.7088,4.84,5.7045,3.5657,7.2209,2,8.749
2018/9/21,9.3277,3.065,6.68,4.0822,4.6496,5.1842,4.5402,6.1267,4.3,16.0401,10.4042,6.2985,6.6001,6.0545,13.2751,2.6267,1.5006,7.3756,1.77,4.61,4.5694,3.3494,3.9264,2.11,5.23,9.6888,3.8637,4.88,5.8392,3.5926,7.3489,2.02,8.8177
2018/9/25,9.3466,3.0264,6.55,4.1316,4.6401,5.4478,4.5328,5.9625,4.3,16.0401,10.2206,6.3661,6.532,6.0839,13.134,2.6364,1.4807,7.2271,1.75,4.57,4.5694,3.3099,3.8522,2.1,4.97,9.6011,3.8056,4.8,5.7526,3.5747,7.1935,1.99,8.7902
2018/9/26,9.5821,3.0554,6.54,4.1415,4.6114,5.4575,4.5992,6.0124,4.28,16.0401,10.2858,6.2792,6.6584,6.0054,13.0305,2.6364,1.5106,7.3106,1.76,4.58,4.6181,3.3395,3.88,2.1,4.72,9.7415,3.825,4.82,5.7815,3.6105,7.294,1.99,8.8177
2018/9/27,9.535,3.1521,6.56,4.1415,4.621,5.4868,4.5549,6.0481,4.32,16.0401,10.5404,6.1632,6.464,5.6718,12.7106,2.6267,1.5006,7.3385,1.75,4.75,4.6181,3.2901,3.8614,2.11,4.48,9.5396,3.8444,4.85,5.7719,3.6732,7.2209,1.98,8.6045
2018/9/28,9.4691,3.1521,6.48,4.1514,4.6305,5.5552,4.5255,5.991,4.35,16.0401,10.416,6.1826,6.4543,6.133,12.6918,2.6462,1.6497,7.2828,1.81,4.85,4.6375,3.468,3.8614,2.15,4.26,9.5308,3.8347,4.8,5.6757,3.6732,7.1661,2.03,8.6871
2018/10/8,9.3654,3.0264,6.29,4.0822,4.4969,5.399,4.2601,5.8554,4.21,16.0401,10.1022,6.057,6.2599,5.5442,12.2308,2.5781,1.6497,6.8375,1.76,4.6,4.5792,3.4976,3.7686,2.1,4.05,9.3465,3.7475,4.59,5.6179,3.6285,6.9741,1.98,8.4463
2018/10/9,9.5916,3.0264,6.31,4.102,4.5351,5.4478,4.3412,5.9196,4.25,16.0401,10.1022,6.1536,6.3182,5.9956,12.3625,2.5878,1.6497,6.8468,1.76,4.6,4.6375,3.4778,3.7965,2.09,3.85,9.4343,3.6216,4.6,5.5795,3.7091,7.0015,1.99,8.5013
