ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2016/4/20,-3.2051,-2.0896,0,0,-3.8817,-3.3803,-1.5801,0,-4.6316,-9.1312,0,-7.2356,-6.9231,-4.4554,-7.13,0.3759,0,-0.8547,-2.807,-6.0222,-3.8462,-3.8591,-2.8777,-3.7801,-5.8366,2.2453,-2.0202,0,-0.4478,-3.4602,-3.9627,-4.4369,,2.4083,1.7049,,1.0908,2.3239,0.7117,0.5264,,4.9388,1.9638,,3.8278,4.606,2.8081,5.8014,0.5957,1.4826,0.4293,0.7441,4.306,1.1861,3.6911,1.6555,1.771,3.6388,2.6376,2.8117,,4.0416,0.9803,1.1329,3.5516,,5428854438,34823424545,7345907404,15622560000,18943257996,19537533995,26809432944,11909710076,5463860039,22619399901,3534367000,8091524320,5353654103,3415577916,2064500000,15622560000,49744796339,95260817179,17828539358,4395430164,5453101875,4606932606,10464531634,17537400787,8201061528,7850470471,6965621863,4644680546,9294298867,16650025809,10558707984,5324798584,,20.0776,60.7357,-4.1017,-5.4367,31.5952,-5.2644,-6.8678,-4.0257,-21.0808,-280.5618,-3.806,68.527,59.4419,22.4843,37.2661,-2.1169,-31.1197,94.2978,307.1856,-2.715,-12.7091,151.5553,-4.3979,-2.3815,182.1413,74.1147,-2.7309,-1.8515,153.4736,-4.472,-8.877,-2.0746,,1.552,0.7986,29.997,1.5005,1.1156,0.918,0.7289,1.6372,1.0281,9.8061,2.1433,3.4191,2.8688,1.5631,2.8694,0.5842,2.1847,0.8467,1.4032,4.1007,6.2496,1.4142,1.6964,1.9338,31.4108,3.8938,1.4805,-5.1297,1.1469,1.1641,2.379,3.1139,,0.876,0.4764,0.9553,0.6121,0.3787,0.2877,0.5979,0.287,1.3429,3.0744,0.2818,3.0923,2.1459,1.585,2.4577,0.2383,4.5728,0.582,0.5985,0.7261,1.6573,0.5796,0.4807,0.3202,2.0708,0.9634,0.3421,0.44,0.3663,0.4763,0.4075,1.4875,
2016/4/21,2.649,1.5244,0,1.9264,0.5769,4.3732,2.2936,0,0.2208,3.0244,0,-0.7,2.112,-0.6045,0.7508,0.3745,3.7975,1.0345,2.8881,1.855,0.6154,1.5707,3.7037,1.4286,1.3774,6.7568,9.9656,0,3.1484,2.1505,9.9515,2.1429,,2.8663,2.5404,,0.78,1.596,1.4442,0.44,,4.7089,2.0846,,2.2891,4.1482,1.7299,4.9669,0.4047,2.4523,0.464,1.0681,4.5245,1.5654,4.1015,2.1043,1.9476,3.4488,4.0982,2.9129,,4.6624,1.18,1.9004,4.9666,,5572665152,35354269431,7345907404,15923520000,19052546023,20391945103,27424328195,11909710076,5475921540,23303498824,3534367000,8034883650,5466724851,3394931072,2080000000,15923520000,51633839238,96246273909,18343443021,4476964282,5486659425,4679292804,10852106880,17787935084,8314023808,8380907665,7659790365,4644680546,9586922969,17008090880,11609453196,5438901411,,20.6095,61.6615,-4.1017,-5.5415,31.7775,-5.4946,-7.0253,-4.0257,-21.1274,-289.0471,-3.806,68.0473,60.6973,22.3484,37.5459,-2.132,-32.3014,95.2733,316.0574,-2.7654,-12.7873,153.9357,-4.5608,-2.4156,184.6501,79.1224,-3.0031,-1.8515,158.3056,-4.5682,-9.7604,-2.119,,1.5931,0.8108,29.997,1.5294,1.122,0.9582,0.7456,1.6372,1.0304,10.1027,2.1433,3.3952,2.9294,1.5536,2.8909,0.5884,2.2676,0.8555,1.4437,4.1768,6.2881,1.4364,1.7593,1.9614,31.8434,4.1569,1.628,-5.1297,1.1831,1.1892,2.6158,3.1806,,0.8992,0.4837,0.9553,0.6239,0.3809,0.3003,0.6116,0.287,1.3458,3.1674,0.2818,3.0706,2.1913,1.5754,2.4761,0.24,4.7464,0.588,0.6158,0.7396,1.6675,0.5887,0.4986,0.3247,2.0993,1.0285,0.3762,0.44,0.3779,0.4865,0.4481,1.5194,
2016/4/22,-1.2097,-3.6036,0,-0.1718,-0.5736,-2.7933,-3.139,0,-1.3216,-2.9356,0,0,0.0899,0.8688,1.6827,-0.3731,-3.9634,-2.7304,-1.7544,-0.9934,-0.9174,-1.3746,-1.7857,-1.7606,-1.4946,-4.5886,-4.6875,0,-8.2849,-1.7544,-3.9735,-2.0979,,2.36,1.3376,,0.4769,0.8552,0.6773,0.2859,,2.9204,1.4529,,1.3857,2.6599,1.2542,4.2999,0.2154,1.4095,0.354,0.6218,2.0652,0.8085,2.333,1.1929,1.1658,1.9067,2.5321,3.4733,,2.368,0.6221,1.6903,3.0825,,5505253880,34080241704,7345907404,15896160000,18943257996,19822337697,26563474843,11909710076,5403552533,22619399901,3534367000,8034883650,5471640970,3424426563,2115000000,15896160000,49587376098,93618389297,18021628232,4432491127,5436323100,4614972628,10658319257,17474767213,8189765300,7996340700,7300737691,4644680546,8792657549,16709703321,11148150420,5324798584,,20.3602,59.4395,-4.1017,-5.5319,31.5952,-5.3411,-6.8048,-4.0257,-20.8482,-280.5618,-3.806,68.0473,60.7519,22.5426,38.1777,-2.1267,-31.0212,92.672,310.5125,-2.7379,-12.67,151.8197,-4.4794,-2.373,181.8904,75.4918,-2.8623,-1.8515,145.1902,-4.488,-9.3726,-2.0746,,1.5738,0.7815,29.997,1.5267,1.1156,0.9314,0.7222,1.6372,1.0167,9.8061,2.1433,3.3952,2.9321,1.5671,2.9396,0.5869,2.1778,0.8321,1.4184,4.1353,6.2304,1.4167,1.7278,1.9269,31.3675,3.9661,1.5517,-5.1297,1.085,1.1683,2.5119,3.1139,,0.8883,0.4663,0.9553,0.6228,0.3787,0.2919,0.5924,0.287,1.328,3.0744,0.2818,3.0706,2.1932,1.5891,2.5178,0.2394,4.5583,0.5719,0.605,0.7322,1.6522,0.5806,0.4897,0.319,2.0679,0.9814,0.3585,0.44,0.3466,0.478,0.4303,1.4875,
2016/4/25,-3.0204,1.2461,0,0.3442,0.1923,-1.1494,1.3889,0,-0.4464,-1.9512,0,-1.5106,1.7969,-0.9475,-1.4421,-0.3745,-1.2698,1.4035,-1.0714,0.6689,-0.7716,0.6969,-0.7273,-0.7168,-1.3793,-2.1559,-0.3279,0,2.0602,-0.3571,1.1494,-1.0714,,1.4804,1.1656,,0.3861,0.689,0.4844,0.271,,1.8895,0.8992,,1.4498,3.0224,1.012,2.7629,0.0989,0.534,0.3149,0.5092,1.318,0.4863,1.5658,0.7385,0.6025,1.3327,1.4601,1.6485,,1.8265,0.4694,0.9792,1.5031,,5338972742,34504917613,7345907404,15950880000,18979687338,19594494735,26932411994,11909710076,5379429531,22178045756,3534367000,7913510785,5678426809,3391981523,2084500000,15950880000,48957695131,94932331603,17828539358,4462139897,5394376163,4647132716,10580804208,17349500064,8076803020,7823948612,7276800847,4644680546,8973805803,16650025809,11276290080,5267747171,,19.7452,60.1802,-4.1017,-5.551,31.656,-5.2797,-6.8993,-4.0257,-20.7551,-275.0874,-3.806,67.0194,61.8436,22.329,37.6272,-2.1263,-30.6273,93.9727,307.1856,-2.7562,-12.5722,152.8777,-4.4468,-2.356,179.3816,73.8643,-2.853,-1.8515,148.1814,-4.472,-9.4803,-2.0523,,1.5263,0.7913,29.997,1.532,1.1177,0.9207,0.7323,1.6372,1.0122,9.6147,2.1433,3.3439,2.9847,1.5523,2.8972,0.5868,2.1501,0.8438,1.4032,4.163,6.1823,1.4266,1.7153,1.913,30.9349,3.8806,1.5466,-5.1297,1.1074,1.1641,2.5407,3.0805,,0.8615,0.4721,0.9553,0.625,0.3794,0.2885,0.6006,0.287,1.3221,3.0144,0.2818,3.0242,2.2326,1.5741,2.4815,0.2394,4.5004,0.58,0.5985,0.7371,1.6395,0.5846,0.4861,0.3167,2.0394,0.9602,0.3573,0.44,0.3537,0.4763,0.4352,1.4716,
2016/4/26,1.6835,-0.6154,0,-0.1715,0.7678,0.2907,0,0,-1.3453,0.2985,0,2.454,2.7361,1.3043,2.1828,0,0.3215,-0.173,-0.361,0.8306,0.6221,0.346,0.3663,0.361,0.4196,1.0169,-2.9605,0,-1.5528,0,-0.2273,0.722,,1.1961,0.7947,,0.3514,0.6615,0.2802,0.1446,,3.1101,0.844,,1.2263,3.4125,1.1222,2.9589,0.0877,0.4005,0.1639,0.3799,1.1668,0.3758,1.5397,0.7945,0.6082,1.1494,1.1312,2.3026,,0.8634,0.3718,0.6079,1.6939,,5428854438,34292579658,7345907404,15923520000,19125404708,19651455476,26932411994,11909710076,5307060524,22244248878,3534367000,8107707369,5833794180,3436224760,2130000000,15923520000,49115115373,94768088814,17764176400,4499200860,5427933713,4663212760,10619561732,17412133639,8110691704,7903514191,7061369243,4644680546,8834460992,16650025809,11250662148,5305781446,,20.0776,59.8098,-4.1017,-5.5415,31.899,-5.2951,-6.8993,-4.0257,-20.4759,-275.9086,-3.806,68.6641,63.5357,22.6202,38.4485,-2.1186,-30.7258,93.8101,306.0766,-2.7791,-12.6505,153.4067,-4.4631,-2.3645,180.1342,74.6155,-2.7685,-1.8515,145.8805,-4.472,-9.4588,-2.0671,,1.552,0.7864,29.997,1.5294,1.1263,0.9234,0.7323,1.6372,0.9986,9.6434,2.1433,3.426,3.0664,1.5725,2.9604,0.5847,2.157,0.8423,1.3981,4.1975,6.2208,1.4315,1.7216,1.9199,31.0647,3.9201,1.5008,-5.1297,1.0902,1.1641,2.5349,3.1028,,0.876,0.4692,0.9553,0.6239,0.3823,0.2894,0.6006,0.287,1.3043,3.0234,0.2818,3.0985,2.2937,1.5946,2.5357,0.2385,4.5149,0.579,0.5963,0.7433,1.6497,0.5867,0.4879,0.3179,2.048,0.97,0.3468,0.44,0.3482,0.4763,0.4342,1.4822,
2016/4/27,1.8212,-1.548,0,-1.2027,-1.1429,-0.8696,-1.5982,0,-1.3636,-1.3889,0,-1.1976,0.6873,-0.1717,-0.9624,-0.3759,-1.9231,-1.3865,-1.4493,-2.1417,0.1546,-0.5172,-2.1898,-1.4388,0,-3.8591,-1.6949,0,0,-1.4337,-3.4169,-0.7168,,1.3018,0.7064,,0.2648,0.6851,0.3286,0.125,,1.9643,0.8529,,1.2003,3.6968,1.168,2.6067,0.0908,0.5028,0.1809,0.2878,1.5215,0.5162,1.3939,0.7591,0.634,1.3402,1.0886,1.0572,,1.3931,0.2455,0.9219,1.0422,,5527724304,33761734772,7345907404,15732000000,18906828654,19480573254,26501985318,11909710076,5234691516,21935300977,3534367000,8010609077,5873888985,3430325661,2109500000,15732000000,48170593923,93454146509,17506724568,4402842357,5436323100,4639092694,10387016585,17161599342,8110691704,7598512804,6941685018,4644680546,8834460992,16411315762,10866243168,5267747171,,20.4433,58.884,-4.1017,-5.4748,31.5344,-5.249,-6.789,-4.0257,-20.1967,-272.0765,-3.806,67.8418,63.9724,22.5814,38.0784,-2.1094,-30.1349,92.5094,301.6407,-2.7196,-12.67,152.6132,-4.3653,-2.3305,180.1342,71.736,-2.7216,-1.8515,145.8805,-4.4079,-9.1356,-2.0523,,1.5802,0.7742,29.997,1.511,1.1134,0.9154,0.7206,1.6372,0.985,9.5095,2.1433,3.3849,3.0875,1.5698,2.9319,0.5822,2.1155,0.8307,1.3779,4.1076,6.2304,1.4241,1.6839,1.8923,31.0647,3.7688,1.4754,-5.1297,1.0902,1.1474,2.4483,3.0805,,0.892,0.4619,0.9553,0.6164,0.3779,0.2869,0.591,0.287,1.2865,2.9814,0.2818,3.0613,2.3095,1.5919,2.5112,0.2375,4.4281,0.5709,0.5877,0.7273,1.6522,0.5836,0.4772,0.3133,2.048,0.9325,0.3409,0.44,0.3482,0.4695,0.4194,1.4716,
2016/4/28,0,0,0,0.3478,-1.3487,-0.8772,-2.5522,0,-0.4608,-2.1127,0,-1.4141,-1.1945,-0.8598,-0.3081,0,-0.9804,-2.2847,-0.7353,-1.8519,-0.6173,-1.5598,-1.4925,-1.4599,-1.3928,-2.2688,-0.6897,0,-0.6309,-0.3636,-1.8868,-0.722,,1.1187,0.4894,,0.289,0.8263,0.2281,0.2466,,2.0446,1.0646,,1.6146,2.4559,1.19,2.5972,0.0977,0.5234,0.259,0.2525,1.9159,0.5012,1.6473,0.8279,0.8293,1.521,0.7944,1.1477,,1.0703,0.2584,0.6146,1.3165,,5527724304,33761734772,7345907404,15786720000,18651823258,19309691033,25825600542,11909710076,5210568514,21471879125,3534367000,7897327736,5803723076,3400830170,2103000000,15786720000,47698333199,91318990261,17377998652,4321308239,5402765550,4566732496,10231986486,16911065045,7997729424,7426120716,6893811328,4644680546,8778723068,16351638250,10661219712,5229712895,,20.4433,58.884,-4.1017,-5.4939,31.1091,-5.203,-6.6158,-4.0257,-20.1036,-266.3284,-3.806,66.8824,63.2082,22.3872,37.9611,-2.1129,-29.8394,90.3958,299.4228,-2.6692,-12.5918,150.2328,-4.3002,-2.2965,177.6254,70.1085,-2.7028,-1.8515,144.9601,-4.3919,-8.9632,-2.0375,,1.5802,0.7742,29.997,1.5162,1.0984,0.9073,0.7022,1.6372,0.9804,9.3086,2.1433,3.3371,3.0506,1.5563,2.9229,0.5831,2.0948,0.8117,1.3677,4.0316,6.1919,1.4019,1.6587,1.8647,30.632,3.6833,1.4652,-5.1297,1.0833,1.1433,2.4021,3.0583,,0.892,0.4619,0.9553,0.6185,0.3728,0.2843,0.5759,0.287,1.2806,2.9184,0.2818,3.0181,2.2819,1.5782,2.5035,0.2379,4.3846,0.5579,0.5834,0.7139,1.642,0.5745,0.4701,0.3087,2.0194,0.9114,0.3385,0.44,0.346,0.4678,0.4115,1.461,
2016/4/29,0.8943,0.6289,0,0.1733,-0.5859,0.295,-1.1905,0,0.2315,3.186,0,-0.1025,5.3541,-0.5204,-1.3552,0,0.33,0.1799,0,0.8576,-0.4658,0,-0.3788,0,0,0.7143,0.3472,0,0.9524,0.7299,0.4808,-0.3636,,1.0194,0.5,,0.4078,0.5481,0.1624,0.1613,,1.5736,1.6695,,1.0272,5.0401,0.9233,1.7218,0.1632,0.3315,0.1485,0.2423,1.4538,0.6247,1.0626,0.4092,0.4406,1.0088,0.5306,0.6839,,1.0673,0.32,0.4914,1.0197,,5577159237,33974072726,7345907404,15814080000,18542535231,19366651773,25518152917,11909710076,5222630015,22155978049,3534367000,7889236212,6114457817,3383132875,2074500000,15814080000,47855753440,91483233050,17377998652,4358369202,5377597388,4566732496,10193228962,16911065045,7997729424,7479164435,6917748173,4644680546,8862329954,16470993273,10712475576,5210695757,,20.6261,59.2543,-4.1017,-5.5034,30.9268,-5.2183,-6.537,-4.0257,-20.1501,-274.8137,-3.806,66.8139,66.5924,22.2707,37.4467,-2.1007,-29.9379,90.5584,299.4228,-2.6921,-12.5331,150.2328,-4.2839,-2.2965,177.6254,70.6093,-2.7122,-1.8515,146.3407,-4.4239,-9.0063,-2.0301,,1.5944,0.7791,29.997,1.5188,1.092,0.91,0.6938,1.6372,0.9827,9.6052,2.1433,3.3336,3.2139,1.5482,2.8833,0.5798,2.1017,0.8131,1.3677,4.0661,6.1631,1.4019,1.6524,1.8647,30.632,3.7096,1.4703,-5.1297,1.0936,1.1516,2.4137,3.0472,,0.9,0.4648,0.9553,0.6196,0.3707,0.2852,0.5691,0.287,1.2836,3.0114,0.2818,3.015,2.4041,1.57,2.4696,0.2365,4.3991,0.5589,0.5834,0.72,1.6344,0.5745,0.4683,0.3087,2.0194,0.9179,0.3397,0.44,0.3493,0.4712,0.4135,1.4556,
2016/5/3,1.3699,1.25,0,1.2111,1.9646,1.4706,2.4096,0,1.6166,2.2908,0,10.0513,3.5246,2.2668,4.0733,0,1.6447,1.2567,1.4815,1.5306,2.3401,2.2887,1.9011,1.8519,2.1186,2.4823,2.0761,0,0.7862,1.087,0.7177,1.8248,,1.2052,0.6862,,0.2288,0.8889,0.2929,0.2697,,3.0275,1.3868,,2.1402,5.316,1.5562,3.2912,0.2675,0.4639,0.1931,0.4102,1.725,0.7552,1.6049,0.6699,0.6788,1.607,0.6862,0.9701,,0.882,0.4619,0.7538,1.6469,,5653558678,34398748635,7345907404,16005600000,18906828654,19651455476,26133048168,11909710076,5307060524,22663535315,3534367000,8682205595,6329967396,3459821153,2159000000,16005600000,48642854648,92632932567,17635450484,4425078934,5503438200,4671252782,10387016585,17224232916,8167172844,7664817453,7061369243,4644680546,8932002359,16650025809,10789359372,5305781446,,20.9087,59.995,-4.1017,-5.57,31.5344,-5.2951,-6.6945,-4.0257,-20.4759,-281.1092,-3.806,73.5295,68.9395,22.7756,38.972,-2.0995,-30.4303,91.6965,303.8587,-2.7333,-12.8264,153.6712,-4.3653,-2.339,181.3886,72.362,-2.7685,-1.8515,147.4912,-4.472,-9.071,-2.0671,,1.6162,0.7888,29.997,1.5372,1.1134,0.9234,0.7105,1.6372,0.9986,9.8252,2.1433,3.6687,3.3272,1.5833,3.0007,0.5794,2.1363,0.8234,1.388,4.1284,6.3073,1.434,1.6839,1.8992,31.281,3.8017,1.5008,-5.1297,1.1022,1.1641,2.431,3.1028,,0.9123,0.4706,0.9553,0.6271,0.3779,0.2894,0.5828,0.287,1.3043,3.0804,0.2818,3.318,2.4888,1.6056,2.5702,0.2364,4.4715,0.5659,0.592,0.731,1.6726,0.5877,0.4772,0.3144,2.0622,0.9407,0.3468,0.44,0.3521,0.4763,0.4164,1.4822,
2016/5/4,0.318,-0.9259,0,-0.3419,0.7707,-0.2899,-1.4118,0,-1.1364,-1.1685,0,2.1435,-1.6627,0,1.0885,-1.1321,-1.2945,-0.7092,-1.0949,-1.005,2.7439,1.8933,-0.3731,-0.3636,-0.4149,-2.2491,-2.3729,0,-2.1841,-0.3584,-2.3753,-0.7168,,1.1115,0.8456,,0.1978,1.1864,0.2624,0.2004,,2.4903,0.8828,,8.8262,3.3668,1.2277,4.4469,0.2161,0.4054,0.2882,0.3452,1.3427,1.1952,3.533,0.5773,0.6813,1.3012,1.0844,1.0895,,1.5277,0.3607,1.0051,1.0202,,5671535018,34080241704,7345907404,15950880000,19052546023,19594494735,25764111017,11909710076,5246753018,22398722828,3534367000,8868310655,6224718532,3459821153,2182500000,15950880000,48013173682,91975961414,17442361610,4380605779,5654447175,4759693024,10348259060,17161599342,8133284160,7492425365,6893811328,4644680546,8736919625,16590348297,10533080052,5267747171,,20.9752,59.4395,-4.1017,-5.551,31.7775,-5.2797,-6.6,-4.0257,-20.2432,-277.8246,-3.806,75.1056,67.7933,22.7756,39.3962,-2.0873,-30.0364,91.0462,300.5317,-2.7058,-13.1784,156.5806,-4.349,-2.3305,180.636,70.7345,-2.7028,-1.8515,144.2698,-4.456,-8.8555,-2.0523,,1.6214,0.7815,29.997,1.532,1.122,0.9207,0.7005,1.6372,0.9872,9.7104,2.1433,3.7474,3.2719,1.5833,3.0334,0.5761,2.1086,0.8175,1.3728,4.0869,6.4803,1.4611,1.6776,1.8923,31.1512,3.7162,1.4652,-5.1297,1.0782,1.16,2.3733,3.0805,,0.9152,0.4663,0.9553,0.625,0.3809,0.2885,0.5746,0.287,1.2895,3.0444,0.2818,3.3891,2.4474,1.6056,2.5981,0.235,4.4136,0.5619,0.5855,0.7237,1.7185,0.5988,0.4754,0.3133,2.0537,0.9195,0.3385,0.44,0.3444,0.4746,0.4065,1.4716,
2016/5/5,-1.9017,-0.9346,0,3.0875,-0.5736,0,0.4773,0,0.4598,1.4778,0,0.7299,0.5636,0.9378,0.6873,0.3817,0.6557,-0.7143,-0.369,0.3384,-0.7418,3.7162,0.3745,0,0,-1.4159,-1.3889,0,-1.4354,0,-1.9465,-0.361,,0.9654,0.7194,,0.7269,0.6205,0.2405,0.112,,2.008,1.3611,,4.7489,2.2805,1.5029,3.5948,0.3563,0.3467,0.151,0.2856,0.9145,0.6344,4.3688,0.5554,0.4492,1.0706,0.9937,1.1708,,1.4385,0.3289,0.8385,0.6979,,5563676982,33761734772,7345907404,16443360000,18943257996,19594494735,25887090067,11909710076,5270876020,22729738437,3534367000,8933042849,6259801487,3492266194,2197500000,16443360000,48328014165,91318990261,17377998652,4395430164,5612500238,4936573508,10387016585,17161599342,8133284160,7386337926,6798063949,4644680546,8611509295,16590348297,10328056596,5248730033,,20.5763,58.884,-4.1017,-5.7224,31.5952,-5.2797,-6.6315,-4.0257,-20.3363,-281.9304,-3.806,75.6538,68.1753,22.9891,39.6669,-2.1011,-30.2334,90.3958,299.4228,-2.715,-13.0806,162.3995,-4.3653,-2.3305,180.636,69.7329,-2.6653,-1.8515,142.199,-4.456,-8.6831,-2.0449,,1.5905,0.7742,29.997,1.5793,1.1156,0.9207,0.7039,1.6372,0.9918,9.8539,2.1433,3.7747,3.2903,1.5982,3.0542,0.5799,2.1224,0.8117,1.3677,4.1007,6.4323,1.5154,1.6839,1.8923,31.1512,3.6636,1.4449,-5.1297,1.0627,1.16,2.3271,3.0694,,0.8978,0.4619,0.9553,0.6443,0.3787,0.2885,0.5773,0.287,1.2954,3.0894,0.2818,3.4139,2.4612,1.6206,2.616,0.2366,4.4425,0.5579,0.5834,0.7261,1.7058,0.6211,0.4772,0.3133,2.0537,0.9065,0.3338,0.44,0.3394,0.4746,0.3986,1.4663,
2016/5/6,-5.6543,-4.4025,0,-0.8319,-3.8462,-2.6163,-3.5629,0,-4.8055,-4.0777,0,-6.7029,-6.9656,-0.6013,-1.7292,-1.9011,-2.6059,-2.6978,-2.963,-8.2631,-4.0359,-3.7459,-2.9851,-4.0146,-4.0278,-4.6679,-3.8732,0,-6.1489,-3.5971,-4.9628,-3.9855,,1.276,1.2089,,0.4466,1.3409,0.4858,0.3007,,3.0256,1.3289,,4.238,4.6696,2.044,4.6464,0.2855,0.6646,0.2973,0.4362,2.77,0.9717,3.655,0.8207,0.9094,2.2131,1.0009,1.0317,,1.3892,0.5106,0.8973,1.8761,,5249091046,32275369090,7345907404,16306560000,18214671150,19081848071,24964747191,11909710076,5017584495,21802894733,3534367000,8334270050,5823770479,3412628367,2159500000,16306560000,47068652232,88855348438,16863094988,4032232731,5385986775,4751653002,10076956388,16472630025,7805693548,7041553750,6534758655,4644680546,8081999015,15993573178,9815497956,5039541517,,19.4128,56.2916,-4.1017,-5.6748,30.38,-5.1416,-6.3952,-4.0257,-19.359,-270.4342,-3.806,70.5828,63.4265,22.4649,38.981,-2.0638,-29.4455,87.9571,290.551,-2.4907,-12.5527,156.3162,-4.235,-2.237,173.3604,66.4779,-2.562,-1.8515,133.4553,-4.2957,-8.2522,-1.9634,,1.5006,0.7401,29.997,1.5661,1.0727,0.8966,0.6788,1.6372,0.9441,9.4521,2.1433,3.5217,3.0611,1.5617,3.0014,0.5696,2.0671,0.7898,1.3272,3.7619,6.1727,1.4587,1.6336,1.8164,29.8965,3.4926,1.3889,-5.1297,0.9973,1.1182,2.2116,2.9471,,0.847,0.4416,0.9553,0.6389,0.3641,0.281,0.5567,0.287,1.2332,2.9634,0.2818,3.185,2.2898,1.5837,2.5708,0.2324,4.3268,0.5428,0.5661,0.6661,1.6369,0.5978,0.4629,0.3007,1.971,0.8642,0.3209,0.44,0.3186,0.4575,0.3788,1.4078,
2016/5/9,-6.6781,-6.25,0,2.349,-6.4,-5.0746,-4.9261,0,-6.4904,-7.6923,0,-8.0583,-5.4217,-7.0873,-4.9549,-3.876,-5.6856,-4.4362,-5.7252,-4.7794,-5.1402,-8.6294,-6.5385,-3.4221,-6.2229,-7.7213,-6.9597,0,-9.8276,-6.7164,-9.9217,-4.1509,,1.9107,1.2792,,0.7692,1.3567,0.4501,0.2464,,3.041,1.1921,,3.7454,3.9423,2.1056,2.9458,0.5116,0.7364,0.3716,0.6447,2.42,1.0532,4.2482,1.3133,0.8716,2.0444,1.5937,1.8687,,2.1965,0.679,1.2281,1.7179,,4898552432,30258158522,7345907404,16689600000,17048932196,18113515482,23734956689,11909710076,4691923963,20125748985,3534367000,7662673531,5508023886,3170765336,2052500000,16689600000,44392508126,84913521520,15897650619,3839515725,5109136988,4341611880,9418078471,15908927857,7319955744,6497855627,6079958602,4644680546,7287733594,14919377965,8841636540,4830353001,,18.1164,52.7734,-4.1017,-5.8081,28.4357,-4.8807,-6.0802,-4.0257,-18.1025,-249.6316,-3.806,64.8951,59.9878,20.8727,37.0495,-1.9811,-27.7714,84.0551,273.9164,-2.3716,-11.9075,142.8269,-3.9581,-2.1604,162.5724,61.3449,-2.3837,-1.8515,120.3399,-4.0072,-7.4334,-1.8819,,1.4004,0.6939,29.997,1.6029,1.004,0.8511,0.6453,1.6372,0.8828,8.725,2.1433,3.2379,2.8952,1.451,2.8527,0.5468,1.9496,0.7547,1.2512,3.5821,5.8554,1.3328,1.5268,1.7542,28.0361,3.2229,1.2923,-5.1297,0.8993,1.0431,1.9922,2.8247,,0.7904,0.414,0.9553,0.6539,0.3408,0.2667,0.5293,0.287,1.1531,2.7355,0.2818,2.9284,2.1656,1.4714,2.4434,0.2231,4.0808,0.5188,0.5337,0.6343,1.5528,0.5462,0.4327,0.2904,1.8483,0.7975,0.2986,0.44,0.2872,0.4268,0.3413,1.3494,
