ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2018/12/21,-0.5245,-1.8678,-1.4423,-1.3966,-0.6873,-0.531,0.9592,-0.1795,-3.0233,-1.2821,-1.5773,-1.1278,-4.4275,-0.2283,-1.5929,-1.8617,-0.6309,-0.7232,-0.9732,-0.9288,-0.3851,2.1181,,0.5266,0.5267,1.2592,0.7137,0.6271,3.0049,0.7024,0.4119,0.1716,0.0311,0.2541,0.1987,11.1962,0.5106,0.3782,0.3169,0.3599,0.4454,0.3708,0.2626,1.6663,12.9266,,9434105532,2163744000,1914598505,3441318987,14759710873,2811990424,10588028095,2364628235,9434105532,,5066361593,2792643408,2199138000,5102243401,1660946462,4691153985,14397565887,1590030000,4245657732,4277901722,688343040,986420000,,4.3847,186.2376,62.6257,6.2427,7.4029,-9.6055,31.037,17.1356,2.8256,55.0832,91.1393,44.2622,114.4925,7.5737,16.9951,88.8641,7.1469,17.1961,16.3594,4.9968,6.904,24.414,,0.595,2.3854,1.5843,1.0333,1.4514,1.5812,3.5592,0.805,0.3834,0.5178,2.4016,1.414,1.7193,0.7141,0.8012,1.8508,1.3887,10.9128,0.7242,0.8614,2.6,4.1503,,0.5608,5.6445,1.8643,0.7432,0.7931,5.3259,2.3357,0.7697,0.3614,0.2865,1.7248,1.7566,1.3663,0.3735,1.1501,2.2774,0.8241,1.3731,0.9259,0.4777,1.353,3.1955,
2018/12/24,1.0545,0,1.2195,0.8499,0.8651,0,4.9881,0.5396,0.7194,1.2987,0.3205,0.3802,1.4377,1.1442,1.4388,1.084,0.6349,0.596,0.9828,0.9375,0.6443,0.2514,,0.3796,0.247,0.9862,0.6774,0.4154,2.5697,0.973,0.2364,0.0458,0.0131,0.16,0.1872,8.7116,0.3598,0.4684,0.1488,0.2735,0.4104,0.3318,0.2612,1.4851,12.0028,,9533586434,2163744000,1937947267,3470565324,14887390033,2811990424,11116172014,2377387020,9533586434,,5082599932,2803261824,2230755000,5160621472,1684844972,4742006602,14488979003,1599507000,4287384098,4318007050,692778240,988900000,,4.4309,186.2376,63.3895,6.2958,7.467,-9.6055,32.5852,17.228,2.8513,55.9046,91.4314,44.4305,116.1386,7.6603,17.2397,89.8274,7.1923,17.2986,16.5201,5.0436,6.9485,24.4754,,0.6012,2.3854,1.6037,1.0421,1.464,1.5812,3.7367,0.8093,0.3869,0.5255,2.4093,1.4193,1.7441,0.7222,0.8127,1.8708,1.3975,10.9778,0.7313,0.8694,2.6167,4.1607,,0.5667,5.6445,1.8871,0.7495,0.8,5.3259,2.4522,0.7739,0.3647,0.2908,1.7303,1.7633,1.3859,0.3778,1.1666,2.302,0.8294,1.3813,0.935,0.4822,1.3617,3.2035,
2018/12/25,-1.2174,-4.246,-1.6867,-2.2472,-2.0583,-2.669,-1.1312,0,-0.9524,0.4274,-4.7923,-1.8939,1.8898,-1.1312,-0.1773,-4.5576,-1.5773,-1.8433,-1.4599,-2.1672,-1.7286,-3.0094,,0.6736,0.7174,1.6778,1.3034,0.8158,4.2435,0.7466,0.5445,0.0721,0.0257,0.6523,0.3309,13.3664,0.4997,0.4184,0.4344,0.4869,0.6617,0.815,0.5616,2.0977,9.2886,,9417525382,2071872000,1905259000,3392575092,14580960049,2736937299,10990423462,2377387020,9417525382,,4839024855,2750169744,2272911000,5102243401,1681857658,4525882977,14260446211,1570023000,4224794549,4224427950,680803200,959140000,,4.377,178.33,62.3202,6.1543,7.3133,-9.3491,32.2166,17.228,2.8204,56.0696,87.0497,43.589,118.3333,7.5737,17.2091,85.7334,7.0788,16.9797,16.279,4.9343,6.8284,23.7389,,0.5939,2.2841,1.5766,1.0187,1.4338,1.539,3.6944,0.8093,0.3827,0.527,2.2939,1.3925,1.777,0.7141,0.8113,1.7856,1.3755,10.7754,0.7206,0.8506,2.5715,4.0355,,0.5598,5.4048,1.8552,0.7327,0.7835,5.1838,2.4245,0.7739,0.3607,0.2916,1.6474,1.7299,1.4121,0.3735,1.1646,2.1971,0.8163,1.3558,0.9214,0.4717,1.3382,3.1071,
2018/12/26,0.1761,4.2813,-1.2255,0.5747,-0.7005,-0.9141,-0.1144,-0.3578,0,-0.4255,0,-0.7722,8.1917,-0.4577,-0.8881,4.4944,-0.3205,0.1341,0,0,0.6515,5.5591,,0.4661,0.879,0.9779,1.1348,0.4539,2.4833,0.5224,0.3102,0.0404,0.0545,0.2951,0.1848,27.1786,0.4315,0.303,0.9595,0.3129,0.4651,0.4384,0.2581,1.6325,24.7876,,9434105532,2160576000,1881910237,3412072650,14478816721,2711919591,10977848607,2368881163,9434105532,,4839024855,2728932912,2459100000,5078892173,1666921089,4729293448,14214739653,1572129000,4224794549,4224427950,685238400,1012460000,,4.3847,185.9649,61.5565,6.1897,7.262,-9.2636,32.1797,17.1664,2.8177,55.7777,87.0497,43.2524,128.0268,7.539,17.0563,89.5866,7.0561,17.0025,16.279,4.9343,6.8729,25.0585,,0.595,2.3819,1.5573,1.0245,1.4238,1.525,3.6902,0.8064,0.3823,0.5243,2.2939,1.3817,1.9226,0.7108,0.8041,1.8658,1.371,10.7899,0.7206,0.8506,2.5882,4.2598,,0.5608,5.6362,1.8325,0.7369,0.778,5.1364,2.4217,0.7711,0.3604,0.2901,1.6474,1.7166,1.5278,0.3718,1.1542,2.2959,0.8137,1.3577,0.9214,0.4717,1.3469,3.2798,
2018/12/27,-1.5817,0.1466,-3.2258,-1.7143,0.1764,-4.797,-0.3436,0.1795,1.2019,0.4274,-2.6846,-0.7782,-8.7143,-0.9195,-1.9713,-3.2258,0,-2.3443,-1.4815,-0.9494,-3.2362,-3.2456,,0.7043,0.6614,1.1255,1.1714,1.0222,3.1512,0.8511,0.3969,0.0793,0.0754,0.399,0.2325,20.9957,0.595,0.3883,0.5877,0.4712,0.616,0.5165,0.3868,2.3775,16.3414,,9284884179,2163744000,1821203456,3353659440,14377756713,2581827507,10940124041,2373134092,9284884179,,4709118148,2707696080,2244807000,5032189716,1634060638,4576735595,14214739653,1535274000,4162205001,4184322621,663062400,979600000,,4.3153,186.2376,59.5708,6.0836,7.2748,-8.8192,32.0691,17.1972,2.855,56.0817,84.7128,42.9158,116.8702,7.4697,16.72,86.6967,7.0561,16.6039,16.0378,4.8875,6.6504,24.2452,,0.5856,2.3854,1.507,1.0069,1.4263,1.4518,3.6775,0.8079,0.3874,0.5271,2.2323,1.371,1.755,0.7043,0.7882,1.8056,1.371,10.537,0.71,0.8425,2.5045,4.1216,,0.5519,5.6445,1.7734,0.7243,0.7794,4.89,2.4134,0.7725,0.3651,0.2917,1.6032,1.7032,1.3947,0.3684,1.1315,2.2218,0.8137,1.3258,0.9077,0.4673,1.3033,3.1734,
2018/12/28,0.1786,-1.1713,0.5128,2.0349,0.3521,-0.1938,-2.069,-0.1792,-0.2375,-0.8511,0.3448,0.3922,-3.2864,0.9281,0.3656,0.2778,0.3215,1.4403,0.5013,0.3195,0.6689,-2.4051,,0.4272,0.3392,1.0058,0.8208,0.5497,3.3003,0.7926,0.4513,0.0471,0.0215,0.225,0.1846,12.0021,0.4413,0.5666,0.5244,0.3452,0.6025,0.3549,0.222,1.3922,8.2899,,9301464330,2138400000,1830542960,3421902510,14540179966,2576823965,10713776647,2368881163,9301464330,,4725356486,2718314496,2171034000,5078892173,1640035265,4589448749,14260446211,1557387000,4183068183,4197691064,667497600,956040000,,4.323,184.0562,59.8763,6.1125,7.3005,-8.8022,31.4056,17.1664,2.8358,55.363,85.005,43.0841,113.0293,7.539,16.7812,86.9375,7.0788,16.8431,16.1182,4.9031,6.6949,23.6621,,0.5866,2.3574,1.5148,1.0117,1.4313,1.449,3.6015,0.8064,0.3848,0.5204,2.24,1.3763,1.6974,0.7108,0.7911,1.8107,1.3755,10.6887,0.7135,0.8452,2.5212,4.0224,,0.5529,5.5784,1.7825,0.7277,0.7821,4.8805,2.3635,0.7711,0.3627,0.288,1.6087,1.7099,1.3488,0.3718,1.1356,2.228,0.8163,1.3449,0.9123,0.4688,1.312,3.0971,
2019/1/2,-0.5348,1.1852,-1.7857,-0.5698,-1.7544,0.1942,-3.4038,0,-0.4762,-1.7167,-0.3436,0.7813,1.7799,-0.6897,-0.1821,-1.662,-0.3205,-0.4057,-0.4988,-0.9554,0.1329,-2.8534,,0.4042,0.3211,1.0028,0.4795,0.5062,2.2819,0.8192,0.2458,0.0615,0.0202,0.1962,0.252,10.4861,0.549,0.4805,0.4816,0.3145,0.5731,0.4603,0.2207,1.3341,6.8484,,9251664228,2163744000,1798050658,3402404490,14285089090,2581892332,10347254096,2368881163,9251664228,,4709118148,2739551328,2209677000,5043865330,1637047951,4513169823,14214739653,1551069000,4162205001,4157585736,668384640,928760000,,6.4577,107.3278,72.5719,11.566,6.4884,42.6302,26.0188,47.2191,4.2287,-359.4223,-53.1024,29.5631,220.4382,7.0145,24.5087,41.3235,4.4367,8.8906,15.2431,16.2443,12.8512,31.3528,,0.647,2.3335,1.4575,0.9206,1.1548,1.4724,3.198,0.8161,0.4237,0.5133,2.3302,1.3249,1.7171,0.6569,0.7757,1.7177,1.0784,4.8446,0.6828,0.8091,2.1662,2.8343,,0.5613,4.5282,1.5956,0.6531,0.667,4.5038,1.8648,0.7489,0.3676,0.2747,1.661,1.5998,1.4558,0.3416,1.0162,1.7698,0.5834,1.1998,0.7952,0.4985,1.2794,2.2373,
2019/1/3,-0.3584,-2.0498,-0.2597,-0.2865,-1.7857,0.5814,-0.729,-0.1795,0.4785,1.31,0.3448,0,-6.6773,1.1574,-0.365,-2.5352,-0.3215,1.833,-0.2506,0.3215,-0.6636,-3.004,,0.4677,0.4496,1.2968,0.6628,0.689,3.7744,0.5241,0.2073,0.047,0.0061,0.2727,0.2406,14.3224,0.6269,0.4094,0.2972,0.3291,0.5694,0.4387,0.2598,1.1139,6.8437,,9218504142,2119392000,1793380397,3392655480,14029998213,2596690020,10271818465,2364628235,9218504142,,4725356486,2739551328,2062131000,5102243401,1631073324,4398751433,14169033095,1579500000,4151773409,4170954179,663949440,900860000,,6.4346,105.1278,72.3834,11.5329,6.3726,42.8781,25.8291,47.1343,4.258,-364.9057,-53.2855,29.5631,205.7189,7.0957,24.4193,40.2758,4.4225,9.0535,15.2048,16.2965,12.7659,30.4109,,0.6447,2.2857,1.4538,0.9179,1.1341,1.481,3.1747,0.8147,0.4266,0.5212,2.3383,1.3249,1.6025,0.6645,0.7729,1.6742,1.0749,4.9334,0.6811,0.8117,2.1518,2.7492,,0.5593,4.4354,1.5915,0.6512,0.655,4.53,1.8512,0.7476,0.3701,0.2789,1.6667,1.5998,1.3585,0.3456,1.0125,1.7249,0.5815,1.2218,0.7932,0.5001,1.2709,2.17,
2019/1/4,2.3381,2.3916,2.3438,2.2989,2.3636,5.0096,-0.1224,0.7194,0.9524,0.8621,2.4055,2.3256,3.9182,2.746,3.4799,2.3121,1.6129,0.8,2.2613,2.2436,2.338,2.5465,,0.6926,0.5046,1.9842,1.0929,1.0875,5.9834,0.761,0.5305,0.1057,0.0247,0.3226,0.5483,10.8833,0.9417,0.7553,0.4183,0.466,0.8241,0.6945,0.5352,2.1595,5.8009,,9434044706,2170080000,1835412750,3470647560,14361616353,2726774684,10259245860,2381639949,9434044706,,4839024855,2803261824,2142930000,5242350771,1687832286,4500456668,14397565887,1592136000,4245657732,4264533279,679472640,923800000,,6.585,107.6421,74.0799,11.798,6.5232,44.9404,25.7975,47.4734,4.2987,-368.064,-54.5673,30.2506,213.7795,7.2905,25.269,41.2071,4.4938,9.1259,15.5487,16.6621,13.0644,31.1853,,0.6598,2.3404,1.4878,0.939,1.161,1.5522,3.1708,0.8205,0.4307,0.5257,2.3945,1.3557,1.6653,0.6828,0.7998,1.7129,1.0923,4.9728,0.6965,0.83,2.2021,2.8192,,0.5724,4.5415,1.6288,0.6662,0.6705,4.7479,1.849,0.753,0.3736,0.2813,1.7068,1.637,1.4118,0.3551,1.0477,1.7648,0.5909,1.2315,0.8112,0.5114,1.3007,2.2253,
2019/1/7,0.8787,4.5255,3.8168,1.4045,1.421,2.5688,-1.348,0.1786,0.2358,3.4188,1.3423,2.2727,0.8197,0.4454,2.1239,1.4124,0.3175,0.5952,1.2285,0.9404,2.154,1.8792,,0.6898,0.7992,2.1341,1.3777,0.9871,6.3614,1.7975,1.3719,0.1338,0.1267,0.3378,0.5735,9.539,1.0431,0.6663,0.8651,0.6636,0.8355,0.6889,0.7075,2.2156,6.8114,,9516944923,2268288000,1905466672,3519392610,14565689054,2796820272,10120947202,2385892877,9516944923,,4903978209,2866972320,2160495000,5265702000,1723680051,4564022440,14443272445,1601613000,4297815690,4304638607,694108800,941160000,,6.6429,112.5135,76.9074,11.9637,6.6159,46.0948,25.4498,47.5582,4.3019,-380.0348,-55.2997,30.9381,215.5318,7.323,25.8057,41.7891,4.5081,9.1803,15.7397,16.8188,13.3458,31.7714,,0.6656,2.4463,1.5446,0.9522,1.1774,1.5921,3.1281,0.822,0.431,0.5428,2.4267,1.3866,1.6789,0.6858,0.8168,1.7371,1.0957,5.0024,0.705,0.8378,2.2495,2.8722,,0.5774,4.747,1.6909,0.6755,0.6801,4.8699,1.824,0.7543,0.3739,0.2905,1.7297,1.6742,1.4233,0.3567,1.07,1.7897,0.5928,1.2389,0.8211,0.5162,1.3287,2.2671,
2019/1/8,-0.6969,-0.5587,1.4706,0.554,-1.2259,-1.9678,-0.4969,-0.1783,-0.7059,0.4132,1.6556,-0.3704,1.7886,-0.4435,1.3865,-0.5571,-0.6329,-0.9204,0,-0.3106,-1.0863,-1.3834,,0.4004,0.4432,2.3736,1.0666,0.472,4.4194,0.7115,0.4205,0.0701,0.0398,0.392,0.3796,13.4222,0.6005,1.0676,0.3214,0.4821,0.5371,0.5795,0.4014,1.3821,5.1504,,9450624749,2255616000,1933488240,3538890630,14387125440,2741784452,10070656781,2381639949,9450624749,,4985169901,2856353904,2199138000,5242350771,1747578561,4538596132,14351859328,1586871000,4297815690,4291270164,686568960,928140000,,6.5966,111.8849,78.0384,12.03,6.5348,45.1878,25.3233,47.4734,4.2627,-380.8198,-56.2153,30.8235,219.3868,7.2905,26.1635,41.5563,4.4795,9.0958,15.7397,16.7666,13.2008,31.3318,,0.661,2.4326,1.5673,0.9575,1.163,1.5608,3.1126,0.8205,0.4271,0.5439,2.4668,1.3814,1.7089,0.6828,0.8281,1.7274,1.0888,4.9564,0.705,0.8352,2.2251,2.8325,,0.5734,4.7205,1.7158,0.6793,0.6717,4.774,1.815,0.753,0.3705,0.2911,1.7583,1.668,1.4488,0.3551,1.0848,1.7797,0.589,1.2275,0.8211,0.5146,1.3142,2.2358,
2019/1/9,1.5789,0.1404,0,-0.8264,1.9504,1.8248,1.9975,0.1786,1.1848,2.0576,-0.6515,0.3717,3.3546,0,0.1709,0.5602,0.6369,0.0664,0.4854,0,-0.0646,0.2672,,1.0328,0.5289,2.4758,1.5064,1.6641,7.2098,1.1433,0.8934,0.1679,0.1204,0.4634,0.437,20.0741,0.918,0.6142,0.6588,1.052,0.7484,0.8832,0.5775,2.6659,5.7395,,9599845140,2258784000,1933488240,3509643600,14667725405,2791817015,10271818465,2385892877,9599845140,,4952693224,2866972320,2272911000,5242350771,1750565875,4564022440,14443272445,1587924000,4318678873,4291270164,686125440,930620000,,6.7007,112.0421,78.0384,11.9306,6.6622,46.0124,25.8291,47.5582,4.3199,-389.2612,-55.8491,30.9381,226.7464,7.2905,26.2082,41.7891,4.5081,9.1018,15.8161,16.7666,13.1923,31.4155,,0.6714,2.436,1.5673,0.9496,1.1857,1.5892,3.1747,0.822,0.4328,0.556,2.4508,1.3866,1.7663,0.6828,0.8295,1.7371,1.0957,4.9597,0.7084,0.8352,2.2237,2.84,,0.5824,4.7271,1.7158,0.6737,0.6848,4.8611,1.8512,0.7543,0.3755,0.2975,1.7469,1.6742,1.4974,0.3551,1.0867,1.7897,0.5928,1.2283,0.8251,0.5146,1.3134,2.2417,
2019/1/10,0,-1.2623,1.4493,1.6667,3.1304,-1.7921,-0.9792,0.3565,1.171,-0.8065,-0.3279,0.7407,-4.6368,0.8909,0.5119,-0.5571,0.3165,0.3979,0,0.9346,-0.905,4.5969,,0.9823,0.6487,1.7082,2.7981,1.6729,4.8217,0.4044,0.6052,0.07,0.0719,0.3315,0.6906,13.0474,0.9404,0.5937,0.5321,0.7922,0.6801,0.7256,0.7239,2.5734,12.3854,,9599845140,2230272000,1961509809,3568137660,15126888982,2741784452,10171237623,2394398734,9599845140,,4936454886,2888209152,2167521000,5289053228,1759527816,4538596132,14488979003,1594242000,4318678873,4331375493,679916160,973400000,,6.7007,110.6278,79.1694,12.1294,6.8708,45.1878,25.5762,47.7277,4.3475,-384.0902,-55.666,31.1673,216.2327,7.3555,26.3424,41.5563,4.5223,9.138,15.8161,16.9233,13.0729,32.8597,,0.6714,2.4053,1.59,0.9654,1.2228,1.5608,3.1436,0.8249,0.4356,0.5486,2.4427,1.3968,1.6844,0.6889,0.8338,1.7274,1.0992,4.9794,0.7084,0.843,2.2035,2.9706,,0.5824,4.6675,1.7407,0.6849,0.7063,4.774,1.8331,0.757,0.3779,0.2936,1.7411,1.6866,1.428,0.3583,1.0922,1.7797,0.5946,1.2332,0.8251,0.5194,1.3015,2.3448,
2019/1/11,1.5544,5.8239,1.4286,1.6393,1.1804,0.365,0.4944,0.7105,1.6204,0.813,1.9737,1.8382,-0.4862,1.3245,1.0187,1.1204,2.2082,1.7834,1.4493,1.5432,1.3699,4.2675,,0.9156,1.6639,5.9863,2.4833,1.5135,3.2215,0.3243,0.5874,0.1322,0.0355,0.4561,1.159,8.9525,0.8742,0.8829,0.4779,1.2822,1.33,0.8115,0.8321,3.0954,22.7888,,9749065531,2360160000,1989531378,3626631720,15305452596,2751790965,10221528044,2411410448,9749065531,,5033884916,2941301232,2156982000,5359106913,1777451699,4589448749,14808924912,1622673000,4381268422,4398217708,689230080,1014940000,,6.8049,117.0706,80.3004,12.3283,6.9519,45.3527,25.7027,48.0668,4.4015,-385.7657,-56.7646,31.7402,215.1813,7.4529,26.6107,42.0219,4.6222,9.301,16.0453,17.1845,13.252,34.262,,0.6818,2.5454,1.6128,0.9812,1.2373,1.5665,3.1592,0.8308,0.441,0.551,2.4909,1.4225,1.6762,0.698,0.8423,1.7468,1.1235,5.0682,0.7187,0.856,2.2337,3.0973,,0.5915,4.9393,1.7655,0.6961,0.7146,4.7914,1.8422,0.7624,0.3826,0.2948,1.7755,1.7176,1.421,0.363,1.1034,1.7997,0.6078,1.2552,0.8371,0.5274,1.3193,2.4449,
2019/1/14,-0.6803,-3.4899,10.0939,-0.8065,-1.6667,-2.5455,-0.615,-1.2346,-1.5945,-1.2097,0,-0.722,0.8143,-0.6536,0,-1.108,0.3086,-2.1415,-0.9524,-0.9119,4.1828,-2.0159,,1.0572,1.1585,15.3692,2.1358,0.9724,3.1954,0.4583,0.4559,0.1462,0.0177,0.4011,0.8067,9.3023,0.7028,0.593,0.3061,0.9023,0.8981,0.653,0.6265,8.342,12.6917,,9682745357,2277792000,2190352620,3597384690,15050361719,2681745377,10158665018,2381639949,9682745357,,5033884916,2920064400,2174547000,5324080071,1777451699,4538596132,14854631470,1587924000,4339542056,4358112379,718058880,994480000,,6.7586,112.9849,88.4058,12.2288,6.836,44.1983,25.5446,47.4734,4.308,-379.0493,-56.7646,31.511,216.9336,7.4042,26.6107,41.5563,4.6365,9.1018,15.8925,17.0278,13.8063,33.5713,,0.6772,2.4565,1.7756,0.9733,1.2166,1.5266,3.1398,0.8205,0.4316,0.5414,2.4909,1.4122,1.6898,0.6934,0.8423,1.7274,1.1269,4.9597,0.7119,0.8482,2.3272,3.0349,,0.5874,4.7669,1.9437,0.6905,0.7027,4.6695,1.8308,0.753,0.3744,0.2897,1.7755,1.7052,1.4326,0.3606,1.1034,1.7797,0.6096,1.2283,0.8291,0.5226,1.3745,2.3956,
2019/1/15,0.6849,1.1127,4.0512,0.271,0.678,1.8657,0.9901,0.8929,0.9259,-2.449,0.6452,1.8182,-2.9079,0.4386,0.5042,1.1204,0.9231,0.5968,0.4808,0.6135,-0.8647,0.6858,,0.8091,0.7292,17.247,1.4635,0.8678,3.0576,0.4577,0.5595,0.1019,0.1356,0.377,1.1726,8.9888,0.8203,0.8304,0.2926,1.0989,0.9263,0.6547,0.5402,3.5472,7.8819,,9749065531,2303136000,2279087588,3607133700,15152398070,2731777940,10259245860,2402904591,9749065531,,5066361593,2973156480,2111313000,5347431299,1786413640,4589448749,14991751145,1597401000,4360405239,4384849265,711849600,1001300000,,6.8049,114.2421,91.9873,12.262,6.8824,45.0229,25.7975,47.8973,4.3452,-369.5433,-57.1308,32.084,210.6254,7.4366,26.7449,42.0219,4.6793,9.1561,15.9689,17.1322,13.6869,33.8015,,0.6818,2.4839,1.8475,0.976,1.2249,1.5551,3.1708,0.8279,0.4354,0.5278,2.507,1.4379,1.6407,0.6965,0.8465,1.7468,1.1373,4.9893,0.7153,0.8534,2.307,3.0557,,0.5915,4.8199,2.0225,0.6924,0.7074,4.7566,1.849,0.7597,0.3777,0.2824,1.787,1.7362,1.3909,0.3622,1.1089,1.7997,0.6153,1.2356,0.8331,0.5258,1.3626,2.412,
2019/1/16,-0.8503,-1.238,-2.6639,-1.6216,-1.0101,-0.5495,-1.2255,-0.354,-0.2294,-0.4184,-0.641,-2.8571,-0.3328,-1.5284,-1.0033,0.831,-0.9146,-1.1866,-0.7177,-0.9146,-1.433,-2.2291,,0.6082,0.755,8.8014,1.3456,0.6257,3.3608,0.4563,0.6555,0.1063,0.0503,0.3461,0.9315,7.7685,1.0573,0.4465,0.427,0.7168,0.6307,0.5859,0.46,3.1312,8.0416,,9666165314,2274624000,2218374189,3548639640,14999343544,2716768171,10133519807,2394398734,9666165314,,5033884916,2888209152,2104287000,5265702000,1768489758,4627588213,14854631470,1578447000,4329110464,4344743936,701648640,978980000,,6.747,112.8278,89.5368,12.0631,6.8128,44.7755,25.4814,47.7277,4.3398,-368.3817,-56.7646,31.1673,209.9244,7.323,26.4766,42.3711,4.6365,9.0475,15.8543,16.9755,13.4908,33.0481,,0.676,2.4531,1.7983,0.9601,1.2125,1.5465,3.132,0.8249,0.4348,0.5261,2.4909,1.3968,1.6352,0.6858,0.838,1.7613,1.1269,4.9301,0.7102,0.8456,2.274,2.9876,,0.5864,4.7603,1.9686,0.6812,0.7003,4.7305,1.8263,0.757,0.3772,0.2816,1.7755,1.6866,1.3863,0.3567,1.0978,1.8146,0.6096,1.221,0.8271,0.521,1.3431,2.3582,
2019/1/17,-0.1715,-1.8106,-4.6316,-1.3736,2.2109,-3.3149,-1.4888,-1.0657,-1.1494,-0.8403,0,0,4.6745,-0.2217,0.8446,-1.0989,-0.6154,-1.1341,-1.2048,-0.3077,-1.6435,0.0633,,0.6256,0.5235,6.4704,1.0402,1.2747,4.06,0.4272,0.7336,0.1395,0.0638,0.5261,0.5041,14.1403,0.6637,0.78,0.4695,0.794,0.6869,0.6319,0.4343,2.3953,7.1227,,9649585270,2233440000,2115628437,3499894590,15330961684,2626709558,9982648545,2368881163,9649585270,,5033884916,2888209152,2202651000,5254026386,1783426327,4576735595,14763218354,1560546000,4276952507,4331375493,690117120,979600000,,6.7354,110.7849,85.3898,11.8974,6.9635,43.2912,25.102,47.2191,4.2888,-365.1928,-56.7646,31.1673,219.7373,7.3067,26.7002,41.9055,4.6079,8.9449,15.6633,16.9233,13.269,33.069,,0.6749,2.4087,1.715,0.9469,1.2393,1.4952,3.0853,0.8161,0.4297,0.5216,2.4909,1.3968,1.7117,0.6843,0.8451,1.7419,1.12,4.8742,0.7016,0.843,2.2366,2.9895,,0.5854,4.6741,1.8774,0.6718,0.7158,4.5737,1.7991,0.7489,0.3728,0.2791,1.7755,1.6866,1.4511,0.3559,1.1071,1.7947,0.6059,1.2071,0.8172,0.5194,1.321,2.3597,
2019/1/18,2.2337,0.7092,-0.6623,1.6713,0.9983,0.7619,2.267,0.1795,1.6279,-1.2712,0,0.7353,-4.1467,0.6667,0.335,0.2778,2.4768,1.3495,0.9756,1.5432,0.7712,1.6456,,1.3483,0.5046,5.758,1.1732,1.1071,2.9243,0.7137,0.5735,0.1684,0.0706,0.306,0.5229,9.3002,1.0561,0.5679,0.3065,1.4644,0.6448,0.7144,0.9683,1.9518,8.7757,,9865125835,2249280000,2101617653,3558388650,15484016210,2646722583,10208955439,2373134092,9865125835,,5033884916,2909445984,2111313000,5289053228,1789400954,4589448749,15174975810,1581606000,4318678873,4398217708,695439360,995720000,,6.8859,111.5707,84.8243,12.0963,7.033,43.6211,25.6711,47.3038,4.3629,-360.902,-56.7646,31.3964,210.6254,7.3555,26.7896,42.0219,4.7365,9.0656,15.8161,17.1845,13.3714,33.6132,,0.69,2.4258,1.7036,0.9628,1.2517,1.5066,3.1553,0.8176,0.4372,0.5155,2.4909,1.4071,1.6407,0.6889,0.8479,1.7468,1.1512,4.94,0.7084,0.856,2.2539,3.0387,,0.5985,4.7072,1.865,0.683,0.7229,4.6085,1.8399,0.7503,0.3792,0.2758,1.7755,1.699,1.3909,0.3583,1.1108,1.7997,0.6228,1.2234,0.8251,0.5274,1.3312,2.3986,
