ÈÕÆÚ,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH
2015/5/22,1.8624,-2.3922,0.6384,4.0532,2.4194,0,0,,1.5988,-1.4298,3.4525,,4.1307,2.3162,4.1802,11.5084,5.1288,,,,1.7592,2.3913,6.5464,,11812325562,17075543417,8176720177,8884421161,4318523977,22411901208,7360927683,,11812325562,45103347722,38677881710,,450.4871,220.4035,81.3798,-28.1864,107.6674,34.0549,88.609,,252.1875,32.2157,658.0314,,5.7771,12.5793,15.8328,13.9188,2.8699,5.053,5.4156,,3.2341,4.1683,2.7562,,1.2205,8.4821,8.9909,7.3334,1.4135,3.1894,9.0908,,0.6832,1.5549,0.6509,
2015/5/25,1.5236,6.787,2.8544,0.2907,5.8618,0,0,,-1.5737,0.2031,2.9797,,4.7956,3.3022,2.2988,10.2111,5.1096,,,,0.6489,1.837,6.31,,11992300050,18234454524,8410118469,8910247967,4571665802,22411901208,7360927683,,11992300050,45194941408,39830381165,,457.3508,235.3622,83.7027,-28.2684,113.9786,34.0549,88.609,,248.3763,32.2811,677.639,,5.8651,13.4331,16.2847,13.9592,3.0382,5.053,5.4156,,3.1852,4.1768,2.8383,,1.2391,9.0578,9.2475,7.3547,1.4963,3.1894,9.0908,,0.6729,1.5581,0.6703,
2015/5/26,10.005,4.5649,6.1363,7.3623,1.2397,0,0,,5.7413,6.4852,7.5231,,5.8924,3.0053,3.4128,11.0632,6.0247,,,,1.8254,2.669,7.9908,,13192129970,19066847026,8926188027,9566248831,4628339345,22411901208,7360927683,,13192129970,48125939345,42826879748,,503.1088,246.1064,88.839,-30.3496,115.3915,34.0549,88.609,,262.6795,34.3746,728.6188,,6.4519,14.0463,17.284,14.9869,3.0758,5.053,5.4156,,3.3686,4.4477,3.0518,,1.3631,9.4713,9.815,7.8962,1.5149,3.1894,9.0908,,0.7117,1.6591,0.7207,
2015/5/27,9.1405,-0.3859,-0.7844,5.2916,0,0,0,,1.3746,-2.6645,1.0764,,7.9174,2.6786,2.5515,10.602,4.6685,,,,1.7997,2.3857,8.416,,14397959040,18993265368,8856168539,10072454223,4628339345,22411901208,7360927683,,14397959040,46843627748,43287879530,,549.0955,245.1566,88.1421,-31.9555,115.3915,34.0549,88.609,,266.3982,33.4587,736.4618,,7.0417,13.9921,17.1484,15.78,3.0758,5.053,5.4156,,3.4163,4.3292,3.0847,,1.4876,9.4347,9.738,8.314,1.5149,3.1894,9.0908,,0.7217,1.6149,0.7285,
2015/5/28,0,-10,-9.8097,-10,-4.898,0,0,,-6.9153,-10,-9.5847,,6.7883,3.3202,2.6272,12.0009,6.4066,,,,1.0761,2.689,7.808,,14397959040,17093938831,7987408229,9065208801,4401645173,22442208583,7360927683,,14397959040,42159264973,39138881492,,549.0955,220.641,79.4957,-28.76,109.7397,34.0549,88.609,,247.885,30.1129,665.8744,,7.0417,12.5929,15.4662,14.202,2.9252,5.053,5.4156,,3.1789,3.8963,2.789,,1.4876,8.4912,8.7827,7.4826,1.4407,3.1894,9.0908,,0.6716,1.4534,0.6586,
2015/5/29,0,-0.4574,3.2143,-1.9943,4.8927,0,0,,0,-0.5897,-0.2356,,,2.7554,3.2746,9.2673,5.9964,,,,,2.695,5.6384,,14397959040,17015758320,8244146350,8884421161,4617004636,22442208583,7360927683,,14397959040,41910653541,39046681535,,549.0955,219.6319,82.0509,-28.1864,115.1089,34.0492,88.609,,247.9321,29.9353,664.3058,,7.0417,12.5353,15.9633,13.9188,3.0683,5.0522,5.4156,,3.1795,3.8733,2.7825,,1.4876,8.4524,9.065,7.3334,1.5112,3.1889,9.0908,,0.6717,1.4448,0.6571,
2015/6/1,0,2.3784,3.3658,5.6977,8.838,0,0,,0,4.2772,7.0838,,,2.1709,2.6805,7.4277,5.3304,,,,,2.298,5.0655,,14397959040,17420457437,8521630987,9390626553,5025054146,22442208583,7360927683,,14397959040,43703272815,41812680227,,549.0955,224.8555,84.8126,-29.7924,125.2822,34.0492,88.609,,247.995,31.2157,711.3641,,7.0417,12.8334,16.5006,14.7118,3.3395,5.0522,5.4156,,3.1803,4.0389,2.9796,,1.4876,8.6534,9.3701,7.7512,1.6447,3.1889,9.0908,,0.6719,1.5066,0.7036,
2015/6/2,0,1.452,0.1522,7.0957,10,0,0,,0,5.0898,3.8589,,,2.2304,1.9748,9.5161,7.0502,,,,,2.9549,5.951,,14397959040,17673394385,8534597559,10056958140,5527559561,22442208583,7360927683,,14397959040,45927690892,43426179464,,549.0955,228.1203,84.9416,-31.9064,137.8105,34.0492,88.609,,248.0138,32.8045,738.8148,,7.0417,13.0198,16.5257,15.7557,3.6734,5.0522,5.4156,,3.1806,4.2445,3.0946,,1.4876,8.7791,9.3844,8.3012,1.8092,3.1889,9.0908,,0.6719,1.5833,0.7308,
2015/6/3,0,1.4832,4.254,-2.414,-1.3671,0,0,,0,-4.0741,9.9788,,,2.2944,3.787,8.4864,6.8117,,,,,2.2302,9.1035,,14397959040,17935529040,8897661569,9814186166,5451994837,22442208583,7360927683,,14397959040,44056562745,47759577415,,549.0955,231.5038,88.5551,-31.1362,135.9265,34.0492,88.609,,247.7876,31.468,812.5394,,7.0417,13.2129,17.2287,15.3754,3.6232,5.0522,5.4156,,3.1777,4.0716,3.4034,,1.4876,8.9093,9.7836,8.1009,1.7845,3.1889,9.0908,,0.6713,1.5188,0.8037,
2015/6/4,0,3.8462,3.1186,-1.1053,3.7422,0,0,,0,-3.7422,10.0386,,,3.283,3.1352,8.0308,6.9896,,,,,2.5521,12.1134,,14397959040,18625357080,9175146206,9705713582,5656019591,22442208583,7360927683,,14397959040,42407876405,52553975148,,549.0955,240.4078,91.3168,-30.792,141.0132,34.0492,88.609,,247.8096,30.2904,894.107,,7.0417,13.7211,17.766,15.2054,3.7588,5.0522,5.4156,,3.1779,3.9192,3.745,,1.4876,9.2519,10.0887,8.0113,1.8513,3.1889,9.0908,,0.6714,1.462,0.8844,
2015/6/5,2.2917,0.321,-0.1413,3.6189,-0.7348,0,0,,4.5885,0.3703,-0.9649,,7.3621,3.1132,2.695,11.261,6.5965,,,,1.62,2.9163,13.2824,,14727912268,18685142177,9162179634,10056958140,5614458993,22442208583,7360927683,,14727912268,42564894152,52046875388,,561.679,241.1795,91.1877,-31.9064,139.977,34.0492,88.609,,259.2986,30.4026,885.4797,,7.203,13.7651,17.7409,15.7557,3.7312,5.0522,5.4156,,3.3253,3.9337,3.7089,,1.5217,9.2816,10.0745,8.3012,1.8377,3.1889,9.0908,,0.7025,1.4674,0.8759,
2015/6/8,-4.7658,-4.0118,-6.4251,-3.9034,-1.9515,0,0,,-7.3816,5.9945,0.7972,,4.4586,2.482,2.7334,8.1126,6.087,,,,1.2671,3.8349,8.3619,,14026011765,17935529040,8573497274,9664390693,5504890143,22442208583,7360927683,,14026011765,45116432535,52461775192,,534.9106,231.5038,85.3288,-30.6609,137.2453,34.0492,88.609,,240.2282,32.2251,892.5384,,6.8598,13.2129,16.601,15.1407,3.6584,5.0522,5.4156,,3.0807,4.1696,3.7384,,1.4492,8.9093,9.4272,7.9772,1.8018,3.1889,9.0908,,0.6508,1.5554,0.8828,
2015/6/9,7.0145,-2.5641,-0.1815,-0.5879,9.0597,0,0,,9.9248,-2.6972,10.0176,,4.7326,2.0495,2.4745,7.3468,8.339,,,,1.2742,2.713,9.5838,,15009872299,17475643680,8557937388,9607571720,6003617322,22442208583,7360927683,,15009872299,43899544998,57717172706,,572.4321,225.5679,85.1739,-30.4807,149.6793,34.0492,88.609,,263.9734,31.3559,981.9491,,7.3409,12.8741,16.5709,15.0517,3.9898,5.0522,5.4156,,3.3852,4.0571,4.1129,,1.5509,8.6808,9.4101,7.9303,1.965,3.1889,9.0908,,0.7152,1.5134,0.9713,
2015/6/10,9.7122,1.7895,-0.1212,-0.1075,1.6362,0,0,,2.1204,0.1788,5.5112,,5.2652,1.6338,1.6593,6.7723,7.0076,,,,1.3646,2.6157,11.245,,16467665652,17788365725,8547564131,9597240998,6101851463,22394627929,7360927683,,16467665652,43978053871,60898071202,,628.028,229.6043,85.0707,-30.4479,152.1284,33.977,88.609,,269.5126,31.412,1036.0661,,8.0539,13.1045,16.5508,15.0355,4.0551,5.0415,5.4156,,3.4563,4.0643,4.3396,,1.7015,8.8362,9.3987,7.9218,1.9972,3.1821,9.0908,,0.7302,1.5161,1.0248,
2015/6/11,9.9089,0.5955,0.1517,10.0108,8.5449,0,0,,2.9471,-0.6843,0.2271,,6.5878,1.5284,2.3106,13.2906,6.8497,,,,2.1848,3.4363,8.6508,,18099434343,17866546236,8560530702,10557998170,6623248059,22394627929,7360927683,,18099434343,43677103190,61036371137,,690.2589,230.6134,85.1997,-33.496,165.1276,33.977,88.609,,277.3674,31.197,1038.419,,8.852,13.1621,16.5759,16.5407,4.4016,5.0415,5.4156,,3.557,4.0365,4.3495,,1.8701,8.875,9.4129,8.7148,2.1678,3.1821,9.0908,,0.7515,1.5057,1.0271,
2015/6/12,0,-0.4118,-2.7567,3.7182,3.4797,0,0,,0,2.2768,0.9819,,,2.0295,1.8076,16.0844,5.1244,,,,,1.5138,6.5739,,18099434343,17792964578,8324539096,10950565617,6853720467,22394627929,7360927683,,18099434343,44671548919,61635670853,,690.2589,229.6637,82.851,-34.7414,170.8737,33.977,88.609,,277.4483,31.9073,1048.615,,8.852,13.1079,16.119,17.1557,4.5547,5.0415,5.4156,,3.558,4.1284,4.3922,,1.8701,8.8385,9.1534,9.0388,2.2433,3.1821,9.0908,,0.7517,1.54,1.0372,
2015/6/15,0,4.549,-3.7383,-4.9057,-5.7332,0,9.9947,,0,0,8.2274,,,3.6622,1.8664,8.4223,5.3602,,0.0401,,,,10.0705,,18099434343,18602362812,8013341372,10413368058,6460783902,22394627929,8096629121,,18099434343,44671548919,66706668455,,690.2589,240.111,79.7538,-33.0371,161.0772,33.977,97.4652,,277.4342,31.9073,1134.8885,,8.852,13.7041,15.5164,16.3141,4.2936,5.0415,5.9569,,3.5579,4.1284,4.7535,,1.8701,9.2405,8.8112,8.5954,2.1147,3.1821,9.9994,,0.7516,1.54,1.1226,
2015/6/16,0,-3.2138,-1.8447,-6.9444,-9.1813,0,10.0048,,0,1.9332,1.5895,,,1.8752,3.0855,7.4009,6.0309,,0.0071,,,3.8043,10.408,,18099434343,18004511844,7865522454,9690217499,5867600819,22394627929,8906683364,,18099434343,45535146526,67766967954,,690.2589,232.3942,78.2826,-30.7429,146.2882,33.977,107.2165,,277.3955,32.5241,1152.9275,,8.852,13.2637,15.2302,15.1812,3.8994,5.0415,6.5529,,3.5574,4.2082,4.8291,,1.8701,8.9436,8.6487,7.9985,1.9205,3.1821,10.9998,,0.7515,1.5698,1.1404,
2015/6/17,0,0.1277,1.6485,2.9851,4.8294,0,10.0176,,0,-3.6207,-3.4694,,,1.7851,1.3865,6.642,4.6227,,0.0052,,,2.3371,7.7752,,18099434343,18027506112,7995188172,9979477722,6150968534,22394627929,9798917022,,18099434343,43886460186,65415869066,,690.2589,232.691,79.5731,-31.6606,153.353,33.977,117.9569,,277.4166,31.3465,1112.928,,8.852,13.2806,15.4812,15.6343,4.0877,5.0415,7.2093,,3.5576,4.0559,4.6615,,1.8701,8.955,8.7913,8.2373,2.0133,3.1821,12.1017,,0.7516,1.513,1.1008,
2015/6/18,0,-2.3469,-2.8868,-0.1035,-3.2555,0,9.984,,0,-6.7979,-2.6779,,,1.8472,1.2338,7.893,4.0319,,3.6695,,,1.8783,6.5904,,18099434343,17604411581,7764383194,9969147000,5950722015,22394627929,10777243402,,18099434343,40903123000,63664069894,,690.2589,227.2299,77.276,-31.6278,148.3605,33.977,129.7338,,277.2725,29.2156,1083.1244,,8.852,12.969,15.0343,15.6181,3.9546,5.0415,7.9291,,3.5558,3.7802,4.5367,,1.8701,8.7448,8.5375,8.2288,1.9477,3.1821,13.31,,0.7512,1.4101,1.0714,
2015/6/19,0,-10.0052,-1.2358,-6.9948,-9.9683,9.9858,-4.5389,,0,-9.6929,-9.9928,,,1.679,2.5415,7.7966,3.7181,0.4753,5.548,,,2.5134,5.8344,,18099434343,15843050652,7668430563,9271823246,5357538932,24630918678,10288080212,,18099434343,36938424897,57302272903,,690.2589,204.4951,76.321,-29.4155,133.5716,37.3699,123.8454,,277.1599,26.3838,974.8904,,8.852,11.6714,14.8485,14.5257,3.5604,5.5449,7.5692,,3.5543,3.4138,4.0834,,1.8701,7.8699,8.432,7.6532,1.7536,3.4999,12.7059,,0.7509,1.2734,0.9643,
2015/6/23,0,-4.6154,-4.1258,-3.6212,-1.8336,-3.4127,-8.7105,,0,0.248,-4.5052,,,2.0374,1.3728,6.5241,4.3244,5.6597,4.1168,,,2.4722,7.2159,,18099434343,15111832930,7352046211,8936074772,5259304790,23790327120,9391933248,,18099434343,37030018583,54720674123,,690.2589,195.0568,73.1721,-28.3503,131.1225,36.0946,113.0578,,277.2795,26.4492,930.9693,,8.852,11.1327,14.2359,13.9997,3.4952,5.3557,6.9099,,3.5559,3.4222,3.8994,,1.8701,7.5066,8.0841,7.376,1.7214,3.3804,11.5991,,0.7512,1.2766,0.9209,
2015/6/24,0,4.0779,-0.9171,1.3873,2.5144,8.3333,5,,0,5.1237,5.813,,,2.0457,1.214,5.7106,4.155,7.5235,3.6102,,,3.6305,7.1444,,18099434343,15728079312,7284620037,9060043440,5391543057,25772854380,9861529910,,18099434343,38927316355,57901572619,,690.2589,203.0111,72.5011,-28.7436,134.4194,39.1025,118.7107,,277.3182,27.8044,985.0863,,8.852,11.5867,14.1054,14.1939,3.583,5.802,7.2554,,3.5564,3.5976,4.1261,,1.8701,7.8128,8.01,7.4784,1.7647,3.6621,12.1791,,0.7513,1.342,0.9744,
2015/6/25,0,-7.0175,3.6668,-4.1049,-7.4982,-6.4,-8.0556,,0,-6.084,-9.9522,,,1.5113,2.737,5.8473,3.2523,4.5789,2.4158,,,2.3345,6.6955,,18099434343,14624354448,7551731416,8688137437,4987271784,24123391700,9067128890,,18099434343,36558965343,52139075344,,690.2589,188.7647,75.1595,-27.5637,124.3403,36.5999,109.1479,,277.3639,26.1128,887.0483,,8.852,10.7736,14.6226,13.6112,3.3144,5.4307,6.6709,,3.5569,3.3787,3.7154,,1.8701,7.2645,8.3037,7.1714,1.6324,3.4278,11.198,,0.7515,1.2603,0.8774,
2015/6/26,0,-10,-9.9931,-9.9881,-10,-9.9934,-10.0129,,0,-9.9928,-9.9912,,,1.3672,2.0983,4.9641,3.5738,2.696,1.576,,,2.5363,5.1067,,18099434343,13161919003,6797076938,7820356766,4488544606,21712638552,8159242009,,18099434343,32528843179,46929777808,,690.2589,169.8882,67.6487,-24.8106,111.9062,32.9423,98.2189,,277.3498,23.2342,798.4219,,8.852,9.6962,13.1613,12.2517,2.9829,4.888,6.003,,3.5568,3.0062,3.3442,,1.8701,6.538,7.4739,6.4551,1.4691,3.0852,10.0767,,0.7514,1.1214,0.7898,
2015/6/29,0,-9.993,-9.9962,-9.9736,-10.0168,-10.0073,-9.976,,0,-9.8552,-10.0196,,,2.5436,0.8222,6.0895,4.6978,3.503,2.7825,,,3.3852,7.0833,,18099434343,11846646874,6117628575,7040387234,4038934498,19539788675,7345274461,,18099434343,29323064185,42227580031,,690.2589,152.9113,60.8865,-22.3361,100.6968,29.6457,88.4206,,277.4518,20.9444,718.4228,,8.852,8.7273,11.8457,11.0298,2.6841,4.3988,5.4041,,3.5581,2.71,3.0091,,1.8701,5.8847,6.7268,5.8113,1.322,2.7765,9.0715,,0.7517,1.0109,0.7106,
2015/6/30,0,6.7547,5.1293,1.9076,5.6127,4.7078,8.1513,,0,9.7278,7.4236,,,3.1543,8.7314,8.4339,5.5798,4.1661,4.4713,,,3.653,9.2146,,18099434343,12646821605,6431419613,7744786992,4371996050,20459681323,8073433180,,18099434343,32175553249,45362378549,,690.2589,163.2399,64.0095,-22.7622,106.3486,31.0414,95.628,,277.3147,22.9818,771.7555,,8.852,9.3168,12.4533,11.2402,2.8348,4.6059,5.8446,,3.5563,2.9736,3.2325,,1.8701,6.2822,7.0718,5.9221,1.3962,2.9072,9.8109,,0.7513,1.1092,0.7634,
2015/7/1,0,-10,2.4194,-10.0072,-10.0089,-1.1628,0.6404,,0,-8.8247,-5.6911,,,2.7116,8.0495,6.8354,4.5174,4.3027,4.0607,,,2.6874,7.7802,,18099434343,11382139445,6587018474,6969750713,3934409200,20221778052,8125134969,,18099434343,29336148997,42780779770,,690.2589,146.9159,65.5581,-20.4843,95.7043,30.6804,96.2404,,277.3885,20.9538,727.8345,,8.852,8.3851,12.7546,10.1154,2.5511,4.5523,5.882,,3.5573,2.7112,3.0486,,1.8701,5.654,7.2429,5.3295,1.2564,2.8734,9.8737,,0.7515,1.0113,0.7199,
2015/7/2,0,-9.9798,-10,-10,-10.0394,-0.1569,-9.9853,,0,-8.4746,-7.3276,,,2.718,2.8045,6.193,4.7532,4.0892,2.9673,,,3.5485,6.5319,,18099434343,10246224922,5928316627,6272775641,3539419300,20190057616,7313814591,,18099434343,26850034675,39645981252,,690.2589,132.254,59.0023,-18.4359,86.0962,30.6323,86.6305,,277.4729,19.178,674.5018,,8.852,7.5483,11.4791,9.1038,2.2949,4.5452,5.2947,,3.5583,2.4814,2.8252,,1.8701,5.0897,6.5186,4.7966,1.1303,2.8689,8.8878,,0.7517,0.9256,0.6672,
2015/7/3,0,-10.009,-10.0175,0,-9.9562,-4.8704,-10.0054,,0,-5.2144,-10,,,2.925,0.9307,,5.7468,4.4973,3.1343,,,3.9427,6.6484,,18099434343,9220682661,5334447639,6272775641,3187026350,19206724095,6582035425,,18099434343,25449959768,35681383127,,690.2589,119.0167,53.0917,-18.4359,77.5243,29.1404,77.9628,,277.4377,18.178,607.0516,,8.852,6.7928,10.3292,9.1038,2.0665,4.3238,4.7649,,3.5579,2.352,2.5427,,1.8701,4.5803,5.8656,4.7966,1.0178,2.7291,7.9986,,0.7517,0.8774,0.6005,
2015/7/6,0,-9.7257,0,0,-5.9538,-9.9917,-9.9698,,0,1.9537,-7.2351,,,4.5925,,,5.8779,3.892,4.6587,,,5.0742,8.5578,,18099434343,8323908038,5334447639,6272775641,2997276300,17287637707,5925820413,,18099434343,25947182632,33099784348,,690.2589,107.4415,53.0917,-18.4359,72.9086,26.2287,70.19,,277.4729,18.5331,563.1306,,8.852,6.1321,10.3292,9.1038,1.9434,3.8918,4.2899,,3.5583,2.398,2.3587,,1.8701,4.1348,5.8656,4.7966,0.9572,2.4564,7.2011,,0.7517,0.8945,0.557,
2015/7/7,0,-10,0,0,-9.9483,-10,-10,,0,-9.9849,-10.0279,,,1.4558,,,3.396,1.5453,1.5507,,,4.8375,4.9546,,18099434343,7491517234,5334447639,6272775641,2699097650,15558873936,5333238372,,18099434343,23356389813,29780585917,,690.2589,96.6974,53.0917,-18.4359,65.6554,23.6059,63.2822,,277.4342,16.6826,506.6607,,8.852,5.5189,10.3292,9.1038,1.7501,3.5026,3.8677,,3.5579,2.1585,2.1222,,1.8701,3.7213,5.8656,4.7966,0.8619,2.2108,6.4924,,0.7516,0.8052,0.5012,
2015/7/8,0,0,0,0,-1.1478,0,-0.0746,,0,-9.972,-10.0619,,,,,,8.2789,,8.2176,,,5.6075,1.4281,,18099434343,7491517234,5334447639,6272775641,2668118050,15558873936,5329261311,,18099434343,21027293238,26784087334,,690.2589,96.6974,53.0917,-18.4359,64.9019,23.6059,63.235,,277.3955,15.019,455.6809,,8.852,5.5189,10.3292,9.1038,1.73,3.5026,3.8648,,3.5574,1.9433,1.9086,,1.8701,3.7213,5.8656,4.7966,0.852,2.2108,6.4876,,0.7515,0.7249,0.4507,
2015/7/9,0,0,0,0,10.0145,0,10,,0,0,9.9828,,,,,,4.153,,3.3958,,,,9.4047,,18099434343,7491517234,5334447639,6272775641,2935317100,15558873936,5862187442,,18099434343,21027293238,29457886070,,690.2589,96.6974,53.0917,-18.4359,71.4015,23.6059,69.5585,,277.3709,15.019,501.1705,,8.852,5.5189,10.3292,9.1038,1.9033,3.5026,4.2513,,3.557,1.9433,2.0992,,1.8701,3.7213,5.8656,4.7966,0.9374,2.2108,7.1363,,0.7515,0.7249,0.4957,
2015/7/10,0,0,0,0,10.0264,0,9.9729,,0,10.0187,10.0156,,,,,,2.2065,,0.8671,,,0.3765,4.7522,,18099434343,7491517234,5334447639,6272775641,3229623300,15558873936,6446815362,,18099434343,23133948005,32408284675,,690.2589,96.6974,53.0917,-18.4359,78.5604,23.6059,76.4955,,277.4096,16.5238,551.366,,8.852,5.5189,10.3292,9.1038,2.0941,3.5026,4.6753,,3.5575,2.138,2.3094,,1.8701,3.7213,5.8656,4.7966,1.0314,2.2108,7.848,,0.7516,0.7975,0.5454,
2015/7/13,0,10.0061,0,0,9.952,0,9.9938,,0,10.0113,9.9573,,,0.2051,,,5.7743,,0.2952,,,0.308,6.6644,,18099434343,8241128842,5334447639,6272775641,3551036650,15558873936,7091099192,,18099434343,25449959768,35635283149,,690.2589,106.373,53.0917,-18.4359,86.3788,23.6059,84.1403,,277.3393,18.178,606.2673,,8.852,6.0711,10.3292,9.1038,2.3025,3.5026,5.1425,,3.5566,2.352,2.5394,,1.8701,4.0937,5.8656,4.7966,1.134,2.2108,8.6323,,0.7514,0.8774,0.5997,
2015/7/14,0,9.9888,0,0,2.5082,0,9.9832,,0,10.0257,3.3635,,,0.0402,,,7.9864,,5.6082,,,3.1584,10.3449,,18099434343,9064321958,5334447639,6272775641,3640103000,15558873936,7799015993,,18099434343,28001498151,36833882582,,690.2589,116.9985,53.0917,-18.4359,88.5453,23.6059,92.5402,,277.4694,20.0005,626.6592,,8.852,6.6776,10.3292,9.1038,2.3602,3.5026,5.6559,,3.5583,2.5878,2.6248,,1.8701,4.5026,5.8656,4.7966,1.1624,2.2108,9.4941,,0.7517,0.9653,0.6199,
2015/7/15,0,9.9949,0,0,-10,0,-8.2101,,0,-10,-10.0125,,,1.2137,,,4.252,,5.9835,,,4.4209,5.726,,18099434343,9970294269,5334447639,6272775641,3276092700,15558873936,7158709224,,18099434343,25201348336,33145884326,,690.2589,128.6924,53.0917,-18.4359,79.6908,23.6059,84.9426,,277.4202,18.0004,563.9149,,8.852,7.345,10.3292,9.1038,2.1242,3.5026,5.1915,,3.5577,2.329,2.362,,1.8701,4.9526,5.8656,4.7966,1.0462,2.2108,8.7147,,0.7516,0.8688,0.5578,
2015/7/16,0,10.0092,0,0,4.1371,0,5.3889,,0,2.2326,2.0862,,,8.2154,,,3.8698,,3.9129,,,6.2155,6.2578,,18099434343,10968243465,5334447639,6272775641,3411628450,15558873936,7544484110,,18099434343,25763995261,33837383999,,690.2589,141.5735,53.0917,-18.4359,82.9877,23.6059,89.52,,277.5362,18.4023,575.6794,,8.852,8.0802,10.3292,9.1038,2.2121,3.5026,5.4713,,3.5592,2.381,2.4113,,1.8701,5.4484,5.8656,4.7966,1.0895,2.2108,9.1843,,0.7519,0.8882,0.5694,
2015/7/17,0,10.021,0,0,6.924,0,9.9631,,0,6.8055,9.9455,,,3.3348,,,3.043,,3.4531,,,5.2063,7.431,,18099434343,12067367233,5334447639,6272775641,3647847900,15558873936,8296148578,,18099434343,27517360099,37202682407,,690.2589,155.7605,53.0917,-18.4359,88.7337,23.6059,98.439,,277.6206,19.6547,632.9337,,8.852,8.8899,10.3292,9.1038,2.3653,3.5026,6.0164,,3.5602,2.5431,2.6511,,1.8701,5.9943,5.8656,4.7966,1.1649,2.2108,10.0993,,0.7521,0.9486,0.6261,
2015/7/20,0,9.9848,0,0,0.7431,0,5.8485,,0,1.6643,2.974,,,6.7169,,,3.4674,,4.3213,,,5.0422,9.2488,,18093435194,13272264419,5334447639,6272775641,3674955050,15558873936,8781349981,,18093435194,27975328526,38309081884,,690.0301,171.3128,53.0917,-18.4359,89.3931,23.6059,104.1962,,277.4821,19.9818,651.757,,8.849,9.7775,10.3292,9.1038,2.3828,3.5026,6.3683,,3.5585,2.5854,2.7299,,1.8695,6.5929,5.8656,4.7966,1.1736,2.2108,10.69,,0.7518,0.9644,0.6447,
2015/7/21,0,1.5939,10.0146,0,0.6322,0,-1.9475,,0,-0.421,3.1288,,,7.3087,1.6594,,2.8488,,2.9297,,,3.5696,7.004,,18093435194,13483811253,5868670397,6272775641,3698189750,15558873936,8610336372,,18093435194,27857565216,39507681317,,690.0301,174.0434,58.4087,-18.4359,89.9583,23.6059,102.167,,277.4681,19.8977,672.1489,,8.849,9.9334,11.3636,9.1038,2.3979,3.5026,6.2443,,3.5583,2.5745,2.8153,,1.8695,6.698,6.453,4.7966,1.181,2.2108,10.4818,,0.7517,0.9604,0.6649,
2015/7/22,0,3.3424,9.9867,0,5.0262,0,2.1247,,0,5.2137,1.5169,,,5.9534,6.8776,,4.0764,,2.9342,,,4.8184,7.9736,,18093435194,13934497987,6454759442,6272775641,3884067350,15558873936,8793281163,,18093435194,29309979373,40106981034,,690.0301,179.8607,64.2418,-18.4359,94.4798,23.6059,104.3378,,277.3381,20.9351,682.3448,,8.849,10.2654,12.4985,9.1038,2.5184,3.5026,6.3769,,3.5566,2.7088,2.858,,1.8695,6.9218,7.0975,4.7966,1.2404,2.2108,10.7045,,0.7514,1.0104,0.6749,
2015/7/23,0,2.2772,0.2411,0,2.8913,0,2.4876,,0,6.6071,8.046,,,4.8099,6.4897,,4.08,,3.2333,,,4.5193,9.4537,,18093435194,14251818238,6470319328,6272775641,3996368400,15558873936,9012019501,,18093435194,31246531581,43333979508,,690.0301,183.9565,64.3967,-18.4359,97.2115,23.6059,106.9333,,277.3662,22.3183,737.2462,,8.849,10.4992,12.5286,9.1038,2.5912,3.5026,6.5356,,3.557,2.8877,3.088,,1.8695,7.0795,7.1146,4.7966,1.2762,2.2108,10.9708,,0.7515,1.0772,0.7292,
2015/7/24,0,4.9048,-1.6834,0,-4.0698,0,-2.3389,,0,-5.4439,0.8511,,,6.3334,3.8608,,4.2936,,3.7584,,,4.1539,10.283,,18093435194,14950842559,6361400125,6272775641,3833725500,15558873936,8801235285,,18093435194,29545505993,43702779334,,690.0301,192.9792,63.3126,-18.4359,93.2552,23.6059,104.4322,,277.331,21.1033,743.5206,,8.849,11.0141,12.3177,9.1038,2.4858,3.5026,6.3827,,3.5565,2.7305,3.1143,,1.8695,7.4267,6.9948,4.7966,1.2243,2.2108,10.7142,,0.7514,1.0186,0.7354,
2015/7/27,0,-8.9511,-9.9878,0,-10,0,-9.9864,,0,-10.0089,-7.5949,,,6.9316,3.028,,3.7869,,3.2371,,,4.6274,10.8055,,18093435194,13612578891,5726038107,6272775641,3450352950,15558873936,7922304875,,18093435194,26588338431,40383580903,,690.0301,175.7055,56.9891,-18.4359,83.9297,23.6059,94.0031,,277.3627,18.9911,687.0507,,8.849,10.0282,11.0874,9.1038,2.2372,3.5026,5.7453,,3.5569,2.4572,2.8777,,1.8695,6.7619,6.2962,4.7966,1.1019,2.2108,9.6442,,0.7515,0.9166,0.6796,
