ÈÕÆÚ,000157.SZ,000425.SZ,000528.SZ,000551.SZ,000584.SZ,000680.SZ,000821.SZ,000852.SZ,000856.SZ,002006.SZ,002009.SZ,002021.SZ,002031.SZ,002073.SZ,002097.SZ,002111.SZ,002192.SZ,002204.SZ,002209.SZ,002278.SZ,002337.SZ,002353.SZ,002366.SZ,002367.SZ,002430.SZ,002459.SZ,002483.SZ,002490.SZ,002509.SZ,002523.SZ,002526.SZ,002529.SZ,002535.SZ,002564.SZ,002595.SZ,002613.SZ,002645.SZ,002651.SZ,002667.SZ,002689.SZ,002690.SZ,002691.SZ,002698.SZ,002722.SZ,002730.SZ,002757.SZ,002774.SZ,002779.SZ,002786.SZ,002796.SZ,002816.SZ,002833.SZ,002837.SZ,002890.SZ,002957.SZ,002960.SZ,300004.SZ,300084.SZ,300097.SZ,300099.SZ,300103.SZ,300151.SZ,300171.SZ,300173.SZ,300195.SZ,300201.SZ,300210.SZ,300216.SZ,300275.SZ,300276.SZ,300281.SZ,300293.SZ,300307.SZ,300362.SZ,300382.SZ,300385.SZ,300411.SZ,300412.SZ,300415.SZ,300442.SZ,300450.SZ,300457.SZ,300461.SZ,300471.SZ,300472.SZ,300480.SZ,300483.SZ,300486.SZ,300499.SZ,300509.SZ,300512.SZ,300521.SZ,300540.SZ,300549.SZ,300551.SZ,300604.SZ,300619.SZ,300669.SZ,300724.SZ,300751.SZ,300756.SZ,300757.SZ,300776.SZ,300786.SZ,600031.SH,600169.SH,600262.SH,600302.SH,600320.SH,600375.SH,600388.SH,600444.SH,600499.SH,600501.SH,600520.SH,600526.SH,600545.SH,600560.SH,600579.SH,600582.SH,600761.SH,600815.SH,600835.SH,600843.SH,600894.SH,600984.SH,601038.SH,601106.SH,601608.SH,601798.SH,603011.SH,603012.SH,603029.SH,603036.SH,603076.SH,603159.SH,603169.SH,603185.SH,603203.SH,603279.SH,603283.SH,603289.SH,603298.SH,603311.SH,603318.SH,603321.SH,603337.SH,603338.SH,603356.SH,603488.SH,603611.SH,603638.SH,603656.SH,603686.SH,603690.SH,603789.SH,603800.SH,603855.SH,603895.SH,603901.SH,603912.SH,603956.SH,603960.SH,603966.SH,688001.SH,688006.SH,688012.SH,688022.SH,900924.SH,900925.SH,900947.SH
2019/1/10,3.4801,3.2168,6.0241,6.39,6.5822,3.3432,7.89,5.7737,14.6,5.58,7.8067,2.99,1.99,4.65,5.749,10.275,17.18,3.0528,6.9205,6.6152,4.05,16.1574,10.8305,5.6303,8.9799,8.67,3.9441,4.32,2.57,3.1036,1.99,7.19,3.42,5.11,15.7652,2.83,5.5618,4.7321,6.9415,3.48,20.5541,7.4488,6.1183,14.4153,7.0053,18.8557,8.141,17.2281,6.8312,23.1926,16.471,34.6164,18.7536,18.98,,,4.01,4.99,11.92,4.5285,8.1,5.3574,7.0465,5.12,8.19,4.1719,4.62,4.13,8.06,7.7372,5.3511,7.3219,4.9751,5.13,5.5331,8.9211,8.23,6.6422,6.2518,13.37,27.1696,27.2281,18.69,6.11,8.5367,9.2322,30.23,13.5196,9.7499,7.7654,12.5464,9.2814,12.62,11.9254,11.5863,16.2614,29.3089,18.3294,30.2958,141.4139,48.6997,28.7402,,,7.8842,2.36,18.2183,5.45,3.3358,3.9,10.3283,9.7629,4.39,6.84,13.13,4.78,7.2464,8.4426,7.99,3.4711,8.9307,3.08,15.42,7.08,5.5892,5.16,4.68,2.8,2.78,4.99,4.6237,8.0436,13.6526,11.4455,23.6677,12.8571,5.42,39.3962,20.8327,,16.6566,7.9505,11.8906,11.3245,12.46,6.6823,24.0721,41.5162,14.8972,7.7514,12.2037,16.3484,14.7492,7.6643,16.035,12.64,11.5135,8.0679,25.4779,6.8376,13.714,,20.0352,8.8862,,,,,0.7,1.6557,0.3414
2019/1/11,3.4897,3.2464,6.0437,6.29,6.5922,3.3731,7.96,5.9044,15.19,5.52,7.9458,2.98,2.04,4.75,5.8179,10.4988,18.9,3.0627,7.0204,6.8536,3.98,16.2071,10.7907,5.5835,9.0587,8.72,3.9441,4.36,2.59,3.1135,2.05,7.2,3.49,5.18,15.6375,2.86,5.6453,4.6431,7.1812,3.5,20.6614,7.6385,6.5341,14.4844,6.9755,18.8688,8.2903,16.7687,6.8511,24.2948,17.4205,34.9338,18.6743,19.37,,,3.91,5.11,12.1,4.5679,8.14,5.3772,6.9769,5.17,8.3,4.1719,4.57,4.15,8.05,7.8002,5.411,7.3418,5.0847,5.11,5.5234,8.9211,8.19,6.6619,6.3307,13.4,26.843,27.328,18.93,6.5,8.717,9.2322,30.25,13.6094,9.8822,7.916,12.6256,9.3512,12.81,11.8762,11.6263,16.2561,29.0097,18.5176,30.7529,138.797,53.5691,31.6157,,,8.0313,2.39,18.1588,5.22,3.3259,3.92,10.131,9.8124,4.43,6.86,13.15,4.82,7.2366,8.5922,8.01,3.481,8.8921,3.09,15.4394,7.15,5.6786,5.16,4.71,2.81,2.78,4.99,4.6727,8.0735,13.8115,11.5947,24.0949,12.9705,5.12,41.26,20.8722,,17.1289,8.1274,12.047,10.9602,12.49,6.8511,24.3094,41.5872,15.2915,8.0931,12.0479,16.335,14.9577,7.7278,15.8953,12.67,11.4461,8.1755,26.2062,6.9271,13.6845,,19.7744,9.0351,,,,,0.692,1.6547,0.3424
2019/1/14,3.5089,3.276,6.1024,6.16,6.4825,3.4029,7.8,5.7583,15.12,5.47,7.8266,3.07,2.06,4.7,5.8475,10.3042,20.05,3.0926,6.9505,6.7543,3.95,15.8491,11.0395,5.6303,9.0193,8.6,3.9145,4.31,2.53,3.0937,2.14,7.2,3.47,5.13,15.3428,2.82,5.5694,4.7123,6.9715,3.49,20.8466,7.6186,6.6464,14.2575,6.9755,18.6656,8.2107,16.549,7.1403,23.8366,17.0107,34.7156,19.0014,19,,,3.89,4.95,11.9,4.5482,8.17,5.2386,7.0764,5.24,8.34,4.1319,4.45,4.07,8.02,7.7932,5.2812,7.3319,5.0748,4.81,5.4654,8.865,8.25,6.4356,6.2124,13.23,26.5856,27.6976,18.77,6.66,8.605,9.3217,29.9,13.2902,9.6507,7.8701,12.6652,9.2614,12.66,11.6792,11.6163,15.5375,30.5156,18.4086,29.3022,139.3045,49.3922,34.7742,,,8.2176,2.63,17.9905,4.94,3.3555,3.88,10.1705,10.2179,4.38,6.83,12.9,4.84,7.2366,8.8115,7.97,3.5007,9.0562,3.4,15.4686,7.18,5.6388,5.26,4.67,2.81,2.78,4.92,4.6824,8.1332,13.6824,12.7592,23.6279,12.8996,5.03,37.4185,20.8525,,17.2666,8.0095,12.0177,10.5367,12.45,6.9504,23.6923,40.6993,14.9465,7.5659,12.1745,16.0932,14.8684,7.6431,15.8055,12.65,11.3209,8.2146,25.468,6.8376,13.3503,,18.9307,9.2734,,,,,0.699,1.646,0.3434
2019/1/15,3.5185,3.2859,6.1415,6.27,6.8615,3.4228,8.16,5.7967,15.75,5.66,8.1643,3.06,2.12,5.17,5.9164,10.5086,19.62,3.1224,7.0603,6.7444,4.01,16.396,11.2287,5.7238,9.1179,8.69,4.0034,4.35,2.53,3.1235,2.11,7.29,3.55,5.18,15.6277,2.86,5.706,4.7419,6.9715,3.58,21.1099,7.7983,6.6067,14.514,7.045,18.7312,8.3102,16.6788,7.1702,24.3678,17.0607,35.7075,18.3076,19.23,,,3.94,5.01,12.52,4.6567,8.26,5.4267,7.0167,5.51,8.65,4.2617,4.49,4.04,8.19,7.9961,5.411,8.07,5.1844,4.88,5.5041,8.9958,8.29,6.5438,6.4589,13.6,27.6843,28.4467,18.78,6.38,8.717,9.2521,30.36,13.6593,9.6243,7.8832,12.8729,9.4509,12.87,12.8511,11.8061,15.6162,27.464,18.5671,29.6897,143.4139,50.5738,38.2539,,,8.2667,2.58,18.1291,4.89,3.3752,3.93,10.4072,10.2674,4.41,6.86,13.1,4.85,7.266,9.6886,8.03,3.5204,9.1528,3.44,15.6533,7.27,5.7778,5.26,4.74,2.81,2.79,4.95,4.8294,8.1929,13.9207,12.5004,23.926,13.1336,5.05,40.3352,21.0696,,17.7094,8.2355,12.1839,10.5367,12.75,7.2483,24.0992,41.85,15.0648,7.5952,12.3595,16.1066,15.2954,7.7137,16.035,12.68,11.4557,8.2341,26.3059,7.0762,13.8615,,19.4599,9.3131,,,,,0.703,1.6528,0.3483
2019/1/16,3.5185,3.2366,6.073,6.18,6.7318,3.393,8.49,5.8429,15.52,5.53,8.0848,3.03,2.07,4.99,5.8672,10.4599,19.05,3.1125,7.0303,6.7245,3.97,16.3065,11.0495,5.5461,9.1573,8.71,3.9639,4.38,2.47,3.1135,2.06,7.37,3.49,5.18,15.667,2.83,5.6908,4.6431,7.2811,3.53,21.4122,7.7284,6.5935,14.4548,7.0152,18.9606,8.2406,16.7388,7.1802,24.8193,16.5909,35.4794,18.5356,19.31,,,3.89,5.01,12.18,4.5679,8.13,5.4168,6.8972,5.37,8.52,4.1918,4.46,4.01,8.1,7.8562,5.2313,7.9503,5.0748,4.8,5.5041,8.9273,8.17,6.593,6.3504,13.55,27.6348,28.8262,19.27,6.25,8.7356,9.2222,30.4,13.7791,9.6441,7.8439,12.7641,9.5705,12.83,12.6049,11.886,15.5322,27.7831,18.5572,30.8522,144.5781,49.667,42.0778,,,8.3059,2.51,18.1886,4.78,3.3654,3.88,10.4171,10.1882,4.38,6.71,13.18,4.84,7.2464,9.2201,7.94,3.5303,9.1238,3.28,15.702,7.29,5.7083,5.25,4.75,2.81,2.78,4.95,4.6824,8.173,14.1292,12.3611,24.0154,13.1124,4.95,40.3281,21.3558,,17.5028,8.1864,12.1253,10.4481,12.7,7.0696,24.8858,41.7292,14.9169,7.5366,12.7004,16.2812,15.5338,7.8126,15.6458,12.76,11.3305,8.2732,25.7872,6.9569,13.6059,,19.9585,9.3032,,,,,0.696,1.6499,0.3483
2019/1/17,3.5281,3.2267,5.9948,6.15,6.5323,3.3532,8.21,5.7583,14.6,5.42,7.8762,2.99,2.04,4.89,5.8179,10.3626,19.01,3.0926,6.8706,6.6152,4.04,16.2667,11.2287,5.5368,9.039,8.5,3.9441,4.34,2.72,3.0838,2.12,7.14,3.44,5.05,15.5393,2.81,5.577,4.5444,7.1912,3.45,21.3537,7.4488,6.5143,14.3857,6.7867,18.6263,8.0614,16.6289,7.1702,25.9281,16.3911,34.8942,18.9321,18.88,,,3.85,4.88,11.86,4.4199,8.17,5.3277,7.0764,5.21,8.18,4.102,4.01,3.98,8.1,7.6953,5.1813,7.7408,5.0648,4.71,5.5524,8.8401,7.89,6.4651,6.1729,13.41,27.3774,28.6065,18.74,6.28,8.5677,9.1824,30.38,13.4897,9.6044,7.6737,12.5662,9.4309,12.55,13.8654,11.6662,14.7821,28.1721,18.2205,29.6897,145.1851,49.9583,43.9897,,,8.3647,2.46,18.139,4.83,3.3259,3.81,10.2987,10.1388,4.37,6.69,12.86,4.8,7.2366,8.941,7.95,3.4514,9.0659,3.28,15.595,7.15,5.6388,5.27,4.76,2.81,2.74,4.93,4.7118,8.0237,13.7618,11.963,23.8465,13.3322,4.8,39.6807,20.813,,17.4929,7.9603,12.0764,10.1527,12.6,6.7022,24.4315,42.1483,14.6408,7.4781,13.1777,16.2275,14.9279,7.5159,15.1868,12.69,11.1763,8.1461,25.6874,6.8078,13.9598,,19.7131,9.1344,,,,,0.694,1.6508,0.3453
2019/1/18,3.557,3.2662,6.1317,6.03,6.5722,3.393,8.22,5.9659,14.43,5.52,8.0749,3.07,2.05,4.87,5.9164,10.4015,19.02,3.1025,6.8905,6.5954,3.89,16.8434,10.9499,5.4994,9.4234,8.52,3.9738,4.38,2.63,3.0937,2.09,7.1,3.49,5.06,15.5,2.82,5.7364,4.7222,7.3011,3.46,21.8217,7.2591,6.4945,14.3364,6.8562,18.7181,8.1012,16.6389,7.0605,25.9414,16.7009,35.4893,17.9607,18.97,,,3.82,5.02,11.87,4.4199,8.15,5.397,6.9271,5.23,8.23,4.102,3.95,4.01,8.1,7.7512,5.0815,7.6012,5.0648,4.71,5.5041,8.7778,7.87,6.5242,6.242,13.51,28.4266,29.1359,18.69,6.08,8.7667,9.1625,30.47,13.6493,9.6507,7.6803,12.6849,9.3213,12.67,13.8161,11.7362,14.95,27.1649,18.2007,29.958,141.4935,50.3265,48.3872,,,8.4726,2.48,18.0796,4.77,3.316,3.83,10.2691,10.1487,4.36,6.68,13.09,4.82,7.2366,8.4626,8.12,3.5303,9.0949,3.23,15.8089,7.22,5.6587,5.32,4.81,2.81,2.76,4.94,4.7706,8.0635,13.8115,11.8834,23.9956,13.4244,4.7,40.2,21.0202,,17.4929,7.9898,12.1057,10.2708,12.7,6.6923,25.5639,44.542,14.8676,7.5171,13.2166,16.4827,15.0869,7.5512,15.117,12.7,11.3979,8.1657,25.9268,6.8277,13.6747,,20.1426,9.055,,,,,0.699,1.6576,0.3434
2019/1/21,3.5474,3.2662,6.1415,6.03,6.5922,3.4029,8.17,6.0197,14.55,5.49,8.0649,3,2.04,4.91,5.8573,10.5086,20.92,3.1025,6.9205,6.6152,3.85,17.619,10.8604,5.5274,9.6009,9.37,4.0133,4.38,2.82,3.0937,2.09,7.1,3.5,5.05,15.7946,2.84,5.8729,4.7518,7.3111,3.44,22.1435,7.309,6.5935,14.3364,6.9158,18.6394,8.1211,16.6189,7.26,26.3332,17.3705,35.6281,18.258,19.18,,,3.82,5.08,11.89,4.3805,8.1,5.4168,6.8972,5.2,8.22,4.122,4.04,4.01,8.1,7.7512,5.1214,7.5713,5.0548,4.9,5.5041,8.8401,8.01,6.5832,6.2814,13.48,28.6543,28.8662,19.69,6.69,8.661,9.1426,30.95,13.6593,9.6441,7.6606,12.6454,9.3611,12.92,13.2745,11.7561,15.0706,26.4369,18.2007,29.8685,141.8816,50.3869,48.8307,,,8.4432,2.46,18.1192,4.78,3.3358,3.85,10.3283,10.208,4.4,6.67,13.12,4.87,7.2464,8.4227,8.35,3.5993,9.2493,3.18,15.945,7.22,5.6885,5.3,4.89,2.82,2.76,4.98,4.8686,8.0137,13.8611,11.8933,24.1546,13.474,4.7,39.4104,21.0498,,17.4732,8.2355,12.1546,10.2905,12.71,6.6526,25.93,44.6769,14.7197,7.5366,13.1874,16.4559,15.3252,7.6925,15.8055,12.74,11.4943,8.1266,26.286,6.8178,13.655,,20.3267,9.0848,,,,,0.695,1.6624,0.3453
2019/1/22,3.557,3.2366,5.9948,5.98,6.5423,3.3631,8.03,5.9198,14.25,5.36,7.8961,2.96,2.06,4.76,5.7293,10.421,21.7,3.0926,6.8706,6.496,3.71,17.4997,10.7509,5.5181,9.5713,10.31,3.954,4.34,2.73,3.0441,2.05,7.03,3.42,5,15.7946,2.87,5.7136,4.7815,7.0714,3.4,21.968,7.1992,6.5803,14.1489,6.7966,18.6329,8.9372,16.2793,7.3996,25.6692,17.8003,36.6795,18.04,19.02,,,3.74,5.12,11.63,4.3312,8.02,5.3277,6.8873,5.06,8.15,4.1519,4.04,3.97,8.1,7.6743,4.9817,7.5014,4.9651,4.7,5.4847,8.8775,8.03,6.4553,6.2321,13.25,27.9614,28.6864,19.29,6.45,8.5491,9.0431,30.9,13.819,9.4589,7.641,12.6652,9.2814,12.51,13.0874,11.6762,14.7401,23.8839,18.1215,30.4846,152.8369,51.4147,50.1614,,,8.3745,2.41,17.9608,4.72,3.3062,3.79,10.4368,10.1388,4.29,6.61,13.09,4.75,7.2366,8.3529,8.49,3.5106,9.008,3.14,15.8672,7.12,5.6091,5.3,4.82,2.77,2.71,4.92,4.8588,7.8744,13.8711,11.5549,24.6613,13.474,4.69,39.5527,21.3459,,17.001,8.2552,12.0764,10.2216,12.61,6.9008,25.5774,44.1868,14.4831,7.439,13.2751,16.4559,15.0769,7.5866,15.2866,12.69,11.2438,8.1461,25.9568,6.778,13.4486,,19.6364,8.8961,,,,,0.695,1.6557,0.3443
2019/1/23,3.5377,3.2267,6.0143,6.02,6.5423,3.3432,7.92,5.9198,14.26,5.37,7.6776,2.95,2.06,4.8,5.749,10.3723,21.59,3.1324,6.8706,6.4365,3.75,17.4002,11.2784,5.7238,9.4333,10.9,3.9837,4.35,2.67,3.064,2.03,7,3.45,5.01,15.7554,3.04,5.6225,4.8704,7.0114,3.4,21.9387,7.1493,6.5935,14.2476,6.7966,18.5935,9.833,16.4491,7.7786,25.2907,17.5004,36.3423,17.7327,19.04,,,3.69,5.37,11.67,4.3016,8.07,5.3376,7.0863,5.06,8.02,4.3515,4.07,3.9,8.1,7.7512,5.1115,7.5214,4.995,4.53,5.5137,8.6843,7.91,6.4257,6.1927,13.18,28.6939,28.7064,19.3,6.7,8.5491,9.0232,30.87,13.6992,9.4324,7.5428,12.7245,9.1717,12.42,13.2253,11.5364,14.8136,23.9438,18.2205,30.4548,152.7175,53.8054,50.7809,,,8.5413,2.44,18.0103,4.66,3.2864,3.82,10.8314,10.1882,4.23,6.63,12.96,4.83,7.2366,8.4028,8.53,3.5697,9.0273,3.11,16.0325,7.17,5.8473,5.32,4.9,2.77,2.72,4.97,4.8588,7.8445,13.6328,11.744,24.6315,13.6868,4.76,39.2255,21.4248,,17.001,8.1962,12.1448,10.2315,12.57,6.8114,25.7673,44.755,14.4141,7.4878,13.0705,16.4827,15.3451,7.5724,14.8376,12.72,11.2438,8.1168,26.3359,6.7184,12.9767,,19.6364,9.0053,,,,,0.696,1.6566,0.3424
2019/1/24,3.5762,3.1971,6.0632,6.12,6.642,3.3631,8.06,5.8736,14.11,5.51,7.7471,2.98,2.06,4.85,5.7884,10.5183,22.1,3.1324,6.8706,6.4265,3.72,17.3207,10.9499,6.2943,9.5319,11.38,4.043,4.35,2.6,3.064,2.04,7.04,3.47,5.01,15.7946,3.04,5.6149,4.7913,6.9815,3.4,22.7577,7.1792,6.5011,14.3167,6.8463,18.6001,9.624,16.529,7.968,25.2974,17.5704,36.6498,17.7723,19.14,,,3.77,5.37,11.54,4.3608,8.18,5.3079,7.1759,5.01,8.27,4.3116,4.04,3.88,8.1,7.7862,5.0715,7.5114,5.0847,4.6,5.5234,8.7653,7.99,6.4061,5.8771,13.33,28.4068,28.2469,19.32,6.38,8.518,9.2421,31.01,13.8888,9.4324,7.5362,12.8828,9.3213,12.42,12.8806,11.7362,15.5165,23.5947,18.4284,30.5343,152.6379,51.7389,48.0277,,,8.6883,2.43,18.0697,4.68,3.2963,3.86,10.9498,10.1289,4.29,6.71,13.16,4.83,7.2268,8.3729,8.6,3.481,9.0659,3.08,16.12,7.34,5.7878,5.32,4.88,2.77,2.75,5.1,4.8196,7.8943,13.742,11.754,24.3433,13.6088,4.64,38.0801,21.563,,17.6503,8.1078,12.2328,10.2512,12.6,7.0199,25.5435,45.5648,14.1676,7.5073,13.1582,16.3484,15.1365,7.5936,15.7556,12.76,11.2823,8.2048,26.2361,6.7681,13.1144,,19.9432,9.333,,,,,0.702,1.6566,0.3424
2019/1/25,3.5954,3.1971,6.1024,5.97,6.5124,3.383,7.91,5.8813,14.2,5.3,7.8663,2.85,2.03,4.8,5.7589,10.4113,22.47,3.192,6.7208,6.3073,4.09,17.5295,11.4377,6.1728,9.8374,12.52,3.9837,4.27,2.51,3.0838,2.02,6.88,3.47,4.95,16.0206,2.86,5.6757,4.574,6.8317,3.38,22.7187,7.2192,6.6397,14.2871,6.7469,18.3445,9.614,16.2793,8.7659,26.2734,17.6204,37.473,18.2085,18.85,,,3.66,5.27,11.38,4.3016,8.01,5.2584,7.3949,4.83,8.07,4.3914,4,3.76,8.1,7.6113,4.9817,7.2022,5.0449,4.17,5.4847,8.6906,8.09,6.2289,5.8771,13.18,30.5052,28.8163,19.12,6.23,8.6361,9.2421,31.2,13.7192,9.1745,7.5035,12.5959,9.2016,12,12.4572,11.6762,15.1598,23.4053,18.3393,32.4917,161.2947,50.0682,48.6548,,,8.8943,2.42,18.1787,4.65,3.2864,3.83,11.0977,10.0003,4.21,6.5,12.94,4.74,7.2268,8.1037,8.59,3.4415,9.1238,3.04,16.2464,7.11,5.7083,5.38,4.87,2.78,2.75,5.3,4.8294,7.7848,13.603,11.4654,23.9558,13.4811,4.66,37.5893,21.4742,,17.001,7.9505,12.3795,10.1625,12.59,7.7249,25.5571,46.0194,13.9211,7.4292,14.473,16.382,14.7889,7.4806,15.9052,12.76,11.08,8.0483,26.3458,6.6587,12.7506,,20.6182,9.2536,,,,,0.701,1.6566,0.3424
2019/1/28,3.5474,3.2168,6.0926,5.89,6.3927,3.3134,7.83,5.5738,14.09,5.31,8.0153,2.79,2,4.68,5.7195,10.1972,21.74,3.0826,6.571,6.2875,4.5,17.3804,11.7463,6.5001,9.7783,12.12,3.9837,4.26,2.34,3.0739,1.96,6.82,3.43,5.01,16.0893,2.81,5.6377,4.5542,6.6519,3.35,22.748,7.0694,6.6464,14.8692,6.6873,18.3904,9.5045,16.1495,8.3071,25.6028,17.5904,37.4631,17.8318,18.39,,,3.84,5.14,11.25,4.2424,7.71,5.2485,7.3352,4.85,8.01,4.4314,3.95,3.48,8.1,7.7932,5.0615,7.2022,4.9053,4.1,5.4363,8.7155,8.19,6.1109,5.9067,12.83,30.1191,27.8574,19.12,5.62,8.6113,9.3118,31.01,13.5296,9.1083,7.0779,12.2001,8.7331,11.95,12.4178,11.4865,15.3696,23.2357,18.27,33.545,167.0658,50.7277,51.7751,,,8.9041,2.4,18.0499,4.8,3.2963,3.79,11.0089,10.0003,4.15,6.31,12.95,4.27,7.2268,8.0041,8.93,3.5204,9.0466,3.01,16.6645,7.1,5.6587,5.37,4.64,2.8,2.72,5.23,4.7118,7.8047,13.464,11.326,23.469,13.5095,4.86,38.4003,21.5137,,16.5189,7.7933,12.3991,10.0641,12.36,8.0724,25.3265,46.133,13.093,7.2926,14.2295,16.4424,14.5009,7.5018,15.566,12.72,11.1282,7.8821,25.877,6.6488,12.8588,,20.5952,9.0848,,,,,0.7,1.6595,0.3424
2019/1/29,3.5858,3.2168,6.0632,5.77,6.2431,3.2437,7.57,5.5354,13.56,5.11,7.7173,2.8,1.96,4.5,5.6014,10.168,20.75,3.013,6.3313,6.1981,4.29,17.2213,11.9454,6.0979,9.6797,12.99,3.9244,4.11,2.36,3.0144,1.93,6.58,3.4,4.83,15.942,2.71,5.6225,4.3171,6.4921,3.3,22.8065,6.9596,6.6464,14.7804,6.5283,18.4166,9.5145,16.1096,8.2971,26.2203,17.2206,37.0664,16.9794,17.62,,,3.5,4.95,11.02,4.124,7.57,5.0603,6.6882,4.7,8.01,4.1619,3.91,3.42,8.1,7.4854,4.8419,6.9229,4.8056,3.94,5.446,8.4102,7.37,5.8747,5.6897,12.37,29.1986,27.1882,18.59,5.52,8.1947,9.3913,31.69,12.9709,8.857,6.4493,12.0616,8.434,11.2,11.9352,11.3067,14.7401,23.1559,17.7947,33.6344,165.026,52.393,51.0868,,,8.9629,2.34,18.0697,4.63,3.2371,3.75,10.8117,9.5947,4.03,6.15,12.32,3.84,7.217,7.8845,8.69,3.4119,9.0369,2.94,16.6937,6.82,5.341,5.38,4.54,2.73,2.67,5.21,4.6531,7.8246,12.8285,11.1568,22.535,13.474,4.6,37.4328,21.415,,15.6531,7.754,12.0764,9.9754,12.48,8.8767,25.2316,45.9412,12.3634,7.1364,13.6354,16.2006,14.183,7.3252,15.117,12.59,10.868,7.931,24.8395,6.5494,12.1116,,21.0938,8.7968,,,,,0.696,1.6633,0.3345
2019/1/30,3.557,3.2563,6.0926,5.78,6.0437,3.2238,7.45,5.42,12.81,5.1,7.5783,2.69,1.96,4.4,5.4931,10.0707,20.02,2.9633,6.3213,6.1782,3.86,16.9031,11.7662,6.0792,9.4924,11.69,3.9244,4.06,2.29,2.9946,1.9,6.3,3.35,4.72,16.0991,2.66,5.5087,4.3171,6.3523,3.27,22.3385,6.7998,6.5473,14.0897,6.3793,18.2855,9.9524,15.78,8.726,25.1446,16.7509,36.4514,16.6523,17.16,,,3.43,5.03,10.93,4.1042,7.62,4.991,6.4394,4.62,8.02,4.0222,3.82,3.36,7.29,7.2405,4.6822,7.1124,4.7258,3.88,5.2139,8.2919,7.3,5.7861,5.6109,12.17,29.2976,26.7187,18.12,5.33,8.232,9.2919,30.49,12.8112,8.8107,6.5475,12.1308,8.2545,10.66,11.3345,11.2467,14.4884,22.6473,17.6164,32.1141,148.5582,50.1121,52.1269,,,8.9433,2.33,17.7529,4.49,3.1877,3.66,10.8018,9.5453,3.97,6.16,12.19,3.49,7.2072,7.8346,8.46,3.3528,9.0949,2.86,16.0909,6.7,5.2814,5.38,4.09,2.71,2.67,5.21,4.6433,7.745,12.5902,11.1469,22.1177,13.4386,4.35,38.4572,21.1584,,15.1218,7.4788,12.2719,9.9951,12.39,9.7107,24.9265,45.7139,12.3141,7.0973,13.538,16.1603,14.0639,7.3676,14.9074,12.37,10.9451,7.7647,22.3955,6.5395,11.9052,,20.4111,8.5486,,,,,0.69,1.6374,0.3326
2019/1/31,3.5762,3.2168,6.0632,5.72,5.904,3.1641,7.02,5.3047,12.16,4.65,7.5584,2.52,1.92,4.02,5.6998,10.2945,19.48,2.9235,6.1316,6.1583,3.47,16.9727,11.9952,6.0418,9.4924,10.52,3.9244,4.06,2.16,2.9946,1.85,5.83,3.12,4.25,16.2465,2.64,5.3114,4.2085,6.0526,3.22,22.2215,6.5302,6.5407,13.7148,6.4289,18.3052,8.9571,15.75,8.357,24.7529,16.3911,36.6002,16.6424,16.53,,,3.18,4.99,10.15,4.1042,7.53,4.9811,6.1707,4.16,7.92,4.0321,3.85,3.02,7.06,7.2335,4.6422,7.0825,4.5763,3.61,5.1752,7.9305,7.12,5.5303,5.5813,11.45,29.6935,26.3292,16.58,5.23,8.288,9.1625,28.62,12.7115,8.7313,6.3708,11.646,8.0851,10.27,10.98,11.0769,13.0406,22.408,16.9332,31.6471,148.011,46.9245,54.5665,,,8.9433,2.27,17.3271,4.18,3.1779,3.58,10.9202,9.4859,3.92,6.01,11.51,3.49,7.0993,7.8246,8.37,3.3331,8.8824,2.57,16.0422,6.66,5.2715,5.4,4.01,2.71,2.71,4.96,4.3788,7.6653,12.2824,10.7388,21.3725,13.084,3.92,36.9846,21.2373,,14.502,7.2724,11.9297,9.6012,12.2,8.7377,25.0756,44.819,11.7423,6.824,13.1777,15.6029,14.1632,7.1274,14.5183,12.18,10.7909,7.6278,20.6298,6.4202,11.6594,,19.2298,8.2607,,,,,0.665,1.6393,0.3345
2019/2/1,3.605,3.276,6.2197,5.89,6.1135,3.2338,7.43,5.42,12.74,4.87,7.8464,2.68,1.96,4.16,5.877,10.7324,20.85,2.9633,6.3613,6.3371,3.52,17.1616,11.8757,6.3224,9.8769,10.63,3.9244,4.14,2.27,3.054,1.92,6.09,3.21,4.35,16.7573,2.72,5.4101,4.327,6.2424,3.28,22.7382,6.7698,6.7124,14.2081,6.6774,18.22,8.9074,16.1096,8.2174,25.3306,15.7614,38.1574,17.5444,17.13,,,3.32,5.03,10.57,4.2325,7.69,5.0801,6.4693,4.21,8.04,4.102,3.89,3.11,7.24,7.4364,4.782,7.282,4.6859,3.97,5.2912,8.1112,7.23,5.7566,5.7489,11.9,31.4653,26.9185,16.72,5.52,8.3501,9.3714,30.8,13.0407,8.8636,6.6981,11.8736,8.444,10.99,11.2262,11.2867,13.9166,22.9365,17.3095,33.1873,157.2946,47.8148,53.0217,,,9.2963,2.35,17.3271,4.38,3.2272,3.67,11.1471,9.8124,4.03,6.21,11.97,3.56,7.217,8.0041,8.45,3.4218,9.1238,2.63,16.4214,6.83,5.3807,5.84,4.13,2.76,2.74,5.01,4.6237,7.7649,12.5902,11.0673,21.8593,13.4031,4,37.4897,21.7604,,15.112,7.469,12.3013,9.9262,12.22,8.8072,26.0521,45.3517,12.2056,7.029,13.7133,15.6499,14.3519,7.5088,15.2666,12.36,10.9836,7.7354,21.348,6.5991,11.9936,,19.8741,8.5883,,,,,0.672,1.6605,0.3394
