ÈÕÆÚ,000410.SZ,000530.SZ,000570.SZ,000595.SZ,000777.SZ,000811.SZ,000816.SZ,000837.SZ,000880.SZ,002026.SZ,002046.SZ,002122.SZ,002158.SZ,002164.SZ,002248.SZ,002272.SZ,002282.SZ,002347.SZ,002426.SZ,002438.SZ,002444.SZ,002480.SZ,002514.SZ,002520.SZ,002532.SZ,002552.SZ,002559.SZ,002598.SZ,002633.SZ,002639.SZ,002685.SZ,002686.SZ,002747.SZ,002760.SZ,002793.SZ,002795.SZ,002871.SZ,002877.SZ,002884.SZ,002896.SZ,002903.SZ,002931.SZ,002943.SZ,200530.SZ,200570.SZ,300024.SZ,300064.SZ,300080.SZ,300091.SZ,300092.SZ,300095.SZ,300126.SZ,300145.SZ,300154.SZ,300161.SZ,300179.SZ,300193.SZ,300222.SZ,300257.SZ,300260.SZ,300278.SZ,300345.SZ,300391.SZ,300400.SZ,300420.SZ,300421.SZ,300430.SZ,300435.SZ,300441.SZ,300464.SZ,300470.SZ,300488.SZ,300503.SZ,300554.SZ,300606.SZ,300607.SZ,300629.SZ,300700.SZ,300718.SZ,300780.SZ,600172.SH,600218.SH,600243.SH,600421.SH,600481.SH,600592.SH,600841.SH,601002.SH,601100.SH,601177.SH,601369.SH,601882.SH,603088.SH,603090.SH,603131.SH,603187.SH,603269.SH,603277.SH,603308.SH,603315.SH,603331.SH,603339.SH,603486.SH,603617.SH,603666.SH,603667.SH,603699.SH,603757.SH,603915.SH,603985.SH,688003.SH,688028.SH,688333.SH,900920.SH
2018/12/27,6.32,3.3314,3.6841,2.46,9.9261,5.1906,1.4518,3.96,7.141,5.4459,6.2623,1.6,6.9747,2.67,8.57,4.02,8.3518,3.67,2.32,5.6946,9.3,4.65,5.39,7.0562,4.8102,5.01,4.2669,6.5107,7.95,5.4331,4.946,6.8089,8.6239,15.55,5.7981,14.9395,21.3951,9.2162,12.1221,30.9287,17.6086,34.045,38.1259,2.1013,2.2727,13.33,4.4299,4.35,3.3233,6.0416,4.54,4.96,3.3,4.5589,9.9066,3.7654,6.9073,14.8583,9.9863,8.8554,5.7,3.58,6.4725,14.51,4.9836,6.6144,8.19,9.6121,6.8,8.38,21.4461,15.2283,8.9658,18.6502,17.8112,31.2571,15.5608,25.7057,14.4035,,3.05,4.57,3.94,7.6,3.1738,5.2444,6.7088,5.33,19.4144,8.143,5.8012,6.9737,7.8778,12.9849,10.5121,33.8039,14.34,8.5491,8.0674,11.3605,14.4372,15.6964,32.0795,11.9812,46.6228,8.0144,11.3158,13.2856,,14.8038,,,,0.5421
2018/12/28,6.31,3.2721,3.7239,2.54,9.9659,5.1409,1.5215,3.93,7.1809,5.4459,6.3422,1.65,7.0534,2.7,8.7,4,8.3318,3.67,2.32,5.7146,9.48,4.88,5.33,7.1351,4.7908,5.12,4.2605,6.5885,8.12,5.3233,4.8766,6.9485,8.4452,14.8,5.8555,14.7453,19.2744,9.0544,12.2701,30.9684,17.1617,32.4366,34.805,2.1013,2.3123,13.22,4.4498,4.35,3.3632,6.0516,4.59,4.98,3.25,4.6362,9.8466,3.9211,7.0049,15.3946,9.8972,8.8455,5.71,3.48,6.4526,14.9,4.9439,6.604,8.16,9.8215,6.7305,7.8,22.0915,15.1913,8.8563,18.5409,18.0206,30.4935,15.3809,24.8887,14.2364,,3.05,4.5,3.87,7.66,3.2321,5.3138,6.5399,5.35,19.6224,8.9613,5.8691,6.9935,7.9267,12.8954,10.9386,32.9226,14.211,8.5784,7.9779,11.3305,14.447,14.7586,32.5605,11.7477,45.4227,7.7986,11.3348,13.1527,,14.5163,,,,0.5381
2019/1/2,6.05,3.2128,3.8035,2.54,10.1547,5.1807,1.5115,3.97,7.2208,5.4656,6.4321,1.66,6.9451,2.82,8.72,4.14,8.571,3.69,2.32,5.7644,9.38,4.74,5.35,7.0364,4.8005,5.38,4.2345,6.6565,8.22,5.3532,4.837,6.9584,8.3956,14.52,5.7637,14.9103,18.551,9.2038,12.3885,30.8789,16.9929,32.2181,34.1268,2.0915,2.3221,13.21,4.6194,4.35,3.3632,6.0316,4.63,5.05,3.14,4.7328,9.9365,3.8627,6.8976,15.2755,9.4811,8.9248,5.78,3.53,6.8111,14.93,4.934,6.5152,8.15,9.6321,6.6015,7.82,21.1383,15.0678,8.9359,18.4812,18.3397,31.029,15.301,25.8651,14.3052,,3.06,4.47,3.81,7.59,3.2612,5.3039,6.4902,5.5,18.5031,8.7019,5.6751,7.0531,7.9197,12.9252,10.7822,33.0495,14.1911,8.6372,8.0674,11.5004,14.4766,14.5611,33.0415,11.6415,45.4326,7.7593,11.4771,13.2716,,14.5163,,,,0.5352
2019/1/3,5.97,3.2128,3.7637,2.58,10.254,5.1807,1.5016,4.05,7.3105,5.4459,6.7017,1.65,6.9451,2.75,8.65,4.26,8.4813,3.72,2.3,5.7345,8.97,4.63,5.28,6.9772,4.8586,5.53,4.2669,6.569,8,5.3433,4.8667,6.9584,8.0681,14.15,5.6833,14.4638,18.4717,9.1727,12.5187,31.237,16.7446,30.6693,31.6536,2.072,2.2925,13.29,4.6095,4.35,3.4032,6.1515,4.68,5.01,3.1,4.6748,10.0364,3.853,6.8293,14.8782,9.1343,8.9446,5.76,3.63,7.2027,15.31,4.8645,6.5204,8.18,9.3728,6.5618,7.09,20.8107,14.8579,8.8364,19.1871,18.4494,31.0985,15.7907,27.3995,14.3838,,3.1,4.57,3.84,7.27,3.2515,5.4228,6.5001,5.55,18.3347,8.5821,5.4908,6.9935,7.9337,12.9749,11.23,33.1976,14.3202,8.4805,8.1171,11.2706,14.3189,14.8474,31.4358,11.5,45.0062,7.8182,10.9838,13.0968,,14.0534,,,,0.5421
2019/1/4,6.14,3.3018,3.8533,2.72,10.6316,5.3497,1.5712,4.13,7.4202,5.5742,6.8316,1.68,7.1025,2.83,8.69,4.3,8.6806,3.82,2.34,5.7944,9.18,4.73,5.34,7.0463,4.9362,5.53,4.3837,6.6273,8.13,5.4132,5.0352,7.0681,8.1972,14.4,5.8154,14.2988,18.5411,9.3531,12.9449,32.1221,16.8737,31.2451,32.3617,2.1209,2.332,13.77,4.6893,4.35,3.6327,6.2813,4.84,5.15,3.17,4.81,10.306,3.9503,6.9073,15.2556,9.6099,9.1331,5.93,3.73,7.2558,15.42,4.9141,6.677,8.4,9.4526,6.9092,7.26,21.3468,15.1234,9.0553,19.4953,18.988,32.7248,16.0406,28.9338,14.8161,,3.26,4.66,3.96,7.46,3.3388,5.5517,6.6492,5.76,19.0578,8.5522,5.6266,7.1525,8.0945,13.273,11.5356,33.7122,14.6576,8.6862,8.336,11.4704,14.5061,15.805,33.8055,11.7194,45.7302,7.9555,11.0502,13.5723,,14.5163,,,,0.549
2019/1/7,6.25,3.3809,3.9529,2.99,11.6948,5.4193,1.5712,4.22,7.5898,5.663,7.0413,1.72,7.2403,2.89,8.78,4.33,8.8899,3.92,2.4,6.0736,9.68,4.91,5.34,7.3621,4.9944,5.57,4.4745,6.6662,8.4,5.4831,5.1145,7.108,8.475,14.77,5.8842,14.8812,18.8284,9.6767,12.8857,32.3508,17.1121,31.9501,32.5212,2.16,2.3518,13.95,4.7691,4.35,3.6926,6.511,5.32,5.3,3.22,4.9163,10.5856,4.0281,6.9463,15.7323,9.9566,9.3116,6.52,4.1,7.2625,15.2,4.8744,6.7867,8.47,9.6221,6.9092,7.36,21.5355,15.3641,9.1548,19.535,19.2373,32.9132,17.6496,28.2464,15.1403,,3.35,4.78,4.09,7.35,3.4262,6.1069,6.7983,6.1,20.088,8.3526,5.8497,7.3412,8.2063,13.6803,11.5285,33.7898,14.8957,8.8135,8.9229,11.5603,14.7525,16.6046,33.8904,11.8963,46.4839,8.1125,11.1641,13.7051,,14.7617,,,,0.5559
2019/1/8,6.27,3.4006,3.9429,3.29,11.7146,5.3895,1.6308,4.21,7.6197,5.6334,6.9714,1.7,7.1616,3.18,8.79,4.42,8.9198,3.97,2.64,6.0836,9.67,5.08,5.27,7.2141,4.9847,5.85,4.4745,6.6176,8.39,5.7028,5.2136,7.0481,8.3857,14.77,5.9359,14.7259,18.4618,9.5087,12.9508,31.8734,17.2015,31.4735,33.4487,2.16,2.2925,13.92,4.6992,4.35,3.7026,6.451,5.85,5.21,3.24,4.8873,10.6256,4.0184,6.8683,15.3251,10.2142,9.1926,6.32,4.05,7.1231,15.13,4.8943,6.7606,8.41,9.6221,6.8695,7.25,21.4461,15.2653,9.1548,19.2169,18.8284,32.1595,17.9894,28.1168,14.8259,,3.39,4.78,4.1,7.16,3.4165,6.206,6.7983,6.36,20.0285,8.4624,5.84,7.2717,8.2762,13.3922,11.4219,33.2751,14.856,8.7449,8.7836,11.6303,14.7032,15.7951,33.6711,11.9246,45.512,8.1811,11.1261,13.7331,,14.5093,,,,0.5549
2019/1/9,6.36,3.4204,4.0027,3.62,12.0127,5.4293,1.601,4.19,7.6097,5.6827,6.8615,1.7,7.1812,3.24,8.84,4.38,8.87,3.95,2.9,6.1135,9.7,5.04,5.35,7.1647,4.975,5.65,4.4485,6.6079,8.59,5.6728,5.1541,7.2675,8.3956,14.74,5.9072,14.4929,18.7293,9.4402,12.933,31.7839,17.1121,31.7118,33.8376,2.1502,2.332,13.81,4.7192,4.35,3.6527,6.461,5.49,5.32,3.24,4.9839,10.5856,3.9989,6.878,15.1463,10.2538,9.1529,6.25,3.95,7.1032,14.85,5.0531,6.7815,8.43,9.5124,6.8496,7.37,21.4163,15.3332,9.115,19.1771,18.589,32.3777,17.1999,27.1902,14.8947,,3.36,4.83,4.11,7.52,3.4068,6.2159,6.8182,6.22,19.8106,8.3227,5.9564,7.3015,8.2343,13.5809,11.3366,33.6276,14.7866,8.8135,8.6842,11.6003,14.7427,15.5582,35.2486,11.9105,45.1748,8.1125,11.0218,13.6911,,14.4742,,,,0.5589
2019/1/10,6.21,3.4303,4.0126,3.98,11.5954,5.5188,1.6209,4.28,7.5299,5.7517,6.8715,1.71,7.2403,3.12,8.8,4.82,8.9497,4.02,2.75,6.1135,9.65,5,5.36,7.0364,4.9459,5.66,4.468,6.5399,8.37,5.8626,5.2136,7.1678,8.3162,14.83,5.8555,14.2988,20.6023,9.3096,12.9567,31.7342,16.6155,31.9699,34.9945,2.16,2.3024,13.81,4.7392,4.79,3.7325,6.3911,5.29,5.31,3.22,4.9646,10.6156,3.9892,6.7512,15.0172,10.125,9.1231,6.19,3.86,7.1297,14.92,5.063,6.912,8.39,9.4825,6.8397,7.51,21.5454,15.2098,9.0752,19.0578,18.2101,31.7331,16.7202,27.2998,14.7965,,3.34,4.91,4.2,7.48,3.4165,6.1763,6.8281,6.16,20.3554,8.2229,5.9273,7.2916,8.2482,13.5809,11.557,33.1764,14.6675,8.8037,8.6742,11.5204,14.7525,15.6076,34.6897,11.8609,44.5401,8.2106,11.0028,13.6911,,14.5022,,,,0.5618
2019/1/11,6.37,3.4797,4.0624,4.38,11.7146,5.489,1.6408,4.26,7.7194,5.7221,6.9115,1.72,7.5747,3.05,8.97,5.08,8.9597,4.06,2.79,6.1235,9.63,5.02,5.36,7.145,4.9653,5.79,4.5198,6.569,8.43,6.4519,5.2136,6.9983,8.2468,14.93,5.9072,14.4638,22.6635,9.4154,13.0455,32.321,16.8439,33.7968,37.1685,2.1893,2.3024,13.95,4.7691,5.27,3.8522,6.4311,5.23,5.28,3.28,4.9646,10.7055,4.0281,6.9073,15.5138,10.1845,9.2719,6.35,3.91,7.0567,14.92,5.2814,6.8337,8.41,9.6719,6.8794,7.44,21.178,15.3209,9.0752,19.197,18.8483,32.1694,17.4098,27.2201,14.9045,,3.38,5.04,4.27,7.51,3.4844,6.2457,6.8977,6.23,20.296,8.9214,5.9564,7.4108,8.3601,13.6406,11.5427,35.9188,14.9057,8.8526,8.6941,11.5603,14.8511,15.578,34.6897,11.9812,46.6128,8.24,10.9459,13.817,,14.3059,,,,0.5579
2019/1/14,7.01,3.46,4.0624,3.94,11.8239,5.5188,1.5911,4.38,7.6197,5.7517,6.7716,1.7,7.5354,3.01,8.88,4.75,8.9597,4.08,2.66,6.1334,9.65,5.1,5.29,7.066,4.9944,5.85,4.5134,6.5496,8.26,7.101,5.2037,6.9185,8.1773,14.82,5.9474,14.7647,22.6536,9.5834,12.9863,31.8834,16.3871,32.4961,33.4786,2.1795,2.3123,13.93,4.7292,5.8,3.952,6.4411,5.14,5.22,3.3,5.0225,10.9252,4.0573,6.8293,14.9974,10.3529,9.0537,6.23,3.86,7.0434,14.62,5.3112,6.7971,8.34,10.1605,7.0184,7.28,21.3965,15.2777,8.8265,19.2368,18.24,32.4174,16.6902,27.4792,14.6196,,3.39,5.54,4.36,7.55,3.5038,6.3647,6.9374,6.26,20.603,8.7418,5.9176,7.5002,8.2413,13.5313,11.4148,34.0506,14.737,8.8037,8.5847,11.4904,14.6934,15.2423,34.0248,11.8326,44.6888,8.495,10.7183,13.6352,,14.0675,,,,0.5589
2019/1/15,7.71,3.539,4.0624,3.71,11.973,5.4591,1.601,4.65,7.6097,5.9096,7.1512,1.69,8.2929,3.04,9.01,4.77,9.1491,4.16,2.93,6.1135,9.69,5.11,5.32,7.3029,5.0429,5.83,4.6949,6.5885,8.4,6.8913,5.392,6.9784,8.5445,14.83,6.022,14.9589,23.0896,9.7452,13.1165,33.0967,18.0258,32.5954,36.8295,2.1991,2.3221,14.38,4.819,6.38,3.8722,6.6108,5.2,5.4,3.3,5.1191,11.3446,4.0962,6.9073,15.7423,10.3331,9.2421,6.41,3.9,7.1961,15.1,5.4006,6.8702,8.53,10.0708,7.0382,7.44,21.5255,15.4567,9.115,19.2765,18.6987,34.7775,17.06,26.2338,14.9045,,3.73,6.09,4.59,7.87,3.6688,6.325,7.0269,6.35,20.7516,9.0012,5.9079,8.2552,8.409,13.73,11.5498,34.4383,14.9057,8.9212,8.7538,11.6203,14.9693,15.5483,35.1283,11.9671,45.5021,8.4362,10.9649,13.9429,,14.2077,,,,0.5618
2019/1/16,8.48,3.5292,4.0226,3.66,11.7743,5.6481,1.6109,4.52,7.7194,5.8405,6.9514,1.71,9.1192,3.01,8.97,4.66,9.2886,4.14,2.85,6.1434,9.61,5.06,5.3,7.2733,5.0332,5.81,4.5912,6.6176,8.35,6.8813,5.2434,6.9983,8.4353,15,5.9646,14.755,22.1086,9.6518,13.1106,32.7685,17.8967,32.8436,36.9691,2.1502,2.3024,14.27,4.7591,7.02,3.8423,6.5309,5.12,5.24,3.37,5.0805,11.055,4.0476,6.878,15.4642,10.5114,9.2719,6.27,3.86,7.0434,15.2,5.3907,6.8859,8.48,9.8115,7.2765,7.35,21.595,15.6727,9.1449,19.0479,18.3397,34.1428,16.7401,26.0544,14.708,,3.69,5.7,4.39,8.22,3.63,6.1961,7.3549,6.22,21.4945,8.9414,5.9176,8.5631,8.4789,13.7598,11.4646,34.7767,14.995,8.8722,8.6742,11.7901,14.92,15.5977,34.9019,12.0945,45.1649,8.2106,10.9744,13.9778,,14.2989,,,,0.5697
2019/1/17,8.8,3.4698,4.0325,3.55,11.8438,5.5884,1.6905,4.45,7.6696,5.6728,6.7117,1.8,10.0341,2.95,8.83,4.51,8.9996,4.09,3.05,6.1235,9.3,5.04,5.28,7.1055,4.9556,5.88,4.682,6.5788,8.23,7.161,5.1244,6.9385,8.2368,14.72,6.0622,14.5706,22.0491,9.4154,13.0337,32.321,18.6713,31.7813,38.8739,2.1306,2.3123,13.93,4.6992,7.21,3.9121,6.481,5.03,5.19,3.37,4.9935,10.9851,3.9892,6.8,15.0768,10.2142,9.0438,6.11,3.77,6.7978,14.73,5.48,6.7345,8.16,9.5922,7.2169,7.21,21.1979,15.5184,8.8464,18.5309,18.1203,33.5181,16.1905,25.2972,14.541,,3.79,6.27,4.2,8.4,3.5912,6.097,7.1163,6.12,21.7421,9.2707,5.8788,8.2949,8.3531,13.5412,11.2869,34.2198,14.5385,8.8331,9.3805,11.6602,14.7032,15.3706,34.4634,11.8114,44.3417,8.0929,10.8131,13.7471,,14.8809,,,,0.5589
2019/1/18,8.44,3.4402,4.0425,3.4,11.5159,5.4989,1.6408,4.32,7.5499,5.663,6.7816,1.76,9.2963,3.01,9,4.55,8.9996,4.09,2.94,6.1035,9.44,5.08,5.29,7.1351,5.0138,5.91,4.5847,6.5107,8.18,6.8513,5.2136,6.9684,8.3162,14.72,6.177,14.7162,22.1284,9.434,13.0751,32.5298,18.2741,31.821,42.7633,2.1404,2.3221,14.02,4.7591,7.26,3.9021,6.5908,5.06,5.04,3.36,5.0515,11.0051,4.0378,6.878,15.1662,10.6006,9.2521,6.03,3.79,6.8841,14.82,5.3013,6.8963,8.2,9.6919,7.0482,7.19,21.0192,15.469,8.9658,18.6602,17.9608,33.4487,16.4303,26.0245,14.6884,,3.7,6.04,4.2,8.35,3.63,6.1267,7.176,6.14,22.3166,9.2906,5.8982,7.977,8.402,13.6207,11.4432,34.6216,14.5186,8.8722,9.1417,11.6403,14.7328,15.578,34.7392,11.9175,44.9566,8.1517,10.7562,13.859,,15.2666,,,,0.5628
2019/1/21,7.99,3.4896,4.1022,3.43,11.7047,5.5287,1.6607,4.31,7.6197,5.6728,6.8316,1.8,9.129,3.02,8.96,4.69,8.9099,4.11,2.88,6.1235,9.6,5.13,5.29,7.0956,5.072,5.9,4.5782,6.5593,8.23,7.151,5.2037,6.9285,8.3956,14.81,6.1196,14.6288,24.3382,9.5274,13.0869,32.5099,18.87,31.9203,40.6889,2.1306,2.3024,14,4.7691,7.99,4.1117,6.491,5.17,5.07,3.32,5.0708,11.045,4.0378,6.839,15.196,10.5807,9.2719,6.07,3.81,7.4616,14.76,5.6686,6.8545,8.24,9.6919,7.078,7.28,21.6645,15.3888,8.9459,18.69,17.2527,34.2618,16.4403,26.2039,14.767,,3.63,6.64,4.23,8.14,3.5815,6.097,7.1163,6.15,22.5148,9.9692,5.9079,7.9472,8.409,13.73,11.4717,34.7274,14.5484,8.9408,9.1517,11.7801,14.8511,15.6174,35.199,11.9742,45.1649,8.1419,10.8131,14.0687,,15.8837,,,,0.5638
2019/1/22,7.77,3.4501,4.0425,3.43,11.5259,5.4492,1.6109,4.23,7.5898,5.5544,6.6318,1.74,8.9224,2.97,8.89,4.57,8.8401,4.07,2.83,6.0936,9.24,5.06,5.24,6.9871,4.9847,5.86,4.5393,6.5593,8.07,7.3008,5.1938,6.7989,8.2269,14.7,6.0163,14.5706,23.5455,9.6269,12.9508,33.1165,18.572,32.8833,42.0951,2.1209,2.2925,13.86,4.6793,7.25,3.972,6.4011,5.05,5.08,3.23,5.0322,10.8952,4.0184,6.8195,14.7888,10.4321,9.2322,6.04,3.74,7.5678,14.37,5.5793,6.7449,7.95,9.6022,7.0382,7.09,21.605,15.2715,9.8415,18.5409,16.6743,33.2801,16.7701,25.5263,14.9045,,3.57,7.3,4.25,8.25,3.5912,6.0672,6.9871,6.03,21.7124,9.9792,5.8788,7.9571,8.423,13.6107,11.3366,35.383,14.5087,8.9212,8.9726,11.91,14.7821,15.3312,34.7251,11.9671,45.7202,8.2989,10.6708,13.9988,,15.6944,,,,0.5638
2019/1/23,7.78,3.4797,4.1819,3.5,11.8438,5.489,1.6706,4.27,7.7593,5.5643,6.7317,1.73,9.1487,2.96,8.96,4.59,8.8202,4.12,2.78,6.1434,9.25,5.18,5.24,6.9772,4.9653,5.85,4.7274,6.5399,8.07,7.5704,5.2037,6.7291,8.2071,14.68,6.0163,14.8036,23.2482,9.546,13.0514,33.4547,18.3634,33.2308,40.9981,2.1306,2.2925,13.9,4.6394,7.86,4.0918,6.4411,5.07,5.12,3.24,4.9935,11.1349,4.0184,6.722,14.7689,10.4222,9.2421,6.02,3.75,7.9263,14.38,5.6786,6.677,8.1,9.9711,7.0482,7.12,22.3099,15.148,9.7818,18.4812,16.794,33.0719,16.7701,25.885,14.8554,,3.52,8.03,4.33,8.49,3.63,6.0672,7.2356,6.07,22.6534,10.1089,5.7042,7.7982,8.3251,13.6306,11.4717,36.088,14.5087,8.9506,9.0124,11.7102,15.2255,15.5187,34.6614,11.9388,46.0872,8.1321,10.6803,14.0897,,15.9749,,,,0.5707
2019/1/24,7.49,3.5094,4.6001,3.33,11.6749,5.5685,1.6806,4.28,8.1284,5.6136,6.7617,1.72,8.6568,2.91,8.95,4.59,8.7703,4.06,2.85,6.1035,9.32,5.27,5.3,7.0068,4.9944,5.62,4.656,6.5302,8.13,7.4406,5.1839,6.7391,8.2567,14.93,6.0278,14.6288,22.5545,9.5398,13.0159,33.3453,18.0655,32.8536,42.1749,2.1404,2.4111,14.03,4.6593,7.47,4.1716,6.4111,5.05,5.22,3.25,5.0901,11.1449,4.0378,6.8098,14.9179,10.5708,9.3215,5.97,3.79,8.4043,14.29,5.6686,6.7345,8.12,9.8614,7.078,7.22,22.3993,15.3394,9.4733,18.7993,16.7441,33.5875,16.7701,25.8053,15.2091,,3.52,8.83,4.36,8.91,3.6203,6.097,7.9612,6.15,22.911,10.2786,5.8497,7.8081,8.4649,13.7399,11.9337,35.4324,14.4492,8.9897,9.0522,11.5004,15.1664,15.6964,35.0859,12.0591,45.9087,8.191,10.6044,14.0757,,15.8978,,,,0.5944
2019/1/25,7.17,3.5885,4.7295,3.09,11.8935,5.8569,1.6806,4.24,8.5173,5.5742,6.6818,1.7,8.5585,2.83,8.86,4.55,8.88,3.98,2.75,6.283,9.32,5.14,5.24,6.9377,5.0235,5.62,4.5717,6.4427,8.16,7.8401,5.1244,6.6594,8.1972,14.66,6.0565,14.7065,21.4842,9.4465,12.9449,33.6237,17.3306,31.5728,38.5448,2.1404,2.4111,13.96,4.5296,6.72,4.4211,6.2713,4.98,5,3.22,4.9935,11.2348,3.9697,6.8,14.7391,10.6303,9.3016,5.76,3.73,9.2474,14.35,5.5098,6.6927,8.09,10.2702,6.9985,7.07,22.7567,15.1974,9.3439,18.6801,16.5546,32.933,16.7701,25.8551,14.934,,3.42,9.71,4.2,8.98,3.6591,6.0672,8.7563,6.05,23.4756,10.7277,5.8206,7.669,8.3251,13.3326,11.8413,33.9731,14.0026,8.8722,8.9726,10.6911,14.989,15.499,34.9161,11.9883,46.2161,8.0536,10.6044,14.1456,,16.7954,,,,0.5865
2019/1/28,7.1,3.4501,4.391,3.03,12.6784,5.9663,1.6905,4.2,8.2181,5.5446,6.5819,1.69,8.2633,2.83,8.86,4.44,8.7006,3.92,2.48,6.1833,9.17,5.06,5.24,7.1252,5.0138,5.65,4.5328,6.4427,8.05,8.1197,5.055,6.5896,8.0384,14.69,6.0679,14.5318,21.6527,9.2349,12.8443,32.669,16.7347,30.9671,42.4042,2.0915,2.3518,14.03,4.4897,6.3,4.1616,6.3911,4.86,4.71,3.12,4.9742,11.2547,3.8822,6.8293,14.8385,10.6303,9.2124,5.8,3.58,8.3246,14.15,5.4701,6.6196,7.9,9.991,6.9191,6.94,22.7964,15.0678,9.1548,18.5608,16.2854,31.0191,16.7701,23.2746,14.7375,,3.48,9.13,4.11,9.22,3.6203,5.6806,8.1997,6.07,23.1784,10.4981,5.8109,7.669,8.3042,13.7002,12.3601,33.5642,14.1018,8.7449,9.1517,11.7602,14.9595,15.4101,35.5103,11.8892,45.631,8.0929,10.6424,13.9569,,18.0647,,,,0.5776
2019/1/29,7.15,3.2721,4.3113,3.01,12.897,5.5088,1.6905,4.08,7.8192,5.3374,6.442,1.61,8.1551,2.76,8.82,4.43,8.4415,3.71,2.42,6.1733,9.08,5.02,5.12,6.8687,4.9556,5.42,4.468,6.433,7.69,7.95,4.9361,6.3104,7.8796,14.13,5.9015,13.9979,21.8212,8.8677,12.6075,31.4259,15.9203,30.1033,46.6427,2.0622,2.3419,13.62,4.2603,6.15,3.9021,6.0816,4.81,4.52,3.05,4.8004,11.095,3.8141,6.7805,14.3419,10.4222,8.8851,5.8,3.52,7.4948,13.98,5.4105,6.416,7.5,9.7517,6.8,6.66,23.1836,14.7838,8.6772,17.0198,15.7967,31.515,16.7701,20.9432,14.4919,,3.5,10.04,3.82,9.25,3.5912,5.631,8.2891,5.84,23.743,10.3484,5.5975,7.3214,7.8568,13.1835,11.9976,31.8934,13.5362,8.6078,9.0622,11.7002,14.6145,14.8178,34.7251,11.6698,43.4392,8.0046,10.5286,13.6632,,17.4265,,,,0.5816
2019/1/30,6.74,3.2326,3.9828,2.93,12.5691,5.2702,1.6706,4.06,7.52,5.2979,6.4321,1.61,7.9092,2.74,8.74,4.32,8.3817,3.71,2.39,6.1733,8.89,4.94,5.18,6.8391,4.8392,5.35,4.3642,6.433,7.51,7.151,4.8865,6.2905,7.8002,14.17,5.7407,13.464,20.3149,8.6562,12.4536,28.2833,15.4734,29.3686,41.9754,2.0231,2.3123,13.47,4.2303,5.8,3.5928,5.9717,4.76,4.48,3.01,4.8294,10.4858,3.7557,6.6732,14.1134,10.4619,9.0141,5.75,3.4,7.6409,13.96,5.4204,6.3012,7.49,9.5922,6.6114,6.72,22.1213,13.4752,8.4483,15.3198,15.6172,30.5927,16.7701,19.359,14.4329,,3.31,9.04,3.87,8.79,3.6009,5.5121,7.4642,5.71,23.6836,10.079,5.8109,7.232,7.8638,12.5875,11.5996,31.2025,13.3278,8.5589,9.0124,11.4404,14.585,15.0251,34.1309,11.5778,43.0028,7.9751,10.244,13.4534,,16.5149,,,,0.5697
2019/1/31,6.36,3.1832,3.7737,2.82,12.1717,5.1906,1.6308,3.9,7.3604,5.2782,6.2922,1.54,7.8207,2.68,8.61,4.4,8.272,3.64,2.32,5.914,8.71,4.87,5.13,6.6515,4.8198,5.43,4.3512,6.2872,7.15,7.0211,4.8568,6.0413,7.7109,13.43,5.6718,12.9009,18.6402,8.2143,12.3471,28.1043,14.7086,27.8992,37.7769,2.0231,2.2332,13.59,4.1705,5.48,3.8822,6.3412,5.24,4.25,2.98,4.7231,10.6855,3.6584,6.361,13.9744,10.4321,9.1628,5.5,3.27,7.3952,13.74,5.9664,6.3325,7.37,9.293,6.6213,6.46,23.1439,13.4567,8.309,15.0912,15.3579,29.7696,16.7701,19.7774,14.4624,,3.18,8.14,3.77,8.88,3.5038,5.5418,7.2654,5.74,23.1586,9.9792,5.5102,7.0929,7.8149,12.051,11.2229,29.5105,12.6529,8.4707,8.9826,11.8901,13.9937,14.7783,33.0769,11.6345,40.3647,7.7888,9.9974,13.1457,,16.7393,,,,0.5687
2019/2/1,6.6,3.282,3.8234,2.94,12.1717,5.3,1.6706,3.96,7.4601,5.436,6.482,1.61,8.0272,2.76,8.83,4.69,8.4315,3.73,2.42,6.0038,9.13,4.99,5.15,7.0167,4.878,5.55,4.4809,6.4621,7.55,7.2309,4.9856,6.2307,7.9391,13.81,5.7522,13.2504,19.5023,8.5255,12.5838,28.5717,15.2052,28.9715,37.1087,2.0427,2.2925,14.13,4.2503,5.57,3.9021,6.2713,5.19,4.45,3.16,4.839,11.3346,3.7849,6.6537,14.4014,10.6798,9.2917,5.63,3.39,7.6741,14.05,5.7778,6.4682,7.57,9.4127,6.6809,6.8,23.1737,13.7036,8.4384,15.638,15.8765,30.9497,16.7701,19.7774,14.8751,,3.28,7.46,3.88,9.05,3.6397,5.6509,7.3449,5.89,23.4558,10.3185,5.6072,7.2816,7.8917,12.4384,11.7773,30.0463,13.1888,8.6176,9.2114,12.2398,14.378,15.3015,35.7154,11.7689,41.2474,7.9751,10.1112,13.4674,,16.557,,,,0.5727
