ÈÕÆÚ,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH
2015/10/12,14.6827,3.8284,6.2342,6.57,8.2451,,11.8595,15.2133,4.4893,13.29,11.7776,8.2979,,,,7.1708
2015/10/13,14.514,3.8986,6.2342,6.52,9.0676,,11.8595,15.6019,4.914,13.29,11.8665,8.2979,,,,7.2925
2015/10/14,14.5217,3.8029,6.2342,6.34,8.9982,,11.8595,15.303,4.6984,13.29,11.9851,8.278,,,,7.1077
2015/10/15,14.8284,3.9752,6.2342,6.52,9.3946,,11.8595,15.7613,4.8487,13.29,12.4495,9.1019,,,,7.2835
2015/10/16,14.9741,4.0517,6.2342,6.66,10.3361,,11.8595,15.6218,5.1493,13.29,12.6175,9.6776,,,,7.3691
2015/10/19,14.8591,4.0198,6.2342,6.61,11.3667,,11.8595,15.4325,5.3388,13.29,12.4495,9.9753,,,,7.6125
2015/10/20,15.3344,4.1091,6.2342,6.81,12.5063,,11.8595,16.0602,5.3192,13.29,12.5779,9.9356,,,,7.6531
2015/10/21,14.3377,3.771,6.2342,6.17,12.0505,,11.8595,14.5857,4.7899,13.29,11.7776,8.9431,,,,6.8869
2015/10/22,14.7211,3.9177,6.2342,6.38,13.2595,,11.8595,15.1635,4.9337,13.29,12.0839,9.4691,,,,7.0491
2015/10/23,14.8897,4.0453,6.2342,6.62,13.6361,,11.8595,15.6417,4.9794,13.29,12.3112,9.8066,,,,7.2024
2015/10/26,14.9894,4.0836,6.2342,6.74,12.5063,,11.8595,16.0901,4.9859,13.29,12.5483,9.5485,,,,7.3466
2015/10/27,14.8744,4.1155,6.2342,6.7,13.755,,11.8595,15.8908,4.914,13.29,12.8151,9.4592,,,,7.27
2015/10/28,14.399,4.1155,6.2342,7.37,12.8829,,11.8595,15.6816,4.7834,13.29,12.8842,9.4294,,,,7.0086
2015/10/29,14.6214,4.1283,6.2342,7.44,13.3388,,11.8595,16.4388,4.9206,13.29,12.9534,9.3599,,,,7.1258
2015/10/30,14.4067,4.0836,6.2342,7.17,13.3883,,11.8595,15.9705,4.8552,13.29,12.8151,9.1515,,,,7.1213
2015/11/2,14.0847,3.9369,6.2342,7.04,13.3784,,11.8595,16.0303,4.7638,13.29,12.8348,8.8041,,,,7.3556
2015/11/3,13.9773,3.956,6.2342,7.12,13.0514,,11.8595,16.5882,4.7376,13.29,12.5582,8.7148,,,,7.7793
2015/11/4,14.7441,4.173,6.2342,7.4,14.3595,,11.8595,17.4849,4.9925,13.29,13.6154,9.2309,,,,8.0587
2015/11/5,15.1428,4.2304,6.2342,7.27,15.7865,,11.8595,18.0328,5.0317,13.29,14.1885,9.2111,,,,7.7883
2015/11/6,16.0935,4.3452,6.2342,7.35,16.0343,,11.8595,19.8361,5.0905,13.29,14.3169,9.4493,,,,8.2255
2015/11/9,15.8251,4.3899,6.2342,7.39,15.9748,,11.8595,19.5073,5.1297,13.29,14.7813,9.7669,,,,8.3066
2015/11/10,15.6411,4.3963,6.2342,7.43,16.0541,,11.8595,19.2284,5.2081,13.29,15.5322,9.618,,,,8.1309
2015/11/11,15.8481,4.543,6.2342,7.52,15.8856,,11.8595,19.607,5.2277,13.29,15.5717,9.6279,,,,8.4599
2015/11/12,16.0168,4.5813,6.2342,7.38,16.0244,,11.8595,20.7228,5.1232,13.29,16.214,9.5187,,,,9.3072
2015/11/13,15.7485,4.3771,6.2342,7.18,14.8054,,11.8595,19.5771,5.0447,13.29,15.4828,9.1714,,,,8.9782
2015/11/16,15.6871,4.5303,6.2342,7.36,14.8649,,11.8595,20.1151,5.1036,13.29,15.5322,9.4294,,,,8.9331
2015/11/17,15.8251,4.5303,6.2342,7.44,14.3199,,11.8595,19.4775,5.1036,13.29,14.8109,9.221,,,,8.6402
2015/11/18,15.8021,4.4728,6.2342,7.23,13.4081,,11.8595,18.8697,5.0186,13.29,14.2971,8.9927,,,,8.2616
2015/11/19,16.6072,4.5749,6.2342,7.39,13.8144,,11.8595,19.328,5.1297,13.29,14.8702,9.1912,,,,8.5861
2015/11/20,16.3082,4.6579,6.2342,7.53,13.5964,,11.8595,19.1786,5.6459,13.29,14.801,9.2011,,,,8.5906
2015/11/23,15.7561,4.626,6.2342,7.57,13.8739,,13.0455,19.0789,5.8616,13.29,15.1073,9.489,,,,8.7258
2015/11/24,15.5798,4.8046,6.2342,7.7,14.0226,,14.35,19.5073,6.234,13.29,14.9295,9.3401,,,,9.0728
2015/11/25,15.6948,4.9131,6.2342,7.89,14.9442,,15.7856,19.8461,6.1491,13.29,14.9789,9.4691,,,,8.9917
2015/11/26,15.5645,4.8046,6.2342,7.71,14.2108,,17.3648,19.7763,5.9792,13.29,15.463,9.9158,,,,8.8249
2015/11/27,14.376,4.3771,6.2342,7.15,13.1307,,19.1,18.3517,5.4368,13.29,14.4058,8.9431,,,,8.0137
2015/11/30,14.491,4.4601,6.2342,7.17,12.6054,,19.7866,20.1848,5.3453,13.29,13.6154,8.6751,,,,8.0407
2015/12/1,14.6751,4.4792,6.2342,7.24,12.4271,,18.1013,19.7265,5.3323,13.29,13.2399,8.6155,,,,8.2886
2015/12/2,15.1504,4.4218,6.2342,7.18,12.2883,,16.8967,18.1723,5.2408,13.29,13.3288,8.5957,,,,8.0001
2015/12/3,15.4418,4.5749,6.2342,7.36,13.3685,,17.5084,18.5908,5.4238,13.29,13.6747,8.8339,,,,8.1894
2015/12/4,15.1428,4.543,6.2342,7.41,14.7063,,18.6444,18.6705,5.3453,13.29,13.6845,8.685,,,,8.2796
2015/12/7,15.3498,4.677,6.2342,7.59,14.9045,,18.3073,20.5335,5.5283,13.29,13.892,8.7346,,,,8.2525
2015/12/8,14.8821,4.5111,6.2342,7.31,14.9145,,17.4335,20.1749,5.2931,13.29,13.4573,8.2979,,,,7.9641
2015/12/9,14.6981,4.4601,6.2342,7.24,15.2613,,16.6657,21.1114,5.1624,13.29,13.5067,8.1788,,,,7.7432
2015/12/10,16.1702,4.4984,6.2342,7.1,16.7874,,17.0777,20.4239,5.2016,13.29,13.2893,8.1589,,,,7.7703
2015/12/11,15.5491,4.492,6.2342,7.07,15.955,,16.7157,20.0254,5.0774,13.29,14.0304,8.0696,,,,7.6531
2015/12/14,15.5951,4.5877,6.2342,7.22,16.3712,,17.4709,20.2745,5.2408,12.21,14.06,8.278,,,,7.9776
2015/12/15,15.7101,4.6451,6.2342,7.29,16.1433,,17.5958,20.3442,5.3257,12.12,13.9316,8.3872,,,,8.0452
2015/12/16,15.5031,4.6387,6.2342,7.33,15.6577,,17.6956,21.0815,5.3127,12.05,13.9711,8.3971,,,,8.0678
2015/12/17,15.8941,4.7919,6.2342,7.51,16.0045,,19.4683,21.8984,5.463,12.28,14.3663,8.6056,,,,8.3382
2015/12/18,15.7485,4.7089,6.2342,7.39,15.5685,,20.5544,21.5099,5.5087,12.89,14.5343,8.7148,,,,8.2976
2015/12/21,16.3005,4.7472,6.2342,7.57,14.8451,,20.4108,21.9483,5.6721,14.18,14.554,8.7743,,,,8.3742
2015/12/22,16.4999,4.7791,6.2342,7.7,15.0036,,22.4519,21.6494,5.7636,14.93,15.0481,8.9629,,,,8.3787
2015/12/23,17.0059,4.677,6.2342,7.45,14.5181,,21.1848,21.0117,5.6329,14.09,15.2654,8.7545,,,,8.4193
2015/12/24,17.0596,4.6387,6.2342,7.81,14.855,,21.6966,21.0117,5.6525,13.33,14.9789,8.6056,,,,8.2976
2015/12/25,17.3586,4.811,6.2342,7.81,15.0036,,20.9663,21.1114,5.7374,13.54,15.9966,9.0919,,,,8.55
2015/12/28,16.4615,4.7536,6.8605,7.61,14.2703,,19.537,19.866,5.8224,12.94,15.9373,9.082,,,,8.9151
2015/12/29,16.9446,4.8557,7.5444,7.75,14.3199,,20.1736,20.3542,5.8224,12.88,16.3227,9.2706,,,,9.6137
2015/12/30,16.6915,4.9514,8.3002,7.85,14.4487,,20.2048,20.8922,5.8028,12.73,16.6388,9.2805,,,,9.2847
2015/12/31,16.1012,4.8429,9.1281,7.61,14.0721,,19.4745,20.3044,5.9596,12.91,15.9176,9.3004,,,,8.9962
2016/1/4,14.6061,4.358,10.0424,6.86,12.6649,,17.5271,18.3018,5.4564,11.83,14.3268,8.4666,,,,8.0948
2016/1/5,14.5984,4.2495,9.6536,6.92,11.9117,,16.7718,18.1624,5.5283,11.15,13.8229,8.8041,,,,7.6035
2016/1/6,14.9511,4.4473,9.7832,7.13,12.4865,,17.19,18.7601,5.6459,11.38,14.0304,9.2905,,,,7.7793
2016/1/7,13.571,4.0134,8.8042,6.44,11.2379,,15.4735,16.907,5.0839,10.24,12.7064,8.3674,,,,7.0041
2016/1/8,13.801,4.1091,8.689,6.59,11.3072,,15.1614,16.7875,4.9729,10.02,12.7558,8.5361,,,,7.0852
2016/1/11,12.4209,3.7135,7.8611,6.13,10.1775,,13.6447,15.1137,4.4762,9.02,11.4911,7.7222,,,,6.3776
2016/1/12,12.5896,3.771,8.1491,6.22,10.0784,,13.782,15.1835,4.4305,8.8,11.5009,7.5336,,,,6.3641
2016/1/13,12.0222,3.6115,7.7963,6,9.2361,,12.4899,14.3266,4.1103,8.47,11.0761,7.3946,,,,6.0125
2016/1/14,12.3212,3.7837,7.9907,6.18,9.7018,,13.4886,14.8646,4.2475,8.86,11.5108,7.6825,,,,6.31
2016/1/15,11.6158,3.6242,7.35,5.98,9.7514,,12.7958,14.2071,4.1038,8.29,11.2243,7.0969,,,,6.1387
2016/1/18,11.8535,3.8667,7.4652,6.06,10.0289,,13.4012,14.775,4.1952,8.46,11.5108,7.2557,,,,6.2829
2016/1/19,12.2599,3.9241,7.8323,6.25,10.4054,,14.1128,15.3528,4.3913,8.89,11.9061,7.484,,,,6.5398
2016/1/20,12.0069,4.173,8.617,6.13,10.0289,,13.8506,15.303,4.3194,8.7,12.074,7.3946,,,,6.4452
2016/1/21,11.4932,3.9113,8.5522,5.94,9.5135,,12.7895,14.9443,4.0645,8.13,11.5701,7.0969,,,,6.1748
2016/1/22,11.6618,4.0836,8.4802,6.03,9.5334,,13.1079,15.2532,4.1691,8.3,11.7183,7.1366,,,,6.3055
2016/1/25,11.7155,4.1347,8.9985,6.09,9.682,,13.1765,15.4425,4.241,8.52,11.9357,7.2855,,,,6.3505
2016/1/26,10.5424,3.7199,8.0987,5.59,8.7207,,11.8595,13.9182,3.862,7.81,10.7401,6.5609,,,,5.715
2016/1/27,10.2204,3.6753,7.6596,5.63,8.4532,,11.5412,14.1573,3.7966,7.81,10.6216,6.4716,,,,5.5933
2016/1/28,9.722,3.5221,7.0261,5.42,7.9279,,10.505,13.2905,3.6594,7.81,10.4635,6.1341,,,,5.35
2016/1/29,10.1207,3.6561,7.3428,5.6,8.5126,,11.5537,13.8584,3.8293,7.81,10.9279,6.3227,,,,5.5708
2016/2/1,9.9367,3.6178,7.2996,5.49,8.3739,,11.4351,13.9082,3.7443,7.81,10.7797,6.2036,,,,5.5708
2016/2/2,10.3201,3.6689,7.5516,5.66,9.2162,,12.0967,14.6355,3.9012,7.81,11.1551,6.412,,,,5.7421
2016/2/3,10.5884,3.637,7.6955,5.65,9.5829,,12.0967,14.7849,3.8816,7.81,11.1354,6.412,,,,5.7556
2016/2/4,10.7954,3.7008,7.8683,5.77,9.6126,,12.3526,15.1336,3.9665,8.59,11.4219,6.5113,,,,5.9359
2016/2/5,10.5501,3.7072,7.6883,5.73,9.5631,,11.9594,15.1635,3.9731,9.45,11.1848,6.5113,,,,5.9404
2016/2/15,10.3661,3.6689,7.8611,5.68,9.3252,,11.7347,16.6779,3.8946,9.83,11.1156,6.412,,,,5.8232
2016/2/16,10.8645,3.9305,8.6458,5.9,9.9099,,12.9081,17.4849,4.058,9.94,11.58,6.8289,,,,6.0576
2016/2/17,10.9795,3.9369,8.7898,5.98,9.9595,,13.4075,17.2856,4.156,9.81,11.748,6.819,,,,6.2198
2016/2/18,11.2171,3.8794,8.581,5.9,9.8604,,13.4512,17.0366,4.1234,9.84,11.6195,6.7991,,,,6.1883
2016/2/19,11.2248,3.9177,8.6962,5.94,9.9,,13.7695,17.3055,4.2475,10.32,11.7578,6.7892,,,,6.1657
2016/2/22,11.3475,4.1857,8.8977,6.06,10.0685,,13.9817,17.734,4.3913,10.42,12.0246,6.9182,,,,6.3415
2016/2/23,11.1941,4.0709,8.8546,6.03,10.3856,,13.7196,17.7041,4.4305,10.14,11.8566,6.809,,,,6.2288
2016/2/24,11.8382,4.0134,9.0849,6.06,10.1379,,13.5822,18.0229,4.6527,10.07,12.074,6.8388,,,,6.1477
2016/2/25,10.7264,3.6115,8.1779,5.52,9.127,,12.2215,16.4886,4.1887,9.06,10.8686,6.1539,,,,5.5347
2016/2/26,10.8415,3.6689,7.9187,5.6,8.9586,,11.9344,17.0764,4.241,8.67,10.6512,6.2333,,,,5.5843
2016/2/29,10.2817,3.42,7.4076,5.36,8.1162,,10.7422,17.2358,4.0123,8.31,9.5841,5.7867,,,,5.1922
2016/3/1,10.5961,3.5157,7.6164,5.47,8.4036,,11.1791,18.0727,4.1038,8.51,9.762,5.9157,,,,5.3635
2016/3/2,11.2401,3.7263,8.0411,5.72,8.8099,,11.8096,18.8498,4.3129,8.83,10.3746,6.2135,,,,5.6429
2016/3/3,11.3322,3.7263,7.9547,5.74,8.8298,,11.7721,18.531,4.2475,8.76,10.7006,6.2234,,,,5.706
2016/3/4,12.4669,3.6242,7.7459,5.64,8.3144,,11.0293,17.6941,4.156,8.34,10.5129,6.0249,,,,5.4807
2016/3/7,12.5666,3.7263,8.0339,5.76,8.6514,,11.4725,18.1125,4.2671,8.49,10.7105,6.1936,,,,5.8052
2016/3/8,12.0299,3.7391,8.437,5.74,8.7108,,11.7347,19.0789,4.254,8.55,10.6413,6.5609,,,,5.9855
2016/3/9,11.5008,3.6497,8.365,5.6,8.4631,,11.3477,18.0328,4.1626,8.34,10.2362,6.2433,,,,5.697
2016/3/10,11.3015,3.6115,8.4874,5.5,8.3739,,11.3165,17.6044,4.1822,8.25,10.177,6.0745,,,,5.5573
2016/3/11,11.0715,3.6178,8.4874,5.55,8.4234,,11.279,17.2358,4.1756,8.08,10.177,6.1043,,,,5.5302
2016/3/14,11.5008,3.7391,8.4874,5.72,8.7604,,11.8283,17.7937,4.3325,8.33,10.75,6.3028,,,,5.706
2016/3/15,11.3475,3.7008,8.4874,5.67,8.5523,,11.6098,17.734,4.2606,8.14,10.6018,6.2036,,,,5.7556
2016/3/16,11.4318,3.6242,7.9475,5.58,8.4234,,12.7708,17.0067,4.1887,8.21,10.5919,6.1043,,,,5.6069
2016/3/17,11.7232,3.9879,8.7394,5.73,8.8397,,13.4262,17.4849,4.2933,8.52,10.8686,6.2929,,,,5.7736
2016/3/18,12.0145,4.1793,9.2433,5.9,9.464,,13.6696,18.3317,4.4043,8.98,11.3231,6.9182,,,,5.9539
2016/3/21,12.2676,4.1474,9.5384,5.98,9.7316,,14.3125,18.5708,4.4762,9.1,11.6195,7.4145,,,,6.1928
2016/3/22,12.0452,4.1155,9.2793,5.98,9.4937,,13.9817,18.6904,4.5089,9.15,11.7183,7.6527,,,,6.0936
2016/3/23,12.0145,4.1474,9.4593,6,9.7415,,14.5622,18.8797,4.5416,9.15,11.6492,7.6527,,,,6.1838
2016/3/24,11.7769,3.9943,9.2073,6.03,9.3847,,13.9193,18.3417,4.5285,9.04,11.6986,7.2954,,,,6.0936
2016/3/25,11.8842,4.0709,9.7472,6.05,9.4937,,13.7882,18.5808,4.5677,9.15,11.5899,7.3053,,,,6.0666
2016/3/28,12.0145,4.2112,9.4017,5.99,9.3946,,13.9817,17.9133,4.4893,9.22,11.4812,7.4542,,,,6.0666
2016/3/29,11.5085,4.0198,9.0201,5.88,9.1568,,14.4499,16.7377,4.3782,9.02,11.0958,7.2656,,,,5.9088
2016/3/30,11.8995,4.1474,9.5744,6.09,9.6126,,15.898,17.445,4.5481,9.19,11.5602,7.9902,,,,6.1297
2016/3/31,11.7922,4.1602,9.5096,6.06,9.9595,,17.421,17.2757,4.5808,9.18,12.7064,7.9207,6.0817,,,6.1477
2016/4/1,11.5698,4.1347,9.2433,6.01,10.0388,,16.2523,17.7041,4.5481,9.07,12.1037,8.1391,6.6869,,,6.4587
2016/4/5,12.0452,4.224,9.7328,6.13,10.6036,,17.8805,18.3417,4.6723,9.24,12.5285,8.2582,7.3516,,,6.4812
2016/4/6,12.0375,4.2495,9.9776,6.16,10.3361,,17.5708,18.6605,4.7311,9.51,13.0818,7.9803,8.0858,,,6.3821
2016/4/7,11.7385,4.1347,9.5312,6.03,9.9991,,16.6618,18.2421,4.7768,9.54,12.6273,7.7917,8.8994,,,6.2604
2016/4/8,11.5775,4.0645,9.6248,6.03,9.8505,,16.8416,18.2321,4.6592,9.39,13.1016,7.742,9.7923,,,6.2604
2016/4/11,11.8612,4.1921,9.776,6.15,10.118,,16.6818,18.8896,4.7245,9.49,13.9908,8.0696,10.7745,,,6.4452
2016/4/12,11.9225,4.1347,9.4953,6.1,9.9198,,16.8216,18.4513,4.718,9.61,13.6648,7.9803,11.8559,,,6.5128
2016/4/13,12.1142,4.2049,9.6968,6.16,9.9991,,16.8916,19.4376,4.7507,9.64,13.5956,8.0398,13.0465,,,6.4858
2016/4/14,12.1295,4.2623,9.9344,6.29,10.1081,,16.7817,19.4575,4.8095,9.72,13.813,8.1192,14.3561,,,6.5534
2016/4/15,12.0605,4.3516,10.2871,6.25,10.0685,,16.5419,19.2184,4.7964,9.87,14.5046,8.1292,15.7946,,,6.6165
2016/4/18,11.8152,4.224,10.6543,6.14,9.8307,,16.0325,18.6207,4.6919,10.12,14.4157,7.7718,17.3721,,,6.4858
2016/4/19,11.8382,4.2559,10.5175,6.18,9.8307,,16.1524,18.8797,4.7049,9.91,14.1193,7.6229,19.1083,,,6.4542
2016/4/20,11.3398,4.2878,9.6464,5.88,9.0676,,14.7839,17.4849,4.4762,9.67,13.2696,7.1366,21.0231,,,6.1252
2016/4/21,11.2708,4.4665,9.2793,5.86,9.028,,14.2944,17.4849,4.4305,9.21,13.2004,7.2358,23.1264,,,6.0486
2016/4/22,11.1941,4.4473,9.5168,5.89,9.1072,,14.664,17.5646,4.4632,9.33,13.2696,7.2061,25.4381,,,6.1387
2016/4/25,11.0715,4.5877,9.3873,5.92,9.2261,,14.5441,17.8635,4.5089,9.22,13.3091,7.1465,27.9779,,,6.0666
2016/4/26,11.1635,4.5749,9.56,5.97,9.2261,,14.9836,18.2022,4.6592,9.28,13.4079,7.1664,30.7757,,,6.1387
2016/4/27,11.0715,4.4346,9.5168,5.99,9.0973,,14.5142,18.521,4.6919,9.29,13.4474,7.1862,31.123,,,6.0531
2016/4/28,10.9795,4.4027,9.4017,5.96,9.0676,,14.7639,18.0627,4.6657,9.25,13.3684,7.0373,30.5674,,,5.999
2016/4/29,11.1865,4.3899,9.3297,5.94,8.9487,,15.0935,18.0627,4.7049,9.24,13.2992,7.1267,28.6526,,,6.0441
2016/5/3,11.3705,4.5111,9.8264,6.12,9.3451,,16.2523,18.8797,4.8683,9.5,13.7537,7.3351,28.9205,,,6.1748
2016/5/4,11.2938,4.5303,9.8552,6.12,9.464,,15.9826,18.6406,4.7572,9.52,13.6747,7.345,28.9006,,,6.2514
2016/5/5,11.2938,4.5749,9.9488,6.25,9.4739,,16.1524,19.0491,4.7834,9.51,13.7241,7.3549,28.6427,,,6.2108
2016/5/6,10.9258,4.3963,9.2505,5.99,9.0775,,15.1435,17.734,4.5677,9.13,12.4495,6.8587,27.5017,,,5.9764
2016/5/9,10.5348,4.2176,8.5162,5.73,8.8,,14.2644,16.6978,4.3847,8.22,11.6986,6.412,24.7535,,,5.5438
2016/5/10,10.7571,4.2431,8.4874,5.71,8.7901,,14.3843,16.7277,4.437,8.17,11.3527,6.4219,25.0115,,,5.5843
2016/5/11,10.5884,4.1283,8.365,5.63,8.6014,,14.4243,16.3093,4.4109,8.04,11.2638,6.3425,23.7217,,,5.5438
2016/5/12,10.5424,4.0836,8.1491,5.64,8.5616,,14.1146,15.7214,4.3586,8.28,10.9081,6.4319,22.5609,,,5.4716
2016/5/13,10.5578,4.2049,8.1347,5.6,8.512,,14.0646,15.9008,4.3978,8.11,11.1255,6.3227,22.68,,,5.5708
2016/5/16,10.6114,4.2623,8.3866,5.65,8.6014,,14.3643,16.5384,4.4632,8.2,11.5207,6.4418,22.8387,,,5.6069
2016/5/17,10.5118,4.2878,8.3002,5.64,8.6411,,14.634,16.5783,4.4436,8.22,11.4614,6.3624,22.7891,,,5.5618
2016/5/18,10.6344,4.0772,7.8611,5.5,8.214,,13.6351,15.7812,4.3129,7.85,10.9081,6.1142,20.7751,,,5.3905
2016/5/19,10.5041,4.0481,7.9619,5.53,8.2637,,13.6251,15.8809,4.3129,7.82,10.9378,6.1539,20.8148,,,5.4491
2016/5/20,10.5424,4.1064,8.1851,5.58,8.3233,,13.6851,16.0801,4.3521,7.93,11.0464,6.3127,21.291,,,5.5039
2016/5/23,10.6498,4.1551,8.293,5.69,8.5318,,13.8349,16.5185,4.4043,8.05,11.2836,6.3525,22.5212,,,5.7229
2016/5/24,10.5348,4.0967,8.3362,5.62,8.3729,,15.2234,16.2395,4.3586,8.15,11.4911,6.3127,21.6482,,,5.6134
2016/5/25,10.4888,4.0967,8.2283,5.61,8.3133,,15.2733,16.2594,4.3455,8.2,11.3527,6.2929,22.4419,,,5.6134
2016/5/26,10.6344,4.1162,8.6962,5.56,8.3133,,14.644,16.3591,4.339,8.51,11.7084,6.7197,22.5411,,,5.6317
2016/5/27,10.6804,4.0772,8.5378,5.53,8.2736,,14.4842,16.5484,4.3259,8.49,11.8171,6.6999,24.7932,,,5.5815
2016/5/30,10.6038,4.0383,8.3578,5.53,8.2438,,14.0646,16.4288,4.2998,8.47,11.5405,6.68,24.7833,,,5.5586
2016/5/31,10.9795,4.2135,8.7322,5.72,8.5914,,14.7139,16.4288,4.4501,8.68,12.0246,6.99,25.9937,,,5.7594
2016/6/1,10.9028,4.2135,8.7754,5.7,8.7702,,15.3133,16.4288,4.4893,8.82,11.995,6.93,26.7973,,,5.7914
2016/6/2,10.9258,4.2427,8.761,5.78,8.7404,,16.522,16.4288,4.5024,8.93,11.9752,6.9,27.2537,,,5.8462
2016/6/3,10.9335,4.2524,9.6392,5.82,8.7206,,15.9826,16.4288,4.5089,8.98,12.0147,6.9,26.3509,,,5.8462
2016/6/6,11.1098,4.2329,10.6039,5.81,8.6212,,16.0824,16.4288,4.5024,8.81,12.1234,7.08,26.1623,,,5.8462
2016/6/7,10.9871,4.194,11.6621,5.8,8.7404,,15.8827,16.4288,4.4958,8.87,11.9851,7.07,28.3252,,,5.8918
2016/6/8,10.9335,4.2037,11.4461,5.75,8.7007,,15.9026,16.4288,4.6331,9.36,12.2025,7.01,26.8965,,,5.8325
2016/6/13,10.4351,4.0091,10.3015,5.53,8.1445,,14.3144,16.4288,4.4305,9.07,11.7578,6.67,24.2079,,,5.4947
2016/6/14,10.5041,3.9994,10.2223,5.51,8.0948,,14.1146,16.4288,4.5546,8.99,11.5899,6.76,23.8408,,,5.5084
2016/6/15,10.6958,4.1259,10.6543,5.65,8.3332,,14.8338,16.4288,4.6592,9.32,12.5186,7.21,24.6345,,,5.6545
2016/6/16,10.6958,4.1162,10.755,5.63,8.2935,,15.8827,16.4288,4.7507,9.44,12.8052,7.31,24.6841,,,5.618
2016/6/17,10.8261,4.1356,10.3478,5.65,8.6014,,16.3022,16.4288,4.6527,9.17,12.9237,7.23,25.6167,,,5.659
2016/6/20,10.9488,4.1259,10.6532,5.72,8.512,,16.1124,16.4288,4.6231,9.13,12.3704,7.47,26.46,,,5.8096
2016/6/21,10.7801,4.1162,10.486,5.63,8.3133,,16.8017,16.4288,4.4161,8.91,12.1432,7.25,27.0354,,,5.7366
2016/6/22,10.9028,4.194,10.7987,5.74,8.5219,,16.7018,16.4288,4.4851,8.69,12.3512,7.37,27.472,,,5.8142
2016/6/23,10.7878,4.1843,10.5514,5.7,8.4325,,16.2323,16.4288,4.4161,8.77,12.2422,7.27,30.2201,,,5.7412
2016/6/24,10.6114,4.1259,10.166,5.6,8.3431,,16.0625,16.4288,4.3865,8.43,12.0243,7.15,30.488,,,5.659
2016/6/27,10.7724,4.2232,10.3915,5.75,8.5517,,16.9415,16.4288,4.4457,8.43,12.2918,7.2,31.123,,,5.7868
2016/6/28,10.8568,4.2524,10.5951,5.81,8.661,,16.8216,16.4288,4.5048,8.43,12.47,7.28,30.3491,,,5.9009
2016/6/29,10.8491,4.2719,10.5732,5.79,8.7206,,17.2811,16.4288,4.4949,8.43,12.4304,7.21,31.8274,,,6.1337
2016/6/30,10.8645,4.2816,10.3842,5.8,8.7901,,16.9815,16.4288,4.4851,8.43,12.2323,7.14,29.1784,,,6.0835
2016/7/1,10.8491,4.3789,10.8278,5.8,8.9589,,16.492,16.4288,4.4752,8.43,12.3809,7.16,29.7241,,,6.0972
2016/7/4,11.0408,4.4178,11.0605,5.92,9.396,,16.6818,16.4288,4.5344,8.43,12.6087,7.31,31.2321,,,6.1565
2016/7/5,11.1481,4.3886,11.1986,5.99,9.3066,,16.4321,16.4288,4.5541,9.27,12.8959,7.5,32.8096,,,6.266
2016/7/6,11.0945,4.3692,11.0677,5.96,9.1874,,16.6019,16.4288,4.5639,9.92,13.1634,7.45,32.631,,,6.1793
2016/7/7,11.2401,4.3886,10.835,5.94,9.1774,,16.9615,16.4288,4.5442,9.45,12.9752,7.48,33.8315,,,6.2615
2016/7/8,11.3552,4.3594,10.7478,6.1,9.1477,,18.0703,16.4288,4.5245,9.33,12.8266,7.77,31.9861,,,6.2934
2016/7/11,11.1328,4.34,10.726,6.04,9.0682,,19.1891,16.4288,4.5344,9.29,12.7573,7.77,29.9225,,,6.2204
2016/7/12,11.3782,4.3886,10.7914,6.12,9.1278,,19.0792,16.4288,4.5738,9.57,13.0148,7.77,31.3016,,,6.2341
2016/7/13,11.4165,4.4373,10.8059,6.11,9.1278,,18.8195,16.4288,4.5837,9.53,12.995,7.77,30.8055,,,6.3025
2016/7/14,11.4165,4.5054,11.1332,6.07,9.2966,,20.3778,16.4288,4.6329,9.49,13.1733,7.77,31.242,,,6.2706
2016/7/15,10.9488,4.5443,10.8423,6.08,9.1973,,19.9083,16.4288,4.6231,9.31,13.0049,7.77,31.9762,,,6.193
2016/7/18,10.8184,4.7584,10.7405,5.99,8.9987,,19.1091,16.4288,4.5738,9.54,12.8365,7.77,31.1131,,,6.1291
2016/7/19,10.8875,4.7487,10.9514,6,9.0285,,19.6985,16.4288,4.6329,9.4,12.9257,7.77,31.4901,,,6.1839
2016/7/20,10.942,4.7195,11.1041,6.01,9.0384,,20.5476,16.4288,4.5935,9.46,12.886,8.55,30.6071,,,6.2934
2016/7/21,10.9264,4.7584,10.9587,6,9.247,,19.8383,16.4288,4.6132,10.41,12.9554,8.88,29.5753,,,6.298
2016/7/22,10.8252,4.6416,10.8859,6.01,9.0285,,19.0592,16.4288,4.5639,11.25,12.7771,9.25,29.0097,,,6.2067
2016/7/25,10.8252,4.6708,10.8569,6.05,9.0086,,19.1591,16.4288,4.6329,11.03,12.8365,9.63,29.1586,,,6.193
2016/7/26,10.9342,4.846,11.2132,6.08,9.1079,,19.3289,16.4288,4.6822,11.53,13.1039,9.57,29.2677,,,6.3025
2016/7/27,10.6616,4.6806,10.2024,5.79,8.5517,,17.401,16.4288,4.4457,10.9,12.1828,9.11,26.956,,,5.869
2016/7/28,10.8018,4.7389,10.0279,5.82,8.5219,,16.9815,16.4288,4.4555,10.6,12.1729,9.21,26.8767,,,5.796
