ÈÕÆÚ,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH
2017/5/16,7.2769,15.7283,8.51,20.269,,7.1061,13.8785,9.351,14.4115,,,,,
2017/5/17,7.2966,15.6568,8.46,20.596,,7.2256,13.9949,9.3134,12.9704,,,,,
2017/5/18,7.2572,15.4996,8.24,20.7546,,7.0564,13.6358,9.2663,12.5978,,,,,
2017/5/19,7.2572,15.5568,8.24,20.5068,,7.0365,13.3932,9.2475,12.588,,,,,
2017/5/22,7.1487,15.6997,8.17,19.9617,,6.8275,13.3156,9.2475,11.3429,,,,,
2017/5/23,6.9811,15.4424,8.04,17.9992,,6.5189,13.432,9.3416,11.3626,,,,,
2017/5/24,6.8825,14.9851,8.1,18.0983,,6.5289,13.6164,9.351,11.0488,,,,,
2017/5/25,7.0797,14.9994,8.23,18.0983,,6.5886,13.8493,9.4169,11.1273,,,,,
2017/5/26,7.0501,14.5635,8.36,18.0884,,6.5985,13.7426,9.4169,11.2253,,,,,
2017/5/31,6.991,14.3205,8.4,17.7812,,6.6185,13.8299,9.5297,11.0782,,,,,
2017/6/1,6.9121,14.4992,8.25,16.9684,,6.4094,13.5485,9.6614,10.9214,,,,,
2017/6/2,7.0207,14.4349,8.2,17.2261,,6.5388,13.6649,9.6238,10.7057,,,,,
2017/6/5,7.0306,14.9351,8.16,17.4145,,6.6085,13.762,9.4733,11.1763,,,,,
2017/6/6,7.0503,14.735,8.18,17.4739,,6.6583,13.8299,9.5015,11.2645,,,,,
2017/6/7,7.1688,14.7922,8.38,17.8506,,6.7478,14.0823,9.5109,11.4018,,,,,
2017/6/8,7.159,14.7922,8.31,17.7713,,6.6682,13.9852,9.4263,11.3331,,,,,
2017/6/9,7.2083,15.3638,8.28,17.9299,,6.6483,14.0726,9.4921,11.3331,,,,,
2017/6/12,7.1688,15.1066,8.22,17.5037,,6.4592,13.5388,9.4263,10.892,,,,,
2017/6/13,7.2083,15.1209,8.37,17.7614,,6.5289,13.6358,9.398,10.9802,,,,,
2017/6/14,7.2478,15.1209,8.3,17.7812,,6.5388,13.5194,9.3792,10.9508,,,,,
2017/6/15,7.2577,15.0637,8.37,17.9893,,6.5985,13.6941,9.3792,11.2645,,,,,
2017/6/16,7.2577,14.8636,8.48,17.9695,,6.6981,13.5873,9.3698,11.1763,,,,,
2017/6/19,7.3169,14.7207,8.69,17.9596,,6.7478,13.9367,9.4074,11.5292,,,,,
2017/6/20,7.2972,14.7922,8.6,18.3065,,6.6981,13.8882,9.351,11.5096,,,,,
2017/6/21,7.2774,15.0065,8.66,18.1772,,6.7379,13.927,9.351,11.4704,,,,,
2017/6/22,7.1491,15.0065,8.54,17.9087,,6.5886,13.8493,9.398,11.1959,,,,,
2017/6/23,7.0997,14.8779,8.46,17.8789,,6.5687,13.597,9.4169,11.1175,,,,,
2017/6/26,7.2972,15.2781,8.67,18.4457,,7.2256,13.9949,9.4639,11.4018,,,,,
2017/6/27,7.2379,15.2852,8.65,18.3264,,7.1758,13.9949,9.4545,11.8171,,,,,
2017/6/28,7.1787,14.9851,8.53,18.1573,,7.0663,13.9852,9.4545,12.1039,,,,,
2017/6/29,7.159,14.835,8.54,18.1374,,7.0564,14.024,9.4545,12.1731,,,,,
2017/6/30,7.1886,14.8422,8.65,18.1275,,7.0166,13.8687,9.5203,12.0643,,,,,
2017/7/3,7.1886,14.8565,8.67,18.2468,,7.0564,13.9173,9.5015,11.9753,,,,,
2017/7/4,7.2676,14.6921,8.54,18.038,,6.9966,13.8396,9.4639,12.0347,,,,,
2017/7/5,7.2478,14.8922,8.56,18.1673,,7.0265,13.8687,9.4545,11.9555,,,,,
2017/7/6,7.3367,14.7493,8.54,18.2468,,6.9867,14.0531,9.4451,11.827,,,,,
2017/7/7,7.3466,14.5778,8.74,18.5849,,7.0265,14.0629,9.4827,11.5798,,,,,
2017/7/10,7.3959,14.542,8.56,18.4954,,7.0763,14.2861,9.4921,12.5093,,,,,
2017/7/11,7.3762,14.2419,8.16,18.5352,,7.0862,14.354,9.4827,12.0149,,,,,
2017/7/12,7.2577,13.3773,8.2,18.2269,,7.0663,14.4025,9.4074,11.8567,,,,,
2017/7/13,7.2676,13.3415,8.2,18.2369,,7.2654,15.0439,9.5109,11.9457,,,,,
2017/7/14,7.2379,13.6845,8.2,17.7795,,7.1559,14.9856,9.6144,11.8665,,,,,
2017/7/17,7.1195,13.22,8.13,16.2183,,6.6284,14.1207,9.4169,11.115,,,,,
2017/7/18,7.159,12.384,8.14,16.2183,,6.7677,14.5677,9.5015,11.2732,,,,,
2017/7/19,7.3663,11.9766,8.13,16.268,,6.8474,14.9662,9.6332,11.3029,,,,,
2017/7/20,7.4552,12.0624,8.08,16.2879,,6.8374,14.7524,9.605,11.1941,,,,,
2017/7/21,7.5934,11.8623,8.15,16.0393,,6.9767,15.0731,9.605,11.0458,,,,,
2017/7/24,7.6033,12.5769,8.09,15.8106,,6.9966,15.18,9.5674,11.5007,,,,,
2017/7/25,7.4354,12.5626,8.13,16.0095,,7.0066,14.6552,9.5109,12.2423,,,,,
2017/7/26,7.4947,12.5197,8.15,15.6813,,6.8872,14.6844,9.4827,12.3412,,,,,
2017/7/27,7.4651,12.6984,8.2,16.6857,,7.0066,14.5775,9.4921,12.2522,,,,,
2017/7/28,7.4256,12.5769,8.25,16.3078,,6.9966,14.4317,9.4921,12.361,,,,,
2017/7/31,7.4453,12.6412,8.17,16.2581,,7.0166,14.5386,9.4827,13.0928,,,,,
2017/8/1,7.4947,12.4197,8.15,16.447,,7.0564,14.6066,9.5109,12.9148,,,,,
2017/8/2,7.4256,12.3268,8.07,16.3873,,6.917,14.1304,9.5203,12.7269,,,,,
2017/8/3,7.4058,12.2268,8.06,16.8348,,6.917,14.0527,9.4639,12.6873,,,,,
2017/8/4,7.4058,11.9838,8.06,16.6956,,7.1061,14.1013,9.5297,12.2225,,,,,
2017/8/7,7.4157,12.0124,8.02,16.8945,,7.1758,14.2373,9.5203,12.1632,,,,,
2017/8/8,7.6231,11.9838,8.01,16.9342,,7.1161,14.179,9.652,12.1434,,,,,
2017/8/9,7.6033,11.2049,8.05,16.9541,,7.126,14.247,9.6144,11.9061,,,,,
2017/8/10,7.5441,11.3121,8.24,16.6558,,6.9867,13.8875,9.605,11.8962,,,,,
2017/8/11,7.6527,11.2906,8.17,16.5464,,6.8175,13.5473,9.4225,11.7874,,,,,
2017/8/14,8.0477,11.4764,8.24,17.0039,,6.9369,13.8875,9.5186,12.0544,,,,,
2017/8/15,7.86,11.3621,8.23,17.153,,6.917,13.7806,9.509,12.7466,,,,,
2017/8/16,7.9884,11.4907,8.16,17.4812,,6.927,13.7417,9.4801,12.9939,,,,,
2017/8/17,7.9292,12.0052,8.14,17.4712,,7.0962,14.0041,9.5666,12.8554,,,,,
2017/8/18,7.8995,12.3411,8.06,17.2326,,7.1559,13.9944,9.557,12.7466,,,,,
2017/8/21,8.0871,12.8627,8.1,17.3121,,7.2057,14.0332,9.5666,12.6379,,,,,
2017/8/22,8.0082,12.9056,8.23,17.3022,,7.0763,13.9069,9.5378,13.2708,,,,,
2017/8/23,7.9489,12.5769,8.41,17.2425,,7.0564,13.8194,9.4993,13.1323,,,,,
2017/8/24,7.9983,12.484,8.35,17.153,,7.0066,13.8389,9.4321,13.1521,,,,,
2017/8/25,8.0082,12.534,8.42,17.1928,,7.0862,14.1207,9.5186,12.9741,,,,,
2017/8/28,8.0477,12.8056,8.4,17.501,,7.0962,14.2859,9.5858,13.073,,,,,
2017/8/29,7.8897,12.6198,8.38,17.3221,,7.1459,14.3637,9.5474,12.9939,,,,,
2017/8/30,7.9193,12.7484,8.54,17.2823,,7.1857,14.2762,9.5762,12.984,,,,,
2017/8/31,7.9588,12.6627,8.79,17.4513,,7.2554,14.1985,9.5474,13.0433,,,,,
2017/9/1,7.8798,12.7198,9.05,17.4613,,7.2853,14.1013,9.509,12.9642,,,,,
2017/9/4,7.9489,12.8699,8.91,17.6999,,7.1857,14.2082,9.4897,13.4389,13.206,,,,
2017/9/5,8.1563,12.9056,8.92,17.5707,,7.1758,14.043,9.4993,13.6169,14.5294,,,,
2017/9/6,8.0575,13.2343,9.35,17.6104,,7.1957,14.2859,9.5666,13.6366,15.9851,,,,
2017/9/7,8.1266,13.0485,9.28,17.4911,,7.1061,14.043,9.4801,14.0322,17.5871,,,,
2017/9/8,8.255,13.1843,9.24,17.153,,7.1061,14.0041,9.4609,13.9036,19.3493,,,,
2017/9/11,8.3241,13.1129,9.17,17.0834,,7.136,13.9458,9.4897,14.1805,21.2856,,,,
2017/9/12,8.2846,12.6627,9.16,17.8491,,7.1161,13.868,9.4513,14.052,23.4169,,,,
2017/9/13,8.2155,12.3411,9.16,17.7894,,7.0962,13.8972,9.4897,13.8146,25.7572,,,,
2017/9/14,8.3538,12.3554,9.06,17.7795,,7.2256,14.0041,9.5666,13.607,28.3344,,,,
2017/9/15,8.8376,12.4912,9.09,17.9585,,7.2654,14.0235,9.4897,14.3684,31.1692,,,,
2017/9/18,8.8376,12.5197,9.29,18.575,,7.2654,14.0915,9.509,14.4179,28.0557,,,,
2017/9/19,9.1437,12.384,9.33,18.2667,,7.2057,13.8777,9.4705,14.497,26.6906,,,,
2017/9/20,9.0845,12.3625,9.54,18.2767,,7.1957,13.8777,9.4801,14.9815,27.6587,,,,
2017/9/21,9.0252,12.4912,9.38,17.7496,,7.0763,13.7611,9.4513,14.5266,25.8408,,,,
2017/9/22,8.9857,12.434,9.38,17.5806,,7.0365,13.6348,9.4417,14.7046,25.214,,,,
2017/9/25,8.808,12.8556,9.3,17.3618,,6.9568,13.6931,9.3841,14.6057,27.7353,,,,
2017/9/26,8.6302,12.6269,9.31,17.3917,,6.9867,13.6542,9.3745,14.3486,24.9632,,,,
2017/9/27,8.5117,12.4697,9.37,17.4215,,6.9867,13.6056,9.3841,14.675,24.6428,,,,
2017/9/28,8.5117,12.1982,9.28,17.3022,,6.9867,13.3627,9.3361,14.675,23.7861,,,,
2017/9/29,8.9166,12.4697,9.3,17.3022,,7.0066,13.3335,9.3457,14.675,22.7343,,,,
2017/10/9,8.9956,12.4268,9.41,17.4911,,7.0464,13.4113,9.4033,14.675,22.8458,,,,
2017/10/10,9.0548,12.4697,9.37,17.7099,,7.0962,13.5279,9.4513,14.675,23.3264,,,,
2017/10/11,8.9363,12.7841,9.29,17.5508,,7.0564,13.5279,9.4417,14.675,22.4418,,,,
2017/10/12,9.0055,12.6555,9.33,17.3718,,7.0365,13.4015,9.4417,14.675,22.3791,,,,
2017/10/13,8.887,12.727,9.36,17.5508,,7.0862,13.4015,9.4801,14.8134,22.7692,,,,
2017/10/16,9.0845,12.4054,9.17,17.0337,,7.0365,13.6251,9.605,14.0421,23.0617,,,,
2017/10/17,9.0746,12.5626,9.07,16.9541,,6.927,13.5279,9.6146,14.0124,23.208,,,,
2017/10/18,9.1042,12.5483,9,16.5763,,6.8175,13.421,9.5474,13.6564,22.3652,,,,
2017/10/19,8.9363,12.1982,8.86,16.3575,,6.708,13.042,9.4801,13.6366,21.404,,,,
2017/10/20,8.8277,12.3054,8.88,16.5266,,6.7777,13.1003,9.5282,13.9729,21.606,,,,
2017/10/23,8.7586,12.3625,8.88,16.5862,,6.8076,13.1489,9.6242,14.1607,21.6756,,,,
2017/10/24,8.7685,12.3125,8.81,16.8348,,6.8772,13.2558,9.8067,14.1212,20.9095,,,,
2017/10/25,8.808,12.2982,9.04,16.8348,,6.8275,13.2266,9.7875,13.9827,21.2368,,,,
2017/10/26,9.3412,12.6341,9.3,17.8988,,7.5142,13.8486,10.5463,14.23,23.3612,,,,
2017/10/27,9.1141,12.3411,9.39,17.4116,,7.2554,13.5279,10.2581,14.6255,24.1483,,,,
2017/10/30,9.1733,11.7551,9.2,18.2468,,7.345,13.6056,10.748,14.8233,22.9433,,,,
2017/10/31,9.0647,11.8623,9.46,18.9926,,7.4445,13.732,10.9977,14.853,24.1274,,,,
2017/11/1,9.045,11.5765,9.54,19.0224,,7.5938,13.9652,10.9497,14.942,25.4647,,,,
2017/11/2,9.0548,11.5193,9.35,18.3562,,7.3748,13.732,10.9497,14.5266,25.0398,,,,
2017/11/3,9.124,11.7551,9.54,18.386,,7.4445,13.6154,10.8921,14.2794,23.8906,,,,
2017/11/6,9.0746,11.5836,9.69,18.9131,,7.5142,13.4793,10.7576,14.4277,23.7931,,,,
2017/11/7,8.9956,11.4693,9.67,18.6247,,7.4744,13.557,10.9497,15.3474,25.6806,,,,
2017/11/8,8.8475,11.4407,9.36,18.1176,,7.3649,13.3918,10.7192,15.476,26.1473,,,,
2017/11/9,8.7981,11.4407,9.34,18.2568,,7.345,13.3432,10.8056,15.7429,25.409,,,,
2017/11/10,8.8969,11.3621,9.65,17.9783,,7.2156,13.1294,10.4791,15.6144,24.9911,,,,
2017/11/13,8.7981,11.1048,9.44,18.5153,,7.2554,13.1003,10.5079,15.9012,24.9841,,,,
2017/11/14,8.8179,11.7051,9.11,18.0579,,6.9867,13.1392,10.2005,15.4463,23.0756,,,,
2017/11/15,8.9561,11.5622,9.08,17.6104,,6.9071,12.9254,10.1813,15.1496,21.7035,,,,
2017/11/16,8.8574,11.5407,9.15,16.9342,,6.8275,12.5949,9.922,15.0408,21.7871,,,,
2017/11/17,8.729,11.2906,8.62,16.099,,6.7379,12.352,10.2101,14.1805,19.607,,,,
2017/11/20,8.7882,11.1263,8.55,16.3277,,6.7976,12.1479,10.2389,14.5167,19.5025,,,,
2017/11/21,8.7389,11.112,8.63,16.1189,,6.7578,12.1868,10.3446,14.7046,19.2796,,,,
2017/11/22,8.7685,11.1191,8.77,16.3873,,6.9568,12.6046,11.3627,14.8332,19.7045,,,,
2017/11/23,8.729,10.9048,8.51,15.91,,6.6384,12.0993,11.1322,14.8035,18.2906,,,,
2017/11/24,8.4624,10.8261,8.54,15.9995,,6.6782,12.0507,11.1994,15.2881,18.2627,,,,
2017/11/27,8.176,10.6403,8.49,16.0592,,6.708,12.1868,11.2186,15.3078,18.0537,,,,
2017/11/28,8.2353,10.6261,8.45,16.0791,,6.7379,12.2256,10.9017,15.3968,18.3602,,,,
2017/11/29,8.2451,10.6475,8.28,16.0493,,6.718,12.1382,10.9593,15.4364,17.9841,,,,
2017/11/30,8.3735,10.5403,8.33,15.9697,,6.6981,12.0701,11.1418,15.2782,18.3045,,,,
2017/12/1,8.4821,10.5117,8.33,16.0791,,6.718,11.9924,11.1706,15.6737,19.196,,,,
2017/12/4,8.4229,10.3617,8.38,15.5123,,6.5985,11.73,11.0842,15.298,17.81,,,,
2017/12/5,8.4328,10.1115,8.33,15.0648,,6.4891,11.4773,11.2667,14.9123,16.7722,,,,
2017/12/6,8.3933,10.1044,8.17,15.3532,,6.5388,11.3121,11.2186,15.0013,17.1065,,,,
2017/12/7,8.1958,9.9329,8.02,15.1742,,6.5488,11.3024,11.1898,14.8233,16.9881,,,,
2017/12/8,8.3439,9.9543,8.13,15.3134,,6.5388,11.3996,10.8921,15.2287,17.2806,,,,
2017/12/11,8.492,9.9972,8.39,15.3631,,6.5786,11.4579,10.9593,15.2188,17.5453,,,,
2017/12/12,8.2748,9.9615,8.6,15.1145,,6.4891,11.2052,10.5847,15.0408,16.9741,,,,
2017/12/13,8.1958,10.0258,8.62,15.1145,,6.509,11.3024,10.652,15.0211,17.2249,,,,
2017/12/14,8.2056,10.0115,8.77,15.0648,,6.5687,11.4482,10.796,14.8628,17.5383,,,,
2017/12/15,8.2353,9.8972,8.65,15.0847,,6.5786,11.3121,10.7768,14.8727,17.0508,,,,
2017/12/18,8.3143,9.9972,8.64,14.9952,,6.6384,11.3607,10.7864,13.8443,17.2876,,,,
2017/12/19,8.4031,9.9901,8.58,15.0748,,6.6682,11.3899,10.9977,13.8344,17.3363,,,,
2017/12/20,8.413,10.0044,8.56,15.1841,,6.718,11.7689,11.1994,14.3585,17.6846,,,,
2017/12/21,8.3636,10.476,8.3,14.7267,,6.6483,11.7592,11.2283,14.319,17.3085,,,,
2017/12/22,8.4031,10.769,8.31,14.498,,6.6185,11.7689,11.2571,13.9432,17.1483,,,,
2017/12/25,8.413,11.405,8.12,14.0506,,6.4791,11.6037,11.1418,13.3795,16.7234,,,,
2017/12/26,8.6401,11.505,8.38,14.2295,,6.6682,11.9341,11.6893,13.2411,17.9702,,,,
2017/12/27,8.6105,11.162,8.14,13.9909,,6.5289,11.7689,11.5548,13.4191,17.5105,,,,
2017/12/28,8.5512,10.9762,8.09,14.0108,,6.5388,11.7494,11.5548,13.3301,17.8796,,,,
2017/12/29,8.6401,11.062,8.16,14.1202,,6.5985,11.798,11.6317,13.3499,18.005,,,,
2018/1/2,8.6599,11.3049,8.35,14.4085,,6.6881,12.1382,12.2464,14.1509,18.1373,,,,
2018/1/3,8.6401,11.2549,8.5,14.508,,6.6782,12.1382,12.1888,14.2399,17.9702,,,,
2018/1/4,8.571,11.3049,8.48,14.6472,,6.6782,12.1187,12.1407,14.23,17.8657,,,,
2018/1/5,8.4426,11.0977,8.38,14.5179,,6.6881,12.177,12.1791,13.9926,17.6428,,,,
2018/1/8,8.3636,10.9762,8.23,14.4085,,6.5985,12.0896,11.8046,13.429,17.5383,,,,
2018/1/9,8.3834,11.0763,8.32,14.4384,,6.5687,11.8758,11.7181,13.2905,18.1373,,,,
2018/1/10,8.3834,11.1834,8.19,14.1599,,6.6583,11.973,11.7565,13.1125,18.5343,,,,
2018/1/11,8.4525,11.1692,8.22,14.329,,6.5886,11.973,11.7469,13.073,18.5413,,,,
2018/1/12,8.5611,10.9476,8.13,14.1699,,6.5289,11.8661,11.6701,12.7071,18.3324,,,,
2018/1/15,8.3439,10.2616,8.11,13.8119,,6.3597,11.7592,11.3627,11.9852,18.8756,,,,
2018/1/16,8.3735,10.0901,8.15,13.8915,,6.3796,11.7786,11.7085,12.005,19.9065,,,,
2018/1/17,8.3241,9.9258,8.23,14.0008,,6.3696,12.0313,11.6701,11.9061,19.6279,,,,
2018/1/18,8.2649,9.8972,8.06,13.9213,,6.4393,12.3811,11.8622,12.1237,19.3005,,,,
2018/1/19,8.1365,9.8186,8.05,14.0108,,6.3995,12.1965,11.6797,12.4104,18.611,,,,
2018/1/22,8.1069,9.8043,8.06,14.15,,6.4094,12.2937,11.5836,12.4203,18.2557,,,,
2018/1/23,8.2155,10.0329,8,14.1798,,6.4791,12.4103,12.0159,12.361,18.5204,,,,
2018/1/24,8.2155,9.9686,8.02,14.3986,,6.4493,12.42,11.9774,12.3511,18.4647,,,,
2018/1/25,8.1563,9.9901,8.01,14.15,,6.4393,12.42,11.8142,12.4302,18.2627,,,,
2018/1/26,8.2056,10.0544,8,14.1202,,6.4194,12.352,11.8334,12.3412,17.4965,,,,
2018/1/29,8.1661,10.0615,8.01,13.8517,,6.3597,12.1382,11.3627,11.8863,17.1622,,,,
2018/1/30,8.1563,10.0044,8.01,13.8119,,6.3597,12.2159,11.1418,11.8072,17.211,,,,
2018/1/31,8.176,9.7542,8.03,13.2849,,6.1208,12.1868,10.9305,11.9457,16.4309,,,,
2018/2/1,8.0773,8.7824,8.16,12.6584,,5.6431,11.7203,11.1034,11.6292,15.3582,,,,
2018/2/2,7.9094,8.4394,8.16,12.4993,,5.5137,11.8466,11.0169,11.9654,15.407,,,,
2018/2/5,7.7415,7.9392,8,12.3104,,5.4839,11.8661,10.9113,12.0544,15.1562,,,,
2018/2/6,7.5144,7.3961,7.7,11.3458,,4.9962,11.2927,10.9113,11.6292,13.7771,,,,
2018/2/7,7.5342,7.6033,7.69,11.4453,,5.0459,10.8456,10.8921,11.1941,14.195,,,,
2018/2/8,7.5638,7.7248,7.8,11.674,,5.1355,10.7096,10.3638,11.3721,14.7035,,,,
2018/2/9,7.4651,7.5676,7.8,11.3956,,4.9166,9.728,9.9316,10.9766,13.9861,,,,
2018/2/12,7.5342,7.7034,7.95,11.7237,,5.0858,9.8738,9.8163,11.2732,14.3204,,,,
2018/2/13,7.6033,7.6105,7.97,11.7237,,5.1355,9.9127,9.8259,11.3622,14.4876,,,,
2018/2/14,7.86,7.5176,8.03,11.7436,,5.1256,9.9515,9.7203,11.5204,14.3065,,,,
2018/2/22,7.9193,7.7462,8.07,11.9624,,5.1952,10.2528,9.922,11.5402,14.5921,,,,
2018/2/23,7.7712,7.8606,8.2,11.9027,,5.2251,10.2723,10.0084,11.2831,14.6826,,,,
2018/2/26,7.8107,8.0607,8.21,12.2308,,5.3047,10.5055,10.1813,11.7578,15.0587,,,,
2018/2/27,7.6823,8.0249,8.32,12.3203,,5.3943,10.5638,10.1717,12.3511,15.7901,25.3085,,,
2018/2/28,7.4651,8.0321,8.37,12.38,,5.3445,10.8845,10.0372,12.2522,15.3095,27.8409,,,
2018/3/1,7.4256,8.1893,8.37,12.7479,,5.3744,11.0206,9.97,12.3412,15.4697,28.0345,,,
2018/3/2,7.5144,8.225,8.36,12.6087,,5.3545,11.5551,9.8451,12.1632,15.4,25.7332,,,
2018/3/5,7.4552,8.2036,8.4,12.549,,5.3644,11.9632,9.922,12.3808,15.5532,25.6633,,,
2018/3/6,7.4749,8.3965,8.37,12.6783,,5.444,11.8661,10.1333,12.4401,15.6299,25.9053,,,
2018/3/7,7.4058,8.225,8.36,12.4397,,5.3445,11.5745,10.1141,12.183,15.407,24.502,,,
2018/3/8,7.3762,8.3179,8.37,12.5888,,5.3744,11.6523,10.0853,12.2127,15.7622,24.5288,,,
2018/3/9,7.3564,8.4751,8.38,13.0562,,5.4341,11.6814,10.2678,12.539,16.0478,24.8353,,,
2018/3/12,7.4058,8.6323,8.47,13.3445,,5.5336,11.7689,10.287,12.7862,16.1314,25.416,,,
2018/3/13,7.3071,8.7324,8.5,13.6329,,5.4938,11.3704,10.1525,12.6379,15.6438,24.5611,,,
2018/3/14,7.2873,8.6681,8.49,13.5136,,5.4042,11.4385,10.0084,12.3511,15.6926,26.0236,,,
2018/3/15,7.1787,8.518,8.45,14.0406,,5.5336,11.419,10.018,12.2225,14.9403,25.002,,,
2018/3/16,7.1985,8.518,8.45,14.4682,,5.5734,11.5648,9.8739,12.1039,14.7105,24.4159,,,
2018/3/19,7.0207,8.4394,8.48,14.7566,,5.6033,11.5162,9.8835,12.2621,15.3164,23.7922,,,
2018/3/20,6.9615,8.418,8.47,14.6273,,5.663,11.7397,9.8835,12.0248,15.8876,23.8084,,,
2018/3/21,6.9812,8.3679,8.36,14.4682,,5.6531,11.5454,9.8835,11.7874,15.609,23.3083,,,
2018/3/22,6.9615,9.204,8.34,14.7963,,5.5635,11.3996,9.8643,11.5501,15.609,22.8513,,,
2018/3/23,6.9615,8.6824,8.36,14.1798,,5.0957,10.8165,9.8643,10.8381,14.1045,20.6038,,,
2018/3/26,6.9318,8.5895,8.36,15.0947,,5.1753,10.7387,9.7011,10.9073,14.2786,20.5178,,,
2018/3/27,6.922,9.447,8.35,15.4228,,5.2649,11.0303,9.8451,11.0952,14.5642,20.8458,,,
2018/3/28,6.7837,9.4684,8.25,14.9654,,5.1753,11.2246,9.6818,10.848,14.9682,20.3565,,,
2018/3/29,6.7541,9.4898,8.28,15.1643,,5.235,11.2732,9.7299,10.8974,15.2259,21.1361,,,
2018/3/30,6.7541,9.4684,8.32,16.089,,5.2649,11.2246,9.653,11.115,15.9572,21.0608,,,
2018/4/2,6.764,9.3112,8.28,15.9796,,5.235,11.2441,9.5954,11.3029,15.6717,20.9909,,,
2018/4/3,6.606,9.0754,8.3,15.6913,,5.1057,10.9331,9.4225,11.3424,16.0408,20.3726,,,
2018/4/4,6.6257,8.8539,8.31,15.562,,5.0758,11.0303,9.3937,11.204,16.8697,20.9372,,,
2018/4/9,6.5566,8.7538,8.33,15.3035,,5.036,10.797,9.3169,11.1051,16.6677,21.2974,,,
2018/4/10,6.4974,8.8038,8.39,14.3091,,5.0858,10.8845,9.557,11.1842,16.0547,21.4641,,,
2018/4/11,6.448,8.7324,8.41,14.3091,,5.1156,10.8554,9.5378,11.1447,16.3403,21.4641,,,
2018/4/12,6.29,8.4465,8.39,14.3091,,5.0758,10.7679,9.4417,11.0062,16.1453,21.7168,,,
2018/4/13,6.2209,8.568,8.37,14.687,,5.0459,10.7679,9.3745,11.0458,16.403,21.4157,,,
2018/4/16,5.9345,8.3965,8.37,15.7112,,4.9763,10.6415,9.3169,11.0656,15.9572,20.6952,,,
2018/4/17,5.9345,8.1321,8.39,15.1543,,4.9464,10.2625,9.1248,10.6997,15.7413,20.2059,,,
2018/4/18,5.9345,8.4108,8.37,15.2736,,4.9962,10.282,9.1536,10.7096,15.8179,20.9479,,,
2018/4/19,5.9345,8.8539,8.32,15.035,,5.0061,10.35,9.1824,10.8084,15.9572,20.8726,,,
