ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2019/4/8,15.3882,15.7707,19.8227,16.6471,14.7567,22.8911,16.3769,4.7381,9.7646,10.5734,6.019,3.9593,10.14,6.6661,20.9718,11.5692,5.45,11.3886,11.9272,27.847,18.4784,14.1635,10.7625,37.6758,30.0283,54.7501,53.5898,21.3876,31.3315,18.662,15.5411,,29.8001
2019/4/9,15.1397,16.1393,19.5848,17.0857,14.8365,22.9604,16.3569,4.9172,9.4198,10.6033,6.1282,4.3582,10.06,6.6463,21.0691,11.5991,5.18,11.6071,11.8039,25.0623,18.7916,14.3018,11.1582,38.0138,30.9349,54.8295,51.1777,21.8873,31.6009,18.7016,16.0857,,29.1141
2019/4/10,14.8912,15.5715,19.5924,17.0358,14.9262,23.1387,15.8473,5.2358,9.1242,10.6033,6.744,4.2585,10.19,6.7749,21.5163,11.5293,5.7,11.6142,11.2954,23.0931,18.9874,13.9166,10.7724,38.2822,30.5165,53.5196,51.7013,21.5076,31.2118,18.3721,15.7259,,28.9965
2019/4/11,14.6825,15.4818,21.4887,16.7567,14.5573,23.3665,15.8773,4.7182,8.7399,10.205,7.4194,4.0491,9.95,6.4979,21.7788,11.2999,5.28,11.4521,11.1926,22.5561,19.144,13.9561,10.347,37.9243,29.8888,53.4534,49.6631,21.6775,30.3437,18.069,15.0937,,28.5556
2019/4/12,14.6029,15.5017,19.9609,17.4944,14.667,22.4453,15.1778,4.6684,9.1636,10.225,6.7738,4.079,9.86,6.5276,22.2747,11.5193,4.81,11.297,11.0385,22.3969,19.144,13.5808,10.3767,35.3298,29.9386,53.2881,51.159,22.2771,30.7528,18.1019,15.0548,,28.8985
2019/4/15,14.3644,15.4419,19.4082,16.8763,14.6171,22.4651,14.7482,4.6286,8.868,10.0457,6.5156,4.0291,9.56,6.4683,21.3705,11.2002,4.69,11.2759,11.1002,22.1185,18.9874,13.7685,10.3668,36.5823,29.4704,51.0057,49.688,22.2571,30.3636,17.891,14.9965,,28.6241
2019/4/16,14.5433,15.4419,19.6155,17.1156,14.6071,22.4849,15.3077,4.7082,9.2128,10.3942,6.6348,4.1089,9.85,6.7254,22.1677,11.4994,4.88,11.7128,11.1567,22.3472,19.144,13.8574,10.7032,38.0834,30.0881,52.2891,50.1368,23.1866,31.3115,18.2798,15.2591,,28.7907
2019/4/17,14.5731,15.2626,19.8918,17.0558,14.4177,22.9802,14.988,4.6883,9.0847,10.4739,6.9526,4.1588,10.02,6.7353,22.0219,11.5393,4.96,11.7058,11.1567,22.2875,19.3691,13.6796,10.8416,41.8907,30.8054,51.8393,50.8411,23.3265,31.0421,18.3985,15.3272,,28.8887
2019/4/18,14.6626,14.9239,20.1298,16.8564,13.9491,22.5741,14.4984,4.6286,8.9665,10.3643,6.5454,4.2585,9.96,6.7946,21.5552,11.4495,4.96,11.7128,10.9872,21.8698,20.0542,13.3536,10.8713,41.8907,30.9249,51.2108,48.6285,25.0555,30.2938,18.1546,15.2104,,28.389
2019/4/19,14.5532,14.8641,20.1989,17.1355,14.308,22.9703,14.5983,4.6982,9.0453,10.3146,6.4163,4.3981,10.07,7.2496,21.7788,11.4994,4.87,12.0581,11.0539,21.84,19.9661,13.482,11.0197,39.7634,30.8851,52.0708,49.6008,24.0061,30.4135,18.2469,15.2494,,28.5164
2019/4/22,14.2649,14.6848,20.3064,17.0259,14.2382,22.584,14.0487,4.6286,8.9961,10.1254,6.168,4.2884,9.83,7.7639,21.0496,11.2401,4.84,11.5578,10.982,21.2234,20.0444,13.0573,10.6537,38.4114,30.646,52.858,47.9304,22.9067,30.2539,17.8976,15.0257,,28.7319
2019/4/23,13.7977,14.2265,19.792,16.8763,14.1186,23.3665,13.8089,4.5688,8.7497,9.7769,5.9991,4.1388,9.81,7.121,20.7385,10.5519,4.72,11.5789,10.7252,21.3726,19.1733,12.9388,10.4954,36.9501,29.4903,50.9395,48.3044,20.6181,29.4057,17.8251,14.4908,,28.5262
2019/4/24,13.9071,14.5055,20.0454,16.6271,13.9291,25.7042,14.1087,4.6186,8.8187,10.0159,6.1183,4.2485,9.37,7.2892,20.9524,10.6816,4.96,11.7551,10.982,22.0091,19.6236,12.9981,10.6735,37.0793,29.839,53.0697,48.7843,20.6381,29.6153,17.924,14.6561,,28.4282
2019/4/25,13.1019,13.7483,18.8708,16.966,13.3608,26.2985,13.2694,4.4295,8.2965,9.5679,5.7508,3.9493,8.93,7.4375,20.3301,10.0732,4.69,11.2195,10.5916,21.0543,18.4686,12.5042,10.169,35.7075,28.494,50.9395,48.99,19.1189,27.8092,17.5879,14.3254,,29.1435
2019/4/26,13.1416,13.7782,18.8861,17.4844,13.3409,23.6736,13.3893,4.33,8.326,9.4683,5.6912,3.9693,8.79,7.7738,19.9023,10.1131,4.57,11.2547,10.494,20.4477,19.7214,12.4153,10.2283,35.9759,27.8464,49.9472,49.0024,19.019,27.3103,17.2782,14.0337,,28.291
2019/4/29,12.416,13.0011,17.8727,16.2683,12.5233,21.3062,12.9096,4.32,7.8629,9.1497,5.4727,3.71,8.5,7.2001,19.8051,9.6543,4.11,10.6769,9.7338,19.5028,18.5763,11.9709,9.7337,34.0176,26.621,49.0872,49.5509,18.0795,26.0331,16.2436,14.0142,,25.4589
2019/4/30,12.754,13.29,18.1645,15.7001,12.5033,19.1766,13.1894,4.36,7.9516,9.2592,5.5621,3.7798,8.67,6.9727,19.4454,9.7241,4.14,10.6769,9.8725,19.8907,20.4359,12.1882,10.0305,34.3058,26.6807,49.9472,49.5447,18.4393,26.7914,16.4215,14.1698,,25.1551
2019/5/6,11.7996,12.0248,16.4678,14.3045,11.6658,17.3342,11.8705,3.96,7.4589,8.393,5.0456,3.4008,7.8,6.3298,17.8606,8.9063,3.73,9.6127,9.0096,17.9016,18.3903,11.4276,9.0314,31.5721,24.9173,44.9525,44.5896,16.6004,24.9055,14.9059,13.032,,22.6367
2019/5/7,12.1277,12.1942,16.7518,14.6036,11.7455,17.7799,12.1303,4.02,7.5378,8.5623,5.5522,3.3809,7.92,5.9045,17.5397,9.1157,3.89,9.7959,9.2818,17.9514,18.1946,11.556,9.0215,32.089,25.7442,44.9591,44.253,16.7903,25.2947,15.4331,13.6252,,23.0875
2019/5/8,12.0382,12.3037,16.9898,14.5936,11.935,18.404,12.2402,4.07,7.4294,8.7714,5.3635,3.3609,8.07,5.8353,17.4133,9.1656,3.91,10.0708,9.4924,17.8619,18.6938,11.4474,8.9819,32.0095,25.6247,46.7718,42.8195,16.4605,25.3346,15.6571,13.4502,,23.5872
2019/5/9,12.0382,12.4034,16.7595,14.763,11.9449,18.0969,12.1602,4.08,7.4195,8.7913,5.1648,3.3111,8.06,5.7364,17.5008,9.2055,4.07,10.2399,9.6671,17.9116,19.3789,11.5955,8.9226,32.0294,25.6247,45.9647,42.3832,16.3905,25.614,15.6176,13.3335,,23.0287
2019/5/10,12.6446,12.9912,17.1203,15.102,12.3837,18.6219,12.8797,4.23,7.7545,9.1796,5.3635,3.4407,8.41,6.0825,18.0647,9.5745,4.26,10.4936,9.8982,18.5481,21.3168,12.04,9.2194,33.2223,26.3221,48.8557,43.8105,17.23,28.1784,16.1052,13.7127,,23.5186
2019/5/13,12.3861,12.8716,16.8823,15.7499,12.4136,18.6318,12.49,4.28,7.6954,9.0601,5.433,3.4706,8.4,5.9243,17.3939,9.4149,4.15,10.7191,9.7595,18.1702,21.3559,11.85,9.3183,32.6954,26.2125,47.6979,44.546,17.1101,27.2305,16.1645,13.5766,,23.3913
2019/5/14,12.3364,12.9015,16.89,15.9393,12.3737,18.5426,12.6099,4.23,7.6363,9.1596,5.3039,3.5005,8.46,5.7957,17.5494,9.4349,4.32,10.5007,9.7338,18.2,21.2189,11.66,8.9622,32.5662,26.0033,46.613,44.0473,17.0301,27.8092,16.237,13.5669,,22.9307
2019/5/15,12.5054,13.0111,16.7672,16.9461,12.6728,18.8695,12.7698,4.29,7.8137,9.2493,5.4826,3.5504,8.54,5.8748,17.7633,9.6742,4.42,10.6839,9.8674,18.3,21.7865,12.15,9.3974,33.1626,26.4715,47.3341,43.8728,17.4099,28.0387,16.4281,13.7808,,23.3521
2019/5/16,12.6645,13.31,17.0282,16.9461,12.7426,18.8299,12.8497,4.41,7.9713,9.3488,5.5124,3.5903,8.74,5.865,17.6953,10.6417,4.28,10.7826,9.9752,18.58,21.1699,12.05,9.3974,33.61,26.611,46.2425,44.0037,17.7697,27.44,16.6126,13.8003,,23.548
2019/5/17,11.8493,13.4694,18.4255,16.8265,12.2441,16.9479,12.1902,4.85,7.6166,9.07,5.1747,3.6003,8.36,5.9144,17.0828,11.7088,4.1,10.4161,9.5849,17.4,20.4555,11.5,8.7643,32.9042,25.6346,45.2502,43.8105,16.5604,27.0409,15.9669,13.421,,22.3035
2019/5/20,12.585,13.7882,19.5771,16.8763,12.3438,18.6417,12.47,5.34,7.7447,9.1995,5.2542,3.7399,8.6,5.7759,16.8202,12.8757,4.27,10.55,9.6825,17.73,20.2989,11.88,9.1303,33.0036,25.9236,43.7286,43.6983,16.3705,28.837,16.1316,13.314,,22.4505
2019/5/21,12.6844,13.9675,18.5483,16.7866,12.5631,19.3747,12.6399,5.87,8.0304,9.3389,5.7806,3.7798,8.7,5.8847,17.1994,14.1623,4.26,10.68,9.7646,18.18,20.1423,11.93,9.2095,33.61,26.5213,44.5093,44.1284,16.7203,28.4179,16.2239,13.8878,,23.4794
2019/5/22,12.5452,14.0273,19.27,16.5374,12.4634,18.8497,12.8597,6,8.0403,9.2094,5.7012,3.8296,8.97,5.8847,17.5592,13.6337,4.3,11.75,9.6773,18.44,19.7018,11.91,9.16,33.67,29.1715,43.1332,44.1782,16.5804,28.338,16.0327,13.8003,,23.695
2019/5/23,12.5154,14.5951,18.2336,16.5773,12.0945,18.4238,12.2702,6.06,7.8728,9.08,5.7707,3.5803,8.55,5.7759,16.9272,12.2673,4.73,12.93,9.3383,18.01,19.0069,11.48,9.04,32.68,27.0294,41.3404,43.7232,16.1007,28.6973,15.8482,13.3724,,22.7347
2019/5/24,12.068,15.6312,17.604,16.1885,12.3438,17.7205,12.1702,5.45,7.8137,8.98,5.7905,3.5005,8.24,5.8155,16.4605,11.0406,4.67,11.64,9.3486,18.11,19.1244,11.42,9.05,32.9,26.3619,40.5333,43.5612,16.5005,26.1927,15.8153,13.3724,,23.5186
2019/5/27,12.5651,15.6312,18.1952,16.5474,12.7725,18.3445,12.7198,5.46,8.1487,9.24,5.9991,3.6202,8.64,5.9045,17.4619,11.3498,4.59,11.34,9.7698,18.51,20.7099,12.12,9.2,33.91,26.9298,43.55,44.5584,17.0901,27.6895,16.3095,13.6641,,24.43
2019/5/28,12.4557,15.6312,17.6578,16.5274,12.9021,18.1167,12.5899,5.68,8.0501,9.18,5.8501,3.6601,8.81,5.8155,17.5203,11.27,4.55,11.19,10.0112,18.58,20.3087,11.91,9.2,33.87,26.6309,43.65,43.9414,17.0202,27.44,16.1382,13.7322,,24.07
2019/5/29,12.5054,15.6312,18.3871,16.0888,13.2112,18.5823,12.5699,6,8.06,9.25,5.8005,3.7,8.76,5.8056,17.5592,11.59,4.59,11.7,10.1293,18.7,20.4457,12.06,9.25,33.88,26.9497,44,43.4428,17.35,28.46,16.3622,13.7808,,24.77
2019/5/30,12.5452,15.6312,18.08,15.2515,13.1414,18.2752,12.7198,5.41,7.95,9.17,5.6714,3.65,8.69,5.6078,17.5981,11.54,4.41,11.22,10.2269,18.56,20.9057,12.03,9.39,33.83,26.8999,43.05,43.0065,17.1001,31.31,16.3029,14.0337,,25
2019/5/31,12.6545,15.6312,18.3487,15.2515,13.1913,18.1762,12.53,5.24,7.91,9.12,5.6217,3.64,8.62,5.6177,17.3064,11.16,4.27,11.77,10.1191,18.58,20.0248,11.9,9.24,33.97,27.1888,43.57,43.0439,16.7203,30.44,16.5072,13.8586,,26.17
2019/6/3,12.3961,15.6312,18.8631,14.8328,13.1215,17.7898,12.3901,5.41,7.77,8.85,5.3436,3.55,8.42,5.3803,17.4133,10.58,4.2,11.29,10.2783,18.72,19.5355,11.69,9.21,33.58,26.4018,43.57,43.0376,16.4705,30.49,16.382,13.8197,,24.87
2019/6/4,12.0084,14.2464,18.1645,14.783,12.9221,17.4134,12.0803,4.88,7.72,8.72,5.2741,3.44,8.3,5.3803,17.4522,10.35,3.96,10.57,10.0728,18.19,20.7197,11.47,9.27,32.93,26.063,42.86,43.8043,16.2306,28.6,16.3622,13.8586,,25.43
2019/6/5,12.0482,13.4096,18.3487,14.8428,13.1913,17.3738,11.8805,4.93,7.72,8.66,5.3039,3.47,8.25,5.3803,17.4911,10.29,4.15,10.53,10.0985,18.07,20.1716,11.73,9.13,32.89,26.2025,45.11,43.6173,16.1307,28.6,16.9421,13.81,,24.78
2019/6/6,11.5114,12.5927,17.5426,14.8029,13.2013,16.9479,11.4308,4.96,7.42,8.47,5.1251,3.38,7.88,5.4693,17.2092,10.15,3.87,9.91,10.0677,17.67,19.281,11.82,8.91,32.18,25.5549,42.89,43.5425,15.8109,27.04,16.8037,13.27,,23.17
2019/6/10,11.5611,12.9513,18.08,15.0123,13.8693,17.4333,11.6307,5.12,7.53,8.57,5.2939,3.43,7.93,5.4397,17.3744,10.42,3.97,10.06,10.0677,17.81,19.0265,11.62,9.15,35.4,25.804,45.81,43.6297,16.0307,27.38,16.9751,13.61,,23.99
2019/6/11,11.9885,13.2303,18.52,15.3312,14.0288,18.2851,12.2002,5.32,7.89,8.93,5.6614,3.56,8.39,5.5386,17.8995,10.7,4.13,10.48,10.53,18.56,19.6725,12.11,9.37,38.94,26.7804,47.9,44.5273,16.5204,28.35,17.41,13.93,,25.13
2019/6/12,11.9289,13.1605,18.5,15.0721,13.6499,17.8592,12.1902,5.17,7.89,8.86,5.6316,3.56,8.34,5.4891,17.6272,10.46,4.05,10.26,10.37,18.29,19.741,12.12,9.28,41.99,26.9796,47.63,44.253,16.6104,28.82,17,13.79,,24.77
2019/6/13,12.0084,13.0509,18.52,15.1917,13.8793,18.1266,12.1503,5.25,8.03,8.96,5.6416,3.61,8.4,5.4199,17.8217,10.81,4.06,10.36,10.77,18.52,20.338,12.3,9.58,40.97,27.0693,48.05,44.066,17.1201,28.52,17.26,13.74,,24.44
2019/6/14,11.8593,12.6524,17.55,14.9026,13.5203,17.3639,11.7406,4.87,7.84,8.72,5.3535,3.5,8.21,5.3704,17.3355,10.17,3.92,9.87,10.44,17.68,19.5756,11.86,9.25,37.03,26.1826,48.05,43.343,16.5404,27.2,15.96,13.38,,23.5
2019/6/17,11.8493,12.8417,17.69,15.092,13.6898,17.4531,11.8205,4.92,7.85,8.7,5.4926,3.45,8.3,5.3507,17.0341,10.46,3.87,10.05,10.65,17.84,20.2984,11.94,9.43,35.83,26.6807,46.78,43.3181,16.3206,27.28,16.03,13.26,,23.43
2019/6/18,11.74,13.2004,17.52,15.1219,13.5801,17.3936,11.8905,4.79,7.87,8.68,5.4131,3.44,8.21,5.3507,17.53,10.38,3.8,9.99,11.06,17.79,20.2984,11.96,9.32,34.82,26.88,44.63,43.3243,16.3505,26.3,16.52,13.18,,23.79
2019/6/19,11.92,13.1705,17.57,15.1418,13.63,17.9979,12.1303,4.97,7.9,8.87,5.5919,3.53,8.44,5.3605,17.4,10.7,3.96,10.19,11.49,18.11,20.3578,12.19,9.4,35.14,27.14,48.37,43.8167,16.7403,26.94,16.28,13.33,,24.11
2019/6/20,12.19,13.2801,17.71,15.8197,13.64,18.2752,12.47,4.94,7.98,9.1,5.87,3.55,8.57,5.41,17.76,10.7,3.99,10.26,11.81,18.51,21.041,12.62,9.5,34.99,27.35,50.4,44.3964,16.8303,27.31,16.37,13.59,,24.55
2019/6/21,12.65,13.7782,18,15.8795,13.85,18.5526,12.78,5.05,8.26,9.27,5.94,3.65,9.43,5.52,18.01,11.77,4.24,11.29,11.61,19.04,21.7837,13.29,9.81,37,28.82,52.88,46.2101,17.28,27.8,18.01,13.86,,24.77
2019/6/24,12.64,13.7483,17.64,15.73,13.85,18.2356,12.64,4.95,8.33,9.41,5.97,3.66,9.11,5.55,18.1,12.95,4.22,12.42,11.21,18.78,21.6846,13.34,9.69,35.92,29.45,53.22,46.4096,17.0701,27.5,17.24,13.87,,24.42
2019/6/25,12.56,13.8778,18,15.72,13.81,17.9681,12.6,4.75,8.08,9.42,5.87,3.56,8.86,5.45,17.96,12.79,4.06,13.66,10.94,19.32,21.6549,13.26,9.62,36,28.76,51.75,45.6243,17.28,28.03,16.9,13.73,,23.92
2019/6/26,12.56,13.6587,17.79,15.7399,13.81,18.1167,12.65,4.71,8.05,9.32,5.74,3.55,8.83,5.49,17.98,12.18,3.99,15.03,10.98,18.89,23.3382,13.34,10.58,35.87,28.32,49.79,45.992,17.12,27.94,18.59,13.86,,24.21
2019/6/27,12.61,13.6786,17.98,15.6901,13.7,18.919,12.89,5.18,8.12,9.42,5.77,3.66,9.08,5.54,18.12,12.11,3.99,16.53,12.08,19.05,21.7045,13.58,11.64,36.19,28.56,54.77,46.26,18.83,28.49,19,13.97,,24.88
2019/6/28,12.44,13.5491,17.58,15.3711,13.36,18.196,12.69,5.38,7.98,9.31,5.63,3.55,9.01,5.4,17.78,11.42,3.83,14.88,11.71,18.6,20.9816,13.3,10.48,35.47,27.77,52.52,46.4,20.71,27.52,17.81,13.82,,24.02
2019/7/1,12.7,13.7284,18.07,15.9393,13.68,20.0185,13.21,5.5,8.41,9.42,5.82,3.91,9.38,5.54,18.71,11.66,4.02,15.21,11.91,19.26,21.6252,13.42,10.41,36.96,28.43,55.99,47.8,22.78,28.5,18.09,14.26,,24.65
2019/7/2,12.64,13.6985,17.8,16.0091,13.7,20.1572,13.03,5.29,8.4,9.44,5.76,3.83,9.96,5.58,18.81,11.48,3.94,13.69,11.29,19.5,22.2094,13.58,10.04,36.46,28.27,54.15,50.95,25.06,28.58,17.63,14.3,,24.85
2019/7/3,12.7,13.3498,17.61,15.72,13.33,20.9298,12.8,5.22,8.4,9.3,5.71,3.73,9.53,5.65,17.53,11.21,3.85,12.45,10.92,18.96,22.2094,13.86,9.9,35.87,27.84,53.89,50.1,22.55,28.28,17.39,14.17,,24.51
2019/7/4,13.14,13.5092,17.58,15.62,13.3,19.9294,12.69,5.04,8.14,9.52,5.68,3.67,9.65,5.63,17.31,11.12,3.83,12.46,11.15,18.94,21.952,13.31,9.91,35.77,27.68,51.61,49.99,22.7,29.11,16.95,14.23,,24.42
2019/7/5,12.98,13.5989,17.69,15.99,13.5,19.6718,12.79,5.17,8.16,9.62,5.63,3.69,9.5,5.56,17.44,11.18,3.51,12.28,11.1,18.9,21.6549,13.67,9.8,35.69,28.35,52.67,49.98,20.43,30.01,17.03,14.27,,24.68
2019/7/8,12.33,12.772,16.82,15.88,13.01,18.82,12.14,4.78,8.25,9.25,5.38,3.52,9.1,5.37,16.78,10.42,3.25,11.45,11.03,18.12,21.1203,13.05,9.1,34.1,27.69,49.4,48.5,18.83,28.73,15.92,13.87,,23.56
2019/7/9,12.26,12.9413,17.08,16.08,13.14,18.95,12.21,4.83,8.68,9.2,5.42,3.55,9.22,5.38,16.7,10.61,3.31,11.55,11.18,18.16,21.2193,13.03,9.09,34.51,28.55,51.17,48.3,19.8,28.41,16.03,13.91,,23.54
2019/7/10,12.37,12.9812,17.45,16.46,13.09,20.85,12.08,4.77,8.84,9.11,5.41,3.52,9.38,5.35,16.45,10.8,3.28,11.67,11.41,18.25,22.1104,13.01,8.92,34.26,27.81,51.07,48.08,19.32,27.92,15.82,13.77,,23.53
2019/7/11,12.37,12.9314,17.15,16.62,13.25,21.04,12.09,4.71,8.81,9.04,5.39,3.53,9.38,5.38,16.03,10.88,3.22,11.41,11.71,18.65,22.1005,13.15,8.89,34.45,27.68,50.05,47.93,19.44,27.82,15.7,13.77,,23.29
2019/7/12,12.32,13.29,17.36,16.14,13.35,23.14,12.2,4.67,8.68,9.4,5.43,3.54,10.32,5.39,14.43,10.73,3.22,11.85,11.21,18.28,24.3086,12.98,9.13,35.05,27.69,49.88,47.19,18.85,27.7,15.69,13.71,,22.96
2019/7/15,12.64,13.3,17.33,16.5,13.53,22.01,12.93,4.82,9.07,9.67,5.59,3.57,11.35,5.22,14.78,11.2,3.3,11.72,10.58,18.63,26.7444,13.04,9.2,35.49,27.76,51.85,48.08,18.03,29.11,15.93,13.95,,23.21
2019/7/16,12.67,13.19,17.31,16.23,13.6,23.86,13.41,4.85,8.91,9.66,6.15,3.59,11.52,5.24,15.12,11.9,3.35,11.58,10.59,18.92,29.4178,13.9,9.29,35.42,28.25,53.29,46.96,18.08,29.22,15.91,14.09,,23.5
2019/7/17,12.59,13.6,17.17,16.12,13.63,23.18,13.29,4.9,8.76,9.65,5.89,3.61,10.76,5.29,15.24,11.7,3.42,11.58,10.43,19.08,32.3586,13.57,9.27,36.28,28.1,53.35,46.45,17.74,29.2,15.94,14.09,,23.53
2019/7/18,12.24,13.23,17.38,15.51,13.43,22.21,13.11,4.94,8.87,9.67,5.71,3.52,10.08,5.82,14.9,11.65,3.3,11.16,10.32,18.81,35.5965,12.9,9.02,35.17,27.39,53.88,45.65,18.27,28.16,15.45,13.85,,22.9
2019/7/19,12.26,13.63,17.27,15.59,13.65,21.58,13.5,4.81,9.21,9.75,6.04,3.55,10.27,6.01,15.11,12.06,3.33,11.5,10.45,19.18,36.1312,12.9,9.15,35.84,27.98,58.88,45.08,20.1,27.92,15.69,13.67,,23.17
2019/7/22,11.76,13.09,16.93,15.23,13.42,20.51,12.95,4.51,8.29,9.34,5.65,3.42,9.48,5.41,14.81,11.41,3.2,11.09,10.38,18.84,36.6065,12.84,9.02,36.4,26.82,52.99,44.14,19.3,26.41,14.9,13.55,,22.08
2019/7/23,11.99,13.68,18.62,15.22,13.76,20.84,13.65,4.58,8.21,10,6.22,3.46,9.53,5.51,14.93,12.55,3.26,11.68,10.31,19.2,36.6956,13.23,9.12,37.8,27.37,50.88,45.4,19.15,27.42,15.27,13.74,,22.38
2019/7/24,12.12,14.04,18.4,15.49,13.74,21.62,13.6,4.68,8.26,10,6.38,3.52,9.66,5.55,15.02,13.81,3.27,11.73,10.3,19.35,36.4579,13.43,9.23,37.28,28.18,51.38,45.38,19.58,30.16,15.41,14.04,,22.5
2019/7/25,12.17,14.08,18.4,15.41,13.61,23.78,13.65,4.76,8.32,10.03,6.5,3.52,9.63,5.46,15.21,12.67,3.36,11.81,10.38,20.15,37.8739,13.45,9.31,37.35,28.6,50.49,45.99,19.04,29.37,15.5,14.22,,22.55
2019/7/26,12.26,13.85,18.19,15.27,13.56,23.71,13.41,4.75,8.15,10.29,6.29,3.53,9.42,5.36,15.12,13.15,3.27,11.53,10.28,20.38,38.7551,13.47,9.24,36.63,28.56,49.78,46.1,18.53,29.77,16.07,14.23,,22.48
2019/7/29,12.31,13.93,18.19,15.38,14.1,24.05,13.38,4.66,8.03,10.32,6.25,3.53,9.48,5.33,15.13,12.9,3.23,11.6,10.18,20.64,41.4979,14.1,9.45,36.67,28.3,48.75,46.86,18.29,29.83,16.06,14.29,,22.72
2019/7/30,12.24,13.92,18.11,15.36,14,23.3,13.33,4.63,8.02,10.03,6.28,3.55,9.55,5.32,15.21,12.68,3.27,11.74,9.9,20.22,41.0919,14.08,9.73,36.9,28.86,48.5,47.93,18.23,29.67,15.91,14.23,,22.68
2019/7/31,12.21,13.91,18.05,15.5,13.77,22.7,13.34,4.57,7.83,10.02,6.09,3.5,9.49,5.2,15.32,13.63,3.19,11.9,9.36,20.23,43.2109,13.95,9.55,37.8,28.35,48.31,48.12,17.85,30.05,15.75,14.32,,22.73
2019/8/1,11.93,14.1,18.08,15.5,13.77,23.51,13.32,4.54,7.91,9.91,6.11,3.46,9.41,5.14,15.11,13.8,3.16,12.26,8.93,20.15,39.5572,13.81,9.53,37.51,29.28,49.81,47,18.19,30.76,15.68,14.34,,22.83
2019/8/2,11.6,13.56,17.58,15.16,13.56,22.82,12.86,4.7,7.66,9.71,5.92,3.41,9.22,5.04,14.98,13.27,3.06,12.75,8.68,19.51,38.0323,13.32,9.36,37.05,29.02,48.01,47.25,17.85,30.27,15.31,14.19,,22.62
2019/8/5,11.51,13.51,17.38,14.7,13.41,23.39,12.56,4.55,7.54,9.45,5.81,3.34,9.25,5.01,14.83,14.6,3.06,12.12,8.54,19.63,37.9432,13.24,9.1,37.39,27.96,46.38,45.98,17.84,29.71,15.29,14.31,,22.61
2019/8/6,11.06,13.17,18.06,14.03,12.48,21.21,12.18,4.28,7.22,9.16,5.52,3.22,8.8,4.84,14.65,14.74,2.92,11.21,8.15,18.65,40.3988,13.15,8.93,36.33,26.91,44.84,45.77,16.85,28,14.74,13.8,28.56,21.9
2019/8/7,10.92,13.21,17.78,15,12.57,21.28,11.7,4.37,7.17,8.83,5.51,3.2,8.72,4.83,14.91,14.07,2.89,10.73,8.12,18.37,38.1214,12.59,8.85,35.8,26.65,44.8,45.26,16.53,27.22,14.46,14.13,31.42,21.92
2019/8/8,11.05,13.16,17.82,14.51,12.9,21.4,11.81,4.31,7.25,9.02,5.53,3.23,8.85,4.84,14.64,13.4,3,10.75,8.13,18.56,40.5869,12.27,8.87,37.92,26.75,46.17,45.38,16.73,27.8,14.55,14.72,34.56,21.85
2019/8/9,10.83,12.9,17.35,14.16,12.76,20.75,11.98,4.29,7.1,9.01,5.35,3.22,8.67,4.81,14.44,12.99,2.96,10.78,8.25,18.21,41.7652,12.06,8.6,38.4,26.01,46.47,45.62,16.78,27.42,14.2,14.39,38.02,21.4
2019/8/12,11,12.95,17.82,14.3,13.15,21.2,12.03,4.36,7.26,9.13,5.48,3.27,8.99,4.89,14.78,13.41,3.01,11.25,8.4,18.4,42.4682,12.23,8.96,39.51,26.71,48.68,45.64,17.1,28.39,14.6,14.35,41.82,21.08
2019/8/13,11.02,12.64,17.53,14.29,12.81,20.55,11.75,4.28,7.24,9.06,5.37,3.24,9.01,4.88,14.61,13.26,2.99,11.06,8.62,18.18,44.102,12.28,8.98,39.74,26.48,47.09,45.6,16.7,28.5,14.43,14.08,46,21.61
2019/8/14,11.02,12.64,17.98,14.5,12.89,21.12,11.92,4.26,7.31,9.15,5.39,3.26,8.93,4.92,14.82,12.99,2.98,11.05,8.48,18.36,44.4288,12.29,8.98,38.5,26.66,46.7,46.88,17.16,29.1,14.56,13.53,50.6,21.67
2019/8/15,11.12,12.54,18.29,15.13,13.11,20.83,12.18,4.22,7.31,9.17,5.37,3.27,8.94,4.9,14.73,12.88,2.99,11.1,8.4,18.35,44.409,12.35,9.04,38.13,26.6,47.54,46.15,16.95,29.97,14.56,13.15,49.55,21.86
2019/8/16,11.16,12.7,18.37,15.26,13.22,21.37,12.34,4.28,7.38,9.27,5.39,3.29,9.02,4.97,14.8,12.78,3.04,11.12,8.41,18.57,45.5477,12.4,9.02,37.71,26.81,47.97,46.7,17.24,29.44,14.64,13.31,49.1,22
2019/8/19,11.5,13.07,19.05,15.6,13.54,22.35,12.82,4.45,7.73,9.64,5.59,3.39,9.4,5.13,15.44,13.43,3.18,11.55,8.78,19.17,46.9537,12.89,9.3,39.7,27.63,50.5,50.01,17.82,30.34,15.07,13.66,50.44,22.99
