ÈÕÆÚ,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH
2017/1/11,-2.3126,,-1.5403,-4.5396,-4.4534,-1.791,-2.7194,-2.8834,-3.0088,-0.3236,1.1281,,0.2037,3.3338,2.402,0.9842,1.7011,0.4372,1.2012,0.0358,7424362645,,,51686704000,60046038329,38861691179,7226000000,63148521212,4990150000,38861691179,86.4006,,11.1392,14.2942,22.7219,17.6188,30.4307,14.2292,23.8512,22.8395,2.6151,,1.5472,1.6734,2.1708,0.9881,3.9496,1.4077,3.9055,1.2808,6.3352,,0.4319,0.6295,1.0393,1.3593,3.4314,0.8508,3.0006,1.762
2017/1/12,-1.551,,0.4813,-1.4946,-2.2599,0,0.0277,-0.8097,-0.4739,0.1623,0.8515,,0.2007,1.2955,1.4487,0.4158,0.6322,0.1517,0.6457,0.0225,7309209265,,,50914212500,58689065711,38861691179,7228000000,62637197154,4966500000,38861691179,85.0605,,11.1776,14.0806,22.2085,17.6188,30.4391,14.114,23.7382,22.8455,2.5745,,1.5525,1.6483,2.1217,0.9881,3.9507,1.3963,3.8869,1.2812,6.2369,,0.4334,0.6201,1.0158,1.3593,3.4324,0.8439,2.9864,1.7625
2017/1/13,-1.1609,,-1.1377,0,0,0,0.7194,0.8163,0.8225,-0.6483,0.7121,,0.0869,1.1289,0.9979,0.5324,1.7703,0.2068,1.4715,0.027,7224359406,,,50914212500,58689065711,38861691179,7280000000,63148521212,5007350000,38861691179,84.0731,,11.0134,14.0806,22.2085,17.6188,30.6581,14.2292,23.9334,22.6212,2.5446,,1.5297,1.6483,2.1217,0.9881,3.9791,1.4077,3.9189,1.2686,6.1645,,0.427,0.6201,1.0158,1.3593,3.4571,0.8508,3.011,1.7452
2017/1/16,-4.0268,,-0.6663,0.4138,0.1445,0.6079,0.467,1.2146,2.1039,-2.2838,1.0846,,0.2624,1.5766,1.5837,1.2909,3.9936,0.6194,2.8295,0.1656,6933445605,,,51124892000,58773876500,39097932462,7314000000,63915507300,5112700000,39097932462,80.6876,,10.9341,14.1389,22.2405,17.7259,30.8013,14.402,24.4369,22.0933,2.4422,,1.5187,1.6552,2.1248,0.9941,3.9977,1.4248,4.0014,1.239,5.9163,,0.4239,0.6226,1.0173,1.3675,3.4732,0.8611,3.0743,1.7045
2017/1/17,3.2343,,0.4878,-0.4121,-0.7215,-0.3021,0.1641,-0.2667,-0.3785,0.3339,0.847,,0.0911,0.7685,0.8144,0.3058,0.8025,0.145,0.6777,0.0312,7157691660,,,50914212500,58349822557,38979811820,7326000000,63745065947,5093350000,38979811820,83.2973,,11.0059,14.0806,22.0801,17.6723,30.8518,14.3636,24.3445,22.2051,2.5212,,1.5287,1.6483,2.1095,0.9911,4.0043,1.421,3.9862,1.2453,6.1076,,0.4267,0.6201,1.0099,1.3634,3.4789,0.8588,3.0627,1.7131
2017/1/18,-0.8467,,-0.3034,0.5517,0.1453,0.6061,0,2.2727,-1.5196,0.6656,0.3861,,0.0786,1.0614,1.022,0.4755,0.9393,0.3672,0.5843,0.0435,7097084618,,,51195118500,58434633345,39216053104,7326000000,65193817446,5015950000,39216053104,82.592,,10.8979,14.1583,22.1122,17.7794,30.8518,14.6901,23.9745,22.2016,2.4998,,1.5137,1.6574,2.1125,0.9971,4.0043,1.4533,3.9256,1.2451,6.0559,,0.4225,0.6235,1.0114,1.3717,3.4789,0.8783,3.0162,1.7128
2017/1/19,1.1956,,0.3652,-0.4115,-1.5965,0.3012,-0.7644,-0.7843,-0.1286,-0.3306,0.5585,,0.0713,0.6599,0.7548,0.5407,0.6233,0.2503,0.6422,0.007,7181934477,,,50984439000,57501714671,39334173746,7270000000,64682493388,5009500000,39334173746,83.5794,,10.9434,14.1,21.7591,17.833,30.616,14.5749,23.9437,22.1421,2.5297,,1.52,1.6506,2.0788,1.0001,3.9737,1.4419,3.9206,1.2417,6.1283,,0.4243,0.6209,0.9952,1.3758,3.4523,0.8714,3.0123,1.7082
2017/1/20,0.4219,,1.4554,0.4132,0.7375,0.3003,0.9904,0,1.2876,0.3317,0.5213,,0.113,0.6117,0.5705,0.504,1.2874,0.1562,0.7335,0.0246,7212237998,,,51195118500,57925768614,39452294388,7342000000,64682493388,5074000000,39452294388,83.932,,11.1215,14.1583,21.9196,17.8865,30.9192,14.5749,24.252,22.256,2.5404,,1.5447,1.6574,2.0941,1.0031,4.013,1.4419,3.9711,1.2481,6.1542,,0.4312,0.6235,1.0026,1.3799,3.4865,0.8714,3.0511,1.717
2017/1/23,1.1765,,0.1793,1.0974,0.8785,0,1.362,0.2635,1.4407,0.1653,0.6802,,0.0784,0.6965,0.7727,0.5798,0.9712,0.1446,0.9383,0.0176,7297087857,,,51756930500,58434633345,39452294388,7442000000,64852934740,5147100000,39452294388,84.9195,,11.1211,14.3136,22.1122,17.8865,31.3403,14.6133,24.6014,22.2535,2.5703,,1.5447,1.6756,2.1125,1.0031,4.0677,1.4457,4.0283,1.248,6.2266,,0.4312,0.6303,1.0114,1.3799,3.534,0.8737,3.095,1.7168
2017/1/24,-0.4983,,0.2387,0,-0.2903,-0.2994,-1.3975,-0.657,-0.7101,0,0.3942,,0.1247,0.5076,0.5376,0.3983,0.9227,0.1347,0.6188,0.0104,7260723632,,,51756930500,58265011768,39334173746,7338000000,64426831358,5110550000,39334173746,84.4963,,11.1101,14.3136,22.048,17.833,30.9024,14.5172,24.4267,22.1753,2.5575,,1.5432,1.6756,2.1064,1.0001,4.0108,1.4362,3.9997,1.2436,6.1956,,0.4308,0.6303,1.0084,1.3758,3.4846,0.868,3.073,1.7108
2017/1/25,-0.1669,,0.3571,0.4071,1.7467,0.6006,0.7632,0.3968,-0.1262,0.33,0.3535,,0.1246,0.5866,0.969,0.3573,0.6877,0.1215,0.4988,0.0271,7248602223,,,51967610000,59282741231,39570415030,7394000000,64682493388,5104100000,39570415030,84.3552,,11.1924,14.3719,22.4331,17.9401,31.1382,14.5749,24.3958,22.3348,2.5532,,1.5546,1.6825,2.1432,1.0061,4.0414,1.4419,3.9946,1.2525,6.1852,,0.434,0.6329,1.0261,1.384,3.5112,0.8714,3.0692,1.7231
2017/1/26,0,,-0.2372,-1.0811,-1.4306,-0.2985,0.3787,-0.1318,0.5897,-0.1645,0.3495,,0.1018,0.8129,0.9759,0.4341,0.583,0.1493,0.4441,0.0213,7248602223,,,51405798000,58434633345,39452294388,7422000000,64597272711,5134200000,39452294388,84.3552,,11.164,14.2165,22.1122,17.8865,31.2561,14.5556,24.5397,22.2954,2.5532,,1.5506,1.6643,2.1125,1.0031,4.0567,1.44,4.0182,1.2503,6.1852,,0.4329,0.626,1.0114,1.3799,3.5245,0.8703,3.0873,1.7201
2017/2/3,0.9197,,-1.308,-0.4098,-0.1451,-0.5988,-0.0269,-1.0554,-1.2563,-0.3295,0.4538,,0.1084,0.3694,0.5006,0.2758,0.4857,0.1181,0.4663,0.0135,7315269969,,,51195118500,58349822557,39216053104,7420000000,63915507300,5069700000,39216053104,85.1311,,11.0104,14.1583,22.0801,17.7794,31.2477,14.402,24.2314,22.2116,2.5767,,1.5293,1.6574,2.1095,0.9971,4.0557,1.4248,3.9677,1.2456,6.2421,,0.4269,0.6235,1.0099,1.3717,3.5236,0.8611,3.0485,1.7136
2017/2/6,2.237,,0.3012,-1.2346,-0.2907,0.3012,1.2399,-1.2,2.3749,0.4959,1.2309,,0.0712,1.2373,0.8129,0.3567,0.8236,0.2911,2.2204,0.0492,7478908983,,,50563080000,58180200980,39334173746,7512000000,63148521212,5190100000,39334173746,87.0354,,11.0534,13.9835,22.0159,17.833,31.6351,14.2292,24.8069,22.338,2.6343,,1.5353,1.637,2.1033,1.0001,4.1059,1.4077,4.0619,1.2527,6.3817,,0.4286,0.6158,1.007,1.3758,3.5672,0.8508,3.1209,1.7233
2017/2/7,-1.5397,,0.3003,0,0.7289,-0.3003,-1.3578,0,-0.7457,0,0.8759,,0.1321,0.5306,0.7413,0.2419,0.9317,0.1381,0.6944,0.019,7363755603,,,50563080000,58604254923,39216053104,7410000000,63148521212,5151400000,39216053104,85.6953,,11.0867,13.9835,22.1764,17.7794,31.2056,14.2292,24.6219,22.3374,2.5937,,1.5399,1.637,2.1187,0.9971,4.0502,1.4077,4.0317,1.2527,6.2835,,0.4299,0.6158,1.0143,1.3717,3.5188,0.8508,3.0976,1.7233
2017/2/8,1.2346,,0.4192,0.5556,1.3025,0.6024,-0.135,0.4049,0.2504,-0.1645,0.948,,0.0842,0.6598,1.5778,0.4786,1.1244,0.1969,0.5832,0.0307,7454666166,,,50843986000,59367552020,39452294388,7400000000,63404183242,5164300000,39452294388,86.7533,,11.1715,14.0612,22.4652,17.8865,31.1635,14.2868,24.6836,22.3803,2.6258,,1.5517,1.6461,2.1463,1.0031,4.0447,1.4134,4.0417,1.2551,6.361,,0.4332,0.6192,1.0275,1.3799,3.5141,0.8542,3.1054,1.7266
2017/2/9,0.1626,,0.3578,0.2762,0.2857,0.2994,0.1892,0,0.0833,0.3295,0.8141,,0.1498,0.9277,1.1067,1.9365,1.179,0.3571,0.8083,0.0273,7466787574,,,50984439000,59537173597,39570415030,7414000000,63404183242,5168600000,39570415030,86.8944,,11.1879,14.1,22.5294,17.9401,31.2224,14.2868,24.7041,22.4087,2.63,,1.554,1.6506,2.1524,1.0061,4.0524,1.4134,4.0451,1.2567,6.3714,,0.4338,0.6209,1.0305,1.384,3.5207,0.8542,3.108,1.7288
2017/2/10,-0.5682,,0.4753,1.2397,0.9972,0.2985,0.0809,0.9409,-0.0416,0.3284,0.7713,,0.1564,1.4882,1.4271,1.2549,1.718,0.4539,0.7086,0.0422,7424362645,,,51616477500,60130849117,39688535672,7420000000,64000727976,5166450000,39688535672,86.4006,,11.2608,14.2748,22.754,17.9936,31.2477,14.4212,24.6939,22.5179,2.6151,,1.5641,1.6711,2.1738,1.0091,4.0557,1.4267,4.0434,1.2628,6.3352,,0.4366,0.6286,1.0407,1.3882,3.5236,0.8623,3.1067,1.7372
2017/2/13,0.3265,,1.5376,0.5442,-0.141,0.8929,-0.7008,0.1332,-0.2497,0.3273,0.8039,,0.4097,1.3382,1.0654,1.231,2.1094,0.5441,0.7246,0.053,7448605462,,,51897383500,60046038329,40042897597,7368000000,64085948653,5153550000,40042897597,86.6828,,11.4467,14.3525,22.7219,18.1543,31.0287,14.4404,24.6322,22.6176,2.6236,,1.5899,1.6802,2.1708,1.0181,4.0272,1.4286,4.0333,1.2684,6.3559,,0.4438,0.632,1.0393,1.4006,3.4989,0.8634,3.0989,1.7449
2017/2/14,-0.1627,,0.233,-0.1353,-0.4237,-0.295,-0.5972,0.133,-0.5423,-0.6525,0.9048,,0.2419,1.1693,0.8677,0.7846,1.5029,0.2379,0.7996,0.0379,7436484053,,,51827157000,59791605963,39924776955,7324000000,64171169329,5125600000,39924776955,86.5417,,11.4558,14.3331,22.6257,18.1007,30.8434,14.4596,24.4986,22.44,2.6194,,1.5912,1.6779,2.1616,1.0151,4.0032,1.4305,4.0115,1.2584,6.3455,,0.4442,0.6312,1.0349,1.3964,3.478,0.8646,3.0821,1.7312
2017/2/15,-0.815,,-0.2905,0.9485,-0.2837,0.2959,1.3654,0,0.9648,0.4926,1.012,,0.2791,2.4411,1.892,1.9153,3.2666,0.6246,1.8975,0.0955,7375877011,,,52318742500,59621984386,40042897597,7424000000,64171169329,5175050000,40042897597,85.8364,,11.3944,14.469,22.5615,18.1543,31.2645,14.4596,24.735,22.4935,2.598,,1.5827,1.6938,2.1555,1.0181,4.0578,1.4305,4.0502,1.2614,6.2938,,0.4418,0.6372,1.0319,1.4006,3.5255,0.8646,3.1118,1.7353
2017/2/16,0.9039,,1.69,1.6107,0.4267,0.885,0.6735,0.9296,-0.4985,-0.3268,0.8291,,0.4124,1.7493,1.2029,1.2406,1.7816,0.3548,0.9311,0.0692,7442544758,,,53161460500,59876416752,40397259523,7474000000,64767714064,5149250000,40397259523,86.6122,,11.5842,14.7021,22.6578,18.3149,31.4751,14.5941,24.6116,22.419,2.6215,,1.609,1.7211,2.1646,1.0271,4.0852,1.4438,4.03,1.2573,6.3507,,0.4492,0.6474,1.0363,1.413,3.5492,0.8726,3.0963,1.7296
2017/2/17,0.7329,,1.2607,-1.5852,-2.4079,-1.1696,-0.9366,0,-0.7098,-0.1639,1.6349,,0.7792,1.5885,1.1993,0.981,1.8632,0.4718,0.867,0.0478,7497091095,,,52318742500,58434633345,39924776955,7404000000,64767714064,5112700000,39924776955,87.247,,11.7023,14.469,22.1122,18.1007,31.1803,14.5941,24.4369,22.3259,2.6407,,1.6254,1.6938,2.1125,1.0151,4.0469,1.4438,4.0014,1.252,6.3972,,0.4537,0.6372,1.0114,1.3964,3.516,0.8726,3.0743,1.7224
2017/2/20,0.6467,,-0.3396,3.0872,2.1771,2.071,0.4052,3.5526,0.0841,0.821,1.4015,,0.4343,2.0105,1.32,1.469,1.6328,1.0766,1.0482,0.1611,7545576729,,,53933952000,59706795174,40751621449,7434000000,67068672327,5117000000,40751621449,87.8113,,11.7092,14.9157,22.5936,18.4756,31.3066,15.1125,24.4575,22.6035,2.6578,,1.6264,1.7461,2.1585,1.0361,4.0633,1.4951,4.0047,1.2676,6.4386,,0.454,0.6568,1.0334,1.4254,3.5302,0.9036,3.0769,1.7438
2017/2/21,1.4458,,0.4543,0.651,0,-0.2899,1.2914,0.5083,0.8403,0.6515,1.8608,,0.323,2.0373,1.0568,1.022,2.3816,0.5576,1.3594,0.1604,7654669405,,,54285084500,59706795174,40633500807,7530000000,67409555032,5160000000,40633500807,89.0808,,11.7707,15.0128,22.5936,18.422,31.7109,15.1893,24.663,22.7663,2.6962,,1.6349,1.7575,2.1585,1.0331,4.1158,1.5027,4.0384,1.2767,6.5317,,0.4564,0.6611,1.0334,1.4212,3.5758,0.9082,3.1028,1.7564
2017/2/22,-0.5542,,-0.4522,0.2587,0.2841,-0.2907,0.5046,0,0.2083,0,1.696,,0.299,1.3546,0.8648,0.7036,2.0782,0.4477,0.9177,0.0575,7612244475,,,54425537500,59876416752,40515380165,7568000000,67409555032,5170750000,40515380165,88.5871,,11.7242,15.0517,22.6578,18.3685,31.871,15.1893,24.7144,22.7796,2.6813,,1.6285,1.762,2.1646,1.0301,4.1365,1.5027,4.0468,1.2775,6.4955,,0.4546,0.6628,1.0363,1.4171,3.5938,0.9082,3.1092,1.7574
2017/2/23,-1.4331,,-0.7382,-1.2903,-1.1331,-0.5831,-0.5021,-1.1378,0,0,1.274,,0.3194,1.1757,0.8234,0.7784,1.021,0.4818,1.1039,0.0199,7503151800,,,53723272500,59197930443,40279138881,7530000000,66642568945,5170750000,40279138881,87.3175,,11.6152,14.8574,22.401,18.2614,31.7109,15.0165,24.7144,22.7349,2.6428,,1.6133,1.7393,2.1401,1.0241,4.1158,1.4856,4.0468,1.275,6.4024,,0.4504,0.6543,1.0246,1.4088,3.5758,0.8979,3.1092,1.754
2017/2/24,3.7964,,2.5744,3.5294,5.8739,2.346,3.4529,3.1969,3.368,2.1036,3.2366,,0.434,2.766,3.7663,2.1519,4.8021,1.2773,3.7276,0.4729,7788004897,,,55619388000,62675172775,41224104016,7790000000,68773085855,5344900000,41224104016,90.6325,,11.9095,15.3818,23.7168,18.6898,32.8059,15.4966,25.5468,23.1996,2.7432,,1.6542,1.8007,2.2658,1.0481,4.2579,1.5331,4.1831,1.301,6.6455,,0.4618,0.6774,1.0848,1.4419,3.6993,0.9266,3.214,1.7898
2017/2/27,-2.8794,,-1.0597,-2.904,-3.6536,-2.2923,-2.9268,-2.4783,-2.2526,-0.7924,1.8545,,0.2639,1.4511,2.0941,1.1448,2.7474,0.6752,2.1249,0.1783,7563758842,,,54004178500,60385281483,40279138881,7562000000,67068672327,5224500000,40279138881,88.0229,,11.8083,14.9351,22.8503,18.2614,31.8457,15.1125,24.9713,23.0691,2.6642,,1.6401,1.7484,2.183,1.0241,4.1333,1.4951,4.0889,1.2937,6.4541,,0.4578,0.6577,1.0451,1.4088,3.591,0.9036,3.1416,1.7797
2017/2/28,-0.0801,,-0.3382,0.13,-0.1404,0,0.0264,0.3812,-0.2058,-0.7987,0.9457,,0.0737,0.6331,1.0363,0.4707,1.3257,0.2665,0.9226,0.1524,7557698137,,,54074405000,60300470695,40279138881,7564000000,67324334356,5213750000,40279138881,87.9523,,11.7567,14.9546,22.8182,18.2614,31.8541,15.1701,24.9199,22.8635,2.6621,,1.633,1.7507,2.18,1.0241,4.1344,1.5008,4.0805,1.2822,6.449,,0.4558,0.6585,1.0437,1.4088,3.5919,0.907,3.1351,1.7639
2017/3/1,0.2406,,0.7353,1.1688,0.4219,0.2933,0.5024,2.2785,1.1134,0.3221,0.9665,,0.2806,1.4542,1.6664,0.8318,1.9077,0.7748,1.5896,0.1301,7575880250,,,54706443500,60554903060,40397259523,7602000000,68858306531,5271800000,40397259523,88.1639,,11.8497,15.1293,22.9145,18.3149,32.0141,15.5158,25.1974,22.9532,2.6685,,1.6459,1.7711,2.1892,1.0271,4.1551,1.535,4.1259,1.2872,6.4645,,0.4595,0.6662,1.0481,1.413,3.61,0.9277,3.17,1.7708
2017/3/2,-1.12,,-0.5053,-0.7702,-1.2605,-0.8772,-1.0787,-1.3614,0.367,-0.1605,0.9677,,0.1761,0.6587,0.9367,0.5823,1.3097,0.3532,1.7357,0.0557,7491030391,,,54285084500,59791605963,40042897597,7520000000,67920879091,5291150000,40042897597,87.1765,,11.791,15.0128,22.6257,18.1543,31.6688,15.3046,25.2899,22.92,2.6386,,1.6377,1.7575,2.1616,1.0181,4.1103,1.5141,4.141,1.2853,6.3921,,0.4572,0.6611,1.0349,1.4006,3.571,0.9151,3.1816,1.7682
2017/3/3,0.1618,,-1.9187,-0.2587,-0.1418,0,-0.9574,-0.6274,0.8127,-0.4823,0.729,,0.5624,0.643,0.7659,0.6115,1.3365,0.3452,1.6766,0.0664,7503151800,,,54144631500,59706795174,40042897597,7448000000,67494775709,5334150000,40042897597,87.3175,,11.5804,14.974,22.5936,18.1543,31.3656,15.2085,25.4954,22.8383,2.6428,,1.6085,1.7529,2.1585,1.0181,4.071,1.5046,4.1747,1.2808,6.4024,,0.449,0.6594,1.0334,1.4006,3.5369,0.9093,3.2075,1.7619
2017/3/6,1.2116,,0.748,1.1673,1.2784,0.295,0.8861,0.7576,-0.3628,0.3231,0.8303,,0.1857,0.9088,0.8988,0.4683,1.0213,0.3408,2.3145,0.0659,7594062363,,,54776670000,60470092272,40161018239,7514000000,68006099767,5314800000,40161018239,88.3755,,11.6465,15.1488,22.8824,18.2078,31.6435,15.3238,25.4029,22.8768,2.6749,,1.6177,1.7734,2.1861,1.0211,4.107,1.516,4.1595,1.2829,6.48,,0.4516,0.6671,1.0466,1.4047,3.5682,0.9162,3.1959,1.7649
2017/3/7,-0.6385,,0.1713,-0.7692,-0.9818,-0.5882,-0.2129,-0.8772,0,0.3221,0.7049,,0.2304,0.7471,1.0115,0.488,1.2779,0.2611,0.9253,0.059,7545576729,,,54355311000,59876416752,39924776955,7498000000,67409555032,5314800000,39924776955,87.8113,,11.6943,15.0322,22.6578,18.1007,31.5762,15.1893,25.4029,23.0062,2.6578,,1.6243,1.7598,2.1646,1.0151,4.0983,1.5027,4.1595,1.2902,6.4386,,0.4534,0.662,1.0363,1.3964,3.5606,0.9082,3.1959,1.7749
2017/3/8,1.2048,,-0.9122,-0.3876,1.2748,0.2959,-1.0936,0.6321,-1.0113,-0.321,1.2325,,0.2283,0.7757,1.7573,0.5094,1.6509,0.4032,1.045,0.0412,7636487292,,,54144631500,60639713849,40042897597,7416000000,67835658414,5261050000,40042897597,88.8692,,11.6,14.974,22.9466,18.1543,31.2308,15.2854,25.146,22.9573,2.6898,,1.6112,1.7529,2.1922,1.0181,4.0535,1.5122,4.1175,1.2874,6.5162,,0.4498,0.6594,1.0495,1.4006,3.5217,0.9139,3.1635,1.7711
2017/3/9,1.5873,,-1.496,-0.1297,0.2797,-0.295,0.6472,-0.1256,-0.9808,-0.3221,3.9764,,0.2971,0.8608,1.7454,0.5593,1.3672,0.5318,1.1553,0.0417,7757701376,,,54074405000,60809335426,39924776955,7464000000,67750437738,5209450000,39924776955,90.2799,,11.4384,14.9546,23.0108,18.1007,31.433,16.9463,24.8994,22.9142,2.7325,,1.5888,1.7507,2.1984,1.0151,4.0797,1.6765,4.0771,1.285,6.6196,,0.4435,0.6585,1.0525,1.3964,3.5445,1.0132,3.1325,1.7678
2017/3/10,-1.0938,,-0.1168,0.3896,0.1395,0,1.5273,0.1258,0.3714,0.1616,1.768,,0.1665,0.8357,1.9001,0.5515,2.3465,0.4382,0.6895,0.0251,7672851517,,,54285084500,60894146215,39924776955,7578000000,67835658414,5228800000,39924776955,89.2924,,11.4263,15.0128,23.0429,18.1007,31.9131,16.9676,24.9919,22.9506,2.7026,,1.5871,1.7575,2.2014,1.0151,4.142,1.6786,4.0922,1.2871,6.5472,,0.443,0.6611,1.0539,1.3964,3.5986,1.0145,3.1442,1.7706
2017/3/13,-0.158,,1.1111,0.5175,1.1142,0.5917,0.1847,0.7538,0.7401,0.3226,1.3349,,0.3807,1.0628,1.8971,0.6061,1.3351,0.5242,0.8702,0.019,7660730109,,,54565990500,61572632524,40161018239,7592000000,68346982473,5267500000,40161018239,89.1514,,11.5327,15.0905,23.2996,18.2078,31.972,17.0955,25.1768,22.9796,2.6983,,1.6019,1.7666,2.226,1.0211,4.1497,1.6913,4.1225,1.2887,6.5369,,0.4472,0.6645,1.0657,1.4047,3.6052,1.0222,3.1674,1.7728
2017/3/14,-1.3449,,0.694,0.5148,0.1377,-0.2941,-0.9484,0.8728,-0.7347,-0.8039,1.1035,,0.179,0.9412,1.3104,0.487,1.1312,0.6275,0.8836,0.0564,7557698137,,,54846896500,61657443312,40042897597,7520000000,68943527208,5228800000,40042897597,87.9523,,11.6334,15.1682,23.3317,18.1543,31.6688,17.2447,24.9919,22.8379,2.6621,,1.6158,1.7757,2.229,1.0181,4.1103,1.706,4.0922,1.2807,6.449,,0.4511,0.6679,1.0672,1.4006,3.571,1.0311,3.1442,1.7619
2017/3/15,-0.8821,,2.2401,1.5365,0.1376,0.59,0.984,1.8541,-0.2878,0.1621,0.9519,,0.7005,2.1899,1.5172,0.7798,1.5756,0.999,1.7745,0.0406,7491030391,,,55689614500,61742254101,40279138881,7594000000,70221837354,5213750000,40279138881,87.1765,,11.8883,15.4012,23.3638,18.2614,31.9804,17.5645,24.9199,22.8739,2.6386,,1.6513,1.803,2.2321,1.0241,4.1508,1.7377,4.0805,1.2828,6.3921,,0.4609,0.6782,1.0686,1.4088,3.6062,1.0502,3.1351,1.7647
2017/3/16,1.4563,,1.1236,0.3783,0.5495,0.2933,0,0.4854,0.2474,0.6472,1.0083,,0.6624,1.1552,1.4345,0.7292,1.1689,0.5914,2.6078,0.0662,7600123067,,,55900294000,62081497255,40397259523,7594000000,70562720059,5226650000,40397259523,88.446,,11.9814,15.4595,23.4922,18.3149,31.9804,17.6497,24.9816,22.9377,2.677,,1.6642,1.8098,2.2444,1.0271,4.1508,1.7461,4.0905,1.2863,6.4852,,0.4646,0.6808,1.0745,1.413,3.6062,1.0553,3.1429,1.7696
2017/3/17,-1.5152,,-0.1111,-1.3819,-2.0492,-1.1696,-1.4222,-1.57,-1.6043,-0.3215,1.1084,,0.3214,0.9043,1.3538,0.6197,1.7757,0.3588,1.8689,0.0643,7484969687,,,55127802500,60809335426,39924776955,7486000000,69454851266,5142800000,39924776955,87.1059,,11.9774,15.2459,23.0108,18.1007,31.5256,17.3726,24.5808,22.8676,2.6364,,1.6636,1.7848,2.1984,1.0151,4.0917,1.7187,4.0249,1.2824,6.3869,,0.4644,0.6714,1.0525,1.3964,3.5549,1.0387,3.0924,1.7642
2017/3/20,0,,-0.5562,-1.1465,-0.1395,0,-0.9885,-0.8589,-0.9615,-0.1613,0.7836,,0.3111,0.7729,0.7753,0.3456,1.5359,0.3952,1.3598,0.0538,7484969687,,,54495764000,60724524638,39924776955,7412000000,68858306531,5093350000,39924776955,87.1059,,11.9304,15.0711,22.9787,18.1007,31.214,17.2234,24.3445,22.8721,2.6364,,1.6571,1.7643,2.1953,1.0151,4.0513,1.7039,3.9862,1.2827,6.3869,,0.4626,0.6637,1.051,1.3964,3.5198,1.0298,3.0627,1.7645
2017/3/21,-0.081,,0.4474,0,-0.5587,0,0.1889,-0.1238,0.8864,0,0.6442,,0.1759,0.579,0.7238,0.3108,0.6311,0.275,0.7761,0.0312,7478908983,,,54495764000,60385281483,39924776955,7426000000,68773085855,5138500000,39924776955,87.0354,,11.9916,15.0711,22.8503,18.1007,31.273,17.2021,24.5603,22.8963,2.6343,,1.6656,1.7643,2.183,1.0151,4.0589,1.7018,4.0216,1.284,6.3817,,0.465,0.6637,1.0451,1.3964,3.5264,1.0285,3.0899,1.7664
2017/3/22,-0.2431,,-0.7238,1.5464,-0.4213,0.2959,-1.2389,2.8501,-0.1255,0,0.6233,,0.1865,1.2344,1.5474,0.6347,1.3712,0.8276,0.7144,0.044,7460726870,,,55338482000,60130849117,40042897597,7334000000,70733161412,5132050000,40042897597,86.8238,,11.873,15.3041,22.754,18.1543,30.8855,17.6924,24.5294,22.836,2.6279,,1.6491,1.7916,2.1738,1.0181,4.0086,1.7503,4.0165,1.2806,6.3662,,0.4604,0.6739,1.0407,1.4006,3.4827,1.0578,3.086,1.7618
2017/3/23,0.6499,,0.673,0,1.8336,0.885,0.9272,2.2892,0.6284,1.454,0.8615,,0.7027,,2.0748,1.1376,1.5966,1.0155,1.13,0.5482,7509212504,,,55338482000,61233389369,40397259523,7402000000,72352354264,5164300000,40397259523,87.3881,,11.9457,15.3041,23.1712,18.3149,31.1719,18.0974,24.6836,23.1569,2.645,,1.6592,1.7916,2.2137,1.0271,4.0458,1.7904,4.0417,1.2986,6.4076,,0.4632,0.6739,1.0598,1.413,3.515,1.0821,3.1054,1.7865
2017/3/24,0.4843,,0.1671,0,0.9695,0.5848,0.1081,2.7091,-0.0416,-0.4777,0.9201,,0.2135,,1.6488,1.3473,1.1028,0.6283,0.6358,0.172,7545576729,,,55338482000,61827064889,40633500807,7410000000,74312429821,5162150000,40633500807,87.8113,,11.9632,15.3041,23.3959,18.422,31.2056,18.5876,24.6733,23.0426,2.6578,,1.6617,1.7916,2.2352,1.0331,4.0502,1.8389,4.0401,1.2922,6.4386,,0.4639,0.6739,1.0701,1.4212,3.5188,1.1114,3.1041,1.7777
2017/3/27,-1.1245,,-0.3893,0,0.1372,0,0.4588,-1.3761,-1.0829,0.16,0.7443,,0.1829,,1.4065,0.7617,1.5245,0.4507,1.0417,0.1214,7460726870,,,55338482000,61911875678,40633500807,7444000000,73289781704,5106250000,40633500807,86.8238,,11.893,15.3041,23.428,18.422,31.3488,18.3318,24.4061,23.0312,2.6279,,1.6519,1.7916,2.2382,1.0331,4.0688,1.8136,3.9963,1.2916,6.3662,,0.4611,0.6739,1.0716,1.4212,3.535,1.0961,3.0705,1.7768
