ÈÕÆÚ,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH
2018/7/30,-2.99,-3.107,-1.6311,-3.2218,-4.2712,-4.1237,-0.7782,-0.8982,0.4894,-1.8237,-2.7368,-2.521,-1.2739,-2.2901,-3.2609,-1.3699,-2.4436,,-2.4038,-2.4631,-1.9656,0.3572,1.918,0.8253,0.7333,0.6529,1.6295,0.1011,0.3424,0.0602,0.0841,0.7876,0.1096,0.2523,0.6767,1.1138,0.0551,0.6387,,2.0736,0.194,0.0723,11342448000,6501450611,2063293521,4147110000,8334927249,2852763338,8334927249,10180414369,1.4275E+11,5747735032,3201468603,15017320567,12979460680,14269045750,3614165760,55296000000,7490104200,,2265480000,15316923600,5747735032,28.0507,47.2799,20.0811,38.1673,22.9152,32.5613,11.3168,27.5985,12.3741,45.1952,6.6244,28.0612,15.7541,10.367,416.3434,21.2604,46.112,,23.5572,50.9828,38.0371,1.8118,2.4239,1.6116,1.5513,2.3483,1.4345,1.1597,0.9573,2.0544,1.0742,0.8757,1.3906,0.8278,1.0447,1.1279,1.5646,2.6608,,1.6922,1.4137,0.904,32.9934,3.5729,3.3194,0.3024,4.7067,5.1078,2.3244,2.119,3.8144,1.4272,0.5065,3.933,0.9118,1.9929,2.8387,3.1297,3.869,,3.2254,2.8269,1.2012
2018/7/31,0.6849,0.9501,1.148,-0.128,4.7407,0.4301,1.4706,0.6042,-1.6234,0.3096,0.2165,0.431,0.2581,0,-0.2809,-0.2315,1.1561,,-0.4926,0.5051,1.0025,0.1927,1.3398,0.7229,0.3181,1.2374,0.9767,0.1022,0.198,0.043,0.0484,0.4056,0.0587,0.2365,0.359,0.4512,0.0355,0.4333,,0.9981,0.0953,0.0342,11420136000,6563222113,2086979288,4141800000,8730057654,2865033288,8730057654,10241927447,1.40432E+11,5765529877,3208398188,15082050397,13012956062,14269045750,3604013609,55168000000,7576695000,,2254320000,15394281800,5765529877,28.2428,47.7291,20.3116,38.1184,24.0015,32.7013,11.4885,27.7653,12.1732,45.3352,6.6388,28.1821,15.7948,10.367,415.1739,21.2112,46.6451,,23.4412,51.2403,38.4376,1.8242,2.447,1.6301,1.5493,2.4596,1.4406,1.1773,0.9631,2.0211,1.0775,0.8775,1.3966,0.8299,1.0447,1.1247,1.561,2.6916,,1.6839,1.4208,0.9135,33.2194,3.6069,3.3575,0.302,4.9298,5.1297,2.3597,2.1318,3.7525,1.4316,0.5076,3.9499,0.9142,1.9929,2.8307,3.1224,3.9137,,3.2095,2.8411,1.2138
2018/8/1,-1.1905,-0.9412,0.2522,4.6154,-0.1597,0.2141,0.0966,-0.9009,0.6601,-1.5432,-0.216,0.4292,-0.9009,-2.3438,-1.9718,-0.6961,-1.3333,,-1.9802,-0.5025,-0.4963,0.3036,1.6437,1.5795,2.7149,0.8235,2.0933,0.0727,0.4016,0.0848,0.0969,1.0235,0.0901,0.3524,0.6412,1.0329,0.0698,0.5463,,1.4611,0.1511,0.064,11284182000,6501450611,2092242792,4332960000,8716111875,2871168263,8716111875,10149657830,1.41359E+11,5676555651,3201468603,15146780227,12895722224,13934614990,3532948551,54784000000,7475672400,,2209680000,15316923600,5676555651,27.9066,47.2799,20.3629,39.8777,23.9632,32.7713,11.5204,27.5151,12.2536,44.6356,6.6244,28.3031,15.6525,10.124,406.9874,21.0635,46.0232,,22.977,50.9828,38.3187,1.8025,2.4239,1.6342,1.6208,2.4557,1.4437,1.1806,0.9544,2.0344,1.0609,0.8757,1.4026,0.8224,1.0202,1.1026,1.5501,2.6557,,1.6505,1.4137,0.9107,32.824,3.5729,3.366,0.316,4.9219,5.1407,2.3662,2.1126,3.7772,1.4095,0.5065,3.9669,0.906,1.9462,2.7749,3.1007,3.8615,,3.1459,2.8269,1.2101
2018/8/2,-5.3356,-4.6318,-3.1447,-4.0441,-5.4933,-1.9231,-1.7375,-3.6364,-3.2787,-2.5078,-2.1645,-2.5641,-3.2468,-0.8,-2.5862,-2.1028,-3.2819,,-3.2828,-2.0202,-2.2444,0.456,2.1884,1.2882,1.7237,0.7027,1.4842,0.1311,0.4177,0.0705,0.1297,0.6565,0.1291,0.5378,0.8791,0.9224,0.0783,1.0168,,1.8695,0.1816,0.0804,10682100000,6200314537,2026448994,4157730000,8237306796,2815953488,8237306796,9780579364,1.36725E+11,5534196888,3132172745,14758401247,12477029944,13823138070,3441579192,53632000000,7230331800,,2137140000,15007490800,5534196888,26.4176,45.09,19.7225,38.265,22.6468,32.1411,11.2626,26.5146,11.8518,43.5162,6.4811,27.5774,15.1443,10.043,396.4618,20.6206,44.5128,,22.2227,49.9529,37.2662,1.7063,2.3117,1.5828,1.5553,2.3208,1.416,1.1542,0.9197,1.9677,1.0342,0.8567,1.3667,0.7957,1.012,1.074,1.5176,2.5686,,1.5964,1.3851,0.8857,31.0726,3.4074,3.2601,0.3032,4.6515,5.0419,2.3133,2.0358,3.6534,1.3742,0.4956,3.8652,0.8765,1.9306,2.7032,3.0355,3.7348,,3.0427,2.7698,1.1768
2018/8/3,2.1818,0,3.8961,-0.3831,0.1129,2.3965,0.2947,0.3145,-0.5085,-0.6431,-0.4425,0.4386,0,-1.2097,0,0,-0.1996,,-2.3499,0,0.7653,0.3813,1.3029,2.7733,1.3721,0.5039,2.2581,0.0455,0.2811,0.036,0.0973,0.5208,0.0916,0.2196,0.5752,0.6819,0.0485,0.4974,,1.4531,0.1186,0.0336,10915164000,6200314537,2105401552,4141800000,8246603982,2883438212,8246603982,9811335903,1.36029E+11,5498607198,3118313574,14823131077,12477029944,13655922690,3441579192,53632000000,7215900000,,2086920000,15007490800,5498607198,26.994,45.09,20.4909,38.1184,22.6724,32.9114,11.3579,26.598,11.7915,43.2363,6.4524,27.6983,15.1443,9.9215,396.4618,20.6206,44.4239,,21.7005,49.9529,37.7614,1.7436,2.3117,1.6445,1.5493,2.3234,1.4499,1.1639,0.9226,1.9577,1.0276,0.8529,1.3727,0.7957,0.9998,1.074,1.5176,2.5634,,1.5589,1.3851,0.8975,31.7505,3.4074,3.3872,0.302,4.6568,5.1627,2.3329,2.0422,3.6348,1.3654,0.4934,3.8821,0.8765,1.9073,2.7032,3.0355,3.7274,,2.9712,2.7698,1.1925
2018/8/6,-3.0249,-3.4869,-2.25,-0.1282,-1.3529,5.3191,0,0.627,-1.5332,0.6472,-1.5556,0.8734,-0.5369,-0.8163,0.295,-0.9547,-3.2,,-1.6043,0,-2.2785,0.2823,1.7484,1.7988,0.8361,0.4133,4.1879,0.054,0.2845,0.0559,0.1235,0.4273,0.1145,0.2277,0.5134,0.8817,0.0665,0.6142,,0.9411,0.1413,0.1137,10584990000,5984114280,2058030017,4136490000,8135037750,3036812585,8135037750,9872848980,1.33944E+11,5534196888,3069806474,14952590737,12410039179,13544445770,3451731343,53120000000,6984991200,,2053440000,15007490800,5534196888,26.1775,43.5177,20.0299,38.0695,22.3657,34.662,11.3909,26.7647,11.6108,43.5162,6.352,27.9402,15.063,9.8405,397.6313,20.4238,43.0024,,21.3523,49.9529,37.0042,1.6908,2.2311,1.6075,1.5473,2.292,1.527,1.1673,0.9284,1.9277,1.0342,0.8396,1.3846,0.7915,0.9916,1.0772,1.5031,2.4814,,1.5338,1.3851,0.8795,30.7901,3.2886,3.3109,0.3017,4.5938,5.4373,2.3396,2.055,3.5791,1.3742,0.4857,3.916,0.8718,1.8917,2.7111,3.0065,3.6081,,2.9235,2.7698,1.1685
2018/8/7,5.3211,4.129,3.4527,2.9525,3.6571,4.0404,1.2733,3.1153,1.9031,4.8232,3.6117,9.9567,3.2389,5.3498,4.1176,4.8193,3.0992,,3.8043,4.1237,2.3316,0.4761,1.6229,2.0173,1.1845,0.6042,4.291,0.1059,0.4965,0.045,0.2743,0.5927,0.5246,0.3784,1.0149,1.2571,0.2344,0.568,,1.4423,0.3655,0.0333,11148228000,6231200288,2129087319,4258620000,8432547702,3159512084,8432547702,10180414369,1.36493E+11,5801119568,3180679845,16441376828,12811983768,14269045750,3593861458,55680000000,7201468200,,2131560000,15626356400,5801119568,27.5704,45.3146,20.7215,39.1935,23.1836,36.0625,11.521,27.5985,11.8317,45.615,6.5814,30.7221,15.5509,10.367,414.0044,21.408,44.3351,,22.1647,52.0128,37.8216,1.7808,2.3232,1.663,1.593,2.3758,1.5887,1.1806,0.9573,1.9644,1.0841,0.87,1.5225,0.8171,1.0447,1.1216,1.5755,2.5583,,1.5922,1.4423,0.8989,32.4285,3.4244,3.4253,0.3106,4.7618,5.657,2.3664,2.119,3.6472,1.4405,0.5032,4.3059,0.9001,1.9929,2.8228,3.1514,3.7199,,3.0347,2.884,1.1944
2018/8/8,0.8711,0,-0.4944,-2.6185,0.882,-3.301,0,-1.5106,-0.1698,-2.1472,-1.0893,-4.3307,-1.1765,-2.3438,-1.9774,-1.8391,-0.6012,,-0.7853,-1.4851,0.7595,0.403,1.5137,1.3476,0.8369,0.6504,3.1408,0.1259,0.2538,0.0373,0.1322,0.4015,0.4864,0.2372,0.779,0.6337,0.1309,0.5031,,1.2315,0.1825,0.1198,11245338000,6231200288,2118560312,4147110000,8506925190,3055217510,8506925190,10026631675,1.36261E+11,5676555651,3146031917,15729348697,12661254547,13934614990,3522796400,54656000000,7158172800,,2114820000,15394281800,5676555651,27.8105,45.3146,20.619,38.1673,23.3881,34.8721,11.5009,27.1816,11.8116,44.6356,6.5097,29.3917,15.3679,10.124,405.8178,21.0143,44.0685,,21.9906,51.2403,38.0432,1.7963,2.3232,1.6548,1.5513,2.3968,1.5363,1.1786,0.9429,1.961,1.0609,0.8605,1.4566,0.8075,1.0202,1.0994,1.5465,2.5429,,1.5797,1.4208,0.9042,32.711,3.4244,3.4083,0.3024,4.8038,5.4702,2.3622,2.087,3.641,1.4095,0.4977,4.1195,0.8895,1.9462,2.7669,3.0935,3.6975,,3.0109,2.8411,1.2014
2018/8/9,2.418,2.2305,3.1056,0.7682,2.2951,1.4056,0.5803,1.5337,0.3401,0.9404,1.7621,0,1.7196,1.2,1.4409,0.2342,1.0081,,0.7916,0.5025,0.5025,0.4307,1.6456,2.7644,0.7705,0.7259,2.1067,0.1523,0.3995,0.0453,0.1158,0.6148,0.2547,0.3154,0.6802,0.6169,0.1144,0.5358,,1.3772,0.1666,0.1041,11517246000,6370186169,2184354110,4178970000,8702166096,3098162335,8702166096,10180414369,1.36725E+11,5729940187,3201468603,15729348697,12878974533,14101830370,3573557156,54784000000,7230331800,,2131560000,15471640000,5729940187,28.483,46.3253,21.2594,38.4605,23.9249,35.3622,11.5686,27.5985,11.8518,45.0553,6.6244,29.3917,15.6322,10.2455,411.6654,21.0635,44.5128,,22.1647,51.4978,38.2366,1.8397,2.375,1.7062,1.5632,2.4518,1.5579,1.1855,0.9573,1.9677,1.0708,0.8757,1.4566,0.8214,1.0324,1.1152,1.5501,2.5686,,1.5922,1.428,0.9088,33.5019,3.5008,3.5142,0.3048,4.914,5.5471,2.3761,2.119,3.6534,1.4228,0.5065,4.1195,0.9048,1.9696,2.8068,3.1007,3.7348,,3.0347,2.8554,1.2075
2018/8/10,2.0236,3.6364,0.1205,0.3812,4.1667,-1.8812,0.8654,0,0,1.2422,-0.6494,-0.823,0.2601,1.1858,0.2841,0.4673,4.1916,,0,0,0,0.5185,2.247,1.6989,0.8165,1.2558,1.4696,0.101,0.2643,0.0275,0.1137,0.4028,0.1754,0.1884,0.5389,0.7569,0.0919,1.3297,,0.8424,0.0982,0.0238,11750310000,6601829302,2186985862,4194900000,9064756350,3039880073,9064756350,10180414369,1.36725E+11,5801119568,3180679845,15599889037,12912469915,14269045750,3583709307,55040000000,7533399600,,2131560000,15471640000,5801119568,29.0594,48.0099,21.285,38.6071,24.9217,34.697,11.6813,27.5985,11.8518,45.615,6.5814,29.1497,15.6728,10.367,412.8349,21.162,46.3786,,22.1647,51.4978,38.2802,1.877,2.4614,1.7082,1.5692,2.5539,1.5286,1.1971,0.9573,1.9677,1.0841,0.87,1.4446,0.8235,1.0447,1.1184,1.5574,2.6762,,1.5922,1.428,0.9098,34.1798,3.6281,3.5184,0.3059,5.1188,5.4428,2.3993,2.119,3.6534,1.4405,0.5032,4.0856,0.9071,1.9929,2.8148,3.1152,3.8914,,3.0347,2.8554,1.2088
2018/8/13,2.9752,2.924,0,0.8861,3.7949,-1.9173,0.572,-0.9063,0,-0.9202,-0.8715,-0.8299,-0.1297,-1.1719,-1.1331,-1.3953,3.4483,,-1.0471,0,-1,1.2244,5.1447,1.3568,0.6369,1.7169,1.6026,0.1604,0.378,0.0296,0.0713,0.3222,0.1182,0.2007,0.5211,0.561,0.0826,3.1899,,1.1203,0.0863,0.0137,12099906000,6794865246,2186985862,4232070000,9408752232,2981597811,9408752232,10088144753,1.36725E+11,5747735032,3152961503,15470429377,12895722224,14101830370,3543100702,54272000000,7793172000,,2109240000,15471640000,5747735032,29.924,49.4137,21.285,38.9492,25.8675,34.0318,11.7882,27.3484,11.8518,45.1952,6.5241,28.9078,15.6525,10.2455,408.1569,20.8667,47.9778,,21.9326,51.4978,38.0271,1.9328,2.5333,1.7082,1.5831,2.6508,1.4993,1.208,0.9486,1.9677,1.0742,0.8624,1.4326,0.8224,1.0324,1.1057,1.5357,2.7685,,1.5755,1.428,0.9038,35.1968,3.7342,3.5184,0.3086,5.3131,5.3384,2.4212,2.0998,3.6534,1.4272,0.4988,4.0517,0.906,1.9696,2.7829,3.0717,4.0255,,3.0029,2.8554,1.2008
2018/8/14,1.7657,3.4091,2.1661,-1.6311,7.3617,0.2058,1.0427,0,0.1695,0.3096,0.2198,-0.8368,0.9091,-0.3953,0.2865,0.4717,2.037,,0,-0.5,0.5051,0.9531,5.5477,2.3688,0.8682,2.0688,1.2825,0.3647,0.2082,0.0231,0.0584,0.2799,0.1198,0.2541,0.3341,0.4574,0.0714,1.9737,,0.8614,0.0578,0.0274,12313548000,7026508380,2234357397,4163040000,10101392589,2987732786,10101392589,10088144753,1.36956E+11,5765529877,3159891088,15340969717,13012956062,14046091910,3553252854,54528000000,7951921800,,2109240000,15394281800,5765529877,30.4523,51.0983,21.746,38.3139,27.7718,34.1018,11.9225,27.3484,11.8719,45.3352,6.5384,28.6659,15.7948,10.205,409.3264,20.9651,48.9552,,21.9326,51.2403,38.2559,1.9669,2.6197,1.7452,1.5573,2.846,1.5023,1.2218,0.9486,1.971,1.0775,0.8643,1.4206,0.8299,1.0284,1.1089,1.5429,2.8249,,1.5755,1.4208,0.9092,35.8182,3.8615,3.5946,0.3036,5.7042,5.3494,2.4488,2.0998,3.6596,1.4316,0.4999,4.0177,0.9142,1.9618,2.7909,3.0862,4.1075,,3.0029,2.8411,1.2081
2018/8/15,-5.3628,-3.0769,-4.4759,-3.699,-5.7524,-3.4908,-2.439,-2.1341,-1.5228,-2.4691,-2.193,-2.1097,-2.0592,-2.381,-2,-1.4085,-3.0853,,-2.9101,-1.5075,-0.7538,0.7827,3.6417,2.4379,1.0696,1.358,1.1769,0.2146,0.3115,0.0291,0.0843,0.3061,0.1119,0.2764,0.4766,0.4193,0.0439,1.5652,,1.0204,0.0931,0.0364,11653200000,6810308122,2134350823,4009050000,9520318464,2883438212,9520318464,9872848980,1.34871E+11,5623171115,3090595231,15017320567,12744993003,13711661150,3482187796,53760000000,7706581200,,2047860000,15162207200,5623171115,28.8192,49.526,20.7727,36.8967,26.1742,32.9114,11.6589,26.7647,11.6911,44.2158,6.395,28.0612,15.4695,9.962,401.1398,20.6698,47.4447,,21.2943,50.4679,38.0565,1.8615,2.5391,1.6671,1.4997,2.6823,1.4499,1.1948,0.9284,1.941,1.0509,0.8453,1.3906,0.8128,1.0039,1.0867,1.5212,2.7377,,1.5297,1.3994,0.9045,33.8974,3.7427,3.4337,0.2924,5.3761,5.1627,2.3947,2.055,3.6039,1.3963,0.489,3.933,0.8954,1.9151,2.735,3.0427,3.9808,,2.9156,2.7983,1.2018
2018/8/16,-4.5,-4.195,0.2466,-0.9272,-4.8828,-6.0638,-0.8654,-1.2461,-2.0619,-2.2152,-0.6726,0,0.657,-0.4065,-1.1662,-1.9048,-4.3071,,0.545,-0.5102,-1.0127,0.8275,3.6968,1.2896,0.7686,1.249,1.7053,0.1942,0.2809,0.04,0.0885,0.2573,0.1024,0.3421,0.3646,0.3985,0.0686,1.8718,,0.3071,0.115,0.0737,11128806000,6524614924,2139614327,3971880000,9055459164,2708591427,9055459164,9749822825,1.3209E+11,5498607198,3069806474,15017320567,12828731459,13655922690,3441579192,52736000000,7374649800,,6100473297,15084849000,5498607198,27.5224,47.4484,20.8239,36.5546,24.8962,30.9157,11.5739,26.4312,11.45,43.2363,6.352,28.0612,15.5712,9.9215,396.4618,20.2761,45.4012,,21.4104,50.2104,37.7204,1.7777,2.4326,1.6712,1.4858,2.5513,1.362,1.1861,0.9168,1.901,1.0276,0.8396,1.3906,0.8182,0.9998,1.074,1.4922,2.6198,,1.538,1.3923,0.8965,32.372,3.5857,3.4422,0.2896,5.1135,4.8496,2.3772,2.0294,3.5296,1.3654,0.4857,3.933,0.9012,1.9073,2.7032,2.9848,3.8094,,2.9314,2.784,1.1912
2018/8/17,-2.7923,-3.6686,-2.829,-2.9412,-2.9774,-4.1903,-0.291,-1.5773,-1.7544,-0.6472,-1.8059,-2.1552,0,-1.2245,-0.59,-1.4563,-2.1526,,-2.71,-1.0256,-1.2788,0.4719,2.2179,1.4018,0.6514,0.9775,1.1938,0.0521,0.2718,0.034,0.0609,0.2309,0.0861,0.4803,0.3647,0.3181,0.0474,1.0105,,0.2966,0.0722,0.0436,10818054000,6285250353,2079084033,3855060000,8785840770,2595094391,8785840770,9596040131,1.29773E+11,5463017507,3014369788,14693671417,12828731459,13488707310,3421274890,51968000000,7215900000,,5935148818,14930132600,5463017507,26.7538,45.7077,20.2348,35.4794,24.1549,29.6203,11.531,26.0143,11.2492,42.9565,6.2373,27.4564,15.5712,9.8,394.1228,19.9808,44.4239,,20.8301,49.6954,37.2099,1.7281,2.3433,1.6239,1.4421,2.4753,1.3049,1.1817,0.9024,1.8677,1.0209,0.8245,1.3607,0.8182,0.9876,1.0677,1.4705,2.5634,,1.4963,1.378,0.8844,31.4681,3.4541,3.3448,0.2811,4.9613,4.6464,2.3684,1.9974,3.4676,1.3565,0.4769,3.8482,0.9012,1.8839,2.6872,2.9413,3.7274,,2.852,2.7555,1.175
2018/8/20,0,0.4914,-0.2532,-0.2755,-0.9524,1.0638,-0.0973,0,0.8929,0.6515,0.2299,1.3216,-1.0444,0.4132,0.2967,0.2463,-0.2,,0.2786,1.0363,-0.5181,0.4621,1.7801,1.0661,0.4403,0.9989,0.7258,0.0872,0.3925,0.0297,0.0659,0.1537,0.0582,0.2815,0.4139,0.2284,0.0544,0.8667,,0.2183,0.0842,0.0566,10818054000,6316136104,2073820529,3844440000,8702166096,2622701778,8702166096,9596040131,1.30931E+11,5498607198,3021299374,14887860907,12694749930,13544445770,3431427041,52096000000,7201468200,,5951681266,15084849000,5498607198,26.7538,45.9323,20.1836,35.3817,23.9249,29.9354,11.4904,26.0143,11.3496,43.2363,6.2516,27.8193,15.4086,9.8405,395.2923,20.03,44.3351,,20.8882,50.2104,36.9226,1.7281,2.3548,1.6198,1.4381,2.4518,1.3188,1.1775,0.9024,1.8843,1.0276,0.8264,1.3786,0.8096,0.9916,1.0709,1.4741,2.5583,,1.5005,1.3923,0.8775,31.4681,3.4711,3.3364,0.2804,4.914,4.6958,2.3601,1.9974,3.4986,1.3654,0.478,3.8991,0.8918,1.8917,2.6952,2.9486,3.7199,,2.8599,2.784,1.166
2018/8/21,0.8977,0,1.7766,0.8287,1.2286,1.6374,0.0974,0.3205,0.354,1.2945,0.9174,1.3043,0.5277,0.4115,1.1834,0.2457,0.4008,,2.5,0.5128,1.0417,0.2639,1.3795,0.8862,0.2838,0.6759,0.7812,0.155,0.6619,0.028,0.0469,0.209,0.06,0.1702,0.2786,0.2238,0.0387,0.6396,,0.5555,0.0693,0.0246,10915164000,6316136104,2110665056,3876300000,8809083735,2665646603,8809083735,9626796669,1.31395E+11,5569786579,3049017717,15082050397,12761740694,13600184230,3472035645,52224000000,7230331800,,6100473297,15162207200,5569786579,26.994,45.9323,20.5422,35.6749,24.2188,30.4255,11.4418,26.0977,11.3898,43.796,6.309,28.1821,15.4899,9.881,399.9703,20.0793,44.5128,,21.4104,50.4679,37.1128,1.7436,2.3548,1.6486,1.45,2.4819,1.3404,1.1725,0.9053,1.891,1.0409,0.834,1.3966,0.8139,0.9957,1.0835,1.4777,2.5686,,1.538,1.3994,0.8821,31.7505,3.4711,3.3956,0.2827,4.9744,4.7727,2.3501,2.0038,3.511,1.383,0.4824,3.9499,0.8965,1.8995,2.7271,2.9558,3.7348,,2.9314,2.7983,1.172
2018/8/22,-1.0676,-1.7115,-1.6209,1.3699,-1.4248,-1.0357,0.1946,0,0.1764,-0.3195,-0.2273,0,-1.1811,-0.4098,-1.1696,-0.9804,-0.1996,,-1.355,0,-0.2577,0.1646,1.1933,0.5227,0.6539,0.7433,0.5185,0.1045,0.3466,0.0224,0.0334,0.1424,0.0555,0.1298,0.3213,0.2006,0.0372,0.402,,0.2489,0.0494,0.0109,10798632000,6208035975,2076452281,3929400000,8683571724,2638039216,8683571724,9626796669,1.31626E+11,5551991734,3042088131,15082050397,12611011474,13544445770,3431427041,51712000000,7215900000,,6017811057,15162207200,5551991734,26.7058,45.1461,20.2092,36.1636,23.8737,30.1104,11.4491,26.0977,11.4099,43.6561,6.2947,28.1821,15.3069,9.8405,395.2923,19.8824,44.4239,,21.1202,50.4679,36.969,1.725,2.3145,1.6219,1.4699,2.4465,1.3265,1.1733,0.9053,1.8943,1.0376,0.8321,1.3966,0.8043,0.9916,1.0709,1.4632,2.5634,,1.5172,1.3994,0.8786,31.4116,3.4117,3.3406,0.2866,4.9035,4.7233,2.3516,2.0038,3.5172,1.3786,0.4813,3.9499,0.886,1.8917,2.6952,2.9268,3.7274,,2.8917,2.7983,1.1674
2018/8/23,0.8993,0.995,0,0.5405,0.2677,0.6977,0.4854,-0.9585,-0.5282,-0.641,-0.6834,0,0.3984,0,0.2959,-0.495,0.8,,0.2747,-0.5102,0.2584,0.1902,0.9062,0.714,0.425,0.4554,0.6682,0.084,0.3947,0.03,0.053,0.3069,0.0485,0.1229,0.324,0.2373,0.0359,0.4742,,0.1757,0.0667,0.044,10895742000,6269807477,2076452281,3950640000,8706814689,2656444140,8706814689,9534527053,1.30931E+11,5516402043,3021299374,15082050397,12661254547,13544445770,3441579192,51456000000,7273627200,,6034343505,15084849000,5516402043,26.946,45.5954,20.2092,36.3591,23.9376,30.3205,11.5208,25.8475,11.3496,43.3762,6.2516,28.1821,15.3679,9.8405,396.4618,19.784,44.7793,,21.1783,50.2104,37.1166,1.7405,2.3376,1.6219,1.4778,2.4531,1.3358,1.1806,0.8966,1.8843,1.0309,0.8264,1.3966,0.8075,0.9916,1.074,1.456,2.5839,,1.5213,1.3923,0.8822,31.694,3.4456,3.3406,0.2881,4.9167,4.7563,2.3663,1.9846,3.4986,1.3698,0.478,3.9499,0.8895,1.8917,2.7032,2.9123,3.7572,,2.8997,2.784,1.1721
2018/8/24,0.1783,1.2315,1.1407,0.1344,0.3737,0.4619,-0.4831,0,-0.708,0,0.4587,-0.8584,-0.1323,0,0,0.7463,0.1984,,-0.274,0,-0.7732,0.1629,1.1588,0.7287,0.3006,0.438,0.5788,0.0621,0.2125,0.0239,0.0503,0.2551,0.0441,0.1239,0.3212,0.2143,0.0322,0.4723,,0.1643,0.056,0.019,10915164000,6347021855,2100138048,3955950000,8739354840,2668714090,8739354840,9534527053,1.30004E+11,5516402043,3035158545,14952590737,12644506856,13544445770,3441579192,51840000000,7288059000,,6017811057,15084849000,5516402043,26.994,46.1569,20.4397,36.408,24.0271,30.4605,11.5223,25.8475,11.2693,43.3762,6.2803,27.9402,15.3476,9.8405,396.4618,19.9316,44.8682,,21.1202,50.2104,37.0144,1.7436,2.3664,1.6404,1.4798,2.4622,1.3419,1.1808,0.8966,1.871,1.0309,0.8302,1.3846,0.8064,0.9916,1.074,1.4668,2.5891,,1.5172,1.3923,0.8797,31.7505,3.4881,3.3787,0.2885,4.935,4.7782,2.3666,1.9846,3.4738,1.3698,0.4802,3.916,0.8883,1.8917,2.7032,2.9341,3.7646,,2.8917,2.784,1.1689
2018/8/27,1.6014,1.9465,1.7544,0.9396,2.2872,2.1839,1.068,1.2903,1.426,1.2903,1.1416,0.8658,1.0596,2.4691,1.1799,1.2346,1.3861,,1.3736,1.0256,1.2987,0.2602,1.2957,1.0573,0.356,0.6738,0.885,0.0743,0.4113,0.0327,0.0837,0.2551,0.0608,0.2329,0.5377,0.3176,0.0426,0.4808,,0.221,0.1009,0.0668,11089962000,6470564860,2136982575,3993120000,8939244339,2726996352,8939244339,9657553208,1.31858E+11,5587581424,3069806474,15082050397,12778488386,13878876530,3482187796,52480000000,7389081600,,6100473297,15239565400,5587581424,27.4263,47.0553,20.7983,36.7501,24.5767,31.1258,11.6111,26.1811,11.43,43.9359,6.352,28.1821,15.5102,10.0835,401.1398,20.1777,45.4901,,21.4104,50.7253,37.3849,1.7715,2.4124,1.6692,1.4937,2.5186,1.3712,1.1899,0.9081,1.8977,1.0442,0.8396,1.3966,0.815,1.0161,1.0867,1.485,2.6249,,1.538,1.4066,0.8885,32.259,3.556,3.438,0.2912,5.0479,4.8826,2.3849,2.0102,3.5234,1.3874,0.4857,3.9499,0.8977,1.9384,2.735,2.9703,3.8168,,2.9314,2.8126,1.1806
