ÈÕÆÚ,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH
2014/3/18,0,2.2497,0.7634,-1.2658,-0.2976,0.4695,0,0,,2.7964,,1.1049,0.1366,0.3261,0.2969,0.119,0.0728,0.1145,,1.7203,1692935952,3871209368,8349881697,5274192746,2918434716,16974747500,8459891881,26016307009,,2798503510,-0.3781,45.3884,-5.8658,161.5927,490.2712,-9.4484,-4.843,150.9859,,18.9438,-0.3303,2.0451,0.6351,0.8136,1.5132,1.0518,1.0683,1.4677,,1.7088,1.2606,7.2249,1.1835,0.7087,2.7489,0.728,4.1197,0.574,,3.7953
2014/3/19,0,-0.9901,-0.5051,-0.9615,1.791,-0.4673,0,-2.0115,,-2.0675,,0.6427,0.122,0.3755,0.3789,0.1499,0.0913,0.1443,,1.3334,1692935952,3832880562,8307710577,5223479354,2970705188,16895426250,8459891881,25492990489,,2740645440,-0.3781,44.939,-5.8362,160.0389,499.0522,-9.4043,-4.843,147.9488,,18.5522,-0.3303,2.0249,0.6319,0.8058,1.5403,1.0468,1.0683,1.4382,,1.6735,1.2606,7.1534,1.1775,0.7019,2.7981,0.7246,4.1197,0.5625,,3.7168
2014/3/20,0,-2.2222,1.5228,-1.2945,-2.0528,-1.8779,-0.8929,-0.8798,,-1.7778,,0.875,0.2787,0.395,0.4337,0.128,0.1275,0.1507,,1.2667,1692935952,3747705438,8434223936,5155861499,2909722970,16578141250,8384357132,25268711980,,2691922854,-0.3781,43.9403,-5.9251,157.9672,488.8077,-9.2276,-4.7998,146.6472,,18.2223,-0.3303,1.9799,0.6415,0.7954,1.5087,1.0272,1.0588,1.4256,,1.6437,1.2606,6.9944,1.1954,0.6928,2.7407,0.711,4.083,0.5575,,3.6507
2014/3/21,0,1.7045,3.5,3.2787,1.7964,2.8708,3.1532,3.5503,,1.6968,,1.2076,0.2508,0.8244,0.3867,0.3096,0.3162,0.2096,,0.9307,1692935952,3811586781,8729421774,5324906138,2961993443,17054068750,8648728754,26165826015,,2737600278,-0.3781,44.6893,-6.1325,163.1465,497.5887,-9.4926,-4.9511,151.8536,,18.5315,-0.3303,2.0136,0.664,0.8214,1.5358,1.0567,1.0922,1.4762,,1.6716,1.2606,7.1137,1.2373,0.7156,2.7899,0.7314,4.2117,0.5773,,3.7127
2014/3/24,0,1.1173,3.1401,1.9048,0.8824,3.2558,3.4934,1.1429,,2.5584,,0.8021,0.3641,0.8881,0.5067,0.5886,0.3928,0.163,,1.8471,1692935952,3854174343,9003534052,5426332922,2988128679,17609317500,8950867749,26464864027,,2807638995,-0.3781,45.1886,-6.325,166.254,501.9791,-9.8016,-5.1241,153.5891,,19.0057,-0.3303,2.0361,0.6848,0.8371,1.5493,1.0911,1.1303,1.4931,,1.7144,1.2606,7.1931,1.2761,0.7292,2.8146,0.7553,4.3588,0.5839,,3.8076
2014/3/25,0,0.7735,-0.7026,0.3115,1.7493,1.3514,2.1097,1.1299,,-0.3254,,0.7422,0.3982,0.6034,0.7556,0.4744,0.5848,0.1782,,1.1346,1692935952,3883985636,8940277372,5443237385,3040399152,17847281250,9139704622,26763902038,,2798503510,-0.3781,45.5382,-6.2806,166.7719,510.7601,-9.9341,-5.2322,155.3246,,18.9438,-0.3303,2.0519,0.68,0.8397,1.5764,1.1058,1.1542,1.5099,,1.7088,1.2606,7.2488,1.2671,0.7315,2.8638,0.7655,4.4508,0.5905,,3.7953
2014/3/26,0,0.4386,-1.1792,-1.2422,-1.1461,-0.8889,-1.6529,-0.838,,-0.2176,,0.9044,0.1966,0.3641,0.4203,0.1949,0.2775,0.1723,,0.9684,1692935952,3901020661,8834849573,5375619530,3005552170,17688638750,8988635124,26539623530,,2792413187,-0.3781,45.7379,-6.2065,164.7002,504.9061,-9.8458,-5.1457,154.023,,18.9026,-0.3303,2.0609,0.672,0.8293,1.5584,1.096,1.1351,1.4973,,1.7051,1.2606,7.2806,1.2522,0.7224,2.831,0.7587,4.3772,0.5856,,3.787
2014/3/27,0,-1.0917,-0.2387,-0.3145,-0.5797,-2.2422,0.4202,1.4085,,0.1091,,0.6994,0.1324,0.3993,0.3897,0.2408,0.2359,0.2448,,1.3902,1692935952,3858433099,8813764013,5358715066,2988128679,17292032500,9026402498,26913421044,,2795458349,-0.3781,45.2386,-6.1917,164.1823,501.9791,-9.625,-5.1673,156.1923,,18.9232,-0.3303,2.0384,0.6704,0.8266,1.5493,1.0714,1.1398,1.5184,,1.7069,1.2606,7.2011,1.2492,0.7201,2.8146,0.7417,4.3956,0.5938,,3.7911
2014/3/28,0,-2.2075,-0.9569,2.5237,0.8746,0.9174,0,0,,-2.6144,,0.7084,0.138,0.7419,0.6105,0.2694,0.3133,,,1.1471,1692935952,3773257975,8729421774,5493950777,3014263915,17450675000,9026402498,26913421044,,2722374470,-0.3781,44.2399,-6.1325,168.3257,506.3696,-9.7133,-5.1673,156.1923,,18.4285,-0.3303,1.9934,0.664,0.8475,1.5629,1.0812,1.1398,1.5184,,1.6623,1.2606,7.0421,1.2373,0.7383,2.8392,0.7485,4.3956,0.5938,,3.692
2014/3/31,0,-0.4515,-3.8647,-2.4615,-1.7341,-2.7273,-1.6736,0,,-1.1186,,0.4205,0.2892,0.5316,0.4617,0.3534,0.2371,,,0.5413,1692935952,3756222951,8392052816,5358715066,2961993443,16974747500,8875333000,26913421044,,2691922854,-0.3781,44.0402,-5.8955,164.1823,497.5887,-9.4484,-5.0809,156.1923,,18.2223,-0.3303,1.9844,0.6383,0.8266,1.5358,1.0518,1.1208,1.5184,,1.6437,1.2606,7.0103,1.1894,0.7201,2.7899,0.728,4.322,0.5938,,3.6507
2014/4/1,0,3.4014,2.2613,3.1546,2.0588,3.7383,2.9787,0,,1.81,,0.711,0.2061,0.8331,0.8702,0.3502,0.33,,,0.4625,1692935952,3883985636,8581822855,5527759705,3022975661,17609317500,9139704622,26913421044,,2740645440,-0.3781,45.5382,-6.0288,169.3616,507.8331,-9.8016,-5.2322,156.1923,,18.5522,-0.3303,2.0519,0.6528,0.8527,1.5674,1.0911,1.1542,1.5184,,1.6735,1.2606,7.2488,1.2163,0.7428,2.8474,0.7553,4.4508,0.5938,,3.7168
2014/4/2,0,2.5219,-0.4914,0.6116,-1.7291,-0.4505,0.8264,0,,0.6667,,1.4938,0.1506,0.5999,0.5349,0.1909,0.2649,,,0.687,1692935952,3981937028,8539651735,5561568633,2970705188,17529996250,9215239371,26913421044,,2758916410,-0.3781,46.6866,-5.9992,170.3974,499.0522,-9.7575,-5.2754,156.1923,,18.6758,-0.3303,2.1036,0.6496,0.8579,1.5403,1.0862,1.1637,1.5184,,1.6846,1.2606,7.4316,1.2104,0.7474,2.7981,0.7519,4.4876,0.5938,,3.7416
2014/4/3,0,-1.1765,-1.2346,-2.7356,0,-1.3575,-1.2295,-5,,1.3245,,1.2188,0.1117,0.7931,0.2936,0.1476,0.2189,0.5421,,0.9754,1692935952,3935090710,8434223936,5409428458,2970705188,17292032500,9101937247,25567749992,,2795458349,-0.3781,46.1373,-5.9251,165.7361,499.0522,-9.625,-5.2106,148.3827,,18.9232,-0.3303,2.0789,0.6415,0.8345,1.5403,1.0714,1.1494,1.4424,,1.7069,1.2606,7.3442,1.1954,0.7269,2.7981,0.7417,4.4324,0.5641,,3.7911
2014/4/4,0,1.2987,2.5,0.9375,0.5865,1.3761,0.4149,-1.462,,1.9608,,0.7011,0.1853,0.4207,0.2745,0.155,0.1664,0.2551,,1.4032,1692935952,3986195784,8645079534,5460141849,2988128679,17529996250,9139704622,25193952477,,2850271258,-0.3781,46.7365,-6.0732,167.2899,501.9791,-9.7575,-5.2322,146.2134,,19.2942,-0.3303,2.1059,0.6576,0.8423,1.5493,1.0862,1.1542,1.4214,,1.7404,1.2606,7.4395,1.2253,0.7337,2.8146,0.7519,4.4508,0.5559,,3.8655
2014/4/8,0,0.7479,2.1951,1.2384,0.5831,1.3575,1.2397,0,,0.8547,,0.9926,0.2481,0.5818,0.3691,0.2691,0.2388,0.1948,,1.617,1692935952,4016007078,8834849573,5527759705,3005552170,17767960000,9253006745,25193952477,,2874632550,-0.3781,47.0861,-6.2065,169.3616,504.9061,-9.8899,-5.2971,146.2134,,19.4592,-0.3303,2.1216,0.672,0.8527,1.5584,1.1009,1.1685,1.4214,,1.7553,1.2606,7.4952,1.2522,0.7428,2.831,0.7621,4.506,0.5559,,3.8985
2014/4/9,0,1.2725,0.2387,-0.6116,0.2899,-0.4464,0.8163,-0.8902,,-0.8475,,1.3964,0.1717,0.3674,0.3426,0.1766,0.3481,0.1671,,1.1328,1692935952,4067112152,8855935133,5493950777,3014263915,17688638750,9328541494,24969673969,,2850271258,-0.3781,47.6852,-6.2213,168.3257,506.3696,-9.8458,-5.3403,144.9117,,19.2942,-0.3303,2.1486,0.6736,0.8475,1.5629,1.096,1.178,1.4087,,1.7404,1.2606,7.5906,1.2552,0.7383,2.8392,0.7587,4.5427,0.5509,,3.8655
2014/4/10,0,-1.3613,2.381,1.8462,0,1.3453,2.0243,6.2874,,-1.4957,,1.2653,0.4056,1.043,0.421,0.4613,0.8355,0.7093,,1.8056,1692935952,4011748322,9066790731,5595377561,3014263915,17926602500,9517378366,26539623530,,2807638995,-0.3781,47.0361,-6.3695,171.4333,506.3696,-9.9782,-5.4484,154.023,,19.0057,-0.3303,2.1194,0.6897,0.8632,1.5629,1.1107,1.2018,1.4973,,1.7144,1.2606,7.4872,1.2851,0.7519,2.8392,0.7689,4.6347,0.5856,,3.8076
2014/4/11,0,-1.9108,-0.9302,-2.719,0.578,-1.7699,-0.7937,-3.662,,0.4338,,0.7878,0.2852,0.8404,0.8584,0.2676,0.3597,0.4196,,0.9256,1692935952,3935090710,8982448492,5443237385,3031687406,17609317500,9441843618,25567749992,,2819819642,-0.3781,46.1373,-6.3102,166.7719,509.2966,-9.8016,-5.4052,148.3827,,19.0881,-0.3303,2.0789,0.6832,0.8397,1.5719,1.0911,1.1923,1.4424,,1.7218,1.2606,7.3442,1.2731,0.7315,2.8556,0.7553,4.5979,0.5641,,3.8242
2014/4/14,0,1.1905,0.2347,-0.3106,-0.8621,0,-0.8,-1.462,,1.1879,,0.5668,0.1473,0.3033,0.4889,0.107,0.3155,0.2185,,1.0203,1692935952,3981937028,9003534052,5426332922,3005552170,17609317500,9366308869,25193952477,,2853316419,-0.3781,46.6866,-6.325,166.254,504.9061,-9.8016,-5.3619,146.2134,,19.3149,-0.3303,2.1036,0.6848,0.8371,1.5584,1.0911,1.1828,1.4214,,1.7423,1.2606,7.4316,1.2761,0.7292,2.831,0.7553,4.5611,0.5559,,3.8696
2014/4/15,0,0,-1.8735,-0.6231,4.9275,-1.3514,-2.4194,-0.2967,,1.8143,,0.6822,0.1097,0.3556,1.6715,0.1362,0.2023,0.1127,,2.1107,1692935952,3981937028,8834849573,5392523994,3153651842,17371353750,9139704622,25119192974,,2905084166,-0.3781,46.6866,-6.2065,165.2182,529.7856,-9.6692,-5.2322,145.7795,,19.6653,-0.3303,2.1036,0.672,0.8319,1.6352,1.0763,1.1542,1.4171,,1.7739,1.2606,7.4316,1.2522,0.7246,2.9705,0.7451,4.4508,0.5542,,3.9398
2014/4/16,0,0.2139,0,-0.627,-0.2762,0,0.4132,0,,-0.8386,,0.8014,0.1198,0.3539,2.1128,0.0992,0.1904,0.0945,,1.461,1692935952,3990454541,8834849573,5358715066,3144940097,17371353750,9177471996,25119192974,,2880722874,-0.3781,46.7865,-6.2065,164.1823,528.3221,-9.6692,-5.2538,145.7795,,19.5004,-0.3303,2.1081,0.672,0.8266,1.6306,1.0763,1.1589,1.4171,,1.759,1.2606,7.4475,1.2522,0.7201,2.9623,0.7451,4.4692,0.5542,,3.9068
2014/4/17,0,-1.7076,0.716,0.6309,9.9723,1.3699,0.4115,-0.5952,,0.74,,0.673,0.1629,0.2802,7.2854,0.1753,0.1263,0.1311,,2.2593,1692935952,3922314442,8898106252,5392523994,3458562932,17609317500,9215239371,24969673969,,2902039005,-0.3781,45.9876,-6.251,165.2182,581.0079,-9.8016,-5.2754,144.9117,,19.6447,-0.3303,2.0721,0.6768,0.8319,1.7933,1.0911,1.1637,1.4087,,1.772,1.2606,7.3203,1.2612,0.7246,3.2577,0.7553,4.4876,0.5509,,3.9357
2014/4/18,0,0.1086,0,0.3135,-0.2519,-0.9009,1.6393,-0.5988,,1.3641,,0.3549,0.079,0.2412,8.5905,0.1221,0.2454,0.0951,,1.4738,1692935952,3926573198,8898106252,5409428458,3449851186,17450675000,9366308869,24820154963,,2941626106,-0.3781,46.0375,-6.251,165.7361,579.5444,-9.7133,-5.3619,144.044,,19.9127,-0.3303,2.0744,0.6768,0.8345,1.7887,1.0812,1.1828,1.4003,,1.7962,1.2606,7.3283,1.2612,0.7269,3.2495,0.7485,4.5611,0.5476,,3.9894
2014/4/21,0,-0.6508,-2.1327,-2.5,-3.7879,-1.3636,-2.4194,-3.6145,,-3.7267,,0.8436,0.1212,0.4263,3.8363,0.1347,0.1703,0.2207,,1.7254,1692935952,3901020661,8708336214,5274192746,3319175005,17212711250,9139704622,23923040928,,2832000288,-0.3781,45.7379,-6.1177,161.5927,557.592,-9.5809,-5.2322,138.8376,,19.1706,-0.3303,2.0609,0.6624,0.8136,1.721,1.0665,1.1542,1.3497,,1.7293,1.2606,7.2806,1.2343,0.7087,3.1264,0.7383,4.4508,0.5279,,3.8407
2014/4/22,0,-2.6201,-0.2421,-0.641,-2.0997,0.4608,-0.4132,0.9375,,-0.7527,,0.827,0.1407,0.3281,2.8756,0.1201,0.1641,0.1173,,1.1659,1692935952,3798810513,8687250654,5240383818,3249481042,17292032500,9101937247,24147319437,,2810684157,-0.3781,44.5395,-6.1028,160.5568,545.884,-9.625,-5.2106,140.1392,,19.0263,-0.3303,2.0069,0.6608,0.8084,1.6848,1.0714,1.1494,1.3623,,1.7162,1.2606,7.0898,1.2313,0.7042,3.0607,0.7417,4.4324,0.5328,,3.8118
2014/4/23,0,-0.8969,-1.4563,-0.3226,1.8767,-0.9174,-0.4149,0,,-1.7335,,0.4094,0.128,0.19,2.9544,0.102,0.0969,0.0695,,1.1197,1692935952,3764740463,8560737295,5223479354,3310463260,17133390000,9064169873,24147319437,,2761961571,-0.3781,44.1401,-6.014,160.0389,556.1285,-9.5367,-5.189,140.1392,,18.6965,-0.3303,1.9889,0.6512,0.8058,1.7165,1.0616,1.1446,1.3623,,1.6865,1.2606,7.0262,1.2133,0.7019,3.1182,0.7349,4.414,0.5328,,3.7457
2014/4/24,0,-1.2443,-1.2315,-0.3236,-3.9474,-0.463,-1.25,-0.3096,,-2.4256,,0.4573,0.222,0.1625,2.2978,0.1083,0.0951,0.0665,,1.0259,1692935952,3717894145,8455309496,5206574890,3179787078,17054068750,8950867749,24072559934,,2694968016,-0.3781,43.5908,-5.9399,159.521,534.1761,-9.4926,-5.1241,139.7053,,18.243,-0.3303,1.9641,0.6431,0.8032,1.6487,1.0567,1.1303,1.3581,,1.6456,1.2606,6.9388,1.1984,0.6997,2.9951,0.7314,4.3588,0.5312,,3.6548
2014/4/25,0,-2.6346,-0.2494,-1.6234,-2.1918,-1.3953,-0.8439,-2.795,,-0.678,,0.5017,0.16,0.2581,1.9804,0.1003,0.1309,0.1093,,0.8445,1692935952,3619942753,8434223936,5122052571,3110093115,16816105000,8875333000,23399724408,,2676697046,-0.3781,42.4424,-5.9251,156.9314,522.4681,-9.3601,-5.0809,135.8005,,18.1193,-0.3303,1.9124,0.6415,0.7901,1.6126,1.0419,1.1208,1.3201,,1.6344,1.2606,6.756,1.1954,0.6883,2.9294,0.7212,4.322,0.5163,,3.6301
2014/4/28,0,-2.3529,-1,-2.6403,-3.6415,-1.8868,-2.9787,-2.8754,,-3.0717,,0.4539,0.2061,0.3512,1.6768,0.1545,0.182,0.1218,,0.6535,1692935952,3534767629,8349881697,4986816859,2996840424,16498820000,8610961379,22726888882,,2594477683,-0.3781,41.4437,-5.8658,152.788,503.4426,-9.1835,-4.9295,131.8957,,17.5627,-0.3303,1.8674,0.6351,0.7693,1.5539,1.0223,1.0874,1.2822,,1.5842,1.2606,6.597,1.1835,0.6701,2.8228,0.7076,4.1933,0.5015,,3.5186
2014/4/29,0,1.6867,1.0101,1.3559,1.1628,0.4808,1.3158,0.6579,,1.0563,,0.3363,0.1206,0.2355,1.2749,0.0864,0.0957,0.0989,,0.3773,1692935952,3594390216,8434223936,5054434715,3031687406,16578141250,8724263503,22876407887,,2621884138,-0.3781,42.1428,-5.9251,154.8597,509.2966,-9.2276,-4.9944,132.7635,,17.7482,-0.3303,1.8989,0.6415,0.7797,1.5719,1.0272,1.1017,1.2906,,1.601,1.2606,6.7083,1.1954,0.6792,2.8556,0.711,4.2485,0.5048,,3.5557
2014/4/30,0,1.0664,1.5,1.3378,1.4368,1.4354,2.5974,0.3268,,3.7166,,0.2833,0.1445,0.2087,1.4244,0.1665,0.1799,0.1138,,0.7507,1692935952,3632719022,8560737295,5122052571,3075246133,16816105000,8950867749,22951167390,,2719329309,-0.3781,42.5922,-6.014,156.9314,516.6141,-9.3601,-5.1241,133.1973,,18.4079,-0.3303,1.9191,0.6512,0.7901,1.5945,1.0419,1.1303,1.2948,,1.6605,1.2606,6.7798,1.2133,0.6883,2.8966,0.7212,4.3588,0.5064,,3.6879
2014/5/5,0,0.1172,-0.2463,0,-0.2833,0.4717,0.8439,-0.6515,,0.5599,,0.2916,0.1557,0.1868,1.2966,0.1087,0.2302,0.0949,,0.6308,1692935952,3636977778,8539651735,5122052571,3066534388,16895426250,9026402498,22801648385,,2734555117,-0.3781,42.6421,-5.9992,156.9314,515.1506,-9.4043,-5.1673,132.3296,,18.5109,-0.3303,1.9214,0.6496,0.7901,1.59,1.0468,1.1398,1.2864,,1.6698,1.2606,6.7878,1.2104,0.6883,2.8884,0.7246,4.3956,0.5031,,3.7085
2014/5/6,0,0.4684,-0.4938,0.33,0.8523,0.4695,-0.8368,1.3115,,-1.0022,,0.3696,0.1486,0.22,1.1904,0.0825,0.1771,0.0824,,0.5816,1692935952,3654012802,8497480616,5138957035,3092669624,16974747500,8950867749,23100686396,,2707148662,-0.3781,42.8418,-5.9695,157.4493,519.5411,-9.4484,-5.1241,134.0651,,18.3254,-0.3303,1.9304,0.6464,0.7927,1.6035,1.0518,1.1303,1.3033,,1.653,1.2606,6.8196,1.2044,0.6906,2.913,0.728,4.3588,0.5097,,3.6714
2014/5/7,0,-2.5641,-2.2333,-1.9737,-4.507,-2.3364,-1.6878,-1.9417,,-2.2497,,0.3453,0.1923,0.365,1.2633,0.0846,0.0792,0.0726,,0.489,1692935952,3560320166,8307710577,5037530251,2953281697,16578141250,8799798252,22652129379,,2646245430,-0.3781,41.7433,-5.8362,154.3417,496.1252,-9.2276,-5.0376,131.4619,,17.9131,-0.3303,1.8809,0.6319,0.7771,1.5313,1.0272,1.1112,1.278,,1.6158,1.2606,6.6447,1.1775,0.6769,2.7817,0.711,4.2853,0.4998,,3.5888
2014/5/8,0,0.1196,1.269,0,0.59,0.4785,1.2876,-0.33,,0.1151,,0.3098,0.076,0.4186,0.8244,0.0719,0.0984,0.0797,,0.2935,1692935952,3564578923,8413138376,5037530251,2970705188,16657462500,8913100375,22577369876,,2649290592,-0.3781,41.7932,-5.9103,154.3417,499.0522,-9.2718,-5.1025,131.028,,17.9338,-0.3303,1.8831,0.6399,0.7771,1.5403,1.0321,1.1255,1.2737,,1.6177,1.2606,6.6527,1.1924,0.6769,2.7981,0.7144,4.3404,0.4982,,3.5929
2014/5/9,0,-1.0753,0,0,-0.2933,-0.4762,-0.4237,0.6623,,-0.9195,,0.327,0.0712,0.2933,0.8744,0.0659,0.0888,0.0933,,0.4032,1692935952,3526250117,8413138376,5037530251,2961993443,16578141250,8875333000,22726888882,,2624929299,-0.3781,41.3439,-5.9103,154.3417,497.5887,-9.2276,-5.0809,131.8957,,17.7688,-0.3303,1.8629,0.6399,0.7771,1.5358,1.0272,1.1208,1.2822,,1.6028,1.2606,6.5811,1.1924,0.6769,2.7899,0.711,4.322,0.5015,,3.5599
2014/5/12,0,3.2609,3.7594,3.6913,1.4706,3.8278,4.6809,2.9605,,2.4362,,0.559,0.2391,0.6957,1.05,0.3133,0.4526,0.1509,,0.5016,1692935952,3641236534,8729421774,5223479354,3005552170,17212711250,9290774120,23399724408,,2688877693,-0.3781,42.692,-6.1325,160.0389,504.9061,-9.5809,-5.3187,135.8005,,18.2017,-0.3303,1.9236,0.664,0.8058,1.5584,1.0665,1.1732,1.3201,,1.6419,1.2606,6.7957,1.2373,0.7019,2.831,0.7383,4.5244,0.5163,,3.6466
2014/5/13,0,-0.117,-1.4493,-0.3236,0.5797,-1.3825,-2.0325,-0.3195,,0,,0.3498,0.1517,0.26,0.8397,0.148,0.2515,0.0721,,0.3208,1692935952,3636977778,8602908415,5206574890,3022975661,16974747500,9101937247,23324964905,,2688877693,-0.3781,42.6421,-6.0436,159.521,507.8331,-9.4484,-5.2106,135.3667,,18.2017,-0.3303,1.9214,0.6544,0.8032,1.5674,1.0518,1.1494,1.3159,,1.6419,1.2606,6.7878,1.2193,0.6997,2.8474,0.728,4.4324,0.5147,,3.6466
2014/5/14,0,0.1171,3.1863,0.974,-0.8646,1.8692,2.0747,0.3205,,0.1133,,0.3404,0.3375,0.3144,0.594,0.211,0.3572,0.0688,,0.2435,1692935952,3641236534,8877020693,5257288282,2996840424,17292032500,9290774120,23399724408,,2691922854,-0.3781,42.692,-6.2362,161.0748,503.4426,-9.625,-5.3187,135.8005,,18.2223,-0.3303,1.9236,0.6752,0.811,1.5539,1.0714,1.1732,1.3201,,1.6437,1.2606,6.7957,1.2582,0.7065,2.8228,0.7417,4.5244,0.5163,,3.6507
2014/5/15,0,-2.5731,-1.6627,-2.2508,-2.0349,-2.2936,0.813,-2.8754,,-1.0357,,0.2903,0.1556,0.285,0.8548,0.1501,0.4031,0.0794,,0.4511,1692935952,3547543898,8729421774,5138957035,2935858207,16895426250,9366308869,22726888882,,2618838976,-0.3781,41.5935,-6.1325,157.4493,493.1982,-9.4043,-5.3619,131.8957,,17.7276,-0.3303,1.8741,0.664,0.7927,1.5222,1.0468,1.1828,1.2822,,1.5991,1.2606,6.6209,1.2373,0.6906,2.7653,0.7246,4.5611,0.5015,,3.5516
2014/5/16,,0,-0.4831,0.3289,1.7804,1.4085,0,0.6579,,-0.5814,,0.2533,0.0723,0.1835,0.7809,0.138,0.2634,0.07,,0.6003,,3547543898,8687250654,5155861499,2988128679,17133390000,9366308869,22876407887,,2603613168,,41.5935,-6.1028,157.9672,501.9791,-9.5367,-5.3619,132.7635,,17.6246,,1.8741,0.6608,0.7954,1.5493,1.0616,1.1828,1.2906,,1.5898,,6.6209,1.2313,0.6928,2.8146,0.7349,4.5611,0.5048,,3.531
2014/5/19,,0.9604,-1.699,-1.3115,-1.4577,-1.3889,-2.0161,-0.6536,,-1.2865,,0.2978,0.1189,0.1498,0.3984,0.0961,0.2255,0.0618,,0.3058,,3581613947,8539651735,5088243643,2944569952,16895426250,9177471996,22726888882,,2570116390,,41.993,-5.9992,155.8955,494.6617,-9.4043,-5.2538,131.8957,,17.3978,,1.8921,0.6496,0.7849,1.5268,1.0468,1.1589,1.2822,,1.5693,,6.6845,1.2104,0.6838,2.7735,0.7246,4.4692,0.5015,,3.4855
2014/5/20,,-0.3567,0.7407,0,-0.2959,0.4695,0.4115,0.3289,,3.0806,,0.284,0.1029,0.1775,0.3072,0.1053,0.1365,0.0468,,1.9431,,3568837679,8602908415,5088243643,2935858207,16974747500,9215239371,22801648385,,2649290592,,41.8432,-6.0436,155.8955,493.1982,-9.4484,-5.2754,132.3296,,17.9338,,1.8854,0.6544,0.7849,1.5222,1.0518,1.1637,1.2864,,1.6177,,6.6606,1.2193,0.6838,2.7653,0.728,4.4876,0.5031,,3.5929
2014/5/21,,0.358,0,0.6645,1.1869,0,0,0.3279,,-0.1149,,0.2504,0.0678,0.1629,0.6447,0.0701,0.1598,0.0596,,1.0453,,3581613947,8602908415,5122052571,2970705188,16974747500,9215239371,22876407887,,2646245430,,41.993,-6.0436,156.9314,499.0522,-9.4484,-5.2754,132.7635,,17.9131,,1.8921,0.6544,0.7901,1.5403,1.0518,1.1637,1.2906,,1.6158,,6.6845,1.2193,0.6883,2.7981,0.728,4.4876,0.5048,,3.5888
2014/5/22,,-0.4756,0,-0.9901,-0.8798,-0.4673,-1.6393,-0.6536,,-0.2301,,0.3468,0.0913,0.1683,0.7055,0.1108,0.1867,0.0627,,0.596,,3564578923,8602908415,5071339179,2944569952,16895426250,9064169873,22726888882,,2640155107,,41.7932,-6.0436,155.3776,494.6617,-9.4043,-5.189,131.8957,,17.8719,,1.8831,0.6544,0.7823,1.5268,1.0468,1.1446,1.2822,,1.6121,,6.6527,1.2193,0.6815,2.7735,0.7246,4.414,0.5015,,3.5805
2014/5/23,,0.3584,1.2255,0.6667,0.8876,0,0,-0.3289,,0.346,,0.2193,0.0908,0.1998,0.5653,0.0754,0.141,0.0613,,0.4713,,3577355191,8708336214,5105148107,2970705188,16895426250,9064169873,23136093302,,2649290592,,41.943,-6.1177,156.4134,499.0522,-9.4043,-5.189,131.4619,,17.9338,,1.8899,0.6624,0.7875,1.5403,1.0468,1.1446,1.278,,1.6177,,6.6765,1.2343,0.686,2.7981,0.7246,4.414,0.4998,,3.5929
2014/5/26,,1.3095,0.7264,0.3311,0,0,0.8333,0,,0.1149,,0.4257,0.1234,0.1592,0.4862,0.1351,0.1107,0.0459,,0.5352,,3624201509,8771592893,5122052571,2970705188,16895426250,9139704622,23136093302,,2652335754,,42.4923,-6.1621,156.9314,499.0522,-9.4043,-5.2322,131.4619,,17.9544,,1.9146,0.6672,0.7901,1.5403,1.0468,1.1542,1.278,,1.6196,,6.7639,1.2432,0.6883,2.7981,0.7246,4.4508,0.4998,,3.597
2014/5/27,,0.3525,-0.9615,-0.9901,-0.8824,0,-0.4132,-0.33,,-1.4925,,0.4494,0.0759,0.216,0.4069,0.0739,0.0737,0.0504,,0.6272,,3636977778,8687250654,5071339179,2935858207,16895426250,9101937247,23059736558,,2612748653,,42.6421,-6.1028,155.3776,493.1982,-9.4043,-5.2106,131.028,,17.6864,,1.9214,0.6608,0.7823,1.5222,1.0468,1.1494,1.2737,,1.5954,,6.7878,1.2313,0.6815,2.7653,0.7246,4.4324,0.4982,,3.5433
2014/5/28,,0.3513,0.2427,1,0.2967,0.4695,1.6598,0.6623,,0.8159,,0.403,0.1103,0.1799,0.3383,0.1274,0.2374,0.0895,,0.6039,,3649754046,8708336214,5122052571,2944569952,16974747500,9253006745,23212450045,,2634064784,,42.7919,-6.1177,156.9314,494.6617,-9.4484,-5.2971,131.8957,,17.8307,,1.9281,0.6624,0.7901,1.5268,1.0518,1.1685,1.2822,,1.6084,,6.8116,1.2343,0.6883,2.7735,0.728,4.506,0.5015,,3.5722
