ÈÕÆÚ,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH,002357.SZ,002627.SZ,600561.SH,600611.SH,600650.SH,600662.SH,600834.SH,603032.SH,603069.SH,900903.SH,900914.SH
2015/5/4,0,0.723,0,-1.023,-1.6463,-2.5448,-2.4516,,,0.6672,-0.5025,,1.6523,,2.6435,1.4968,1.8174,1.939,,,0.533,0.7544,3421518367,2908055934,4618006720,16133424871,8166611168,17749152918,7218014404,,,16133424871,8166611168,29.0855,46.9854,31.029,57.6379,53.8447,94.8577,68.6288,,,27.4883,28.0672,4.498,3.3075,3.1196,3.8505,4.9612,5.7169,5.2885,,,1.8364,2.5861,8.7528,2.2822,1.778,8.312,5.2857,3.896,9.6941,,,3.9641,2.7552
2015/5/5,0,-5.4284,0,-2.9716,-1.3869,-4.5697,0.9259,,,-2.8998,-2.3008,,2.099,,3.5014,1.8226,2.8132,1.7009,,,0.8779,0.6472,3421518367,2750193768,4618006720,15654007853,8053348747,16938064031,7284847870,,,15654007853,8053348747,29.0855,44.4348,31.029,55.9252,53.0979,90.523,69.2642,,,26.6977,27.4282,4.498,3.1279,3.1196,3.7361,4.8924,5.4557,5.3374,,,1.7836,2.5272,8.7528,2.1583,1.778,8.065,5.2124,3.718,9.7838,,,3.8501,2.6925
2015/5/6,0,-1.0911,0,-1.3316,-4.1222,-0.9328,-2.4902,,,-0.8532,0.4595,,2.5025,,3.5914,1.4422,2.1159,2.0664,,,0.7497,0.6368,3421518367,2720186910,4618006720,15445565671,7721372683,16780059703,7103442746,,,15445565671,7721372683,29.0855,43.95,31.029,55.1805,50.9091,89.6785,67.5394,,,26.4596,27.5434,4.498,3.0938,3.1196,3.6864,4.6907,5.4048,5.2045,,,1.7676,2.5378,8.7528,2.1348,1.778,7.9576,4.9975,3.6833,9.5402,,,3.8157,2.7038
2015/5/7,0,0.048,0,-3.9136,-0.4552,-4.6453,-7.1909,,,-2.4957,-2.9731,,1.8136,,2.6306,1.5664,1.6282,1.6886,,,0.8839,1.3594,3421518367,2721491556,4618006720,14841083344,7686222276,16000571681,6592644108,,,14841083344,7686222276,29.0855,43.9711,31.029,53.021,50.6773,85.5127,62.6828,,,25.7811,26.7057,4.498,3.0953,3.1196,3.5421,4.6694,5.1537,4.8303,,,1.7223,2.4606,8.7528,2.1358,1.778,7.6462,4.9747,3.5122,8.8542,,,3.7179,2.6216
2015/5/8,0,7.2387,0,6.7416,2.1341,2.6991,2.6792,,,1.9417,1.4732,,2.8564,,3.2236,1.4103,2.1473,1.2024,,,0.5665,0.5835,3421518367,2918493102,4618006720,15841605817,7850257508,16432450180,6769275413,,,15841605817,7850257508,29.0855,47.154,31.029,56.5954,51.7589,87.8208,64.3622,,,26.2963,27.1142,4.498,3.3193,3.1196,3.7809,4.769,5.2928,4.9597,,,1.7567,2.4983,8.7528,2.2904,1.778,8.1617,5.0809,3.607,9.0914,,,3.7922,2.6617
2015/5/11,0,5.0514,0,10,7.7114,5.3205,4.4429,,,9.8701,4.9942,,3.366,,7.8101,3.0037,2.0114,1.5922,,,2.6262,1.4988,3421518367,3065918100,4618006720,17425766398,8455625624,17306740798,7070026013,,,17425766398,8455625624,29.0855,49.536,31.029,62.2549,55.7502,92.4933,67.2217,,,28.8847,28.4614,4.498,3.487,3.1196,4.159,5.1368,5.5744,5.18,,,1.9297,2.6224,8.7528,2.4061,1.778,8.9778,5.4727,3.7989,9.4953,,,4.1655,2.7939
2015/5/12,10.0114,2.3404,0,1.6148,10.0231,3.6519,9.9932,,,-0.0788,6.4159,0.049,4.0496,,11.3813,5.6042,3.7898,4.8387,,,1.3484,2.023,3764061682,3137673630,4618006720,17707163344,9303140987,17938758113,7776551232,,,17707163344,9303140987,31.9973,50.6953,31.029,63.2603,61.3381,95.871,73.9393,,,28.8728,30.2988,4.9483,3.5686,3.1196,4.2261,5.6517,5.778,5.6977,,,1.9289,2.7917,9.6291,2.4624,1.778,9.1228,6.0213,3.9377,10.4442,,,4.1638,2.9743
2015/5/13,9.9844,-1.8711,0,2.8252,2.267,-2.6424,-0.5525,,,0.4732,-0.6237,0.0621,2.9794,,8.3278,7.6899,2.5659,3.8379,,,0.9858,1.2022,4139880633,3078964560,4618006720,18207424580,9514043427,17464745127,7733586861,,,18207424580,9514043427,35.1921,49.7468,31.029,65.0475,62.7286,93.3377,73.5308,,,28.9942,30.0941,5.4423,3.5018,3.1196,4.3455,5.7798,5.6253,5.6662,,,1.937,2.7729,10.5905,2.4163,1.778,9.3805,6.1578,3.8336,10.3865,,,4.1813,2.9542
2015/5/14,10.0236,0.8475,0,-2.3469,-2.9146,0.3619,-0.1852,,,0.9419,-0.6799,0.1633,2.3165,,5.3651,4.1979,1.9957,2.5882,,,0.8448,0.6587,4554847391,3105057480,4618006720,17780118108,9236745774,17527946858,7719265404,,,17780118108,9236745774,38.7196,50.1684,31.029,63.5209,60.9003,93.6755,73.3947,,,29.253,29.8748,5.9879,3.5315,3.1196,4.2435,5.6113,5.6457,5.6557,,,1.9543,2.7526,11.6521,2.4368,1.778,9.1604,5.9783,3.8475,10.3673,,,4.2186,2.9327
2015/5/15,10.0129,-1.1345,0,1.1137,2.4947,-2.8245,3.4014,,,7.5428,7.3196,0.2531,1.7737,,6.1912,5.1464,2.1499,3.8412,,,1.4022,1.7879,5010919347,3069832038,4618006720,17978138180,9467176218,17032866628,7981825452,,,17978138180,9467176218,42.5966,49.5992,31.029,64.2283,62.4196,91.0296,75.8911,,,31.4553,32.0573,6.5874,3.4915,3.1196,4.2908,5.7513,5.4862,5.8481,,,2.1014,2.9537,12.8188,2.4092,1.778,9.2624,6.1274,3.7388,10.7199,,,4.5362,3.1469
2015/5/18,10,5.3549,0,-2.2029,-3.0528,-0.5566,-2.1531,,,2.3861,2.159,13.7895,3.4719,,4.2986,3.6366,2.258,2.3736,,,1.3189,1.6418,5512011282,3234217434,4618006720,17582098035,9178161763,16938064031,7809967966,,,17582098035,9178161763,46.8562,52.2552,31.029,62.8134,60.5141,90.523,74.2571,,,32.2027,32.7462,7.2462,3.6784,3.1196,4.1963,5.5757,5.4557,5.7222,,,2.1513,3.0172,14.1006,2.5382,1.778,9.0584,5.9404,3.718,10.4891,,,4.644,3.2145
2015/5/19,5.6818,5.2844,0,2.5489,0.2979,0.8706,2.0782,,,3.5311,0.5764,13.4884,4.2044,,4.49,3.0714,3.7407,2.7518,,,1.0939,0.9933,5825193741,3405126060,4618006720,18030248726,9205500968,17085534738,7972277814,,,18030248726,9205500968,49.5185,55.0166,31.029,64.4145,60.6943,91.3111,75.8003,,,33.3502,32.9452,7.6579,3.8728,3.1196,4.3032,5.5923,5.5032,5.8411,,,2.228,3.0356,14.9018,2.6723,1.778,9.2892,5.9581,3.7504,10.7071,,,4.8094,3.2341
2015/5/20,0.7392,1.4176,0,0.4624,0.2546,5.3637,2.3353,,,5.8663,1.0506,9.565,3.3487,,6.4441,3.0312,4.7663,4.3728,,,1.7091,1.2816,5868256329,3453397962,4618006720,18113625598,9228934572,18001959844,8158456756,,,18113625598,9228934572,49.8846,55.7965,31.029,64.7124,60.8488,96.2088,77.5705,,,35.3222,33.3061,7.7145,3.9277,3.1196,4.3231,5.6066,5.7983,5.9775,,,2.3597,3.0688,15.012,2.7102,1.778,9.3322,5.9732,3.9515,10.9571,,,5.0938,3.2695
2015/5/21,4.6698,9.9736,0,3.6824,5.7554,8.9526,4.7981,,,2.8995,3.6862,8.2567,3.6445,,5.3158,4.2714,6.7423,2.9398,,,0.9916,1.3356,6142290981,3797824506,4618006720,18780640580,9760096274,19613603996,8549909919,,,18780640580,9760096274,52.2141,61.3614,31.029,67.0953,64.3509,104.822,81.2924,,,36.3547,34.5417,8.0747,4.3194,3.1196,4.4823,5.9293,6.3174,6.2643,,,2.4287,3.1827,15.713,2.9805,1.778,9.6759,6.317,4.3053,11.4829,,,5.2427,3.3908
2015/5/22,-1.211,-0.3092,0,9.9889,10.004,-1.0204,9.9944,,,10.0188,9.9818,6.0582,3.8548,,1.0923,1.1901,5.9812,4.0478,,,3.5655,3.9578,6067910147,3786082692,4618006720,20656620216,10736496462,19413465180,9404423529,,,20656620216,10736496462,51.5818,61.1717,31.029,73.7974,70.7886,103.7524,89.4171,,,39.9918,37.9846,7.977,4.3061,3.1196,4.9301,6.5224,6.253,6.8904,,,2.6717,3.4999,15.5227,2.9713,1.778,10.6424,6.949,4.2614,12.6305,,,5.7672,3.7288
2015/5/25,0.2258,2.6533,0,9.9899,3.383,3.6896,10,,,9.1633,-0.6216,5.405,4.3835,,4.6728,6.9724,5.946,3.4404,,,2.7402,2.6649,6081611880,3886540434,4618006720,22720197816,11099717332,20129751470,10344865881,,,22720197816,11099717332,51.6982,62.7948,31.029,81.1697,73.1834,107.5805,98.3588,,,43.6807,37.7695,7.995,4.4203,3.1196,5.4226,6.7431,6.4837,7.5794,,,2.9181,3.4801,15.5578,3.0501,1.778,11.7055,7.1841,4.4186,13.8936,,,6.2992,3.7076
2015/5/26,5.8899,2.5512,0,3.578,3.026,3.192,4.3378,,,-3.3889,-0.0417,5.3996,3.748,,13.2108,5.1956,5.0329,7.1448,,,2.9404,1.9044,6439814317,3985693530,4618006720,23533122325,11435598996,20772302407,10793604872,,,23533122325,11435598996,54.7432,64.3968,31.029,84.074,75.398,111.0145,102.6254,,,42.2052,37.758,8.4659,4.5331,3.1196,5.6166,6.9471,6.6907,7.9082,,,2.8195,3.479,16.4741,3.1279,1.778,12.1243,7.4014,4.5596,14.4962,,,6.0864,3.7065
2015/5/27,2.0669,-1.1129,0,6.9088,2.0492,-2.9919,9.9956,,,0.3778,-1.0013,4.7351,3.14,,9.7349,4.5269,3.926,5.0506,,,2.0598,1.1115,6572916862,3941335566,4618006720,25158971343,11669935041,20150818714,11872487977,,,25158971343,11669935041,55.8747,63.6801,31.029,89.8824,76.943,107.693,112.8835,,,42.3826,37.3959,8.6409,4.4827,3.1196,6.0046,7.0895,6.4905,8.6987,,,2.8314,3.4456,16.8146,3.0931,1.778,12.962,7.5531,4.4232,15.9452,,,6.112,3.671
2015/5/28,-5.0625,-4.8328,0,-9.9834,-10.0067,-9.932,-10.0121,,,-9.6774,-8.5967,5.9442,4.8648,,10.0638,3.7042,5.4598,4.9467,,,2.4991,1.7658,6240160500,3750857250,4618006720,22647243053,10502160417,18149430551,10683807034,,,22647243053,10502160417,53.046,60.6025,31.029,80.9091,69.2436,96.9969,101.5815,,,38.2836,34.1833,8.2034,4.266,3.1196,5.4052,6.3801,5.8458,7.8278,,,2.5576,3.1496,15.9634,2.9436,1.778,11.6679,6.7973,3.9839,14.3488,,,5.5209,3.3556
2015/5/29,0.2823,5.0087,0,-0.7823,-3.4585,-2.4376,10.0089,,,1.7262,1.7981,4.1476,4.3881,,6.9092,3.0321,3.0188,5.988,,,1.7852,1.4571,6257777013,3938726274,4618006720,22470067198,10138939547,17707018431,11753142501,,,22470067198,10138939547,53.1958,63.6379,31.029,80.2761,66.8488,94.6325,111.7487,,,38.9406,34.7945,8.2266,4.4797,3.1196,5.3629,6.1594,5.7033,8.6112,,,2.6014,3.2059,16.0084,3.091,1.778,11.5767,6.5622,3.8868,15.7849,,,5.6156,3.4156
2015/6/1,6.3184,5.7304,0,10.0186,9.168,5.1755,9.9919,,,8.1334,6.3406,4.7207,4.0559,,7.8478,2.7651,2.8203,4.9975,,,1.7944,1.2193,6653169868,4164430032,4618006720,24721242761,11068472526,18623443537,12927501987,,,24721242761,11068472526,56.5569,67.2846,31.029,88.3186,72.9774,99.5302,122.9145,,,42.1154,37.0073,8.7464,4.7364,3.1196,5.9002,6.7241,5.9985,9.4717,,,2.8135,3.4098,17.0199,3.2682,1.778,12.7365,7.1638,4.088,17.3621,,,6.0735,3.6328
2015/6/2,0.6178,9.9937,0,9.9916,8.2216,6.7873,10.0074,,,5.303,3.2368,3.6074,4.3636,,7.8828,4.44,4.1304,4.5905,,,1.9691,1.1061,6694275065,4580612106,4618006720,27191282616,11978477500,19887478166,14221206950,,,27191282616,11978477500,56.9063,74.0089,31.029,97.143,78.9773,106.2857,135.215,,,44.3618,38.2164,8.8004,5.2097,3.1196,6.4897,7.2769,6.4057,10.4195,,,2.9636,3.5212,17.1251,3.5948,1.778,14.009,7.7528,4.3654,19.0996,,,6.3974,3.7515
2015/6/3,2.924,1.1108,0,0.3066,-5.7711,-3.2839,-8.4592,,,-2.4152,-2.8465,4.4832,4.3011,,9.6041,3.3532,3.5019,9.6609,,,1.5526,0.8091,6890014102,4631493300,4618006720,27274659489,11287186168,19234393608,13018204549,,,27274659489,11287186168,58.5703,74.8309,31.029,97.4409,74.4195,102.7953,123.7769,,,43.2557,37.0989,9.0577,5.2676,3.1196,6.5096,6.857,6.1953,9.5381,,,2.8897,3.4183,17.6258,3.6347,1.778,14.052,7.3054,4.2221,17.484,,,6.2379,3.6418
2015/6/4,-4.9716,-2.8169,0,-0.535,3.0796,-2.4096,-5.7939,,,-0.8952,2.0382,3.3947,3.4159,,10.0793,4.6071,3.2552,5.666,,,2.0233,2.1195,6547470788,4501028700,4618006720,27128749961,11634784634,18770914244,12263941139,,,27128749961,11634784634,55.6584,72.723,31.029,96.9196,76.7113,100.3184,116.6054,,,42.8601,37.8476,8.6074,5.1192,3.1196,6.4748,7.0681,6.046,8.9855,,,2.8633,3.4873,16.7495,3.5323,1.778,13.9768,7.5304,4.1203,16.471,,,6.1809,3.7153
2015/6/5,1.9432,0.2319,0,-2.9197,-2.5176,4.1526,0.8174,,,-2.8693,-1.7062,3.3508,3.2446,,8.4085,3.8418,5.3449,4.4425,,,1.332,0.9261,6674701162,4511465868,4618006720,26336669670,11341864578,19550402265,12364191340,,,26336669670,11341864578,56.7399,72.8917,31.029,94.0899,74.78,104.4842,117.5586,,,41.6419,37.2122,8.7747,5.1311,3.1196,6.2857,6.8902,6.2971,9.0589,,,2.7819,3.4287,17.075,3.5405,1.778,13.5687,7.3408,4.2914,16.6056,,,6.0052,3.6529
2015/6/8,10,-2.8629,0,4.8279,2.5138,10.0216,-6.7568,,,-2.6258,-3.5563,7.8277,2.601,,8.4177,3.9886,7.1031,4.7064,,,1.4111,1.0332,7342171278,4382305914,4618006720,27608166979,11626973433,21509655940,11528773006,,,27608166979,11626973433,62.4139,70.8048,31.029,98.6324,76.6598,114.9551,109.6154,,,40.5643,35.9029,9.6521,4.9842,3.1196,6.5892,7.0634,6.9282,8.4468,,,2.7099,3.3081,18.7825,3.4392,1.778,14.2238,7.5253,4.7215,15.4836,,,5.8498,3.5244
2015/6/9,-4.3988,1.7565,0,-1.6988,-2.1498,9.9412,1.4493,,,-2.0225,-0.9219,4.7359,1.7625,,5.9455,2.9871,7.2007,3.9459,,,0.7422,0.6481,7019201867,4459280028,4618006720,27139172070,11377014985,23647981188,11695856673,,,27139172070,11377014985,59.6685,72.0485,31.029,96.9569,75.0117,126.3831,111.204,,,39.7271,35.5568,9.2275,5.0717,3.1196,6.4773,6.9115,7.6169,8.5693,,,2.654,3.2762,17.9563,3.4996,1.778,13.9822,7.3635,5.1909,15.708,,,5.7291,3.4904
2015/6/10,2.5655,3.1012,0,3.8018,2.403,-1.8708,1.0612,,,3.4977,1.8166,2.5822,2.4371,,10.1456,5.3515,6.4536,3.4293,,,1.109,0.6134,7199281781,4597572504,4618006720,28170960870,11650407037,23205569068,11819975968,,,28170960870,11650407037,61.1993,74.2829,31.029,100.643,76.8143,124.0187,112.3842,,,41.1126,36.1992,9.4643,5.229,3.1196,6.7235,7.0776,7.4744,8.6602,,,2.7465,3.3354,18.417,3.6081,1.778,14.5138,7.5405,5.0938,15.8747,,,5.9289,3.5535
2015/6/11,10.0054,4.143,0,-2.4047,4.5592,4.2215,2.8675,,,-0.831,1.3055,4.3045,4.2305,,5.7412,5.2836,5.7036,3.638,,,0.5931,0.6652,7919601437,4788050820,4618006720,27493523779,12181568739,24185195905,12158917120,,,27493523779,12181568739,67.3225,77.3604,31.029,98.2228,80.3164,129.2542,115.6068,,,40.7556,36.6579,10.4112,5.4457,3.1196,6.5618,7.4003,7.7899,8.9085,,,2.7227,3.3776,20.2597,3.7576,1.778,14.1648,7.8843,5.3088,16.3299,,,5.8774,3.5985
2015/6/12,1.5818,10,0,1.1751,-0.7374,-0.4355,-0.7067,,,1.9553,1.3316,4.7928,4.2359,,5.1938,5.4661,5.6569,4.6921,,,0.6758,0.9416,8044874421,5266855902,4618006720,27816609161,12091739922,24079859686,12072988377,,,27816609161,12091739922,68.3874,85.0965,31.029,99.3771,79.7241,128.6912,114.7898,,,41.564,37.1564,10.5759,5.9902,3.1196,6.6389,7.3457,7.756,8.8456,,,2.7767,3.4236,20.5801,4.1333,1.778,14.3312,7.8261,5.2857,16.2145,,,5.994,3.6475
2015/6/15,-1.2895,2.8982,0,-5.3953,-0.9044,-5.2056,-4.7054,,,-3.2877,-2.925,3.5877,4.144,,6.1839,3.9437,4.9559,3.161,,,0.63,0.5677,7941132731,5419499484,4618006720,26315825452,11982383101,22826358679,11504903911,,,26315825452,11982383101,67.5056,87.5627,31.029,94.0154,79.0031,121.9921,109.3885,,,40.1989,36.0708,10.4395,6.1638,3.1196,6.2807,7.2793,7.3523,8.4294,,,2.6855,3.3235,20.3147,4.2531,1.778,13.558,7.7553,5.0105,15.4515,,,5.7971,3.5409
2015/6/16,-10.0074,-3.7073,0,-9.5446,-1.2386,-5.9529,-5.7676,,,-3.3994,-1.8777,3.3245,3.3926,,6.3211,3.379,3.4893,2.4713,,,0.9011,0.6212,7146432241,5218584000,4618006720,23804097162,11833970273,21467521453,10841343063,,,23804097162,11833970273,60.75,84.3166,31.029,85.042,78.0245,114.73,103.0793,,,38.8234,35.3854,9.3948,5.9353,3.1196,5.6813,7.1891,6.9146,7.9432,,,2.5936,3.2604,18.2818,4.0955,1.778,12.264,7.6593,4.7123,14.5604,,,5.5987,3.4736
2015/6/17,-3.0129,1.975,0,6.5674,-0.7591,0.3435,2.2897,,,0.8798,-2.0027,4.5258,2.8346,,7.3324,3.4492,3.7818,2.3258,,,1.3963,1.5794,6931119300,5321651034,4618006720,25367413525,11744141455,21541256806,11089581653,,,25367413525,11744141455,58.9197,85.9818,31.029,90.6271,77.4323,115.124,105.4396,,,39.1669,34.6784,9.1118,6.0525,3.1196,6.0544,7.1346,6.9383,8.1251,,,2.6166,3.1952,17.731,4.1763,1.778,13.0694,7.6011,4.7284,14.8937,,,5.6483,3.4042
2015/6/18,-8.4439,-5.8102,0,-7.7526,-6.8507,-4.7433,-1.9802,,,-2.4047,-4.0872,2.9877,2.0823,,4.6679,2.2575,3.0304,2.2352,,,0.483,0.6165,6345859580,5012449932,4618006720,23314258034,10939587701,20519495481,10869985977,,,23314258034,10939587701,53.9445,80.9861,31.029,83.292,72.1276,109.6634,103.3517,,,37.8719,33.2436,8.3424,5.7009,3.1196,5.5644,6.6458,6.6092,7.9642,,,2.5301,3.063,16.2338,3.9337,1.778,12.0116,7.0804,4.5042,14.5988,,,5.4615,3.2634
2015/6/19,-6.3849,-9.9948,0,-8.0465,-9.9964,-8.8809,-10.0132,,,-5.4087,-4.9242,2.7383,2.6957,,4.0149,1.9234,2.8436,2.0228,,,0.9598,1.1536,5940679773,4511465868,4618006720,21438278398,9846019491,18697178890,9781555233,,,21438278398,9846019491,50.5002,72.8917,31.029,76.59,64.9175,99.9243,93.0029,,,35.8106,31.5953,7.8097,5.1311,3.1196,5.1166,5.9815,6.0223,7.1667,,,2.3923,2.9112,15.1972,3.5405,1.778,11.0451,6.3726,4.1041,13.137,,,5.1643,3.1016
2015/6/23,2.2405,-3.4413,0,-1.9446,-1.19,0,1.3177,,,-1.6518,0.1992,3.1079,3.5605,,4.4444,2.1889,2.8233,2.1709,,,1.36,1.2704,6073782318,4356212994,4618006720,21021394035,9728851468,18697178890,9910448348,,,21021394035,9728851468,51.6317,70.3832,31.029,75.1006,64.1449,99.9243,94.2284,,,35.2277,31.666,7.9847,4.9545,3.1196,5.0171,5.9103,6.0223,7.2611,,,2.3534,2.9177,15.5377,3.4187,1.778,10.8303,6.2968,4.1041,13.3101,,,5.0802,3.1085
2015/6/24,2.1592,2.1995,0,6.2469,5.0984,4,1.7823,,,0.7106,-1.4414,3.3816,3.2052,,5.8017,2.4652,3.273,2.7536,,,0.7327,1.001,6204927473,4425359232,4618006720,22334579780,10224862764,19445066046,10087079653,,,22334579780,10224862764,52.7465,71.5004,31.029,79.7921,67.4153,103.9213,95.9078,,,35.4914,31.2213,8.1571,5.0332,3.1196,5.3306,6.2116,6.2632,7.3906,,,2.371,2.8767,15.8732,3.4729,1.778,11.5069,6.6178,4.2683,13.5473,,,5.1182,3.0648
2015/6/25,-9.4322,1.4151,0,-7.6062,-7.563,-8.0173,-5.5845,,,-7.6331,-5.8497,4.3234,3.7997,,5.4976,2.4604,2.775,2.4096,,,0.8903,0.6872,5619667752,4487982240,4618006720,20635775998,9451553815,17886090003,9523769005,,,20635775998,9451553815,47.7714,72.5122,31.029,73.723,62.3166,95.5895,90.5519,,,32.7855,29.3978,7.3877,5.1044,3.1196,4.9251,5.7418,5.761,6.9778,,,2.1903,2.7087,14.376,3.5221,1.778,10.6316,6.1173,3.9261,12.7908,,,4.728,2.8858
2015/6/26,-9.9965,-10,0,-10,-10,-10.0118,-5.7644,,,-10,-10.0161,3.7798,4.5907,,4.4863,2.1909,3.0161,3.6308,,,1.2746,1.1929,5057896716,4039184016,4618006720,18572198398,8506398434,16095374278,8974779814,,,18572198398,8506398434,42.9959,65.261,31.029,66.3507,56.085,86.0193,85.3321,,,29.5017,26.4486,6.6492,4.5939,3.1196,4.4326,5.1676,5.1842,6.5756,,,1.9709,2.437,12.9389,3.1699,1.778,9.5685,5.5056,3.533,12.0535,,,4.2545,2.5963
2015/6/29,-9.9845,-10.0129,0,-9.9888,-10.0092,-10.0131,1.7021,,,-8.0247,-6.4286,4.102,3.371,,5.5717,2.7689,3.7135,4.2708,,,1.7638,1.7132,4552890001,3634743756,4618006720,16717062980,7654977470,14483730126,9127542024,,,16717062980,7654977470,38.703,58.7265,31.029,59.723,50.4713,77.4061,86.7845,,,27.148,24.7608,5.9853,4.134,3.1196,3.9898,4.6504,4.6651,6.6875,,,1.8136,2.2814,11.6471,2.8525,1.778,8.6127,4.9545,3.1793,12.2587,,,3.915,2.4307
2015/6/30,2.3646,4.9174,0,3.803,6.0714,5.8909,9.9895,,,9.9832,9.9873,5.7277,5.0423,,7.1101,3.1357,4.3135,4.2679,,,1.6422,1.7472,4660546471,3820184889,4618006720,17352811635,8119743959,15336953501,10039341462,,,17352811635,8119743959,39.6181,61.6143,31.029,61.9943,53.5357,81.9661,95.4539,,,29.8426,27.2195,6.1268,4.3372,3.1196,4.1416,4.9327,4.94,7.3556,,,1.9937,2.508,11.9225,2.9928,1.778,8.9402,5.2553,3.3666,13.4832,,,4.3036,2.672
2015/7/1,-9.9958,-4.5501,0,-9.97,-8.9466,-10.0275,-2.33,,,-6.7887,-4.7426,4.8223,3.609,,5.6971,2.6642,3.5974,4.434,,,1.1658,1.3761,4194687563,3646361903,4618006720,15622741526,7393302220,13799044702,9805424329,,,15622741526,7393302220,35.658,58.8108,31.029,55.8135,48.746,73.7469,93.2298,,,27.8226,25.9341,5.5144,4.1399,3.1196,3.7286,4.4914,4.4446,7.1842,,,1.8587,2.3896,10.7307,2.8566,1.778,8.0489,4.7852,3.029,13.1691,,,4.0123,2.5458
2015/7/2,-9.986,-10,0,-10.0067,-9.9842,-10,1.6066,,,-2.7823,-3.3394,5.116,5.6486,,5.958,2.5926,3.8518,3.8674,,,1.2946,1.2193,3775806024,3281725712,4618006720,14059425162,6655143678,12419140232,9962960357,,,14059425162,6655143678,32.0972,52.9297,31.029,50.2284,43.8792,66.3722,94.7277,,,27.0582,25.0771,4.9637,3.7259,3.1196,3.3555,4.043,4.0001,7.2996,,,1.8076,2.3106,9.6591,2.5709,1.778,7.2435,4.3074,2.7261,13.3807,,,3.9021,2.4617
2015/7/3,-10.0052,-9.996,0,-10.0074,-9.9765,-10.0085,-9.4394,,,-5.8081,-7.8518,5.5462,3.4078,,5.9737,2.8694,3.7452,4.1003,,,1.3691,2.061,3398029682,2953683835,4618006720,12652440435,5991191551,11176172847,9022518005,,,12652440435,5991191551,28.8858,47.6389,31.029,45.2019,39.5015,59.7294,85.786,,,25.4821,23.1039,4.4671,3.3535,3.1196,3.0197,3.6396,3.5998,6.6106,,,1.7023,2.1288,8.6927,2.3139,1.778,6.5186,3.8777,2.4532,12.1176,,,3.6748,2.268
2015/7/6,-9.9654,-10,0,-9.7199,-9.2568,-9.9906,-10,,,-7.8642,-7.8391,6.5115,4.4192,,9.7034,3.6901,5.4158,3.9126,,,1.9816,1.9466,3059401148,2658315452,4618006720,11422631563,5436596244,10059608924,8120266204,,,11422631563,5436596244,26.0072,42.875,31.029,40.8083,35.8449,53.7621,77.2074,,,23.4827,21.297,4.0219,3.0181,3.1196,2.7262,3.3027,3.2402,5.9495,,,1.5688,1.9623,7.8265,2.0825,1.778,5.885,3.5187,2.2081,10.9058,,,3.3865,2.0906
2015/7/7,-9.9808,-9.9803,0,-10.0365,-9.9856,-9.9476,-9.9941,,,-9.9903,-9.9852,3.567,1.9577,,5.3584,2.15,2.1372,1.0075,,,0.8661,0.745,2754048251,2393006682,4618006720,10276199563,4893717740,9058914843,7308716966,,,10276199563,4893717740,23.4115,38.5959,31.029,36.7125,32.2656,48.414,69.4912,,,21.1347,19.1686,3.6205,2.7169,3.1196,2.4526,2.9729,2.9178,5.3549,,,1.4119,1.7662,7.0453,1.8747,1.778,5.2943,3.1674,1.9885,9.8159,,,3.0478,1.8817
2015/7/8,0,-9.9945,0,0,-9.9761,-10,-9.9935,,,0,-10.0247,,9.4782,,,0.7836,0.6515,0.0634,,,,0.4005,2754048251,2153836708,4618006720,10276199563,4405517646,8058220761,6578322651,,,10276199563,4405517646,23.4115,34.7384,31.029,36.7125,29.0468,43.066,62.5466,,,21.1378,17.2495,3.6205,2.4454,3.1196,2.4526,2.6764,2.5955,4.8198,,,1.4121,1.5894,7.0453,1.6873,1.778,5.2943,2.8514,1.7688,8.8349,,,3.0483,1.6933
2015/7/9,0,10.0121,0,0,10.0177,10.0654,9.9927,,,0,10.0457,,3.0466,,,3.5667,7.3161,5.7318,,,,2.2422,2754048251,2369481767,4618006720,10276199563,4846850531,8869309648,7198919127,,,10276199563,4846850531,23.4115,38.2165,31.029,36.7125,31.9566,47.4007,68.4472,,,21.1295,18.9749,3.6205,2.6902,3.1196,2.4526,2.9445,2.8568,5.2745,,,1.4116,1.7483,7.0453,1.8563,1.778,5.2943,3.137,1.9469,9.6684,,,3.0471,1.8627
