ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2018/7/12,1.1662,1.7157,-2.5641,2.1656,1.8109,1.5385,2.4631,2.5221,1.7828,2.2222,1.8617,1.0169,1.9934,1.3699,1.4888,3.3163,1.9417,0.2139,0.9056,1.7857,2.1605,2.1898,0.6352,0.6659,1.2485,0.139,0.9042,1.0939,0.5218,0.9194,0.1715,0.3177,0.4243,0.1715,0.396,0.3506,0.3418,0.1976,0.3081,0.0883,0.0541,0.195,0.1234,0.298,3253853860,2071684341,1961526116,8336915449,4537625668,4459884420,6309534932,4510791184,3253853860,6970288000,8607434117,8178312000,4578582877,3251168747,9551814687,19485221721,3545741014,35587085296,11179508543,7396570800,4355558070,3396960000,9.6099,15.8876,18.4867,9.401,8.3327,48.4398,7.3002,14.9127,7.3932,9.0883,7.3385,12.4633,9.2297,11.6004,9.7247,7.3691,9.6427,13.1565,11.9251,11.7719,12.928,12.7444,1.6081,1.2583,2.8731,1.4738,2.6921,1.7184,0.7399,1.161,1.2372,1.0575,0.6489,0.941,0.8837,0.9081,0.6535,0.7323,1.0834,2.0069,1.2491,0.7527,1.0954,1.3069,4.6973,2.1339,0.8564,5.7405,1.0642,7.8325,0.5961,9.405,3.6138,3.4663,1.4722,3.3053,1.9764,13.6704,2.2071,2.6404,1.9785,4.9921,3.5169,1.3099,2.4373,3.8836
2018/7/13,1.4409,0.241,-3.5885,-0.4988,1.6798,-0.2165,-0.2404,-0.123,0,2.0067,0,-0.3356,0.3257,0,0.7335,0.9877,0.3175,-0.7839,0.5128,0,0,0.7143,1.0195,0.528,1.0175,0.1398,1.41,0.8996,0.4524,0.5997,0.1362,0.4024,0.2499,0.096,0.3225,0.2324,0.2401,0.1997,0.2186,0.0837,0.0555,0.1356,0.069,0.2734,3300739362,2076676351,1891136423,8295334823,4613850605,4450230990,6294367781,4505242856,3300739362,7110160000,8225380905,8150868000,4593496828,3251168747,9621876898,19677668355,3556997335,33650114805,11236839356,7396570800,4355558070,3421224000,9.7484,15.9259,17.8233,9.3541,8.4727,48.335,7.2826,14.8944,7.3934,9.2707,7.0128,12.4214,9.2597,11.6004,9.796,7.4419,9.6734,12.4404,11.9863,11.7719,12.928,12.8355,1.6313,1.2614,2.77,1.4665,2.7373,1.7147,0.7382,1.1596,1.2372,1.0787,0.6201,0.9378,0.8866,0.9081,0.6583,0.7395,1.0869,1.8977,1.2555,0.7527,1.0954,1.3162,4.765,2.139,0.8257,5.7119,1.0821,7.8156,0.5946,9.3934,3.6139,3.5359,1.4069,3.2943,1.9829,13.6704,2.2233,2.6665,1.9847,4.7204,3.535,1.3099,2.4373,3.9113
2018/7/16,0.5682,-1.2019,2.4814,-0.3759,-0.8746,-1.0846,-0.241,1.3547,0.3185,0.1639,-0.8197,-0.3367,0,0.3378,0.2427,-1.7115,0,-0.3386,0,-0.8772,0,-0.3546,0.5786,0.4662,0.4677,0.1109,0.9175,0.7997,0.2292,0.7366,0.1016,0.3065,0.1494,0.105,0.1782,0.2377,0.1571,0.1603,0.1669,0.0352,0.0632,0.1078,0.0651,0.2008,3319493563,2051716299,1938062885,8264149354,4573496227,4401963843,6279200630,4566274471,3319493563,7121816000,8157959750,8123424000,4593496828,3262152425,9645230968,19340886745,3556997335,33536175365,11236839356,7331688600,4355558070,3409092000,9.8038,15.7345,18.2656,9.3189,8.3986,47.8107,7.2651,15.0961,7.4202,9.2859,6.9553,12.3796,9.2597,11.6396,9.8198,7.3145,9.6734,12.3983,11.9863,11.6686,12.928,12.79,1.6406,1.2462,2.8387,1.461,2.7134,1.6961,0.7364,1.1753,1.2417,1.0805,0.615,0.9347,0.8866,0.9111,0.6599,0.7269,1.0869,1.8913,1.2555,0.7461,1.0954,1.3115,4.792,2.1133,0.8462,5.6904,1.0726,7.7308,0.5932,9.5207,3.627,3.5416,1.3954,3.2832,1.9829,13.7166,2.2287,2.6209,1.9847,4.7044,3.535,1.2984,2.4373,3.8974
2018/7/17,0.565,0,5.0847,0.3774,1.0784,-1.0965,-0.2415,-1.3366,0,-1.0204,0,-0.3378,-0.974,0,-0.2421,0,1.2658,-1.359,0.5102,0.295,0,0.3559,0.6978,0.406,0.9759,0.1036,1.0836,0.8859,0.3393,0.5515,0.0341,0.3001,0.1186,0.0829,0.2327,0.1986,0.1022,0.0973,0.4565,0.0715,0.0821,0.106,0.0406,0.1583,3338247764,2051716299,2036608455,8295334823,4622818245,4353696695,6264033479,4505242856,3338247764,6783792000,8157959750,8095980000,4548754976,3262152425,9621876898,19340886745,3602022618,33080417602,11294170169,7353316000,4355558070,3421224000,9.8591,15.7345,19.1943,9.3541,8.4892,47.2865,7.2475,14.8944,7.4273,8.8452,6.9553,12.3378,9.1695,11.6396,9.796,7.3145,9.7958,12.2298,12.0474,11.703,12.928,12.8355,1.6498,1.2462,2.9831,1.4665,2.7426,1.6775,0.7346,1.1596,1.2429,1.0292,0.615,0.9315,0.878,0.9111,0.6583,0.7269,1.1006,1.8656,1.2619,0.7483,1.0954,1.3162,4.8191,2.1133,0.8892,5.7119,1.0842,7.646,0.5918,9.3934,3.6305,3.3735,1.3954,3.2721,1.9636,13.7166,2.2233,2.6209,2.0099,4.6405,3.553,1.3022,2.4373,3.9113
2018/7/18,0.5618,0.2433,5.0691,0,-1.8429,-1.9956,-0.7264,0.2463,0.4762,-0.1718,0,0,0,-0.3367,-0.2427,-0.4975,-0.9375,1.0333,0.1269,0.5882,0.3021,1.0638,0.6274,0.4634,0.9826,0.0951,1.041,1.2612,0.3382,0.5248,0.1116,0.2374,0.1563,0.1011,0.204,0.2901,0.155,0.1115,0.6282,0.0393,0.0584,0.1027,0.0716,0.4772,3357001965,2056708310,2139846672,8295334823,4537625668,4266815830,6218532025,4516339513,3357001965,6772136000,8157959750,8095980000,4548754976,3251168747,9598522828,19244663428,3568253656,33422235924,11308502872,7396570800,4368716856,3457620000,9.9145,15.7728,20.1673,9.3541,8.3327,46.3429,7.1949,14.931,7.4727,8.83,6.9553,12.3378,9.1695,11.6004,9.7722,7.2781,9.704,12.3562,12.0627,11.7719,12.9671,12.972,1.6591,1.2493,3.1343,1.4665,2.6921,1.644,0.7293,1.1625,1.2505,1.0274,0.615,0.9315,0.878,0.9081,0.6567,0.7233,1.0903,1.8848,1.2635,0.7527,1.0988,1.3302,4.8462,2.1185,0.9343,5.7119,1.0642,7.4935,0.5875,9.4166,3.6526,3.3678,1.3954,3.2721,1.9636,13.6704,2.2179,2.6078,1.991,4.6884,3.5575,1.3099,2.4446,3.9529
2018/7/19,1.676,1.2136,0.4386,-0.7519,0.1976,-3.1674,-0.7317,-1.8428,-0.316,-1.5491,-0.2755,0,-0.3279,1.6892,-0.4866,-0.5,-0.6309,0,0.507,0,-1.8072,-0.7018,1.3168,1.3369,1.1863,0.07,0.9724,1.3622,0.349,0.4595,0.094,0.1751,0.1143,0.1067,0.1777,0.9469,0.1336,0.1171,0.3275,0.0337,0.1078,0.1024,0.0743,0.3063,3413264567,2081668362,2149231964,8232963885,4546593308,4131667817,6173030571,4433114583,3413264567,6667232000,8135486032,8095980000,4533841025,3306087138,9551814687,19148440111,3545741014,33422235924,11365833685,7396570800,4289764141,3433356000,10.0807,15.9642,20.2558,9.2837,8.3492,44.875,7.1422,14.6559,7.4659,8.6932,6.9362,12.3378,9.1395,11.7964,9.7247,7.2417,9.6427,12.3562,12.1239,11.7719,12.7327,12.881,1.6869,1.2644,3.148,1.4555,2.6974,1.5919,0.7239,1.141,1.2493,1.0115,0.6133,0.9315,0.8751,0.9234,0.6535,0.7196,1.0834,1.8848,1.2699,0.7527,1.0789,1.3209,4.9274,2.1442,0.9384,5.6689,1.0663,7.2561,0.5832,9.243,3.6493,3.3156,1.3915,3.2721,1.9571,13.9014,2.2071,2.5948,1.9785,4.6884,3.5755,1.3099,2.4004,3.9252
2018/7/20,0.6868,0.2398,0.4367,2.1465,0.8876,1.8692,1.4742,1.7522,-0.317,0.5245,1.9337,1.0169,1.3158,5.3156,2.2005,1.7588,1.2698,0.9091,-0.3783,2.3392,1.8405,1.7668,0.4345,0.9954,0.6157,0.1698,0.9457,0.9516,0.4086,0.503,0.0441,0.264,0.3259,0.164,0.3458,1.6856,0.3475,0.1492,0.3971,0.0492,0.0718,0.3242,0.1069,0.2792,3436707319,2086660372,2158617257,8409681544,4586947686,4208895253,6264033479,4510791184,3436707319,6702200000,8292802060,8178312000,4593496828,3481825989,9762001319,19485221721,3590766297,33726074432,11322835575,7569590000,4368716856,3494016000,10.1499,16.0025,20.3442,9.483,8.4233,45.7138,7.2475,14.9127,7.509,8.7388,7.0703,12.4633,9.2597,12.4234,9.9387,7.3691,9.7652,12.4685,12.078,12.0472,12.9671,13.1086,1.6985,1.2674,3.1618,1.4867,2.7214,1.6217,0.7346,1.161,1.2566,1.0168,0.6252,0.941,0.8866,0.9725,0.6679,0.7323,1.0972,1.902,1.2651,0.7703,1.0988,1.3442,4.9613,2.1493,0.9425,5.7906,1.0758,7.3917,0.5918,9.405,3.6704,3.333,1.4184,3.3053,1.9829,14.6403,2.2556,2.6404,2.0036,4.731,3.562,1.3405,2.4446,3.9945
2018/7/23,1.3643,1.6746,-1.087,0.618,5.5718,2.2936,2.6634,2.214,0.159,2.087,1.084,1.0067,1.6234,0.9464,1.1962,2.4691,3.1348,1.2387,0.2532,0.5714,1.2048,1.3889,0.6973,0.6564,0.3754,0.1598,2.679,1.217,0.8015,1.0162,0.1966,0.4198,0.4339,0.2005,0.4929,1.8739,0.3235,0.183,0.947,0.0636,0.1372,0.2638,0.1474,0.3551,3483592821,2121604446,2135154026,8461657326,4842525416,4305429548,6430872143,4610661100,3483592821,6842072000,8382696933,8260644000,4668066582,3514777024,9878771669,19966338307,3703329504,34143852381,11351500982,7612844800,4421351999,3542544000,10.2884,16.2704,20.1231,9.5416,8.8926,46.7623,7.4406,15.2429,7.5123,8.9212,7.1469,12.5887,9.4101,12.541,10.0575,7.551,10.0713,12.6229,12.1086,12.1161,13.1233,13.2906,1.7217,1.2887,3.1274,1.4959,2.873,1.6589,0.7542,1.1867,1.2571,1.0381,0.6319,0.9505,0.901,0.9817,0.6759,0.7504,1.1316,1.9255,1.2683,0.7747,1.112,1.3629,5.0289,2.1853,0.9323,5.8264,1.1357,7.5613,0.6075,9.6132,3.672,3.4025,1.4338,3.3386,2.0151,14.7789,2.2826,2.7056,2.0664,4.7896,3.571,1.3482,2.4741,4.05
2018/7/24,-0.4038,2.5882,0.6593,1.9656,5.3704,4.0359,2.1226,3.3694,1.1111,2.5554,2.4129,1.9934,3.8339,6.5625,2.1277,3.1325,2.7356,0.3337,1.3889,5.9659,3.5714,2.7397,1.087,1.2129,0.345,0.3364,3.6083,2.0395,1.1163,1.9449,0.352,0.8238,0.5626,0.5982,0.905,2.9652,0.564,0.3127,1.1488,0.0534,0.2334,0.9404,0.364,0.8115,3469527170,2176516561,2149231964,8627979829,5102586967,4479191279,6567376504,4766014302,3469527170,7016912000,8584960398,8425308000,4847033991,3745434266,10088958300,20591789868,3804636390,34257791822,11509160718,8067020200,4579257427,3639600000,10.2469,16.6916,20.2558,9.7292,9.3702,48.6495,7.5985,15.7565,7.631,9.1491,7.3194,12.8397,9.7708,13.364,10.2715,7.7876,10.3468,12.6651,12.2767,12.8389,13.592,13.6548,1.7147,1.322,3.148,1.5253,3.0273,1.7258,0.7702,1.2267,1.277,1.0646,0.6472,0.9694,0.9356,1.0461,0.6902,0.7739,1.1625,1.932,1.2859,0.821,1.1517,1.4002,5.0086,2.2419,0.9384,5.9409,1.1967,7.8664,0.6204,9.9371,3.73,3.4895,1.4684,3.4052,2.0923,15.7487,2.3312,2.7904,2.1229,4.8056,3.6206,1.4286,2.5624,4.161
2018/7/25,1.7568,0.2294,5.0218,0,0.6151,4.5259,-0.4619,-2.0955,-0.6279,-0.8306,-0.2618,-0.9772,-0.3077,-1.173,-0.463,-0.4673,-0.5917,-0.8869,-0.2491,-1.8767,0,0.3333,0.5329,1.229,0.7136,0.1451,3.463,3.7587,0.6552,1.062,0.0383,0.558,0.2707,0.2788,0.4536,2.4072,0.2728,0.1613,0.7097,0.0409,0.0974,0.7376,0.1412,0.6146,3530478323,2181508571,2257162827,8627979829,5133973705,4681913298,6537042202,4666144386,3530478323,6958632000,8562486680,8342976000,4832120040,3701499553,10042250160,20495566551,3782123748,33953953314,11480495311,7915628400,4579257427,3651732000,10.4269,16.7299,21.273,9.7292,9.4278,50.8513,7.5634,15.4263,7.6015,9.0731,7.3002,12.7142,9.7408,13.2072,10.224,7.7512,10.2856,12.5527,12.2462,12.598,13.592,13.7003,1.7448,1.3251,3.3061,1.5253,3.0459,1.8039,0.7666,1.201,1.272,1.0557,0.6455,0.9599,0.9327,1.0338,0.687,0.7703,1.1556,1.9148,1.2827,0.8056,1.1517,1.4049,5.0966,2.247,0.9855,5.9409,1.204,8.2225,0.6176,9.7289,3.7156,3.4605,1.4645,3.3719,2.0859,15.564,2.3204,2.7774,2.1104,4.763,3.6116,1.4018,2.5624,4.1748
2018/7/26,-0.5312,10.0686,1.6632,0.241,-1.2227,-2.6804,2.5522,1.0702,-0.316,0.335,1.3123,1.3158,2.7778,10.089,0.9302,0.7042,2.9762,0.2237,1.623,4.0984,1.1494,1.3289,0.4325,3.2057,0.7509,0.1614,1.8835,2.326,1.046,1.5219,0.0177,0.9636,0.51,0.2896,0.7963,4.5819,0.3609,0.1891,1.1948,0.0388,0.1319,1.2044,0.1622,0.7501,3511724122,2401157031,2294703997,8648770141,5071200228,4556418715,6703880866,4716079344,3511724122,6981944000,8674855272,8452752000,4966345596,4074944612,10135666441,20639901527,3894686955,34029912941,11666820454,8240039400,4631892570,3700260000,10.3715,18.4143,21.6268,9.7526,9.3126,49.4883,7.7564,15.5914,7.536,9.1035,7.396,12.8815,9.9957,14.5397,10.3191,7.8058,10.5917,12.5808,12.4449,13.1143,13.7482,13.8823,1.7356,1.4585,3.3611,1.529,3.0087,1.7556,0.7862,1.2139,1.2611,1.0593,0.654,0.9726,0.9571,1.1381,0.6934,0.7757,1.19,1.9191,1.3035,0.8386,1.1649,1.4235,5.0696,2.4733,1.0019,5.9552,1.1893,8.0021,0.6333,9.833,3.6836,3.4721,1.4838,3.4163,2.1405,17.1342,2.342,2.7969,2.1732,4.7737,3.6702,1.4593,2.5919,4.2303
2018/7/27,0.6676,-1.4553,0.6135,-1.3221,1.1494,-2.3305,-1.3575,-1.2941,0.317,-0.1669,-1.0363,0,-1.5015,5.9299,-0.2304,-0.4662,0.578,-0.4464,0.2457,-2.8871,-0.5682,-1.6393,0.4035,4.5442,0.4653,0.1507,1.6083,1.3241,0.6533,0.8779,0.0308,1.1785,0.2498,0.2542,0.6295,12.0357,0.1647,0.1151,1.4515,0.0279,0.0643,0.7853,0.106,0.4678,3535166873,2366212958,2308781935,8534423421,5129489886,4450230990,6612877958,4655047729,3535166873,6970288000,8584960398,8452752000,4891775843,4316585533,10112312371,20543678209,3917199597,33877993687,11695485860,8002138000,4605574999,3639600000,10.4407,18.1463,21.7595,9.6237,9.4196,48.335,7.6512,15.3896,7.5888,9.0883,7.3194,12.8815,9.8456,15.4019,10.2953,7.7694,10.6529,12.5246,12.4755,12.7357,13.6701,13.6548,1.7472,1.4372,3.3817,1.5088,3.0432,1.7147,0.7755,1.1982,1.2699,1.0575,0.6472,0.9726,0.9427,1.2056,0.6918,0.7721,1.1969,1.9106,1.3067,0.8144,1.1583,1.4002,5.1034,2.4373,1.0081,5.8765,1.203,7.8156,0.6247,9.7058,3.7094,3.4663,1.4684,3.4163,2.1083,18.1503,2.3366,2.7839,2.1857,4.7524,3.6792,1.4171,2.5772,4.161
2018/7/30,-0.6631,-1.6878,0.2033,0,1.9231,-2.603,-1.3761,-1.5495,-0.9479,-0.8361,-0.5236,-0.974,-0.3049,-9.9237,0,-0.2342,-2.2989,-0.4484,-0.4902,-1.8919,-0.2857,-1.6667,0.4923,2.4532,0.3377,0.13,2.814,1.1058,0.5313,0.7079,0.1344,0.877,0.2131,0.159,0.3985,8.249,0.1626,0.127,0.6692,0.0942,0.0676,0.4701,0.1211,0.4208,3511724122,2326276874,2313474582,8534423421,5228133922,4334389837,6521875050,4582919457,3511724122,6912008000,8540012962,8370420000,4876861892,3888222083,10112312371,20495566551,3827149031,33726074432,11638155047,7850746200,4592416213,3578940000,10.3715,17.8401,21.8037,9.6237,9.6007,47.0768,7.5459,15.1511,7.5371,9.0123,7.2811,12.756,9.8156,13.8734,10.2953,7.7512,10.408,12.4685,12.4143,12.4947,13.631,13.4272,1.7356,1.413,3.3886,1.5088,3.1018,1.67,0.7648,1.1796,1.2613,1.0487,0.6438,0.9631,0.9398,1.086,0.6918,0.7703,1.1694,1.902,1.3003,0.799,1.155,1.3769,5.0696,2.3961,1.0101,5.8765,1.2261,7.6121,0.6161,9.5554,3.6841,3.4373,1.4607,3.383,2.1019,16.3491,2.3366,2.7774,2.1355,4.731,3.6612,1.3903,2.5698,4.0916
2018/7/31,0.4005,-3.0043,2.0284,0.4872,-2.916,0.6682,0.4651,1.2107,0.1595,0.6745,0.2632,0,0,-4.5198,0.4619,0.4695,0.8824,-0.6757,-0.4926,0,0,1.0169,0.5028,1.3356,0.3025,0.1878,1.5476,0.7413,0.3681,0.4789,0.0348,0.5157,0.157,0.1383,0.2852,5.9177,0.1283,0.0913,0.4646,0.1188,0.0489,0.2219,0.111,0.2707,3525789773,2256388728,2360401044,8576004047,5075684048,4363350125,6552209353,4638402743,3525789773,6958632000,8562486680,8370420000,4876861892,3712483232,10159020511,20591789868,3860917993,33498195551,11580824234,7850746200,4487145927,3615336000,10.413,17.3041,22.246,9.6706,9.3208,47.3913,7.581,15.3346,7.5526,9.0731,7.3002,12.756,9.8156,13.2464,10.3429,7.7876,10.4999,12.3842,12.3532,12.4947,13.3186,13.5637,1.7425,1.3705,3.4573,1.5161,3.0113,1.6812,0.7684,1.1939,1.2639,1.0557,0.6455,0.9631,0.9398,1.0369,0.695,0.7739,1.1797,1.8891,1.2939,0.799,1.1285,1.3909,5.0899,2.3242,1.0306,5.9051,1.1904,7.663,0.619,9.6711,3.6917,3.4605,1.4645,3.383,2.1019,15.6102,2.3474,2.7904,2.1543,4.6991,3.6432,1.3903,2.5109,4.1332
2018/8/1,-1.7287,9.9558,-2.9821,-2.303,-1.0601,-1.1062,-0.2315,0.9569,-0.3185,-2.1776,-1.3123,-0.9836,-1.2232,3.5503,-0.6897,-0.9346,-0.8746,-2.2676,-1.1139,1.6529,0.2933,-2.0134,0.5624,4.8692,0.4833,0.1889,2.2953,0.8543,0.9556,1.1706,0.1069,0.5252,0.2031,0.1423,0.4089,7.4989,0.246,0.1782,0.9856,0.1698,0.1406,0.8609,0.1437,0.288,3464838620,2481029199,2290011350,8378496075,5021878210,4315082978,6537042202,4682789372,3464838620,6807104000,8450118088,8288088000,4817206089,3844287370,10088958300,20399343234,3827149031,32738599280,11451829905,7980510600,4500304713,3542544000,10.233,19.0269,21.5826,9.4479,9.222,46.8671,7.5634,15.4813,7.5422,8.8756,7.2044,12.6306,9.6955,13.7167,10.2715,7.7148,10.408,12.1034,12.2156,12.7012,13.3576,13.2906,1.7124,1.507,3.3542,1.4812,2.9794,1.6626,0.7666,1.2053,1.2621,1.0328,0.637,0.9536,0.9284,1.0737,0.6902,0.7667,1.1694,1.8463,1.2795,0.8122,1.1318,1.3629,5.0019,2.5555,0.9999,5.7691,1.1778,7.5782,0.6176,9.7636,3.6866,3.3851,1.4453,3.3497,2.0762,16.1644,2.3312,2.7643,2.1355,4.5925,3.6026,1.4133,2.5182,4.05
2018/8/2,-2.8417,2.0121,-3.6885,-2.4814,10,-2.9083,-3.0162,-2.8436,-0.4792,-3.9384,-2.6596,-1.3245,-2.7864,1.7143,-1.6204,-3.3019,-0.8824,-1.0441,-2.6283,-1.626,0.2924,3.7671,0.6777,7.2602,0.6476,0.1983,4.0196,1.2445,0.735,1.0299,0.2032,0.7232,0.3693,0.2022,0.4229,6.1028,0.4479,0.1977,0.9353,0.0828,0.1815,0.4975,0.2346,1.5458,3366379065,2530949303,2205543719,8170592946,5524066031,4189588394,6339869235,4549629485,3366379065,6539016000,8225380905,8178312000,4682980532,3910189439,9925479810,19725780014,3793380069,32396780958,11150843136,7850746200,4513463499,3675996000,9.9422,19.4097,20.7865,9.2134,10.1442,45.5041,7.3353,15.0411,7.4678,8.526,7.0128,12.4633,9.4253,13.9518,10.1051,7.4601,10.3162,11.977,11.8945,12.4947,13.3967,13.7913,1.6637,1.5373,3.2305,1.4444,3.2773,1.6142,0.7435,1.171,1.2497,0.9921,0.6201,0.941,0.9025,1.0921,0.679,0.7413,1.1591,1.827,1.2459,0.799,1.1352,1.4142,4.8597,2.607,0.963,5.626,1.2955,7.3578,0.5989,9.486,3.6503,3.2518,1.4069,3.3053,2.0183,16.4415,2.2934,2.673,2.1166,4.5446,3.5079,1.3903,2.5256,4.2026
2018/8/3,0.1393,-5.9172,0.8511,-0.5089,-3.0844,1.3825,-1.6746,3.7805,0.1605,-2.3173,0,-0.6711,-0.3185,-6.1798,0,0,0.2967,-0.2345,-0.1285,-1.3774,-1.4577,-1.9802,0.6201,3.4577,0.2828,0.1164,3.4333,1.1898,0.461,1.5605,0.2018,0.4577,0.1354,0.1086,0.2088,3.2231,0.2198,0.1412,0.6955,0.066,0.0875,0.2119,0.1068,0.7116,3371067615,2381188989,2224314304,8129012320,5353680877,4247508971,6233699176,4721627673,3371067615,6387488000,8225380905,8123424000,4668066582,3668548519,9528460617,19725780014,3804636390,32320821331,11136510433,7742609200,4447669570,3603204000,9.9561,18.2612,20.9634,9.1665,9.8313,46.1332,7.2124,15.6097,7.5209,8.3284,7.0128,12.3796,9.3953,13.0896,9.7009,7.4601,10.3468,11.949,11.8792,12.3226,13.2014,13.5182,1.6661,1.4463,3.258,1.4371,3.1762,1.6366,0.731,1.2153,1.2586,0.9691,0.6201,0.9347,0.8996,1.0246,0.6519,0.7413,1.1625,1.8227,1.2443,0.788,1.1186,1.3862,4.8665,2.4527,0.9712,5.5973,1.2556,7.4596,0.5889,9.8446,3.6762,3.1765,1.4069,3.2832,2.0119,15.4254,2.2017,2.673,2.1229,4.5339,3.5034,1.3712,2.4888,4.1193
2018/8/6,-0.2782,0.6289,2.7426,-1.7903,0.9213,0.2273,-0.7299,0.8226,-0.641,0.1825,-1.0929,-0.6757,-0.639,0,-1.2255,-1.4634,-1.7751,-0.235,1.287,-3.0726,-1.4793,-4.0404,0.9262,2.3569,0.4852,0.1583,2.6354,1.1848,0.3297,1.0591,0.0875,0.3269,0.1924,0.1137,0.2499,2.3453,0.2011,0.1016,0.5014,0.1352,0.1478,0.37,0.1605,0.5812,3361690515,2396165021,2285318704,7983480131,5403002895,4257162401,6188197722,4760465973,3361690515,6399144000,8135486032,8068536000,4638238680,3668548519,9411690266,19437110062,3737098466,32244861704,11279837466,7504707800,4381875641,3457620000,9.9284,18.376,21.5383,9.0024,9.9219,46.238,7.1598,15.7381,7.4945,8.3436,6.9362,12.296,9.3353,13.0896,9.582,7.3509,10.1631,11.9209,12.0321,11.944,13.0061,12.972,1.6614,1.4554,3.3474,1.4114,3.2055,1.6403,0.7257,1.2253,1.2541,0.9709,0.6133,0.9284,0.8939,1.0246,0.6439,0.7305,1.1419,1.8185,1.2603,0.7637,1.1021,1.3302,4.853,2.4681,0.9978,5.4971,1.2671,7.4765,0.5846,9.9256,3.6633,3.1823,1.3915,3.261,1.9991,15.4254,2.1747,2.6339,2.0852,4.5233,3.5485,1.329,2.452,3.9529
2018/8/7,0.9763,2.7083,1.0267,2.9948,3.8174,1.3605,2.9412,1.6317,0.1613,3.2787,3.0387,2.0408,2.5723,4.7904,1.9851,2.9703,3.6145,1.1779,0.2541,3.17,2.7027,2.4561,0.4341,2.9306,0.3169,0.1648,3.6493,1.091,0.5603,1.2115,0.1284,0.4822,0.2254,0.1852,0.3424,3.4409,0.2386,0.1119,0.731,0.0699,0.0701,0.2734,0.1163,0.4147,3394510367,2461061157,2308781935,8222568728,5609258607,4315082978,6370203538,4838142574,3394510367,6608952000,8382696933,8233200000,4757550286,3844287370,9598522828,20014449965,3872174314,32624659839,11308502872,7742609200,4500304713,3542544000,10.0253,18.8737,21.7595,9.272,10.3006,46.8671,7.3704,15.9949,7.4968,8.6172,7.1469,12.5469,9.5754,13.7167,9.7722,7.5692,10.5305,12.0613,12.0627,12.3226,13.3576,13.2906,1.6776,1.4949,3.3817,1.4536,3.3279,1.6626,0.7471,1.2453,1.2545,1.0027,0.6319,0.9473,0.9169,1.0737,0.6567,0.7522,1.1832,1.8399,1.2635,0.788,1.1318,1.3629,4.9003,2.535,1.0081,5.6618,1.3155,7.5782,0.6018,10.0875,3.6644,3.2866,1.4338,3.3275,2.0505,16.1644,2.2179,2.7122,2.1606,4.5765,3.5575,1.3712,2.5182,4.05
