ÈÕÆÚ,000045.SZ,000050.SZ,000100.SZ,000413.SZ,000536.SZ,000541.SZ,000725.SZ,000727.SZ,002005.SZ,002036.SZ,002076.SZ,002106.SZ,002189.SZ,002217.SZ,002273.SZ,002289.SZ,002387.SZ,002449.SZ,002456.SZ,002587.SZ,002745.SZ,002808.SZ,002841.SZ,002845.SZ,002876.SZ,002952.SZ,002955.SZ,002962.SZ,200045.SZ,200413.SZ,200541.SZ,200725.SZ,300032.SZ,300076.SZ,300088.SZ,300102.SZ,300120.SZ,300128.SZ,300162.SZ,300219.SZ,300232.SZ,300241.SZ,300296.SZ,300301.SZ,300303.SZ,300319.SZ,300323.SZ,300331.SZ,300389.SZ,300545.SZ,300566.SZ,300582.SZ,300625.SZ,300632.SZ,300650.SZ,300691.SZ,300701.SZ,300708.SZ,300752.SZ,300790.SZ,600261.SH,600363.SH,600552.SH,600651.SH,600666.SH,600703.SH,600707.SH,603297.SH,603303.SH,603515.SH,603679.SH,603685.SH,603773.SH,688007.SH,688010.SH
2017/9/29,11.72,22.3004,3.3596,11.0274,5.4545,7.6764,4.2985,2.82,4.97,15.8459,7.07,9.9326,18.0105,11.1074,14.9295,11.68,17.41,14.222,21.124,7.824,23.2099,11.9845,46.2052,39.0886,57.4246,,,,6.5,6.1214,4.8863,3.5944,14.28,8.676,8.5114,8.9835,9.9498,7.7569,9.7628,12.4808,10.3947,6.8645,13.2441,6.58,4.0506,9.35,18.1778,22.5896,15.416,32.8112,28.0666,23.2076,27.7998,16.7578,21.0724,28.6637,32.1913,,,,5.7655,14.2887,9.38,9.2915,17.4,22.4426,8.71,,15.7009,30.2086,26.1739,,,,
2017/10/9,11.73,23.3803,3.5106,11.1346,5.6264,7.7358,4.6795,2.9,4.97,15.8307,7.07,10.1754,18.0105,11.1963,15.327,11.68,18.04,14.2663,21.4829,8.0075,24.2176,11.942,47.3272,39.6053,56.8137,,,,6.47,6.1691,4.8863,3.8656,14.55,8.5565,8.6647,9.2119,10.1357,8.187,10.2075,12.8819,10.5802,7.0435,13.7765,6.57,4.099,9.58,18.4244,22.5995,15.2781,32.6471,29.4623,23.7547,28.5841,16.7003,21.2811,28.9789,30.5843,,,,5.7655,14.8436,9.78,9.5999,17.4,22.5007,8.95,,16.0412,31.1112,26.6014,,,,
2017/10/10,11.84,23.6379,3.5295,10.9592,5.636,7.8123,4.6991,2.92,5.25,15.8918,7.07,10.2433,18.0105,11.1765,15.251,11.68,18.05,13.8748,21.4629,8.0075,24.0806,12.1756,47.7772,40.5393,58.4936,,,,6.43,6.0927,4.8863,3.9722,14.62,9.0147,8.5881,9.2913,10.225,8.3714,10.3359,13.5217,10.6352,7.0087,13.8883,6.58,4.1669,9.55,18.5625,23.0945,15.2092,34.9684,29.5233,22.5809,28.877,17.1088,21.7043,30.2164,33.6408,,,,5.8025,15.0121,9.91,9.759,17.4,21.6958,8.99,,16.2114,31.1488,27.0189,,,,
2017/10/11,11.98,23.0831,3.4823,11.1248,5.5309,8.1434,4.6209,2.92,5.13,15.6855,7.07,10.1268,18.0105,10.9198,14.7308,11.68,17.85,14.0004,21.0941,7.9399,23.5719,11.9845,47.1299,37.8565,56.89,,,,6.57,6.1691,4.9984,3.8753,14.65,8.8753,7.9938,9.192,10.0985,8.2946,10.3853,13.4358,10.7932,6.8645,13.77,6.58,4.1378,9.08,18.8584,22.7975,15.3569,35.3909,28.6386,24.839,28.7731,16.528,21.3391,29.5861,30.827,,,,5.784,14.6752,9.6,9.7988,17.4,21.8703,8.75,,15.9656,31.4046,26.7008,,,,
2017/10/12,11.7,23.6973,3.4728,10.8618,5.4736,8.0246,4.66,2.9,5.24,15.4257,7.78,10.1074,18.0105,10.8606,14.7483,11.68,17.75,14.126,21.134,7.8433,23.7333,11.9703,48.1595,38.3832,59.0664,,,,6.42,6.1118,4.9744,3.9238,14.7,8.7358,8.0225,9.1225,10.0465,8.3944,10.2865,13.2448,10.6077,6.9192,14.1841,6.54,4.099,9.25,19.1839,22.5896,15.1698,37.4239,28.9818,23.8144,28.5274,16.8152,21.3565,29.1557,31.155,,,,5.7655,14.6851,9.74,9.7292,17.4,22.3844,8.81,,15.8427,33.0745,26.7604,,,,
2017/10/13,11.75,24.6979,3.5483,10.8716,5.4927,8.033,4.9824,2.97,5.19,16.3044,8.2,10.2336,18.0105,10.8902,15.8473,11.68,18.15,13.8231,22.2305,7.9592,23.6991,11.9633,48.0053,40.4797,58.9213,,,,6.47,6.0927,4.9824,4.0885,14.68,8.0186,8.2622,9.192,10.1134,8.2408,10.3952,13.4453,10.6146,6.9839,14.5127,6.49,4.1862,9.19,18.6118,22.748,14.431,37.4736,28.9818,23.2573,29.0282,17.4023,23.4898,28.8943,32.3356,,,,5.7932,14.6256,9.58,9.8585,17.4,22.1225,8.81,,16.4666,33.0745,27.3768,,,,
2017/10/16,11.28,24.0242,3.6616,10.5988,5.4354,7.8547,4.9921,2.87,5.12,16.2585,7.38,9.9521,18.0105,11.1469,15.9525,11.68,18.18,13.7861,22.071,7.8046,23.1512,11.3474,45.8785,37.8863,59.5627,,,,6.35,6.0259,4.9263,4.0788,14.25,7.7397,8.0034,9.0233,9.8383,8.571,9.7035,13.4262,10.1268,6.8645,14.3615,6.39,4.0603,8.28,18.8979,22.5203,14.0271,36.733,27.3039,21.6557,28.0644,16.7067,22.8347,29.2364,35.5691,4.0428,,,5.7192,14.0905,9.61,10.0475,17.4,23.0245,8.85,,16.2066,32.4652,26.2435,,,,
2017/10/17,11.28,24.4106,3.7843,10.5014,5.4449,7.8887,5.0312,2.86,5.1,16.5336,7.1,9.7288,18.0105,10.9494,16.2681,11.68,17.82,14.3254,22.7489,7.8143,23.3518,11.312,48.6896,41.672,62.5638,,,,6.37,6.0354,4.9343,4.1853,14.63,7.7198,8.128,8.8843,10.0242,8.7554,9.7529,13.5885,9.9894,6.8993,14.3549,6.39,4.225,8.11,18.5625,22.2531,14.1552,38.2242,27.0751,22.362,29.5479,17.2491,23.1594,29.8282,39.1241,4.451,,,5.7284,14.1401,9.53,10.2564,17.4,22.9469,8.38,,16.2823,32.5404,27.0686,,,,
2017/10/18,11.26,24.1827,3.973,10.5403,5.4832,7.8292,5.168,2.92,5.04,16.4342,6.8,9.6511,18.0105,10.9791,15.9642,11.68,18.01,14.3328,23.6062,7.766,23.6013,11.1138,47.469,40.8175,61.1129,,,,6.39,6.0354,4.9503,4.2725,14.3,7.421,8.0992,8.646,10.1878,8.7477,9.7826,13.1397,9.9001,6.8495,14.4733,6.39,4.3025,8.03,19.1444,21.3522,13.5543,36.907,26.4879,21.5065,29.0755,16.9939,23.1826,30.0089,35.5691,4.8991,,,5.7099,13.8626,9.58,9.8884,17.4,23.8973,9.04,,15.5828,33.3979,26.8897,,,,
2017/10/19,10.86,23.1821,3.9258,10.2189,5.3399,7.7528,4.914,2.97,4.98,15.4104,6.61,9.5346,18.0105,10.8705,15.4907,11.68,17.6,14.1112,23.4368,7.708,24.1442,10.7386,47.1114,41.8906,60.5172,,,,6.26,5.9208,4.9263,4.0691,14.35,7.2715,8.1951,8.4773,9.7416,8.333,9.6245,13.006,9.9894,6.7351,14.4601,6.36,4.1959,7.8,19.1642,21.2631,13.3868,37.3792,26.0608,22.2824,29.718,16.6429,23.8782,31.2234,34.1655,5.387,,,5.6359,13.5257,8.83,10.2365,17.4,23.7519,8.87,,15.2415,32.6307,26.3131,,,,
2017/10/20,11.12,23.3902,3.8598,10.3163,5.3781,7.8123,4.9433,2.95,5.02,15.4945,6.63,9.6122,18.0105,10.7224,16.1337,11.68,17.86,13.8896,22.8386,7.737,25.2399,10.8802,46.2977,41.5329,59.3107,,,,6.32,5.9399,4.9263,4.0982,14.28,7.401,8.243,8.6857,9.868,8.8322,9.7727,13.0442,10.0443,6.8147,14.3287,6.4,4.2153,7.87,19.608,21.4809,13.771,36.3055,26.4421,22.9191,29.8409,16.4642,23.9014,32.5186,32.716,5.9247,,,5.6637,13.7635,9.09,10.4156,17.4,23.6549,8.88,,14.9978,34.4209,26.5815,,,,
2017/10/23,11.29,24.9159,4.0957,10.3747,5.3975,7.8802,5.1289,2.96,5.08,15.6473,6.49,9.6608,18.0105,11.7985,16.3675,11.68,18.22,14.8943,23.1676,7.795,25.5921,10.9581,46.7909,43.2419,60.166,,,,6.38,5.9399,4.9343,4.2532,14.37,7.4608,8.8277,8.6857,9.987,9.1624,9.7727,13.1493,10.0718,6.8794,14.4798,6.41,4.3025,7.93,19.6376,21.8373,13.9089,37.747,26.9073,22.8395,29.9165,16.7386,24.0985,33.0144,33.2473,6.5222,,,5.6729,13.7239,9.1,10.9528,17.4,23.7422,8.79,,15.1522,34.5638,27.1481,,,,
2017/10/24,11.1,24.7871,4.0296,10.4429,5.3781,7.8292,5.0996,2.9,4.98,15.2729,6.54,9.5637,18.0105,12.0355,16.2097,11.68,18.16,15.0569,23.038,7.6308,24.8094,10.9581,46.1621,39.0886,57.7147,,,,6.38,5.9495,4.9503,4.2144,14.16,7.421,8.9906,8.5865,9.9052,9.1547,9.5948,13.1779,10.113,6.7849,14.4601,6.44,4.2347,7.9,19.4699,21.8571,13.6035,36.3851,26.4726,21.9144,29.0188,16.209,24.9333,33.8215,30.9385,7.1794,,,5.6452,13.4068,9.02,10.9429,17.4,23.4124,8.62,,14.8191,34.3457,26.671,,,,
2017/10/25,11.25,24.7772,4.1523,10.4235,5.3975,7.9227,5.5881,2.98,4.99,15.25,6.53,9.7288,18.0105,12.4897,17.0339,11.68,19.01,15.973,23.1377,7.6308,24.7752,11.397,48.1903,39.6748,59.1045,,,,6.48,5.9495,4.9503,4.4566,14.15,7.4708,9.5561,8.7552,10.0093,9.0933,9.6442,13.5312,10.0375,6.8645,14.4338,6.53,4.3607,7.94,19.7461,21.9264,13.7217,40.0236,27.1972,23.307,29.3306,16.828,27.1362,34.5517,31.7715,7.8963,,,5.6914,13.5654,9.11,11.0423,17.4,24.6344,8.71,,14.9816,34.4585,27.2078,,,,
2017/10/26,11.34,25.2824,4.1712,10.5111,5.4073,7.9142,5.6271,2.97,5,15.4716,6.5,9.7093,18.0105,12.4008,17.0982,11.68,20.01,15.9804,23.2374,7.6501,25.46,11.3403,48.6403,40.3406,60.3493,,,,6.45,5.9495,4.9744,4.6019,14.42,7.411,9.4411,8.7652,10.2845,8.9858,9.6442,13.4453,10.2779,6.9291,13.9934,6.53,4.3801,8.24,20.2195,21.8967,14.234,40.2124,27.2734,22.9589,29.0377,17.1279,26.6956,33.8714,32.4864,8.683,,,5.7007,13.7735,9.11,10.724,17.4,24.4987,8.74,,14.9572,34.3532,27.3072,,,,
2017/10/27,11.15,25.431,4.2089,10.3163,5.3489,7.9227,5.7834,2.92,5.01,14.8833,6.68,9.554,18.0105,12.3514,16.8059,11.68,19.82,15.8696,23.1277,7.5342,26.5899,11.1775,47.9622,42.3278,60.2729,,,,6.36,5.8253,4.9904,4.7957,14.05,7.3313,9.4794,8.8346,10.2845,9.1547,9.5059,13.0442,10.0993,6.8993,14.0197,6.43,4.2638,8.16,20.831,21.273,13.9286,38.7759,27.7615,23.5557,30.2566,17.1981,26.5623,36.0314,31.8764,9.5493,,,5.7007,13.5753,8.97,11.0821,17.4,24.8963,8.55,,14.3316,35.2634,27.9533,,,,
2017/10/30,10.72,24.7573,4.1523,9.9266,5.2711,7.7528,6.0081,2.88,4.92,14.761,6.33,9.0976,18.0105,12.3514,16.5721,11.68,19.43,15.7366,23.7458,7.2734,25.2399,10.9014,45.8045,43.3214,61.0594,,,,6.2,5.7012,4.9343,4.8635,14.05,6.9129,9.1344,8.5468,9.9647,9.0011,9.0118,12.7864,10.2711,6.6556,14.5521,6.36,4.0893,7.8,21.1269,20.4811,13.1012,37.9806,28.509,22.9887,29.0188,16.4515,25.2463,36.5925,28.6888,10.5052,,,5.5804,13.1591,8.75,11.0025,17.4,25.1291,8.21,,13.4379,35.647,26.323,,,,
2017/10/31,10.98,24.9654,4.0957,10.0728,5.2225,7.8292,6.0765,2.85,4.82,14.5471,6.31,9.1656,18.0105,12.5292,16.6247,11.68,19.23,16.1577,23.4866,7.2927,24.873,11.0289,46.0326,41.3839,62.4645,,,,6.24,5.7585,4.9824,4.9217,14.05,6.9727,9.4986,8.6262,10.0614,8.8706,9.081,12.8342,10.3329,6.7202,14.6244,6.37,4.099,7.77,21.1072,20.5603,13.18,37.2549,26.6785,22.8793,28.9715,16.7578,25.7391,36.654,29.2135,11.5607,,,5.5156,13.3077,8.75,11.679,17.4,25.0515,8.28,,13.6166,35.5267,26.6511,,,,
2017/11/1,10.95,24.5691,3.973,10.102,5.2614,7.8717,6.0472,2.84,4.78,13.9435,6.28,9.185,18.0105,12.0059,16.8352,11.68,19.84,15.8031,22.4798,7.341,25.3377,11.1846,47.2594,42.6954,66.8935,,,,6.25,5.7394,4.9824,4.786,14.05,6.9229,9.2015,8.656,10.0985,8.8629,9.0711,12.71,10.1886,6.755,14.2761,6.39,4.0893,7.8,20.545,20.8474,13.5247,37.5979,26.7396,22.1332,30.3133,17.1024,25.7854,40.3206,30.1514,12.7158,,,5.5526,13.1789,8.96,11.6989,17.4,24.7314,8.24,,13.6085,36.2789,26.6908,,,,
2017/11/2,10.65,23.0434,3.9824,10.2189,5.1836,7.8887,5.6858,2.79,4.83,13.7449,6.3,9.0006,18.0105,12.0158,16.0577,11.68,19.65,15.6405,22.2704,7.4086,25.054,11.1704,47.1608,43.1724,65.8321,,,,6.17,5.7967,4.9824,4.5632,14,6.9627,8.751,8.5567,9.8308,8.4712,8.8735,12.5954,9.9619,6.6904,13.77,6.36,4.0506,7.81,19.7559,20.4811,13.6725,37.2798,25.321,20.6908,30.1621,17.3002,24.6434,39.9324,31.0894,13.9903,,,5.4786,13.0798,8.78,11.7288,17.4,25.2648,7.9,,13.4785,36.0683,26.7107,,,,
2017/11/3,10.52,22.9246,4.0391,10.1799,5.2808,7.7528,5.8714,2.77,4.73,13.615,6.25,8.7772,18.0105,11.1074,15.7362,11.68,19.05,15.3302,22.4798,7.2734,25.1372,10.9297,45.675,41.8409,65.687,,,,6.14,5.7394,4.9503,4.6891,13.98,6.9627,8.7702,8.4475,9.7937,8.3867,9.0612,12.4999,9.9001,6.566,13.4479,6.36,3.9731,7.77,20.0124,20.5207,13.8892,36.7777,24.5507,20.9992,29.7936,16.7195,24.8115,40.3936,31.6469,15.3943,,,5.3583,12.9609,8.57,11.7685,17.4,25.9147,7.92,,13.121,35.7373,26.2833,,,,
2017/11/6,10.61,23.6478,4.4165,10.3553,5.3392,7.7783,6.3891,2.8,4.81,13.8977,6.23,8.9714,18.0105,11.4826,16.2331,11.68,19.82,16.0838,22.6791,7.3217,25.3573,11.043,45.9586,42.7451,67.4204,,,,6.12,5.7967,4.9423,5.1057,13.93,6.9627,8.7702,8.8446,9.9275,8.4328,8.9723,12.7291,10.0031,6.5362,14.0986,6.36,4.0893,7.46,21.1565,20.491,14.1946,39.0145,24.9473,21.238,30.4173,17.6895,25.6869,40.8164,31.6862,16.9377,,,5.3675,13.5753,8.64,11.7785,17.4,27.9902,7.94,,13.2998,35.5643,27.2575,,,,
2017/11/7,11.67,23.4199,4.5298,10.3553,5.3295,7.7698,6.3794,2.8,4.82,13.9282,6.34,9.02,18.0105,11.2555,16.1629,11.68,20.8,15.5888,23.6262,7.2251,25.4845,10.9439,45.8107,41.7316,64.9005,,,,6.73,5.7967,4.9423,5.096,13.92,6.9528,8.8852,8.8545,9.8606,8.3253,9.1304,12.7005,10.0306,6.576,14.1906,6.36,4.0603,7.48,21.5313,20.2831,14.1355,39.7601,25.3591,20.9793,30.1244,17.6576,25.7101,42.0155,32.5914,18.6305,,,5.3768,13.5158,8.83,11.4005,17.4,27.6022,8.01,,13.251,35.0528,27.7346,,,,
2017/11/8,12.11,23.5289,4.4826,10.3942,5.3003,7.7698,6.2915,2.78,4.81,14.4096,6.3,9.9229,18.0105,11.4036,15.8706,11.68,20.4,16.5493,23.347,7.2637,25.9247,11.1846,46.0203,42.4271,63.3808,,,,6.7,5.8158,4.9423,5.1832,13.97,7.2915,9.7766,8.8843,9.9275,8.5941,9.0612,12.7387,10.0581,6.755,14.0395,6.36,4.0312,7.46,22.6952,21.1642,13.9582,39.3674,25.5116,21.2479,29.822,17.4278,25.3797,39.698,33.831,20.4926,,,5.4416,13.5852,9.09,11.2711,17.4,27.1367,8.06,,13.3567,36.0607,27.6153,,,,
2017/11/9,11.96,23.7369,4.728,10.326,5.3003,7.8887,6.3696,2.82,4.87,14.4401,6.25,9.8258,18.0105,11.7887,16.6539,11.68,20.71,16.7266,23.8255,7.2927,26.5606,11.1563,45.9894,40.7082,63.4648,,,,6.62,5.8349,4.9744,5.2317,14.02,7.2417,9.8724,9.0233,10.0391,8.5941,9.1007,12.6623,10.1062,6.8495,14.3352,6.47,4.0797,7.35,22.5768,20.8969,14.2241,39.5663,26.5489,21.4468,29.0944,17.3449,26.7536,38.8985,33.3194,22.5438,,,5.423,13.6347,9.11,11.49,17.4,28.3781,8.07,,13.966,35.9028,27.834,,,,
2017/11/10,11.93,24.7672,4.6996,10.1604,5.2614,7.9566,6.3501,2.8,4.92,14.6541,6.3,9.7579,18.0105,11.9861,17.8347,11.68,20.45,16.9556,24.334,7.1285,27.6612,11.135,48.0546,40.3008,63.5641,,,,6.68,5.7967,4.9904,5.2898,14.15,7.152,9.8533,9.2218,10.0762,8.9704,9.0019,12.5859,9.8932,6.959,14.3812,6.43,4.0893,7.43,23.0798,20.7682,13.9976,39.9142,26.9607,22.372,29.5763,17.9766,26.8695,40.1246,34.6312,24.7942,,,5.3768,13.9122,8.98,11.3607,17.4,28.7854,8.16,,13.771,36.9784,28.003,,,,
2017/11/13,11.7,25.0744,4.6808,10.3553,5.3197,7.9481,6.2621,2.77,5.03,15.1201,6.3,9.8064,18.0105,11.8282,18.0627,11.68,20.81,17.1329,25.8193,7.0222,28.3851,10.9651,52.8015,40.0822,65.015,,,,6.6,5.8731,4.9904,5.3867,14.06,7.142,10.1025,9.331,9.9052,8.9781,8.9031,13.0251,9.9756,6.964,15.1831,6.37,3.9634,7.17,22.7346,20.9068,13.8498,40.3566,27.487,22.6107,28.8298,18.5893,28.4057,41.6235,34.9591,27.2737,,,5.3675,14.1104,9.02,12.057,17.4,28.5236,8.1,,13.5516,36.843,27.7943,,,,
2017/11/14,11.52,24.4799,4.5487,10.5696,5.3586,7.8887,5.9886,2.76,4.94,15.3188,6.24,9.5928,18.0105,11.4629,17.3671,11.68,21.16,16.3572,25.2611,6.8677,27.8519,10.9156,51.5501,38.095,62.6554,,,,6.52,5.9113,4.9744,5.1251,14.38,7.0524,9.9012,9.0828,9.8531,9.0165,8.7944,12.9583,9.8932,7.2574,14.9005,6.36,3.9634,7.13,21.8371,20.9959,13.4952,39.4271,28.1353,21.9144,28.5463,18.0085,27.4202,39.1253,33.2407,30.002,,,5.3305,13.8329,8.6,11.1518,17.4,26.3996,7.9,,13.2348,36.339,28.0428,,,,
2017/11/15,11.61,25.4905,4.5581,10.3553,5.2711,8.0246,6.0765,2.73,4.93,15.1583,6.24,9.7579,18.0105,11.216,17.484,11.68,20.75,15.9804,24.3938,6.8001,27.3285,10.9651,50.4343,36.2866,58.8449,,,,6.51,5.8253,5.0144,5.2414,14.01,6.9229,9.5849,9.9961,9.7937,8.5787,8.7055,12.6241,9.6046,7.1977,14.9268,6.36,4.0312,7.09,21.4623,20.788,13.7217,38.925,27.731,21.039,27.6203,18.0213,27.4202,38.6141,31.6928,32.9992,,,5.3027,13.9518,8.55,10.724,17.4,26.3026,7.92,,13.2348,36.0908,27.8539,,,,
2017/11/16,10.98,25.2626,4.5864,10.1507,5.2127,8.1095,6.2719,2.72,5.01,14.952,6.1,9.6511,18.0105,11.216,17.3203,11.68,20.55,16.1281,24.7327,6.9546,27.4362,10.8802,51.4761,36.4655,57.142,,,,6.26,5.7871,4.9904,5.3383,13.97,7.0325,9.6136,9.6486,9.7937,8.5403,9.1502,12.4713,9.4191,7.4315,15.0188,6.39,4.0118,7.12,22.1527,20.1446,13.8794,38.2739,28.8064,19.9945,27.1478,16.9301,25.7333,38.7794,29.7973,36.2952,,,5.3027,13.7735,8.45,10.4455,17.4,26.6517,7.73,,13.2754,36.1209,26.7207,,,,
2017/11/17,10.55,23.7667,4.4165,9.9266,5.0085,7.8717,6.0375,2.6,4.81,14.7075,5.98,9.0103,18.0105,10.7125,16.1805,11.68,18.5,14.8131,23.8455,6.7228,27.2943,10.59,49.2136,33.5542,54.8282,,,,6.23,5.6439,4.9503,5.2123,13.97,6.5145,9.1056,9.2218,9.1988,8.5326,8.4486,11.7455,9.1031,7.1381,14.7953,6.4,3.8471,7.05,19.9335,19.0161,12.7761,34.7099,27.6471,18.005,25.8438,15.239,23.1826,34.9015,28.4986,39.9297,,,5.1639,12.9807,8.12,10.0674,17.4,25.1291,7.31,,12.6742,35.2032,24.8319,,,,
2017/11/20,10.72,23.9351,4.4448,9.7708,4.9502,7.9142,6.1254,2.55,4.83,14.4096,5.8,9.2142,18.0105,10.7717,16.5663,11.68,18.45,15.2637,24.5632,6.7904,26.991,10.8023,48.6156,34.359,56.0195,,,,6.25,5.6057,4.9343,5.1154,13.98,6.4547,9.3261,9.5791,9.2805,8.4635,8.0731,11.9843,9.1443,7.2375,15.2488,6.4,3.8471,6.92,20.5746,19.0161,12.8549,34.5956,28.2344,18.4328,26.3257,15.4113,23.9826,34.7823,29.3053,35.9367,,,5.1177,12.9015,8.02,10.1769,17.4,25.9341,7.47,,12.5036,33.8417,25.1202,,,,
2017/11/21,10.59,24.371,4.5675,9.5954,4.8918,8.2963,6.5161,2.56,4.84,14.295,5.92,9.2627,18.0105,10.9099,16.3675,11.68,18.1,14.8722,24.9321,6.7904,27.0008,10.9864,49.9287,33.7132,53.8355,,,,6.51,5.5484,4.9904,5.3867,13.97,6.3551,9.2878,9.46,9.1318,9.0626,7.9842,11.8792,9.3504,7.5609,15.3146,6.4,3.8277,6.92,19.2825,19.0062,12.5692,34.5857,27.4565,18.2935,25.8533,15.1369,23.1014,33.783,27.9411,34.9011,,,5.1084,12.7826,7.82,10.5449,17.4,26.2638,7.58,,12.4223,35.7147,24.653,,,,
2017/11/22,10.37,23.9747,4.4543,9.6344,4.8626,8.2368,6.3305,2.53,4.85,14.7839,5.75,9.2142,18.0105,10.4953,15.8999,11.68,17.45,14.7761,24.8224,6.7325,27.0986,10.7599,48.4492,33.1667,53.301,,,,6.61,5.5388,4.9664,5.2317,13.95,6.385,8.7414,9.3508,9.2136,9.3467,8.0336,11.8697,9.1375,7.536,15.2488,6.4,3.8665,6.93,17.7636,19.0062,12.4313,34.5161,29.1191,18.0846,25.91,15.0348,23.3159,34.6978,27.882,31.5255,,,5.0344,12.842,7.62,10.6245,17.4,26.1183,7.43,,12.203,35.3236,24.6828,,,,
2017/11/23,10.36,22.4688,4.0674,9.1278,4.8237,7.9906,5.9202,2.49,4.73,14.1498,5.63,9.0103,18.0105,10.0411,15.0055,11.68,17.16,13.5275,24.005,6.9257,25.4355,10.5121,46.5504,30.9013,52.3083,,,,6.48,5.4051,4.9183,4.912,13.9,6.1758,8.0992,9.4402,8.9459,9.1163,7.7569,11.5355,8.952,7.531,14.1512,6.4,3.7502,6.85,17.2112,19.0062,12.0078,32.508,28.1047,17.0799,25.8533,14.1988,22.3304,33.514,26.6686,28.6478,,,4.8863,12.3367,7.61,9.9878,17.4,24.4211,7.21,,11.8942,33.9771,24.2554,,,,
2017/11/24,10.26,21.4484,3.9636,9.0791,4.7168,8.3557,5.6467,2.49,4.75,14.1498,5.52,9.1365,18.0105,9.9226,15.1575,11.68,17.37,13.4758,22.9383,6.9063,23.6061,10.3918,46.5998,30.7025,53.3086,,,,6.45,5.3669,4.9584,4.6794,13.89,6.1758,8.128,9.5295,8.9162,9.2085,7.8656,11.5737,8.6222,7.8096,14.2826,6.4,3.7792,6.85,17.9609,19.0062,12.2048,33.0945,28.4098,17.06,25.9572,14.0967,22.1449,31.5539,25.5471,27.0446,,,4.9418,12.3367,7.64,10.2664,17.4,24.1592,7.2,,11.7968,32.578,24.0367,,,,
2017/11/27,10.17,21.4385,3.9069,9.0499,4.6876,8.1944,5.0996,2.51,4.74,13.4927,5.27,9.5443,18.0105,9.893,15.0523,11.68,17.4,13.4758,22.0212,6.8967,23.2589,10.0024,44.9969,30.007,51.537,,,,6.39,5.3192,4.9503,4.2629,13.89,6.1958,8.0896,8.8843,8.9459,8.9858,7.7272,11.249,8.9176,7.7449,13.8028,6.4,3.7792,6.85,17.951,19.0062,12.126,34.5907,27.4946,16.4631,25.6832,13.9499,21.2753,30.0242,24.209,26.9948,,,4.803,12.1781,7.52,9.8685,17.4,23.7907,7.16,,11.6261,32.2395,23.8379,17.4559,,,
2017/11/28,10.39,21.8348,3.9919,9.2058,4.7654,8.4491,5.2657,2.52,4.8,13.5691,5.5,9.7288,18.0105,10.0115,15.2686,11.68,17.46,13.6975,22.6791,6.945,23.5034,10.1935,45.8538,30.7721,52.9192,,,,6.44,5.4051,4.9744,4.4954,13.89,6.3153,8.3772,9.1424,9.0946,8.9934,7.8359,11.6787,9.1787,7.9837,14.1643,6.4,3.8568,6.96,18.0891,19.1052,12.3427,34.7,28.3717,16.9605,25.995,14.3583,21.7739,30.8967,24.8912,28.1798,,,4.8585,12.3565,7.7,10.0973,17.4,24.6441,7.28,,11.8049,32.6382,24.2454,19.2015,,,
2017/11/29,10.33,21.6862,3.9636,9.2252,4.7946,8.3982,5.2852,2.54,4.77,14.6846,5.49,9.719,18.0105,10.0608,15.2744,11.68,17.4,13.7492,22.4299,6.8484,22.9018,9.9741,44.7133,30.315,53.1559,,,,6.41,5.4147,4.9584,4.6504,13.89,6.2356,8.243,8.9538,9.0649,9.485,7.826,11.5259,9.2268,8.1578,14.2498,6.4,3.8471,6.87,16.9647,19.0062,12.1752,34.4216,28.7912,16.6223,25.9194,14.1988,21.2579,31.9305,24.3861,25.6904,,,4.8493,12.2772,7.75,10.0575,17.4,24.3241,7.17,,12.0892,32.3524,24.325,21.1199,,,
2017/11/30,10.4,21.6862,3.9447,9.2934,4.8432,8.2878,5.2168,2.55,4.8,14.3255,5.5,9.7288,18.0105,10.1991,14.8477,11.68,17.96,13.5645,21.7919,6.8967,23.161,9.6131,44.9722,30.2753,53.637,,,,6.4,5.3001,4.9023,4.4082,13.89,6.2356,8.1759,8.9835,8.9534,9.3314,7.7569,11.5546,9.1031,7.9936,14.2432,6.4,3.818,6.85,16.363,19.0062,12.1654,33.5021,29.2488,16.7914,25.8722,14.2626,21.513,31.7115,24.7141,25.9792,,,4.8308,12.2177,7.69,10.2863,17.4,23.5967,7.05,,12.0161,33.082,24.146,23.2342,,,
2017/12/1,10.58,21.6862,3.9164,9.3129,4.8626,8.2029,5.2559,2.55,4.91,14.8603,5.5,9.7967,18.0105,10.5348,14.9295,11.68,18.44,13.9117,22.1807,7.0416,23.2833,9.6131,45.2373,30.8417,53.8279,,,,6.39,5.386,4.9103,4.4663,13.89,6.3651,8.2909,9.3012,9.0872,9.3851,7.9545,11.736,9.3779,8.0036,14.401,6.4,3.8762,6.82,17.3099,19.0458,12.3722,33.4673,29.02,18.4725,26.0801,14.5179,21.8434,31.9651,24.9436,26.8056,,,4.9603,12.3862,8.08,10.4654,17.4,24.5375,7.15,,12.0649,32.8939,24.0864,25.5559,,,
