ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2017/10/11,13.9534,9.4662,12.6634,16.8531,14.3398,10.36,19.9234,17.23,16.4214,6.8,17.6949,6.3014,5.1038,10.6611,10.0772,11.39,16.93,16.3651,,,,23.6933,16.9004,13.8,32.9176,,,9.888,6.83,53.608,4.117,35.5234,38.4054,,13.0183,21.7824,29.116,22.7731,19.937,20.4264,27.1809
2017/10/12,13.7447,9.2426,12.6932,16.9325,14.242,10.32,20.0114,16.88,16.1651,6.71,18.1395,6.2228,5.143,10.6807,10.0772,11.31,16.62,16.4183,,,,23.7422,17.9074,13.5941,34.7358,,,10.0247,7.05,52.9929,4.0771,35.7404,38.4263,,12.8479,21.1913,29.3926,22.3013,19.881,20.4264,27.5639
2017/10/13,13.6652,9.4079,12.5739,17.1709,14.2714,10.39,20.0701,17.03,16.5692,6.72,19.6124,6.272,5.0842,10.1917,10.4588,11.33,16.8,16.4086,,,,24.1828,17.5784,13.4641,33.9888,,,9.8685,7,53.9297,4.0572,35.7503,38.4193,,12.3447,21.2011,28.6615,22.3225,20.0396,20.4264,27.4166
2017/10/16,13.2279,8.9608,12.2062,17.1212,14.1247,10.44,19.8646,16.71,17.0128,6.66,19.5128,6.0753,5.0157,9.8298,10.0283,11.39,16.35,15.4576,,,,23.566,16.8306,12.9764,30.59,,,9.569,6.68,53.2957,3.9674,34.3794,37.5753,,12.4664,21.0829,28.4738,21.569,19.2279,20.4264,26.7021
2017/10/17,13.218,8.9511,12.2559,16.9027,14.4473,10.3,19.7081,16.7,16.9931,6.6,19.8844,6.0753,4.9961,9.996,10.0185,11.98,16.41,15.501,,,,23.5562,16.7708,13.0577,30.4857,,,9.6471,6.56,53.5323,3.9475,34.4583,37.7497,,12.2879,23.1912,27.9699,21.6253,19.3119,20.4264,26.5474
2017/10/18,13.059,8.7275,12.0869,16.5849,14.4864,10.16,19.3754,17.32,17.407,6.51,20.6142,5.9574,4.9177,9.8689,9.7739,12.42,16.09,15.53,,,,23.7814,16.3719,12.971,29.8141,,,9.1915,6.39,51.9993,3.9974,33.5313,37.2335,,12.3041,21.7824,28.2169,20.9634,18.8547,20.4264,26.7463
2017/10/19,12.6813,8.5429,11.9278,16.3565,13.2548,9.67,19.1307,17.61,17.6929,6.3,20.4749,5.8886,4.8491,9.8004,9.5097,13.55,15.77,15.0569,,,,24.222,16.3321,12.7435,30.0804,,,9.1915,6.21,53.6553,3.8977,33.0283,37.6032,,11.6629,21.4967,28.0786,20.1888,18.5469,20.4264,26.6579
2017/10/20,13.0788,8.6401,12.1366,16.8531,14.5842,9.86,19.1209,17.3,17.9393,6.39,20.4351,5.9082,4.8295,9.9569,9.588,12.87,16.17,15.279,,,,24.0164,16.5614,12.7597,31.7885,,,9.3282,6.31,53.7594,3.9176,33.3242,38.4612,,12.1905,21.2898,28.5331,20.4212,18.8547,20.4264,26.6358
2017/10/23,13.059,8.6498,12.236,16.8034,14.9654,10.1,19.4439,16.9,18.3533,6.39,20.5678,5.9869,4.9079,9.8787,9.6663,13.11,16.28,15.5734,,,,24.5549,16.6711,13.0252,31.8696,,,9.3347,6.32,54.753,3.8777,33.7088,39.1517,,12.2879,22.8661,28.5034,20.5268,18.9854,20.4264,27.6523
2017/10/24,12.8304,8.7275,12.2062,16.4062,14.721,10.1,19.4047,16.96,18.2941,6.34,21.3908,5.9181,4.8785,9.7809,9.6271,12.53,16.34,15.7231,,,,24.9563,16.3321,12.7868,32.3965,,,9.2891,6.21,52.7941,3.8379,33.5609,38.8797,,12.2879,21.9302,27.8514,20.3648,18.8081,20.4264,27.4093
2017/10/25,12.9099,8.7567,12.226,16.4856,15.1316,10.15,19.5319,16.76,18.235,6.39,21.9018,5.9279,5.0842,9.8004,9.7837,13.12,16.4,15.9355,,,,24.9269,16.4816,13.0035,32.9987,,,9.582,6.28,53.3903,3.8578,33.6595,39.7864,,12.8804,22.472,28.6912,20.6676,19.1626,20.4264,27.866
2017/10/26,12.9695,8.7664,12.226,16.8233,15.024,10.14,19.2971,16.63,18.7377,6.46,21.7691,5.9377,5.1332,9.9276,9.6956,13.9,16.45,15.9741,,,,24.4863,16.5714,12.9006,33.7862,,,9.6276,6.34,52.1507,3.8678,31.8646,39.7027,,12.994,21.8612,29.6396,20.7451,19.1719,20.4264,27.7481
2017/10/27,12.7409,8.7081,12.1863,15.9791,15.3662,10.07,19.0035,16.23,18.5406,6.46,21.8952,5.8787,5.2116,9.996,9.7543,14.01,16.19,16.1962,,,,23.7422,16.6711,13.1552,32.6918,,,9.5886,6.31,52.6143,3.8578,31.7462,40.4561,,13.2212,20.9154,28.7307,20.5831,18.9667,20.4264,27.9764
