ÈÕÆÚ,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH
2018/10/19,3.05,30.0361,3.53,4.1814,6.3498,7.3454,3.5537,40.5697,13.4077,8.1157,8.95,8,17.4212,16.6171,6.1651,17.7792,21.1607,6.7756,85.2186,15.6606,55.2071,42.7136,20.67,25.9053,29.6648,,7.9271,5.04,4.3959,8.8169,10.38,5.0973,14.6603,,74.7371,28.6038,11.8311,70.3433,,,,,
2018/10/22,3.17,30.0361,3.72,4.3407,6.6569,7.7436,3.6965,43.5475,13.9889,8.5848,9.25,8.52,18.1604,17.4203,6.4801,19.0597,22.2355,7.054,89.3727,16.4671,56.7253,45.2297,21.43,27.1454,31.2729,,8.2861,5.29,4.5728,9.2856,10.9,5.3914,15.328,,78.7231,30.9957,12.2523,75.7635,,,,,
2018/10/23,3.06,30.0361,3.66,4.2511,6.4957,7.5345,3.5269,41.6989,13.6441,8.7246,9.13,8.52,18.0405,16.9384,6.4063,18.0353,21.0522,6.8352,86.377,15.9251,52.186,44.8303,20.61,26.7383,30.9133,,8.0567,5.26,4.4667,8.9864,10.52,5.2542,15.0191,,77.4177,29.74,11.8451,71.1304,,,,,
2018/10/24,3.05,30.0361,3.66,4.3009,6.6109,7.4649,3.4644,41.8688,13.4077,8.7246,8.97,8.45,18.0905,16.8848,6.3661,17.73,20.7071,6.7424,87.7949,15.6871,52.2167,44.2413,20.2,26.1996,31.3129,,7.9969,5.29,4.502,8.8667,10.37,5.2346,14.9892,,76.4411,29.5008,11.803,68.6893,,,,,
2018/10/25,3.06,30.0361,3.64,4.2411,6.6109,7.1862,3.3751,39.9302,12.787,8.5649,8.9,8.2,17.5011,16.2423,6.3058,16.5578,19.8887,6.7026,85.1088,15.1384,50.3535,42.2244,19.37,25.4606,30.0743,,7.8573,5.53,4.4136,8.5974,10.18,5.1463,14.6802,,75.2454,27.9659,11.5432,68.6893,,,,,
2018/10/26,3.07,30.6751,3.7,4.3307,6.6109,7.2957,3.3929,39.3506,12.6097,8.5549,8.89,8.05,17.621,16.3137,6.279,15.8782,19.652,6.8286,85.6081,15.2574,50.6065,41.6553,19.51,25.6735,30.1642,,7.9071,5.5,4.449,8.6373,10.27,5.2738,14.8795,,75.8931,27.9958,11.3747,68.6893,,,,,
2018/10/29,3.05,30.9847,3.61,4.2212,6.5418,7.3156,3.3304,39.6204,12.4915,8.515,8.91,8.08,17.7508,16.1263,6.3728,15.7107,19.869,6.6297,84.8791,15.3698,52.6614,41.3258,19.68,25.1787,29.8346,,7.8673,5.69,4.4047,8.4778,10.01,5.215,14.4809,,76.2319,28.2849,11.157,68.6893,,,,,
2018/10/30,3.04,29.9662,3.71,4.261,6.5801,7.226,3.4019,37.3721,12.4718,8.5749,8.91,7.9,17.7708,16.1173,6.3594,15.2675,18.9026,6.5502,84.3898,14.5831,53.1751,41.0961,19.77,24.6902,29.4451,,7.957,5.82,4.4401,8.5476,10,5.2542,14.6005,,76.1821,28.0556,11.3044,68.6893,,,,,
2018/10/31,3.34,30.8349,3.79,4.3606,6.68,7.3653,3.4554,37.8018,12.7378,8.6447,9.05,7.99,18.0105,16.5457,6.594,16.0653,19.5239,6.5833,87.3456,15.1979,53.2442,41.8949,19.99,25.329,29.9744,,8.0966,5.81,4.5286,8.757,10.22,5.313,15.4476,,80.2179,29.3014,11.5853,68.6893,,,,,
2018/11/1,3.31,31.454,3.83,4.3905,6.6569,7.4052,3.4822,38.6412,12.9348,8.7645,8.93,8.46,18.2003,16.6171,6.594,16.5677,19.8591,6.5966,87.8748,15.3896,54.2716,42.1745,19.85,25.6046,30.314,,8.1365,5.85,4.5463,8.8468,10.33,5.3522,15.4974,,81.2443,29.4908,11.7117,67.2247,,,,,
2018/11/2,3.36,33.0516,3.92,4.5398,6.8412,7.7037,3.6429,41.0294,13.3978,9.064,9.17,8.63,18.7198,17.2686,6.795,17.7201,20.5198,6.749,92.7479,16.2159,59.7003,43.9118,20.6,26.4627,31.4027,,8.3758,5.93,4.6612,9.2757,10.82,5.4796,15.8363,,81.2144,30.9957,11.9364,72.9139,,,,,
2018/11/5,3.56,32.5024,4.13,4.8584,7.0408,7.6739,3.6429,41.6189,13.1318,9.1239,9.06,8.55,18.55,17.0187,6.8955,18.124,20.3719,6.7557,91.1701,16.4671,59.662,43.6921,20.32,26.1433,31.1031,,8.6151,6.01,4.6966,9.1959,10.7,5.509,15.7566,,79.3409,30.9957,11.9223,71.0109,,,,,
2018/11/6,3.65,32.5324,4.1,4.7887,6.9564,7.6341,3.6162,41.8188,12.7673,9.1239,9,8.38,18.3801,16.9562,6.9022,18.0846,19.8788,6.5568,93.0175,16.1564,58.9566,43.5324,19.76,26.7633,30.5138,,8.5254,6.15,4.6347,9.0762,10.49,5.46,15.5572,,79.8492,30.8961,11.7608,68.0118,,,,,
2018/11/7,3.69,32.3327,4.1,4.6692,7.0485,7.6042,3.6162,42.3584,12.9545,9.1239,9.31,8.67,18.3801,16.7778,6.929,17.5921,20.1845,6.928,91.3798,16.0639,58.9489,43.7321,19.94,26.7007,30.8534,,8.5254,6.14,4.6436,9.0263,10.53,5.4796,15.5473,,80.2179,31.3047,12.1891,68.3805,,,,,
2018/11/8,3.51,31.6437,4.23,4.6792,6.9564,7.4549,3.5894,41.8088,12.6294,9.1239,9.14,8.47,18.0405,16.6439,7.0698,17.3557,19.3957,6.8021,91.1701,15.7928,57.6454,42.5539,19.61,26.1182,29.7447,,8.4057,6.32,4.6347,9.0064,10.22,5.4404,15.2881,,77.4077,30.4974,12.0768,66.6269,,,,,
2018/11/9,3.7,31.0146,4.32,4.8385,7.0178,7.4052,3.5447,41.3092,12.6097,9.1239,9.16,8.36,18.5,16.51,6.9692,17.2572,19.3562,6.8684,90.6808,15.7928,57.9674,42.2643,19.35,25.9053,29.7247,,8.4356,6.25,4.6612,8.9864,10.32,5.362,15.5473,,78.0156,30.2084,12.2172,65.8696,,,,,
2018/11/12,3.83,32.0431,4.68,5.0874,7.1867,7.8132,3.7054,42.8081,13.122,9.1239,9.45,8.55,18.5,17.0723,7.1167,18.4884,20.293,7.001,94.9847,16.4605,59.961,43.3926,20,26.4564,30.5338,,8.665,6.36,4.9885,9.2856,10.74,5.5482,16.0755,,78.1153,30.8463,12.814,67.8524,,,,,
2018/11/13,4,32.4326,4.6,5.1869,7.2635,7.9227,3.8126,42.4983,13.1515,9.1239,9.48,8.71,18.5,17.5452,7.1971,17.9762,20.2831,6.9413,95.1445,16.5002,59.8843,43.6622,20.42,26.3687,30.6636,,8.7946,6.54,4.9797,9.2657,10.96,5.6267,16.1652,,77.4277,30.3978,13.1441,67.6332,,,,,
2018/11/14,4.01,33.7007,4.67,5.4856,7.2405,8.072,3.8394,43.2577,13.319,9.1239,9.49,9.08,18.5,17.8487,7.2775,18.6657,20.8452,7.0076,95.464,17.0489,62.1233,44.3211,20.5,26.8636,31.2329,,8.9741,6.47,5.0327,9.7345,11.03,5.6855,16.3047,,76.7899,32.2416,13.1089,73.721,,,,,
2018/11/15,3.99,33.8305,4.69,5.4756,7.4324,8.1218,3.8929,43.9472,13.5062,9.1239,9.54,8.95,18.5,18.0361,7.512,18.774,21.2889,7.0474,105.0104,17.3926,65.6121,44.7405,21.22,27.183,32.1618,,9.1037,6.49,5.0593,9.7444,11.16,5.7149,16.6734,,77.2284,32.9492,13.6075,74.3885,,,,,
2018/11/16,4.04,34.2499,4.84,5.6548,7.5706,8.4801,3.9108,45.1763,13.3978,9.1239,9.48,8.88,18.5,18.2503,7.4115,18.4195,21.4565,6.8352,107.1374,17.1348,66.7085,46.8272,21.06,27.4398,32.3616,,9.4826,6.72,5.0946,9.7444,11.39,5.8325,17.0123,,79.2114,36.2481,13.2072,78.5733,,,,,
2018/11/19,3.9,33.7806,4.71,5.4159,7.4631,8.291,3.9644,44.7666,13.0826,9.1239,9.54,8.78,18.5,17.9825,7.3177,17.9762,21.3382,6.7358,108.2159,16.9497,64.0249,45.7889,20.8,26.8573,31.8123,,9.3829,6.64,5.015,9.6048,11.1,5.7737,16.7631,,78.9324,35.7896,12.9123,79.7589,,,,,
2018/11/20,3.85,33.7506,4.44,5.2466,7.3019,8.0919,3.759,43.9672,13.3683,10.0323,9.44,8.95,18.5,17.697,7.1033,17.1882,21.5847,6.6695,106.6481,16.758,60.4287,44.4709,20.62,26.4878,31.3828,,9.2832,6.33,5.015,9.4851,10.7,5.5874,16.6435,,76.9294,34.2349,12.7368,76.5506,,,,,
2018/11/21,3.81,33.2813,4.46,5.3064,7.3787,8.0521,3.7322,42.8081,13.2008,10.1321,9.23,8.73,18.5,17.6702,7.2239,17.4148,21.0522,6.6231,107.2972,16.6655,60.6511,44.3112,20.95,26.0556,30.8035,,9.2034,6.45,4.9797,9.3954,10.79,5.6463,16.5937,,76.5109,34.3844,12.7438,76.6802,,,,,
2018/11/22,3.94,33.3312,4.62,5.2367,7.4171,8.0222,3.7144,42.818,13.3978,9.8226,9.19,8.71,18.5,17.7773,7.4316,17.2572,22.1172,6.6297,106.6381,16.6853,60.0607,43.7221,20.66,26.0556,30.5637,,9.4726,6.77,5.0327,9.4053,10.77,5.6855,16.3745,,76.4312,34.4441,12.9404,74.7672,,,,,
2018/11/23,3.65,32.802,4.53,5.0177,7.1406,7.7037,3.5626,40.6097,12.7082,9.2137,8.65,7.92,18.5,18.1699,7.1636,16.4199,22.5609,5.9933,104.6509,15.5945,59.2403,41.9448,18.9,24.8718,27.9668,,10.4199,6.58,4.8293,9.3455,10.12,5.7247,15.2782,,73.7406,33.0987,12.2594,72.5552,,,,,
2018/11/26,3.67,31.9533,4.67,5.0475,7.0639,7.6838,3.5537,39.9302,12.3142,9.3635,8.69,7.7,18.5,18.2592,7.1636,16.1835,22.6003,5.9866,96.6623,15.3367,59.1176,42.0147,18.51,24.3144,27.3276,,10.2504,6.63,4.8824,9.1061,9.99,5.9894,14.9094,,69.7148,32.7698,12.6104,71.8179,,,,,
2018/11/27,3.61,32.2029,4.66,5.2466,7.0869,7.8033,3.5626,40.25,12.3043,9.3535,8.85,7.82,18.5,18.4377,7.3847,16.4987,22.4919,6.1325,99.4983,15.5549,60.9118,41.8749,18.53,24.4897,27.5174,,10.7988,6.96,5.0239,9.1959,10.01,6.0384,15.0988,,70.4522,33.7365,13.2845,73.6911,,,,,
2018/11/28,3.65,32.832,4.63,5.3462,7.2635,8.0919,3.6965,41.2392,12.59,9.3934,8.95,7.89,18.5,18.7054,7.3445,17.3261,22.768,6.3049,99.1588,15.8391,60.6894,42.3642,18.84,25.1098,27.9069,,10.1507,6.92,5.2096,9.4253,10.16,6.0482,15.4077,,71.0501,34.484,13.7619,75.1856,,,,,
2018/11/29,3.61,31.7935,4.26,5.0575,7.1944,7.7535,3.5626,39.6904,12.3043,9.0241,8.5,7.83,18.5,17.8844,7.0363,16.8829,22.2158,5.9999,93.7564,15.145,60.0377,43.5124,18.4,25.3666,27.6272,,10.2205,6.59,4.9973,9.0762,9.98,5.7737,14.9493,,71.5484,34.6335,13.3407,73.6313,,,,,
2018/11/30,3.54,31.9433,4.26,5.1172,7.0792,7.7237,3.5358,40.6597,12.3043,9.1438,8.56,7.8,18.5,17.8933,7.3512,17.3163,21.8608,6.0927,99.9476,15.6144,59.984,44.4509,17.88,25.1662,27.807,,9.7817,6.61,4.9797,9.0164,10,5.6659,15.0589,,71.8274,33.7365,13.5232,75.0661,,,,,
2018/12/3,3.68,33.2514,4.52,5.2765,7.3326,8.0621,3.6965,44.197,12.7279,9.4333,8.87,8.02,20.348,18.4109,7.5724,17.8974,22.7285,6.2452,102.0746,16.368,61.9546,46.4279,18.6,26.1808,28.7059,,10.2005,6.83,5.13,9.4353,10.44,6.0188,15.9559,,75.5642,35.8793,14.45,79.1711,,,,,
2018/12/4,3.74,33.5609,4.63,5.3163,7.2635,8.0521,3.7322,44.207,12.8166,9.5232,8.94,8.05,20.4979,18.4377,7.5321,17.8088,22.9159,6.2584,100.9662,16.5531,62.8364,45.9286,18.81,25.9616,28.7559,,10.8686,6.85,5.13,9.4652,10.39,5.9305,16.7133,,77.7266,35.5006,14.8854,78.5533,,,,,
2018/12/5,3.66,32.9917,4.64,5.177,7.4171,7.9625,3.6965,43.5975,12.5506,9.3834,8.76,7.97,21.0772,18.045,7.311,17.3458,22.2651,6.1723,99.0589,16.7448,61.8626,47.0968,18.56,25.7424,29.0056,,10.4299,6.96,5.0327,9.3455,10.26,5.8129,16.3047,,78.753,35.6601,15.3769,77.1485,,,,,
2018/12/6,3.83,32.802,4.4,5.1371,7.3096,7.8033,3.6162,43.3377,12.2945,9.084,8.87,8.12,21.4568,17.9379,7.0497,16.7154,22.8271,6.0861,96.4826,16.2159,60.2677,46.8272,18.07,25.2288,28.0268,,10.5495,6.64,5.13,9.0862,9.95,5.6855,16.524,,74.3585,33.8561,14.7449,74.9266,,,,,
2018/12/7,3.7,32.6223,4.36,5.1471,7.2405,8.0322,3.7054,43.5875,12.393,9.1039,8.9,7.99,20.8675,17.9825,6.9692,17.1291,22.3735,6.0198,96.0731,16.3283,61.3412,46.8472,18.18,25.1349,27.7471,,10.2603,6.72,5.0504,9.1161,9.97,5.5482,16.2848,,75.7037,34.9923,16.2194,76.2318,,,,,
2018/12/10,3.58,31.9333,4.8,5.0575,7.2481,8.281,3.6965,43.5675,12.393,9.064,9.03,7.94,20.5378,17.6702,7.1636,17.2375,20.362,6.0065,94.4654,16.2291,60.4211,46.8572,17.77,25.0785,27.3975,,10.2903,6.7,4.9973,9.1261,9.94,5.5188,16.4642,,76.0326,35.989,16.2124,76.4112,,,,,
2018/12/11,3.62,32.1629,4.9,5.0774,7.0946,8.2611,3.7412,43.9572,12.6294,9.1438,9.38,8,20.8375,17.688,7.3579,17.7792,20.7959,6.159,94.775,16.5795,59.8537,46.2182,17.89,25.2288,27.7171,,10.7788,6.89,5.0239,9.136,9.94,5.5678,16.4542,,76.7999,35.8694,16.072,76.8496,,,,,
2018/12/12,3.56,31.9832,4.78,4.9679,6.9871,8.1019,3.6876,42.818,12.6688,9.034,9.18,7.85,20.358,17.4203,7.0899,17.2966,20.7071,6.1391,94.5853,16.3481,59.3323,46.3879,17.82,25.2539,27.7471,,10.5794,6.6,4.9708,8.9964,9.94,5.5188,16.2449,,78.7929,34.9823,16.0298,71.7581,,,,,
2018/12/13,3.52,32.153,4.65,5.0376,7.0101,8.1218,3.7412,42.9879,12.8166,9.1239,9.28,7.87,20.5778,17.5542,7.0966,17.3163,20.5691,6.2319,96.0632,16.8704,59.547,46.1283,18.15,25.2288,27.837,,10.5595,6.62,4.9797,9.0562,10.04,5.5973,16.4442,,82.6892,34.8727,15.9807,72.5552,,,,,
2018/12/14,3.37,30.8549,4.45,4.8484,6.8028,7.7734,3.634,41.2792,12.3142,8.9043,8.94,7.52,19.8685,17.0098,6.5873,16.4987,20.1451,5.98,92.0389,16.0441,56.1502,44.7305,17.66,24.7215,26.6983,,9.8017,6.36,4.6966,8.8169,9.73,5.3032,16.3246,,82.2607,33.5771,17.5816,70.2636,,,,,
2018/12/17,3.36,30.9048,4.53,4.8683,6.8489,7.6739,3.6429,41.1493,12.3142,9.1239,8.87,7.58,19.9884,16.6974,6.4465,16.0456,20.1648,5.9336,92.9676,15.8193,52.8301,44.6307,17.54,24.9908,26.8182,,9.8316,6.4,4.6966,8.8169,9.54,5.313,15.5174,,76.9195,32.4309,18.1854,68.9982,,,,,
2018/12/18,3.39,30.6951,4.39,4.8385,6.8028,7.6938,3.6608,40.5697,12.2649,9.0041,8.92,7.68,19.5389,16.7153,6.1919,16.0653,20.5198,5.9203,92.3684,15.6805,52.8684,44.2812,17.78,24.9407,26.4686,,9.682,6.37,4.6436,8.777,9.43,5.2444,15.4974,,76.5508,32.4509,17.0269,68.2509,,,,,
2018/12/19,3.34,30.3057,4.19,4.6891,6.7107,7.5146,3.6251,39.6604,12.1171,8.8044,8.76,7.48,18.9695,16.6171,6.1785,15.4448,19.8788,5.8408,91.23,15.4557,51.3119,42.8834,17.33,24.7403,25.6695,,9.6222,6.38,4.564,8.6573,9.01,5.1659,15.1885,,77.8163,30.8961,15.7981,67.4339,,,,,
2018/12/20,3.36,30.3756,4.21,4.7688,6.7491,7.5345,3.6251,39.9602,12.1763,8.8344,8.83,7.51,19.0894,16.7778,6.1785,15.6516,20.0465,5.9004,91.7493,15.654,52.4544,43.2129,17.39,24.615,25.7994,,9.8116,6.39,4.5993,8.6373,8.96,5.2542,15.318,,78.753,31.0655,14.2183,67.8624,,,,,
2018/12/21,3.34,30.2557,4.11,4.7986,6.7798,7.3952,3.6608,39.7403,12.1467,8.7346,8.97,7.6,19.0594,16.7242,6.0244,15.5137,19.8098,5.9734,91.7393,15.502,52.1784,43.4325,17.5,24.5524,25.5996,,9.5324,6.39,4.5905,8.5875,8.9,5.1855,15.3978,,77.617,31.0755,13.4249,66.7265,,,,,
2018/12/24,3.37,30.8049,4.1,4.8982,6.9333,7.4549,3.7322,40.7996,12.3142,8.8444,8.07,7.77,19.1993,16.9919,6.1048,15.7895,20.2141,6.1656,92.9776,15.8788,53.9419,44.0915,18.13,24.7528,26.2489,,9.692,6.52,4.6701,8.7072,8.94,5.215,15.8861,,79.8791,31.1452,13.4179,67.3642,,,,,
2018/12/25,3.4,30.6352,3.92,4.9878,6.918,7.3255,3.8126,40.4898,12.0876,8.4551,7.9,7.64,18.6299,16.7242,6.1651,15.2675,19.9676,6.2982,92.8777,16.0903,53.8269,43.5923,18.39,24.139,25.8993,,9.692,6.6,4.5728,8.5276,8.83,5.1561,16.1552,,77.348,30.9957,13.2564,66.5571,,,,,
2018/12/26,3.34,30.1858,3.95,4.9579,6.8642,7.216,3.7501,39.2307,11.7329,8.1855,7.64,7.68,18.7398,16.4743,5.9775,14.972,19.9873,6.1656,92.2286,16.3548,52.4927,41.6453,17.87,23.8384,25.4698,,9.4627,6.78,4.5463,8.3282,8.69,5.0777,16.3545,,77.338,29.8795,13.4038,64.7637,,,,,
2018/12/27,3.17,29.4469,3.79,4.7787,6.5648,7.1762,3.7054,38.0316,11.0828,7.8761,7.56,7.47,18.0405,16.2423,5.9373,14.6469,19.6225,6.0728,90.2714,15.9251,51.8333,40.9664,17.52,23.6755,24.5509,,9.0638,6.69,4.4932,8.1686,8.5,5.0287,16.0456,,79.2214,28.9526,12.786,62.0735,,,,,
2018/12/28,3.18,28.8578,3.81,4.6493,6.5801,7.0966,3.6251,37.7318,10.9054,8.1456,7.39,7.38,18.2303,16.2691,5.9373,14.2234,19.7211,6.0463,89.852,15.5218,52.6001,41.2559,17.14,22.7423,24.1114,,9.3131,6.75,4.5463,8.0988,8.24,5.0091,16.3645,,78.4242,29.2915,13.1441,62.0934,,,,,
2019/1/2,3.17,29.0076,3.79,4.6792,6.6876,7.1265,3.5894,38.2814,10.9645,8.2355,7.55,7.38,18.2603,16.1887,5.9574,14.2332,19.9183,6.2253,89.4925,15.6672,50.9592,41.7451,17.15,22.3477,23.1525,,9.4527,6.89,4.5728,8.0988,8.23,5.0189,16.3645,,72.6943,28.9028,12.8351,59.5826,,,,,
2019/1/3,3.2,29.0375,3.81,4.729,6.918,7.0568,3.4822,38.1315,10.9448,8.1855,7.46,7.71,18.1604,16.0192,5.9574,13.4945,19.228,6.0065,89.183,15.6011,51.5189,41.0462,17.1,22.3727,22.5333,,9.4527,6.68,4.5993,8.1087,8.19,4.9895,16.0356,,72.1662,28.3746,12.463,58.9847,,,,,
2019/1/4,3.26,29.6366,3.92,4.9281,7.1637,7.2459,3.5715,39.1808,11.2305,8.5349,7.67,7.96,18.51,16.3315,6.1115,13.9968,19.6816,6.159,93.6766,16.13,53.2978,40.7567,17.58,22.6734,23.2724,,9.8615,6.81,4.7232,8.3182,8.39,5.1071,16.5439,,72.2459,29.2317,12.7157,60.5092,,,,,
2019/1/7,3.35,30.8549,4.06,5.157,7.0715,7.4251,3.6876,42.0586,11.5261,8.7446,7.85,7.92,18.9196,16.6528,6.2254,14.9917,20.1451,6.2982,95.1245,16.6324,55.5291,42.3143,17.96,23.6755,25.5996,,9.9712,6.88,4.847,8.5276,8.69,5.3032,17.2415,,73.6908,30.5572,12.9615,62.6713,,,,,
2019/1/8,3.34,30.4455,4.05,5.1371,7.0485,7.3554,3.6965,42.0286,11.3586,8.7046,7.74,7.83,18.7398,16.51,6.212,14.5977,20.2141,6.2584,92.9077,16.6655,54.6473,41.4157,17.67,23.4751,24.7606,,9.8416,6.83,4.8381,8.378,8.6,5.2934,17.0322,,74.3385,29.8795,12.8702,60.9775,,,,,
2019/1/9,3.67,30.785,4.06,5.4557,6.9948,7.5943,3.9733,42.3384,11.4965,8.6747,7.85,7.88,19.5189,16.7421,6.2388,14.6469,20.2437,6.3645,94.076,16.6258,55.0154,41.7851,18.01,24.6338,25.3399,,10.0908,6.81,4.9089,9.2158,8.86,5.4208,17.1219,,74.2788,29.9692,12.8772,61.8941,,,,,
2019/1/10,4.04,30.4455,4.08,5.3263,7.0178,7.5146,3.8572,41.529,11.3881,8.6048,7.8,7.81,19.0794,16.6082,6.2187,14.4007,20.007,6.464,93.2172,16.4804,54.9004,41.3258,17.57,24.258,24.6807,,9.8017,6.85,4.8558,9.0762,8.73,5.3522,16.2648,,74.1392,29.4908,12.814,60.8978,,,,,
2019/1/11,3.81,30.5853,4.17,5.3064,7.0178,7.5943,3.9376,41.4591,11.4374,8.9442,7.8,7.77,19.0794,16.6974,6.3661,14.5287,20.2634,6.4308,93.367,16.5465,55.4371,40.8965,17.61,24.0075,24.9504,,9.9413,6.97,4.9177,8.9266,8.77,5.362,16.3246,,74.1392,29.7798,13.1019,61.0074,,,,,
2019/1/14,3.72,30.0161,4.09,5.3362,7.0562,7.435,3.8572,40.6696,11.1714,8.7446,7.59,7.52,18.9895,16.8045,6.2589,14.1741,19.2576,6.6297,91.8492,16.3812,53.1981,36.8228,17.12,23.7757,24.0215,,9.8914,7.03,4.8824,8.8268,8.57,5.2934,16.3147,,73.7705,28.0656,12.8702,58.2674,,,,,
2019/1/15,4.09,30.6052,4.11,5.4358,7.0946,7.5445,3.8394,41.7688,11.5064,8.9342,7.76,7.62,19.2392,17.0276,6.2924,14.6075,19.2971,6.6297,92.8777,16.8241,52.6767,37.0524,17.46,24.045,24.3711,,10.1108,7.34,4.9354,9.0961,8.72,5.3718,16.3047,,74.1392,29.0922,13.2704,59.8815,,,,,
2019/1/16,3.9,30.6651,4.08,5.3562,7.0869,7.5644,3.8126,41.3691,11.5852,8.8244,7.78,7.58,19.2592,17.0276,6.6141,14.4598,19.1393,6.4176,92.9676,16.5134,55.1917,37.2921,17.54,24.471,24.8705,,9.9612,7.24,4.8912,8.9366,8.7,5.3816,16.1253,,75.5343,29.2317,12.8843,60.5789,,,,,
2019/1/17,3.93,30.0361,4.02,5.1471,6.9333,7.4052,3.7412,40.4298,11.2502,8.6547,7.58,7.42,18.7797,16.8045,6.346,13.9968,18.735,6.2651,90.6309,16.2093,53.7502,36.5532,17.08,24.0513,23.9716,,10.0908,7.52,4.8028,8.8568,8.28,5.3032,15.6968,,72.8936,29.0224,12.6455,60.021,,,,,
2019/1/18,4.08,30.3955,4.07,5.2267,6.8258,7.6142,3.8483,40.8595,11.4965,8.8344,7.66,7.31,18.8397,17.0098,6.3393,14.184,18.8238,6.3645,91.5696,16.5266,55.2838,36.3435,17.27,24.1515,23.8018,,10.4398,7.6,4.962,9.0862,9.11,5.4502,15.8861,,73.0531,29.1021,12.8,61.097,,,,,
2019/1/21,4.01,31.2243,4.07,5.2267,6.9026,7.6639,3.8751,42.5183,11.6443,8.8643,7.74,7.33,19.5689,17.1793,6.3326,15.366,19.0801,6.5104,92.0988,16.6787,54.862,37.2621,17.67,24.4835,24.0515,,10.37,7.98,4.962,9.2158,9.48,5.4992,15.9957,,73.8702,30.1785,12.8632,67.2048,,,,,
2019/1/22,3.82,30.6452,4,5.167,6.8566,7.5246,3.9376,42.3884,11.3881,8.8144,7.73,7.24,19.5489,17.5274,6.2321,14.903,18.6265,6.5236,91.7293,16.4737,54.3023,36.8527,17.29,23.926,23.3723,,10.1407,7.9,4.8116,8.9565,10,5.362,15.8463,,74.3983,29.4609,12.7649,65.76,,,,,
2019/1/23,3.83,30.4155,4.05,5.177,6.726,7.5047,3.8572,42.0786,11.3093,8.8144,7.64,7.18,19.7187,17.5809,6.1852,14.381,18.5378,6.3977,92.3485,16.3151,54.0569,36.4933,17.23,23.901,23.6619,,10.3301,7.94,4.7851,8.8767,9.84,5.3228,15.7566,,73.8403,29.0922,12.6666,64.7637,,,,,
2019/1/24,4.21,32.0831,4.09,5.6947,6.8796,7.8431,4.0269,45.7658,11.8906,8.475,7.97,7.48,20.338,17.9468,6.4264,15.366,19.1886,6.5104,101.5853,16.9563,57.6377,37.8212,17.93,24.5837,24.481,,10.9384,7.67,4.9708,9.7644,10.19,5.5286,16.205,,74.2389,30.4775,12.8,67.952,,,,,
2019/1/25,4.3,31.6137,3.9,6.2621,6.8412,7.9128,4.1519,45.7159,11.9004,8.6647,7.84,7.3,19.9984,18.4198,6.5404,16.8238,19.0703,6.57,101.0261,16.9299,58.4275,37.1423,17.25,24.4835,24.7706,,10.6392,7.59,5.077,9.9738,10.18,5.5384,16.1951,,74.7072,30.2582,12.5543,69.4665,,,,,
2019/1/28,3.87,31.4839,3.86,6.0033,6.8489,7.9526,4.0983,45.7359,11.6246,8.4451,7.67,7.16,20.0683,18.0629,6.413,15.9373,19.0999,6.7026,97.5311,16.3812,58.2741,36.2337,16.95,24.3394,23.582,,10.3999,7.42,5.0062,10.283,9.97,5.4404,15.8762,,74.8667,30.3479,12.3226,69.6458,,,,,
2019/1/29,3.48,30.6052,3.72,5.625,6.6416,7.7237,3.9912,45.8358,11.0335,8.1756,7.29,6.82,19.5789,17.8487,6.2455,15.7107,18.5575,6.2054,92.7579,15.4755,55.9125,35.2952,15.69,23.7381,22.2236,,10.1108,7.5,4.8116,10.1135,9.76,5.3522,14.9892,,74.0396,29.132,11.6696,68.9484,,,,,
2019/1/30,3.13,29.9062,3.6,5.2566,6.6032,7.6142,3.884,45.0864,10.669,7.9559,7.19,6.63,19.6688,17.7594,6.0847,15.6122,18.3899,5.8938,87.5353,15.6011,55.4371,35.0555,15,23.8258,21.2748,,9.8814,7.39,4.6701,9.904,9.39,5.4404,14.8496,,71.8473,28.5141,11.5362,66.876,,,,,
2019/1/31,3.04,30.086,3.62,5.0674,6.3728,7.1066,3.8929,45.626,11.0236,8.0258,7.13,6.3,19.479,17.9111,5.9507,15.3167,17.9955,5.6551,88.6737,15.5483,55.9662,34.1869,14.38,23.4438,20.0662,,9.3929,7.02,4.564,9.8342,8.89,5.0973,14.3613,,72.0964,28.1852,11.2202,67.4439,,,,,
2019/2/1,3.09,30.8948,3.73,5.2765,6.7644,7.4151,4.0626,47.4746,11.3487,8.3253,7.37,6.58,20.1582,18.518,6.1316,16.4495,18.4885,5.8209,91.7293,16.1895,60.4824,35.5448,14.89,24.3332,21.1549,,9.8216,7.18,4.7762,10.4426,9.78,5.4502,14.8496,,73.0531,29.1519,11.6134,70.8016,,,,,
