ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2018/12/14,15.0039,5.5,15.4148,5.1414,7.74,7.93,8.9986,3.03,4.39,4.7013,15.0407,11.414,1.31,5.8697,12.024,3.3316,4.8833,8.3492,6.4618,3.376,4.21,4.49,4.64,19.9173,8.14,9.2308,10.7264,10.1888,4.1793,3,5.96,10.1219,10.2354,21.4529,9.2605,1.82,6.36,12.6416,12.3071,14.2464,11.2572
2018/12/17,14.8248,5.45,15.6,5.1414,8.04,7.78,8.9128,3.04,4.35,4.859,14.9718,11.5332,1.31,5.9463,12.0563,3.3911,5.0415,8.5073,6.3919,3.376,4.23,4.4,4.7,19.7392,8.1498,9.3207,10.4185,9.9632,4.2392,2.97,5.98,10.2016,10.0876,21.4529,9.2306,1.83,6.44,12.7119,12.6467,14.2562,11.3962
2018/12/18,14.0189,5.4,15.015,5.103,7.75,7.73,8.9223,3.02,4.27,4.8688,14.4005,11.3444,1.31,5.8793,11.9514,3.3415,4.824,8.0725,6.272,3.3462,4.2,4.25,4.8,19.5018,8.2778,9.6404,10.1702,9.9169,4.0596,2.95,5.95,9.6731,9.9694,20.6347,9.0615,1.84,6.29,12.487,11.8575,13.8239,11.4756
2018/12/19,13.7005,5.39,14.9078,5.0455,7.58,7.65,8.7984,3,4.7,4.7407,14.4202,11.0961,1.31,5.8218,11.9272,3.282,4.7054,7.9441,6.0523,3.3264,4.14,4.17,4.66,18.5983,8.327,9.6104,10.1603,9.7375,4.0397,2.89,5.87,9.5235,9.7822,19.9562,8.8924,1.87,6.36,12.1497,11.7377,13.2147,11.287
2018/12/20,13.6906,5.42,14.7225,5.0647,7.65,7.74,8.7317,3.02,4.59,4.5929,14.4202,11.0961,1.31,5.7835,12.2015,3.2919,4.7054,8.0429,6.0523,3.3065,4.16,4.2,4.59,18.6708,8.327,9.5604,10.2596,9.8185,4.0895,2.9,5.94,9.5335,9.861,19.9562,8.982,1.86,6.35,12.2551,11.6478,13.4997,11.5253
2018/12/21,13.8796,5.44,14.235,5.1798,7.72,7.69,8.6935,2.98,5.01,4.5337,14.0163,10.659,1.31,5.7356,12.1693,3.2721,4.6164,7.8749,6.0024,3.2767,4.05,4.19,4.52,18.3476,8.2482,9.5504,10.21,9.859,4.1095,2.91,5.98,9.7429,9.9004,19.8364,8.9223,1.85,6.22,12.2622,11.378,12.9691,11.4558
2018/12/24,13.6508,5.4,14.235,5.1606,7.71,7.73,8.7984,3,4.93,4.583,14.1247,10.5497,1.31,5.7644,12.5405,3.282,4.6362,7.9935,6.0323,3.2767,4.09,4.19,4.46,18.4993,8.2482,9.5504,10.21,9.9458,4.0596,2.88,6.05,10.082,10.0186,19.8963,9.0914,1.84,6.2,12.3957,11.5079,12.9593,11.7337
2018/12/25,13.3125,5.25,14.1668,5.0455,7.39,7.51,8.5029,2.92,5.16,4.5239,13.9474,10.212,1.31,5.4292,12.4436,3.2027,4.478,7.8057,5.8625,3.2271,4.03,4.13,4.32,17.9058,8.1695,9.5504,10.0312,9.8012,3.92,2.91,5.92,9.9523,10.0285,19.2677,8.9521,1.78,5.92,11.967,11.1383,13.1361,11.3664
2018/12/26,13.014,5.24,13.8938,4.9879,7.43,7.51,8.4647,2.89,5.23,4.4648,13.7011,9.1888,1.31,5.458,12.2419,3.1829,4.478,8.1021,5.8625,3.2271,3.97,4.12,4.32,18.4993,8.3565,9.5504,9.9319,9.8359,4.1494,2.9,6,9.9224,10.0876,18.679,8.9919,1.78,5.9,11.8968,11.418,13.1459,11.4558
2018/12/27,12.7852,5.15,13.6695,4.8536,7.21,7.38,8.3599,2.85,4.94,4.3958,12.9526,8.7318,1.31,5.1037,12.3307,3.1333,4.4286,7.9243,5.6828,3.2271,3.85,4.05,4.21,18.2223,8.0908,9.5504,9.7332,9.645,4.0596,2.85,5.82,9.6731,9.8512,18.0404,8.6438,1.76,5.51,11.7211,11.4879,12.8512,11.0984
2018/12/28,12.6459,5.19,13.416,4.8632,7.25,7.38,8.0739,2.84,5.02,4.3563,12.7556,8.7815,1.31,5.6112,12.5163,3.173,4.4385,7.9441,5.9824,3.237,3.86,4.1,4.18,18.2025,8.1104,9.5504,9.7928,9.6045,4.1494,2.84,5.67,9.6731,9.9595,17.9705,8.7333,1.77,5.61,11.6649,11.5379,12.3698,11.0885
2019/1/2,12.6658,5.11,13.5135,4.8345,7.35,7.44,8.1692,2.84,4.92,4.3071,12.8541,8.7815,1.31,5.5729,11.8061,3.1432,4.4187,7.7069,6.1022,3.2171,3.9,4.13,4.24,17.9981,8.14,8.9411,9.8127,9.4251,4.0596,2.86,5.74,9.9224,9.7724,17.9905,8.7333,1.81,5.65,11.8546,10.9385,12.3206,11.1182
2019/1/3,12.7454,5.07,13.2113,4.844,7.37,7.45,8.2264,2.87,4.87,4.3465,12.2237,8.6126,1.31,5.4292,11.4995,3.1531,4.389,7.3809,6.0423,3.2171,3.86,4.13,4.26,17.6156,7.9333,8.6114,9.7531,9.4077,3.8502,2.84,5.81,9.2343,9.8315,18.0204,8.5841,1.81,5.58,11.7632,10.1693,12.1536,10.9495
2019/1/4,12.9543,5.14,13.572,4.94,7.51,7.71,8.2741,2.95,4.99,4.4056,12.9132,8.8113,1.31,5.4867,11.6931,3.2225,4.4879,7.5587,6.4218,3.2966,3.96,4.22,4.39,17.9124,7.9923,8.7213,10.3788,9.6218,3.9499,2.88,5.92,9.8925,9.9989,18.4295,8.7134,1.86,5.72,12.0092,10.3791,12.4484,11.1679
2019/1/7,13.2329,5.23,13.7183,5.0359,7.66,7.83,8.3885,3.08,5.15,4.4746,13.1988,8.8908,1.31,5.5729,12.024,3.3217,4.6362,7.7267,6.3819,3.3363,4.36,4.28,4.46,18.5851,8.0809,8.8611,10.4682,9.7665,4.0197,2.93,6.08,9.8526,10.1664,18.7787,8.8527,1.93,5.82,12.1568,10.5689,12.468,11.4756
2019/1/8,12.5961,5.23,13.7768,5.0647,7.69,7.87,8.4171,3.17,5.01,4.445,13.1594,9.6954,1.31,5.458,12.25,3.3217,4.6164,7.7563,6.252,3.3561,4.3,4.27,4.55,18.3345,7.9726,9.031,10.2596,9.8532,3.9998,2.98,6.05,9.4537,10.1467,18.6391,8.7731,1.91,5.88,12.0514,10.6188,12.1733,11.3565
2019/1/9,12.7354,5.24,13.7573,5.0934,7.64,7.85,8.3027,3.14,4.92,4.4549,13.2776,9.6656,1.31,5.5346,12.3468,3.3217,4.6362,7.7563,6.2121,3.3859,4.26,4.28,4.46,18.3015,7.9825,9.1109,10.3391,10.0847,3.9698,2.95,6.02,10.0022,10.0876,18.6391,8.8726,1.93,5.84,11.8827,10.479,12.3403,11.2175
2019/1/10,12.4469,5.27,13.8548,5.0551,7.78,7.9,8.3313,3.1,4.92,4.4943,13.4056,9.4669,1.31,5.458,12.4033,3.3118,4.5868,7.8947,6.1422,3.3959,4.15,4.3,4.43,18.1432,7.953,9.2208,10.3788,9.9458,4.0895,2.98,5.99,9.8027,10.1369,18.1701,8.8129,1.92,5.77,12.1216,10.8386,12.2126,11.1679
2019/1/11,12.8349,5.33,14.0888,5.103,8,8.02,8.4362,3.12,4.92,4.514,13.514,9.4967,1.31,5.4771,12.5001,3.3415,4.6065,8.0527,6.3519,3.4554,4.19,4.36,4.45,18.618,7.9825,9.8302,10.5079,9.9979,4.3389,3.01,6.03,9.9623,10.2157,18.9085,9.1212,1.93,5.82,12.0935,11.1483,12.4091,11.3962
2019/1/14,12.5066,5.3,13.9133,5.1894,8.26,8.15,8.5601,3.1,5.02,4.4549,13.9178,9.3279,1.31,5.3814,12.4678,3.3316,4.5769,8.0527,6.3519,3.4256,4.21,4.29,4.45,17.3122,8.0022,9.6803,10.4583,9.8359,4.1993,3.01,6,10.3213,10.0679,19.8065,9.0317,1.94,5.73,12.0443,11.3081,12.0848,11.7139
2019/1/15,12.5563,5.36,14.2253,5.1894,8.6,8.23,8.5601,3.12,5.04,4.514,14.5187,9.4073,1.31,5.4484,12.8068,3.3614,4.6362,8.2306,6.9911,3.4455,4.2,4.36,4.46,17.4771,7.953,9.6204,10.5377,9.9516,4.2591,3,6.05,10.6703,10.1369,20.0859,9.0019,1.96,5.8,12.1076,11.6078,12.0357,11.972
2019/1/16,12.1782,5.4,14.3325,5.1222,8.46,8.16,8.5791,3.1,4.93,4.4943,14.6763,9.308,1.31,5.3335,12.9682,3.3514,4.6461,8.201,7.091,3.4654,4.16,4.33,4.44,17.2463,8.012,9.6404,10.9449,9.9285,4.2192,2.97,6.12,10.3512,10.2255,19.9162,8.9521,1.98,5.76,12.5573,11.1383,11.9375,11.8528
2019/1/17,11.83,5.3,14.0888,5.0263,8.11,8.11,8.4362,3.09,4.86,4.445,14.6861,9.1292,1.31,5.2473,12.7342,3.3019,4.5966,7.9045,7.0011,3.4654,4.1,4.26,4.35,17.1275,7.9825,9.4505,11.0443,9.7202,4.0696,3.07,6,10.1019,10.0186,20.1557,8.8029,1.96,5.64,12.227,10.8686,11.5543,11.6444
2019/1/18,11.7405,5.36,14.4008,5.0551,8.1,8.09,8.6745,3.1,4.88,4.5042,14.9816,9.4471,1.31,5.2665,13.2345,3.3713,4.6362,7.9045,7.2807,3.4654,4.15,4.36,4.34,17.2858,8.0908,9.4705,10.9449,9.8243,4.0397,3.02,5.99,10.1019,10.1073,20.3653,8.8228,1.96,5.74,12.2622,10.8286,11.5641,12.0514
2019/1/21,11.8598,5.37,14.7225,5.0838,8.13,8.27,8.7221,3.11,4.89,4.6224,14.8043,9.3775,1.31,5.276,13.1296,3.401,4.7054,7.8947,7.2008,3.4654,4.19,4.37,4.44,17.4111,8.8979,9.4505,11.1436,10.0095,4.0596,3.03,6.01,9.8825,10.2058,20.6945,8.8029,1.96,5.99,12.2832,10.7487,11.5936,11.9918
2019/1/22,11.6111,5.32,14.5568,5.0263,8.08,8.07,8.6745,3.1,4.89,4.6126,14.7354,9.2683,1.31,5.1899,13.1619,3.3514,4.6164,7.8156,6.9711,3.4455,4.15,4.26,4.41,17.2463,8.7108,9.6204,10.8655,9.8937,3.9698,2.95,5.95,9.7629,10.2846,20.6047,8.6537,1.97,5.83,12.1076,10.449,11.0532,12.0514
2019/1/23,11.6708,5.37,14.6445,5.0263,8.1,8.16,8.827,3.06,4.95,4.6619,15.5529,9.2484,1.31,5.1516,13.2829,3.3514,4.6164,7.7958,6.8413,3.4356,4.14,4.29,4.38,17.5298,8.7797,9.4905,10.796,9.9227,3.9898,2.94,5.95,9.6631,10.3437,21.2234,8.7432,2.03,5.74,12.1076,10.489,11.1122,12.5974
2019/1/24,11.7803,5.34,15.0345,5.0359,8.23,8.11,8.7698,3.09,5.1,4.6126,15.4052,9.2186,1.31,5.0654,13.3878,3.3713,4.6461,7.7662,6.7914,3.4554,4.14,4.3,4.31,17.5101,8.7699,9.4206,10.8257,9.9574,4.0197,2.94,6.02,9.8027,10.3142,21.3331,8.7035,2.02,5.7,12.1919,10.5389,11.1711,12.4485
2019/1/25,11.5116,5.29,15.4538,5.0647,8.05,8.04,8.7888,3.09,4.99,4.5929,15.7499,9.2186,1.31,4.9026,13.8397,3.3713,4.6065,7.8749,7.2008,3.4356,4.08,4.24,4.25,17.8068,8.4254,9.3506,10.6966,10.0152,4.0496,2.88,5.95,9.5135,10.324,21.9518,8.3354,2.01,5.55,11.9881,10.5989,11.0532,12.101
2019/1/28,11.2131,5.4,15.2978,5.0838,7.79,7.64,8.9414,3.01,4.98,4.4352,15.9765,9.2782,1.31,4.5866,14.0253,3.3316,4.5966,7.697,7.3806,3.4455,4.01,4.26,4.21,17.6749,7.5789,8.991,10.7264,9.9169,3.9499,2.83,5.93,9.6532,10.4521,22.2312,8.2658,2,5.48,11.9178,10.489,10.8371,11.8131
2019/1/29,11.0241,5.33,15.3563,4.9304,7.42,7.58,8.846,2.93,4.92,4.6422,15.809,9.1888,1.31,4.2898,14.0334,3.282,4.4582,7.6081,7.0111,3.3462,3.89,4.21,3.97,17.0154,6.9293,8.9411,10.7264,9.6276,3.7704,2.72,5.8,9.2742,10.127,21.8121,7.9674,1.97,5.32,11.5173,10.1893,10.1198,11.148
2019/1/30,10.9246,5.23,15.3465,4.8632,7.45,7.4,8.6077,2.88,4.87,4.3958,15.6219,9.0497,1.31,4.7207,13.7994,3.2919,4.4582,7.5389,6.7814,3.3959,3.96,4.1,3.83,17.1144,6.7718,9.031,10.4781,9.454,3.6507,2.68,5.73,9.3141,10.4324,21.872,7.7784,1.94,5.48,11.433,10.0994,10.2377,10.8998
2019/1/31,10.6958,5.3,15.3563,4.8153,7.28,7.14,8.7221,2.79,4.82,4.3563,15.9075,8.7418,1.31,4.261,13.9446,3.173,4.4484,7.4204,6.302,3.3065,3.8,4.04,3.68,16.4944,6.2502,8.7313,10.2696,9.3325,3.6307,2.41,5.62,9.1246,10.0974,21.0837,7.6391,1.93,5.25,11.3768,9.8896,9.5794,10.3439
2019/2/1,11.0937,5.33,15.9315,4.9304,7.52,7.38,9.0462,2.88,4.98,4.4746,16.203,9.0597,1.31,4.6919,14.0092,3.2523,4.5373,7.6378,6.6615,3.4058,3.87,4.13,3.91,16.7318,6.4273,8.961,10.786,9.6334,3.7604,2.57,5.86,9.5036,10.8363,21.9418,7.858,1.98,5.41,11.5595,10.1793,10.3851,10.7212
2019/2/11,11.3723,5.35,16.5263,5.1222,7.7,7.53,9.132,2.95,5.05,4.583,16.272,9.4073,1.31,4.9122,14.0173,3.3316,4.6362,7.8057,6.8213,3.4157,3.98,4.19,4.01,17.2726,6.5947,9.0709,10.9747,9.8764,3.8601,2.67,5.93,9.7329,11.0235,21.9318,8.047,2.08,5.58,11.7562,10.4091,10.6504,11.0984
2019/2/12,12.0688,5.41,16.5263,5.1702,7.82,7.64,9.2941,3.02,5.19,4.6224,16.075,9.4868,1.31,5.0175,13.7187,3.3713,4.7251,7.9342,6.8613,3.4455,4.04,4.24,4.11,17.8068,6.8899,9.1209,11.1038,9.9574,3.92,2.72,6.12,9.8925,11.122,21.9518,8.1066,2.16,5.64,11.8757,10.5189,10.6995,11.148
2019/2/13,12.3275,5.55,17.0625,5.2181,7.95,7.77,9.4561,3.07,5.21,4.6816,16.2326,9.6756,1.31,4.9983,13.646,3.4208,4.7746,8.0429,6.9212,3.4654,4.12,4.3,4.16,17.8134,6.8703,9.1508,11.1634,10.1194,3.9698,2.77,6.13,9.9224,11.0727,22.2012,8.2459,2.15,5.73,12.0584,10.7087,10.955,11.3267
2019/2/14,12.3374,5.56,16.8675,5.2469,7.99,7.71,9.3799,3.1,5.17,4.652,15.9174,9.6458,1.31,5.3526,13.6218,3.401,4.7647,8.0824,7.0111,3.4455,4.09,4.38,4.13,17.8794,6.9293,9.1109,11.2528,10.1252,3.9399,2.84,6.26,9.7529,11.0727,21.8819,8.2161,2.13,5.75,12.22,10.8586,10.7879,11.6742
2019/2/15,13.5712,5.65,16.2143,5.2277,7.94,7.68,9.2845,3.11,5.15,4.652,15.6219,9.7352,1.31,5.1803,13.0973,3.401,4.7548,7.9935,7.0211,3.4455,4.1,4.36,4.12,17.7013,6.8998,9.1708,11.1237,10.1078,3.9399,2.81,6.23,9.8127,10.8855,21.4828,8.2061,2.13,5.73,12.1287,10.7387,10.9058,11.4855
2019/2/18,14.9243,5.75,16.8188,5.3908,8.23,7.89,9.5705,3.18,5.23,4.7801,17.188,10.0034,1.31,5.3431,13.5976,3.4903,4.8734,8.1911,7.2108,3.5547,4.23,4.45,4.29,18.2025,7.1065,9.3806,11.5309,10.3913,4.0995,2.93,6.33,10.0321,11.1909,22.0915,8.4647,2.19,5.91,12.4027,11.0184,11.1711,11.962
2019/2/19,16.4167,5.68,16.5945,5.3428,8.52,7.95,9.5324,3.25,5.21,4.7801,17.1289,9.9239,1.31,5.5441,13.3475,3.4506,4.8734,8.1516,7.1609,3.5349,4.32,4.55,4.33,18.2685,7.136,9.3506,11.66,10.293,4.0895,2.92,6.33,9.8426,11.0924,21.9518,8.5543,2.28,5.89,12.4308,11.0384,11.0532,11.8826
2019/2/20,18.0584,5.85,16.497,5.4579,8.43,8.15,9.4752,3.28,5.34,4.8491,17.6805,10.0928,1.31,5.4484,13.8962,3.4704,4.8635,8.1812,7.88,3.5647,4.75,4.59,4.29,18.6312,7.136,9.4406,11.7295,10.3392,4.1394,2.93,6.27,9.713,11.053,22.7201,8.5741,2.23,6.02,12.4519,11.0484,11.1023,12.0514
2019/2/21,16.6157,5.84,16.3118,5.362,8.28,7.99,9.3894,3.29,5.23,4.7309,17.316,10.0729,1.31,5.3622,13.0892,3.4407,4.8339,8.0824,7.6103,3.5349,5.23,4.58,4.28,18.3015,7.0966,9.3407,11.9381,10.212,4.0696,2.97,6.21,9.6731,10.8855,22.0715,8.5045,2.14,5.93,12.4449,10.9285,11.0336,11.7635
2019/2/22,15.9193,5.8,16.4288,5.4196,8.38,8.05,9.5324,3.3,5.25,4.8393,17.71,10.1623,1.31,5.5537,13.1376,3.5101,4.9525,8.1713,7.7402,3.5547,5.3,4.58,4.43,18.4598,7.1951,9.4006,12.5142,10.4781,4.1195,3.09,6.22,9.7329,11.0924,22.1114,8.594,2.21,6.1,12.6768,11.0584,11.1613,11.962
2019/2/25,17.5112,5.97,17.433,5.7457,8.71,8.41,10.3331,3.44,5.44,5.0265,18.6655,10.6888,1.31,5.9559,13.4604,3.6886,5.17,8.6555,8.0498,3.6838,5.43,4.72,4.71,19.2578,7.5494,9.7502,12.7923,10.9815,4.309,3.4,6.55,10.3412,11.4569,22.9296,8.982,2.27,6.4,13.0281,11.7477,11.9178,12.4683
2019/2/26,16.0785,5.95,16.926,5.7169,8.63,8.52,10.2092,3.43,5.52,4.9576,18.6064,10.8577,1.31,6.1187,13.1215,3.7084,5.1403,8.6357,8.3893,3.6937,5.08,4.7,4.66,19.2248,7.6774,9.6903,12.8022,11.074,4.2691,3.41,6.57,10.4809,11.3091,23.4186,9.0118,2.22,6.41,13.0914,11.5978,11.8589,12.7463
2019/2/27,16.367,5.94,17.2478,5.6786,8.7,8.43,10.1615,3.39,5.93,4.9576,18.4192,10.8676,1.31,5.975,13.2748,3.7282,5.17,8.774,8.2895,3.7235,4.87,4.65,4.64,18.9148,7.5297,9.7902,12.9512,10.9699,4.3489,3.41,6.5,10.3612,11.4175,23.5283,8.982,2.22,6.39,12.9297,11.7876,11.6624,12.508
2019/2/28,16.9341,5.94,18.096,5.7361,8.75,8.56,10.6095,3.47,5.74,5.1547,18.9314,11.116,1.31,6.4347,13.7187,3.758,5.1502,8.9222,8.5391,3.7533,4.95,4.68,4.71,19.3039,7.6774,10.7692,13.1498,11.155,4.309,3.4,6.56,10.4609,11.3978,24.7955,9.0317,2.24,6.47,13.2108,11.8675,11.8294,12.6669
2019/3/1,16.5361,5.98,18.564,5.8992,9.01,8.73,10.6763,3.5,5.82,5.1152,19.5421,11.7815,1.31,6.3868,14.0011,3.7778,5.17,8.8136,8.8388,3.7335,4.94,4.72,4.64,19.238,7.7167,10.4995,13.0406,11.2013,4.3589,3.38,6.52,10.7501,11.4175,24.9951,9.1908,2.29,7.12,13.253,11.9375,11.6329,12.5775
2019/3/4,16.5361,6.01,19.3928,5.9088,9.43,8.78,10.6095,3.61,5.84,5.135,19.6997,11.9405,1.31,6.9038,13.9608,3.8274,5.1898,8.8926,9.7276,3.7335,5.08,4.72,4.7,19.3765,7.8742,10.6693,12.9214,11.2592,4.3389,3.72,6.57,10.8997,11.4668,24.6459,9.2406,2.29,7.33,13.1476,11.9774,11.7704,12.7363
2019/3/5,16.9441,6.08,19.2758,6.0143,9.42,9.34,10.6667,3.65,5.84,5.1645,19.8474,12.0299,1.31,7.5933,13.9608,3.877,5.427,9.1594,10.2969,3.7732,5.15,4.8,4.86,19.6403,7.953,10.7592,13.0008,11.5253,4.4386,3.75,6.68,11.149,11.5948,24.9252,9.3401,2.29,7.37,13.4849,12.1972,12.0652,13.1235
2019/3/6,17.2724,6.23,19.383,6.0718,9.4,9.32,10.7239,3.86,5.87,5.2828,19.7391,12.0696,1.31,8.3497,13.8397,3.9662,5.4369,9.2582,10.2969,3.9618,5.19,4.96,5.06,20.003,8.1695,10.9191,13.2591,11.5658,4.5783,3.86,6.84,11.149,11.9298,24.9053,9.4893,2.37,7.4,13.6746,12.2871,12.9101,13.3717
2019/3/7,17.7102,6.28,18.8955,6.3788,9.47,9.47,10.905,3.85,6,5.2828,19.2466,11.8709,1.31,9.0009,13.7832,4.0654,5.4962,9.3669,9.9873,4.0016,5.26,4.99,5.19,20.1349,8.3565,10.8392,13.2789,11.8609,4.5982,4.16,7.03,11.1789,11.9002,25.5539,9.8573,2.49,7.54,14.2297,12.5868,12.9691,13.9574
2019/3/8,15.9392,6,17.979,5.928,8.67,8.92,10.3712,3.63,5.53,4.9871,18.5276,11.0166,1.31,8.1008,13.0408,3.8274,5.1403,8.6159,10.1371,3.8129,4.81,4.76,5.08,19.4226,7.8053,10.0899,12.4645,11.1203,4.2292,3.97,6.9,10.3612,11.2599,24.5461,9.728,2.41,6.79,13.6535,11.5878,12.1831,12.8158
2019/3/11,16.2078,6.19,18.6323,6.1582,9.19,9.21,10.7144,3.73,5.62,5.2138,19.2269,12.1193,1.31,7.6028,13.3232,4.0158,5.3875,9.1199,10.4267,3.9718,5.07,4.92,5.32,20.0096,8.2286,10.6094,13.3782,11.4443,4.5085,4.15,7.3,10.7401,11.7229,25.2445,10.0562,2.53,7.05,13.9487,12.0573,12.6547,13.3022
2019/3/12,16.2575,6.24,18.8663,6.2637,9.28,9.24,10.743,3.83,5.89,5.2729,19.2959,12.0398,1.31,7.8039,13.5008,4.0852,5.5061,9.2779,10.3169,4.1505,5.06,5.16,5.34,20.3658,8.3762,10.6993,13.408,11.67,4.5982,4.33,7.28,10.8598,12.1957,24.9751,10.2353,2.58,7.09,13.9487,12.2272,13.2638,13.5107
2019/3/13,15.9889,6.18,18.369,6.1582,9.1,9.4,10.4665,3.86,5.75,5.2434,18.6359,11.8908,1.31,7.239,13.3636,4.0753,5.3479,9.2483,9.9773,3.9817,4.98,4.99,5.1,19.9437,8.1301,11.1688,12.7625,11.4501,4.5683,4.45,6.92,11.1191,11.8805,24.4962,9.9369,2.67,7.14,13.7097,12.1872,13.087,13.2327
2019/3/14,15.2029,5.99,18.603,5.9471,9.04,8.93,10.3426,3.64,5.6,5.1152,18.7738,12.2186,1.31,7.2869,13.5734,4.0059,5.1996,9.1989,9.2882,3.8725,4.82,4.88,4.97,19.2644,8.4549,10.7992,12.8121,11.2361,4.2591,4.36,6.72,10.5307,11.5751,24.576,9.8573,2.69,7.13,13.4076,11.8575,12.9691,12.8356
2019/3/15,15.6108,6.07,18.7785,6.0239,9.26,9.02,10.5047,4,5.66,5.2237,19.7686,12.2882,1.31,7.1624,13.9608,3.9959,5.3084,9.3372,9.7975,3.9519,5.11,4.9,5.05,21.1901,8.3073,11.1588,12.832,11.4848,4.4785,4.3,7.1,11.3883,12.1071,24.7456,10.1756,2.78,7.73,13.6043,12.2771,13.0575,13.2724
2019/3/18,16.0188,6.35,20.3288,6.1198,9.7,9.28,10.7906,3.92,5.84,5.3321,21.0688,13.52,1.31,7.4784,14.3239,4.0257,5.4567,9.4854,10.227,4.0016,5.16,5.05,5.17,22.5487,8.4156,11.1788,12.9114,11.8146,4.5683,4.48,7.81,11.5878,12.1465,25.1048,10.6033,2.92,7.59,13.8995,12.5368,13.3031,13.6
2019/3/19,15.8795,6.31,19.6853,6.1582,9.38,9.2,10.8288,3.86,5.89,5.4503,20.7536,14.1557,1.31,8.0625,14.1948,3.9761,5.4962,9.604,10.227,3.9221,5.15,5.56,5.34,21.7837,8.3171,11.1988,12.9313,11.9998,4.5484,4.62,7.6,11.4581,12.1366,24.9652,10.474,3.07,7.38,13.9557,12.4369,13.2638,13.4412
2019/3/20,15.8994,6.32,18.798,6.1486,9.27,9.26,10.7811,3.87,5.87,5.3715,21.1673,15.5763,1.31,8.8668,14.8,3.9959,5.5259,9.7127,10.5765,3.9519,5.1,6.02,5.19,21.6716,8.2089,11.1289,12.8121,11.9188,4.5384,4.78,7.97,11.139,12.3731,25.0051,10.464,3.22,7.52,13.8995,12.6567,13.0673,13.3617
2019/3/21,16.0188,6.3,18.8858,6.1869,9.33,9.36,11.2387,3.98,5.96,5.4011,21.5219,15.9339,1.31,9.3839,14.7355,4.0257,6.0794,10.3055,10.5466,3.9817,5.08,5.9,5.19,21.698,8.3565,11.039,12.9909,11.8551,4.6082,4.79,8.35,11.1091,12.2943,25.035,10.4839,3.38,7.41,14.1032,12.8465,13.0477,13.6099
2019/3/22,15.969,6.36,19.149,6.1678,9.53,9.36,11.2387,4.09,6.42,5.4405,21.6697,16.2021,1.31,8.6753,14.9776,4.0554,6.5836,10.5328,11.1159,4.0711,5.31,5.67,5.15,21.7309,8.3467,11.1389,13.0704,12.2312,4.9074,4.89,8.76,11.7473,12.1366,25.0649,10.5038,3.21,7.28,14.8762,13.6856,12.7431,13.6198
2019/3/25,16.2675,6.33,18.8175,6.3021,9.7,9.22,11.0576,3.98,6.35,5.4701,21.2954,14.7219,1.31,8.2348,15.494,4.0455,6.0893,10.0783,11.006,4.0115,5.07,5.53,5.09,21.2231,8.327,11.3986,13.1995,12.3932,4.7578,4.78,9.19,11.3285,11.9692,25.2346,10.4441,3.05,7,14.5038,13.0063,12.1831,13.2128
2019/3/26,15.4417,6.25,18.681,6.3212,9.09,10.14,10.7906,4,6.03,5.2729,20.7733,15.169,1.31,7.8327,15.3568,3.9464,6.1091,9.9992,10.2869,3.9023,4.96,5.38,4.89,20.8736,7.9726,11.9081,12.9114,12.4916,4.5284,4.71,8.8,10.7601,11.6736,24.8754,10.6729,2.9,6.83,13.9627,12.5069,11.849,12.8455
2019/3/27,15.2825,6.3,19.4318,6.2733,9.02,10.59,10.743,4.05,6.03,5.4701,20.7733,15.2782,1.31,8.2827,15.3165,3.8968,5.9608,10.2463,10.1371,3.9221,4.91,5.36,4.91,20.8736,7.7463,11.2288,13.3782,12.642,4.5384,4.67,9.05,10.8997,11.6736,25.035,10.7823,2.76,7.12,14.1524,12.6367,11.8883,13.193
2019/3/28,15.2626,6.36,18.8955,6.5227,8.95,9.98,10.6667,3.86,6.3,5.3321,20.2119,14.4041,1.31,7.689,15.8894,3.8968,5.7433,10.2561,9.6078,3.8228,4.82,5.23,4.78,20.5108,7.5002,10.7792,13.8053,13.1801,4.6381,4.61,8.87,10.8997,11.5948,24.9951,10.3347,2.74,6.91,13.8784,12.6767,11.6231,12.9944
2019/3/29,15.6108,6.45,19.6463,6.8008,9.12,10,11.0862,4.18,6.57,5.5193,20.7536,14.5332,1.31,7.8422,16.2687,4.0158,5.8817,10.9873,9.9274,3.8824,4.98,5.3,4.9,20.8604,7.3525,11.1688,14.1728,13.7124,4.7977,4.58,9.01,11.2687,11.9495,25.0749,10.4541,2.74,7.05,13.9135,13.1262,11.8687,13.3518
2019/4/1,15.969,6.61,20.4945,7.2133,9.4,11,11.6009,4.54,6.61,5.746,21.8273,15.1988,1.31,7.9667,17.2532,4.2141,6.0893,11.0268,10.237,4.0512,5.07,5.52,5.23,22.3047,7.7561,11.5285,15.1958,14.5166,4.8676,4.45,9.16,11.5279,12.2351,25.5638,10.8221,2.68,7.23,14.7708,13.326,12.3992,13.7688
