ÈÕÆÚ,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH
2015/2/12,5.791,23.6497,3.2738,12.4977,3.5901,8.1225,9.25,2.9031,,0.6175
2015/2/13,5.8787,24.6476,3.3079,12.8271,3.6767,8.0834,9.33,2.8998,,0.6175
2015/2/16,5.9414,24.7075,3.3136,13.5558,3.7441,7.9857,9.44,2.9435,,0.6194
2015/2/17,5.885,24.5678,3.3193,13.7654,3.7537,8.0932,9.46,2.9469,,0.6185
2015/2/25,5.7032,24.4181,3.2795,13.9251,3.7537,8.0443,9.77,2.8998,,0.6146
2015/2/26,5.7847,24.5578,3.3022,13.7854,3.8019,8.2203,10.19,2.9806,,0.6165
2015/2/27,5.7283,24.8771,3.3079,13.7155,3.8115,8.2105,10.12,2.9907,,0.6175
2015/3/2,5.791,24.907,3.2965,14.1148,3.8789,8.4353,10.06,3.0581,,0.6204
2015/3/3,5.8474,24.448,3.2909,13.8852,3.9751,8.4548,10.09,3.0513,,0.6233
2015/3/4,6.1983,24.6276,3.3932,14.1048,4.0232,8.621,10,3.1288,,0.6291
2015/3/5,6.2924,25.3561,3.4045,15.0032,4.1676,8.621,9.71,3.0581,,0.6291
2015/3/6,6.1357,25.1465,3.3648,14.4442,4.0713,8.9142,9.92,3.0109,,0.6339
2015/3/9,6.1983,25.9349,3.3932,13.1166,4.1387,9.0022,10.01,3.0311,,0.6436
2015/3/10,6.4929,26.1544,3.4727,13.1964,4.2061,8.9045,10.33,3.0816,,0.6427
2015/3/11,6.4302,26.6334,3.4557,14.3544,4.3023,9.0999,10.11,3.0412,,0.6407
2015/3/12,6.3237,26.324,3.4386,14.1847,4.2157,9.2857,9.92,3.048,,0.6446
2015/3/13,6.3989,26.2542,3.4557,15.123,4.235,9.1879,10,3.0783,,0.6456
2015/3/16,6.4992,26.7032,3.4671,15.3725,4.3216,9.2075,10.24,3.1928,,0.6456
2015/3/17,6.518,26.7431,3.4273,15.5223,4.3505,9.2466,10.58,3.186,,0.6397
2015/3/18,6.8125,26.9327,3.4727,15.692,4.4948,9.315,11.09,3.2164,,0.6427
2015/3/19,6.8125,26.7032,3.4727,15.7718,4.7162,9.7548,11.27,3.3107,,0.6475
2015/3/20,6.8125,27.0126,3.4727,16.5005,4.7066,9.5984,11.09,3.3174,,0.6407
2015/3/23,6.8125,27.9905,3.4727,17.4588,4.9953,9.6375,11.08,3.3645,,0.6456
2015/3/24,6.8125,27.5315,3.4727,17.8282,5.1493,9.2759,10.81,3.2871,,0.6378
2015/3/25,6.8125,27.8308,3.4727,17.6585,5.0338,9.227,11.19,3.3746,,0.632
2015/3/26,6.8125,27.5315,3.4727,16.6403,4.928,9.1488,10.99,3.3511,,0.6339
2015/3/27,6.8125,27.8907,3.4727,18.3073,5.005,9.53,11.47,3.3847,,0.6465
2015/3/30,6.8125,27.6612,3.4727,18.7365,5.0338,9.6571,11.37,3.4959,,0.6494
2015/3/31,6.8125,27.1024,3.4727,18.3672,5.082,9.6082,11.45,3.4925,,0.6446
2015/4/1,6.8125,28.9185,3.4727,20.2039,5.2167,9.8428,11.48,3.5296,,0.6504
2015/4/2,6.8125,29.5372,3.4727,21.0524,5.3418,10.136,12.32,3.634,,0.6543
2015/4/3,6.8125,31.5729,3.4727,21.831,5.4477,10.2338,12.12,3.8866,,0.6581
2015/4/7,6.8125,31.7824,3.4727,21.6613,5.5632,10.527,12.21,4.1796,,0.661
2015/4/8,6.8125,30.8943,3.4727,21.5914,5.4766,10.2338,12.49,4.1728,,0.6572
2015/4/9,6.8125,30.2956,3.4727,22.4599,5.2552,9.8526,13.24,4.0987,,0.6736
2015/4/10,6.8125,31.6128,3.4727,23.0388,5.3611,10.1263,13.13,4.0684,,0.7414
2015/4/13,6.8125,33.0996,3.4727,23.8574,5.4766,10.4977,13.16,4.1661,,0.8159
2015/4/14,6.8125,32.94,3.4727,24.2966,5.6691,10.8105,12.77,4.1122,,0.8469
2015/4/15,6.8125,31.2336,3.4727,23.5879,5.4285,10.312,13.18,3.863,,0.843
2015/4/16,6.8125,30.9043,3.4727,22.8592,5.5632,10.6932,13.53,3.9169,,0.8594
2015/4/17,6.8125,31.1039,3.4727,21.6513,5.544,10.8496,13.32,4.0314,,0.8372
2015/4/20,6.8125,30.0561,3.4727,21.2021,5.698,10.5954,12.72,3.7754,,0.7743
2015/4/21,6.8125,31.3633,3.4727,21.7711,5.8135,11.1819,12.9,3.8697,,0.812
2015/4/22,6.8125,32.1516,3.4727,21.811,5.9578,11.2112,13.95,3.9371,,0.8314
2015/4/23,7.4957,32.1816,3.8194,22.2503,6.0348,11.0939,13.49,3.9708,,0.8372
2015/4/24,8.2478,31.7425,4.2003,21.5415,6.0926,11.2503,12.95,3.8529,,0.8469
2015/4/27,8.9372,32.0219,4.6095,21.3419,6.1407,11.6413,13.2,3.8596,,0.8691
2015/4/28,9.1816,30.076,4.655,19.7647,5.9867,10.9375,12.94,3.8697,,0.8411
2015/4/29,9.3069,30.4453,4.9448,19.7647,6.0348,11.0157,12.96,3.8664,,0.8469
2015/4/30,9.708,30.1459,5.2688,19.7647,5.9963,11.1135,12.75,3.8091,,0.8614
2015/5/4,9.6892,30.575,5.1835,19.7647,5.9771,10.9082,12.7,3.9404,,0.8624
2015/5/5,9.6454,30.4652,5.121,19.7647,5.6787,10.2729,11.98,3.6676,,0.8323
2015/5/6,10.0214,30.4353,5.2972,19.7647,5.467,10.0383,11.72,3.5195,,0.8294
2015/5/7,9.3383,29.4274,5.2006,19.7647,5.2648,9.8232,11.17,3.5296,,0.8159
2015/5/8,9.5263,29.9363,5.6523,19.7647,5.3611,10.0676,11.66,3.543,,0.8236
2015/5/11,9.8311,31.2336,5.7805,19.7647,5.5728,10.4879,11.94,3.6373,,0.8536
2015/5/12,10.4407,31.8323,6.0735,21.7412,5.621,10.6052,11.95,3.6845,,0.8536
2015/5/13,10.5834,32.7204,6.4824,21.9208,5.6883,10.6247,13.15,3.7182,,0.8556
2015/5/14,10.4083,33.2293,6.4458,21.9009,5.6787,10.1751,13.76,3.6508,,0.8701
2015/5/15,9.9349,32.8102,6.342,23.4681,5.544,10.9669,15.14,3.6104,,0.9233
2015/5/18,9.7209,35.4147,6.3909,25.8139,5.5536,10.6345,16.65,3.6676,,0.9456
2015/5/19,9.9673,37.4204,6.3909,25.8139,5.7268,10.9473,17.46,3.8731,,0.9417
2015/5/20,9.8765,36.682,6.2993,25.8139,5.775,10.9375,17,3.863,,0.9562
2015/5/21,10.1164,37.0812,6.22,25.8139,6.3525,11.3774,16.99,3.9034,,0.9804
2015/5/22,10.2137,38.3085,6.0735,25.8139,6.6605,11.5435,17.07,3.9876,,0.9659
2015/5/25,10.4991,41.8909,6.1833,25.8139,7.1128,11.8465,18.38,4.1088,,0.9669
2015/5/26,10.8817,42.31,6.1833,25.8139,7.8251,12.2082,19.43,4.2705,,0.9746
2015/5/27,11.6599,46.102,6.2932,25.8139,8.6047,12.8142,18.64,4.3311,,0.9901
2015/5/28,10.4926,44.0164,5.8903,25.8139,7.9598,11.5338,16.78,3.9101,,0.9146
2015/5/29,10.0581,47.5988,6.0796,25.8139,8.2774,11.2699,18.46,4.0651,,0.9398
2015/6/1,10.4666,49.9837,6.2627,25.8139,8.4796,11.915,19.83,4.3715,,0.9775
2015/6/2,10.7195,52.4884,6.2993,25.8139,8.4892,12.2375,20.44,4.5164,,0.9862
2015/6/3,10.4342,51.2909,6.3237,25.8139,8.2486,12.4819,22.48,4.5804,,0.993
2015/6/4,10.0516,48.7763,6.3726,25.8139,9.0763,12.2766,24.73,4.5197,,0.9843
2015/6/5,10.3953,48.1975,6.2688,25.8139,9.5479,13.1856,26.05,4.5164,,0.9959
2015/6/8,10.726,45.7926,6.1406,25.8139,9.2014,13.5571,25.07,4.4288,,0.9698
2015/6/9,11.0568,46.6209,6.0613,25.8139,9.2303,13.8014,23,4.5265,,0.9553
2015/6/10,10.9271,47.7984,6.0551,25.8139,9.3747,13.7037,23.43,4.4928,,0.9611
2015/6/11,11.0697,51.0814,6.0124,25.8139,9.2784,14.4563,23.23,4.8094,,0.9833
2015/6/12,10.953,51.6801,6.0063,25.8139,9.5094,14.3586,23.26,4.8127,,0.993
2015/6/15,11.2578,51.0814,6.0796,25.8139,9.8944,14.5443,22.93,4.9239,,0.9746
2015/6/16,11.6209,46.5783,6.1406,25.8139,9.2111,13.9578,21.07,4.998,,0.9504
2015/6/17,11.2708,47.6267,6.104,25.8139,9.1918,13.8698,23.18,4.8498,,0.9359
2015/6/18,10.4991,45.3302,6.0551,25.8139,8.9897,13.4593,23.92,4.5837,,0.933
2015/6/19,9.4485,40.937,5.7805,25.8139,8.0946,12.1496,21.54,4.348,,0.8962
2015/6/23,9.5652,41.5261,5.8598,25.8139,7.8058,11.9834,23.28,4.3513,,0.8778
2015/6/24,9.7209,42.5345,6.0735,25.8139,8.0753,12.3646,25.61,4.4759,,0.8817
2015/6/25,9.4096,40.0084,5.9209,25.8139,7.546,11.7293,24.87,4.1257,,0.8449
2015/6/26,8.4693,38.1712,5.6462,25.8139,6.7952,10.5563,22.38,3.7148,,0.7617
2015/6/29,7.8662,39.6689,5.5851,25.8139,6.1118,9.5007,20.14,3.3578,,0.7443
2015/6/30,8.6509,43.533,6.0429,25.8139,6.622,10.1751,19.95,3.6138,,0.8014
2015/7/1,8.7027,40.3479,6.049,25.8139,6.1118,9.1586,17.96,3.7114,,0.7414
2015/7/2,8.573,36.3141,5.695,25.8139,5.5055,8.2398,16.16,3.341,,0.724
2015/7/3,7.7884,32.6797,5.1396,25.8139,5.005,7.4188,14.54,3.0244,,0.661
2015/7/6,8.1126,29.4147,4.7306,25.8139,5.1686,6.6759,13.09,2.7819,,0.6339
2015/7/7,7.302,26.4693,4.2606,25.8139,4.6488,6.0112,11.78,2.5024,,0.571
2015/7/8,7.4317,23.8233,3.8333,25.8139,4.3601,5.415,10.6,2.2531,,0.5139
2015/7/9,8.1775,26.2097,4.2178,25.8139,4.7932,5.9526,11.66,2.2531,,0.5652
2015/7/10,8.9946,28.8356,4.639,25.8139,5.2745,6.5488,12.83,2.2531,,0.6214
2015/7/13,9.4744,31.7212,5.0968,25.8139,5.8038,7.2037,14.11,2.4788,,0.6833
2015/7/14,8.7027,32.1505,4.9076,25.8139,5.8616,7.3699,13.89,2.728,,0.6581
2015/7/15,7.8467,28.9355,4.4925,25.8139,5.2745,6.6368,12.5,2.6337,,0.5923
2015/7/16,8.2358,30.0937,4.6085,25.8139,5.4188,6.7052,12.11,2.7381,,0.6165
2015/7/17,8.6963,32.5798,4.816,25.8139,5.7557,7.1744,12.82,3.0042,,0.6581
2015/7/20,8.5341,33.7381,4.7916,25.8139,5.775,7.243,13.4,3.2332,,0.6533
2015/7/21,8.6119,33.768,4.7611,25.8139,5.775,7.4292,14.27,3.2635,,0.6504
2015/7/22,8.5925,34.447,4.7062,25.8139,5.8231,7.6056,15.7,3.3511,,0.6542
2015/7/23,8.8,35.4355,4.8038,25.8139,6.0637,8.0075,17.27,3.4083,,0.6688
2015/7/24,8.5017,34.6467,4.694,25.8139,5.8135,7.9389,18.65,3.25,,0.6533
2015/7/27,7.6522,31.182,4.2667,25.8139,5.236,7.145,17.76,2.9267,,0.5881
2015/7/28,7.5419,30.4332,4.3766,25.8139,5.1108,6.5765,19.54,2.8223,,0.6299
2015/7/29,7.8143,32.5499,4.4498,25.8139,5.3996,7.047,21.49,2.9671,,0.6406
2015/7/30,7.3604,31.3118,4.2667,25.8139,5.1397,6.8216,20.87,2.8829,,0.6222
2015/7/31,7.5549,31.1221,4.2667,25.8139,5.082,6.8216,18.78,2.8661,,0.6105
2015/8/3,7.7495,28.2066,4.2117,25.8139,5.2841,6.5765,16.9,2.6943,,0.5726
2015/8/4,8.0283,31.0322,4.3521,25.8139,5.4958,7.0666,18.59,2.9099,,0.6027
2015/8/5,7.931,31.5814,4.2789,25.8139,5.3418,6.8412,20.45,2.957,,0.5911
2015/8/6,8.0089,33.2788,4.2728,25.8139,5.5343,6.7529,20.23,3.0581,,0.5862
2015/8/7,8.1126,34.2872,4.346,25.8139,5.6113,7.047,22.25,3.1119,,0.5998
2015/8/10,8.4758,35.4255,4.5169,25.8139,5.8808,7.4782,24.48,3.2702,,0.6222
2015/8/11,8.3201,34.9462,4.4437,25.8139,5.8231,7.6252,26.92,3.2601,,0.6299
2015/8/12,8.2164,34.457,4.3704,25.8139,5.698,7.8605,29.61,3.1557,,0.6299
2015/8/13,8.3915,35.6451,4.4254,25.8139,5.8327,8.3309,32.57,3.2803,,0.6416
2015/8/14,8.3979,34.8663,4.4559,25.8139,5.9097,8.1447,35.83,3.2669,,0.6406
2015/8/17,9.0724,36.8832,4.578,25.8139,6.0926,8.9582,39.41,3.3511,,0.663
2015/8/18,8.1645,33.1989,4.2972,25.8139,5.4862,8.0663,35.47,3.0176,,0.5998
2015/8/19,8.5601,34.5268,4.3888,25.8139,5.7268,8.2329,39.02,3.0917,,0.6163
2015/8/20,8.0089,36.6436,4.2911,25.8139,6.3043,7.5958,35.12,3.0614,,0.6076
2015/8/21,8.0737,32.9792,4.1446,25.8139,5.6787,6.9392,34.89,2.9974,,0.593
2015/8/24,7.2696,29.6843,3.7295,25.8139,5.1108,6.2433,31.4,3.2972,,0.5337
2015/8/25,6.5433,26.7189,3.3999,25.8139,4.6007,5.616,28.26,3.1456,,0.4812
2015/8/26,5.9856,24.043,3.4487,25.8139,4.1483,5.4984,26.36,3.4588,,0.4909
2015/8/27,6.219,24.5123,3.6502,25.8139,4.3216,5.8905,26,3.8057,,0.5143
2015/8/28,6.7119,26.9685,3.8211,25.8139,4.7066,6.3413,28.6,4.1863,,0.5405
2015/8/31,6.6276,25.4608,3.6563,25.8139,4.4371,5.9787,30.45,3.9068,,0.524
2015/9/1,5.9661,22.9147,3.522,25.8139,4.0328,5.6062,27.41,3.5161,,0.5016
2015/9/2,5.7262,21.8164,3.4426,25.8139,3.9366,5.518,24.67,3.1658,,0.4987
2015/9/7,5.778,22.735,3.5159,25.8139,3.9751,5.7042,24.24,3.3039,,0.5075
2015/9/8,6.031,24.4723,3.6075,25.8139,4.1483,6.1551,23.6,3.378,,0.5395
2015/9/9,6.2385,25.1912,3.7295,25.8139,4.389,6.3413,25.43,3.7148,,0.5425
2015/9/10,6.0764,24.3625,3.6441,25.8139,4.2831,6.0669,25.18,3.9236,,0.5347
2015/9/11,6.1347,25.7603,3.6441,25.8139,4.3697,6.4981,24.32,4.1627,,0.5493
2015/9/14,5.5251,23.1843,3.4182,25.8139,3.9366,5.8512,24.4,3.7451,,0.5055
2015/9/15,4.9739,20.9378,3.3999,25.8139,3.7441,5.5768,21.96,3.3713,,0.4968
2015/9/16,5.4019,23.0345,3.5769,25.8139,4.081,6.0963,24,3.7081,,0.5191
2015/9/17,5.2203,22.9646,3.4793,25.8139,3.9655,5.9101,22.21,3.8596,,0.5094
2015/9/18,5.2852,23.4739,3.4854,25.8139,3.9655,5.9787,21.7,4.0886,,0.5152
2015/9/21,5.5122,24.8118,3.522,25.8139,4.1483,6.2139,22.13,4.284,,0.5279
2015/9/22,5.4992,24.662,3.5098,25.8139,4.2253,6.2139,22.22,4.1021,,0.5269
2015/9/23,5.3565,24.6221,3.4732,25.8139,4.158,6.2531,23.29,4.5098,,0.5308
2015/9/24,5.4862,24.9117,3.4915,25.8139,4.2061,6.3413,25.62,4.2125,,0.5405
2015/9/25,5.2852,23.5138,3.4426,25.8139,3.8981,6.0081,28.18,3.7964,,0.5327
2015/9/28,5.3954,23.9431,3.4671,25.8139,3.9847,6.0767,31,3.9832,,0.5425
2015/9/29,5.9337,23.5238,3.6013,25.8139,3.8981,5.9003,34.1,3.7454,,0.5327
2015/9/30,5.7586,25.4209,3.583,25.8139,3.9462,5.9199,30.73,3.686,,0.5337
2015/10/8,5.9013,26.1098,3.6319,25.8139,4.0906,6.1257,31.88,3.8303,,0.5473
2015/10/9,5.9272,28.7258,3.638,25.8139,4.1483,6.2433,30.36,3.8813,,0.5483
2015/10/12,6.1931,30.1436,3.7539,25.8139,4.3505,6.4785,31.38,4.272,,0.5765
2015/10/13,6.3293,29.8341,3.7539,25.8139,4.3601,7.1254,32.06,4.3824,,0.6105
2015/10/14,6.2579,30.1636,3.6868,25.8139,4.3505,6.8314,31.7,4.238,,0.593
2015/10/15,6.4006,31.0222,3.7295,25.8139,4.4756,7.1156,34.87,4.3399,,0.6056
2015/10/16,6.446,30.8825,3.7356,25.8139,4.5718,7.2724,38.36,4.5098,,0.6105
2015/10/19,6.3357,30.2335,3.7112,25.8139,4.4852,7.2626,42.2,4.3739,,0.5979
2015/10/20,6.4006,31.7511,3.7295,25.8139,4.5718,7.2724,40.64,4.5437,,0.6037
2015/10/21,5.9337,28.586,3.5708,25.8139,4.2446,6.5471,37.1,4.1021,,0.5736
2015/10/22,6.2125,29.884,3.6685,25.8139,4.4371,6.7824,40.81,4.2295,,0.592
2015/10/23,6.4136,30.6029,3.7906,25.8139,4.5815,7.047,44.89,4.289,,0.6027
2015/10/26,6.5044,31.3517,3.7845,25.8139,4.5718,7.0568,40.4,4.3484,,0.6018
2015/10/27,6.4136,31.3517,3.7539,25.8139,4.7066,7.2038,39.55,4.3144,,0.6154
2015/10/28,6.3228,30.7427,3.6807,25.8139,4.5333,6.9588,37.79,4.1191,,0.6047
2015/10/29,6.5498,32.1206,3.7601,25.8139,4.5622,7.0078,41.57,4.1191,,0.6124
2015/10/30,6.3747,31.0722,3.7601,25.8139,4.8125,7.243,39.1,4.1021,,0.627
2015/11/2,6.1282,31.1321,3.7234,25.8139,5.1108,6.9686,35.22,3.8898,,0.6105
2015/11/3,6.4525,32.7496,3.8089,25.8139,5.6113,7.0274,36.05,3.8728,,0.6086
2015/11/4,6.7508,34.3272,3.9127,25.8139,5.7461,7.3312,37.66,4.0427,,0.6299
2015/11/5,6.8416,34.0276,3.9004,25.8139,5.5247,7.3802,37.33,4.0512,,0.629
2015/11/6,6.9778,35.096,3.9615,25.8139,5.544,7.488,37.03,4.0936,,0.6397
2015/11/9,6.9648,35.4454,4.0286,25.8139,5.4092,7.6644,37.03,4.1785,,0.6494
2015/11/10,6.8675,34.9462,3.992,25.8139,5.4477,7.5664,37.03,4.1446,,0.6377
2015/11/11,7.0685,36.4439,4.0408,25.8139,5.698,7.5468,37.03,4.1276,,0.6416
2015/11/12,6.8999,35.8947,4.0042,25.8139,5.6691,7.4096,37.03,4.4333,,0.6416
2015/11/13,7.0231,34.5069,4.0591,25.8139,5.4477,7.2724,37.03,4.2295,,0.6338
2015/11/16,7.315,37.9616,4.1141,25.8139,5.5632,7.3802,37.98,4.3059,,0.6358
2015/11/17,7.2955,37.1927,4.108,25.8139,5.6113,7.3508,36.88,4.238,,0.6358
2015/11/18,6.9972,36.8133,4.0164,25.8139,5.5825,7.3116,34.6,4.3314,,0.6329
2015/11/19,7.088,38.3909,4.0897,25.8139,5.6113,7.4488,35.13,4.7646,,0.6397
2015/11/20,7.1075,39.8187,4.1202,25.8139,5.5632,7.5664,35.2,5.2402,,0.6436
2015/11/23,6.9064,40.5276,4.0714,25.8139,5.39,8.0565,33.27,5.0024,,0.6542
2015/11/24,7.0037,44.5814,4.0469,25.8139,5.3611,8.1251,34.96,5.1043,,0.6611
2015/11/25,7.0621,47.1774,4.0836,25.8139,5.3996,8.4387,35.34,5.0194,,0.6961
2015/11/26,7.0685,48.056,4.0652,25.8139,5.4477,8.0859,35.7,4.8665,,0.6873
2015/11/27,6.4719,44.7811,3.9065,25.8139,4.9087,7.2822,34.33,4.7731,,0.6688
2015/11/30,6.4525,46.4285,3.8943,25.8139,4.8991,7.2332,33.02,5.0109,,0.6931
2015/12/1,6.6989,44.1321,3.9859,25.8139,5.39,7.5762,33.27,4.9344,,0.698
2015/12/2,6.861,42.0153,4.0103,25.8139,5.6883,7.4194,36.6,4.7815,,0.6883
2015/12/3,7.0167,43.1536,4.0347,25.8139,5.9097,7.5272,36.94,4.9599,,0.6892
2015/12/4,7.1464,42.0852,4.0164,28.4003,5.929,7.6056,36.07,5.1128,,0.6844
2015/12/7,7.101,44.4316,4.0042,31.2363,5.9963,7.7135,36.14,5.0363,,0.6815
2015/12/8,6.8351,43.3033,3.9371,34.3619,5.698,7.2822,34.53,4.8155,,0.6572
2015/12/9,7.2955,42.3348,4.0775,37.7971,5.929,7.1548,34.91,4.7136,,0.6679
2015/12/10,7.3279,41.9354,4.1507,41.5818,5.9001,7.0862,33.77,4.6032,,0.6679
2015/12/11,7.1139,42.5645,4.1324,40.3536,6.0156,7.1646,33.34,4.6032,,0.6854
2015/12/14,7.3993,45.3801,4.1812,36.5489,6.622,7.292,35.37,4.7476,,0.697
2015/12/15,7.5095,45.8294,4.2117,37.4476,6.6605,7.3802,34.52,4.6881,,0.7097
2015/12/16,7.2955,47.9262,4.1873,38.1666,6.4968,7.4096,34.03,4.6626,,0.7029
2015/12/17,7.8208,52.7188,4.3338,38.8656,6.545,7.5958,34.39,4.8155,,0.7262
2015/12/18,7.8986,49.8133,4.3643,40.743,6.4487,7.586,36.18,4.6796,,0.7349
2015/12/21,8.6898,49.9032,4.5475,41.9014,6.6893,7.7331,35.21,4.6626,,0.7554
2015/12/22,9.5587,51.5007,4.7245,38.9156,6.6027,7.7527,35.16,4.6796,,0.7602
2015/12/23,10.512,48.8847,5.0114,38.1466,6.4102,7.6154,34.83,4.5692,,0.7622
2015/12/24,9.6949,49.4339,4.7001,37.6973,6.3621,7.7919,33.7,4.4843,,0.7709
2015/12/25,9.4809,49.0844,4.6329,36.5089,6.3525,7.9389,33.87,4.5777,,0.7835
2015/12/28,9.1761,46.7281,4.2484,33.9525,6.083,7.586,33.09,4.4503,,0.7048
2015/12/29,8.8973,48.1059,4.3643,33.7628,6.0252,7.7625,33.19,4.4333,,0.7174
2015/12/30,8.8843,48.6351,4.3949,35.1708,6.1022,7.8605,32.99,4.3994,,0.733
2015/12/31,8.6573,47.1275,4.3766,31.6557,5.8808,7.7429,32.12,4.3399,,0.733
2016/1/4,7.7949,42.4147,4.0652,31.0865,5.2937,6.9686,28.91,4.0172,,0.664
2016/1/5,7.5744,39.8287,4.108,33.0737,5.0338,6.9392,26.62,4.221,,0.6912
2016/1/6,7.8078,41.586,4.2301,32.6943,5.236,7.1352,28.39,4.3994,,0.7048
2016/1/7,7.0296,37.4324,3.9676,29.4288,4.7258,6.4295,25.62,3.9917,,0.6533
2016/1/8,7.101,37.8617,4.1324,27.7412,4.8895,6.5569,25.95,4.1531,,0.6756
2016/1/11,6.3941,34.0775,3.8577,24.9651,4.5237,6.0865,23.36,3.7539,,0.6144
2016/1/12,6.6081,35.1759,3.9554,25.6641,4.5718,6.2727,23.91,3.7114,,0.627
2016/1/13,6.2255,33.758,3.8699,23.7867,4.3505,6.4295,21.9,3.5416,,0.6299
2016/1/14,6.5238,36.0445,4.0286,24.7853,4.4563,6.6941,22.61,3.618,,0.6552
2016/1/15,5.9726,34.0975,3.9004,23.6669,4.2253,6.6157,20.5,3.4651,,0.6426
2016/1/18,6.1282,34.9762,3.9615,26.0336,4.2446,6.7824,21.88,3.4821,,0.663
2016/1/19,6.5238,36.6935,4.1019,27.2319,4.4275,6.8902,24.07,3.584,,0.6854
2016/1/20,6.3228,37.8118,3.9798,28.5101,4.3601,6.6549,26.48,3.584,,0.6688
2016/1/21,5.9985,35.046,3.8455,25.6641,4.1291,6.4589,28.05,3.4142,,0.6474
2016/1/22,6.1996,36.8732,3.876,28.2305,4.158,6.5471,30.86,3.4821,,0.6474
2016/1/25,6.5368,37.5622,3.9127,28.9096,4.2542,6.5961,32.83,3.4991,,0.6513
2016/1/26,6.031,34.397,3.6807,26.0236,3.85,6.2335,30.09,3.1594,,0.6134
2016/1/27,6.4006,34.3072,3.6868,24.9551,3.7441,6.4001,33.1,3.066,,0.6163
2016/1/28,6.3941,30.8725,3.6319,22.4586,3.6767,6.3021,33.59,2.8367,,0.6076
2016/1/29,6.8481,31.0222,3.8089,22.8181,3.7826,6.5569,31.28,2.9301,,0.6241
2016/2/1,6.647,29.1152,3.7356,21.8494,3.8115,6.7039,29.5,2.8621,,0.6202
2016/2/2,6.7702,30.0537,3.7845,24.0364,3.8981,6.7333,31.97,2.9386,,0.6319
2016/2/3,6.7248,30.6428,3.7845,24.6455,3.8789,6.4589,31.64,3.2358,,0.6299
2016/2/4,6.7443,31.811,3.8089,24.7554,3.8981,6.5961,31.28,3.3547,,0.6348
2016/2/5,6.7443,31.4815,3.8211,23.3673,3.9366,6.3021,29.15,3.3377,,0.6299
2016/2/15,6.5498,31.1321,3.7784,24.5157,4.004,6.1061,29.21,3.3802,,0.6183
2016/2/16,6.8156,32.7396,3.8394,25.6341,4.2542,6.2727,30.79,3.4566,,0.6309
2016/2/17,6.9453,32.9193,3.8577,27.3617,4.389,6.3805,31.42,3.4397,,0.6397
2016/2/18,6.9453,34.407,3.8394,26.2633,4.3793,7.0176,34.56,3.4312,,0.6601
2016/2/19,7.6392,35.5153,3.931,27.4716,4.4563,7.0568,34.27,3.4566,,0.6552
2016/2/22,7.8338,35.8448,3.8882,28.2605,4.5526,7.0666,34.5,3.4991,,0.6601
2016/2/23,7.6716,36.4439,3.8638,29.0893,4.5622,6.8118,34.18,3.4397,,0.6572
2016/2/24,7.6716,35.9147,3.8516,27.5814,4.4852,7.0666,35.35,3.4312,,0.662
2016/2/25,6.9064,32.3202,3.6685,24.8253,4.0328,6.3609,31.82,3.0914,,0.6183
2016/2/26,6.8351,32.6497,3.7234,23.567,4.0232,6.3413,30.26,3.0999,,0.6241
2016/2/29,6.2255,29.3848,3.6563,21.2103,3.7922,5.8414,27.23,2.9046,,0.6037
2016/3/1,6.4719,29.9339,3.7234,22.2589,3.8692,5.9885,29.16,2.9725,,0.6095
2016/3/2,6.9583,31.4216,3.8333,23.8666,4.2542,6.4099,30.73,3.2698,,0.6329
2016/3/3,6.8935,31.2319,3.8272,23.4672,4.3408,6.4099,30.11,3.3377,,0.628
2016/3/4,6.6276,29.3648,3.7662,21.1205,4.081,6.1355,28.17,3.2019,,0.6124
2016/3/7,6.8675,30.0537,3.8211,21.6697,4.2061,6.2825,28.7,3.3208,,0.6212
2016/3/8,7.1269,30.1935,3.8455,22.2689,4.3216,6.4687,29.97,3.3802,,0.6299
2016/3/9,6.6989,29.4347,3.7662,21.3901,4.158,6.2041,28.75,3.2188,,0.6183
2016/3/10,6.5238,29.245,3.7356,20.3216,4.0425,6.0277,28.32,3.1594,,0.6124
2016/3/11,6.5238,29.1951,3.7234,20.0719,3.9847,6.0277,27.87,3.1339,,0.6144
2016/3/14,6.7054,30.543,3.7845,21.3202,4.0906,6.1845,29.1,3.2528,,0.6241
2016/3/15,6.5822,30.4332,3.7478,21.2503,4.0328,6.1355,28.54,3.2019,,0.6231
2016/3/16,6.4979,29.5745,3.7173,20.8109,3.9655,6.0865,27.83,3.1679,,0.6115
2016/3/17,6.6924,30.6628,3.7845,22.5684,4.1098,6.2335,28.53,3.2443,,0.6251
2016/3/18,6.9518,32.1505,3.7906,23.9165,4.2927,6.4197,30.13,3.3632,,0.6387
2016/3/21,7.1982,32.8494,3.8699,24.6455,4.3505,6.5569,32.28,3.3972,,0.6416
2016/3/22,7.0296,32.6997,3.8516,24.3559,4.3216,6.4197,30.97,3.3208,,0.6474
2016/3/23,7.0361,33.3487,3.8577,24.4858,4.3505,6.4393,31.46,3.3547,,0.6436
2016/3/24,6.8545,33.5484,3.7967,25.0649,4.235,6.3119,30.93,3.2528,,0.6329
2016/3/25,6.9388,34.1574,3.8455,25.724,4.3023,6.3805,30.41,3.2783,,0.6329
