ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2016/7/18,-1.5606,-0.5213,-0.3339,0,1.0399,-1.8088,-3.7911,0.3155,0.1277,0.9129,1.1132,-1.2979,0.2592,1.3733,2.9653,0.197,,,-2.0408,-2.1186,-1.548,-0.3413,-1.1494,1.5939,-1.8821,-1.6284,-0.9375,,,,-1.264,-0.8511,1.2668,0.5489,1.2259,,2.6737,1.1324,1.2287,1.0398,1.1536,2.4391,2.5934,1.5916,1.5755,3.972,2.104,0.0547,,,0.9068,1.5207,2.3632,1.9135,1.9967,2.0665,4.1751,0.7225,0.4446,,,,1.7969,0.205,2616327399,6421417167,5630541854,4603277250,7543624539,5385027348,9501774012,5444760066,4073872356,2419171200,2897385942,2676213413,5007639000,3239724811,3926135040,6421417167,,,4053275876,8239032306,4639219880,4655906303,2747828381,3987520000,2380472797,8443269900,9510000000,,,,1976374129,2380472797,-7.4115,15.3658,69.5606,-59.8932,-12.0356,26.4387,28.3175,18.5809,42.021,60.4888,30.8783,156.3701,17.0045,72.3663,296.5322,11.7855,,,432.954,74.0559,155.4451,250.8833,231.9011,306.7786,-81.0834,17.4328,29.3477,,,,34.5498,-48.5316,13.9397,1.6006,1.0702,7.4236,3.1264,3.5492,2.6011,1.9323,2.4339,4.1798,2.2598,3.904,1.8874,3.3726,2.4802,1.2276,,,5.7863,4.5748,3.9438,3.8732,3.4683,6.2315,9.5554,3.0684,1.4144,,,,4.2819,5.7193,77.8121,1.7727,2.9183,15.1805,3.3122,3.4934,1.3982,1.3732,1.6168,4.18,7.3169,4.5189,1.4402,2.0996,1.6724,1.3597,,,5.3097,4.0199,4.1617,4.6733,1.2774,5.5387,2.7856,2.7887,1.8959,,,,2.8159,1.6673
2016/7/19,0,1.3974,-0.335,0,1.0292,0.4605,-0.0876,2.5157,-0.3827,1.8914,-2.2936,2.4507,0.8403,-0.2463,0.2451,-0.1967,,,8.3333,2.381,1.5723,-0.1712,0,-0.1364,1.1509,-0.7524,1.2618,,,,1.0669,0.2146,0.9317,1.307,0.9296,,1.7887,0.6551,0.6925,2.3155,1.8049,5.0289,2.7828,2.4548,1.7592,2.3288,1.3478,0.2152,,,2.6009,2.4277,2.0811,0.9707,2.259,1.3377,3.788,0.7867,0.3262,,,,1.4421,0.1669,2616327399,6511148761,5611679067,4603277250,7621260470,5409826816,9493453720,5581735162,4058283559,2464928550,2830932136,2741799037,5049720000,3231745193,3935757920,6511148761,,,4391048866,8435199742,4712163588,4647933861,2747828381,3982080000,2407869542,8379738900,9630000000,,,,1997459202,2407869542,-7.4115,15.5805,69.3275,-59.8932,-12.1595,26.5605,28.2927,19.0484,41.8602,61.6329,30.1701,160.2023,17.1474,72.1881,297.259,11.7633,,,469.0335,75.8192,157.8892,250.4537,231.9011,306.36,-82.0166,17.3016,29.718,,,,34.9184,-48.643,13.9397,1.623,1.0666,7.4236,3.1586,3.5656,2.5988,1.9809,2.4246,4.2588,2.2079,3.9996,1.9032,3.3643,2.4862,1.2253,,,6.2685,4.6837,4.0058,3.8666,3.4683,6.223,9.6654,3.0454,1.4323,,,,4.3276,5.7324,77.8121,1.7975,2.9085,15.1805,3.3463,3.5095,1.397,1.4078,1.6106,4.2591,7.1491,4.6296,1.4523,2.0944,1.6765,1.3571,,,5.7522,4.1156,4.2271,4.6653,1.2774,5.5311,2.8177,2.7677,1.9198,,,,2.8459,1.6711
2016/7/20,0.122,-0.5168,-0.5042,0,0.1698,1.3752,0.3506,-1.0736,0.6402,4.2776,-0.1408,1.867,-1.0256,-1.1111,1.2225,-0.5911,,,-2.4725,-1.2685,0.1548,1.0292,-0.1453,-0.8197,1.0114,0.1516,-0.6231,,,,0.0704,0.7138,0.7614,0.6046,0.6509,,1.4777,0.8113,0.5604,1.301,1.9847,12.5034,1.5842,3.2263,1.3096,2.1903,2.4297,0.2005,,,1.9288,1.5601,2.8503,1.3142,1.7551,0.9818,4.2235,0.6283,0.2339,,,,1.5522,0.444,2619518043,6477499413,5583384887,4603277250,7634199791,5484225220,9526734890,5521808558,4084264887,2570369400,2826944907,2792987817,4997928000,3195836913,3983872320,6477499413,,,4282478976,8328199322,4719457959,4695768515,2743834444,3949440000,2432222205,8392445100,9570000000,,,,1998864873,2432222205,-7.4205,15.5,68.978,-59.8932,-12.1801,26.9257,28.3919,18.8438,42.1282,64.2694,30.1276,163.1932,16.9715,71.386,300.893,11.6882,,,457.4365,74.8574,158.1336,253.0313,231.564,303.8489,-82.8461,17.3278,29.5329,,,,34.943,-48.9719,13.9567,1.6146,1.0613,7.4236,3.164,3.6146,2.6079,1.9596,2.4401,4.441,2.2048,4.0743,1.8837,3.3269,2.5166,1.2175,,,6.1135,4.6243,4.012,3.9064,3.4633,6.172,9.7632,3.05,1.4233,,,,4.3306,5.7712,77.907,1.7882,2.8938,15.1805,3.352,3.5578,1.4019,1.3927,1.6209,4.4412,7.139,4.7161,1.4374,2.0711,1.697,1.3484,,,5.61,4.0634,4.2337,4.7134,1.2755,5.4858,2.8462,2.7719,1.9079,,,,2.8479,1.6824
2016/7/21,2.3143,0.5195,0,0,-1.5254,-1.292,0.0873,-0.155,2.0356,9.9845,-1.1754,0.2291,0.5181,0.3745,0.8454,-0.0991,,,-1.2207,0.2141,-0.9274,-0.5093,0,-0.2755,5.5069,0.0757,0,,,,0.0703,3.331,1.5863,1.0779,0.8408,,1.9522,0.8692,0.8129,0.7992,2.7653,21.1157,6.4513,2.948,1.1429,2.5477,1.6265,0.1833,,,1.0703,1.3677,1.9596,1.2199,1.7834,1.3435,13.9335,0.9305,0.31,,,,2.2215,3.0306,2680140263,6511148761,5583384887,4603277250,7517745896,5413369597,9535055182,5513247614,4167405140,2827008450,2793718004,2799386415,5023824000,3207806340,4017552400,6511148761,,,4230204585,8346032726,4675691734,4671851188,2743834444,3938560000,2566161851,8398798200,9570000000,,,,2000270545,2566161851,-7.5922,15.5805,68.978,-59.8932,-11.9943,26.5779,28.4167,18.8146,42.9858,70.6864,29.7735,163.5671,17.0595,71.6533,303.4367,11.6635,,,451.8528,75.0177,156.6671,251.7425,231.564,303.0118,-87.4083,17.3409,29.5329,,,,34.9676,-50.5472,14.2797,1.623,1.0613,7.4236,3.1157,3.5679,2.6102,1.9566,2.4898,4.8844,2.1789,4.0836,1.8935,3.3394,2.5379,1.2149,,,6.0388,4.6342,3.9748,3.8865,3.4633,6.155,10.3008,3.0523,1.4233,,,,4.3336,5.9568,79.71,1.7975,2.8938,15.1805,3.3009,3.5118,1.4031,1.3905,1.6539,4.8847,7.0551,4.7269,1.4449,2.0789,1.7114,1.3456,,,5.5415,4.0721,4.1944,4.6893,1.2755,5.4707,3.0029,2.774,1.9079,,,,2.8499,1.7365
2016/7/22,-0.5952,-3.273,-1.1824,0,-0.5164,0.0654,-5.5846,-2.1739,0.7481,-2.8853,-1.9981,2.2857,0,1.99,1.7964,0.496,,,-1.616,-2.3504,0.39,0,-0.5822,-2.0028,-1.898,-1.1346,-2.3511,,,,-1.7569,-0.2058,1.0218,1.5712,1.0146,,1.5008,0.8702,1.612,0.9916,2.8384,16.0363,2.6271,4.8676,1.1906,6.437,1.8955,0.2186,,,0.8374,1.4697,2.808,1.1499,1.547,1.5913,8.9059,0.7579,0.6398,,,,2.0574,0.535,2664187047,6298036226,5517365133,4603277250,7478927931,5416912378,9002556463,5393394405,4198582734,2745441000,2737896807,2863372390,5023824000,3271643282,4089724000,6298036226,,,4161845766,8149865290,4693927661,4671851188,2727858698,3859680000,2517456525,8303501700,9345000000,,,,1965128757,2517456525,-7.5471,15.0706,68.1624,-59.8932,-11.9324,26.5952,26.8297,18.4056,43.3074,68.6469,29.1786,167.3057,17.0595,73.0793,308.8877,11.6856,,,444.551,73.2545,157.2782,251.7425,230.2158,296.9432,-85.7493,17.1442,28.8385,,,,34.3532,-50.2901,14.1947,1.5698,1.0487,7.4236,3.0996,3.5703,2.4645,1.914,2.5084,4.7435,2.1354,4.177,1.8935,3.4058,2.5835,1.2172,,,5.9413,4.5253,3.9903,3.8865,3.4431,6.0317,10.1053,3.0176,1.3899,,,,4.2575,5.9265,79.2355,1.7386,2.8596,15.1805,3.2838,3.5141,1.3247,1.3603,1.6663,4.7437,6.9141,4.8349,1.4449,2.1203,1.7421,1.3481,,,5.452,3.9764,4.2107,4.6893,1.2681,5.3611,2.9459,2.7425,1.863,,,,2.7998,1.7277
2016/7/25,0,0.6233,0.3419,0,0,-0.4578,-0.0924,1.5873,1.4851,-1.5217,0.9709,0.9497,0,4.0244,0.8824,0.1974,,,0.7729,0,-2.4087,-0.6826,0.4392,-0.1409,0.5441,-0.6121,-0.1605,,,,-0.0715,0.0687,0.8117,0.509,0.5691,,0.8263,0.4422,0.881,0.9631,2.9001,9.2018,1.702,5.0333,0.9043,7.1113,2.5404,0.1749,,,0.9861,0.8652,2.9513,0.8695,1.7427,1.0923,5.2113,0.6484,0.3204,,,,1.4729,0.3509,2664187047,6337293798,5536227920,4603277250,7478927931,5392112910,8994236171,5479003840,4260937923,2703662550,2833035962,2890566430,5023824000,3403306975,4125809800,6337293798,,,4194014622,8149865290,4580864913,4639961419,2739840508,3854240000,2531154898,8252676900,9330000000,,,,1963723086,2531154898,-7.5471,15.1645,68.3954,-59.8932,-11.9324,26.4735,26.8049,18.6978,43.9505,67.6022,29.4619,168.8947,17.0595,76.0203,311.6132,11.7405,,,447.9871,73.2545,153.4898,250.0241,231.2269,296.5247,-86.2159,17.0393,28.7923,,,,34.3287,-50.4688,14.1947,1.5796,1.0523,7.4236,3.0996,3.5539,2.4622,1.9444,2.5457,4.6713,2.1561,4.2167,1.8935,3.5429,2.6063,1.223,,,5.9872,4.5253,3.8942,3.86,3.4583,6.0232,10.1603,2.9992,1.3876,,,,4.2545,5.9476,79.2355,1.7495,2.8694,15.1805,3.2838,3.498,1.3235,1.3819,1.691,4.6716,6.9812,4.8808,1.4449,2.2056,1.7575,1.3545,,,5.4941,3.9764,4.1093,4.6573,1.2737,5.3536,2.9619,2.7258,1.86,,,,2.7978,1.7339
2016/7/26,0.479,0.9735,1.1925,0,0.692,1.7083,3.1452,0.7812,-0.122,6.3282,3.5577,5.1467,2.6418,-0.8206,1.7493,-0.0985,,,0.9588,1.3129,0.7166,2.921,2.4781,1.6231,0.3608,2.6944,0.9646,,,,1.4316,0.1374,0.8999,0.5273,0.865,,1.2253,0.7983,0.9897,1.0387,2.1767,21.1169,3.8872,6.1306,2.1978,4.1064,4.3576,0.1167,,,0.8974,1.0554,2.2259,1.8509,3.7169,1.3411,4.8793,0.9167,0.2453,,,,1.7759,0.3611,2676949620,6398984269,5602247674,4603277250,7530685218,5484225220,9277126115,5521808558,4255741657,2874755250,2933826664,3039333822,5156541000,3375378312,4197981400,6398984269,,,4234225692,8256865709,4613689582,4775492938,2807737430,3916800000,2540287147,8475035400,9420000000,,,,1991836516,2540287147,-7.5832,15.3121,69.211,-59.8932,-12.0149,26.9257,27.648,18.8438,43.8969,71.8802,30.51,177.5871,17.5101,75.3964,317.0641,11.7147,,,452.2823,74.2162,154.5896,257.3272,236.9571,301.3377,-86.527,17.4984,29.07,,,,34.8201,-50.4761,14.2627,1.595,1.0648,7.4236,3.1211,3.6146,2.5396,1.9596,2.5426,4.9669,2.2328,4.4337,1.9435,3.5138,2.6519,1.2203,,,6.0446,4.5847,3.9221,3.9727,3.544,6.121,10.197,3.08,1.401,,,,4.3154,5.9485,79.6151,1.7665,2.9036,15.1805,3.3066,3.5578,1.3651,1.3927,1.689,4.9672,7.2296,5.132,1.4831,2.1875,1.7882,1.3515,,,5.5468,4.0286,4.1388,4.7934,1.3052,5.4405,2.9726,2.7992,1.878,,,,2.8379,1.7341
2016/7/27,-3.2181,-2.3663,-5.0505,0,-7.5601,-5.6848,-4.1256,-3.2558,-3.7851,-9.9654,-5.5246,-1.5263,-5.3358,-6.974,-3.3811,-0.4931,,,-6.1728,-5.8315,-9.6443,-6.01,-4.9787,-7.7778,1.6777,-3.6732,-3.6624,,,,-6.4926,-1.3717,2.3625,1.4866,1.6764,,2.9631,1.5588,1.1359,1.6341,2.6911,17.2133,6.0954,6.1013,2.8412,5.6024,3.5149,0.2445,,,1.6411,2.1378,5.2176,2.3838,4.0486,2.8099,14.9231,1.3036,0.4932,,,,3.014,1.523,2590802254,6247562204,5319305872,4603277250,6961355064,5172460479,8894392661,5342028744,4094657419,2588274450,2771744318,2992943990,4881396000,3139979589,4056043920,6247562204,,,3972853736,7775363821,4168732958,4488485015,2667949649,3612160000,2582904307,8163733500,9075000000,,,,1862514738,2582904307,-7.3392,14.9498,65.7155,-59.8932,-11.1066,25.3951,26.5074,18.2303,42.2354,64.7171,28.8245,174.8766,16.5758,70.1383,306.3439,11.6385,,,424.3636,69.8883,139.6806,241.8618,225.1598,277.9004,-87.9786,16.8556,28.0053,,,,32.5594,-49.704,13.8037,1.5573,1.0111,7.4236,2.8851,3.4091,2.4348,1.8958,2.4464,4.472,2.1095,4.366,1.8398,3.2688,2.5622,1.2123,,,5.6715,4.3173,3.5438,3.734,3.3675,5.6449,10.368,2.9669,1.3497,,,,4.0352,5.8575,77.053,1.7247,2.757,15.1805,3.0566,3.3555,1.3088,1.3473,1.625,4.4722,6.8302,5.0537,1.4039,2.0349,1.7278,1.3427,,,5.2044,3.7937,3.7396,4.5053,1.2403,5.0173,3.0225,2.6964,1.8092,,,,2.6536,1.7076
2016/7/28,-0.1232,1.3465,-0.7092,0,-0.9294,0.5479,0.3742,0.9615,-1.3959,-4.6887,1.0319,-1.55,1.1936,-1.2706,4.0332,0.1982,,,0.2024,-0.4587,-0.175,-0.7105,-0.2994,-0.9789,1.7678,2.6459,-0.3306,,,,0.9057,-1.1822,1.1112,1.1005,1.1272,,1.5197,0.9106,0.7999,0.8714,1.3998,10.9808,4.096,3.7303,1.5402,2.7309,2.0909,0.1681,,,0.922,1.0421,2.6968,1.2932,1.6784,1.7533,12.9631,1.2985,0.4451,,,,1.4733,0.8444,2587611611,6331685573,5281580298,4603277250,6896658455,5200802728,8927673831,5393394405,4037498496,2466918000,2800347085,2946554158,4939662000,3100081500,4219632880,6331685573,,,3980895950,7739697015,4161438587,4456595246,2659961776,3576800000,2628565550,8379738900,9045000000,,,,1879382796,2628565550,-7.3301,15.1511,65.2494,-59.8932,-11.0034,25.5342,26.6066,18.4056,41.6458,61.6827,29.1219,172.166,16.7737,69.2471,318.6994,11.6491,,,425.2227,69.5677,139.4362,240.1434,224.4856,275.18,-89.5339,17.3016,27.9127,,,,32.8543,-49.0619,13.7867,1.5782,1.0039,7.4236,2.8583,3.4278,2.444,1.914,2.4122,4.2623,2.1312,4.2983,1.8617,3.2272,2.6656,1.2134,,,5.6829,4.2975,3.5376,3.7074,3.3574,5.5896,10.5513,3.0454,1.3452,,,,4.0717,5.7818,76.9581,1.7479,2.7374,15.1805,3.0282,3.3739,1.3137,1.3603,1.6024,4.2625,6.9007,4.9754,1.4207,2.0091,1.7975,1.3439,,,5.2149,3.7763,3.7331,4.4733,1.2366,4.9682,3.0759,2.7677,1.8032,,,,2.6777,1.6855
2016/7/29,-0.4932,0.4429,-0.5357,0,-1.1257,-2.248,-2.9823,-1.1111,-0.3861,0.1613,0.0486,-1.1944,0,0.2574,-1.8814,0.3956,,,-0.6061,-1.3825,-0.7888,1.7889,-1.5015,-0.7605,-1.9687,3.9424,-0.6633,,,,0.1496,-1.0556,0.841,0.9373,0.4693,,1.0296,0.7038,1.7742,0.7021,1.4193,5.6836,1.8062,3.021,0.7803,1.6074,1.8104,0.2818,,,0.56,0.7889,1.5301,0.987,1.5858,1.0748,13.9716,3.4014,0.2303,,,,0.9491,0.7226,2574849038,6359726696,5253286118,4603277250,6819022525,5083890950,8661424472,5333467801,4021909698,2470896900,2801709122,2911361872,4939662000,3108061118,4140244120,6359726696,,,3956769308,7632696595,4128613918,4536319669,2620022410,3549600000,2576816141,8710100100,8985000000,,,,1882194139,2576816141,-7.294,15.2182,64.8999,-59.8932,-10.8795,24.9602,25.8131,18.2011,41.485,61.7822,29.1361,170.1097,16.7737,69.4253,312.7034,11.6803,,,422.6456,68.6059,138.3363,244.4394,221.115,273.0873,-87.7712,17.9837,27.7276,,,,32.9034,-48.4813,13.7187,1.5852,0.9985,7.4236,2.8261,3.3508,2.3711,1.8928,2.4029,4.2692,2.1323,4.247,1.8617,3.2355,2.6154,1.2167,,,5.6485,4.2381,3.5097,3.7737,3.307,5.5471,10.3436,3.1654,1.3363,,,,4.0778,5.7134,76.5785,1.7557,2.7227,15.1805,2.9941,3.2981,1.2745,1.3452,1.5962,4.2694,6.904,4.916,1.4207,2.0142,1.7636,1.3475,,,5.1833,3.7241,3.7036,4.5533,1.218,4.9304,3.0154,2.8768,1.7913,,,,2.6817,1.6656
2016/8/1,-3.9653,-0.1764,-1.6158,0,-3.2258,-1.2544,0.1921,0,2.584,-4.1868,-4.1322,-4.3956,-2.228,-3.2092,-4.939,-1.7734,,,-3.8618,-2.1028,-1.8551,-2.2847,-2.8963,-2.2989,-8.4465,-2.1882,-0.8347,,,,-1.9417,-3.9118,1.4668,0.9283,0.6885,,1.2678,0.9795,0.6218,1.1317,2.1413,6.2315,2.3426,4.2626,1.072,1.8508,2.1258,0.1199,,,0.8084,0.91,2.1691,1.3729,1.7744,1.2837,8.5525,2.3468,0.1965,,,,1.2771,0.9395,2472748457,6348510247,5168403578,4603277250,6599054057,5020120890,8678065057,5333467801,4125835013,2367445500,2685936017,2783389921,4829604000,3008315896,3935757920,6348510247,,,3803967241,7472195966,4052023024,4432677919,2544137614,3468000000,2359164217,8519507100,8910000000,,,,1845646680,2359164217,-7.0048,15.1914,63.8512,-59.8932,-10.5286,24.6471,25.8627,18.2011,42.557,59.1955,27.9321,162.6324,16.3999,67.1973,297.259,11.4305,,,406.3239,67.1633,135.77,238.8546,214.7107,266.8095,-80.3576,17.5902,27.4961,,,,32.2645,-46.4209,13.1747,1.5824,0.9824,7.4236,2.7349,3.3087,2.3756,1.8928,2.465,4.0904,2.0441,4.0603,1.8203,3.1317,2.4862,1.1907,,,5.4304,4.149,3.4446,3.6875,3.2112,5.4196,9.4699,3.0961,1.3252,,,,3.9986,5.4706,73.542,1.7526,2.6787,15.1805,2.8975,3.2567,1.277,1.3452,1.6374,4.0906,6.6187,4.6999,1.389,1.9496,1.6765,1.3187,,,4.9831,3.6458,3.6349,4.4493,1.1827,4.8171,2.7607,2.8139,1.7763,,,,2.6296,1.5948
2016/8/2,0.9032,0.0883,0.9124,0,0.3922,1.8349,0.2876,0.321,2.0151,1.0084,1.0649,2.931,-0.067,1.7241,5.5623,-0.1003,,,1.4799,1.1933,0.8101,0.3597,1.4129,1.1765,1.6774,-1.044,0.3367,,,,1.2947,0.8882,0.7165,0.4712,0.3785,,0.7574,0.6135,0.3746,0.527,2.1177,3.9387,1.2272,2.2612,0.8863,1.2105,1.6429,0.0496,,,0.4213,0.4953,1.4792,0.6528,1.019,0.8485,5.9859,1.7846,0.2167,,,,1.1151,0.4282,2495082959,6354118472,5215560545,4603277250,6624932700,5112233199,8703025934,5350589688,4208975266,2391318900,2714538784,2864972040,4826367000,3060183411,4154678440,6354118472,,,3860262739,7561362982,4084847693,4448622803,2580083044,3508800000,2398737294,8430563700,8940000000,,,,1869543095,2398737294,-7.068,15.2048,64.4338,-59.8932,-10.5698,25.0994,25.9371,18.2595,43.4146,59.7924,28.2296,167.3992,16.389,68.3559,313.7936,11.4454,,,412.3371,67.9648,136.8699,239.7138,217.7443,269.9484,-81.7055,17.4065,27.5887,,,,32.6823,-46.9562,13.2937,1.5838,0.9913,7.4236,2.7457,3.3694,2.3825,1.8989,2.5147,4.1317,2.0659,4.1793,1.819,3.1857,2.6245,1.1922,,,5.5107,4.1985,3.4725,3.7008,3.2566,5.4834,9.6288,3.0638,1.3296,,,,4.0504,5.5336,74.2062,1.7541,2.7032,15.1805,2.9089,3.3165,1.2806,1.3495,1.6704,4.1319,6.6892,4.8376,1.3881,1.9832,1.7698,1.3204,,,5.0569,3.6893,3.6644,4.4653,1.1994,4.8737,2.807,2.7845,1.7823,,,,2.6636,1.6132
2016/8/3,0,0.1765,0.7233,0,0.1953,0.2079,-0.7648,0.16,1.1111,1.7471,0.8028,-0.1117,0.2683,1.3038,-1.216,-0.6024,,,-0.4167,0.7075,0.0893,0.7168,3.096,0.155,1.3325,-1.2811,0.3356,,,,-0.3759,0.1467,0.9138,0.5209,0.6002,,0.627,0.3754,0.3617,0.6672,2.2237,5.1583,1.5144,1.7166,0.7234,1.5287,1.199,0.203,,,0.5359,0.725,1.3437,0.5152,3.7161,0.7701,6.7769,1.2295,0.2066,,,,0.6894,0.3186,2495082959,6365334921,5253286118,4603277250,6637872022,5122861543,8636463594,5359150631,4255741657,2433097350,2736331369,2861772741,4839315000,3100081500,4104158320,6365334921,,,3844178311,7614863192,4088494878,4480512573,2659961776,3514240000,2430700164,8322561000,8970000000,,,,1862514738,2430700164,-7.068,15.2316,64.8999,-59.8932,-10.5905,25.1516,25.7387,18.2888,43.8969,60.837,28.4562,167.2123,16.4329,69.2471,309.9779,11.3327,,,410.6191,68.4456,136.9921,241.4322,224.4856,270.3669,-82.7943,17.1835,27.6813,,,,32.5594,-46.8439,13.2937,1.5866,0.9985,7.4236,2.751,3.3765,2.3642,1.9019,2.5426,4.2038,2.0825,4.1747,1.8239,3.2272,2.5926,1.1805,,,5.4878,4.2282,3.4756,3.7273,3.3574,5.4919,9.7571,3.0246,1.3341,,,,4.0352,5.5204,74.2062,1.7572,2.7227,15.1805,2.9146,3.3234,1.2709,1.3517,1.689,4.2041,6.7429,4.8322,1.3918,2.0091,1.7483,1.3074,,,5.0358,3.7154,3.6676,4.4973,1.2366,4.8813,2.8444,2.7488,1.7883,,,,2.6536,1.6093
2016/8/4,1.7903,-0.1762,0.1795,0,0.1949,0.2766,2.6012,0.3195,0,-0.3271,1.8417,0.559,1.204,-0.3861,6.9168,-0.404,,,0.8368,0.4684,1.6949,-0.7117,0.4505,0.3096,-0.0626,0.3053,0,,,,-0.9811,-0.1465,0.864,0.5143,0.4611,,0.738,0.5025,0.9186,0.9606,1.9445,5.2611,1.6155,1.4591,0.9008,1.3415,3.289,0.1433,,,0.5803,0.5472,2.0715,0.7651,1.8675,1.1673,5.9082,1.2187,0.2542,,,,1.7828,0.1776,2539751963,6354118472,5262717512,4603277250,6650811344,5137032668,8861111491,5376272518,4255741657,2425139550,2786726720,2877769235,4897581000,3088112073,4388033280,6354118472,,,3876347167,7650529999,4157791402,4448622803,2671943585,3525120000,2429178122,8347973400,8970000000,,,,1844241008,2429178122,-7.1946,15.2048,65.0164,-59.8932,-10.6111,25.2211,26.4082,18.3472,43.8969,60.6381,28.9803,168.1469,16.6308,68.9797,331.4183,11.3313,,,414.0552,68.7662,139.314,239.7138,225.4968,271.204,-82.7424,17.236,27.6813,,,,32.24,-46.9512,13.5317,1.5838,1.0003,7.4236,2.7564,3.3858,2.4257,1.908,2.5426,4.1901,2.1209,4.198,1.8459,3.2148,2.772,1.1803,,,5.5337,4.248,3.5345,3.7008,3.3726,5.5089,9.751,3.0338,1.3341,,,,3.9956,5.5331,75.5347,1.7541,2.7276,15.1805,2.9202,3.3326,1.3039,1.356,1.689,4.1903,6.8671,4.8592,1.4086,2.0013,1.8692,1.3072,,,5.078,3.7328,3.7298,4.4653,1.2421,4.8964,2.8426,2.7572,1.7883,,,,2.6276,1.613
2016/8/5,0,-0.7061,0.7168,0,-0.5837,-0.9655,0.939,-1.1146,2.1978,0.082,-1.0264,-1.2229,-0.9914,-0.2584,1.1513,-0.8114,,,-0.7261,-0.4662,-2.4561,-1.0753,0.5979,0.2315,-1.1905,-2.2831,-0.5017,,,,-2.2866,0.2201,,0.4326,0.6898,,0.6963,0.4576,0.6877,0.7591,3.5326,5.2615,1.4549,1.3838,0.8295,1.2667,4.3215,0.2779,,,0.5027,0.4978,1.7376,0.479,1.5769,1.4593,4.6472,1.0811,0.2177,,,,1.6418,0.3292,2539751963,6309252675,5300443085,4603277250,6611993378,5087433731,8944314416,5316345914,4349274441,2427129000,2758123953,2842576948,4849026000,3080132455,4438553400,6309252675,,,3848199418,7614863192,4055670209,4400788150,2687919332,3533280000,2400259335,8157380400,8925000000,,,,1802070863,2400259335,-7.1946,15.0974,65.4825,-59.8932,-10.5492,24.9776,26.6562,18.1427,44.8617,60.6878,28.6828,166.0907,16.4659,68.8015,335.234,11.2371,,,411.0486,68.4456,135.8922,237.1362,226.8451,271.8318,-81.7574,16.8425,27.5424,,,,31.5028,-47.0277,13.5317,1.5726,1.0075,7.4236,2.7403,3.3531,2.4485,1.8867,2.5985,4.1935,2.0991,4.1466,1.8276,3.2065,2.8039,1.1705,,,5.4935,4.2282,3.4477,3.661,3.3927,5.5216,9.6349,2.9645,1.3274,,,,3.9042,5.5421,75.5347,1.7417,2.7472,15.1805,2.9032,3.3004,1.3162,1.3409,1.7261,4.1937,6.7966,4.7998,1.3946,1.9961,1.8907,1.2964,,,5.0411,3.7154,3.6382,4.4173,1.2495,4.9077,2.8088,2.6943,1.7793,,,,2.5675,1.6156
