ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2017/5/2,75.0344,5.7946,23.1883,11.0387,10.72,40.5859,16.8228,17.7928,16.0275,15.3398,,44.5219,22.9932,9.5804,15.1101,34.3221,6.7174,12.4116,18.6432,19.1508,22.833,,40.1588,29.6844,42.1121,28.7727,1.0908
2017/5/3,73.5543,5.8241,23.02,10.8499,10.72,40.5173,16.9343,17.3521,16.1319,15.2978,,44.1747,22.7013,9.5514,15.4654,33.9856,6.7748,12.4116,18.6727,18.924,22.9659,,39.7628,29.285,42.1218,28.5374,1.1054
2017/5/4,73.4955,5.8044,23.0992,10.7406,10.72,39.8122,16.6727,17.3031,16.1058,15.1869,,43.9818,23.0497,9.5707,15.2581,33.9952,6.7843,12.4021,18.535,18.7958,22.7475,,39.5938,28.5661,42.8905,29.1845,1.1035
2017/5/5,73.0838,5.7357,22.8716,10.6909,10.72,39.0776,16.677,17.1367,16.3081,15.0262,,42.7279,23.0968,9.3777,14.8535,33.5529,6.7652,12.2779,18.2398,18.8253,22.7855,,38.9496,28.4748,42.764,28.9884,1.0976
2017/5/8,71.7507,5.6669,21.9017,10.3829,10.72,39.1462,16.2698,16.9408,16.034,14.4143,,42.0431,22.2588,9.0594,14.8239,33.4856,6.6506,12.1919,17.6102,18.5788,22.8805,,38.5536,27.8585,41.9953,28.2924,1.0937
2017/5/9,71.4272,5.6473,21.9808,10.3829,10.72,39.5379,16.7542,17.2934,15.91,14.6782,,42.0914,22.1834,9.1269,14.8337,33.1395,6.6888,12.1728,17.4823,18.5689,22.007,,38.8387,27.8871,42.297,28.3316,1.0976
2017/5/10,71.5547,5.4607,21.9413,10.0351,10.72,38.206,16.3341,16.9898,15.9492,14.5711,,42.4386,22.4094,8.8182,14.4389,33.1972,6.5646,12.1537,17.1871,18.5788,21.9406,,37.411,27.3707,41.0126,27.8806,1.0635
2017/5/11,73.2406,5.3428,20.8031,9.8265,,38.0591,16.2998,16.6666,15.5968,14.5979,,42.6122,22.852,8.577,14.1133,33.6491,6.6601,12.039,16.7739,18.3914,22.2064,,37.0021,28.1609,41.285,27.312,1.0459
2017/5/12,71.3978,5.3134,21.1792,9.6775,,38.3823,16.2397,16.3631,14.8887,14.3455,,42.6315,22.7766,8.577,14.0244,33.8038,6.5932,12.0963,16.5083,18.6281,22.4627,,37.5982,27.7986,41.0321,26.9885,1.0449
2017/5/15,72.2114,5.3821,20.8724,9.7768,,39.1756,16.2496,16.696,14.9772,14.2537,,42.7858,23.69,8.4323,13.9948,34.4226,6.5932,11.9817,16.5673,18.7563,23.2033,,37.0506,27.6902,41.431,27.5081,1.044
2017/5/16,74.5051,5.5786,21.1297,9.9358,,39.1658,17.2974,17.0387,15.3411,14.5558,,42.7183,23.8124,8.6349,14.2613,34.8577,6.641,12.1823,17.1084,19.0324,23.9248,,38.4367,28.392,42.3651,28.0865,1.0557
2017/5/17,74.2894,5.775,21.298,9.9159,,39.3127,17.3764,17.166,15.705,14.5902,,42.7376,23.9913,8.5866,14.3699,34.1519,6.6792,12.2301,17.0691,19.3184,23.621,,38.1872,29.1281,42.9392,28.6159,1.0625
2017/5/18,73.9071,5.716,20.9813,9.8563,,39.2441,17.1985,16.931,15.8131,14.6629,,42.8147,23.6052,8.7313,14.2021,34.3839,6.6601,12.1154,16.9609,19.279,23.7064,,37.9932,28.703,42.5208,28.4688,1.0528
2017/5/19,74.4463,5.8634,21.0209,9.9258,,38.206,16.5066,16.8919,15.6165,14.5826,21.1823,42.9787,23.7464,8.6059,14.2416,34.442,6.6219,12.0103,17.0002,19.1606,24.0672,,37.2932,28.4605,42.657,28.3806,1.0615
2017/5/22,74.9854,5.8437,20.5656,9.7569,,37.6575,16.3287,16.7254,15.1248,13.7986,23.2999,42.8244,24.0666,8.7024,13.758,33.8328,6.641,11.9052,16.4886,19.1705,24.0292,,36.8704,27.539,42.151,28.7335,1.0459
2017/5/23,74.2502,5.6277,19.7046,9.5085,,36.4333,16.4869,16.0105,14.6626,13.0643,25.6279,43.0462,24.0854,8.5384,13.906,34.7417,6.4499,11.5039,15.918,18.7859,24.3615,,35.4289,26.2894,42.6278,28.7237,1.0206
2017/5/24,74.3678,5.7848,20.2489,9.598,,36.923,16.477,16.412,14.8101,13.0643,28.1927,43.3452,23.6429,8.4708,13.4717,34.3936,6.469,11.5995,15.9869,18.776,24.2001,,34.916,25.8273,42.6278,29.3315,1.003
2017/5/25,73.4268,5.8241,20.2687,9.7669,,37.3343,16.6351,16.6666,14.7707,13.1178,31.0139,42.9691,23.5393,8.3454,13.3928,34.616,6.5454,11.5899,16.1443,18.8352,24.1906,,34.7636,25.8472,43.2311,29.4099,1.0186
2017/5/26,74.1032,5.8339,20.8031,9.7271,,37.7653,16.0816,16.5295,14.6036,13.0643,31.5466,42.9691,23.3981,8.3454,13.3237,34.3163,6.4977,11.6377,16.1345,18.9733,23.9153,,34.8121,26.5262,43.124,29.2433,1.0186
2017/5/31,73.5151,5.8339,21.199,9.6874,,37.5596,15.1228,16.8919,14.5544,13.0719,32.6054,43.9239,23.6146,8.4323,13.4421,33.8135,6.5072,11.6759,16.7936,19.2099,24.2761,,34.8537,25.9271,43.4354,29.8511,1.0176
2017/6/1,73.0838,5.8732,20.6349,9.5483,,35.9436,14.678,16.2945,13.8955,12.2841,29.3435,43.4224,23.577,8.3068,12.8105,33.7844,6.2588,11.5899,15.8197,19.1113,24.6368,,34.8883,24.6005,43.2311,29.1158,0.9767
2017/6/2,73.2308,5.8143,21.4761,9.6874,,36.5508,15.0833,16.9212,13.8267,12.5442,27.7981,43.7889,22.9744,8.3358,12.9388,33.3397,6.3448,11.6568,15.9967,19.3283,24.1242,,35.7408,25.3252,43.63,29.4982,0.9727
2017/6/5,71.6821,5.8241,21.3771,9.8662,,37.0405,15.3304,16.98,13.8562,12.6742,27.4101,43.461,22.7295,8.3551,13.0671,32.8078,6.383,11.609,16.1148,19.3874,24.1242,,37.5704,25.5448,43.1532,29.6844,0.9708
2017/6/6,72.5937,5.8339,21.3178,9.9457,,37.0209,15.2612,17.2444,13.8267,12.6704,26.4762,43.9722,23.2003,8.4419,13.1263,33.3687,6.4499,11.609,16.2132,19.4466,23.9913,,37.6467,25.6133,43.8927,29.5962,0.9679
2017/6/7,74.6619,5.9027,21.6641,10.204,,37.3735,15.5281,17.6263,14.2495,13.0628,27.2194,43.76,23.7276,9.0208,13.4717,33.6007,6.5741,11.7237,16.6657,19.8016,24.4944,,38.6793,26.3665,44.5154,30.0275,0.9971
2017/6/8,75.1324,5.8339,21.674,10.0649,,37.3931,15.3601,17.5284,14.1217,13.3052,26.1408,43.7986,24.189,8.9629,13.5014,34.1712,6.555,12.1346,16.5378,19.5847,24.8172,,39.1506,26.1012,44.5154,30.3216,0.9757
2017/6/9,75.6715,5.8928,21.4761,10.0252,,37.3147,14.8164,17.4304,13.9643,12.9743,26.2855,43.8854,24.1796,8.9436,14.054,34.0068,6.5168,11.9148,16.8526,19.5748,25.3204,,38.8803,26.0641,44.4668,30.5295,0.9757
2017/6/12,76.142,5.9125,22.0699,9.8662,,37.8828,14.8856,17.3227,13.4235,12.4703,25.1741,43.8468,24.5562,8.712,13.4619,34.732,6.3639,11.7906,16.7444,19.6931,25.5767,,38.8387,25.4279,45.8193,30.8958,0.9542
2017/6/13,76.7399,6.0205,21.8918,10.0749,,38.5586,14.9647,17.6165,13.866,12.8897,25.6476,43.5478,24.4055,8.8761,13.5606,34.5677,6.4212,11.9052,16.8133,19.6734,25.5767,,39.0813,26.1953,46.0723,31.2522,0.9552
2017/6/14,75.4166,6.0598,21.5751,10.0053,,38.2452,14.8461,17.4304,14.0332,14.1094,25.253,43.3838,23.7871,8.8761,13.5704,33.4847,6.4212,11.9243,16.587,19.3874,25.1305,,38.6516,26.5576,46.4226,31.2423,0.9464
2017/6/15,75.4657,6.0794,21.5355,10.0949,,38.3529,15.0339,17.8515,14.161,13.917,25.8449,43.5767,23.7585,8.905,13.7777,33.9875,6.5072,11.8957,16.9215,19.417,24.7128,,39.012,27.0997,46.2571,30.6285,0.9562
2017/6/16,75.397,5.991,21.3475,10.075,,38.2941,15.1723,17.5284,14.0627,13.6361,25.6082,43.6925,23.6063,8.8664,13.6593,33.388,6.4786,11.8957,16.8822,19.2592,24.7698,,38.5961,26.7944,46.0236,30.9453,0.9659
2017/6/19,76.4459,5.991,21.3969,10.1447,,36.8055,14.9647,17.7928,14.6527,13.6092,25.6147,43.6828,24.1867,8.9532,14.0639,33.6684,6.555,11.9148,16.8625,19.417,25.2729,,39.7466,27.0797,46.5782,31.5987,0.9727
2017/6/20,77.1743,6.0107,21.387,10.1547,,36.9426,14.9746,17.7928,14.8986,13.5938,25.6805,43.8676,23.9869,8.8954,13.8665,33.7458,6.5072,11.9817,16.9412,19.1705,24.9027,,39.4209,26.9656,46.0042,30.8562,0.9757
2017/6/21,77.696,6.0205,21.5256,10.1248,,37.0013,14.9251,17.4011,14.8297,13.4476,25.9699,43.9162,24.3294,8.9243,14.1429,34.6063,6.661,11.9339,16.9805,19.6734,25.5293,,39.1506,27.3022,45.5048,30.6978,0.9835
2017/6/22,76.9577,5.9223,20.6745,9.9456,,35.7771,14.4902,17.3619,14.4855,13.0821,24.9242,44.169,23.7585,8.7989,13.7185,34.1809,6.6514,11.7046,16.7641,19.7129,25.5673,,38.7625,26.8515,44.7214,30.3018,0.9757
2017/6/23,76.3081,5.8339,21.2683,9.8759,,35.8456,14.4309,17.4109,14.6134,12.9051,24.3455,44.0523,23.8251,8.8182,13.679,34.7127,6.5553,11.6377,16.7641,19.6636,25.9565,,37.7714,27.151,45.3873,30.5295,0.9727
2017/6/26,78.7394,5.8634,21.1099,10.0053,,36.923,14.8362,17.4402,14.4364,13.0936,24.3784,44.1496,24.5578,8.8664,13.7283,35.1865,6.7187,11.7332,16.9314,20.5609,26.4027,,38.7971,27.3051,46.2686,31.1532,0.9845
2017/6/27,78.4638,5.8928,20.8823,10.3936,,37.2168,15.0536,17.4402,14.3675,13.3514,24.4705,44.2371,24.5483,8.9918,13.6591,35.2638,6.7379,11.7332,17.0199,20.699,26.8584,,39.012,27.2537,46.249,31.074,0.9845
2017/6/28,78.2571,5.8928,20.6349,10.2542,,37.1286,14.9054,17.0681,14.1119,12.705,23.9641,44.0523,24.2057,8.905,13.402,34.9254,6.6898,11.6186,16.7051,20.2158,26.4692,,38.6932,26.609,46.7386,32.7074,0.9786
2017/6/29,79.4383,5.9616,20.5161,10.2144,,38.1962,15.3106,17.3521,14.1119,12.7281,24.043,44.2468,24.71,8.9822,13.5108,34.8481,6.7187,11.6855,16.7444,20.8666,27.2097,,38.8803,26.6632,46.5329,32.1332,0.9835
2017/6/30,79.6352,5.9223,21.6543,10.2542,,38.6288,15.2217,18.018,13.807,12.8127,24.3126,44.2079,24.691,9.0401,13.5108,35.0415,6.7571,11.7906,16.8035,21.2611,27.4186,,39.6773,27.6702,47.6395,33.3607,0.9776
2017/7/3,79.5663,5.883,21.6048,10.2741,,39.1793,15.3304,18.3509,13.8955,13.4553,24.5296,44.0523,24.5292,9.1848,13.6195,34.8384,6.7379,11.8575,16.8035,21.1723,26.6306,,40.4813,28.5119,47.5709,32.6678,0.9786
2017/7/4,78.7591,5.9125,21.298,10.4036,,38.3338,15.1327,18.1453,13.8758,13.5169,24.3389,44.2468,24.3104,9.0787,13.5899,34.2679,6.7283,11.8861,16.528,20.7089,26.754,,40.5367,28.5718,46.5525,31.9946,0.9825
2017/7/5,81.0625,5.9616,21.3771,10.3936,,37.5964,15.1228,18.2138,14.043,13.5169,24.7664,44.7331,24.8718,9.098,13.6888,34.4033,6.9494,11.8957,16.5969,21.2217,27.2762,,40.2595,28.4634,46.8071,32.153,0.9864
2017/7/6,82.293,5.9616,21.4464,10.3836,,37.39,14.8955,18.0669,13.925,13.6284,24.9308,44.9665,24.6529,9.0208,13.7382,34.1422,6.9494,11.8479,16.6854,21.0146,27.1432,,40.1278,28.2579,47.0519,32.3708,0.9805
2017/7/7,80.9641,6.158,21.3969,10.4235,,37.4293,15.0141,18.1845,14.0135,13.8978,25.5358,45.4041,24.396,9.0111,13.8075,33.9585,6.9782,11.8575,16.9018,20.5807,26.6496,,40.4535,29.6416,45.9846,31.8065,0.9913
2017/7/10,79.0446,6.2366,21.2881,10.4334,,36.6624,15.7653,18.204,13.7873,13.5746,24.5625,45.3652,23.6919,8.9822,13.7185,30.7193,6.9782,11.9148,16.8822,20.3736,26.0799,,39.3932,29.2422,45.0249,32.1332,0.9913
2017/7/11,78.1587,6.1187,21.8621,10.3438,,38.0192,15.7159,18.3118,14.7511,13.4514,24.1153,45.3554,23.6539,8.905,13.7185,30.0811,6.8821,11.8384,16.9117,19.989,26.2793,,39.0466,27.9299,45.6125,32.2817,0.9864
2017/7/12,78.0701,6.0598,21.9808,10.1148,,37.3703,16.4869,18.6839,14.2397,13.2745,24.1088,45.229,23.6539,8.6252,14.2921,29.8104,6.8532,11.7141,16.6952,20.0679,25.7666,,38.5754,28.0839,45.1424,32.549,0.9952
2017/7/13,78.0602,6.1777,21.8522,10.1248,,37.1245,16.477,18.772,14.1119,13.3591,23.6813,45.2485,23.8061,8.6349,14.3119,31.1737,6.8821,12.0677,17.0494,20.0284,25.8236,,38.9773,27.5847,45.1816,32.3807,1.004
2017/7/14,77.6665,6.0893,21.3475,10.1248,,36.5051,16.3188,18.3803,13.8463,13.159,23.5564,45.2776,23.6634,8.7024,13.9855,30.9997,6.9013,12.2301,17.3937,19.703,26.0641,,38.4645,26.2438,44.8193,32.747,0.9991
2017/7/17,76.4163,5.8928,20.0708,9.3682,,35.984,15.3205,17.8123,12.7843,11.9855,21.202,45.2679,23.2257,8.1718,12.7788,30.6419,6.4976,11.8001,16.5378,19.3579,25.9679,,36.0665,25.2225,44.5647,32.3114,0.9668
2017/7/18,74.2015,5.9714,20.3281,9.4777,,36.1413,15.192,17.7438,12.4991,12.0278,21.4322,45.2582,23.2067,8.3165,12.8481,30.8063,6.5937,12.3734,16.6952,19.6537,25.3618,,36.42,25.0598,43.5267,32.0441,0.959
2017/7/19,75.2154,5.9812,20.4765,9.627,,36.0234,15.617,17.5577,12.6367,12.2048,21.5703,45.3263,23.2447,8.5094,12.9964,30.5936,6.7283,12.6505,17.0396,19.6636,25.5927,,37.1823,25.1255,43.7715,32.0441,0.9688
2017/7/20,76.8002,5.9812,20.4864,9.5374,,35.7874,15.3106,17.7144,12.5581,12.1817,21.4059,45.7055,23.3304,8.4998,13.0459,30.4389,6.7571,12.7938,17.0494,19.772,26.0256,,37.6744,25.0912,43.8303,31.2522,0.9639
2017/7/21,76.8199,5.9223,20.7734,9.5474,,35.9152,15.2217,17.7144,12.4499,12.2548,21.1428,45.5208,23.3399,8.4033,13.0162,30.3809,6.7379,12.6314,17.1675,19.7819,25.7755,,37.3417,24.4807,43.6932,32.0837,0.96
2017/7/24,76.7609,5.9321,20.5854,9.6071,,36.3085,14.678,18.204,12.3614,12.2163,21.3401,45.2679,23.4065,8.3165,12.9964,30.2455,6.7764,12.6218,17.2068,19.7129,25.381,,37.0021,24.5349,44.8291,32.153,0.9629
2017/7/25,76.1112,6.1482,20.4171,9.5374,,36.6034,14.5495,18.0865,12.4892,12.1048,21.4256,44.6358,23.5778,8.6349,12.7591,30.2745,6.8917,12.9563,17.0199,19.9397,25.458,,36.6764,24.4436,44.4766,31.8857,0.9619
2017/7/26,75.3532,6.0893,20.3776,9.4876,,36.397,14.5495,18.1551,12.3221,12.1548,21.1823,44.5677,23.2543,8.8182,12.6601,30.0328,6.7956,12.9276,16.9215,20.0876,25.0924,,36.1012,24.378,44.1828,31.8263,0.9609
2017/7/27,75.0087,6.0794,20.7141,9.6868,,36.6723,14.6187,18.4391,12.5482,12.5049,21.7347,45.0929,22.9022,8.7989,12.947,29.9554,6.8148,13.1569,17.1281,19.92,24.3611,,37.3071,25.1968,44.9564,32.054,0.9766
2017/7/28,75.2056,6.0598,20.6844,9.6668,,36.7509,14.51,18.4489,12.6171,12.4357,21.4651,44.7331,22.9022,8.6638,12.947,29.9844,6.7956,13.1282,17.0888,19.634,24.0821,,37.3833,24.5948,45.2795,32.1629,0.9903
2017/7/31,74.5756,6.0991,20.8823,9.7266,,36.5739,14.8856,18.6545,12.4794,12.4664,21.4717,44.5677,23.0164,8.5287,13.0063,29.9071,6.7667,13.004,17.0986,19.7227,24.0148,26.8474,37.6882,24.5863,45.3481,33.2122,0.9835
2017/8/1,74.2212,6.158,20.5557,9.8759,,36.456,14.8164,18.4391,12.6662,12.3626,21.6887,44.3246,22.8261,8.5577,13.1547,30.0521,6.7667,13.0423,17.0494,19.7424,24.0052,29.5322,37.2308,24.2582,44.741,32.8658,0.9874
2017/8/2,74.802,6.1089,20.2489,9.8958,,36.2102,14.8263,18.0963,12.5089,11.9586,21.2941,44.2663,22.6072,8.413,12.8679,29.8684,6.6995,13.0423,16.8133,19.634,23.8801,32.4884,36.6487,23.6477,45.1816,32.945,0.9805
2017/8/3,73.3845,6.1089,20.1796,10.0352,,36.0135,14.7472,18.1649,12.5581,12.0432,21.3599,43.8287,22.5026,8.5384,12.9173,29.6943,6.6898,12.6696,16.892,19.5452,23.9378,33.1068,36.7526,23.5136,45.7496,32.6282,0.9835
2017/8/4,72.3804,6.0402,20.6943,10.1148,,35.5711,14.5891,17.9592,12.6367,12.1279,21.2086,43.3522,22.3884,8.5963,12.7986,29.6847,6.6706,12.6887,16.8035,19.5847,24.3804,31.5608,36.6695,23.214,45.9552,32.0639,0.9815
2017/8/7,73.2467,6.1875,20.6646,10.4235,,35.5809,14.5495,18.1355,12.8039,12.3048,21.373,43.2549,23.1876,8.6156,12.8876,29.5977,6.7475,12.5263,16.9215,19.5551,24.2361,31.8926,37.3764,23.3852,45.8573,31.6779,0.9786
2017/8/8,74.3196,6.1285,20.3776,10.2343,,35.9447,14.3815,18.1453,12.7548,12.2048,21.6361,43.4689,23.6824,8.6156,12.8679,30.0521,6.8148,12.7078,16.7641,19.5354,24.5055,29.9545,37.4803,22.9373,45.3285,31.272,0.9805
2017/8/9,74.7331,6.158,20.3281,10.1447,,36.2495,14.4507,18.2628,12.8433,12.3664,21.7084,43.5467,23.6444,8.577,12.9767,30.1585,6.7283,12.9945,16.7936,19.7523,25.0154,28.8384,37.4526,23.0885,45.3775,31.5393,0.9845
2017/8/10,73.6995,6.0205,20.2786,10.0252,,36.1807,14.7176,17.9592,12.6367,12.3818,21.4585,43.5467,23.6634,8.4612,12.8777,29.9554,6.6033,12.4594,16.646,19.5649,25.0154,28.5895,37.3625,22.8203,44.4178,31.5294,0.9688
2017/8/11,75.2253,5.9321,19.7046,9.9655,,35.6498,14.3716,17.7634,12.5187,12.2433,21.6163,43.6245,23.6539,8.5191,12.7096,30.5259,6.5264,12.211,16.4591,20.0284,25.1405,27.3829,37.3625,22.4124,44.7214,31.3512,0.9688
2017/8/14,76.2884,6.0009,20.051,10.1646,,35.9644,14.4507,18.1159,12.8433,12.4703,21.8531,44.2371,23.9013,8.5963,12.9272,30.6903,6.5841,12.5932,16.6264,20.2059,24.9577,27.5412,37.7298,22.7775,45.3873,32.153,0.9796
2017/8/15,75.2253,5.991,20.0312,10.1845,,36.4756,14.3914,18.1159,12.9908,13.0936,21.8071,44.0134,23.4921,8.6445,12.9767,30.3905,6.5937,12.8034,16.5969,19.9101,24.1783,28.3557,37.7021,22.6406,45.6516,31.9154,0.9825
2017/8/16,75.5501,6.05,20.1202,10.1845,,36.7706,14.767,18.4195,13.0989,13.1167,22.2805,43.8579,23.9298,8.6735,13.0162,30.3228,6.6226,12.7652,16.6854,20.0186,24.0725,28.4764,38.2635,23.351,45.4852,32.1035,0.9835
2017/8/17,74.8807,6.05,20.4171,10.1845,,36.6723,14.6682,18.4195,13.1284,13.0975,22.2542,43.9551,24.044,8.8857,13.2536,30.758,6.6514,12.7078,16.8526,19.8805,24.2361,28.1068,38.2566,23.1883,46.0825,32.549,1.0001
2017/8/18,75.7863,6.0107,20.4369,10.0651,,36.5543,14.767,18.5957,13.0694,13.0359,22.0701,43.994,23.9583,8.712,13.4613,30.8256,6.6898,12.6314,16.8625,19.8411,24.1783,27.6845,38.2843,23.157,46.954,33.6775,1.0089
2017/8/21,75.1957,6.0402,20.5557,10.2044,,36.9475,14.7967,18.7818,13.3743,13.0513,22.2674,43.7509,23.6919,8.6927,13.5701,30.961,6.7283,12.641,17.0888,20.0284,24.3515,28.2652,38.3813,23.582,47.3163,34.9446,1.0158
2017/8/22,74.989,5.991,20.625,10.0949,,36.5641,14.5594,18.6545,13.3546,12.9089,22.2345,43.6731,23.7014,8.6542,13.303,32.015,6.8244,12.469,16.9314,20.4919,24.3515,29.3964,38.9565,23.2483,46.9736,34.7367,1.005
2017/8/23,74.3196,5.9812,20.3776,10.085,,36.456,14.4309,18.6545,13.2563,12.9589,22.057,43.4105,23.416,8.5866,13.1844,31.0964,6.8052,12.3352,16.8622,20.2355,24.0918,29.1249,38.5892,23.0001,46.9442,34.6971,0.9952
2017/8/24,69.5356,5.9125,19.952,10.0252,,36.6526,14.5693,18.4489,13.1776,12.8166,22.0635,41.0377,23.2923,8.5094,13.1942,30.5742,6.7379,12.4021,16.8326,20.058,23.3798,29.1777,37.8546,23.0999,47.1988,34.4002,0.9864
2017/8/25,69.8211,5.9616,20.0609,10.1049,,36.3773,14.7077,18.5762,13.276,13.0013,22.5304,41.0766,23.2923,8.6156,13.2635,30.6709,6.7764,12.4594,16.9807,20.1468,23.5626,29.9771,38.312,23.4308,47.3065,34.3507,0.9982
2017/8/28,69.9589,6.0009,20.1796,10.1746,,36.3675,14.9054,18.7524,13.4038,13.209,23.3722,41.2614,23.5778,8.6638,13.4217,30.6806,6.8244,12.4116,17.0894,20.1961,23.6973,30.9047,38.6031,23.99,47.6395,34.8555,1.0001
2017/8/29,69.5356,5.991,20.1598,10.2244,,36.2298,14.6484,18.7426,13.5021,13.3476,23.3722,40.6098,22.8451,8.6059,13.3921,30.5066,6.8148,12.5263,17.04,19.8115,22.3984,31.2365,38.208,25.3936,47.7766,34.5091,0.9894
2017/8/30,68.8564,5.9616,20.3677,10.1646,,36.2692,14.6879,18.8797,13.394,13.1205,23.1092,40.3473,22.6834,8.5577,13.6987,30.0908,6.8244,12.5072,17.1981,20.4032,22.485,30.0299,37.9793,23.8787,50.1855,34.5388,1.0138
2017/8/31,67.9311,5.9714,20.724,10.304,,36.1119,14.4507,19.007,13.4726,13.3899,23.7142,40.1528,22.7785,8.5384,13.6393,30.1585,6.7956,12.3734,17.2079,20.4919,22.4176,31.1083,38.0902,24.2639,49.3238,34.5487,1.0011
2017/9/1,67.9213,5.991,20.6448,10.2741,,36.3281,14.3617,19.0951,13.5316,13.3168,23.6221,39.4623,22.5026,8.548,13.5701,29.9651,6.7956,12.2683,17.1882,20.3045,22.562,30.6483,38.3259,24.0128,49.8917,34.3309,1.0011
2017/9/4,67.5177,6.0107,20.526,10.2343,,35.9742,14.4408,19.0168,13.5415,13.2052,23.438,39.1901,22.788,8.5191,13.5503,30.0714,6.8436,12.1059,18.0278,20.4722,22.5523,29.7584,38.1526,24.0442,49.3238,34.5487,1.007
2017/9/5,69.3978,6.0009,20.4666,10.2542,,36.1708,14.4309,19.242,13.6497,13.1167,23.3525,40.4542,22.3884,8.5191,13.58,30.3615,6.8148,12.0772,17.6228,20.2651,22.6005,30.2486,38.2773,24.0414,49.4706,35.6376,1.007
2017/9/6,68.945,5.991,20.9912,10.2741,,35.9939,14.4013,19.3595,13.4825,13.2552,22.9316,40.4056,21.8651,8.4805,13.5305,30.5452,6.834,12.1632,17.613,20.3539,22.4658,29.9771,38.0694,24.2782,49.1867,35.5386,1.004
2017/9/7,67.7244,5.9714,20.7437,10.3239,,36.6723,14.2728,19.6044,13.4038,13.2783,22.8461,40.1625,21.9317,8.5287,13.4316,30.3712,6.8052,12.1059,17.3858,20.6497,22.5139,29.9922,38.0556,24.1184,48.7852,35.3901,1.004
2017/9/8,66.1199,6.0205,20.5656,10.2343,,36.4265,14.4705,19.526,13.4628,13.5438,22.9842,39.7541,22.4455,8.6638,13.6195,30.1778,6.8532,12.1441,17.4351,20.6201,22.5139,30.9877,38.1665,23.8588,48.7754,34.8357,1.0413
2017/9/11,66.0805,5.9812,20.3875,10.3836,,36.3576,14.3222,19.4575,13.4726,13.5207,23.4248,39.4332,22.3599,8.741,13.58,29.9844,6.9494,12.2301,17.3858,20.9653,22.5042,31.6664,38.8179,24.281,49.1965,34.9842,1.053
2017/9/12,65.5096,5.9714,20.3875,10.5529,,36.3773,14.1739,19.3106,13.3841,13.2052,23.0302,39.2192,22.2076,8.712,13.3426,29.7717,6.9013,12.2301,17.1981,20.768,22.5523,30.8821,38.714,23.8302,49.1181,34.6477,1.0413
2017/9/13,65.9132,5.9616,20.7833,10.4932,,36.0824,14.0158,19.7219,13.5316,13.2783,23.096,39.4818,22.122,8.7024,13.3426,29.8781,6.9109,12.1728,17.1684,20.6398,22.5812,30.7916,38.9496,23.9444,48.8341,34.6477,1.0677
2017/9/14,66.0805,5.9812,21.0209,10.304,,35.4531,14.0949,19.4379,13.3546,13.1436,23.1618,39.686,22.3979,8.7024,13.3822,29.8974,6.8629,12.0294,17.2079,20.9751,22.5331,30.6558,38.6239,24.0242,48.0214,34.2616,1.0579
2017/9/15,66.8581,5.9714,20.7932,10.304,,34.6469,14.0059,19.3302,13.276,13.1321,22.8987,39.8124,22.5502,8.6349,13.3921,29.646,6.8532,12.0294,17.1783,20.6004,22.5331,30.2561,38.6585,23.5906,49.0692,34.5388,1.0599
2017/9/18,66.6317,5.9616,21.298,10.4434,,34.8436,14.2926,19.4966,13.3743,13.3091,22.9119,39.6277,22.5692,8.6638,13.4415,29.7717,6.8917,12.0486,17.0894,20.6102,22.5908,30.1355,38.7486,23.5621,48.7754,34.9545,1.0638
2017/9/19,66.553,5.9616,21.3178,10.2542,,34.9026,14.1542,19.7023,13.3153,13.1937,23.0171,39.8708,22.3694,8.6638,13.5899,29.704,6.8532,12.0008,17.1487,20.3834,22.3984,30.1958,38.7694,23.7675,48.3151,35.0931,1.0648
2017/9/20,66.7597,6.05,22.0105,10.6823,,35.1778,14.5001,19.859,13.276,13.2975,23.1157,39.8513,22.3028,8.6927,13.5009,29.8684,6.8725,12.0581,17.0894,20.6201,22.3311,31.3949,38.6169,23.8388,49.3825,36.1425,1.0569
2017/9/21,66.3561,6.05,21.9215,10.8018,,34.9615,14.6583,19.5848,13.1973,13.1783,22.8461,39.861,22.141,8.6735,13.6097,29.704,6.8244,11.8097,17.3166,20.3144,22.129,31.0178,38.1387,23.5621,48.462,35.697,1.0501
2017/9/22,66.8089,6.1678,21.8225,10.6524,,34.47,14.4507,19.4673,13.1579,13.3091,22.9842,39.6179,22.3123,8.5963,13.491,29.501,6.786,11.6568,17.1289,20.413,22.2829,31.5608,37.8684,23.4308,47.7668,35.8752,1.0452
2017/9/25,66.4742,6.7768,21.2782,10.3239,,33.5261,14.3024,19.4085,13.0989,13.0513,23.0237,39.3845,22.8832,8.4612,13.402,29.3366,6.7956,11.5326,16.7931,20.0679,22.9468,31.6136,37.8615,23.9244,47.4143,34.5487,1.0374
2017/9/26,66.1986,6.4625,21.4365,10.085,,33.7719,14.342,19.2518,12.7744,12.6819,22.1556,39.1998,22.9212,8.4515,13.2437,28.5824,6.7475,11.695,16.7042,20.0876,22.8217,30.3768,37.2863,23.1912,46.8463,34.7169,1.0374
