ÈÕÆÚ,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH
2015/7/28,17.16,31.4711,35.9775,27.7028,11.7587,19.39,19.1725,,,,21.0416,17.4176,35.915,8.3834,34.1001,47.1646,27.4626,29.3469,18.0077,29.1542,10.6301,15.4963,20.5361,23.6276,19.2229,41.7373,15.7415,32.9826,27.5286,,,,,,,,,,,,,17.0718,8.408,33.904,,36.0411,,,,,,,,,
2015/7/29,18.88,32.6338,35.9775,28.2604,12.5935,20.78,20.1347,,,,21.659,18.7421,36.7006,8.7492,35.144,45.6215,29.2881,30.3671,18.9871,28.9386,11.3361,17.046,21.7732,25.7917,20.5463,43.1262,17.3156,33.3687,29.9001,,,,,,,,,,,,,17.4502,8.408,35.1301,,38.6871,,,,,,,,,
2015/7/30,18.41,29.9566,35.9775,26.4661,11.9114,21.64,18.6264,,,,19.8704,18.7421,33.0276,8.0098,32.8077,41.092,26.4462,27.3759,18.0077,26.0477,10.6702,15.9195,19.8866,24.0626,19.3188,39.3182,16.8724,32.0665,27.3459,,,,,,,,,,,,,16.0714,8.408,33.024,,37.2863,,,,,,,,,
2015/7/31,19,29.4095,35.9775,26.3571,10.9716,21.6,18.0673,,,,20.4633,18.7421,29.8064,7.5323,32.7381,41.728,25.3804,26.1478,16.9385,23.5782,9.819,15.0018,19.4846,23.0208,18.6043,41.6656,17.2392,30.6629,25.6259,,,,,,,,,,,,,15.9626,8.408,33.0339,,37.0431,,,,,,,,,
2015/8/3,17.8,27.8267,35.9775,24.4859,10.0128,21,16.78,,,,20.5711,18.7421,26.8307,6.8353,29.9445,37.9728,22.8838,23.9391,15.8392,22.0396,8.8376,13.5016,18.5506,20.7171,17.233,37.5838,16.5087,27.6071,23.0745,,,,,,,,,,,,,14.3664,8.408,34.3292,,36.6394,,,,,,,,,
2015/8/4,18.91,30.3377,35.9775,25.7611,11.0145,22.68,18.1778,,,,20.9534,18.7421,29.5118,7.5208,32.937,41.5345,25.1732,25.9497,17.4181,24.2446,9.7238,14.8534,20.4062,22.7147,18.8968,39.8301,18.1256,30.3292,24.6664,,,,,,,,,,,,,15.5103,8.408,35.5453,,38.8865,,,,,,,,,
2015/8/5,19.16,30.1814,35.9775,25.6266,10.9812,21.68,17.4366,,,,20.6299,18.7421,30.101,7.8404,34.0902,41.3132,26.7126,25.1672,16.8835,24.7443,10.1144,15.1666,20.1279,22.0596,18.8872,38.125,18.3426,31.2159,24.3965,,,,,,,,,,,,,15.6495,8.408,34.0326,,38.4731,,,,,,,,,
2015/8/6,19.51,29.8589,35.9775,25.3574,11.0098,20.78,17.2806,,,,20.0027,18.7421,30.0126,7.852,33.4738,39.6264,27.058,24.5036,17.0534,23.7938,9.9141,15.4689,19.7877,22.4355,18.6954,35.6309,17.4226,31.5561,22.6356,,,,,,,,,,,,,15.9496,8.408,33.5283,,37.7775,,,,,,,,,
2015/8/7,19.81,31.4418,35.9775,27.3632,11.5345,21.38,17.9503,,,,20.3604,18.7421,33.0178,8.5682,35.6411,42.1152,28.8145,26.0883,17.7879,25.5185,10.9055,16.2712,20.9258,23.6759,19.8126,37.3491,18.8745,32.7176,24.8054,,,,,,,,,,,,,17.5459,8.408,35.6145,,38.3369,,,,,,,,,
2015/8/10,20.8,33.1321,35.9775,28.9845,12.2548,22.72,19.309,,,,21.6345,18.7421,35.6695,9.0457,39.2102,46.3295,31.1927,27.8216,18.5774,27.1453,11.9971,17.1504,22.2495,26.0172,21.6251,40.5278,20.2347,34.3731,26.3646,,,,,,,,,,,,,19.1682,8.408,37.2855,,38.3126,,,,,,,,,
2015/8/11,21.3,32.9269,35.9775,28.286,12.6317,22.68,19.296,,,,21.3454,18.7421,34.3731,9.1574,37.9973,45.3008,30.5907,27.3462,18.3825,27.6157,11.8669,16.6833,22.5836,26.3931,21.6971,40.7886,19.5592,34.0263,26.3455,,,,,,,,,,,,,18.7072,8.408,36.544,,37.6122,,,,,,,,,
2015/8/12,22.22,30.9923,35.9775,27.2671,12.1928,21.9,18.2493,,,,21.561,18.7421,31.7215,8.7338,37.9774,46.4954,28.9822,27.5146,17.8379,25.8027,11.3261,16.0898,21.9526,25.4426,20.7237,39.064,19.3697,32.0665,25.8712,,,,,,,,,,,,,18.668,8.408,36.1781,,36.5032,,,,,,,,,
2015/8/13,22.67,31.559,35.9775,27.6195,12.4981,22.37,18.8084,,,,21.6051,18.7421,34.5106,9.1651,38.564,46.1082,30.8275,27.9504,19.3318,26.5083,11.962,16.7053,22.3114,26.275,21.4333,40.0811,19.6356,32.4591,25.8549,,,,,,,,,,,,,18.6158,8.408,36.5736,,36.2551,,,,,,,,,
2015/8/14,24.94,32.4872,35.9775,27.3632,12.479,22.88,19.4456,,,,21.561,18.7421,35.2668,9.0496,38.9318,45.3561,31.4591,27.6136,18.9221,26.1653,11.7768,16.6998,21.8475,26.4361,21.0018,40.1007,19.4063,32.3904,25.6913,,,,,,,,,,,,,18.3853,8.408,36.6132,,36.0265,,,,,,,,,
2015/8/17,25.65,32.1453,35.9775,27.03,12.4933,23.68,19.8291,,,,21.1837,18.7421,38.105,9.3538,38.3751,43.4093,32.4558,27.1877,18.6323,26.1163,11.5865,16.8427,22.1753,25.9152,20.5367,38.3076,19.1496,32.0305,23.8514,,,,,,,,,,,,,18.2766,8.408,37.3053,,35.6861,,,,,,,,,
2015/8/18,23.09,28.9307,35.9775,24.832,11.2435,21.31,17.8462,,,,19.0668,18.7421,34.2945,8.418,36.2973,39.1729,29.2092,25.2168,16.7686,23.5096,10.4298,15.2271,19.9609,23.3215,18.5516,34.4768,17.2362,28.8275,22.3467,,,,,,,,,,,,,17.1544,8.408,35.7925,,36.7561,,,,,,,,,
2015/8/19,23.14,29.8003,35.9775,24.6653,11.5107,21.32,18.3598,,,,19.2824,18.7421,34.3731,8.5066,36.4762,40.9261,31.4097,26.5043,16.9335,24.1858,10.6401,16.3756,20.7217,23.2947,19.0598,34.6887,17.1169,28.8733,22.4394,,,,,,,,,,,,,17.0196,8.408,36.1287,,39.2513,,,,,,,,,
2015/8/20,20.83,28.1589,35.9775,23.3901,10.8762,20.18,17.5342,,,,18.6699,18.7421,31.4268,8.4719,35.9891,39.8477,31.3703,25.0979,16.109,22.9314,9.9091,15.7766,19.732,21.9468,18.7386,33.5705,16.903,27.5417,21.2781,,,,,,,,,,,,,16.4237,8.408,35.2388,,38.2542,,,,,,,,,
2015/8/21,20,28.4324,35.9775,21.8009,10.0891,18.29,16.0063,,,,17.6751,18.7421,28.2842,7.6902,33.3545,37.0658,28.2323,23.1962,15.2896,25.2245,9.7138,14.5622,18.6186,20.846,17.7748,32.1947,15.6039,27.0247,19.3591,,,,,,,,,,,,,14.9753,8.408,33.1822,,36.0363,,,,,,,,,
2015/8/24,18,25.5892,35.9775,19.622,9.0826,16.46,14.407,,,,15.9061,18.7421,25.4557,6.92,30.024,33.3603,25.41,20.8786,13.7606,22.706,8.7424,13.106,16.7567,18.7625,15.9959,28.9768,14.0451,24.3223,17.4238,,,,,,,,,,,,,13.4791,8.408,29.8601,,32.4322,,,,,,,,,
2015/8/25,16.2,23.0293,35.9775,17.6611,8.1762,14.81,12.9637,,,,14.3136,18.7421,22.9121,6.2269,27.0216,30.0254,22.874,18.7888,12.6664,20.4325,7.8662,11.7981,15.0804,16.8884,14.3944,26.0785,12.6421,21.9012,18.5795,,,,,,,,,,,,,12.1307,8.408,26.9927,,29.188,,,,,,,,,
2015/8/26,17.82,20.7234,35.9775,17.879,8.348,13.33,11.7024,,,,13.6226,18.7421,20.6239,5.6069,26.6637,27.6528,20.5846,16.9069,12.6714,18.3941,7.1001,11.1607,13.6392,15.4653,14.4088,26.4045,12.0124,23.0332,19.6344,,,,,,,,,,,,,11.1173,8.408,26.8246,,26.2697,,,,,,,,,
2015/8/27,19.6,21.0068,35.9775,19.5964,9.1828,13.6,12.086,,,,14.3871,18.7421,22.1559,5.8572,28.0257,29.865,21.0681,17.6299,13.5258,18.2961,7.4256,12.0784,14.0908,16.4588,15.104,27.7412,12.2875,23.8773,19.8989,,,,,,,,,,,,,12.1481,8.408,28.6142,,27.4127,,,,,,,,,
2015/8/28,21.56,22.912,35.9775,20.9806,9.8172,14.8,13.2433,,,,15.8277,18.7421,24.1594,6.4425,30.4913,32.8515,23.1207,18.967,14.5401,20.1287,8.1666,12.9356,15.4392,17.71,16.1973,29.4072,13.0822,25.1271,20.5612,,,,,,,,,,,,,13.3616,8.408,30.1369,,28.2833,,,,,,,,,
2015/8/31,21.86,20.7918,35.9775,19.3593,8.992,15.4,12.0535,,,,16.1903,18.7421,21.9988,6.3732,28.1252,30.6337,20.8115,17.9865,13.7656,18.1197,7.4706,12.463,14.3505,17.6885,14.8739,26.4665,11.774,22.6144,18.5059,,,,,,,,,,,,,12.1133,8.408,28.9109,,25.4574,,,,,,,,,
2015/9/1,21.37,18.7107,35.9775,17.6868,8.5292,13.86,10.8508,,,,16.058,18.7421,19.7989,5.7378,26.8427,27.5698,18.7294,16.1839,12.5465,16.3068,6.7246,11.2156,12.9155,16.6736,13.7135,23.8192,10.5972,20.9883,16.6551,,,,,,,,,,,,,10.9042,8.408,26.9334,,22.9136,,,,,,,,,
2015/9/2,19.23,18.4078,35.9775,18.7057,8.534,12.47,11.1498,,,,16.7735,18.7421,18.8365,5.3065,26.8228,28.4049,16.8545,15.8471,12.0418,14.8956,6.0736,10.4408,11.8763,17.1193,13.3011,22.9845,10.209,22.0844,16.7914,,,,,,,,,,,,,10.2213,8.408,27.141,,20.6227,,,,,,,,,
2015/9/7,19.09,18.9061,35.9775,19.1863,9.1255,12.67,11.4749,,,,15.9698,18.7421,20.673,5.7686,28.4234,28.9912,17.8117,16.1146,12.5664,16.3852,6.344,10.7925,12.6681,17.8066,13.8094,24.3864,10.6094,21.7408,17.4347,,,,,,,,,,,,,10.5258,8.408,27.0916,,21.2258,,,,,,,,,
2015/9/8,20.08,20.5378,35.9775,20.5192,9.6836,13.42,12.3201,,,,16.5726,18.7421,22.6862,6.3463,30.9188,31.8892,19.5978,17.729,13.6007,17.7865,6.9799,11.8146,13.9361,18.9558,14.8451,26.8251,11.612,23.9166,19.1792,,,,,,,,,,,,,11.5783,8.408,28.1792,,23.293,,,,,,,,,
2015/9/9,22.09,22.5896,35.9775,20.9678,9.8029,14.06,12.8142,,,,16.8813,18.7421,24.3067,6.7776,32.7282,35.0029,21.5615,18.452,14.1154,19.0311,7.6759,12.2542,15.3279,20.4057,15.4828,29.5082,12.1591,25.4216,19.7653,,,,,,,,,,,,,12.4613,8.408,29.1185,,24.6743,,,,,,,,,
2015/9/10,23.5,21.681,35.9775,19.9296,9.5692,13.51,12.3786,,,,16.0335,18.7421,24.3558,6.8623,32.7282,33.9576,20.6833,18.0063,13.8905,18.2667,7.6759,12.0619,14.8763,20.352,15.0513,29.4463,12.0277,24.8654,19.0811,,,,,,,,,,,,,11.922,8.408,29.3064,,27.1403,,,,,,,,,
2015/9/11,23.66,21.9741,35.9775,20.1219,9.6312,13.94,12.4761,,,,15.6562,18.7421,24.6308,7.2782,32.8674,34.201,21.4727,18.1549,14.4801,18.3451,7.9914,12.1718,15.3588,21.5763,15.1903,31.7871,12.1989,25.1926,19.4027,,,,,,,,,,,,,12.0829,7.5652,28.9109,,29.6209,,,,,,,,,
2015/9/14,21.29,19.7757,35.9775,18.1097,8.6676,12.55,11.2278,,,,15.3328,18.7421,22.1657,6.5504,29.5767,30.7831,19.3215,16.3424,13.0311,16.5126,7.1902,10.9573,13.8248,20.8353,13.6703,28.6084,10.9793,22.6733,17.4619,,,,,,,,,,,,,10.8737,6.8106,26.8543,,28.8621,,,,,,,,,
2015/9/15,19.16,17.802,35.9775,17.0459,8.2335,11.3,10.2006,,,,13.8578,18.7421,20.0444,5.9612,28.7217,29.2954,17.3874,14.7081,12.6914,14.8662,6.4692,9.8638,12.4454,19.9707,13.023,26.4176,10.0562,22.2447,17.1784,,,,,,,,,,,,,9.8125,6.3795,26.2709,,31.0557,,,,,,,,,
2015/9/16,21.08,19.5803,35.9775,18.7505,9.0397,12.43,11.2213,,,,14.4263,18.7421,22.0479,6.5581,31.5948,32.2265,19.1241,16.1839,13.9605,16.3558,7.1151,10.8529,13.6887,21.9683,14.3272,29.0583,11.0618,24.4695,18.8957,,,,,,,,,,,,,10.7954,6.7273,28.456,,31.4253,,,,,,,,,
2015/9/17,21.49,19.4239,35.9775,18.7698,8.8202,12,10.9353,,,,14.4263,18.7421,22.1952,6.662,31.913,32.4256,19.0353,15.7481,14.4901,16.0716,7.3354,10.4958,14.1959,20.3949,14.3033,27.3858,10.9121,24.6691,18.8876,,,,,,,,,,,,,10.9042,6.791,27.8925,,33.9789,,,,,,,,,
2015/9/18,22.26,19.9222,35.9775,19.5516,8.8632,12.28,11.3384,,,,14.4263,18.7421,24.4147,7.0433,32.8375,34.6102,19.9333,16.2532,14.0454,17.6787,8.0715,10.7265,15.6186,21.4796,14.6581,27.3663,11.2727,26.1054,19.4164,,,,,,,,,,,,,11.9959,6.5559,27.8727,,33.4049,,,,,,,,,
2015/9/21,22.93,21.8373,35.9775,20.7627,9.5548,13.51,12.4696,,,,14.4263,18.7421,26.5753,7.5554,34.7961,38.0723,21.9266,17.6299,14.9898,19.4427,8.8776,11.5179,17.1835,22.1348,16.0247,30.1049,12.4006,28.713,21.12,,,,,,,,,,,,,12.9006,6.6881,29.5239,,33.3806,,,,,,,,,
2015/9/22,22.73,22.4333,35.9775,20.3141,9.5548,13.74,12.4761,,,,14.4263,18.7421,26.6833,7.5054,34.2393,38.2714,21.7589,18.0459,14.74,20.1189,8.8576,11.9849,17.3258,22.5483,15.7274,33.1173,12.6818,28.1895,21.3517,,,,,,,,,,,,,12.5961,6.6392,29.1778,,32.1063,,,,,,,,,
2015/9/23,22.93,22.2086,35.9775,19.8527,9.3974,13.4,12.3331,,,,14.4263,18.7421,26.1628,7.4091,36.3072,38.3378,21.6109,17.8875,14.4502,19.8641,8.7925,11.9794,17.3506,21.8985,15.55,33.1369,12.5565,27.9016,21.3708,,,,,,,,,,,,,12.1307,6.5167,28.7625,,33.0547,,,,,,,,,
2015/9/24,23.22,22.2086,35.9775,20.0898,9.4976,13.71,12.6776,,,,14.4263,18.7421,26.3003,7.4553,38.6535,39.2116,21.9365,19.2345,14.6101,20.2071,9.0028,11.9794,17.3815,21.4259,15.7513,32.0806,12.7154,27.4861,21.5017,,,,,,,,,,,,,12.6048,6.6587,29.1185,,34.2415,,,,,,,,,
2015/9/25,22.7,20.9091,35.9775,19.4811,8.9872,12.92,12.9117,,,,14.4263,18.7421,24.562,7.0394,35.7206,36.2583,20.1899,17.9766,13.9255,22.2258,9.2231,11.9794,16.2433,19.4391,14.9602,29.518,11.9238,25.9222,20.0897,,,,,,,,,,,,,11.5305,6.5118,28.6538,,37.2602,,,,,,,,,
2015/9/28,22.69,21.7298,35.9775,20.4103,9.302,13.51,13.4643,,,,14.4263,18.7421,27.0173,7.7441,38.1763,39.8864,22.2128,18.9769,15.3196,24.4504,10.1444,11.9794,17.8701,20.352,15.6219,31.1807,12.7766,27.473,22.0986,,,,,,,,,,,,,12.0307,6.6783,29.7513,,36.8304,,,,,,,,,
2015/9/29,22.5,20.9286,35.9775,20.0578,9.1828,13,13.0937,,,,14.4263,18.7421,27.4985,7.7133,37.5897,39.2669,22.7062,18.452,15.0148,26.9003,9.7138,11.9794,17.8763,20.0083,15.1999,30.2222,12.5015,26.8382,21.6407,,,,,,,,,,,,,11.5436,6.4677,30.9971,,36.1661,,,,,,,,,
2015/9/30,23.3,21.1338,35.9775,21.5253,9.4594,13.17,12.8402,,,,15.6758,18.7421,27.3119,7.3552,36.5856,38.3212,22.1536,19.1057,14.7649,26.6651,9.2181,11.9794,17.3382,19.7613,15.0753,29.8114,12.3364,26.6158,21.6952,,,,,,,,,,,,,11.7828,6.4432,32.3418,,33.372,,,,,,,,,
2015/10/8,24.88,23.2442,35.9775,22.6467,9.8458,14.49,13.8934,,,,16.8078,18.7421,29.168,8.0329,38.4745,40.4781,23.989,19.9278,15.4245,29.3306,9.6638,11.9794,18.4825,21.0876,15.8904,31.2981,12.8836,26.7368,22.7447,,,,,,,,,,,,,12.9615,6.6538,32.3418,,33.7823,,,,,,,,,
2015/10/9,25.38,23.1172,35.9775,22.4929,10.1988,14.56,13.8414,,,,16.8029,18.7421,29.3841,8.0021,39.1605,40.3731,23.8805,20.2546,15.7942,27.7725,9.5636,11.9794,19.0145,20.7977,15.9959,31.5035,12.9936,26.4685,22.8973,,,,,,,,,,,,,13.3181,6.7959,32.3418,,33.1278,,,,,,,,,
2015/10/12,26.8,24.0454,35.9775,23.6208,10.7331,15.65,14.8881,,,,17.6212,18.7421,31.4268,8.4257,41.1588,41.3686,24.8969,21.255,16.3888,28.3213,9.6487,11.9794,20.2763,22.0703,17.1083,34.1638,13.7608,28.2647,23.7151,,,,,,,,,,,,,14.3011,7.2026,32.3418,,33.8898,,,,,,,,,
2015/10/13,26.7,24.4265,35.9775,23.5439,10.7903,16.26,15.0506,,,,17.6408,18.7421,31.4759,8.5875,40.95,41.9216,25.5482,21.0965,17.2882,31.1534,10.6151,11.9794,21.866,22.1187,17.6453,33.8313,13.8311,27.8427,23.4425,,,,,,,,,,,,,14.3794,7.4035,32.3418,,34.1927,,,,,,,,,
2015/10/14,26.5,24.3972,36.5594,22.6339,10.5661,15.51,14.576,,,,17.1508,18.7421,29.4627,8.2255,39.1307,42.1815,24.4726,20.3933,16.5887,30.0264,11.0107,11.9794,20.4124,21.5709,17.0699,33.2151,13.8372,28.3007,23.3389,,,,,,,,,,,,,14.0097,7.3545,32.3418,,33.8117,,,,,,,,,
2015/10/15,26.68,25.13,36.3463,23.2491,11.0098,16.01,15.0181,,,,17.5771,18.7421,30.9947,8.6914,41.8348,43.802,26.9198,20.5815,17.0034,31.3004,11.241,11.9794,21.5877,23.096,18.1728,35.093,15.2219,29.4949,24.0422,,,,,,,,,,,,,15.2319,7.575,32.3418,,34.349,,,,,,,,,
2015/10/16,26.4,25.042,37.002,23.9348,11.0336,16.28,15.0181,,,,17.4007,18.7421,30.4055,8.857,40.8705,43.1715,27.7783,20.1061,16.7686,34.4265,11.6566,11.9794,20.9753,22.7147,18.8201,35.2788,15.4694,29.1187,23.8895,,,,,,,,,,,,,15.1841,7.5456,32.3418,,36.4982,,,,,,,,,
2015/10/19,27.67,25.1202,34.8138,23.1978,10.6425,15.8,14.576,,,,17.6604,18.7421,29.5019,8.7492,39.4389,43.3596,27.9757,20.2051,16.8385,37.8662,11.4313,11.9794,22.2062,23.5471,18.1584,34.0954,14.9773,28.3334,23.298,,,,,,,,,,,,,14.9275,7.3496,32.3418,,34.9058,,,,,,,,,
2015/10/20,27.12,25.7455,35.3055,23.6208,10.9907,16.8,16.0324,,,,18.317,18.7421,30.1992,9.0419,42.1529,45.1293,29.0118,21.0965,18.5224,38.219,11.3111,11.9794,22.2062,23.6813,18.5324,37.2447,15.3961,28.8242,23.7778,,,,,,,,,,,,,15.1754,7.9033,32.3418,,35.1403,,,,,,,,,
2015/10/21,25.22,23.1759,37.9362,22.871,10.0557,17.49,15.8633,,,,18.1259,18.7421,28.7261,8.1369,39.2698,42.9226,26.7915,19.8981,18.1626,36.798,10.1795,11.9794,19.9856,21.485,17.372,33.5183,13.8556,26.534,22.3467,,,,,,,,,,,,,14.0184,7.5848,32.3418,,31.6233,,,,,,,,,
2015/10/22,26.95,24.7978,41.116,25.1588,11.0623,19.24,17.4496,,,,19.939,18.7421,31.6036,8.9495,41.0594,47.2143,29.4756,21.8889,19.8465,40.4827,11.1959,11.9794,21.5815,23.633,18.7961,35.8266,15.2402,27.5875,23.214,,,,,,,,,,,,,15.4189,8.3443,32.3418,,33.1962,,,,,,,,,
2015/10/23,28.8,27.1427,40.4522,27.6772,12.169,21.16,19.192,,,,20.973,18.7421,33.6856,9.8429,42.1231,49.4044,32.4262,24.0777,21.0157,44.4908,12.3175,11.9794,22.9052,25.9957,19.8846,39.4063,16.7654,29.0892,24.6284,,,,,,,,,,,,,16.963,8.5696,32.3418,,36.5178,,,,,,,,,
2015/10/26,27.86,26.4001,39.1655,27.6772,12.1117,23.28,18.2038,,,,20.3359,18.7421,32.1241,9.8583,41.9143,46.9544,34.2419,23.7608,19.8865,40.0417,11.8919,11.9794,23.7217,25.0667,19.4147,38.438,18.3335,29.6781,24.8035,,,,,,,,,,,,,16.4367,8.3149,32.3418,,38.1004,,,,,,,,,
2015/10/27,28.03,26.9864,39.7638,29.4651,13.3234,25.61,18.7954,,,,21.3944,18.7421,31.2599,10.2819,42.0138,46.7277,35.7221,24.464,20.3661,39.395,12.0672,11.9794,25.3609,27.5745,19.5585,37.9783,18.7675,32.6456,26.5381,,,,,,,,,,,,,17.1066,8.4227,32.3418,,39.6342,,,,,,,,,
2015/10/28,26.9,25.3547,37.0429,27.3888,12.6126,28.17,17.4626,,,,19.7479,18.7421,29.6001,9.5232,41.457,44.1117,33.0774,22.8793,19.7615,36.5824,11.5665,11.9794,23.8145,25.8024,18.5468,36.8535,18.4618,30.7218,24.9458,,,,,,,,,,,,,15.9626,8.0699,32.3418,,37.0355,,,,,,,,,
2015/10/29,27.14,25.2863,36.6987,27.7349,12.6651,30,17.4887,,,,20.0321,18.7421,29.9242,9.5232,40.6319,44.2997,33.4129,22.9783,19.052,38.6306,11.6416,11.9794,23.8269,25.5071,18.4605,37.1567,18.523,32.8812,25.1838,,,,,,,,,,,,,16.0496,8.2659,32.3418,,38.3935,,,,,,,,,
2015/10/30,27,24.9834,36.9118,26.6903,12.2119,29.01,17.4236,,,,19.5078,18.7421,29.3448,9.8968,40.5324,44.0509,33.8373,22.2454,18.4524,39.15,12.8082,11.9794,23.1959,25.2386,18.7482,36.609,18.0645,33.457,26.497,,,,,,,,,,,,,15.5712,8.4423,32.3418,,38.0515,,,,,,,,,
2015/11/2,25.32,24.4265,34.2647,25.9726,11.7826,29.51,16.897,,,,19.1599,18.7421,28.0877,9.1959,40.6517,42.0267,30.4526,20.9876,18.1876,35.2399,11.7617,11.9794,21.897,25.4749,18.4125,40.1007,18.5749,33.8627,28.2836,,,,,,,,,,,,,15.0405,7.9327,32.3418,,37.2016,,,,,,,,,
2015/11/3,22.79,24.5242,33.7238,25.7804,11.8064,29.35,16.4809,,,,18.6601,18.7421,27.1056,9.0188,40.5623,42.4747,29.3967,20.9479,18.6723,33.0251,11.0607,11.9794,21.7671,24.9755,17.7412,38.7999,19.5622,32.7176,28.7733,,,,,,,,,,,,,15.1449,7.8886,32.3418,,35.7558,,,,,,,,,
2015/11/4,24.77,26.5272,37.1003,27.8566,12.9894,30.7,18.1323,,,,20.184,18.7421,29.61,9.7889,44.6185,46.0529,32.3373,23.0477,19.7765,34.8185,11.7467,11.9794,23.4743,26.8496,19.1414,41.2353,20.6748,34.3535,30.1248,,,,,,,,,,,,,16.4933,8.3884,35.575,,37.8952,,,,,,,,,
2015/11/5,24.63,26.7323,36.1578,27.1069,12.7652,31.78,17.9568,,,,19.9929,18.7421,29.3055,9.5925,44.8372,44.5431,32.959,22.5624,19.1869,34.2991,11.3862,11.9794,23.1093,26.5972,19.4195,40.0029,20.7268,33.8136,29.9442,,,,,,,,,,,,,16.0105,8.3933,39.1345,,36.9085,,,,,,,,,
2015/11/6,25.79,28.0318,37.3708,27.4209,13.3568,31.08,18.7954,,,,20.3653,18.7421,31.0438,9.7966,46.1893,45.9036,33.6991,23.1764,19.3268,34.7597,11.6215,11.9794,23.7588,27.2469,20.647,41.3233,21.3992,35.3023,32.8333,,,,,,,,,,,,,16.5411,8.4472,39.1345,,38.3935,,,,,,,,,
2015/11/9,25.59,28.5399,38.6738,27.799,13.5285,31.3,19.5821,,,,20.4633,18.7421,32.4973,9.9622,48.2174,47.3084,34.1629,23.4637,19.5617,37.4154,11.7718,11.9794,24.699,27.4027,21.1073,43.4261,22.3132,36.7353,33.9824,,,,,,,,,,,,,17.0718,9.0106,39.1345,,39.7416,,,,,,,,,
2015/11/10,25.5,28.7158,38.305,28.0489,13.476,31.6,19.322,,,,20.5025,18.7421,32.2911,10.1586,51.2198,47.5628,35.1398,23.4736,19.4268,37.7388,12.2124,11.9794,25.9176,27.3704,21.7594,44.4238,22.1328,36.3264,34.0125,,,,,,,,,,,,,16.8847,8.7803,39.53,,41.842,,,,,,,,,
2015/11/11,25.93,29.2922,40.2063,29.3626,13.8815,31.92,21.0189,,,,20.5809,18.7421,33.7446,10.5899,56.3398,48.7795,36.3043,24.5532,20.0963,37.9348,12.668,11.9794,27.7423,28.3424,22.9773,47.5731,24.3458,39.5948,37.4132,,,,,,,,,,,,,17.2109,8.9371,38.1556,,42.819,,,,,,,,,
2015/11/12,26.16,29.9273,39.1655,28.9973,13.6048,33.9,20.5053,,,,20.8015,18.7421,34.1276,10.6092,56.3398,49.0339,36.5608,23.8301,19.9015,38.464,12.4677,11.9794,28.398,30.4474,23.8116,51.3485,25.1864,40.7563,38.2422,,,,,,,,,,,,,16.7455,8.7019,38.3039,,44.9487,,,,,,,,,
2015/11/13,25.9,28.579,37.6002,27.5555,13.123,30.88,19.5041,,,,19.9096,18.7421,31.8,9.9853,56.3398,45.793,35.4063,22.602,18.6723,35.1811,11.4713,11.9794,25.8681,27.6873,22.2868,46.4875,22.6677,36.6797,34.4174,,,,,,,,,,,,,16.0757,8.5452,37.2064,,41.207,,,,,,,,,
2015/11/16,27.7,29.0675,37.5429,27.94,13.538,30.85,20.1022,,,,19.8459,18.7421,32.9589,10.4628,56.3398,45.9589,38.0706,23.3052,18.9371,36.063,11.8068,11.9794,25.8681,28.1115,22.5649,46.3701,22.2459,35.7145,33.7717,,,,,,,,,,,,,16.3889,9.3193,36.8307,,41.7639,,,,,,,,,
2015/11/17,28.27,28.1784,36.2644,27.7028,13.123,31.12,19.4586,,,,20.0125,18.7421,31.5938,10.4128,56.3398,43.8352,35.8207,22.6218,18.0677,35.0145,11.4563,11.9794,25.8681,26.5757,21.6923,45.3627,21.1822,34.2193,32.1603,,,,,,,,,,,,,15.8539,9.6476,36.366,,40.2887,,,,,,,,,
2015/11/18,27.81,27.3186,34.9613,26.4148,12.7223,29.19,18.8539,,,,19.3069,18.7421,30.6903,9.7735,56.3398,42.4525,33.9557,21.869,18.0627,33.3779,11.2761,11.9794,25.8681,25.8561,20.6326,43.9641,20.7818,34.2226,32.1466,,,,,,,,,,,,,15.619,9.3095,35.5453,,39.0285,,,,,,,,,
2015/11/19,27.19,28.5594,36.1251,27.1581,13.2613,30.23,19.205,,,,19.645,18.7421,31.5741,10.0778,56.3398,43.7965,35.0214,22.7406,18.5524,34.6323,11.6316,11.9794,25.8681,26.9999,21.4813,46.6733,22.8603,37.0363,35.3613,,,,,,,,,,,,,16.0888,9.6721,36.3166,,40.5427,,,,,,,,,
