ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2017/11/14,14.9929,24.93,6.12,4.9629,15.268,15.3014,11.71,6.57,14.4685,15.051,15.2479,22.56,16.2874,,11.36,30.7,7.5,8.21,15.194,36.0876,,40.1559
2017/11/15,15.0183,24.93,6.12,4.9433,14.9019,15.0337,11.71,6.35,14.4178,15.2089,15.2479,22.7453,16.272,,11.44,31.1497,7.44,8.1,15.3025,34.9135,,39.1221
2017/11/16,14.9929,24.93,6.12,4.9531,15.7654,14.9246,11.71,6.49,14.4736,15.0878,15.2479,22.2954,16.4181,,11.25,30.9798,7.41,7.94,15.1841,33.0816,,39.3309
2017/11/17,14.9929,24.93,6.12,4.8548,15.4476,14.4089,11.71,6.22,13.8804,14.7089,15.2479,21.7529,15.9492,,10.4,30.1503,7.04,7.78,14.681,30.2375,,35.4843
2017/11/20,14.7744,24.93,6.12,4.786,15.3578,14.4287,11.71,6.06,14.0021,14.6721,15.2479,22.527,15.8185,,11.44,30.8499,6.76,7.72,14.4343,30.1464,,34.9177
2017/11/21,14.6676,24.93,6.12,4.786,15.192,14.28,11.71,6.04,14.0832,14.3721,15.2479,20.8862,15.8723,,11.81,30.2003,6.8,7.67,14.0989,29.7112,,34.9873
2017/11/22,14.6422,24.93,6.12,4.9433,15.5029,14.2701,11.71,6.06,14.0072,14.3458,15.2479,21.8323,15.8262,,11.67,32.2489,6.85,7.58,13.9607,29.6656,,35.0966
2017/11/23,14.4999,24.93,6.12,4.7959,14.0245,14.2007,11.71,5.91,13.2924,13.8406,15.2479,20.9855,15.6571,,11.32,29.021,6.51,7.36,13.8029,29.2051,,32.6018
2017/11/24,14.3678,24.93,6.12,4.7762,13.8794,14.4287,11.71,5.93,13.4951,13.9301,15.2479,20.9921,15.6187,,11.2,28.6713,6.58,7.27,13.5167,27.6616,,32.5123
2017/11/27,14.2305,24.93,6.12,4.7566,13.0296,14.28,11.71,5.98,13.556,13.5617,15.2479,19.8542,15.7878,,10.83,28.8012,6.59,7.02,13.1024,26.4825,,31.737
2017/11/28,14.2509,24.93,6.12,4.7762,13.4165,14.28,11.71,6.06,13.8196,13.6038,15.2479,20.443,15.8646,,10.98,29.8805,6.77,7.15,13.1714,27.4592,,32.2141
2017/11/29,14.2458,24.93,6.12,4.7566,13.5823,14.0321,11.71,5.98,14.068,13.3038,15.2479,20.7274,15.6955,,10.91,29.5107,6.8,7.11,12.9642,27.7628,,30.6934
2017/11/30,14.256,24.93,6.12,4.7369,13.3682,14.1312,11.71,5.95,13.7892,13.4722,15.2479,20.1651,15.3804,,11.15,29.6906,6.71,7.07,13.1024,28.1424,,30.2063
2017/12/1,14.4593,24.93,6.12,4.7566,13.5271,14.9345,11.71,6,14.2251,13.4722,15.2479,20.0989,15.4803,,11.03,29.7806,6.73,7.16,13.4773,29.3316,,30.3654
2017/12/4,14.322,27.42,6.12,4.6583,13.6652,14.6568,11.71,5.92,14.357,13.4722,15.2479,19.9666,15.0576,,10.37,29.1809,6.59,7.42,13.5858,27.8994,,28.4967
2017/12/5,14.3474,30.16,6.12,4.4617,13.3682,14.2304,11.71,5.66,14.0224,13.4722,15.2479,19.2852,14.1045,,10.12,29.5907,6.37,7.22,13.5365,25.9005,,27.3438
2017/12/6,14.1441,30.7,6.12,4.4224,13.2852,14.1312,11.71,5.61,14.0883,13.4722,15.2479,19.3977,14.6194,,10.39,29.6506,6.49,7.3,13.4674,26.5786,,28.2184
2017/12/7,14.2712,33.77,6.12,4.4322,13.2922,14.1511,11.71,5.66,14.5243,13.4722,15.2479,20.1783,14.6809,,10.43,29.7106,6.59,7.3,13.4674,26.442,,28.2085
2017/12/8,14.2814,37.15,6.12,4.4617,13.7205,14.2304,11.71,5.7,14.5243,13.4722,15.2479,20.3437,14.95,,10.51,30.2602,6.8,7.24,13.5463,27.7274,,29.8883
2017/12/11,14.2966,39.42,6.12,4.501,14.1419,14.161,11.71,5.68,14.5243,13.4722,15.2479,21.0185,14.95,,10.54,30.7899,6.77,7.17,13.4378,28.2689,,30.5244
2017/12/12,14.1035,37.95,6.12,4.4224,14.2317,14.0817,11.71,5.74,14.5243,13.4722,15.2479,21.0715,14.7271,,10.13,30.69,6.73,7.11,13.0333,26.9126,,29.5205
2017/12/13,13.9663,40.68,6.12,4.4224,14.6462,14.2007,11.71,6.31,14.5243,13.4722,15.2479,22.0109,14.7732,,10.18,31.3295,6.74,7.11,13.2997,27.8286,,29.8088
2017/12/14,14.0628,40.17,6.12,4.4519,14.5081,14.0817,11.71,6.3,14.5243,13.4722,15.2479,21.6272,14.7501,,10.12,31.0098,6.8,7.08,13.3194,27.7173,,29.9479
2017/12/15,14.0984,40.09,6.12,4.5305,14.4459,14.4982,11.71,6.35,14.286,13.4722,15.2479,21.3361,14.7578,,10,30.6,6.76,7.16,13.428,26.4268,,29.4211
2017/12/18,13.9358,39.97,6.12,4.4716,14.3354,14.3494,11.71,6.35,14.5749,13.4722,15.2479,21.0185,14.4888,,10.15,29.5507,6.75,7.02,13.4674,25.8094,,28.8347
2017/12/19,14.0171,40.08,6.12,4.5109,14.6532,14.28,11.71,6.35,14.7321,13.4722,15.2479,21.4949,14.8039,,10.32,29.8905,6.74,7.42,13.7042,26.2294,,29.2024
2017/12/20,14.5914,40.53,6.12,4.4912,14.9226,14.0519,11.71,6.35,14.94,13.4722,15.2479,21.7331,14.5887,,10.3,29.3708,6.74,7.3,13.5167,25.278,,28.5862
2017/12/21,14.8658,42.35,6.12,4.4421,14.9295,14.0023,11.71,6.35,15.5331,13.4722,15.2479,22.3946,14.6425,,10.15,30.2702,6.85,7.21,13.201,25.3387,,28.9738
2017/12/22,14.9421,44.79,6.12,4.3929,14.7222,13.4867,11.71,6.35,15.3962,13.4722,15.2479,22.1234,14.6041,,10.14,30.2602,6.84,7.25,12.7768,26.6242,,29.8187
2017/12/25,14.9319,44.99,6.12,4.4322,14.7015,13.0007,11.71,6.35,15.5077,13.4722,15.2479,22.7254,14.3427,,10.07,31.0797,6.72,7.08,12.0269,27.7679,,31.9855
2017/12/26,15.2724,44.86,6.12,4.4224,15.0815,13.0107,11.71,6.35,15.4266,13.4722,15.2479,22.6328,15.7801,,10.25,30.8898,6.66,7.11,12.2243,28.1626,,32.6316
2017/12/27,15.2826,45.23,6.12,4.56,14.667,12.9412,11.71,6.35,15.1225,13.4722,15.2479,22.2822,16.8024,,10.45,29.9305,6.6,7.04,12.1453,27.4035,,31.8861
2017/12/28,15.3893,41.4,6.12,4.6288,14.8259,12.971,11.71,6.35,15.1478,13.4722,15.2479,22.4939,15.8108,,10.39,32.0191,6.5,7.09,12.1453,27.3377,,32.0054
2017/12/29,15.5418,43.16,6.12,4.8057,15.1091,13.4867,11.71,6.35,15.6142,13.4722,15.2479,23.2745,15.757,,10.41,32.2989,6.61,7.15,12.0861,28.1019,,31.4389
2018/1/2,15.4147,42.72,6.12,4.8057,14.8051,13.1594,11.71,6.35,15.4216,13.4722,15.2479,23.559,15.9108,,10.6,32.0591,6.68,7.09,12.5893,28.7294,,32.2241
2018/1/3,15.4046,43,6.12,4.8057,14.439,13.1594,11.71,6.35,15.3354,13.4722,15.2479,23.387,15.8108,,10.52,32.5687,6.74,7.13,12.6683,28.2689,,32.1843
2018/1/4,15.4351,43.69,6.12,4.8057,14.743,13.0107,11.71,6.35,15.0413,13.4722,15.2479,23.387,15.7801,,11.57,32.0191,6.7,7.14,12.3427,27.9956,,31.4885
2018/1/5,15.1962,42.83,6.12,4.8057,15.2197,13.0404,11.71,6.35,15.9691,13.4722,15.2479,23.4863,16.3719,,11.19,33.9678,6.72,7.17,12.4216,28.0513,,32.5521
2018/1/8,15.1962,42.03,6.12,4.8057,15.1782,12.9313,11.71,6.35,17.0489,13.4722,15.2479,23.2547,16.2643,,11.44,34.4375,6.63,7.17,12.757,29.2102,,32.1943
2018/1/9,15.0132,41.02,6.12,4.8057,15.8898,12.9611,11.71,6.35,16.9323,13.4722,15.2479,23.3473,16.0952,,11.4,34.3176,6.54,7.16,12.5104,29.8478,,33.7548
2018/1/10,15.0132,42.58,6.12,4.8057,15.7033,12.9115,11.71,6.35,17.1858,13.4722,15.2479,22.8181,15.8185,,11.06,34.7073,6.46,7.09,12.6091,28.7547,,32.1446
2018/1/11,15.0183,42.36,6.12,4.8057,15.9312,12.9908,11.71,6.35,17.1807,13.4722,15.2479,23.1356,15.7647,,10.73,37.0058,6.39,7.12,12.4611,29.114,,32.4328
2018/1/12,14.998,43.16,6.12,4.8057,16.0141,12.8222,11.71,6.35,17.2922,13.4722,15.2479,22.4939,15.8493,,10.73,36.5461,6.39,7.04,12.4216,28.694,,31.7967
2018/1/15,14.688,41.91,6.12,4.8057,16.1869,12.3165,11.71,6.35,16.9576,13.4722,15.2479,22.4079,14.6041,,10.1,35.7267,6.09,7.03,11.9579,26.3306,,29.8485
2018/1/16,14.688,42,6.12,4.8057,16.1869,12.2768,11.71,6.35,17.9715,13.4722,15.2479,22.7982,14.2274,,10.18,36.1464,6.01,7.04,11.6619,27.5806,,30.0771
2018/1/17,14.7134,42.44,6.12,4.8057,15.8414,12.138,11.71,6.35,17.8752,13.4722,15.2479,22.4939,14.0199,,10.3,35.5968,6.02,7.02,11.9184,28.3751,,29.8485
2018/1/18,14.6829,41.68,6.12,4.8057,15.8207,12.1182,11.71,6.35,18.2352,13.4722,15.2479,23.2812,13.9123,,10.25,35.8666,6.27,6.91,12.7274,28.8002,,29.7094
2018/1/19,14.9319,41,6.12,4.8057,16.0141,12.1479,11.71,6.35,17.7941,13.4722,15.2479,22.4343,13.7816,,10.25,36.1564,6.14,6.77,12.5795,28.6079,,29.4808
2018/1/22,15.125,39.6,6.12,4.8057,16.6152,12.1677,11.71,6.35,17.7434,13.4722,15.2479,23.1224,13.7893,,10.41,37.8753,6.15,6.65,12.4808,28.6687,,29.0136
2018/1/23,15.186,40.15,6.12,4.8057,16.6912,12.1182,11.71,6.35,18.0425,13.4722,15.2479,23.1621,13.7739,,10.33,37.4156,6.14,6.48,12.8557,28.947,,29.8585
2018/1/24,15.2114,42.84,6.12,4.8057,16.8639,12.3165,11.71,6.35,18.4177,13.4722,15.2479,23.3407,13.9892,,10.24,38.6747,6.09,6.44,13.5266,29.1849,,30.0076
2018/1/25,15.2623,42.5,6.12,4.8057,16.7879,12.6735,11.71,6.35,18.1439,13.4722,15.2479,23.1555,13.6971,,10.28,38.4949,6.17,6.45,13.7042,29.6859,,29.7789
2018/1/26,15.2673,42.24,6.12,4.8057,16.5185,12.6834,11.71,6.35,17.8955,13.4722,15.2479,24.0817,13.6048,,10.22,38.5748,6.15,6.46,13.8127,28.8053,,29.2024
2018/1/29,15.5723,40.88,6.12,4.8057,16.3803,12.3264,11.71,6.35,17.6927,13.4722,16.7777,23.817,13.6971,,10.04,35.7267,6.1,6.34,13.7141,28.0563,,28.7552
2018/1/30,15.8315,40.98,6.12,4.8057,16.5945,12.4652,11.71,6.35,17.6268,13.4722,17.0955,24.6771,13.7048,,10.03,36.3463,6.17,6.24,13.8423,27.7223,,28.8744
2018/1/31,15.5774,39.48,6.12,4.8057,16.104,12.3264,11.71,6.35,17.7333,13.4722,15.7446,25.0873,12.3366,,9.41,36.686,6.25,6.21,13.9509,27.7628,,27.7612
2018/2/1,15.1962,35.53,6.12,4.8057,14.9709,11.8603,11.71,6.35,17.5406,13.4722,14.4334,25.3718,11.1068,,8.47,35.277,6.09,6.1,13.6549,27.1201,,27.1151
2018/2/2,15.2928,33.24,6.12,4.8057,15.7516,11.4934,11.71,6.35,17.495,13.4722,13.7181,24.0089,10.3996,,8,36.9359,6.05,6.04,13.6943,26.4065,,26.6977
2018/2/5,15.2216,29.92,6.12,4.8057,15.5098,11.3347,11.71,6.35,17.0337,13.4722,14.8605,23.731,10.1767,,7.92,35.5768,6.23,6.33,13.3786,25.6272,,26.3896
2018/2/6,15.2114,29.92,6.12,4.8057,15.0608,10.7298,11.71,6.35,15.9691,13.4722,13.7181,22.2689,9.5695,,7.28,33.1184,5.94,6.03,12.4315,23.355,,23.7556
2018/2/7,15.0945,29.92,6.12,4.8057,14.4528,10.8389,11.71,6.35,16.5267,13.4722,13.5195,22.6923,9.9769,,7.38,31.6194,5.86,5.99,13.2405,23.6839,,24.4613
2018/2/8,14.7896,29.92,6.12,4.8057,14.7015,11.0571,11.71,6.35,16.476,13.4722,13.9267,23.7641,10.4611,,7.5,32.4188,5.89,6,13.2997,24.1343,,24.7595
2018/2/9,13.3106,29.92,6.12,4.8057,14.3008,10.5811,11.71,6.35,15.9539,13.4722,13.6486,22.5997,10.7071,,7.28,31.6993,5.64,5.93,12.8458,23.4815,,23.7158
2018/2/12,13.2649,29.92,6.12,4.8057,15.0055,10.8488,11.71,6.35,17.0793,13.4722,14.0062,23.8369,10.8685,,7.49,32.7386,5.7,5.95,13.3688,24.3418,,24.3818
2018/2/13,13.5698,29.92,6.12,4.8057,15.0608,11.4438,11.71,6.35,17.1097,13.4722,13.7777,23.4201,10.4919,,7.38,33.9478,5.72,5.91,13.1221,24.1799,,24.2923
2018/2/14,13.763,29.92,6.12,4.8057,15.268,11.8306,11.71,6.35,17.7941,13.4722,14.0559,22.9768,10.3612,,7.25,33.8779,5.8,6.14,12.836,24.19,,24.3221
2018/2/22,13.7477,31.3,6.12,4.8057,15.3371,11.781,11.71,6.35,18.0527,13.4722,13.9367,24.5448,10.6533,,7.41,34.3076,5.85,6.17,12.9642,25.1566,,24.8092
2018/2/23,13.6461,28.91,6.12,4.8057,15.2266,11.6322,11.71,6.35,17.7738,13.4722,13.9764,24.5911,10.6379,,7.51,37.1557,5.91,6,12.7077,25.7942,,25.6242
2018/2/26,14.3068,31.8,6.12,4.8057,15.6411,11.9297,11.71,6.35,18.8384,13.4722,14.1254,25.1468,10.8685,,7.75,37.5655,6.05,6.1,12.9346,27.2567,,26.5585
2018/2/27,14.1035,34.95,6.12,4.8057,15.8207,11.8603,11.71,6.35,18.5596,13.4722,13.9466,25.4512,11.4296,,7.76,37.0258,6.13,6.02,12.9642,27.2719,,26.4691
2018/2/28,14.8404,35.9,6.12,4.8057,15.9174,11.9,11.71,6.35,18.4025,13.4722,13.6089,25.987,11.199,,7.84,36.9759,6.13,6,12.8064,25.7993,,26.3796
2018/3/1,14.7896,35.9,6.12,4.8057,16.0832,12.0785,11.71,6.35,18.8232,13.4722,13.7777,26.0532,11.5295,,7.94,37.0158,6.14,6.02,14.0199,26.1738,,27.2145
2018/3/2,14.7845,35.9,6.12,4.8057,16.2007,12.3165,11.71,6.35,18.661,12.125,14.5625,25.8018,11.9369,,7.91,36.796,6.08,6,13.8325,26.1232,,26.648
2018/3/5,14.6778,35.9,6.12,4.8057,16.4978,12.2074,11.71,6.35,18.879,11.9197,15.4565,26.2583,12.0291,,7.86,38.4249,6.06,6.02,14.4047,26.3458,,27.0754
2018/3/6,14.6778,39.49,6.12,4.8057,16.5254,12.4752,11.71,6.35,19.4062,13.1144,15.1188,27.6873,12.5595,,8,40.9633,6.1,6.02,14.3356,27.611,,27.6519
2018/3/7,14.4847,41.04,6.12,4.8057,16.5668,12.257,11.71,6.35,19.4417,12.6986,15.2777,29.209,12.4596,,7.87,40.2537,6.13,6.15,14.2567,27.5452,,27.2841
2018/3/8,14.3271,41.06,6.12,4.8057,17.1817,12.2867,11.71,6.35,20.3187,12.7512,15.1982,30.1683,12.475,,8.66,40.6435,6.14,6.09,14.6415,30.2982,,28.0693
2018/3/9,14.3373,40.96,6.12,4.8057,16.9675,12.3462,11.71,6.35,20.2275,12.7881,15.1982,29.9036,12.4903,,9.53,40.8833,6.28,6.1,14.4935,30.8093,,28.3775
2018/3/12,14.4491,42.18,6.12,4.8057,17.3337,12.5545,11.71,6.35,20.2123,13.0828,15.4863,31.0482,12.7286,,10.48,40.4536,6.32,6.15,14.5823,31.2597,,29.8386
2018/3/13,14.2814,41.69,6.12,4.8057,17.0159,12.6437,11.71,6.35,19.7104,13.2933,15.1386,30.8894,12.3827,,10.14,39.3943,6.35,6.45,14.4935,30.4804,,29.1925
2018/3/14,14.1696,41.67,6.12,4.8057,16.9399,12.2967,11.71,6.35,19.6901,13.0144,15.3075,29.5927,12.0676,,9.7,39.7341,6.27,6.29,13.9213,29.7921,,29.3714
2018/3/15,13.824,39.05,5.51,4.8057,16.781,12.0884,11.71,6.35,19.7053,12.646,15.4068,29.8838,11.9984,,10.67,40.1038,6.13,6.17,13.9213,28.7952,,28.2383
2018/3/16,13.6867,39.77,4.96,4.8057,17.1264,11.9694,11.71,6.35,20.0551,13.1249,15.3472,29.3611,11.9369,,10.75,39.874,6.36,6.2,13.9114,28.7598,,28.2085
2018/3/19,13.6207,40.2,4.46,4.8057,17.2162,11.9892,11.71,6.35,20.41,13.1828,15.228,30.1683,12.1982,,10.53,41.5429,6.54,5.88,14.5724,31.6342,,28.6558
2018/3/20,14.1848,40.05,4.35,4.8057,17.1472,12.2669,11.71,6.35,21.0842,13.288,15.3373,30.5189,12.4288,,11,42.0226,6.62,5.86,14.9375,32.8336,,29.7789
2018/3/21,13.9866,40.89,4.16,4.8057,18.0315,12.019,11.71,6.35,20.8713,12.9354,15.2181,32.0207,12.0291,,10.55,41.9926,6.5,6.01,14.8388,32.1453,,29.0534
2018/3/22,13.8748,40.44,4.13,4.8057,17.8449,11.9099,11.71,6.35,20.8713,12.7197,15.2479,31.637,12.4519,,10.21,42.4623,6.69,5.92,14.8882,31.4622,,29.5006
2018/3/23,13.9104,38.24,3.8,4.8057,17.4857,11.305,11.71,6.35,20.3238,11.7882,14.3439,30.982,12.2597,,9.19,41.273,6.5,5.64,14.1581,32.3883,,28.4272
2018/3/26,14.2814,38.97,3.84,4.8057,17.9416,11.5727,11.71,6.35,21.3732,12.0776,14.9102,34.0451,12.6902,,9.32,42.6122,6.61,5.6,15.3025,35.6271,,29.7889
2018/3/27,14.2814,40.08,4.01,4.8057,18.5841,11.9198,11.71,6.35,21.9004,12.4723,15.377,35.7785,13.9584,,9.62,42.9619,6.78,5.7,16.0721,37.0947,,30.594
2018/3/28,14.5863,40.31,3.91,4.8057,18.066,13.1098,11.71,6.35,21.2262,12.4986,16.8671,35.3352,15.3573,,9.64,40.6035,6.79,5.68,15.8452,38.8406,,30.8822
2018/3/29,14.6117,39.69,3.9,4.8057,17.5893,13.566,11.71,6.35,20.2833,12.7039,16.7081,33.6747,15.3727,,9.64,39.4742,6.82,5.67,15.6479,37.7677,,30.3853
2018/3/30,14.4796,39.45,3.85,4.8057,18.7707,13.3577,11.71,6.35,20.8764,12.7249,17.6121,35.5337,15.219,,10.09,41.273,6.48,5.69,16.1214,38.5572,,30.6934
2018/4/2,14.3729,43.4,3.8,4.8057,18.4391,13.0602,11.71,6.35,20.4556,12.4197,17.8306,34.9383,16.0491,,10.03,40.8633,6.41,5.71,15.9734,37.96,,30.4747
2018/4/3,14.5355,42.58,3.85,4.8057,18.6463,12.9412,11.71,6.35,20.4201,12.0408,17.9796,34.1047,16.7639,,9.77,41.5229,6.4,5.96,15.5393,40.8699,,30.1566
2018/4/4,14.4745,42.31,3.76,4.8057,18.4943,13.3776,11.71,6.35,19.7205,12.3092,18.0591,33.6747,16.1798,,10.75,41.0532,6.58,5.79,15.0559,39.6149,,30.4847
2018/4/9,14.688,42.96,3.62,4.8057,18.4805,13.4272,11.71,6.35,20.775,12.225,18.218,33.807,16.5257,,10.19,40.9033,6.47,6.37,15.2927,39.6807,,31.1208
2018/4/10,14.7794,42.08,3.55,4.8057,18.5841,13.0404,11.71,6.35,21.4847,13.4459,18.4763,34.7597,17.5095,,9.77,41.6728,6.56,7.01,15.4703,39.8983,,31.4786
2018/4/11,14.8099,42.01,3.56,4.8057,18.0453,13.0702,11.71,6.35,21.4797,13.4248,19.0624,33.7739,17.5479,,9.61,43.1618,6.56,7.32,15.0164,41.2242,,31.0711
2018/4/12,14.8252,41.5,3.58,4.8057,18.1904,13.1792,11.71,6.35,21.6977,13.9985,17.8803,34.3627,17.2943,,9.34,43.2118,6.31,8.05,15.8353,39.9438,,30.6437
2018/4/13,14.8709,42.37,3.53,4.8057,17.6169,13.1297,11.71,6.35,21.429,14.0353,19.1915,33.7937,17.7478,,9.08,43.0019,6.26,7.43,15.3815,38.122,,30.8524
2018/4/16,14.9929,44.11,3.43,4.8057,18.3147,12.733,11.71,6.35,21.3681,14.2353,18.8538,35.7983,18.4857,,8.89,43.0019,6.11,8.17,15.3815,39.3619,,31.3792
2018/4/17,15.1454,41.63,3.3,5.2872,17.6722,12.971,11.71,6.35,20.6229,13.8406,18.7544,34.323,17.7478,,8.34,40.8733,6.11,7.5,15.3815,37.5248,,29.6497
2018/4/18,15.2419,40.29,3.28,5.3659,18.4529,12.9313,11.71,6.35,20.6837,13.9722,19.0524,36.3805,18.086,,8.58,41.6428,6.11,7.04,15.3815,41.0369,,29.6497
2018/4/19,15.1962,40.58,3.32,5.4052,18.5012,13.1197,11.71,6.35,21.2667,14.1984,19.0524,37.4391,17.4173,,8.49,40.7634,5.92,6.93,15.3815,41.4418,,29.7193
2018/4/20,15.1454,39.21,3.22,5.1103,18.3838,12.3958,11.71,6.35,21.5963,14.1353,19.0524,36.4996,17.6709,,8.73,39.754,5.81,6.4,15.3815,38.8963,,27.4332
2018/4/23,15.1962,37.65,3.21,4.9924,17.9347,12.4355,11.71,6.09,21.7737,13.8722,19.0524,36.3871,16.8177,,8.83,38.0751,5.7,5.96,15.3815,35.3993,,27.6022
2018/4/24,15.1809,38.39,3.24,5.0514,18.446,12.7032,11.71,6.11,21.9917,14.43,19.0524,36.4202,16.7409,,8.98,40.1538,5.76,6.01,15.3815,38.9418,,28.0395
2018/4/25,15.0234,40.88,3.37,5.3167,19.1783,12.9512,11.71,6,23.0918,15.06,19.0524,38.6299,18.4165,,9.2,42.9719,5.8,6.09,15.3815,41.0875,,28.6657
2018/4/26,15.0132,40.19,3.29,5.1398,18.9434,12.5148,11.71,6.6,22.5088,14.51,19.0524,38.3719,17.7939,,8.79,44.2811,5.81,5.61,15.3815,41.5177,,28.8049
2018/4/27,15.0285,40,3.33,5.1791,19.6964,12.9313,11.71,7.26,23.8269,14.4,19.271,39.8472,18.3012,,8.74,44.9107,5.8,5.67,15.3815,42.4489,,29.7789
2018/5/2,15.0234,39.89,3.22,5.2086,19.807,13.0206,11.71,7.2,23.5582,15,19.569,40.2111,18.3627,,8.89,45.2804,5.66,5.67,15.3815,42.9296,,29.3416
2018/5/3,15.0641,40.49,3.26,5.1005,19.3303,13.6552,11.71,7.59,23.2185,14.65,19.6087,37.6045,17.7017,,8.92,44.8507,5.64,5.39,15.3815,41.1483,,29.1528
2018/5/4,14.9167,40.1,3.25,5.071,19.4892,13.6453,11.71,7.51,23.3098,14.65,19.1716,38.1073,17.3404,,8.99,47.2491,5.67,5.12,15.3815,43.213,,32.065
2018/5/7,14.9827,40.1,3.29,5.1398,19.6204,13.8635,11.71,7.47,23.4213,14.94,20.2047,37.062,17.5095,,9.12,47.1392,5.78,5.12,15.3815,43.7444,,32.075
2018/5/8,14.8709,40.96,3.3,5.2184,19.4132,13.6453,11.71,7.55,23.0664,14.83,21.4861,36.9826,18.2935,,9.17,46.7994,5.82,5.12,15.3815,42.4893,22.0738,31.7072
2018/5/9,14.7388,41.5,3.22,5.2479,19.2336,13.5164,11.71,7.29,22.8687,14.68,21.5557,36.7113,18.2551,,9.67,46.0499,5.91,5.12,15.3815,43.6786,24.2812,32.0352
2018/5/10,14.7185,41.65,3.23,5.2086,19.8968,13.5561,11.71,7.17,24.2122,15.11,21.655,37.9022,20.0844,,9.59,47.8488,5.96,5.12,15.3815,45.1361,26.7086,31.6376
2018/5/11,14.6473,41.1,3.19,5.0907,19.3925,13.09,11.71,7.31,23.3453,14.92,22.2311,34.7663,19.508,,9.64,46.1599,5.97,5.12,15.3815,42.8031,29.3774,31.3991
