ÈÕÆÚ,000423.SZ,000538.SZ,000590.SZ,000650.SZ,000790.SZ,000919.SZ,000989.SZ,000999.SZ,002107.SZ,002118.SZ,002198.SZ,002275.SZ,002287.SZ,002317.SZ,002349.SZ,002390.SZ,002412.SZ,002424.SZ,002433.SZ,002566.SZ,002603.SZ,002644.SZ,002728.SZ,002737.SZ,002750.SZ,002817.SZ,002826.SZ,002864.SZ,002873.SZ,002907.SZ,300026.SZ,300039.SZ,300108.SZ,300147.SZ,300181.SZ,300519.SZ,300534.SZ,600085.SH,600129.SH,600211.SH,600222.SH,600252.SH,600285.SH,600329.SH,600332.SH,600351.SH,600422.SH,600436.SH,600479.SH,600518.SH,600535.SH,600538.SH,600557.SH,600566.SH,600572.SH,600594.SH,600671.SH,600750.SH,600771.SH,600976.SH,600993.SH,603139.SH,603567.SH,603858.SH,603896.SH,603963.SH,603998.SH
2018/12/14,43.6038,76.9759,8.07,6.1072,3.9227,6.3222,9.9683,24.267,6.9709,4.5,5.8,12.7202,19.9459,8.7126,5.8426,4.36,8.5647,9.071,4.8726,5.91,10.6572,8.2387,12.6415,14.998,5.68,17.14,10.3284,32.23,15.6002,16.3639,3.1215,4.1755,5.8,6.3983,4.8452,13.0877,5.881,29.7346,8.9472,28.2201,3.65,2.5676,7.6885,12.8624,36.6123,5.5546,6.5022,91.401,7.6053,10.5411,19.2255,4.16,10.7569,32.6387,5.8556,5.65,16.02,13.127,22.8876,14.6102,13.821,15.2801,11.6682,19.0125,27.3202,9.3671,5.0273
2018/12/17,42.8193,75.4169,7.69,6.0579,3.8865,6.2049,9.9874,23.5965,6.9808,4.5,5.67,12.8079,18.9361,8.654,5.7731,4.37,8.5588,8.8824,4.7542,5.88,10.5878,8.1788,12.6896,14.6484,5.7,17.4686,10.2985,32.3595,15.5104,16.5436,3.1513,4.1462,5.87,6.3983,4.8452,13.3032,5.9908,29.041,8.9571,27.4279,3.59,2.548,7.5608,12.9018,36.1768,5.5546,6.2251,89.1827,7.4902,10.4914,19.255,4.18,10.6674,33.1495,5.8458,5.68,16.15,13.0801,22.3942,14.4027,13.5236,15.2105,11.6485,19.166,26.9427,9.3441,4.9975
2018/12/18,41.5505,74.4913,7.53,5.979,3.8956,6.117,9.844,23.3105,6.8317,4.45,5.64,12.8177,18.9816,8.654,5.7632,4.41,8.5353,8.8625,4.7246,5.88,10.449,8.1788,12.6896,14.7145,5.66,17.14,10.3683,32.2101,15.5104,16.6734,3.1513,4.0875,5.91,6.3585,4.9833,13.2738,5.9409,28.7239,8.9174,28.2201,3.62,2.548,7.5117,13.0298,35.8402,5.6506,6.1954,89.2822,7.5862,10.4914,19.3237,4.25,10.4487,33.1013,5.8654,5.66,16.1,13.0175,22.2012,14.4027,13.2459,15.1609,11.6386,18.9175,27.7573,9.2906,4.9377
2018/12/19,40.5626,72.0066,7.41,5.8705,3.8052,6.0974,9.3566,22.9062,6.5831,4.4,5.47,12.6715,19.1183,8.3414,5.7434,4.34,8.5,8.7534,4.6359,5.8,10.3498,8.1388,12.5454,14.4404,5.6,16.632,10.1888,31.9111,15.6101,16.274,3.1414,4.0093,5.84,6.2988,4.934,12.9995,5.851,27.5449,8.8183,27.5963,3.5,2.5186,7.2859,12.9018,35.0088,5.5834,6.0766,86.5166,7.4902,10.2826,18.8524,4.23,10.22,32.4459,5.8458,5.58,16.22,12.994,22.0868,14.3435,13.0179,15.1509,11.6189,18.552,27.0222,9.283,4.868
2018/12/20,39.7103,70.4963,7.41,5.9001,3.8233,6.1658,9.8058,22.0188,6.7223,4.4,5.5,12.6617,19.0955,8.3707,5.8624,4.34,8.5,8.7633,4.6852,5.84,10.3598,8.1488,12.6896,14.4593,5.64,16.8113,10.3384,32.509,15.8394,17.9014,3.1115,4.0484,5.71,6.3087,5.0919,13.2347,5.9509,26.2667,8.967,28.2201,3.5,2.5284,7.3448,12.8525,34.7416,5.5834,6.1261,85.6014,7.4519,10.2229,18.8426,4.31,10.3393,32.7543,5.8458,5.61,16.65,12.9235,21.5219,14.3533,13.0873,15.2801,11.5399,18.6616,27.1613,9.4053,4.878
2018/12/21,38.5384,69.4245,7.35,5.9001,3.7962,6.2244,9.8632,22.5414,6.6129,4.4,5.44,12.5155,19.0803,8.2828,5.793,4.32,8.4824,8.7037,4.7049,5.82,10.4589,8.0989,12.5069,14.5349,5.73,16.901,10.3084,33.1867,15.7896,19.6886,3.1314,4.0582,5.6,6.2092,4.9932,13.2836,5.9109,26.5838,8.7985,28.022,3.45,2.5284,7.2859,12.8624,34.8406,5.545,6.0964,83.1941,7.3943,9.9743,18.5382,4.3,10.0112,32.4844,5.8458,5.6,16.33,12.9235,21.3575,14.3435,13.0179,15.2999,11.8459,18.4789,26.8235,9.4818,4.878
2018/12/24,39.4875,73.0394,7.43,5.979,3.8504,6.2831,9.6147,23.6556,6.6825,4.46,5.42,12.535,19.1411,8.3609,5.7831,4.36,8.5176,8.8328,4.7542,5.83,10.6473,8.0889,12.6415,14.809,5.84,17.3392,10.767,34.6318,16.3179,21.6554,3.1314,4.0875,5.62,6.2789,4.9143,13.509,6.1206,27.0395,8.8481,28.2696,3.5,2.548,7.3841,12.9806,35.4641,5.5546,6.1855,85.9596,7.4519,9.9942,18.9015,4.29,10.0311,33.0146,5.8948,5.67,16.72,13.0409,21.6864,14.4422,13.1567,15.5185,11.9051,18.6104,27.5686,9.7341,4.9676
2018/12/25,39.3422,73.1076,7.26,5.8507,3.76,6.1463,9.844,23.7641,6.5731,4.41,5.29,12.5545,19.2322,8.4195,5.6938,4.26,8.4706,8.9816,4.6852,5.81,10.5283,8.019,12.5838,14.8185,5.78,17.2694,10.5876,33.5056,16.1484,20.4673,3.1016,4.0191,5.42,6.2192,5.0919,13.3816,6.0108,26.7522,8.6499,28.4181,3.46,2.5382,7.4037,12.9412,35.2266,5.4299,6.0964,86.9046,7.7204,9.6958,18.8131,4.29,10.0311,32.9086,5.8752,5.62,16.76,13.0566,21.4719,14.3237,13.0873,15.3596,11.8854,18.5812,27.5686,9.4053,4.9178
2018/12/26,38.8677,73.0979,7.3,5.8113,3.7419,6.117,9.758,24.2275,6.7621,4.42,5.23,12.535,19.1942,8.3707,5.7136,4.25,8.4471,8.9419,4.6457,5.87,10.5184,7.8792,12.7665,14.5822,5.83,17.3292,10.5377,33.4957,15.959,20.1478,3.0917,4.0093,5.34,6.2092,5.2103,13.5285,5.9409,26.9504,8.5409,28.9132,3.47,2.5578,7.3645,12.7935,34.3061,5.4299,6.1657,85.9695,7.73,9.4373,19.0586,4.45,9.7229,32.8314,5.8556,5.6,16.69,13.0722,21.0858,14.3336,13.1369,15.3993,11.8657,18.6397,27.0122,9.3365,4.8481
2018/12/27,38.5868,73.2635,7.46,5.7027,3.6425,6.0876,9.1559,24.2374,6.772,4.33,5.24,12.4668,18.7918,8.1363,5.6144,4.21,8.3941,8.7732,4.5964,5.74,10.4589,7.7993,12.5454,14.1947,5.62,16.9308,10.2486,32.3097,15.949,19.0696,3.0618,3.9702,5.2,6.1197,4.8847,13.1563,5.8211,27.0495,8.4418,28.8241,3.39,2.499,7.2564,12.5965,34.2071,5.4203,6.0964,86.4967,7.5862,9.1588,18.8524,4.34,9.9814,32.9278,5.8066,5.54,16.5,13.2288,21.0214,14.2052,13.0278,15.1708,11.8064,18.4643,26.3168,9.0153,4.6789
2018/12/28,38.3059,72.065,7.6,5.4067,3.6696,6.1267,9.3757,24.5135,6.5731,4.36,5.09,12.4765,18.9968,8.1558,5.6839,4.09,8.3588,8.6839,4.626,5.74,10.3697,7.7993,12.6127,13.9679,5.6,17.13,10.1888,31.8015,16.1883,18.81,3.032,3.9702,5,6.1097,5.1017,13.5481,5.7112,27.2476,8.2734,29.2202,3.4,2.5186,7.3841,12.2518,35.3948,5.4011,6.1162,86.1983,7.4423,9.1588,18.8524,4.3,10.22,32.3206,5.8066,5.52,16,13.2523,20.6424,14.1064,13.3054,15.3297,11.8262,18.4789,26.2969,8.9924,4.649
2019/1/2,38.3059,70.0871,7.65,5.387,3.6606,6.0192,8.831,24.1388,6.5831,4.23,5.08,12.457,18.7994,8.3023,5.8029,3.96,8.3824,8.6442,4.4978,5.75,10.2408,7.7593,12.4877,12.8433,5.58,17.3192,10.0393,31.2932,16.1384,18.8,2.9823,3.9115,4.96,6.2192,5.0721,13.2249,5.7711,26.4054,8.2635,28.3785,3.4,2.4696,7.2761,11.7002,33.92,5.334,5.9678,83.9501,7.356,8.2439,17.5563,4.24,9.3949,29.0914,5.7773,5.46,16.02,13.1036,19.3054,13.9878,12.77,15.3297,11.9742,18.2523,26.2473,9.0459,4.5097
2019/1/3,37.8216,68.1968,7.86,5.2489,3.6515,6.0095,8.9265,24.0599,6.6228,4.27,4.95,12.5155,18.1237,7.9312,6.1104,3.87,8.4529,8.6541,4.5964,5.8,10.1912,7.7194,12.4685,12.6637,5.59,17.3093,10.0492,29.9179,16.2381,18.191,3.0221,3.8919,4.86,6.2689,4.8748,13.0877,5.7512,26.3063,8.2635,28.2399,3.39,2.4696,7.2368,11.7101,32.9995,5.3052,5.9777,80.5678,7.2888,7.4186,16.8886,4.04,9.2457,27.8768,5.7283,5.47,16,12.994,19.2982,13.9483,12.8692,15.1708,11.5596,18.1646,26.138,9.023,4.5594
2019/1/4,38.5965,69.1322,8.02,5.4758,3.7419,6.117,9.3471,23.8331,6.7621,4.39,4.99,12.6033,18.4502,8.0386,6.0509,3.95,8.4529,8.7732,4.7049,5.89,10.3003,7.8392,12.7377,13.0512,5.73,17.4487,10.1589,30.2069,16.3876,18.2109,3.0618,3.9897,5.02,6.4182,5.161,13.4012,5.871,26.5739,8.5409,28.933,3.49,2.499,7.3154,12.2124,33.8904,5.4107,6.1162,82.249,7.4902,7.1202,17.1832,4.2,9.5042,29.5444,5.8066,5.63,16.65,13.0722,19.4698,14.2052,13.1964,15.439,11.6682,18.6251,26.5552,9.0994,4.6988
2019/1/7,38.8386,70.545,8.08,5.4561,3.8504,6.1951,9.586,23.5077,6.9112,4.46,5.06,12.6617,18.7539,8.234,6.0509,4,8.4,8.8129,4.8331,5.98,10.3994,7.9291,13.0357,13.2402,5.81,17.628,10.3284,30.9942,16.5471,18.5304,3.1016,4.0582,5.06,6.5177,5.1906,13.5481,5.9509,26.3955,8.6004,29.7251,3.59,2.5578,7.3154,12.4291,33.7617,5.4491,6.2053,82.9553,7.5957,7.2097,17.4483,4.23,9.5539,29.93,5.7479,5.71,16.8,13.1192,19.1981,14.4521,13.2559,15.6079,12.221,18.7932,26.7142,9.2753,4.8581
2019/1/8,39.0904,72.2892,7.95,5.3969,3.8413,6.1854,9.5573,22.9062,6.9609,4.5,5.17,12.6033,18.9589,8.1851,5.9319,3.97,8.4,8.7931,4.7937,5.97,10.3796,7.8792,12.978,13.2213,5.82,17.7774,10.2686,30.7849,16.3478,19.2193,3.0917,4.0191,5.15,6.448,5.1807,13.4012,6.0108,26.0884,8.64,29.7053,3.58,2.5578,7.2663,12.4389,33.6528,5.4395,6.1954,83.0647,7.5478,7.0506,17.4483,4.22,9.8522,30.3059,5.7479,5.71,17.35,13.1349,18.7834,14.4126,13.2559,15.5086,12.1421,18.7347,26.3268,9.2065,4.8979
2019/1/9,39.3132,72.4061,8.03,5.4462,3.8504,6.2049,9.5287,23.1626,6.9013,4.52,5.15,12.6617,18.8905,8.1949,5.9418,4.01,8.4,8.8725,4.7937,5.99,10.3895,7.9191,13.0549,13.3158,5.86,17.8969,10.3583,30.8547,16.2481,18.81,3.1215,4.0582,5.25,6.458,5.3484,13.3718,5.9309,26.4946,8.6301,29.8638,3.62,2.5676,7.3055,12.3503,34.3655,5.4875,6.2251,84.7559,7.6149,7.7467,17.733,4.3,9.8025,30.8072,5.7479,5.69,17.65,13.1192,19.0408,14.462,13.2559,15.5682,11.9446,18.7055,26.446,9.3059,5.0273
2019/1/10,38.7127,71.7532,7.95,5.3673,3.8504,6.1951,9.586,22.5512,6.8814,4.97,5.08,12.5935,18.7918,8.2437,5.9319,4.05,8.3529,8.7037,4.7838,6.02,10.4391,7.8392,12.9972,12.9,5.88,17.7077,10.2287,30.5557,15.8494,18.7501,3.1115,4.0582,5.08,6.458,5.2695,13.4306,5.9009,26.4847,8.6499,29.9331,3.62,2.5578,7.2957,12.3601,34.4446,5.4203,6.1756,84.159,7.6245,7.4583,17.6741,4.32,9.9317,30.4698,5.6402,5.68,19.42,13.0957,18.7477,14.3435,13.2162,15.5284,11.8854,18.5739,26.5254,9.1147,5.0572
2019/1/11,38.7417,71.8312,8.05,5.3771,3.8865,6.244,9.7867,22.8273,6.8913,5.47,5.09,12.6033,18.9057,8.273,5.9418,4.02,8.3647,8.7236,4.9022,6.06,10.4589,7.8192,13.3625,13.0701,5.9,17.9666,10.2586,30.5956,15.9291,19.1494,3.1115,4.068,5.14,6.5077,5.1708,13.6265,5.9309,26.7126,8.64,29.339,3.65,2.5774,7.2859,12.4094,34.5931,5.4971,6.2746,84.7061,7.6437,7.4484,17.6643,4.25,10.0411,30.7879,5.7577,5.74,18.76,13.0957,18.9407,14.4818,13.3847,15.6775,11.8657,18.552,28.6117,9.2524,5.0373
2019/1/14,38.2187,70.2332,8.05,5.3475,3.9317,6.2342,9.6051,22.2455,6.8217,5.58,5.09,12.613,18.6172,8.2437,6.0112,3.96,8.3471,8.6144,4.8923,6,10.786,7.8392,13.0549,13.004,5.87,17.9766,10.1788,30.4461,15.8892,18.9398,3.0519,4.0386,5.26,6.657,5.2695,13.2543,5.881,26.3063,8.6994,29.2202,3.73,2.5774,7.2172,12.2025,33.9003,5.5642,6.1954,84.159,7.5957,7.1799,17.3304,4.3,9.9715,30.1999,5.7479,5.77,18.84,12.9861,18.8049,14.4818,13.3253,15.4192,11.8755,18.4058,27.4196,9.0153,5.0074
2019/1/15,39.4391,73.2051,8.12,5.4857,3.986,6.2831,9.5669,22.5315,6.8913,5.46,5.12,12.7007,18.7007,8.3316,5.9814,4.02,8.3765,8.7037,4.9318,6.06,10.8654,7.9191,13.1414,13.2024,5.95,18.1857,10.2885,30.5657,16.0786,18.78,3.1115,4.0973,5.27,6.657,5.4274,13.4208,5.9708,26.4351,8.6994,29.5271,3.74,2.5774,7.3154,12.7048,35.7611,5.5834,6.3438,86.7454,7.7012,7.2594,17.7232,4.26,10.3194,30.4795,5.7577,5.79,18.95,13.0488,19.1838,14.5707,13.5335,15.6278,11.9249,18.5958,27.8467,9.2065,5.0472
2019/1/16,39.2841,75.0272,7.95,5.4857,3.9408,6.2929,9.6433,22.8273,6.9311,5.25,5.14,12.7105,18.7842,8.3219,5.9219,3.96,8.4588,8.6343,4.9416,6.1,10.9347,7.9391,13.2952,14.3176,6.07,18.7733,10.4081,30.775,16.1384,18.8399,3.1115,4.0973,5.33,6.5674,5.3781,13.5873,5.9509,26.7225,8.749,29.8539,3.73,2.6362,7.2368,12.37,35.7907,5.5738,6.3636,87.5413,7.7204,7.1401,18.0472,4.27,10.4586,31.2602,5.7479,5.79,18.85,13.0957,19.2196,14.6892,13.6723,15.6874,11.8755,18.5812,27.4295,9.2677,5.0373
2019/1/17,38.7224,73.9066,7.8,5.4462,3.8504,6.2538,9.5573,22.3935,6.8714,5.26,5.13,12.6715,18.807,8.1753,5.8823,3.89,8.4118,8.5648,4.8923,6.01,10.796,7.989,13.0357,14.4593,5.99,18.5243,10.1689,30.1471,15.8294,18.0312,3.0519,4.0777,5.25,6.4878,5.5557,13.3032,5.871,26.1676,8.6895,29.6063,3.68,2.6068,7.1681,12.2321,35.4146,5.593,6.3241,85.5517,7.6053,7.2495,17.949,4.33,10.4686,31.3181,5.7479,5.75,18.76,13.1349,19.334,14.4126,13.4938,15.4788,11.8459,18.4058,27.35,9.0306,4.9477
2019/1/18,39.4778,76.4692,7.61,5.6238,3.9588,6.3222,9.9205,22.9457,7.0206,5.21,5.26,12.7982,18.8602,8.3902,5.9319,3.96,8.4235,8.674,4.9515,6.04,10.9248,8.0789,13.2183,14.5633,6.1,18.3749,10.2486,30.9045,15.9789,18.161,3.0618,4.1169,5.42,6.5475,5.4373,13.509,5.9109,26.3658,8.8183,29.7846,3.72,2.6362,7.3645,12.5177,36.3351,5.6698,6.4428,90.1078,7.6725,7.3092,18.332,4.28,10.6077,33.4002,5.7185,5.86,19.28,13.1427,19.67,15.2029,13.6822,15.6775,11.8459,18.5885,27.509,9.1836,5.0273
2019/1/21,39.9621,76.5082,7.67,5.7521,3.9498,6.3515,9.8154,22.6301,7.0007,5.28,5.31,12.8469,19.1487,8.3023,5.9517,4.02,8.4118,8.7335,5.0008,6.05,10.8554,8.0889,13.2856,14.7145,6.21,18.2056,10.2985,30.8945,16.5372,18.151,3.0817,4.0777,5.45,6.5873,5.3978,13.5383,5.9609,26.8315,8.7886,30.1905,3.74,2.646,7.443,12.6654,35.9491,5.641,6.4527,89.8492,7.7396,7.3191,18.4596,4.27,10.8861,34.2002,5.7479,5.79,18.95,13.1584,19.5628,15.0251,13.6227,15.7073,11.8657,18.6397,27.5388,9.4206,5.0273
2019/1/22,39.0807,75.3584,7.58,5.5942,3.9046,6.2929,9.5382,22.1962,6.9112,5.6,5.2,12.8079,18.8753,8.0581,5.9814,3.97,8.3882,8.535,4.8923,5.98,10.6274,7.9491,13.2472,14.516,5.94,18.1658,10.1589,30.5457,16.1285,17.7117,3.0917,3.9702,5.44,6.5276,5.4373,13.4502,5.871,26.6036,8.64,30.0024,3.7,2.6264,7.443,12.5374,35.6225,5.593,6.3537,87.8994,7.6437,7.0804,18.1945,4.24,10.6972,33.2652,5.7087,5.69,18.92,13.1975,19.2553,14.8374,13.3947,15.5781,11.7768,18.4058,27.042,9.8794,4.9775
2019/1/23,38.9451,76.7713,7.86,5.4561,3.9137,6.244,9.2993,22.0483,6.9808,5.25,5.18,12.8372,18.8677,7.9605,5.9814,3.9,8.3529,8.5251,4.9614,6.05,10.6473,7.9091,13.4202,14.3554,5.87,18.0761,10.1689,30.1969,16.1484,17.7017,3.032,3.9604,5.34,6.5575,5.5162,13.5873,5.8011,26.663,8.5706,29.5073,3.72,2.6166,7.3645,12.3601,35.9293,5.5259,6.4329,88.1381,7.7396,6.7921,18.008,4.36,10.7171,33.7375,5.6402,5.67,18.57,13.1662,17.4964,14.8176,13.4343,15.598,11.7274,18.3254,27.052,9.7723,4.9676
2019/1/24,38.7611,77.58,7.77,5.4758,3.9769,6.3222,9.3375,22.0681,6.9908,5.57,5.18,12.8762,18.9816,7.9214,6.0608,3.91,8.3412,8.5152,4.9219,6.05,10.8356,7.9191,13.2856,14.2987,6.25,18.0761,10.2287,30.5158,16.3478,17.7816,3.0519,3.9995,5.37,6.6371,5.7037,13.7539,5.8211,26.4451,8.5409,30.0024,3.78,2.6264,7.3546,12.37,36.1768,5.545,6.6012,87.5313,7.8163,6.8119,18.0374,4.51,10.9557,32.9664,5.6793,5.67,18.35,13.2053,18.0112,14.7682,13.474,15.6377,11.8953,18.34,26.9725,10.5982,4.9975
2019/1/25,38.9258,76.2256,7.6,5.5646,3.9227,6.3417,9.3375,22.0483,6.8714,5.28,4.99,12.8469,18.8905,7.9019,5.9517,3.86,8.3235,8.4854,4.8825,5.98,10.6869,7.9091,13.103,14.1475,5.94,18.0264,10.1091,30.1072,16.1085,17.2225,3.0121,3.98,5.32,6.5575,5.6346,13.5971,5.6613,26.5045,8.6103,29.7747,3.73,2.597,7.2859,12.4291,35.8105,5.5259,6.3636,87.5114,7.7588,6.5534,18.0472,4.42,11.1645,32.8218,5.9241,5.58,18.03,13.2131,18.0827,14.6596,13.3352,15.4291,11.688,17.9964,26.7043,9.9635,4.9278
2019/1/28,39.071,76.0015,7,5.4955,3.8413,6.3124,8.7832,22.1371,6.8317,4.75,5.07,12.8177,19.1335,7.8433,5.7533,3.73,8.2941,8.4755,4.8331,5.98,10.7067,7.9591,12.978,13.9207,5.86,17.6877,10.129,29.9278,16.2182,16.9629,3.0022,3.9604,5.34,6.5077,5.9208,13.3522,5.5115,26.3658,8.5806,29.2796,3.36,2.5872,7.2466,12.2419,35.8996,5.4587,6.1756,87.7402,7.7204,6.1755,17.8803,4.34,10.9656,32.0603,6.0906,5.5,17.35,13.1897,17.7037,14.4818,13.3352,15.0913,11.6781,17.7406,26.5155,9.2371,4.9079
2019/1/29,39.226,76.9564,6.75,5.3475,3.76,6.1854,8.4582,21.8215,6.5731,4.69,4.96,12.691,19.255,7.7163,5.664,3.61,8.3235,8.2373,4.7148,5.78,10.5481,7.7993,12.9684,13.5615,5.67,17.2495,9.6604,28.9213,16.0188,17.2125,2.9724,3.8528,5.13,6.259,5.4471,12.6959,5.3618,26.3559,8.3229,27.9923,3.39,2.5578,7.1681,12.173,36.1669,5.3628,6.1261,88.5361,7.6725,5.7877,17.6839,4.25,11.0253,32.5615,5.7283,5.29,17.19,13.1897,17.525,14.3138,13.127,14.6144,11.6781,17.5286,26.1579,8.4877,4.7287
2019/1/30,39.5166,75.7092,6.76,5.3377,3.6967,6.1951,7.6459,21.9596,6.5731,4.65,4.82,12.7397,18.8753,7.6772,5.6343,3.55,8.3176,8.1381,4.6457,5.72,10.558,7.7094,12.8146,13.467,5.63,17.0304,9.5009,28.6622,16.0089,16.8831,2.9724,3.8137,5.09,6.2192,4.9044,12.4412,5.2919,26.2271,8.2239,27.9626,3.37,2.499,7.0699,12.173,36.0085,5.3724,6.0766,88.3371,7.6916,5.8871,17.6643,4.14,10.8066,32.2916,5.7283,5.19,17,13.1505,17.2461,14.215,13.0179,14.3959,11.5991,17.4555,25.83,8.2813,4.659
2019/1/31,39.7587,75.7385,6.5,5.1995,3.5792,6.0876,8.1237,21.7722,6.5632,4.52,4.46,12.6033,18.5413,7.5698,5.6045,3.5,8.3294,8.1083,4.4879,5.51,10.6869,7.6894,12.728,13.3442,5.41,16.5723,9.1221,27.546,15.66,16.314,2.9326,3.7355,4.96,6.1396,4.6478,11.9514,5.0722,26.1379,7.8771,27.7547,3.34,2.4794,6.9422,12.6457,33.1579,5.2764,6.1063,87.9193,7.7971,5.8076,17.7134,4.22,11.1645,32.2434,5.6793,4.67,16.99,13.1427,16.8815,14.0965,13.1171,14.2667,11.6386,17.4628,25.9294,7.8378,4.6192
2019/2/1,40.3398,78.8857,6.61,5.3969,3.6877,6.1951,8.7641,22.1272,6.7123,4.66,4.8,12.9249,18.7463,7.9019,5.7335,3.74,8.4294,8.3564,4.6359,5.65,11.0041,7.8192,12.9972,13.8451,5.57,17.0205,9.4311,28.2635,16.1484,16.8631,2.9823,3.8528,5.07,6.2689,4.8452,12.4314,5.2919,26.7027,8.3229,28.6756,3.58,2.5186,7.0993,13.2071,33.534,5.4779,6.235,90.8241,8.0657,6.3843,18.2731,4.25,10.896,33.0724,5.7479,4.78,17.04,13.6437,17.5107,14.2941,13.5037,14.6244,11.7472,17.8795,27.2904,8.0595,4.7685
2019/2/11,41.1631,81.1657,6.92,5.5251,3.8594,6.2831,9.3853,22.709,6.8317,4.83,4.91,13.1394,19.2094,8.0093,5.8227,3.82,8.4824,8.6938,4.7641,5.79,11.1528,7.989,13.2856,14.3365,5.7,17.369,9.6704,28.9512,16.4475,17.2724,3.032,3.9311,5.15,6.3983,4.9735,12.7546,5.4616,27.1684,8.6895,29.2796,3.7,2.5676,7.3154,13.3844,34.0883,5.6026,6.3834,93.2215,8.2479,6.6528,18.8818,4.28,11.3633,33.7375,5.7773,5.06,17.64,13.6593,18.0183,14.7485,13.6921,14.9224,11.7966,18.3034,28.0752,8.3195,4.868
2019/2/12,42.335,82.9683,6.99,5.8409,4.1215,6.371,9.5478,22.7484,6.9609,5.1,5.03,13.1881,19.4676,8.1851,6.0509,3.93,8.4882,8.8526,4.8923,5.92,11.133,8.0389,13.3914,14.7807,5.77,17.5583,10.6374,30.476,16.7465,17.7816,3.0718,4.0191,5.3,6.5376,5.1708,14.0281,5.6014,27.8917,8.7787,30.5074,3.84,2.646,7.4921,13.6306,35.0979,5.6793,6.4923,96.4645,8.2863,7.3191,19.2157,4.35,11.1148,34.9232,5.9437,5.12,17.68,13.6672,18.9479,14.9658,13.7912,15.1012,11.8953,18.4643,28.9594,8.6254,5.0174
2019/2/13,42.2382,83.3581,7.04,5.831,4.0492,6.4981,9.3184,23.2218,7.0405,5.1,5.08,13.2368,19.7409,8.2633,6.0509,4.01,8.5294,8.8923,4.9712,5.99,11.2322,8.1088,13.4971,14.8563,5.87,17.7176,10.5477,30.5059,16.8262,17.8914,3.1016,4.0875,5.32,6.5873,5.161,13.8028,5.6513,28.3375,8.9273,30.3985,3.91,2.6656,7.5314,13.6601,35.2959,5.6889,6.6012,99.3792,8.4301,7.5677,19.3237,4.43,11.075,34.9328,5.9339,5.18,17.74,13.675,19.1338,15.0843,14.168,15.3099,11.9742,18.6762,29.0588,8.6254,5.0871
2019/2/14,42.7515,82.5299,7.16,5.8014,4.0673,6.5274,9.2706,23.4485,7.0305,5.28,5.11,13.2076,19.7713,8.2535,6.031,4.31,8.5059,8.8824,5.0008,6.01,11.2322,8.0589,13.4683,14.809,5.91,17.9268,10.4281,30.5158,16.6468,17.8515,3.1016,4.0875,5.32,6.647,5.1807,13.7637,5.6314,28.5951,9.1453,30.5965,3.92,2.6656,7.5608,13.8571,35.1177,5.6889,6.5814,100.0656,8.5164,8.3235,19.4317,4.38,10.9259,34.7786,5.9144,5.26,17.49,13.6358,18.9622,15.1535,14.1283,15.3297,11.9446,18.7859,29.0886,8.6407,5.1269
2019/2/15,41.8895,80.6786,7.19,5.7718,4.0492,6.4687,10.0065,23.064,7.0206,5.26,5.18,13.1588,19.7485,8.2535,5.9914,4.21,8.5,8.8824,4.9712,6,11.0735,8.0589,13.3721,14.6862,5.93,17.7873,10.5676,30.4361,16.5471,17.9114,3.0817,4.1169,5.28,6.6172,5.1017,13.7049,5.7212,28.4961,8.9273,30.3985,3.97,2.6656,7.6099,13.7291,34.4743,5.6506,6.5418,97.7179,8.4685,9.1489,19.1077,4.34,10.9458,33.6893,5.8556,5.22,17.48,13.6358,18.8764,15.0251,14.0193,15.3794,11.9446,18.6251,29.1283,8.6865,5.1169
2019/2/18,44.4174,83.056,7.4,5.9395,4.1758,6.6446,10.0543,23.843,7.2394,5.63,5.37,13.4123,20.242,8.5856,6.2592,4.31,8.7529,9.1305,5.129,6.18,11.3809,8.2087,13.7759,15.7824,6.04,18.2953,10.8368,31.1537,16.9957,18.3008,3.1612,4.2342,5.49,6.8361,5.309,14.0771,5.881,29.0212,9.5714,31.0223,4.16,2.7146,7.8161,14.0048,35.8402,5.8137,6.7298,105.2286,8.7178,9.2384,19.7066,4.46,11.2539,34.8943,5.9927,5.41,17.78,13.8942,19.6414,15.6771,14.4258,15.7967,12.1421,19.1733,31.0954,8.9771,5.6246
2019/2/19,43.8169,81.497,7.68,5.9099,4.1938,6.6837,10.5131,23.9712,7.1598,5.85,5.42,13.3148,20.0446,8.5563,6.2493,4.27,8.6647,9.0511,5.1192,6.18,11.3016,8.0889,13.8816,15.5273,6.04,18.365,10.7272,30.7152,16.7963,18.2509,3.1414,4.1951,5.56,6.7963,5.3978,14.0086,5.841,28.6942,9.6804,30.7549,4.21,2.7244,7.9929,13.8374,36.1273,5.7753,6.6902,104.4527,8.6315,9.9544,19.2353,4.6,11.2341,32.417,5.9829,5.43,17.85,13.7376,20.3707,15.7956,14.3663,15.7967,12.073,19.0198,31.8901,8.9771,5.6047
