ÈÕÆÚ,000004.SZ,000153.SZ,000513.SZ,000566.SZ,000597.SZ,000623.SZ,000739.SZ,000756.SZ,000766.SZ,000788.SZ,000813.SZ,000908.SZ,000915.SZ,000931.SZ,000952.SZ,000963.SZ,002001.SZ,002019.SZ,002020.SZ,002099.SZ,002102.SZ,002262.SZ,002294.SZ,002332.SZ,002365.SZ,002370.SZ,002393.SZ,002399.SZ,002411.SZ,002422.SZ,002435.SZ,002437.SZ,002550.SZ,002626.SZ,002653.SZ,002675.SZ,002755.SZ,002773.SZ,002821.SZ,002898.SZ,002900.SZ,002923.SZ,002940.SZ,300006.SZ,300016.SZ,300086.SZ,300110.SZ,300158.SZ,300194.SZ,300199.SZ,300233.SZ,300254.SZ,300267.SZ,300363.SZ,300401.SZ,300434.SZ,300436.SZ,300452.SZ,300497.SZ,300558.SZ,300573.SZ,300583.SZ,300584.SZ,300630.SZ,300636.SZ,300702.SZ,300705.SZ,300723.SZ,300725.SZ,300765.SZ,600062.SH,600079.SH,600200.SH,600216.SH,600227.SH,600267.SH,600276.SH,600380.SH,600420.SH,600488.SH,600513.SH,600521.SH,600613.SH,600664.SH,600673.SH,600781.SH,600789.SH,600812.SH,600851.SH,603079.SH,603168.SH,603222.SH,603229.SH,603351.SH,603456.SH,603520.SH,603538.SH,603669.SH,603676.SH,603707.SH,603811.SH,688321.SH,900904.SH,900917.SH
2019/5/7,24.52,6.1971,25.1557,7.84,8.2382,16.8336,9.3168,7.1601,8.43,6.8299,9.22,4.99,21.157,8.11,9.97,30.7405,17.3099,12.9917,12.5086,7.86,2.5,11.1489,23,7.1464,10.9695,17.958,23.9832,21.8382,20.2,27.6523,4.4408,4.469,4.3744,12.2763,11.3994,10.95,13.3427,34.5089,88.0948,13.7646,11.9266,17.2843,33.7863,6.0613,8.97,6.2598,5.8996,4.9,7.4,9.98,18,7.8795,5.859,8.0989,13.5386,8.6312,25.18,15.2883,15.6774,39.2268,55.0323,32.3265,24.15,45.8726,18.0182,31.7147,11.771,40.26,66.35,41.72,12.9194,11.5,6.22,9.9946,3.12,11.35,66.14,8.5057,9.2459,4.2222,7.22,15.13,7.14,4.64,8.2786,14.6,6.5189,4.4982,7.3295,30.8801,7.71,30.1754,13.3375,36.1918,7.4947,22.6584,20.4657,7.3795,10.7605,23.6245,18.9785,,0.92,0.4437
2019/5/8,23.46,6.2069,25.2374,7.06,8.1242,16.636,9.5937,7.456,8.49,6.9595,10.14,5,20.5365,8.04,10.01,29.9164,17.9667,13.21,11.7855,8.1,2.63,11.0395,23.1,6.9481,10.7515,17.7985,23.8746,21.7885,20.14,28.3076,4.8882,4.3992,4.6667,12.314,11.6651,11.24,13.2041,35.6329,86.2834,13.7548,11.898,18.0222,33.6004,5.8929,9.12,6.2891,6.1479,4.88,7.25,9.65,17.78,7.7399,5.7791,8.1187,13.6973,8.5717,24.9,15.5352,15.7353,40.294,60.5346,32.1772,24.51,45.2277,17.8685,32.0732,11.8607,40,65.6,40.43,12.7921,11.68,6.3,10.3889,3.25,10.97,64.23,8.4665,9.1767,4.2222,7.22,14.81,7.55,4.7,8.2885,14.18,6.626,4.5081,7.469,28.4013,7.55,30.6852,13.5068,36.1141,7.8168,22.4743,20.7826,7.3862,10.7307,23.0807,18.4278,,0.912,0.4457
2019/5/9,22.87,6.1282,24.1905,6.73,8.0973,16.4187,9.2179,7.1996,8.2,6.7003,9.44,4.95,20.2508,7.98,9.97,29.1911,17.8025,12.76,11.6389,7.98,2.51,10.9401,22.82,6.7301,10.6723,16.0147,23.7265,21.1915,19.59,27.4835,4.8947,4.2496,4.7933,12.0596,11.4683,10.9,13.0457,34.3177,84.7506,13.6463,11.898,17.4802,33.7472,5.8038,9.07,6.2207,5.5321,4.79,7.52,9.81,17.6,7.6003,5.5296,8.1982,13.6775,8.6609,24.99,15.5451,15.3632,38.7979,66.5841,32.0179,24.32,44.8885,18.118,31.2666,11.7312,39.51,64.6,39.73,12.5377,11.06,6.14,10.0833,3.16,10.61,62.5,8.0452,9.1272,4.2419,7.0914,13.8,7.17,4.54,8.1497,13.65,6.5112,4.4287,7.459,26.9778,7.7,33.7537,13.5367,35.9376,7.7875,21.2494,20.2578,7.3326,10.671,22.4448,18.1033,,0.899,0.4447
2019/5/10,23.05,6.4626,24.8067,6.95,8.2583,16.8138,9.4058,7.3771,8.54,6.9795,9.77,5.08,21.2259,8.16,10.15,29.834,18.3338,13.28,12.0786,8.33,2.64,11.2086,23.3,6.9283,10.9695,16.4432,24.3288,21.6293,19.91,28.4565,5.0461,4.3693,4.7154,12.4364,11.8916,11.43,13.3724,34.7612,87.9654,14.0013,12.1931,18.1854,34.4221,6.1405,9.31,6.3965,5.7804,5,7.78,10.25,18.05,7.9593,5.7891,8.4566,13.9254,8.8789,26.06,15.9895,15.727,40.0945,65.6687,32.894,24.84,49.1706,18.7569,32.6905,12.0399,42.5,66.18,40.28,12.8606,11.26,6.29,10.31,3.22,10.85,64.12,8.2412,9.3547,4.3504,7.309,14.34,7.35,4.65,8.2588,14.03,6.7025,4.528,7.6183,28.3715,8.31,36.8522,13.716,36.6506,7.9924,21.1007,21.2875,7.5335,10.9596,23.8237,18.7327,,0.919,0.4506
2019/5/13,21.41,6.3938,24.4949,6.71,8.0303,16.5273,9.6926,7.3278,8.57,7.0792,9.6,4.99,20.9305,8.19,10.08,29.0098,18.9423,12.88,11.8148,8.27,2.68,11.0693,22.98,6.968,10.7714,16.5927,24.1708,21.888,19.74,29.4395,5.1316,4.3892,4.6179,12.5024,12.4822,11.57,13.3625,33.1096,87.637,14.0801,12.2407,18.0091,34.1287,5.9325,9.15,6.3281,5.6414,5.09,7.29,11.28,18.02,8.1189,5.5595,8.2976,13.5287,8.8888,25.55,15.95,15.3797,39.5359,70.166,32.7646,24.62,47.7078,18.4075,33.4573,12.0001,43.66,66.82,41.28,12.6845,11.08,6.28,10.9901,3.22,11.29,64.17,8.0942,9.2755,4.3899,7.3684,14.59,7.15,4.5,8.0903,13.91,6.6719,4.4585,7.449,30.7507,8.09,34.9731,13.7459,36.7706,8.1973,23.2107,21.9212,7.5,10.89,24.4059,19.0768,,0.899,0.4437
2019/5/14,21.18,6.3151,24.3315,6.59,8.104,16.3989,9.4948,7.239,8.31,6.9595,9.5,4.91,20.635,8.13,9.96,28.3505,19.3867,12.78,11.3555,8.21,2.59,10.8108,22.83,6.9382,10.6227,16.503,23.8943,21.3806,19.6,28.814,5,4.2695,4.5108,12.4176,11.99,11.22,13.3427,34.1801,88.045,14.0013,12.0408,17.7479,34.2754,5.9028,9.03,6.3281,5.6314,5.16,7.45,10.88,17.89,7.9494,5.3998,8.0889,13.489,8.7501,25.2,15.75,15.2557,39.3963,67.5691,32.2767,24.43,46.5442,18.2677,33.9153,11.8407,43.99,65.8,40.42,12.567,10.69,6.19,11.1675,3.2,10.92,63.03,7.9864,9.1371,4.38,7.2398,14.27,7.08,4.43,8.0605,13.75,6.5418,4.3889,7.3793,29.2774,7.8,34.4934,13.4869,36.6788,8.09,24.5702,22.1589,7.4866,10.87,24.0459,18.7228,,0.899,0.4408
2019/5/15,21.4,6.4528,25.4898,6.81,8.1577,16.6656,9.7322,7.3771,8.93,7.0493,9.8,4.98,20.9994,8.23,10.12,29.7598,19.5992,12.98,12.4891,8.59,2.58,11.4274,23.3,7.1067,10.811,16.9016,24.309,21.5398,20.01,29.2211,5.2237,4.4192,4.6179,12.7379,12.14,11.54,13.4714,34.4018,90.6229,14.445,12.2597,18.7078,34.9601,6.0018,9.15,6.416,5.8797,5.45,7.79,11.5,17.94,8.1887,5.6294,8.4069,13.9254,8.978,25.69,16.09,15.5782,40.1543,66.4647,32.7347,25.06,48.9046,18.5073,34.1742,12.03,46.09,67.33,41.16,12.8606,10.54,6.29,11.2661,3.25,11.16,65.41,8.2216,9.2558,4.41,7.3782,14.61,7.24,4.61,8.12,14.08,6.6872,4.4684,7.459,29.1977,7.98,36.0226,13.706,37.5965,8.21,24.8606,22.1589,7.5938,11.0492,24.2833,18.8802,,0.905,0.4506
2019/5/16,21.42,6.4922,25.5715,7.02,8.1778,16.7545,9.93,7.4856,8.88,7.1689,9.63,5.05,20.763,8.35,10.23,30.0647,19.3674,13.22,12.7334,8.44,2.5,11.5169,23.5,7.0076,10.9596,17.1906,24.6842,22.1865,20.18,29.3204,5.2237,4.4291,4.6179,12.7756,12.35,11.41,13.4615,34.1418,91.668,14.3661,12.3359,18.525,34.9992,5.9523,9.09,6.5332,5.7407,5.46,7.33,11.86,17.93,8.2585,5.6893,8.6653,14.7586,9.3546,25.85,16.81,15.6774,40.1643,64.1464,33.0334,25.21,49.2371,18.6171,34.7717,12.5378,46.7,69.3,40.76,13.0564,10.83,6.35,11.1084,3.3,11.27,64.28,8.2804,9.4535,4.5,7.4475,14.56,7.4,4.58,8.22,14.16,6.8938,4.528,7.5984,28.6701,8.05,35.7228,13.8455,37.3565,8.32,24.2091,22.1688,7.6071,11.3279,25.8537,18.6933,,0.905,0.4506
2019/5/17,20.45,6.2069,24.9849,6.69,7.9699,16.1816,9.68,7.2489,8.26,6.8897,8.9,4.79,20.369,8.52,9.94,29.1746,18.6622,12.98,12.1177,8.01,2.52,11.1489,22.8,6.6409,10.3651,16.7422,24.0523,21.3308,19.86,28.5657,5.0789,4.1897,4.4523,12.2386,12.37,11.14,12.4914,35.2353,90.6229,13.7153,11.8505,17.3757,33.8939,5.3581,8.81,6.3965,5.2739,5.32,6.6,11.24,17.75,8.1887,5.1403,8.2777,14.8776,8.7204,25.08,16.33,15.2061,39.0472,62.5146,31.9482,24.21,48.2065,18.7569,35.0206,11.8607,45.6,66.48,38.38,12.6649,10.35,6.08,10.7831,3.17,10.87,62.76,8.0844,9.1668,4.34,7.1409,13.95,7.07,4.27,8.03,13.42,6.603,4.3889,7.3295,26.1316,7.59,35.243,13.0088,35.9306,8.32,24.372,21.6044,7.5134,11.1189,25.3711,18.0738,,0.881,0.4408
2019/5/20,20.53,6.2462,24.5617,6.39,7.7351,16.0038,9.36,7.1404,7.85,6.7801,9.01,4.75,19.9159,8.55,9.98,29.117,18.6719,12.41,12.0982,8.09,2.43,11.0693,22.52,6.1651,10.2462,15.935,24.2103,21.1219,19.18,27.9899,5.0132,4.0002,4.5205,12.4459,13.05,10.82,12.7488,35.1435,87.6967,13.6069,11.9647,17.1537,33.62,5.16,8.8,6.2793,5.115,5.14,6.69,11.35,17.67,7.7798,5.1104,8.1287,15.4925,8.7996,25,16.57,14.5363,39.7554,56.2661,31.6893,24.18,45.5468,18.3776,35.6977,11.8607,45.6,62.68,37.05,12.6551,9.94,6.06,10.4086,3.13,10.45,60.25,8.0354,9.0679,4.31,7.1112,13.65,7.19,4.34,8.08,13.17,6.5495,4.3492,7.2399,26.6791,7.48,36.4824,12.7398,35.2741,8.29,21.9362,22.1886,7.4464,10.87,25.2332,18.2902,,0.886,0.4319
2019/5/21,21.8,6.3446,24.7176,6.62,7.7753,16.2606,9.72,7.2982,8.04,7.0592,8.87,4.78,20.5857,8.63,10.1,29.4631,19.0196,12.56,12.5282,8.25,2.44,11.3478,22.87,6.3039,10.3552,16.493,24.4374,21.1915,19.34,29.2906,5.0526,4.09,4.5303,12.6531,12.75,11.06,12.927,36.7111,89.0205,13.8139,12.0884,17.1733,33.74,5.3185,9.05,6.2988,5.2838,5.22,6.75,12.01,17.77,8.0192,5.29,8.2082,15.8,8.9186,25.4,16.47,14.9002,41.1118,56.0472,32.0876,24.45,46.5309,19.1861,36.5939,12.0997,46.65,62.89,37.53,12.89,10.1,6.23,10.4973,3.17,10.53,60.81,8.1138,9.2063,4.4,7.2991,13.71,7.39,4.38,8.16,13.45,6.6642,4.4088,7.3395,27.0475,7.68,35.9527,13.1383,35.74,8.28,22.4248,23.0599,7.5,10.9497,26.9415,18.3098,,0.894,0.4368
2019/5/22,21.48,6.2561,24.6508,6.92,7.4801,16.1322,9.93,7.3771,7.86,6.8997,8.66,4.69,19.9652,8.75,10,28.8944,18.7588,12.35,12.1959,8.02,2.44,11.0992,22.7,6.5517,10.2164,16.4532,24.3485,20.8035,19.2,29.1416,4.9671,4.07,4.5205,12.672,12.58,10.86,12.8478,39.3033,89.4783,13.7055,11.9361,16.9382,33.39,5.1501,9,6.4453,5.0752,5.08,6.77,11.54,18.18,8.0192,5.1303,8.3175,16.49,9.1663,25.06,16.14,14.9415,41.2315,55.8781,32.2767,24.45,45.7995,19.3658,37.3905,11.9304,46.78,63.12,36.97,12.9194,10.07,6.12,10.2311,3.1,10.62,61.06,8.006,9.0778,4.34,7.1903,13.82,7.27,4.26,8.15,13.29,6.5648,4.3889,7.4092,26.49,7.53,35.4829,12.8395,35.4435,8.28,21.9645,22.8222,7.4196,10.7307,27.8071,17.9067,,0.889,0.4358
2019/5/23,20.65,6.1184,23.7747,6.62,7.4801,15.9741,9.59,7.1799,7.61,6.8598,8.47,4.59,19.4038,8.63,9.87,27.8725,18.1213,12.18,12.0884,7.91,2.33,10.8605,21.95,6.4228,9.9984,16.6924,23.9931,20.2762,19.17,28.4665,4.6908,3.9703,4.4231,12.5401,12.49,11.23,12.5112,37.9269,86.6616,13.5477,11.8219,16.6248,32.52,5.0511,8.88,6.2891,4.9362,4.86,6.42,10.98,17.89,7.7598,4.9307,8.0293,16.61,8.6411,24.6,15.65,14.619,41.1716,52.6344,31.5101,23.88,43.685,19.246,35.16,11.5719,45.41,59.18,36.56,12.7921,9.85,5.96,10.0932,3.06,10.2,59.61,7.81,8.9294,4.28,7.131,13.63,7.1,4.2,8.01,13.04,6.4117,4.3294,7.2897,25.45,7.21,34.8332,12.3016,35.0976,8.14,21.4972,22.3569,7.3594,10.4022,26.7576,17.71,,0.851,0.4319
2019/5/24,21.25,6.1184,23.8786,6.63,7.4667,16.0136,9.63,7.0911,7.52,6.7003,8.41,4.58,19.4235,8.26,9.85,27.2297,18.0247,11.95,12.0786,7.86,2.26,10.7411,21.85,6.3039,10.92,16.7721,23.9042,20.1071,19.08,28.0792,4.6776,3.661,4.4328,12.5118,12.37,11.35,12.1351,37.2387,85.3975,13.5181,11.7553,17.1472,32.95,5.0808,8.95,6.2012,4.9064,4.92,6.49,10.4,17.57,7.6801,4.8109,8.0194,16.45,8.6312,24.62,15.8,14.4288,41.3412,50.0276,31.6694,23.96,43.9311,19.256,36.02,11.8109,45.2,60.98,36.99,12.8019,9.92,5.89,9.9453,3.05,9.76,60.07,7.89,8.9591,4.25,6.9925,13.58,7.05,4.14,7.99,12.94,6.427,4.2996,7.2499,26.01,7.21,34.7632,12.4709,36.0788,8.18,21.221,23.05,7.3058,10.5117,26.4972,17.95,,0.858,0.4338
2019/5/27,23.1,6.2462,24.0271,6.86,7.6143,16.389,9.7,7.2785,7.74,6.8,8.52,4.64,19.6894,8.45,10,25.3094,18.6139,12.37,12.4109,8.04,2.37,11.2384,22.26,6.4426,10.88,17.7786,24.3485,20.4454,19.02,28.248,4.8355,4.0301,4.54,13.03,12.74,12.06,12.6201,37.6822,86.6118,13.7942,12.0027,17.6565,33.63,5.3284,9.29,6.2891,5.0951,4.98,6.74,10.68,17.73,7.9394,5.0705,8.3175,16.56,8.8294,25.31,16.16,15.0655,41.8,55.0323,32.2369,24.22,45.334,19.9448,35.95,12.02,46.74,63.17,37.65,12.9585,10.07,6.03,10.3396,3.12,10.14,61.2,8.08,9.0877,4.34,7.1409,13.91,7.38,4.23,8.19,13.44,6.5954,4.379,7.3495,26.75,7.43,35.273,12.69,36.46,8.24,21.6955,23.0401,7.4732,10.7605,26.4282,18.21,,0.872,0.4408
2019/5/28,23.44,6.2954,23.7969,6.85,7.5808,16.3001,9.6,7.2292,7.66,6.8,8.43,4.61,19.4826,8.72,9.99,25.5814,18.7105,12.34,12.02,8.01,2.49,11.0892,22.41,6.5021,10.9,17.1607,24.1905,20.3359,19,28.9431,4.7829,4.4291,4.51,12.8,12.75,12.01,12.6993,36.8564,86.6815,13.8534,12.1646,17.3627,33.42,5.2689,9.22,6.2793,5.0355,4.92,6.61,10.49,17.92,8.0291,5.0305,8.3175,16.4,8.7699,25.21,16.14,15.1978,40.97,54.7239,32.1473,24.1,45.6,19.6253,35.34,11.94,46.69,62.26,37.15,12.8313,10.12,6.09,10.379,3.1,10.05,62.52,8.14,9.0877,4.33,7.1508,13.93,7.23,4.28,8.08,13.31,6.5495,4.379,7.3694,27.45,7.34,35.9027,12.6402,36.38,8.25,21.7025,22.1886,7.4799,10.7506,26.6657,17.85,,0.868,0.4497
2019/5/29,22.59,6.3151,23.5816,6.71,7.5942,16.2507,9.61,7.2193,7.65,6.83,8.32,4.62,19.2856,8.75,9.97,25.1858,19.2225,12.29,11.78,7.87,2.52,11.0594,22.31,6.74,10.99,16.5927,24.1313,20.4553,18.9,29.0523,4.8224,4.3493,4.51,12.75,13.2,11.9,12.6696,37.3305,86.9203,13.9224,12.3169,17.2386,33.88,5.2491,9.19,6.2695,5.0256,4.88,6.6,10.41,17.98,8.0391,5.0106,8.4467,15.81,8.7303,24.96,16.15,14.9828,40.73,52.4155,32.3166,24.45,46.2117,19.3958,35.11,11.96,45.92,64.22,37.62,12.7432,10.29,6.07,10.5367,3.1,10,61.91,8.19,9.0975,4.34,7.1607,13.9,7.23,4.21,8.11,13.38,6.5571,4.3691,7.3793,27.51,7.4,36.1825,12.7199,36.38,8.25,21.4193,21.2974,7.4933,10.88,26.3133,18.22,,0.868,0.4427
2019/5/30,22.11,6.2364,22.7055,6.54,7.6143,16.0433,9.18,7.1306,7.35,6.73,8.11,4.52,19.0787,8.63,9.91,24.749,19.3191,12.09,11.51,7.54,2.53,10.95,22.25,6.74,10.91,15.6958,23.9832,20.3956,18.6,28.8636,4.6908,4.5688,4.49,12.63,12.92,12.07,12.5508,37.1928,84.7904,13.6956,12.4501,16.8468,34.77,5.1699,9.07,6.2793,4.9759,4.8,6.65,10.13,18,7.9194,4.9806,8.7746,16.33,8.5915,24.76,15.74,14.9415,39.55,52.5349,31.9382,24.02,45.9657,19.3658,34.81,11.88,45.99,64.5,38.48,12.6355,10.24,6.02,10.6156,3.04,9.88,61.91,8.27,8.9888,4.3,7.0716,13.61,7.12,4.19,8.04,13.31,6.5954,4.3294,7.2598,27.28,7.42,36.2425,12.6402,35.88,8.22,20.6475,20.743,7.6005,10.75,26.0299,18.05,,0.858,0.4388
2019/5/31,21.5,6.1971,23.0544,6.61,7.5137,15.9939,9.25,7.1207,7.31,6.7,8.04,4.55,18.7931,8.62,9.93,24.1144,18.7395,12,11.45,7.51,2.56,10.9,22.31,6.87,10.86,15.1577,24.0128,20.3857,18.3,29.9459,4.6645,4.3394,4.45,12.42,13.2,11.88,12.7686,37.5904,86.4924,13.735,12.5643,17.2974,35.81,5.0907,8.84,6.2305,4.8468,4.84,6.32,10,17.92,7.9095,4.8109,9.1522,17.25,8.7303,24.62,15.77,15.049,39.6,50.8534,32.2568,23.7,47.0096,19.3658,35.62,11.98,46.13,66.15,40.29,12.5768,10.08,5.95,10.4283,3.07,9.25,62.16,8.15,8.9492,4.33,7.0815,13.9,7.09,4.12,8.14,13.17,6.5571,4.3492,7.2698,30.01,7.26,36.0826,12.8793,37.8,8.12,20.5909,20.8618,7.6005,10.56,26.0529,18.41,,0.859,0.4348
2019/6/3,22.14,6.0593,22.8243,6.38,7.3795,15.984,9.04,6.815,7.07,6.59,7.85,4.5,18.3991,8.81,9.92,24.3122,18.7395,11.41,11.17,7.44,2.43,10.63,22.21,6.77,10.58,14.4501,23.6968,20.127,17.89,29.8565,4.5329,4.469,4.41,12.1,12.66,11.56,12.4222,36.7799,85.4971,13.7153,12.65,17.1798,34.6,4.9421,8.61,6.25,4.7078,4.75,6.08,9.57,17.6,7.7499,4.6712,8.8044,17.98,8.4033,24.67,15.35,14.6686,39.35,48.754,31.9084,23.11,46.5575,18.8867,34.16,11.69,44.87,63.95,38.76,12.5279,9.96,5.86,10.3297,3,9.39,63.22,8.11,8.8404,4.25,7.0222,13.59,6.87,3.94,8.19,11.89,6.4806,4.3095,7.2598,28.6,7.11,35.9826,12.441,36.76,7.88,19.9111,20.0103,7.6875,10.24,25.0187,18.19,,0.835,0.4299
2019/6/4,21.29,5.902,22.6312,6.18,7.1648,15.9346,9.05,6.6867,6.95,6.35,7.75,4.35,18.143,8.64,9.84,23.4798,18.2662,11.63,11.29,7.26,2.34,10.4,22.05,6.59,10.33,15.0381,23.3118,20.6742,17.4,29.37,4.5526,4.3693,4.35,11.95,12.24,11.18,12.3331,36.8487,85.4771,13.6759,12.01,17.3431,34.35,4.8827,8.64,6.2207,4.7872,4.78,6.01,9.43,17.86,7.6003,4.6812,8.4864,17.96,8.2645,24.17,15.45,14.4288,38.29,49.3908,31.3608,22.7,45.1013,18.4474,32.98,11.27,42.95,63.81,37.33,12.2636,9.89,5.69,10.1622,2.95,9.05,62.03,8.1,8.7613,4.17,6.8442,13.48,6.69,3.98,8.02,11.5,6.3505,4.2301,7.2598,27.62,6.94,35.9127,12.1522,36.08,7.79,20.2297,20.2182,7.5067,10.12,24.3293,18.14,,0.837,0.4289
2019/6/5,21.2,5.9315,22.0669,6.16,7.2185,15.9445,8.8,6.6276,6.84,6.25,7.58,4.34,18.2317,8.53,9.81,22.5733,18.469,11.26,10.82,7.07,2.46,9.67,21.74,6.48,10.31,14.7391,23.3414,20.316,17.61,26.57,4.5,4.09,4.34,11.95,11.95,10.99,11.462,35.48,85.5269,13.3899,11.86,17.3757,33.4,4.7737,8.6,6.0938,4.529,4.76,5.75,9.32,17.62,7.6102,4.4915,8.5063,17.37,8.3438,24.16,15.37,14.28,37.18,49.5102,31.3807,22.64,46.4711,18.9366,31.77,11.3,42.6,61.99,36.98,11.7645,9.74,5.69,10.2311,2.96,9.24,59,8.1,8.702,4.13,6.953,13.3,6.67,3.96,7.85,11.15,6.2358,4.2301,7.2598,29.06,6.85,38.0317,12.3514,35.47,7.7,20.0173,19.8519,7.6138,10.06,23.6169,18,,0.844,0.4289
2019/6/6,20.71,5.8134,21.4581,5.94,7.0575,15.5592,8.85,6.4303,6.48,6.02,7.29,4.2,17.9066,8.25,9.64,22.6804,17.7156,11.13,10.16,7.06,2.42,9.54,20.96,6.25,10.18,14.48,22.5614,19.7987,17.36,26.43,4.3947,3.7708,4.2,11.57,12.05,10.85,11.8184,34.29,84.87,12.9265,11.49,18.1854,32.1,4.6252,8.6,6.0938,4.4893,4.52,5.8,9.06,17.28,7.2811,4.3518,8.2281,16.85,8.0069,23.69,15.08,13.9,37.1,49.162,30.4449,21.66,46.3846,18.9465,31.17,10.5,41,61.66,36.02,11.5785,9.55,5.52,10.0242,2.87,8.95,57.98,7.61,8.5537,3.99,6.8541,13.22,6.54,3.77,7.71,10.95,6.0292,4.101,7.0009,28.27,6.64,36.8622,12.2219,33.8,7.69,20.7183,19.9806,7.321,9.81,23.1726,17.64,,0.823,0.422
2019/6/10,21.2,5.8528,21.7328,5.98,7.1179,15.4901,8.87,6.4796,6.4,6.06,7.34,4.2,18.8325,8.31,9.66,22.9029,18.0537,11.15,10.07,6.83,2.4,9.55,20.97,6.34,10.26,14.68,22.6996,19.5201,17.44,26.92,4.5263,3.7408,4.23,11.68,11.98,10.93,11.4224,35.12,86.5,13.035,11.56,18.8123,32.81,4.6846,8.59,6.0449,4.5389,4.86,5.71,9.08,17.71,7.3908,4.232,7.5722,16.88,8.1159,23.86,15.18,13.88,36.49,49.55,30.5743,22.01,47.1825,19.2261,30.94,10.6,40.48,62.3,36.42,11.7645,9.74,5.62,10.103,2.94,8.9,58.63,7.75,8.6229,4.03,6.953,13.18,6.59,3.78,7.68,10.73,6.0827,4.1109,7.0407,28.3,6.93,36.5823,12.202,34.02,7.67,20.5555,20.2875,7.1063,10.05,24.0612,17.78,,0.823,0.4269
2019/6/11,21.51,6.079,22.3268,6.2,7.3527,16.0828,9.28,6.7656,6.83,6.26,7.75,4.38,19.1969,8.68,9.9,23.6859,19.0389,11.62,10.45,7.24,2.51,9.98,21.69,6.53,10.57,14.96,23.4303,20.127,17.53,27.21,4.7763,3.9304,4.38,12.13,12.28,11.29,11.66,35.93,89.21,13.4294,11.98,19.08,33.77,4.9223,8.97,6.1621,4.7078,5.16,6,9.43,18.29,7.7299,4.4716,7.92,17.52,8.4033,24.46,15.58,14.29,37.5,51.9,31.55,22.7,48.2065,19.7252,32.38,11.13,40.9,65.14,37.57,12.0581,10.16,5.89,10.6648,3.1,9.2,60.12,8.17,8.8701,4.17,7.1804,13.72,6.89,3.97,7.9,10.85,6.3199,4.24,7.3893,29,7.14,37.5819,12.6502,34.87,7.81,21.5609,20.743,7.3308,10.41,24.7659,18.35,,0.846,0.4388
2019/6/12,21.83,6.02,22.1189,6.25,7.4332,15.9148,9.29,6.6966,6.66,6.52,7.58,4.36,18.8128,8.68,9.85,23.3892,19.01,11.39,10.26,6.96,2.47,9.86,21.7,6.55,10.41,14.79,23.45,20.127,17.26,27.02,4.7237,3.9104,4.32,11.97,12.17,11.09,11.4818,35,90.02,13.4097,11.87,18.38,33.58,4.8233,8.76,6.1523,4.529,5.12,5.91,9.27,18,7.7299,4.4117,7.93,17.56,8.6609,24.39,15.6,14.29,37.18,49.3,31.54,22.83,49.5297,19.7052,32.61,11.17,40.63,67.3,37.12,11.9798,10,5.93,10.6254,3.13,9.13,60.35,8.11,8.8602,4.15,7.0716,13.5,6.78,3.92,8,11.04,6.3276,4.25,7.3893,27.97,7.04,38.6014,12.8096,34.69,7.78,21.6601,20.5549,7.2332,10.34,24.4672,18.2,,0.84,0.4358
2019/6/13,22.32,6.0102,22.3713,6.44,7.3594,16.0038,9.39,6.7558,6.74,6.38,7.66,4.38,18.9113,8.75,9.87,23.4551,19.0196,11.46,10.33,7.04,2.48,9.86,21.6,6.5,10.48,15.29,23.54,20.0971,17.39,26.74,4.8421,3.9104,4.35,11.94,12.35,11.14,11.5412,35.07,89.73,13.528,11.92,18.4,33.4,4.853,8.84,6.1816,4.6581,5.09,5.98,9.28,18.17,7.7898,4.5215,8.01,17.59,8.6014,24.51,15.98,14.54,36.9,50.48,31.7,22.84,51.1787,19.9248,32.5,11.38,41.52,67.97,37.38,12.0287,9.92,5.94,10.4677,3.14,9.12,61.3,8.26,8.8503,4.18,7.0716,13.49,6.85,3.95,8.08,11.08,6.4041,4.28,7.4291,28.2,7.18,38.6014,12.7,34.68,7.8,21.6246,20.5945,7.282,10.39,23.9846,18.69,,0.838,0.4338
2019/6/14,22.95,5.9216,22.0595,6.21,7.2588,15.6086,9.31,6.6473,6.49,6.27,7.38,4.28,18.8719,8.63,9.75,23.4881,19.1162,11.11,10.15,6.85,2.48,9.83,21.44,6.4,10.26,15.89,23.18,20.117,17.26,26.55,4.6842,3.7708,4.51,11.8,12.39,11.19,11.2146,34.53,86.56,13.1829,11.6,16.58,32.36,4.8035,8.64,6.0938,4.4098,5.1,5.47,8.99,18.36,7.6003,4.3418,7.84,17.7,8.2546,24.02,15.36,14,35.91,48.09,31.24,22.37,54.9953,19.805,31.56,11.14,40.32,64.5,35.89,11.9015,9.75,5.82,10.3199,3.09,8.93,61.28,7.97,8.7416,4.1,6.9332,13.05,6.71,3.84,8,10.75,6.3276,4.3,7.3196,27.5,6.99,39.2511,12.3,33.51,7.78,22.092,20.1489,7.2039,10.78,23.885,18.52,,0.835,0.4319
