ÈÕÆÚ,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH
2017/10/31,29.52,19.6,7.3,168.584,18.7541,21.6462,10.1533,20.1394,21.1,14.8032,6.93,63.2539,13.6406,28.1723,17.9099,14.5446,6.0942,7.5274,10.6477,34.3422,14.7134,13.3035,15.4619,30.8799,67.7073,11.2643,21.8164,38.931,7.0015,28.4,18.2888,8.1796,17.6519,
2017/11/1,29.22,19.6,7.31,164.809,18.499,21.4834,10.06,20.1593,21.28,14.5868,6.9,63.2539,13.4156,27.3544,18.9587,14.4696,6.114,7.5076,10.7174,34.3224,14.6524,13.2639,15.7805,31.7632,68.9707,11.1256,21.8164,39.0776,6.863,28.4,18.1603,8.1199,17.8561,
2017/11/2,30.68,19.6,7.55,170.8689,18.6691,22.3555,9.7376,20.1094,21.01,14.2622,6.87,63.2539,13.7179,25.9158,18.9487,14.0663,5.9757,7.3687,10.5482,33.501,14.7408,12.8976,15.6629,32.0554,66.5921,11.1949,21.8164,39.8593,6.685,28.4,18.2097,8.0403,17.3662,
2017/11/3,32.21,19.6,7.34,168.882,18.4794,22.2254,9.7037,19.9296,20.88,14.0163,6.88,63.2539,14.2031,26.4479,18.8488,13.9351,5.9362,7.339,10.3989,33.0655,14.8202,12.5512,15.8737,31.9425,66.5032,11.2345,21.8164,42.0189,6.5268,28.4,18.2789,8.0702,17.954,
2017/11/6,33.12,19.6,7.42,173.6306,18.8064,20.8782,9.6358,19.9995,20.5,13.8884,6.72,66.8926,14.9343,28.665,19.7578,14.0663,6.0152,7.5274,10.1502,33.501,15.3205,12.957,16.3394,32.9386,67.0954,11.0859,21.8164,43.7485,6.8037,28.4,18.4073,8.1498,18.648,
2017/11/7,33.02,19.6,7.44,177.3758,19.1531,21.3988,9.6104,20.0694,20.41,13.9376,6.7,67.8465,15.1523,28.3004,19.568,14.207,6.0053,7.5274,10.1402,33.501,15.1923,13.056,16.2217,33.8949,68.191,10.9373,21.8164,42.3609,6.774,28.4,18.7136,8.1597,18.7133,
2017/11/8,33,19.6,7.39,175.23,18.9373,20.8326,9.6952,20.2992,20.93,13.9671,6.79,66.9713,15.2226,28.1822,19.0786,14.207,6.0448,7.5175,10.2198,33.2139,14.8476,13.1253,16.0403,33.3835,67.7073,10.8383,21.8164,41.843,6.7444,28.4,18.763,8.2294,18.3459,
2017/11/9,33.03,19.6,7.34,176.9089,19.0027,22.9152,9.6528,20.2592,21.08,14.0851,6.87,67.404,14.7937,27.7585,19.578,14.6946,6.0448,7.5472,10.2994,33.9859,14.6402,12.9966,16.0403,34.7316,69.3359,10.6302,21.8164,42.9081,6.6455,28.4,18.5259,8.2692,19.0563,
2017/11/10,33.53,19.6,7.27,183.7635,19.1662,22.4662,9.7291,20.2792,20.79,13.9376,6.93,66.6861,15.9749,28.1132,20.8666,14.554,6.0547,7.5572,10.4686,33.6098,14.4449,12.9966,15.854,34.9574,68.9608,10.7689,21.8164,42.8104,7.2883,28.4,18.763,8.2991,19.0073,
2017/11/13,33.58,19.6,7.15,180.2071,19.5849,22.5573,9.5765,20.0894,20.35,13.7409,6.9,69.302,16.2773,29.5124,21.346,14.3383,6.0349,7.6266,10.4089,33.402,14.689,12.7096,15.8197,35.1965,71.5566,10.7392,21.8164,41.6769,7.2883,28.4,18.5852,8.2493,19.1216,
2017/11/14,33.29,19.6,7.06,171.5841,20.0166,22.4467,9.3814,20.0594,20.61,13.4753,6.76,68.3874,16.2069,29.7292,20.7267,14.1414,5.8967,7.5472,10.1004,32.7092,14.6036,12.8185,15.7707,33.9679,70.0662,10.6698,21.8164,39.5759,7.2883,28.4,18.2789,8.1,18.8032,
2017/11/15,33.46,19.6,7.09,169.0807,19.9774,21.9651,9.2032,20.1294,20.35,13.613,6.69,66.7451,16.6077,28.3398,20.8865,14.2726,5.8176,7.4778,10.1303,32.828,14.2344,12.4918,15.6383,33.4832,67.5297,10.7491,21.8164,40.1623,7.2883,28.4,18.0912,8.1398,19.1787,
2017/11/16,33.66,19.6,6.99,181.8363,19.8204,22.1928,9.2287,20.1693,20.31,13.7114,6.71,64.6897,17.3671,29.6504,21.8055,14.3289,5.8176,7.5472,10.1402,32.3331,14.3992,12.6502,15.6089,34.6984,66.0788,10.6996,21.8164,40.9929,7.2883,28.4,18.0615,8.1896,19.5543,
2017/11/17,33.6,19.6,6.74,177.8228,19.3428,21.5355,8.7622,20.0495,19.55,13.5245,6.49,59.1137,16.3827,28.7734,21.406,13.8694,5.5016,7.2497,9.4536,30.6902,13.9721,11.8979,14.5696,31.2319,61.2821,9.6296,21.8164,40.2502,7.2883,28.4,17.5675,7.8811,18.9583,
2017/11/20,33.55,19.6,6.75,187.7074,19.5064,22.5508,8.8979,19.9296,19.56,13.5442,6.6,60.4315,17.0155,29.3646,21.8155,13.8131,5.4719,7.4778,9.3043,30.9674,14.4053,11.9276,14.4765,31.8429,63.414,9.2234,21.8164,41.2176,7.2883,28.4,17.7947,7.5428,19.4645,
2017/11/21,33.5,19.6,6.74,185.8696,19.4867,22.3295,9.0506,19.8996,19.48,13.5638,6.6,59.2415,16.7835,28.5468,21.9753,13.635,5.4621,7.4282,9.1749,30.6012,14.6371,11.8286,14.5942,31.9292,61.9927,9.5504,21.8164,40.9831,7.2883,28.4,18.1208,7.4831,19.4237,
2017/11/22,33.5,19.6,6.63,182.8893,19.9446,22.7786,8.9403,19.8397,19.4,13.7114,6.53,59.6546,17.5007,27.6008,21.7556,13.6162,5.4324,7.3687,9.165,29.7401,14.3107,11.8088,14.501,31.5839,63.029,9.59,21.8164,39.7127,7.2883,28.4,17.854,7.3836,19.1951,
2017/11/23,33.41,19.6,6.45,172.1901,19.1989,22.1928,8.618,19.8497,19,13.8884,6.43,57.8254,16.2702,27.4234,19.8877,13.5224,5.3534,7.2299,8.9063,29.6907,14.0514,11.6405,14.1529,29.4787,61.4893,9.4909,21.8164,37.475,7.2883,28.4,17.2316,7.2144,18.1826,
2017/11/24,33.39,19.6,6.49,170.7695,19.4344,24.0542,8.6349,19.7098,18.5,13.5933,6.44,57.5304,15.2577,27.2953,20.6768,13.5693,5.3435,7.1307,8.8665,29.75,13.9172,11.6801,14.3392,29.8838,61.9335,9.4315,21.8164,37.5336,7.2883,28.4,17.1723,7.1447,18.4031,
2017/11/27,33.33,19.6,6.42,165.564,19.526,24.7505,8.601,19.6998,17.95,13.7311,6.28,55.6914,15.0538,27.384,20.1773,13.5037,5.3534,7.1803,8.8167,29.2948,13.667,11.3634,14.1677,31.3647,56.1695,9.1144,21.8164,36.488,7.2883,28.4,17.1525,7.1547,17.8561,
2017/11/28,33.54,19.6,6.48,169.6768,19.6307,24.8612,8.7028,19.9096,19.09,13.7901,6.33,56.7535,15.6726,28.1625,20.2273,13.5693,5.4028,7.3092,9.2745,29.5719,13.7219,11.502,14.3343,32.8921,57.1268,9.1045,21.8164,37.2112,7.2883,28.4,17.2414,7.2343,18.1745,
2017/11/29,34.67,19.6,6.47,169.3887,19.2186,25.5055,8.7198,19.6898,19.53,13.8294,6.38,56.5961,15.3984,28.3792,19.1585,13.4662,5.3633,7.2695,9.0953,30.1855,14.2619,11.3832,14.1529,34.7848,55.9622,9.0352,21.8164,36.8887,7.2883,28.4,17.0537,7.3139,17.9459,
2017/11/30,33.85,19.6,6.5,169.1006,18.9373,24.7831,8.7707,19.7498,19.36,13.7114,6.34,57.137,15.1663,29.0493,20.1574,13.4568,5.3732,7.1902,9.0456,30.5715,14.0941,11.4624,14.0745,34.984,55.7648,9.0253,21.8164,35.8236,7.2883,28.4,17.1327,7.2741,18.4357,
2017/12/1,35.1,19.6,6.54,165.5938,18.8392,26.0717,8.8215,19.7598,19.52,13.6917,6.41,57.7664,15.539,30.2022,19.9276,13.8319,5.4522,7.2695,9.1152,30.5814,14.4297,12.2641,14.3049,34.7781,56.6827,9.0451,21.8164,37.3773,7.2883,28.4,17.2118,7.3239,18.199,
2017/12/4,34.28,19.6,6.65,171.5643,18.342,24.0672,8.6773,19.7498,18.89,13.613,6.37,53.813,14.5406,29.5617,21.0663,13.6162,5.2942,7.1109,9.1351,30.9575,14.1643,11.9276,14.202,34.134,52.794,8.7578,21.8164,38.6867,7.2883,28.4,17.2019,7.1348,18.0683,
2017/12/5,33.15,19.6,6.49,172.7762,18.5775,22.31,8.5671,19.6998,18.79,13.4261,6.3,52.1019,14.6249,29.0198,20.6668,13.2974,5.1164,6.9324,8.8267,30.4626,13.7585,11.3931,13.6823,33.3105,51.3234,8.5002,21.8164,37.8463,7.2883,28.4,17.0241,6.9457,18.1092,
2017/12/6,33.15,19.6,6.54,173.5412,18.7737,22.0497,8.6689,19.7098,18.5,13.4753,6.26,52.8099,15.0187,29.8376,21.0264,13.4756,5.1954,6.5356,9.0257,30.5517,14.2222,12.1157,13.8392,34.7051,52.8236,8.5299,21.8164,37.8659,7.2883,28.4,17.2316,7.0353,18.3459,
2017/12/7,33.15,19.6,6.58,170.0741,18.7018,21.6722,8.6519,19.7797,18.49,13.5737,6.21,52.2199,15.1734,29.2858,21.0364,13.4849,5.1756,6.5158,9.1252,30.6803,14.2466,12.086,13.6774,34.8047,52.8236,8.5299,21.8164,38.6378,7.2883,28.4,17.2908,7.095,18.052,
2017/12/8,33.15,19.6,6.6,174.6339,18.7018,21.7047,8.6858,19.8497,18.65,13.7311,6.27,53.5082,15.9679,29.4533,20.2672,13.6256,5.2151,6.496,9.1749,30.6704,14.6158,12.0464,13.8735,34.2004,54.2942,8.6587,21.8164,40.1525,7.2883,28.4,17.2908,7.1846,18.101,
2017/12/11,33.15,19.6,6.78,182.5019,18.7083,22.1928,8.7791,19.7098,18.6,14.2524,6.43,53.7934,16.9452,29.5716,20.9465,13.6537,5.3139,6.5059,9.155,30.8288,14.7805,12.1256,14.0598,33.8683,54.5113,8.6785,21.8164,42.0287,7.2883,28.4,17.3304,7.2841,18.9828,
2017/12/12,33.15,19.6,6.88,185.4225,18.4336,22.0041,8.6858,19.7198,18.4,14.0556,6.26,53.2722,17.0577,29.0493,20.3771,13.4849,5.4028,6.4266,8.9958,30.1558,14.5517,12.0266,13.8049,33.4234,52.6854,8.4408,21.8164,41.9016,7.2883,28.4,17.1327,7.1646,19.0236,
2017/12/13,33.15,21.56,7.15,184.598,18.499,21.9195,8.7622,19.7198,18.5,14.0261,6.36,53.872,17.4937,28.3595,20.0675,13.4287,5.3633,6.4166,8.9958,30.3834,14.7134,11.987,13.9078,33.4699,53.623,8.5597,21.8164,42.4391,7.2883,28.4,17.1624,7.2244,19.2604,
2017/12/14,32.97,23.72,7.08,181.2998,18.3682,22.0952,8.6943,19.8497,18.63,14.1933,6.43,54.7276,17.571,28.5271,20.4071,13.3724,5.3337,6.2976,9.1053,29.9282,14.9086,12.2047,13.9176,32.2214,54.6989,8.4507,21.4101,43.1231,7.2883,28.4,17.0932,7.2045,19.4155,
2017/12/15,31.4,25,7.02,178.7169,18.2635,21.2687,8.7367,19.6898,18.62,14.3999,6.66,53.577,17.4796,28.5369,20.1074,13.4193,5.3337,6.4861,9.2944,30.2251,14.6432,12.0464,14.1971,33.4433,54.0672,8.421,19.2703,42.0091,7.2883,28.4,17.0339,7.2144,19.0889,
2017/12/18,31.66,23.54,7,174.7929,18.2897,20.4877,8.6604,19.6898,18.51,14.213,6.44,52.8198,16.2351,29.5617,20.1673,13.3255,5.2546,6.3671,9.2944,29.948,14.9605,11.9672,13.9176,33.3769,53.3862,8.3516,18.464,42.0091,7.2883,28.4,17.1031,7.2443,18.4602,
2017/12/19,31.61,22.98,6.92,180.3859,18.2766,21.3403,8.7113,19.7697,18.62,14.2032,6.4,53.2623,17.8593,29.4927,20.2772,13.4474,5.2843,6.3869,9.5929,30.2845,14.7957,12.1157,14.2461,33.1312,53.5934,8.4606,18.629,43.6117,7.2883,28.4,17.2414,7.3139,18.7215,
2017/12/20,31.39,23.35,6.78,181.9853,17.786,20.6179,8.5756,19.6998,18.5,14.0556,6.38,51.9052,17.5148,29.2858,19.8078,13.1942,5.1262,6.248,9.5232,29.8391,14.7591,12.0365,13.9912,33.2574,52.2314,8.3813,19.0164,42.8104,7.2883,28.4,17.1031,7.2144,18.7215,
2017/12/21,31.2,23.5,6.72,183.0383,17.4785,21.1125,8.584,19.6299,18.37,14.4294,6.38,52.1215,18.8507,28.7241,19.3083,13.1098,5.146,6.1786,9.7123,29.8787,14.7713,12.2245,13.8784,33.0781,52.4979,8.3417,19.0925,45.8299,7.2883,28.4,17.1624,7.1646,19.538,
2017/12/22,30.8,23.51,6.72,181.7965,17.8514,21.503,8.584,19.6698,18.04,14.2819,6.49,52.7313,19.0546,28.596,19.6779,12.8566,5.146,6.2381,9.6526,29.8688,14.5669,12.1751,13.8196,33.1843,52.1722,8.312,18.9084,45.6345,7.2883,28.4,17.192,7.1348,19.587,
2017/12/25,29.99,24.11,6.56,179.0249,17.7402,20.9303,8.5416,19.8896,18.05,13.9573,6.37,51.7183,18.9632,28.7241,18.9188,12.6878,5.0867,6.0993,9.4834,29.8193,14.5944,12.8086,13.6823,32.8323,50.8299,8.0742,18.2989,45.6247,7.2883,28.4,17.1327,7.2144,19.0563,
2017/12/26,29.53,23.47,6.69,179.005,17.7925,21.2296,8.6349,19.8497,18.06,13.9966,6.39,53.9802,18.4218,27.9457,18.4792,12.8097,5.1657,6.4166,9.5531,29.6808,14.9879,13.0659,13.8539,32.7394,52.5472,8.1138,18.1211,43.8365,7.2883,28.4,17.1723,7.2741,19.244,
2017/12/27,29.8,23.8,6.98,175.9353,17.7206,20.6048,8.7961,19.6898,18.78,14.0261,6.39,52.9968,17.3882,27.2953,18.1196,12.791,5.146,6.2976,9.2546,29.4927,14.8324,12.8481,13.7363,31.8561,52.6854,7.9553,18.2735,42.6541,7.2883,28.4,17.0339,7.2144,18.5092,
