ÈÕÆÚ,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH
2014/7/22,0.7874,0,1.1173,0.3659,0.3438,0.402,0.5083,0,0,0.1764,0,,1.5131,0.7024,0.6252,0.0912,0.8982,0.1187,0.3298,1.2295,0.9594,0,,,,0.8318,0.8683,0.9799,1.3682,-1.0862,1.2491,1.1173,0.3949,,0.7641,,1.74,0.7059,0.4299,1.0404,1.5177,,,3.1666,0.9635,,1.0979,0.1349,0.4311,0.237,0.9554,0.9369,1.6746,1.3131,2.5884,,,,,1.337,1.2031,0.7328,0.4658,2.657,0.7577,1.0953,0.4611,,2974873708,2210103932,3726919209,10807944214,15136741688,15083520621,1887840988,30991680000,1883891523,544865564.5,1450775016,,2753504288,7374091675,5337293577,5174806753,1237870371,2651987394,1520181408,1496338083,1105344000,483075500,,,,3330777964,10778412210,35326478352,2542800000,9762112265,19911116215,1636613642,13022672711,,64.5372,160.9624,-52.7059,38.0706,32.1048,31.6166,59.4871,268.1997,26.6219,50.8393,43.8732,,47.6877,140.7925,165.1429,48.1017,46.837,41.4026,38.2074,43.1694,62.6574,30.606,,,,73.0523,28.972,21.154,30.6445,1454.6262,24.6448,53.4065,70.8087,,15.1017,2105.3462,5.5206,9.0616,4.9589,7.1152,10.3916,35.4713,3.1745,2.5726,3.3648,,6.4876,7.681,2.8839,4.0111,5.6824,3.8793,4.9412,4.4909,17.5514,6.3318,,,,3.3415,5.5962,2.7968,1.9199,20.9294,1.8735,3.0716,6.5402,,9.4945,84.5299,17.8543,5.2756,13.6547,15.7133,4.8034,77.6971,7.3875,9.0689,19.5816,,9.9587,23.5228,13.5642,5.9042,5.2268,6.7688,12.2386,14.5031,22.8365,5.3801,,,,7.0702,5.869,4.2896,6.9289,29.0504,2.0186,3.3946,10.814,
2014/7/23,-0.7212,0,1.105,-3.1592,-0.6471,-0.4004,-0.7585,0,0,-3.7869,-3.6866,,-2.3035,-1.5693,-7.7811,-1.6401,-2.4728,-5.3734,-5.7706,-2.4078,2.0468,0,,,,2.2915,-2.2477,-2.5876,-1.7178,-4.792,-0.1371,0,-2.439,,0.7144,,2.2214,0.9871,0.6535,1.0803,1.675,,,5.2968,2.6341,,1.1402,0.2463,2.6167,0.378,1.7125,2.3185,3.7243,1.5979,8.8432,,,,,2.1232,0.9802,1.1528,0.6277,3.6385,0.8028,0.8536,0.8563,,2953420291,2210103932,3768100636,10466502477,15038787897,15023126144,1873521082,30991680000,1883891523,524232170.2,1397290222,,2690076682,7258369225,4921995290,5089935207,1207260323,2509486293,1432457280,1460308634,1127968000,483075500,,,,3407101932,10536142782,34412370017,2499120000,9294310546,19883822019,1636613642,12705046547,,64.0718,160.9624,-53.2883,36.8679,31.8971,31.49,59.0358,268.1997,26.6219,48.914,42.2558,,46.5892,138.583,152.293,47.3128,45.6788,39.1779,36.0026,42.13,63.9398,30.606,,,,74.7262,28.3208,20.6066,30.1181,1384.9203,24.611,53.4065,69.0817,,14.9928,2105.3462,5.5816,8.7753,4.9268,7.0868,10.3128,35.4713,3.1745,2.4751,3.2408,,6.3381,7.5605,2.6595,3.9454,5.5419,3.6708,4.6561,4.3828,17.9107,6.3318,,,,3.418,5.4704,2.7244,1.887,19.9265,1.8709,3.0716,6.3807,,9.4261,84.5299,18.0516,5.109,13.5663,15.6503,4.767,77.6971,7.3875,8.7255,18.8597,,9.7293,23.1537,12.5087,5.8074,5.0976,6.405,11.5324,14.1539,23.3039,5.3801,,,,7.2322,5.7371,4.1786,6.8099,27.6583,2.0158,3.3946,10.5503,
2014/7/24,0.6659,0,-0.2732,-1.6311,2.0307,0.5025,-1.6561,0,0,-2.151,-1.9139,,1.387,-1.3286,-1.957,-0.8337,0.7099,-1.6701,1.124,1.3755,-2.3281,0,,,,0.0896,-1.7123,0.6641,0.2497,0.5243,2.6081,0.3683,-0.5645,,1.1447,,1.8498,0.9418,1.293,1.2057,2.4134,,,4.4131,1.7419,,2.9654,0.2076,1.0895,0.2789,1.435,1.8921,2.5871,1.403,5.591,,,,,1.4428,1.0621,0.7339,0.5802,3.4173,1.8133,1.0243,0.6286,,2973085923,2210103932,3757805279,10295781608,15344173245,15098619240,1842494618,30991680000,1883891523,512955780.2,1370547826,,2727387038,7161933850,4825671353,5047499435,1215831136,2467574205,1453912212,1480395849,1101708000,483075500,,,,3410154890,10355729378,34640897101,2505360000,9343039892,20402411749,1642641685,12633324510,,64.4984,160.9624,-53.1427,36.2665,32.5448,31.6482,58.0582,268.1997,26.6219,47.8619,41.4471,,47.2354,136.7418,149.3126,46.9184,46.0031,38.5236,36.4073,42.7095,62.4513,30.606,,,,74.7932,27.8358,20.7435,30.1933,1392.1813,25.2529,53.6032,68.6917,,15.0926,2105.3462,5.5663,8.6322,5.0269,7.1224,10.142,35.4713,3.1745,2.4219,3.1788,,6.4261,7.4601,2.6074,3.9125,5.5813,3.6095,4.7084,4.4431,17.4937,6.3318,,,,3.4211,5.3767,2.7425,1.8917,20.031,1.9197,3.083,6.3446,,9.4888,84.5299,18.0022,5.0256,13.8418,15.729,4.688,77.6971,7.3875,8.5378,18.4988,,9.8643,22.8461,12.2639,5.759,5.1337,6.2981,11.662,14.3486,22.7614,5.3801,,,,7.2387,5.6388,4.2063,6.8269,27.8033,2.0684,3.4071,10.4907,
2014/7/25,0.0601,0,1.0959,0.1148,0.338,-0.5,0.9715,0,0,1.2629,0,,0.0684,0.5835,2.2579,0.2802,1.2085,0.6369,1.9931,0.2369,-0.5501,0,,,,2.3277,0.9457,2.9137,1.9925,2.6078,1.2709,0.9174,2.6764,,1.0292,,1.7464,0.7505,0.7392,1.068,1.4193,,,2.2247,1.7369,,1.2554,0.1436,0.53,0.2432,1.0986,1.246,1.4683,0.9878,3.5741,,,,,1.918,0.6128,1.4025,0.5974,3.2096,1.56,1.042,0.6475,,2974873708,2210103932,3798986707,10307600745,15396031134,15023126144,1860394501,30991680000,1883891523,519433706.4,1370547826,,2729252556,7203722513,4934627938,5061644692,1230523960,2483291238,1482890148,1483903141,1095648000,483075500,,,,3489531817,10453668083,35650225054,2555280000,9586686621,20661706614,1657711792,12971442684,,64.5372,160.9624,-53.7251,36.3082,32.6548,31.49,58.6222,268.1997,26.6219,48.4663,41.4471,,47.2677,137.5397,152.6839,47.0499,46.559,38.769,38.0194,42.8107,62.1077,30.606,,,,76.5341,28.0991,21.3479,30.795,1428.4865,25.5738,54.095,70.5302,,15.1017,2105.3462,5.6273,8.6421,5.0439,7.0868,10.2405,35.4713,3.1745,2.4525,3.1788,,6.4305,7.5036,2.6663,3.9234,5.6487,3.6325,4.9169,4.4536,17.3975,6.3318,,,,3.5007,5.4276,2.8224,1.9294,20.5533,1.9441,3.1112,6.5144,,9.4945,84.5299,18.1995,5.0314,13.8886,15.6503,4.7336,77.6971,7.3875,8.6456,18.4988,,9.871,22.9794,12.5408,5.7751,5.1958,6.3382,12.1784,14.3826,22.6362,5.3801,,,,7.4072,5.6922,4.3289,6.963,28.5284,2.0946,3.4384,10.7715,
2014/7/28,1.6226,0,1.897,2.3825,1.497,2.0101,2.1167,0,0,2.0785,3.8049,,1.8455,1.2048,1.536,3.3535,0.796,2.5316,0.9771,1.676,3.7979,0,,,,0.35,1.9231,0.9615,1.4652,0.7455,3.3025,0.7273,1.8957,,1.4237,,2.6975,0.9642,1.2771,1.3371,2.4489,,,2.8771,2.244,,2.0231,0.201,0.9319,0.4172,1.7565,1.2134,1.1901,1.3316,5.3186,,,,,2.0056,1.0116,1.5939,1.3241,3.1687,4.4705,1.7399,1.5264,,3023143894,2210103932,3871054206,10553176148,15626510642,15325098529,1899774244,30991680000,1883891523,530230249.9,1422695499,,2779621537,7290514350,5010423823,5231387784,1240319175,2546159370,1497379116,1508773026,1137260000,483075500,,,,3501743652,10654700162,35993015680,2592720000,9658156328,21344061522,1669767878,13217346811,,65.5844,160.9624,-54.7442,37.1732,33.1436,32.1229,59.8631,268.1997,26.6219,49.4737,43.0241,,48.14,139.1968,155.0291,48.6277,46.9297,39.7505,38.3909,43.5282,64.4665,30.606,,,,76.802,28.6395,21.5531,31.2462,1439.136,26.4184,54.4884,71.8672,,15.3467,2105.3462,5.7341,8.848,5.1194,7.2292,10.4573,35.4713,3.1745,2.5035,3.2997,,6.5491,7.594,2.7073,4.055,5.6937,3.7245,4.9649,4.5282,18.0582,6.3318,,,,3.513,5.5319,2.8495,1.9576,20.7066,2.0083,3.1339,6.6379,,9.6486,84.5299,18.5448,5.1513,14.0965,15.9649,4.8338,77.6971,7.3875,8.8253,19.2026,,10.0532,23.2562,12.7335,5.9688,5.2371,6.4987,12.2974,14.6236,23.4959,5.3801,,,,7.4331,5.8016,4.3705,7.065,28.7411,2.1638,3.4634,10.9757,
2014/7/29,0.1774,0,1.8617,1.232,-0.4425,1.2808,1.1935,0,0,0.5882,9.9624,,2.0134,0.3086,1.4812,0.6309,0.5923,0.7407,-0.8188,0.8453,0.6039,0,,,,4.7079,0.5322,0.2116,-0.2407,0.9418,-0.7673,0.361,0.3876,,1.2862,,3.9847,1.0633,0.9073,1.2321,2.5392,,,3.3124,8.56,,3.2015,0.2322,1.1053,0.4278,1.8,1.2632,3.3928,1.8985,4.711,,,,,4.8576,1.0317,1.5146,0.9444,2.4031,2.1627,1.2888,0.7082,,3028507248,2210103932,3943121704,10683186656,15557366790,15521380579,1922447429,30991680000,1883891523,533349251.4,1564430201,,2835587071,7313015938,5084640627,5264393385,1247665587,2565019810,1485119220,1521526813,1144128000,483075500,,,,3666603423,10711401517,36069191374,2586480000,9749117773,21180296344,1675795921,13268576838,,65.7007,160.9624,-55.7634,37.6312,32.997,32.5344,60.5775,268.1997,26.6219,49.7647,47.3103,,49.1093,139.6264,157.3254,48.9345,47.2076,40.0449,38.0766,43.8961,64.8559,30.606,,,,80.4178,28.7919,21.5988,31.171,1452.6899,26.2157,54.6851,72.1458,,15.3739,2105.3462,5.8408,8.957,5.0967,7.3218,10.5821,35.4713,3.1745,2.5182,3.6284,,6.681,7.6174,2.7474,4.0806,5.7274,3.7521,4.9243,4.5665,18.1673,6.3318,,,,3.6784,5.5614,2.8556,1.9529,20.9016,1.9929,3.1452,6.6637,,9.6657,84.5299,18.89,5.2147,14.0341,16.1694,4.8915,77.6971,7.3875,8.8772,21.1157,,10.2556,23.328,12.9221,6.0064,5.2682,6.5468,12.1967,14.7472,23.6378,5.3801,,,,7.7831,5.8325,4.3798,7.048,29.0117,2.1472,3.4759,11.0182,
2014/7/30,0.4132,0,1.5666,1.1186,2.2593,0.1946,9.9938,0,0,2.879,9.9145,,1.1184,0,0,0.2687,1.3739,2.6552,0.4878,0.0419,3.072,0,,,,0.3339,3.2243,-0.7392,0.7238,5.4982,1.5464,0,-1.0039,,1.6251,,4.2463,0.8035,1.2117,0.8994,10.0603,,,5.9919,23.6475,,2.4695,0.231,,0.3062,3.246,1.6004,2.0303,1.1389,7.7228,,,,,4.1955,1.5349,0.9522,0.9615,3.8948,2.8087,0.8983,0.6892,,3041021741,2210103932,4004893846,10802691264,15908848040,15551577817,2114572839,30991680000,1883891523,548704335.5,1719536101,,2867300874,7313015938,5084640627,5278538643,1264807214,2633126954,1492363704,1522164502,1179276000,483075500,,,,3669656381,11056764319,35802576443,2605200000,10285140576,21507826700,1675795921,13135378769,,65.9722,160.9624,-56.637,38.0521,33.7425,32.5977,66.6315,268.1997,26.6219,51.1974,52.0009,,49.6586,139.6264,157.3254,49.066,47.8562,41.1082,38.2623,43.9145,66.8483,30.606,,,,80.4847,29.7202,21.4391,31.3966,1532.5612,26.6211,54.6851,71.4216,,15.4375,2105.3462,5.9323,9.0572,5.2119,7.336,11.6397,35.4713,3.1745,2.5907,3.9882,,6.7557,7.6174,2.7474,4.0915,5.8061,3.8517,4.9483,4.5684,18.7254,6.3318,,,,3.6814,5.7407,2.8344,1.9671,22.0508,2.0237,3.1452,6.5968,,9.7057,84.5299,19.1859,5.2731,14.3512,16.2009,5.3803,77.6971,7.3875,9.1328,23.2092,,10.3703,23.328,12.9221,6.0226,5.3405,6.7206,12.2562,14.7534,24.364,5.3801,,,,7.7896,6.0205,4.3474,7.099,30.6069,2.1804,3.4759,10.9076,
2014/7/31,0.0588,0,0.2571,-0.3647,-0.2173,-0.4854,4.9097,0,0,8.439,-2.2551,,-0.9109,0.2198,0,0.0893,0,1.0744,-0.2987,0.1047,-0.3083,0,,,,-1.9135,-0.7925,-0.3723,1.5569,-0.7265,1.967,1.0791,-0.078,,1.303,,3.8678,0.4718,1.3462,0.9418,23.8567,,,24.8814,13.162,,2.0706,0.2179,,0.2226,2.0649,3.405,1.0882,0.8762,5.2744,,,,,2.6893,1.3575,1.3149,1.5813,2.4238,1.6636,1.6245,0.5654,,3042809525,2210103932,4015189203,10763294140,15874276114,15476084721,2218392160,30991680000,1883891523,595009511.2,1680759626,,2841183625,7329088500,5084640627,5283253729,1264807214,2661417613,1487905560,1523758726,1175640000,483075500,,,,3599438331,10969134951,35669268978,2645760000,10210422246,21930886743,1693880049,13125132764,,66.011,160.9624,-56.7826,37.9133,33.6691,32.4394,69.9029,268.1997,26.6219,55.518,50.8283,,49.2062,139.9333,157.3254,49.1098,47.8562,41.5499,38.148,43.9605,66.6422,30.606,,,,78.9447,29.4846,21.3593,31.8854,1521.4276,27.1447,55.2753,71.3658,,15.4465,2105.3462,5.9476,9.0241,5.2005,7.3004,12.2111,35.4713,3.1745,2.8093,3.8983,,6.6942,7.6342,2.7474,4.0952,5.8061,3.8931,4.9335,4.5732,18.6676,6.3318,,,,3.611,5.6952,2.8239,1.9977,21.8906,2.0635,3.1791,6.5916,,9.7114,84.5299,19.2353,5.2539,14.32,16.1222,5.6445,77.6971,7.3875,9.9035,22.6858,,10.2758,23.3793,12.9221,6.0279,5.3405,6.7928,12.2196,14.7689,24.2889,5.3801,,,,7.6405,5.9728,4.3312,7.2095,30.3845,2.2233,3.5134,10.8991,
2014/8/1,0.3525,0,2.8205,2.489,0.8348,0.7805,10.0054,0,0,-1.4516,-0.5569,,0.4596,2.1491,0,0.4462,0.7744,2.0866,0.8614,-0.0628,0.5155,0,,,,-2.2901,3.1485,1.1212,-1.2972,0.0955,-2.5513,0.1779,-0.3123,,2.6773,,7.84,2.9023,2.4763,1.8779,20.6206,,,12.5999,13.4632,,4.8969,0.7568,,0.6201,6.1184,4.232,2.9899,2.9148,10.664,,,,,2.0164,3.4057,2.2045,1.6087,4.8424,2.0814,2.7587,1.0079,,3053536233,2210103932,4128438129,11031194580,16006801831,15596873675,2440350709,30991680000,1883891523,586372276.4,1671399788,,2854242249,7486599613,5084640627,5306829158,1274602430,2716951131,1500722724,1522802192,1181700000,483075500,,,,3517008445,11314497753,36069191374,2611440000,10220168115,21371355719,1696894071,13084148743,,66.2437,160.9624,-58.3842,38.857,33.9502,32.6926,76.897,268.1997,26.6219,54.7121,50.5452,,49.4324,142.9406,157.3254,49.3289,48.2268,42.4169,38.4766,43.9329,66.9857,30.606,,,,77.1368,30.413,21.5988,31.4718,1522.8799,26.4522,55.3736,71.143,,15.501,2105.3462,6.1153,9.2487,5.244,7.3574,13.4329,35.4713,3.1745,2.7685,3.8765,,6.7249,7.7982,2.7474,4.1135,5.851,3.9743,4.976,4.5704,18.7639,6.3318,,,,3.5283,5.8745,2.8556,1.9718,21.9115,2.0109,3.1848,6.571,,9.7456,84.5299,19.7778,5.3846,14.4395,16.248,6.2092,77.6971,7.3875,9.7597,22.5595,,10.3231,23.8817,12.9221,6.0548,5.3819,6.9346,12.3249,14.7596,24.4141,5.3801,,,,7.4655,6.1609,4.3798,7.116,30.4135,2.1666,3.5196,10.8651,
2014/8/4,-0.4098,0,1.7456,7.0476,0.6839,0.605,6.846,0,0,-0.6547,1.76,,0.3922,-0.3006,0,0.311,0.8646,-0.1157,0.6684,0.5025,0.1709,0,,,,2.6042,1.0478,-0.0528,2.27,-0.5722,1.8519,0.5329,0.5482,,1.5791,,5.0873,2.7227,1.2328,1.341,32.9327,,,6.5178,7.548,,2.3109,0.4581,,0.4433,4.0412,3.2759,1.7705,1.7087,5.6962,,,,,1.6232,2.1784,1.231,1.3692,2.6906,1.8331,1.748,0.542,,3041021741,2210103932,4200505627,11808631150,16116279597,15691240045,2607416283,30991680000,1883891523,582533505.3,1700816424,,2865435356,7464098025,5084640627,5323331959,1285622048,2713807724,1510753548,1530454464,1183720000,483075500,,,,3608597207,11433055132,36050147451,2670720000,10161692900,21767121565,1705936135,13155870780,,65.9722,160.9624,-59.4033,41.5955,34.1824,32.8904,82.1613,268.1997,26.6219,54.3539,51.4348,,49.6262,142.511,157.3254,49.4823,48.6438,42.3678,38.7338,44.1537,67.1002,30.606,,,,79.1455,30.7316,21.5873,32.1862,1514.1666,26.942,55.6687,71.533,,15.4375,2105.3462,6.2221,9.9006,5.2798,7.4019,14.3525,35.4713,3.1745,2.7504,3.9448,,6.7513,7.7748,2.7474,4.1263,5.9016,3.9697,5.0093,4.5933,18.7959,6.3318,,,,3.6202,5.9361,2.854,2.0165,21.7861,2.0481,3.2018,6.6071,,9.7057,84.5299,20.1231,5.7641,14.5383,16.3463,6.6343,77.6971,7.3875,9.6959,22.9565,,10.3636,23.81,12.9221,6.0737,5.4284,6.9265,12.4073,14.8338,24.4558,5.3801,,,,7.6599,6.2254,4.3775,7.2775,30.2395,2.2067,3.5384,10.9246,
2014/8/5,-0.1764,0,-1.7157,0.4671,0.0715,-0.3849,-1.6018,0,0,0.0824,0.2358,,-0.5208,-0.1292,10,1.3286,0.2857,0,3.5411,1.25,0.9556,0,,,,-0.7614,-1.2624,0.5283,-0.8178,-1.4706,-0.1254,0.3534,-0.9346,,1.548,,3.9517,1.6917,1.2833,1.0894,28.1509,,,7.0076,7.0137,,2.9188,0.4151,1.5862,0.4354,3.5927,1.5851,6.0818,1.771,5.8094,,,,,1.5815,1.3388,1.8634,0.6676,2.53,2.0996,1.1499,0.6497,,3035658387,2210103932,4128438129,11863787123,16127803572,15630845568,2565649890,30991680000,1883891523,583013351.7,1704827783,,2850511214,7454454488,5593104689,5394058247,1289295253,2713807724,1564251276,1549585145,1195032000,483075500,,,,3581120579,11288724409,36240586687,2648880000,10012256240,21739827369,1711964178,13032918716,,65.8559,160.9624,-58.3842,41.7898,34.2069,32.7638,80.8453,268.1997,26.6219,54.3987,51.5561,,49.3678,142.3269,173.058,50.1398,48.7827,42.3678,40.1054,44.7056,67.7414,30.606,,,,78.5429,30.3437,21.7014,31.923,1491.8995,26.9082,55.8654,70.8644,,15.4102,2105.3462,6.1153,9.9468,5.2836,7.3734,14.1226,35.4713,3.1745,2.7527,3.9541,,6.7162,7.7647,3.0221,4.1811,5.9185,3.9697,5.1867,4.6507,18.9756,6.3318,,,,3.5926,5.8611,2.8691,2,21.4657,2.0456,3.2131,6.5453,,9.6885,84.5299,19.7778,5.791,14.5487,16.2834,6.528,77.6971,7.3875,9.7038,23.0107,,10.3096,23.7792,14.2143,6.1544,5.4439,6.9265,12.8466,15.0192,24.6895,5.3801,,,,7.6016,6.1469,4.4006,7.218,29.7948,2.2039,3.5509,10.8225,
2014/8/6,0.4711,0,-1.4963,0.0553,-0.8217,-1.2557,-3.1628,0,0,-0.5761,-1.3333,,-0.2618,0.1725,4.5455,-0.3497,0,-2.2008,0,-0.8025,-1.4199,0,,,,0.2558,-0.9589,-1.3663,0.5889,1.2005,-1.0044,2.1127,0.5503,,2.0571,,3.0124,1.0819,0.9991,1.0514,15.9042,,,3.7914,6.8677,,1.63,0.3314,4.2987,0.3633,,2.8582,,1.6936,4.0454,,,,,2.2632,1.2735,1.6656,0.8689,2.4615,2.1254,3.0053,0.514,,3096705064,2210103932,4066665987,11870353311,15995277855,15434563518,2484503753,30991680000,1883891523,579654427,1682096746,,2843049142,7467312538,5847336721,5375197903,1289295253,2654082998,1564251276,1537150202,1178064000,483075500,,,,3590279455,11180476367,35745444672,2664480000,10132455293,21521473798,1748132435,13104640753,,66.1661,160.9624,-57.5106,41.8129,33.9258,32.3524,78.2883,268.1997,26.6219,54.0853,50.8687,,49.2385,142.5724,180.9243,49.9645,48.7827,41.4354,40.1054,44.3468,66.7796,30.606,,,,78.7438,30.0527,21.4049,32.111,1509.81,26.638,57.0457,71.2544,,15.4828,2105.3462,6.0238,9.9523,5.2402,7.2808,13.676,35.4713,3.1745,2.7368,3.9014,,6.6986,7.7781,3.1595,4.1665,5.9185,3.8823,5.1867,4.6134,18.7061,6.3318,,,,3.6018,5.8049,2.8299,2.0118,21.7234,2.025,3.2809,6.5813,,9.7342,84.5299,19.4819,5.7942,14.4292,16.079,6.3216,77.6971,7.3875,9.6479,22.7038,,10.2826,23.8202,14.8604,6.1328,5.4439,6.7741,12.8466,14.8987,24.3389,5.3801,,,,7.6211,6.0879,4.3405,7.2605,30.1525,2.1818,3.6259,10.8821,
2014/8/7,0.2931,0,0.2532,-2.8654,-1.9092,-0.7092,2.3055,0,0,-0.2897,0.318,,-0.1312,0.2583,-3.4026,-1.6228,0,-0.2764,0,-1.4727,-1.1317,0,,,,2.466,0.6916,-0.586,-1.2881,-2.7573,-1.5219,-1.5517,0.7037,,2.4704,,2.4734,1.2615,1.0808,1.1883,19.8132,,,4.4369,5.5642,,2.0325,0.563,1.7377,0.4062,,1.2115,,1.8271,3.9714,,,,,2.7488,1.3229,0.978,0.8407,2.0748,1.6481,2.0553,1.1456,,3105780987,2210103932,4076961344,11530224811,15689892507,15325098529,2541783379,30991680000,1883891523,577974964.7,1687445225,,2839318107,7486599613,5648372522,5287968814,1289295253,2646748382,1564251276,1514512230,1164732000,483075500,,,,3678815258,11257796397,35535961512,2630160000,9853073711,21193943442,1721006242,13196854801,,66.3601,160.9624,-57.6562,40.6148,33.2781,32.1229,80.0932,268.1997,26.6219,53.9286,51.0304,,49.1739,142.9406,174.768,49.1536,48.7827,41.3209,40.1054,43.6937,66.0238,30.606,,,,80.6856,30.2606,21.2794,31.6974,1468.1801,26.2326,56.1605,71.7558,,15.5282,2105.3462,6.0391,9.6671,5.1401,7.2292,13.9913,35.4713,3.1745,2.7289,3.9138,,6.6898,7.7982,3.052,4.0989,5.9185,3.8716,5.1867,4.5455,18.4944,6.3318,,,,3.6906,5.8451,2.8133,1.9859,21.1245,1.9942,3.23,6.6277,,9.7627,84.5299,19.5312,5.6282,14.1537,15.9649,6.4673,77.6971,7.3875,9.62,22.776,,10.2691,23.8817,14.3548,6.0333,5.4439,6.7554,12.8466,14.6793,24.0635,5.3801,,,,7.809,6.13,4.315,7.167,29.3211,2.1486,3.5697,10.9587,
2014/8/8,0.526,0,-1.2626,1.9362,0.6243,1.601,-1.3615,0,0,0.4151,7.0523,,0.4599,-0.0859,1.9849,0.535,0,-0.5938,0,0.8421,1.6649,0,,,,3.6515,0.3663,0.1072,0.3559,0.7583,-0.0644,0.5254,-0.1553,,2.0252,,2.3241,0.7434,0.7371,0.9392,12.5127,,,3.5899,13.897,,1.2899,0.2832,1.2849,0.2904,,1.6776,,1.2141,4.6284,,,,,3.1694,0.637,0.6573,0.5336,1.3345,1.1627,1.1947,0.6069,,3122117650,2210103932,4025484560,11753475178,15787846298,15570451091,2507176939,30991680000,1883891523,580374196.6,1806448890,,2852376731,7480170588,6057816415,5316259330,1289295253,2631031349,1564251276,1527266017,1184124000,483075500,,,,3813145441,11299033747,35574049360,2639520000,9927792041,21180296344,1730048307,13176362790,,66.7091,160.9624,-56.9282,41.4012,33.4858,32.6372,79.0027,268.1997,26.6219,54.1524,54.6293,,49.4001,142.8179,178.237,49.4166,48.7827,41.0755,40.1054,44.0617,67.1231,30.606,,,,83.6318,30.3714,21.3023,31.8102,1479.3137,26.2157,56.4555,72.029,,15.6099,2105.3462,5.9628,9.8543,5.1722,7.3449,13.8008,35.4713,3.1745,2.7402,4.1898,,6.7205,7.7915,3.1125,4.1208,5.9185,3.8486,5.1867,4.5838,18.8023,6.3318,,,,3.8254,5.8665,2.8164,1.993,21.2847,1.9929,3.247,6.6529,,9.8141,84.5299,19.2846,5.7372,14.242,16.2205,6.3793,77.6971,7.3875,9.6599,24.3823,,10.3163,23.8612,14.6397,6.0656,5.4439,6.7153,12.8466,14.8029,24.4641,5.3801,,,,8.0941,6.1525,4.3196,7.1925,29.5434,2.1472,3.5884,11.0004,
