ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2016/11/28,0,0.5865,-1.6054,0.2827,-3.1712,0,-1.6019,-0.5388,-0.1189,-3.8626,,-0.0208,-0.6231,-0.2353,0.4369,0.2865,-0.906,1.3951,0,0,-0.3433,,-2.0428,-1.6934,-0.8049,1.6939,-0.3425,0.4245,1.267,0.6889,1.0677,1.8666,,1.3804,1.5195,1.1468,10.8575,,0.2534,0.5776,1.3499,1.7097,1.0411,1.1606,0.3042,,,0.9293,,6.4644,23.8491,2.3494,0.9668,0.1278,16771524283,12650609603,4828345878,4000760542,5485000993,10155803388,9958316440,4438292960,2668444800,2305356500,,16771524283,19372284265,4679899737,3310400000,8745767919,6068830950,9272418666,4702660195,30715008215,39074039566,,5228251411,2011646000,4354218954,5244988960,3310400000,34.2478,38.2673,70.2677,130.88,-14.9364,61.5973,91.9754,33.2852,100.1903,81.2408,,20.3478,33.2829,1428.9572,253.3212,29.4089,50.1037,66.7483,114.2296,50.511,18.9916,,62.2393,130.874,57.4629,69.3081,122.995,4.7811,10.0681,7.1689,3.747,3.2156,7.444,6.7933,5.0732,8.8704,12.4995,,2.8406,3.787,40.2645,9.831,4.978,3.4124,6.5149,6.0595,3.75,1.8255,,9.7576,17.459,6.2296,8.6377,4.7732,1.0031,1.634,0.3124,2.1914,1.6489,1.2994,2.2257,2.1671,3.8559,1.3914,,0.596,0.9942,15.1974,5.705,1.2487,0.3165,1.0408,3.1541,0.7074,0.5178,,1.9929,15.186,3.0251,4.2853,2.7699
2016/11/29,-0.5424,0.1458,-0.8587,-3.1712,-1.0917,0,0.603,-0.6321,-2.8869,-2.8083,,-0.0417,0.1045,-1.4151,-1.9333,0.7302,-0.2286,-0.0625,0,0,0.6398,,-1.8439,-5.3768,-0.5216,-1.8144,-1.1684,0.3415,1.2358,0.8032,3.1161,0.9272,,1.1713,1.3211,1.4102,11.1178,,0.3562,0.5823,1.4036,1.4083,1.4799,0.8869,0.2265,,,1.7609,,6.3723,22.9767,2.3939,0.5948,0.3427,16680552176,12669050725,4786883054,3873886529,5425121069,10155803388,10018360554,4410240544,2591409340,2240615500,,16680552176,19392526986,4613674741,3246400000,8809625907,6054959336,9266619780,4702660195,30715008215,39324021118,,5131846380,1903483400,4331505679,5149824080,3246400000,34.062,38.3231,69.6642,126.7295,-14.7733,61.5973,92.53,33.0748,97.2979,78.9593,,20.2952,33.3177,1408.7362,248.4238,29.6236,49.9892,66.7065,114.2296,50.511,19.1131,,61.0917,123.8371,57.1631,68.0506,121.2886,4.7552,10.0828,7.1073,3.6281,3.1805,7.444,6.8343,5.0411,8.6144,12.1485,,2.8333,3.7909,39.6947,9.6409,5.0144,3.4046,6.5108,6.0595,3.75,1.8372,,9.5777,16.5202,6.1971,8.481,4.707,0.9976,1.6364,0.3097,2.122,1.6309,1.2994,2.2391,2.1534,3.7446,1.3523,,0.5944,0.9952,14.9823,5.5947,1.2578,0.3157,1.0401,3.1541,0.7074,0.5211,,1.9562,14.3695,3.0093,4.2075,2.7315
2016/11/30,-0.4615,-1.0189,-3.0749,0.9461,0.4415,0,-0.899,0.3635,-0.3984,1.645,,-0.2918,-2.4008,-1.0367,1.8728,-1.4497,-1.1455,0.6258,-7.4478,-2.6291,-0.8313,,0.7604,1.6063,0.2136,-1.6662,0,0.3914,1.0604,0.8142,1.8565,0.5052,,0.7303,0.9333,1.449,9.9885,,0.2321,0.8944,1.3031,1.4154,1.0276,0.7665,0.2803,5.5442,0.5469,0.4768,,5.2828,16.0014,2.0285,0.6755,0.1171,16603575778,12539962872,4639690028,3910539021,5449073039,10155803388,9928294382,4426270496,2581085000,2277473000,,16603575778,18926944397,4565845577,3307200000,8681909931,5985601268,9324608640,4352414630,29907477482,38997122165,,5170867464,1934059400,4340759236,5064019680,3307200000,33.9048,37.9326,67.5221,127.9285,-14.8385,61.5973,91.6981,33.1951,96.9102,80.2582,,20.2296,32.5178,1394.132,253.0764,29.1942,49.4166,67.124,105.722,49.183,18.9542,,61.5562,125.8263,57.2852,66.9168,121.2463,4.7332,9.9801,6.8888,3.6625,3.1945,7.444,6.7728,5.0595,8.58,12.3483,,2.8241,3.6999,39.2832,9.8215,4.9417,3.3656,6.5516,5.6082,3.6514,1.8219,,9.6505,16.7856,6.2103,8.3397,4.7054,0.993,1.6197,0.3002,2.142,1.6381,1.2994,2.219,2.1612,3.7297,1.3746,,0.5925,0.9713,14.827,5.6995,1.2396,0.3121,1.0466,2.9192,0.6888,0.5168,,1.9711,14.6003,3.0157,4.1374,2.7306
2016/12/1,0.3372,1.3235,1.2064,0.2163,-0.6593,0,2.8122,-0.2716,4.4615,-0.8021,,-0.2091,0.8021,0.5641,-0.9192,0.7675,-0.6952,1.306,0.5126,-0.7715,0.3452,,0.4106,-1.5414,0.4264,1.0474,0,0.7043,1.7132,0.902,1.2307,0.6222,,1.2557,1.4711,2.8743,10.5543,,0.0897,0.7681,0.7289,1.5766,1.2997,1.6477,0.5344,2.909,0.3419,0.7777,,5.8285,14.5015,2.0476,0.8078,0.0945,16659558613,12705932968,4695664841,3918997289,5413145084,10155803388,10207499516,4414248032,2696241100,2259204500,,16659558613,19078764806,4591599742,3276800000,8748544353,5943986428,9446385245,4374723265,29676754416,39131727616,,5192099525,1904247800,4359266349,5117062400,3276800000,34.0191,38.4347,68.3367,128.2052,-14.7407,61.5973,94.2769,33.1049,101.2339,79.6144,,20.2137,32.7786,1401.9958,250.7501,29.4182,49.073,68.0006,106.2639,48.8036,19.0197,,61.809,123.8868,57.5295,67.6177,121.41,4.7492,10.1121,6.9719,3.6704,3.1735,7.444,6.9633,5.0457,8.9628,12.2492,,2.8219,3.7296,39.5048,9.7312,4.9796,3.3422,6.6371,5.6369,3.6232,1.8282,,9.6901,16.5269,6.2368,8.427,4.7117,0.9964,1.6412,0.3038,2.1467,1.6273,1.2994,2.2814,2.1553,3.8961,1.3636,,0.592,0.9791,14.9107,5.6471,1.2491,0.31,1.0603,2.9342,0.6835,0.5186,,1.9792,14.3753,3.0286,4.1807,2.7342
2016/12/2,0.392,-0.7257,-0.6623,-0.0719,0.5531,0,-2.9118,-1.271,-2.1797,-5.8448,,0.5657,0.7427,-0.3205,-4.8828,0.7934,-1.2835,-2.5783,-3.1107,0.4373,-1.1302,,-4.5203,-5.3723,-4.2262,-2.378,-1.1127,0.6921,1.4795,0.5571,1.6065,0.4477,,0.8532,1.4199,1.327,14.0183,,0.3894,0.7177,1.0029,2.4824,1.424,0.9036,0.2244,2.2469,0.1946,0.5774,,8.3729,21.3954,3.3904,1.0501,0.2399,16724871920,12613727359,4664567723,3916177866,5443085046,10155803388,9910281148,4358143200,2637471780,2127158500,,16724871920,19220463855,4576883076,3116800000,8817955210,5867692553,9202832034,4238640593,29806536141,38689452562,,4957399181,1801945600,4175036451,4995376160,3116800000,34.1525,38.1558,67.8842,128.113,-14.8222,61.5973,91.5317,32.6841,99.0273,74.9611,,20.2802,33.0221,1397.5022,238.5064,29.6516,48.4431,66.2473,102.9584,49.017,18.8047,,59.015,117.2312,55.0982,66.0097,119.7736,4.7678,10.0388,6.9257,3.6677,3.191,7.444,6.7605,4.9816,8.7675,11.5333,,2.8312,3.7573,39.3782,9.256,5.0191,3.2993,6.466,5.4616,3.6391,1.8076,,9.2521,15.639,5.9732,8.2266,4.6482,1.0003,1.6293,0.3018,2.1451,1.6363,1.2994,2.215,2.1279,3.8112,1.2839,,0.594,0.9864,14.8629,5.3713,1.259,0.306,1.0329,2.8429,0.6865,0.5127,,1.8897,13.603,2.9006,4.0813,2.6974
2016/12/5,0.3905,-0.5848,-0.0444,-1.0079,0.9901,0,-0.3938,-0.9195,-0.0602,0.7383,,-1.625,-2.2117,-0.6431,0.7187,0.5038,-0.4728,-1.8273,0.8421,0,0,,-0.3473,-1.7746,0.2619,0.1562,0.9142,0.4706,0.8784,0.5477,0.8118,0.7626,,0.7734,1.5544,0.907,7.0471,,0.0529,0.8618,0.6873,1.0573,1.5982,0.5225,0.5895,1.6245,0.1843,0.5312,,4.058,9.6842,1.6718,0.6138,0.0983,16790185228,12539962872,4662494581,3876705951,5496976977,10155803388,9871252473,4318068320,2635883420,2142863000,,16790185228,18795366708,4547449745,3139200000,8862378158,5839949326,9034664341,4274334409,29806536141,38689452562,,4940183997,1769968200,4185972472,5003176560,3139200000,34.2859,37.9326,67.854,126.8217,-14.969,61.5973,91.1713,32.3836,98.9677,75.5145,,19.9727,32.2917,1388.5151,240.2205,29.801,48.2141,65.0368,103.8254,49.017,18.8047,,58.8101,115.1509,55.2425,66.1128,121.0021,4.7864,9.9801,6.9226,3.6308,3.2226,7.444,6.7339,4.9358,8.7622,11.6185,,2.7883,3.6742,39.125,9.3225,5.0444,3.2837,6.3478,5.5076,3.6391,1.8076,,9.22,15.3615,5.9888,8.2395,4.6959,1.0042,1.6197,0.3017,2.1235,1.6525,1.2994,2.2062,2.1084,3.8089,1.2933,,0.585,0.9646,14.7673,5.4099,1.2654,0.3045,1.0141,2.8668,0.6865,0.5127,,1.8831,13.3616,2.9082,4.0877,2.7251
2016/12/6,-1.8477,-0.1471,4.6243,0.5818,0.3268,0,2.0377,0.3712,1.1751,-0.2991,,0.1906,0.3231,0.9709,2.4465,-0.1566,1.0689,-0.4493,1.9311,-1.4998,-0.0994,,-0.4066,0.2087,-0.3014,0.4989,-0.4878,0.5693,0.6454,1.5284,0.6731,0.3397,,0.8891,0.7608,1.8909,6.4698,,0.0496,0.6744,0.5715,1.236,0.8985,0.5587,0.3062,1.6368,0.1349,0.2604,,3.2204,8.2708,1.1807,0.5474,0.8771,16479947018,12521521750,4878101267,3899261331,5514940954,10155803388,10072400258,4334098272,2666856440,2136453000,,16479947018,18856094872,4591599742,3216000000,8848495987,5902371587,8994072139,4356876357,29359510199,38650993862,,4920099616,1773662800,4173353986,5028137840,3216000000,33.6524,37.8768,70.9918,127.5596,-15.0179,61.5973,93.0291,32.5038,100.1306,75.2886,,19.9265,32.3961,1401.9958,246.0975,29.7543,48.7294,64.7446,105.8304,48.2818,18.786,,58.571,115.3912,55.076,66.4426,119.8961,4.698,9.9654,7.2427,3.6519,3.2332,7.444,6.8711,4.9541,8.8652,11.5837,,2.7818,3.6861,39.5048,9.5506,5.0365,3.3188,6.3193,5.6139,3.5845,1.8058,,9.1825,15.3935,5.9708,8.2806,4.653,0.9856,1.6174,0.3156,2.1359,1.6579,1.2994,2.2512,2.1162,3.8536,1.2895,,0.5836,0.9677,14.9107,5.5423,1.2634,0.3078,1.0095,2.9222,0.6762,0.5122,,1.8755,13.3895,2.8994,4.1081,2.7001
2016/12/7,-0.2123,-0.2946,-1.615,0,1.4115,0,-0.0596,1.3407,-1.1912,3.6604,,1.4373,3.328,0.4006,0.4975,0.4393,0.47,0.0645,-0.1024,0.4912,0.2985,,1.9011,1.6952,0.9474,0.6516,-0.2801,0.5162,1.1731,1.0983,1.4331,0.6254,,0.6353,0.9303,1.4454,11.1149,,0.0285,0.7942,0.7536,0.8082,1.1399,0.471,0.1721,1.0268,0.1815,0.2897,,4.0956,13.5241,1.5337,0.3374,0.9179,16444957746,12484639506,4799321901,3899261331,5592784855,10155803388,10066395846,4392206848,2635089240,2214655000,,16444957746,19483619232,4609995574,3232000000,8887366066,5930114814,8999871025,4352414630,29503712116,38766369963,,5013635449,1803729200,4212891909,5060899520,3232000000,33.5809,37.7653,69.8453,127.5596,-15.2299,61.5973,92.9736,32.9396,98.9379,78.0444,,20.2808,33.4742,1407.6128,247.3218,29.885,48.9585,64.7863,105.722,48.519,18.8421,,59.6845,117.3473,55.5978,66.8756,119.9665,4.688,9.936,7.1258,3.6519,3.2788,7.444,6.867,5.0205,8.7596,12.0077,,2.8313,3.8087,39.6631,9.5981,5.0586,3.3344,6.3234,5.6082,3.6021,1.8112,,9.3571,15.6545,6.0274,8.3345,4.6557,0.9836,1.6126,0.3105,2.1359,1.6813,1.2994,2.2499,2.1446,3.8077,1.3367,,0.594,0.9999,14.9704,5.5699,1.2689,0.3092,1.0102,2.9192,0.6795,0.5137,,1.9111,13.6165,2.9269,4.1349,2.7017
2016/12/8,-0.0993,-1.3294,-1.987,0.7231,-0.5353,0,-0.1193,-0.958,-3.6166,-2.7352,,-0.5835,-0.7792,-0.7981,-0.2475,1.562,-1.0526,-1.8686,-1.0251,-1.6618,-0.5456,,-2.6897,-2.7052,-0.7987,-1.1406,-0.632,0.1766,1.2846,0.7306,1.7194,0.4652,,0.3399,0.8954,3.197,8.1945,,0.0062,0.8028,0.556,0.9942,3.0259,0.3593,0.204,1.0914,0.1887,0.2525,,5.5559,9.3708,1.2383,0.2651,0.5656,16428629419,12318669409,4703957405,3927455556,5562844893,10155803388,10054387023,4350128224,2539787640,2154080500,,16428629419,19331798822,4573203910,3224000000,9026187779,5867692553,8831703332,4307797361,29013425600,38554847111,,4878783174,1754935000,4179242613,5003176560,3224000000,33.5476,37.2632,68.4574,128.4819,-15.1483,61.5973,92.8627,32.624,95.3597,75.9098,,20.1375,33.2134,1396.3788,246.7097,30.3518,48.4431,63.5757,104.6382,47.7127,18.7393,,58.0791,114.1728,55.1537,66.1128,119.0749,4.6834,9.8039,6.9842,3.6783,3.2612,7.444,6.8588,4.9724,8.4428,11.6793,,2.8113,3.7791,39.3465,9.5744,5.1376,3.2993,6.2052,5.5507,3.5423,1.8013,,9.1054,15.231,5.9792,8.2395,4.6211,0.9826,1.5912,0.3043,2.1513,1.6723,1.2994,2.2472,2.124,3.67,1.3001,,0.5898,0.9921,14.8509,5.5561,1.2888,0.306,0.9913,2.8893,0.6683,0.5109,,1.8597,13.2481,2.9035,4.0877,2.6816
2016/12/9,0.2414,-0.1497,-2.7766,-0.0718,0.1076,0,-1.1048,-0.737,-1.3446,0.4315,,-0.6078,0.9424,-0.0805,0.4467,-2.2762,0,0.0657,3.0554,-0.7455,0.399,,0.941,-4.6171,-0.5032,1.1225,-0.0707,0.3196,0.978,0.7123,1.2484,0.4139,,0.3449,1.0349,3.2953,5.891,,0.0135,0.9911,0.679,1.0873,1.7891,0.5335,0.1879,2.7315,0.281,0.6335,,4.2889,12.2195,1.0865,0.4176,0.149,16468283927,12300228287,4573349509,3924636134,5568832886,10155803388,9943305411,4318068320,2505637900,2163375000,,16468283927,19513983314,4569524743,3238400000,8820731644,5867692553,8837502218,4439418305,28797122725,38708681912,,4924690332,1673908600,4158211803,5059339440,3238400000,33.6285,37.2074,66.5567,128.3897,-15.1646,61.5973,91.8368,32.3836,94.0775,76.2373,,20.0853,33.5264,1395.2554,247.8116,29.661,48.4431,63.6175,107.8353,47.357,18.814,,58.6256,108.9014,54.8761,66.8549,119.408,4.6947,9.7893,6.7903,3.6757,3.2648,7.444,6.7831,4.9358,8.3292,11.7297,,2.804,3.8147,39.3149,9.6171,5.0207,3.2993,6.2093,5.7203,3.5158,1.8085,,9.1911,14.5278,5.9491,8.332,4.634,0.9849,1.5888,0.2959,2.1497,1.6741,1.2994,2.2224,2.1084,3.6207,1.3057,,0.5883,1.0015,14.839,5.5809,1.2594,0.306,0.9919,2.9776,0.6633,0.513,,1.8772,12.6364,2.8889,4.1336,2.6892
2016/12/12,-3.6827,-4.1979,-5.893,-8.908,-2.9032,0,-5.1932,-3.6195,-7.607,-10,,0.0422,-2.5415,-4.8309,-6.5711,-4.3752,-5.0827,-0.9186,-5.5779,-2.1532,-0.9935,,-6.8865,-8.4329,-4.9363,-4.9337,-3.8897,0.5483,1.7574,1.2754,2.5704,0.7837,,1.2793,1.7406,4.6041,10.8897,,0.3323,0.6131,1.9551,2.0014,1.9765,1.1857,0.3928,2.0167,0.5339,0.9516,,6.4424,11.8824,3.2209,0.8204,0.9952,15861803216,11783876875,4303841152,3575027743,5407157092,10155803388,9426926024,4161776288,2315034700,1947037500,,15861803216,19018036643,4348774756,3025600000,8434807282,5569452860,8756317815,4191792460,28177054484,38324094909,,4585551205,1532749400,3952951095,4809726640,3025600000,32.3901,35.6455,62.6345,116.9527,-14.7244,61.5973,87.0675,31.2115,86.921,68.6136,,20.1184,32.6743,1327.8518,231.5275,28.3632,45.9809,63.0331,101.8204,46.3373,18.6271,,54.5884,99.7178,52.1673,63.5565,114.9531,4.5218,9.3783,6.3901,3.3482,3.17,7.444,6.4308,4.7571,7.6956,10.5567,,2.8086,3.7177,37.4156,8.9852,4.801,3.1316,6.1523,5.4012,3.4401,1.7905,,8.5581,13.3026,5.6555,7.9209,4.4611,0.9487,1.5221,0.2785,1.9582,1.6255,1.2994,2.1069,2.0321,3.3453,1.1752,,0.5892,0.976,14.1221,5.2142,1.2043,0.2904,0.9828,2.8115,0.649,0.5079,,1.7479,11.5708,2.7463,3.9296,2.5888
2016/12/13,0.0294,0.313,0.0482,0,1.1074,0,2.1656,0.1444,0.5146,0.6091,,-0.9275,3.4061,-1.269,0.7932,1.1521,0.2491,-1.0596,1.1176,-1.1259,-1.0537,,2.4152,0.1081,0.3405,-1.0704,0.5887,0.5164,0.802,0.6488,2.3033,0.5687,,2.1593,0.9185,1.8607,7.6302,,0.1995,0.8464,1.1478,1.3152,1.8255,0.4437,0.2121,1.2489,0.2341,0.2834,,4.4645,9.412,1.382,0.7776,0.2823,15866468452,11820759119,4305914293,3575027743,5467037016,10155803388,9631076014,4167787520,2326947400,1958896000,,15866468452,19665803724,4293587259,3049600000,8531982481,5583324474,8663535639,4238640593,27859810268,37920278555,,4696302222,1534405600,3966410813,4758244000,3049600000,32.3996,35.7571,62.6646,116.9527,-14.8874,61.5973,88.953,31.2566,87.3683,69.0315,,19.8913,33.7872,1311.0009,233.3641,28.69,46.0954,62.3652,102.9584,45.8156,18.4308,,55.9068,99.8256,52.3449,62.8762,115.3754,4.5231,9.4077,6.3932,3.3482,3.2051,7.444,6.5701,4.764,7.7352,10.621,,2.7769,3.8443,36.9408,9.0565,4.8563,3.1394,6.0871,5.4616,3.4014,1.7716,,8.7648,13.317,5.6747,7.8361,4.4775,0.949,1.5268,0.2786,1.9582,1.6435,1.2994,2.1526,2.035,3.3625,1.1823,,0.5826,1.0093,13.9429,5.2555,1.2182,0.2911,0.9724,2.8429,0.6417,0.5025,,1.7902,11.5833,2.7556,3.8876,2.5983
2016/12/14,-1.9994,-1.4041,0.337,-1.2618,-0.2191,0,-0.3117,-0.3846,-1.1604,-2.4869,,0.4255,-1.9557,-0.8569,1.9937,-2.3104,-1.6149,0.8701,2.5263,0.9834,-0.9635,,-1.2463,2.9973,-1.3574,-1.7377,0,0.3006,0.7196,0.4722,1.1944,0.3744,,0.9297,0.7164,1.613,6.6977,,0.2551,0.6328,0.913,2.327,1.3586,0.833,0.5521,2.2425,0.1784,0.2658,,3.5346,11.7799,1.3096,0.5409,0.4299,15549232388,11654789022,4320426282,3529916983,5455061031,10155803388,9601053957,4151757568,2299945280,1910180000,,15549232388,19281192019,4256795594,3110400000,8334855649,5493158986,8738921157,4345722040,28133793909,37554920902,,4637770597,1580397000,3912571939,4675559760,3110400000,31.7518,35.255,62.8758,115.4769,-14.8548,61.5973,88.6757,31.1363,86.3545,67.3147,,20.007,33.1264,1299.7669,238.0167,28.0271,45.351,62.9078,105.5594,46.2661,18.2533,,55.21,102.8177,51.6344,61.7836,115.5327,4.4327,9.2756,6.4147,3.306,3.1981,7.444,6.5496,4.7457,7.6455,10.3569,,2.793,3.7692,36.6243,9.237,4.7441,3.0887,6.14,5.5996,3.4349,1.7546,,8.6556,13.7162,5.5977,7.6999,4.4836,0.93,1.5054,0.2795,1.9335,1.6399,1.2994,2.1459,2.0272,3.3235,1.1529,,0.586,0.9895,13.8234,5.3603,1.19,0.2864,0.9809,2.9147,0.648,0.4977,,1.7679,11.9305,2.7182,3.82,2.6019
2016/12/15,-0.5401,0.3165,0.1919,0.9585,-0.2195,0,-0.0938,0.1448,1.5539,4.4463,,0.8475,0.5249,1.9015,1.0802,0.1999,0.5051,-0.6636,2.5154,-0.205,-2.3041,,1.5219,4.0709,0.6235,0.9009,1.0241,0.3849,0.6055,0.8661,1.7346,0.6388,,0.8808,0.7228,1.7251,9.7955,,0.2383,0.4807,0.8325,2.7674,1.0002,0.7756,0.4496,2.7762,0.168,0.5343,,3.9137,11.1645,1.0481,0.4413,0.2633,15465258136,11691671266,4328718846,3563750053,5443085046,10155803388,9592047339,4157768800,2335683380,1995112500,,15465258136,19382405626,4337737256,3144000000,8351514254,5520902213,8680932297,4455034350,28076113143,36689600143,,4708352851,1644734000,3936967679,4717681920,3144000000,31.5803,35.3666,62.9965,116.5838,-14.8222,61.5973,88.5925,31.1814,87.6963,70.3078,,20.2504,33.3003,1324.4816,240.5878,28.0832,45.58,62.4904,108.2147,46.1713,17.8327,,56.0502,107.0034,51.9564,62.3402,117.1572,4.4087,9.3049,6.427,3.3377,3.191,7.444,6.5434,4.7525,7.7643,10.8174,,2.827,3.7889,37.3207,9.3368,4.7536,3.1043,6.0993,5.7404,3.4278,1.7141,,8.7873,14.2746,5.6326,7.7693,4.5467,0.925,1.5102,0.2801,1.9521,1.6363,1.2994,2.1438,2.0301,3.3751,1.2042,,0.5931,0.9947,14.0863,5.4182,1.1924,0.2879,0.9744,2.988,0.6467,0.4862,,1.7948,12.4162,2.7352,3.8544,2.6385
2016/12/16,2.9563,0.4732,2.0115,1.0285,0.44,0,4.0689,0.8193,3.0602,-0.0643,,0.8403,1.3055,-0.4241,0.1527,-0.1995,0.6281,-0.6012,-0.6009,3.0303,0.3145,,-0.195,0.0465,0.4915,0,0.1448,0.4857,0.6446,0.6435,1.4003,0.3221,,1.5663,0.6677,1.4707,6.0006,,0.2651,0.4677,0.958,2.5405,0.7134,0.5412,0.5268,2.4704,0.2298,0.2564,,2.3781,7.0031,0.6996,0.3334,0.2021,15922451287,11746994631,4415790777,3600402545,5467037016,10155803388,9982334086,4191832448,2407159580,1993830500,,15922451287,19635439642,4319341424,3148800000,8334855649,5555581247,8628742323,4428263988,28926904450,36804976245,,4699171420,1645498400,3956316024,4717681920,3148800000,32.5139,35.5339,64.2637,117.7828,-14.8874,61.5973,92.1972,31.4369,90.38,70.2626,,20.4805,33.735,1318.8646,240.9551,28.0271,45.8664,62.1147,107.5644,47.5704,17.8888,,55.9409,107.0531,52.2117,62.3402,117.6977,4.5391,9.349,6.5563,3.372,3.2051,7.444,6.8097,4.7915,8.0019,10.8104,,2.8592,3.8384,37.1624,9.351,4.7441,3.1238,6.0626,5.7059,3.5317,1.7195,,8.7702,14.2812,5.6603,7.7693,4.5676,0.9523,1.5173,0.2857,1.9721,1.6435,1.2994,2.2311,2.0467,3.4784,1.2034,,0.5999,1.0077,14.0265,5.4265,1.19,0.2897,0.9685,2.9701,0.6663,0.4878,,1.7913,12.422,2.7486,3.8544,2.6506
2016/12/19,-1.0401,-0.7849,-0.939,-0.4699,3.0668,0,0.2105,0.0478,-0.8248,-2.2183,,-0.7708,2.3196,-0.937,1.7785,1.932,0,-0.1344,4.0302,-1.346,1.1494,,-2.137,-1.564,-0.2977,-1.422,-0.1446,0.5402,0.6888,0.4417,1.1089,1.2134,,0.9996,0.5066,1.2135,4.1575,,0.0086,1.0086,0.9302,3.0322,1.3473,0.4257,0.2043,3.6496,0.1213,0.3622,,4.1667,4.2747,0.832,0.3204,0.3367,15756835401,11654789022,4374327953,3583486010,5634700801,10155803388,10003349526,4193836192,2387305080,1949601500,,15756835401,20090900870,4278870593,3204800000,8495888836,5555581247,8617144551,4606733066,28537559275,37228021948,,4598749513,1619763600,3944538770,4650598480,3204800000,32.1757,35.255,63.6603,117.2294,-15.344,61.5973,92.3913,31.4519,89.6345,68.704,,20.2498,34.5176,1306.5073,245.2404,28.5686,45.8664,62.0312,111.8995,46.9301,18.0944,,54.7455,105.3788,52.0563,61.4538,117.1961,4.4918,9.2756,6.4948,3.3562,3.3034,7.444,6.824,4.7938,7.9359,10.5706,,2.8269,3.9274,36.8142,9.5174,4.8358,3.1238,6.0545,5.9359,3.4842,1.7393,,8.5828,14.0578,5.6434,7.6588,4.5482,0.9424,1.5054,0.283,1.9629,1.6939,1.2994,2.2358,2.0477,3.4497,1.1767,,0.5931,1.0311,13.8951,5.523,1.213,0.2897,0.9672,3.0898,0.6573,0.4934,,1.753,12.2277,2.7404,3.7996,2.6393
2016/12/20,-0.3405,3.481,0.1422,-0.8655,-1.7003,0,0.3902,-0.0956,0.3659,1.3645,,-0.063,-1.5113,-0.9458,-3.6445,-0.2614,-0.8739,-0.8075,-1.4044,0.3032,-0.9298,,0.9359,0.1337,-0.2559,0.2013,-0.7241,0.3042,1.7094,0.4087,0.9205,0.7295,,0.7199,0.3879,1.1026,4.3816,,0.0239,0.5426,0.8301,3.3219,0.5333,0.6307,0.2062,2.2281,0.1259,0.281,,2.4938,3.6496,0.6799,0.2288,0.1422,15703185184,12060493703,4380547377,3552472363,5538892924,10155803388,10042378200,4189828704,2396041060,1976203000,,15703185184,19787260051,4238399762,3088000000,8473677362,5507030599,8547557920,4542038025,28624080425,36881893645,,4641787473,1621929400,3934443982,4659958960,3088000000,32.0662,36.4823,63.7508,116.2148,-15.0831,61.5973,92.7518,31.4219,89.9625,69.6414,,20.279,33.9959,1294.15,236.3025,28.4939,45.4655,61.5303,110.328,47.0724,17.9261,,55.2578,105.5197,51.9231,61.5775,116.6093,4.4765,9.5985,6.504,3.3271,3.2472,7.444,6.8506,4.7892,7.9649,10.7148,,2.831,3.8681,36.466,9.1705,4.8231,3.0965,6.0056,5.8525,3.4947,1.7231,,8.6631,14.0766,5.629,7.6742,4.5254,0.9392,1.5578,0.2834,1.9459,1.6651,1.2994,2.2445,2.0457,3.4623,1.1928,,0.594,1.0155,13.7637,5.3217,1.2099,0.2872,0.9594,3.0464,0.6593,0.4888,,1.7694,12.244,2.7334,3.8073,2.6261
