ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2016/9/29,-0.3333,0,-1.3889,2.4653,3.365,-0.1471,-0.4065,0.578,0.0284,5.6937,0.4725,0.4111,-0.385,,-0.7638,0.1594,3.5556,-0.9024,6.0136,,,,0.8228,,1.9629,1.9183,1.7597,0.5937,0.296,1.8862,0.1573,2.3646,0.442,0.3561,1.1549,,0.4441,0.362,5.9828,0.6605,3.7729,,,,10582589255,42604172470,4443245164,12866503557,14677993659,2842968295,16947970281,4345876548,27749926833,3109873949,7165781625,9376353676,2611296720,,4520657144,10071302400,5560245068,7022294538,4041544336,,,,259.4201,1847.2642,359.2978,54.3823,131.46,-142.3659,71.5886,673.9735,82.9661,782.9495,120.7329,95.7512,215.0999,,-15.6361,52.3234,-79.1796,436.9987,100.9064,,,,7.9911,30.9523,98.8004,3.946,11.1948,22.5024,6.2163,5.6028,14.8255,5.7427,9.9206,14.9287,12.7582,,19.0424,12.2509,18.7781,7.0885,10.0206,,,,12.9839,219.8048,33.1432,3.3606,16.2816,67.876,19.6051,7.8874,11.2185,29.5603,22.5327,15.6362,43.5951,,7.8486,13.2108,110.4905,11.0783,5.6852,,,
2016/9/30,0.9699,0,2.8169,0.6015,-2.0524,0.6385,3.2653,-0.6897,-0.8508,-0.5114,1.9988,1.1024,-1.2319,,0.6597,0.0637,5.8246,0.1656,1.0064,,,,0.726,,3.5435,1.2072,1.3773,1.0222,0.5439,1.2953,0.2336,1.0803,0.6003,0.3279,0.9582,,0.351,0.2662,9.3669,0.6195,2.479,,,,10685229753,42604172470,4568406999,12943896060,14376746797,2861120843,17501373392,4315904986,27513824222,3093969377,7309013003,9479715055,2579128572,,4550480061,10077715200,5884109741,7033920853,4082218616,,,,261.9362,1847.2642,369.4188,54.7094,128.762,-143.2749,73.9261,669.3254,82.2602,778.9453,123.1462,96.8068,212.4501,,-15.7393,52.3567,-83.7915,437.7222,101.922,,,,8.0686,30.9523,101.5835,3.9697,10.965,22.646,6.4193,5.5641,14.6994,5.7133,10.1189,15.0932,12.6011,,19.168,12.2587,19.8718,7.1002,10.1214,,,,13.1099,219.8048,34.0768,3.3808,15.9475,68.3094,20.2453,7.8331,11.1231,29.4091,22.9831,15.8086,43.0581,,7.9004,13.2192,116.9262,11.0967,5.7424,,,
2016/10/10,2.2193,0,1.0959,0.7474,1.4451,4.1484,1.1858,3.3565,0,1.5764,1.268,2.3053,2.9592,,0.3277,2.9908,2.0857,1.5702,0.2717,,,,1.4328,,3.1845,1.8283,1.8677,1.8853,0.5283,2.9034,0.5913,2.3328,0.847,0.5549,1.4724,,0.4654,0.6909,7.2304,0.7996,2.7891,,,,10922364696,42604172470,4618471734,13040636688,14584503253,2979810580,17708899558,4460767537,27513824222,3142743398,7401692131,9698250542,2655449080,,4565391520,10379116800,6006837407,7144370850,4093311602,,,,267.7493,1847.2642,373.4672,55.1183,130.6227,-149.2184,74.8027,691.7912,82.2602,791.2248,124.7077,99.0384,218.7369,,-15.7909,53.9226,-85.5392,444.5956,102.1989,,,,8.2476,30.9523,102.6967,3.9994,11.1234,23.5855,6.4954,5.7509,14.6994,5.8034,10.2472,15.4412,12.9739,,19.2309,12.6254,20.2863,7.2117,10.1489,,,,13.4008,219.8048,34.4502,3.4061,16.1779,71.1431,20.4854,8.096,11.1231,29.8728,23.2745,16.173,44.3322,,7.9263,13.6145,119.365,11.2709,5.7581,,,
2016/10/11,0.1296,0,0.271,0.2967,-1.0684,0.7029,0.625,1.1198,0.5435,3.9136,-0.1138,1.0658,-0.5701,,2.4496,-0.587,-1.3053,0.6509,1.5357,,,,1.2503,,3.4243,1.2318,1.1754,1.1286,0.5458,2.8837,0.2267,2.9973,0.5551,0.7959,1.0209,,0.5596,0.6953,5.469,1.0016,2.4039,,,,10936522006,42604172470,4630987917,13079332939,14428685911,3000755828,17819580181,4510720141,27663355875,3265738753,7393266756,9801611921,2640311128,,4677227458,10318195200,5928428065,7190876112,4156171852,,,,268.0963,1847.2642,374.4793,55.2818,129.2272,-150.2673,75.2702,699.538,82.7073,822.1904,124.5657,100.094,217.4899,,-16.1777,53.6061,-84.4226,447.4896,103.7684,,,,8.2583,30.9523,102.975,4.0113,11.0046,23.7513,6.536,5.8153,14.7793,6.0305,10.2356,15.6057,12.9,,19.7019,12.5513,20.0215,7.2587,10.3048,,,,13.4182,219.8048,34.5436,3.4162,16.0051,71.6432,20.6134,8.1866,11.1835,31.0419,23.248,16.3454,44.0795,,8.1205,13.5346,117.8069,11.3443,5.8465,,,
2016/10/12,1.7799,0,0.5405,0.1479,4.8236,-0.4188,-1.2422,0.6645,0.7681,0,-0.057,-1.1751,0,,-0.1063,1.8956,0.23,0,-2.5208,,,,2.1502,,3.0275,1.0788,3.5742,0.6356,0.3731,2.902,0.3615,,0.6203,0.8892,1.1029,,0.2861,1.1618,4.082,0.9735,2.1337,,,,11131185019,42604172470,4656020284,13098681065,15124670040,2988188679,17598218936,4540691704,27875848225,3265738753,7389054068,9686437813,2640311128,,4672256972,10513785600,5942064472,7190876112,4051404768,,,,272.8683,1847.2642,376.5036,55.3636,135.4606,-149.638,74.3352,704.1861,83.3426,822.1904,124.4947,98.9178,217.4899,,-16.1605,54.6222,-84.6168,447.4896,101.1526,,,,8.4053,30.9523,103.5317,4.0172,11.5354,23.6518,6.4548,5.8539,14.8928,6.0305,10.2297,15.4224,12.9,,19.681,12.7892,20.0675,7.2587,10.045,,,,13.657,219.8048,34.7303,3.4212,16.7771,71.3432,20.3573,8.241,11.2694,31.0419,23.2347,16.1533,44.0795,,8.1118,13.7912,118.0779,11.3443,5.6991,,,
2016/10/13,-0.9539,0,-0.5376,3.3973,-2.4038,0.2336,0.3145,-0.33,0.1129,0,0.057,-0.2134,0.5972,,-2.5532,-0.366,-1.2048,-1.3743,-1.9471,,,,1.8218,,2.3091,3.2786,2.3796,1.0322,0.3503,3.2034,0.1941,,0.4275,0.6334,1.4381,,0.414,0.3355,6.0346,0.9038,2.4546,,,,11025005194,42604172470,4630987917,13543687955,14761096241,2995170428,17653559247,4525705922,27907328573,3265738753,7393266756,9665765537,2656079828,,4552965304,10475308800,5870473334,7092052431,3972521316,,,,270.2654,1847.2642,374.4793,57.2445,132.2043,-149.9876,74.569,701.8621,83.4367,822.1904,124.5657,98.7067,218.7888,,-15.7479,54.4223,-83.5973,441.3398,99.1831,,,,8.3251,30.9523,102.975,4.1537,11.2581,23.7071,6.4751,5.8346,14.9096,6.0305,10.2356,15.3894,12.977,,19.1785,12.7424,19.8258,7.1589,9.8494,,,,13.5267,219.8048,34.5436,3.5374,16.3738,71.5099,20.4213,8.2138,11.2822,31.0419,23.248,16.1188,44.3428,,7.9047,13.7407,116.6552,11.1884,5.5881,,,
2016/10/14,-1.0273,0,-0.6757,-1,0.4222,0.0932,4.6238,2.649,-1.3536,0,-0.3989,-0.7333,2.2797,,3.9847,0.3367,-0.9292,0.7377,1.0859,,,,1.2913,,1.9359,1.9532,1.6663,0.5952,1.4192,5.3263,0.2942,,0.3874,0.8301,2.4397,,0.8948,0.3324,3.4794,0.552,1.1865,,,,10911746713,42604172470,4599697458,13408251075,14823423178,2997963128,18469828836,4645592172,27529564396,3265738753,7363777942,9594889163,2716631636,,4734388048,10510579200,5815927705,7144370850,4015660704,,,,267.489,1847.2642,371.9491,56.672,132.7625,-150.1275,78.0169,720.4545,82.3073,822.1904,124.0689,97.9829,223.7767,,-16.3754,54.6056,-82.8206,444.5956,100.2602,,,,8.2396,30.9523,102.2793,4.1122,11.3057,23.7292,6.7745,5.9891,14.7078,6.0305,10.1947,15.2766,13.2729,,19.9427,12.7853,19.6415,7.2117,9.9564,,,,13.3878,219.8048,34.3102,3.5021,16.4429,71.5765,21.3656,8.4314,11.1294,31.0419,23.1553,16.0006,45.3537,,8.2197,13.787,115.5713,11.2709,5.6488,,,
2016/10/17,-1.784,3.692,-0.4082,-2.4531,-2.0322,-2.5151,0,-3.2258,-0.6289,0,5.7208,-0.0616,-2.6469,,3.7795,8.0232,-2.1688,-2.1969,-1.903,,,,1.2553,2.0526,2.9394,1.5081,1.6647,1.08,,4.1062,0.2023,,2.5604,0.3242,1.6306,,1.6804,4.1735,3.6319,0.8356,1.6595,,,,10717083700,44177111327,4580923183,13079332939,14522176316,2922560236,18469828836,4495734360,27356422482,3265738753,7785046703,9588982798,2644726364,,4913325549,11353862400,5689790938,6987415591,3939242360,,,,262.7171,1915.4649,370.4309,55.2818,130.0645,-146.3515,78.0169,697.214,81.7896,822.1904,131.1666,97.9226,217.8536,,-16.9943,58.9867,-81.0244,434.8282,98.3522,,,,8.0926,32.095,101.8618,4.0113,11.0759,23.1323,6.7745,5.796,14.6153,6.0305,10.778,15.2672,12.9216,,20.6965,13.8111,19.2156,7.0533,9.7669,,,,13.1489,227.9199,34.1701,3.4162,16.1088,69.7763,21.3656,8.1594,11.0594,31.0419,24.4799,15.9908,44.1532,,8.5304,14.8931,113.0648,11.0233,5.5413,,,
2016/10/18,1.0568,0.2035,0.6831,1.4793,0.7868,1.4333,0,3.2222,0.9781,0,-0.0541,0.5852,0.7632,,0.4552,-0.9602,1.2582,1.1647,3.6608,,,,0.9749,0.7612,1.7184,1.0285,1.2351,1.0499,,3.1805,0.2191,,1.4053,0.5616,1.5111,,0.7064,2.1649,3.1287,0.6543,2.924,,,,10830342181,44266993547,4612213642,13272814196,14636442367,2964450732,18469828836,4640596912,27624005440,3265738753,7780834016,9645093261,2664910300,,4935692737,11244844800,5761382076,7068799800,4083451170,,,,265.4935,1919.3621,372.9612,56.0996,131.0879,-148.4493,78.0169,719.6798,82.5896,822.1904,131.0957,98.4956,219.5162,,-17.0717,58.4203,-82.0438,439.8928,101.9527,,,,8.1781,32.1603,102.5576,4.0706,11.1631,23.4639,6.7745,5.9827,14.7582,6.0305,10.7721,15.3565,13.0202,,20.7907,13.6785,19.4573,7.1355,10.1245,,,,13.2879,228.3837,34.4035,3.4667,16.2355,70.7764,21.3656,8.4223,11.1676,31.0419,24.4667,16.0844,44.4902,,8.5692,14.7501,114.4874,11.1517,5.7442,,,
2016/10/19,-1.0458,0.0406,0.9498,-0.4373,-0.2839,0.4239,0,0,-1.0256,0,-1.4077,-0.8879,-0.1183,,1.6616,-0.6558,0.5917,1.398,-0.0604,,,,0.9433,0.8713,3.2067,1.194,2.0568,0.6798,,3.0578,0.2295,,1.3549,0.7059,1.899,,0.8786,1.317,3.7814,1.1695,1.52,,,,10717083700,44284969991,4656020284,13214769819,14594891076,2977017880,18469828836,4640596912,27340682307,3265738753,7671304138,9559450976,2661756560,,5017705758,11171097600,5795473094,7167623481,4080986062,,,,262.7171,1920.1415,376.5036,55.8543,130.7157,-149.0786,78.0169,719.6798,81.7426,822.1904,129.2502,97.621,219.2564,,-17.3553,58.0372,-82.5293,446.0426,101.8912,,,,8.0926,32.1734,103.5317,4.0528,11.1314,23.5634,6.7745,5.9827,14.6069,6.0305,10.6205,15.2202,13.0048,,21.1361,13.5887,19.5725,7.2352,10.1184,,,,13.1489,228.4764,34.7303,3.4515,16.1894,71.0765,21.3656,8.4223,11.0531,31.0419,24.1223,15.9415,44.4375,,8.7116,14.6534,115.1649,11.3076,5.7407,,,
2016/10/20,0.4293,-1.0757,-3.629,-0.7321,-0.7117,-0.3283,0,0.1076,-0.6333,0,1.1532,-1.9462,-1.7299,,-1.2878,-1.062,0.5294,-0.9732,-0.9665,,,,0.7462,0.4602,5.0479,0.7633,1.4096,1.0282,,3.1692,0.2477,,2.1691,0.8346,2.0598,,0.3906,1.4682,3.2809,0.6339,2.3052,,,,10763094958,43808594223,4487051806,13118029191,14491012848,2967243431,18469828836,4645592172,27167540393,3265738753,7759770578,9373400493,2615711956,,4953089439,11052460800,5826155010,7097865588,4041544336,,,,263.845,1899.4864,362.8401,55.4454,129.7854,-148.5891,78.0169,720.4545,81.2249,822.1904,130.7408,95.7211,215.4636,,-17.1318,57.4208,-82.9662,441.7015,100.9064,,,,8.1274,31.8273,99.7745,4.0231,11.0521,23.486,6.7745,5.9891,14.5144,6.0305,10.743,14.924,12.7798,,20.864,13.4444,19.6761,7.1648,10.0206,,,,13.2054,226.0187,33.4699,3.4263,16.0742,70.8431,21.3656,8.4314,10.9831,31.0419,24.4004,15.6313,43.6688,,8.5994,14.4978,115.7746,11.1976,5.6852,,,
2016/10/21,-0.6906,-0.4924,-0.6974,0.295,-1.9355,-0.1882,0,-2.2581,-0.9849,0,2.3344,0.189,-1.9532,,0.2509,-0.029,-1.9895,-1.2285,-1.6163,,,,0.7579,0.945,2.9097,0.8811,1.8426,0.7789,,2.8555,0.2971,,1.9009,0.6568,2.4748,,0.25,1.1641,2.9378,0.9042,1.3351,,,,10688769080,43592876894,4455761347,13156725442,14210541631,2961658032,18469828836,4540691704,26899957434,3265738753,7940916145,9391119587,2564621368,,4965515654,11049254400,5710245549,7010668222,3976218978,,,,262.023,1890.1332,360.3099,55.6089,127.2734,-148.3094,78.0169,704.1861,80.4249,822.1904,133.7928,95.902,211.2551,,-17.1748,57.4041,-81.3156,436.2752,99.2754,,,,8.0712,31.6706,99.0787,4.035,10.8382,23.4418,6.7745,5.8539,14.3714,6.0305,10.9937,14.9522,12.5302,,20.9163,13.4405,19.2846,7.0768,9.8586,,,,13.1142,224.9057,33.2365,3.4364,15.7631,70.7098,21.3656,8.241,10.8749,31.0419,24.9701,15.6608,42.8159,,8.621,14.4936,113.4713,11.06,5.5933,,,
2016/10/24,0.1325,-0.4536,0.1404,0.7353,1.8275,0.1886,0,0.11,-0.6144,0,-0.5305,-0.283,-1.8938,,0.7508,1.1898,-0.0597,0.5804,-0.372,,,,1.1357,0.5184,1.7466,1.1572,1.4433,0.5759,,2.6252,1.0666,,1.3818,0.7593,3.2005,,0.3338,0.765,2.1236,0.6431,1.1084,,,,10702926390,43395136009,4462019439,13253466070,14470237202,2967243431,18469828836,4545686964,26734685607,3265738753,7898789269,9364540946,2516053772,,5002794300,11180716800,5706836447,7051360326,3961428331,,,,262.37,1881.5594,360.8159,56.0178,129.5993,-148.5891,78.0169,704.9608,79.9308,822.1904,133.083,95.6306,207.2545,,-17.3038,58.0871,-81.2671,438.8075,98.9061,,,,8.0819,31.5269,99.2178,4.0647,11.0363,23.486,6.7745,5.8604,14.2831,6.0305,10.9354,14.9098,12.2929,,21.0733,13.6004,19.2731,7.1178,9.8219,,,,13.1316,223.8855,33.2832,3.4616,16.0512,70.8431,21.3656,8.2501,10.8081,31.0419,24.8376,15.6165,42.005,,8.6857,14.666,113.4035,11.1242,5.5725,,,
2016/10/25,0.463,-0.2071,0.7013,0.292,-1.0768,0,0,5.1648,1.2364,0,-1.8133,-0.3154,0.2006,,-1.1426,-3.0685,2.8674,-0.1649,0.1556,,,,0.9837,0.6093,2.3161,1.2363,1.7289,,,7.457,0.5656,,0.9695,0.9361,2.7498,,0.331,1.263,3.8675,0.591,1.3172,,,,10752476975,43305253789,4493309898,13292162322,14314419860,2967243431,18469828836,4794464204,27065229262,3265738753,7755557890,9335009124,2521099756,,4945633709,10837632000,5870473334,7039734011,3967591101,,,,263.5847,1877.6622,363.3462,56.1814,128.2038,-148.5891,78.0169,741.3709,80.919,822.1904,130.6698,95.329,207.6701,,-17.1061,56.3047,-83.5973,438.084,99.06,,,,8.1193,31.4616,99.9136,4.0765,10.9175,23.486,6.7745,6.163,14.4597,6.0305,10.7371,14.8628,12.3175,,20.8326,13.1831,19.8258,7.1061,9.8372,,,,13.1924,223.4218,33.5166,3.4718,15.8783,70.8431,21.3656,8.6762,10.9417,31.0419,24.3872,15.5673,42.0893,,8.5864,14.216,116.6552,11.1059,5.5812,,,
2016/10/26,3.4562,0.6642,-1.2535,0.2911,2.9028,0.3765,0,1.5674,-1.6284,0,0.9777,-1.1072,0.0751,,-4.9749,-0.6509,-0.2904,-0.2477,0,,,,4.2787,1.7862,1.4426,2.2051,4.5984,2.2511,,6.3474,0.384,,1.1379,0.5155,2.1283,,1.4833,1.021,3.6887,0.659,0.8517,,,,11124106364,43592876894,4436987072,13330858573,14729932773,2978414230,18469828836,4869612545,26624504389,3265738753,7831386267,9231647745,2522992000,,4699594645,10767091200,5853427825,7022294538,3967591101,,,,272.6948,1890.1332,358.7917,56.3449,131.9252,-149.1485,78.0169,752.9911,79.6014,822.1904,131.9474,94.2735,207.826,,-16.2551,55.9382,-83.3546,436.9987,99.06,,,,8.4,31.6706,98.6612,4.0884,11.2344,23.5744,6.7745,6.2596,14.2243,6.0305,10.8421,14.6983,12.3268,,19.7962,13.0973,19.7682,7.0885,9.8372,,,,13.6483,224.9057,33.0965,3.4819,16.3392,71.1098,21.3656,8.8122,10.7635,31.0419,24.6256,15.3949,42.1209,,8.1593,14.1234,116.3165,11.0783,5.5812,,,
2016/10/27,0.2227,1.0309,4.0903,1.3062,-2.0451,0.9845,0.9738,-0.2058,0.3547,0,0.3228,1.2476,-1.5,,-0.7403,0.7445,-0.9901,-0.4139,3.0755,,,,1.7704,1.4402,5.4128,1.6314,2.3439,1.0905,1.5032,3.2055,0.2331,,0.9596,0.9405,2.2815,,0.6679,0.598,2.3004,0.6294,2.4133,,,,11148881657,44042287996,4618471734,13504991704,14428685911,3007737577,18649684847,4859592767,26718945433,3265738753,7856662393,9346821853,2485147120,,4664801242,10847251200,5795473094,6993228749,4089613940,,,,273.3021,1909.6191,373.4672,57.0809,129.2272,-150.6169,78.7766,751.4417,79.8837,822.1904,132.3732,95.4497,204.7086,,-16.1347,56.3547,-82.5293,435.19,102.1066,,,,8.4187,31.9971,102.6967,4.1418,11.0046,23.8065,6.8404,6.2467,14.2747,6.0305,10.8771,14.8816,12.1419,,19.6496,13.1948,19.5725,7.0592,10.1398,,,,13.6787,227.2243,34.4502,3.5273,16.0051,71.8099,21.5736,8.7941,10.8017,31.0419,24.7051,15.587,41.4891,,8.0989,14.2286,115.1649,11.0325,5.7529,,,
2016/10/28,-0.127,0,-2.439,-1.8625,-1.0799,-1.0214,-2.6706,2.0619,-0.6775,0,-0.3753,-0.9479,-3.1726,,0.4262,-0.6208,-1.5882,0.0831,-2.5919,,,,1.5823,0.5739,2.6004,1.3907,1.3808,0.5191,0.6937,6.0405,0.1833,,0.9962,0.4903,2.8168,,0.3669,0.5262,3.4061,0.5841,2.281,,,,11134724346,44042287996,4505826082,13253466070,14272868568,2977017880,18151622047,4959790556,26537933431,3265738753,7827173579,9258226385,2406303620,,4684683187,10779916800,5703427345,6999041907,3983614302,,,,272.955,1909.6191,364.3583,56.0178,127.8316,-149.0786,76.6728,766.9354,79.3425,822.1904,131.8764,94.5449,198.2141,,-16.2035,56.0049,-81.2186,435.5517,99.4601,,,,8.408,31.9971,100.1919,4.0647,10.8858,23.5634,6.6578,6.3755,14.178,6.0305,10.8363,14.7406,11.7567,,19.7333,13.1129,19.2616,7.065,9.8769,,,,13.6613,227.2243,33.61,3.4616,15.8322,71.0765,20.9975,8.9754,10.7286,31.0419,24.6124,15.4392,40.1728,,8.1334,14.1403,113.3358,11.0417,5.6037,,,
2016/10/31,1.3032,1.2245,-2.3611,-1.6058,0.2183,-0.5159,0.3049,0.9091,0.2966,0,0,-2.4242,0.5242,,-0.4244,-0.238,0,3.9867,-2.8465,,,,2.5541,0.7487,2.3337,1.2037,0.6693,0.5623,0.5238,5.8106,0.3221,,,0.8918,2.121,,0.4775,0.4192,2.0453,2.3104,2.1497,,,,11279836774,44581581318,4399438521,13040636688,14304032037,2961658032,18206962358,5004879561,26616634302,3265738753,7827173579,9033784533,2418918580,,4664801242,10754265600,5703427345,7278073478,3870219340,,,,276.5123,1933.0022,355.7554,55.1183,128.1107,-148.3094,76.9066,773.9075,79.5778,822.1904,131.8764,92.2529,199.2532,,-16.1347,55.8716,-81.2186,452.9159,96.6289,,,,8.5176,32.3889,97.8263,3.9994,10.9095,23.4418,6.6781,6.4335,14.22,6.0305,10.8363,14.3832,11.8183,,19.6496,13.0817,19.2616,7.3467,9.5958,,,,13.8394,230.0067,32.8164,3.4061,15.8668,70.7098,21.0615,9.057,10.7604,31.0419,24.6124,15.0649,40.3834,,8.0989,14.1066,113.3358,11.4819,5.4442,,,
2016/11/1,0.251,1.0484,0.9957,2.9674,0.2905,-0.0943,-0.152,5.1051,0.2365,0,0,0.2288,2.1382,,0.4262,2.1467,0.777,-0.3195,0.1592,,,,2.0555,1.9041,1.603,1.469,1.8138,0.5785,0.5847,5.9956,0.3281,,,0.8362,3.3526,,0.5046,0.9216,1.9624,1.1298,1.6023,,,,11308151394,45048968864,4443245164,13427599201,14345583328,2958865332,18179292203,5260383923,26679594998,3265738753,7827173579,9054456809,2470639916,,4684683187,10985126400,5747745669,7254820847,3876382110,,,,277.2064,1953.2675,359.2978,56.7538,128.4829,-148.1696,76.7897,813.4163,79.7661,822.1904,131.8764,92.464,203.5136,,-16.2035,57.071,-81.8497,451.4689,96.7828,,,,8.5389,32.7285,98.8004,4.1181,10.9412,23.4197,6.6679,6.7619,14.2537,6.0305,10.8363,14.4161,12.071,,19.7333,13.3625,19.4113,7.3232,9.6111,,,,13.8741,232.418,33.1432,3.5071,15.9129,70.6431,21.0295,9.5193,10.7858,31.0419,24.6124,15.0994,41.2469,,8.1334,14.4095,114.2165,11.4452,5.4529,,,
2016/11/2,-1.5649,2.8532,3.0986,-1.7291,-1.3034,-2.0765,-1.5221,-2.4762,0.767,0,0,0.424,0.4851,,-0.5836,-1.5762,1.0676,-0.9615,-0.2226,,,,1.7162,1.588,4.3976,1.3152,1.0569,1.8811,0.7087,5.3647,0.2897,,,0.8509,2.2561,,0.3999,0.6785,3.8395,0.7289,1.6334,,,,11131185019,46334284616,4580923183,13195421693,14158602517,2897425939,17902590647,5130126797,26884217260,3265738753,7827173579,9092848179,2482624128,,4657345513,10811980800,5809109501,7185062954,3867754232,,,,272.8683,2008.9972,370.4309,55.7725,126.8082,-145.0929,75.6209,793.2746,80.3778,822.1904,131.8764,92.8561,204.5008,,-16.1089,56.1714,-82.7235,447.1278,96.5674,,,,8.4053,33.6622,101.8618,4.0469,10.7986,22.9334,6.5664,6.5945,14.363,6.0305,10.8363,14.4773,12.1296,,19.6182,13.1519,19.6185,7.2528,9.5897,,,,13.657,239.0493,34.1701,3.4465,15.7055,69.1762,20.7094,9.2836,10.8685,31.0419,24.6124,15.1634,41.4469,,8.0859,14.1823,115.4358,11.3351,5.4408,,,
2016/11/3,-0.6041,5.354,0.6831,0,-0.1467,-1.012,-0.4637,-0.0977,-0.3806,0,0,0.3573,-0.0508,,0.1601,-0.3262,1.7606,0.3236,0.3505,,,,1.7365,2.4285,4.2541,1.0754,1.0844,2.4627,0.4932,4.921,0.2127,,,0.9741,1.8523,,0.74,0.7928,6.5176,0.8451,1.2209,,,,11063937796,48815033899,4612213642,13195421693,14137826872,2868102592,17819580181,5125116907,26781906129,3265738753,7827173579,9125333183,2481362632,,4664801242,10776710400,5911382556,7208315585,3881312326,,,,271.2198,2116.5595,372.9612,55.7725,126.6221,-143.6245,75.2702,792.4999,80.0719,822.1904,131.8764,93.1878,204.3969,,-16.1347,55.9882,-84.1799,448.5749,96.9059,,,,8.3545,35.4645,102.5576,4.0469,10.7828,22.7013,6.536,6.5881,14.3083,6.0305,10.8363,14.529,12.1234,,19.6496,13.109,19.9639,7.2763,9.6233,,,,13.5745,251.8481,34.4035,3.4465,15.6824,68.4761,20.6134,9.2746,10.8272,31.0419,24.6124,15.2176,41.4259,,8.0989,14.1361,117.4682,11.3718,5.4598,,,
2016/11/4,0.4159,-0.7365,-0.5427,0,0.4409,-0.0487,0.0776,1.2708,-0.5289,0,0,-1.2298,-0.8134,,-0.1066,-1.3389,0.2307,0.3226,0.8574,,,,1.289,1.1588,2.7715,0.929,0.6431,0.7687,0.3935,3.647,0.1989,,,0.537,1.3964,,0.312,0.6523,2.9972,0.7941,1.0502,,,,11109949054,48455505018,4587181275,13195421693,14200153809,2866706242,17833415258,5190245470,26640244563,3265738753,7827173579,9013112258,2461178696,,4659830756,10632422400,5925018963,7231568216,3914591282,,,,272.3477,2100.9707,370.937,55.7725,127.1804,-143.5546,75.3287,802.5708,79.6484,822.1904,131.8764,92.0418,202.7343,,-16.1175,55.2386,-84.3741,450.0219,97.7368,,,,8.3893,35.2033,102.001,4.0469,10.8303,22.6903,6.541,6.6718,14.2327,6.0305,10.8363,14.3503,12.0248,,19.6287,12.9335,20.01,7.2998,9.7058,,,,13.631,249.9932,34.2168,3.4465,15.7516,68.4428,20.6294,9.3924,10.7699,31.0419,24.6124,15.0305,41.0889,,8.0902,13.9468,117.7391,11.4085,5.5066,,,
2016/11/7,-0.669,0.9089,8.0491,-0.4399,-0.4389,0.2923,1.7067,0.8687,-2.8656,0,0,-0.8847,-0.3844,,0.9067,0.3016,0.1726,0,-2.7393,,,,0.8075,1.1685,12.1983,0.6688,0.599,0.9118,1.0209,3.5479,0.729,,,0.6213,1.0647,,0.5017,0.3996,3.2643,0.5152,2.6071,,,,11035623176,48895927898,4956408690,13137377316,14137826872,2875084341,9432298909,5235334475,25876846122,3265738753,7827173579,8933376337,2451717476,,4702079888,10664486400,5935246269,7231568216,3807359090,,,,270.5257,2120.0669,400.7941,55.5272,126.6221,-143.9741,76.6144,809.5429,77.366,822.1904,131.8764,91.2276,201.9549,,-16.2636,55.4052,-84.5197,450.0219,95.0595,,,,8.3331,35.5233,110.2111,4.0291,10.7828,22.7566,6.6527,6.7297,13.8248,6.0305,10.8363,14.2234,11.9786,,19.8066,12.9725,20.0445,7.2998,9.4399,,,,13.5398,252.2654,36.971,3.4313,15.6824,68.6428,20.9815,9.474,10.4613,31.0419,24.6124,14.8975,40.931,,8.1636,13.9889,117.9424,11.4085,5.3558,,,
