ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2018/11/27,5.75,7.13,11.98,12.1146,14.8521,7.6876,8.88,29.4568,17.56,6.13,12.2166,5.53,12.0291,43.5069,5.7674,10.32,17.5288,12.5263,22.6918,10.8449,,38.8686,10.8126,15.0708,12.11,32.35,8.1757,6.1207,23.0814,
2018/11/28,5.99,7.25,12.03,12.2841,15.011,7.7772,9.03,29.5182,17.71,6.22,12.1867,5.63,12.1087,43.5366,5.8072,10.49,17.7887,12.8146,22.9104,10.9137,,40.0712,10.7826,14.9711,12.25,32.78,8.4147,6.0515,23.2604,
2018/11/29,5.83,6.94,11.66,11.995,14.7726,7.6975,8.71,29.8173,17.5,6.07,11.9374,5.48,11.7405,40.766,5.4885,10,17.7887,12.2777,22.4632,10.5699,,39.7631,10.5128,14.702,11.87,32.35,8.1359,5.8439,23.0715,
2018/11/30,5.78,7.05,12.06,12.1047,14.8918,7.6975,8.71,30.0475,17.5,6.15,12.1169,5.55,11.8699,40.8551,5.5283,10.07,17.4289,12.4268,22.4333,10.6387,,39.455,10.6327,15.0209,11.84,32.41,8.4246,6.1108,23.3399,
2018/12/3,6.05,7.28,12.77,12.4138,15.17,7.8469,9.01,30.9066,17.7,6.31,12.4559,5.69,13.0539,42.458,5.7574,10.41,17.7187,12.8842,23.1589,10.9039,,40.2501,10.8326,15.1505,12.31,33.32,8.4943,6.1801,23.8071,
2018/12/4,6.16,7.3,12.82,12.4836,15.011,7.7374,9.03,30.3773,17.71,6.38,12.3263,5.69,13.4718,42.5669,5.7873,10.52,17.4689,13.1228,23.2782,11.0414,,39.7034,10.7726,14.9611,12.32,32.1,8.4943,6.1405,23.7574,
2018/12/5,6.18,7.22,12.92,12.4437,14.7229,7.6477,8.87,30.6765,17.24,6.52,12.1468,5.54,12.9942,41.6566,5.7475,10.43,17.1491,12.914,22.9005,10.8351,,39.3854,11.1823,14.7419,12.28,31.7,8.2454,6.0812,23.4592,
2018/12/6,6,7.03,12.9,12.2941,14.6931,7.588,9.33,29.848,16.67,6.55,12.0271,5.46,12.6758,41.5081,5.5881,10.23,16.7193,13.1228,23.139,11.4245,,39.8823,10.8925,14.7219,12.19,31.3,8.2155,5.9329,23.5089,
2018/12/7,6.05,7.33,12.81,12.324,14.6137,7.4486,9.25,30.2699,16.9,6.53,12.1069,5.47,12.2878,40.9145,5.6578,10.26,16.4695,13.0929,22.5824,11.3459,,39.127,10.9325,14.6422,12,31.23,8.096,5.9526,23.4592,
2018/12/10,6.1,7.04,12.67,12.0847,14.1765,7.349,9.24,29.1883,16.3,6.36,12.2964,5.44,12.1186,40.0042,5.598,10,15.9998,12.7947,22.2147,10.4225,,39.5047,10.3729,14.1538,11.73,29.85,8.0363,5.8142,22.8429,
2018/12/11,6.32,7.45,12.71,12.2343,14.266,7.3888,9.42,29.2957,16.45,6.4,12.1667,5.45,12.3873,40.8848,5.598,10.06,16.0498,12.8643,22.3737,10.3636,,39.286,10.4328,14.1538,11.76,30.08,8.0164,5.7252,22.813,
2018/12/12,6.2,7.54,13.03,12.2841,14.3256,7.3988,9.62,28.9198,16.5,6.44,12.5357,5.6,12.9942,40.9145,5.6977,10.05,15.8099,12.8543,22.3638,10.4127,,40.1407,10.3829,14.1538,11.71,30.3,8.0164,5.7944,22.7832,
2018/12/13,6.18,7.82,13.01,12.4935,14.4945,7.4685,10.58,29.2727,16.55,6.48,12.3861,5.52,13.0041,41.0431,5.6279,10.14,15.9598,13.0631,22.483,10.452,,41.1743,10.4828,14.3332,11.85,31.03,8.1657,5.834,23.1013,
2018/12/14,5.91,7.48,12.6,12.1645,14.107,7.4087,10.47,29.2037,16.31,6.16,12.3163,5.44,12.3375,39.8953,5.3092,9.66,16.2996,12.5461,21.8767,10.1868,,41.0948,10.0431,13.9544,11.56,30.53,7.7774,5.6955,22.6639,
2018/12/17,5.83,7.77,12.8,12.6231,14.3355,7.2793,10.61,28.9582,16.07,6.25,12.6055,5.38,13.1534,40.6176,5.0701,9.6,15.8599,12.6356,21.9463,10.4127,,40.7867,10.273,14.0142,11.63,31.05,7.8271,5.8043,22.8727,
2018/12/18,5.81,7.59,12.73,12.7029,14.266,7.12,10.23,27.0788,15.86,6.26,13.1839,5.36,13.4021,41.053,5.0402,9.67,15.7,13.2023,22.2246,10.5895,,39.5842,10.0531,14.2535,11.66,31.01,7.8172,5.6758,22.7136,
2018/12/19,5.68,7.35,12.68,12.4736,14.1368,6.9407,10.2,26.3884,16.19,6.14,13.0044,5.16,14.0289,39.9844,4.9107,9.6,15.5901,13.083,21.6481,10.2752,,39.3854,10.0531,13.8348,11.47,30.75,7.6479,5.8241,22.2862,
2018/12/20,5.7,7.41,12.65,12.4437,13.8686,6.8511,9.9,26.2733,16.65,6.21,13.4532,5.25,14.3473,40.3208,4.8609,9.73,15.8599,12.8046,21.8966,10.2457,,39.2761,10.173,13.9245,11.51,29.93,7.4786,5.9427,22.0178,
2018/12/21,5.7,7.17,12.26,12.2143,13.5904,6.4926,9.81,25.092,16.48,6.11,13.0942,5.34,14.4568,40.8155,4.8012,9.73,15.66,12.4666,21.7674,10.118,,38.163,10.0031,13.5956,11.4,30.08,7.5981,5.8043,21.8588,
2018/12/24,5.75,7.33,12.45,12.314,13.66,6.5822,10.13,25.4679,16.45,6.2,13.0742,5.44,13.2927,42.5174,4.841,9.84,15.3402,12.6257,22.2147,10.344,,38.8984,10.0331,13.9146,11.44,29.98,7.7076,5.8142,21.8687,
2018/12/25,5.8,7.19,12.91,12.1346,13.4911,6.6619,10.21,26.0662,16.48,6.07,12.8947,5.43,12.7952,42.1414,4.6617,9.75,14.8605,12.1982,22.5526,10.2359,,38.7991,9.8333,13.9744,11.17,29.85,7.5583,5.5967,21.6003,
2018/12/26,5.68,7.35,12.6,12.0648,13.2824,6.5524,10.43,25.9818,16.46,6.08,12.4061,5.5,12.9842,41.7258,4.7414,9.77,14.5907,12.1783,22.2246,10.285,,37.9146,9.9832,13.5458,11.1,29.12,7.4687,5.6461,21.4612,
2018/12/27,5.6,7.32,12.52,11.9651,13.0937,6.4528,10.7,25.629,16.11,5.96,12.2964,5.33,12.4669,41.0629,4.6418,9.5,14.151,11.9099,22.1948,10.0984,,38.004,9.8133,13.0574,10.9,27.82,7.3492,5.5868,21.3618,
2018/12/28,5.61,7.1,12.39,12.0249,13.1533,6.4826,10.35,25.8361,16.14,5.96,12.1767,5.35,12.2181,39.7964,4.592,9.43,13.9311,12.069,22.165,10.0984,,37.1294,9.8832,12.9377,10.93,27.71,7.4089,5.5373,21.5904,
2019/1/2,5.71,7.07,12.25,12.0947,13.1632,6.5623,10.72,26.0279,15.9,6.01,12.2665,5.3,12.238,38.9652,4.6219,9.52,13.8112,12.228,21.9861,10.2457,,37.2686,10.3829,12.9677,11.08,27.85,7.5384,5.6461,21.3717,
2019/1/3,6.28,7.19,12.27,12.6331,13.6202,6.7017,11.06,26.3347,16.43,6.61,12.5457,5.49,11.9495,40.1625,4.7812,9.94,14.5008,13.0134,22.6222,11.2673,,38.6699,10.6527,13.3464,11.99,28.81,7.867,6.2097,21.988,
2019/1/4,6.65,7.34,12.45,12.8026,13.809,6.9706,11.06,26.4651,16.57,6.83,12.5856,5.61,12.1286,41.0431,4.9705,10.23,14.6107,13.4707,23.0794,11.2968,,39.3556,10.7526,13.7949,12.14,29.23,8.0861,6.3877,22.1073,
2019/1/7,6.9,7.69,12.79,13.4408,14.2064,7.4585,11.39,27.5084,17.1,7,13.3435,6.17,12.6161,43.1507,5.2295,10.7,15.4801,13.9678,23.8547,11.7094,,40.4488,11.3222,14.3232,13.35,30.73,8.5342,7.0304,22.813,
2019/1/8,6.6,7.6,12.48,13.0619,14.0474,7.4087,10.86,27.5237,16.58,6.82,13.2338,5.92,12.3972,41.9534,5.1299,10.31,15.0504,13.9678,23.2583,11.3361,,40.5681,10.6927,14.4727,12.7,30.76,8.4047,6.7832,22.4254,
2019/1/9,6.54,7.64,12.27,12.8724,13.9282,7.2793,10.79,27.3856,16.59,6.73,13.1241,5.92,12.636,41.4884,5.09,10.15,14.7906,13.9678,22.8806,11.2182,,40.2699,10.6827,14.2634,12.54,30.41,8.3549,6.6646,22.3757,
2019/1/10,6.56,7.55,12.17,12.9023,13.9381,7.4685,10.75,27.7232,16.57,6.75,12.9546,5.9,12.4967,41.4983,5.2295,10.27,14.8605,13.938,22.8707,11.2968,,39.8525,10.6727,14.2136,12.45,30.61,8.6736,6.625,22.4751,
2019/1/11,6.56,7.86,12.25,13.1317,14.0573,7.4486,10.7,28.3062,16.58,6.86,12.9745,5.99,12.7156,44.15,5.2395,10.44,15.2703,13.9678,23.2683,11.6013,,40.6476,10.6927,14.5425,12.53,30.89,8.7234,6.7338,22.5844,
2019/1/14,6.52,7.85,12.09,12.9023,13.9183,7.3789,10.82,28.122,16.5,6.69,12.5856,5.86,12.4669,42.5174,5.1299,10.25,15.71,13.9479,22.6818,11.1888,,40.3693,10.7426,14.403,12.52,30.54,8.823,6.5657,22.4154,
2019/1/15,6.48,7.81,12.16,13.0419,14.1169,7.4685,10.42,28.2908,16.76,6.77,12.7451,5.94,12.5464,42.8637,5.2295,10.47,15.7699,13.8882,22.9403,11.2673,,41.0451,10.8026,14.5325,12.69,31.17,8.8528,6.6547,22.5347,
2019/1/16,6.31,7.69,12.28,12.9123,14.0176,7.3789,10.31,28.613,16.88,6.62,12.7551,5.86,12.2977,44.0115,5.1398,10.29,15.5301,13.8684,22.8707,10.9039,,40.4488,10.5528,14.3332,12.38,31.21,8.6935,6.4372,22.4453,
2019/1/17,6.19,7.52,12.01,12.7129,13.8288,7.2892,9.95,27.6925,16.46,6.47,12.6255,5.7,11.9694,42.5471,5.0701,10.08,15.2803,13.5801,22.0258,10.6092,,40.2501,10.4328,14.1139,12.18,31.05,8.6138,6.358,22.1669,
2019/1/18,6.22,7.47,12.02,12.8624,13.9381,7.3291,10.12,28.1067,16.6,6.52,12.6255,5.75,12.049,43.2199,5.11,10.14,15.4501,13.4906,22.155,10.6583,,40.3296,10.4628,14.5126,12.28,31,8.7831,6.5558,22.3856,
2019/1/21,6.21,7.58,12.07,12.9223,14.0772,7.349,10.18,28.2294,16.8,6.55,12.6853,5.84,12.0888,44.0115,5.0801,10.4,15.4202,13.3912,22.2246,10.6681,,41.3631,10.5328,14.2933,12.26,31.33,8.7134,6.5954,22.5546,
2019/1/22,6.25,7.41,11.9,12.7229,13.8984,6.9208,10.02,27.5851,16.53,6.37,12.4061,5.74,11.85,45.466,5.0104,10.16,14.8705,13.3216,22.0656,10.6485,,40.896,10.3429,13.9245,12.1,30.06,8.574,6.447,22.157,
2019/1/23,6.19,7.38,11.9,12.7528,13.8884,6.9009,10.21,27.6925,16.42,6.42,12.4061,5.78,12.1385,46.4852,5.0303,10.08,14.6307,13.4011,22.165,10.7467,,41.2538,10.3929,13.7351,12.21,30.51,8.6338,6.4569,22.3956,
2019/1/24,6.21,7.43,11.88,12.8724,14.0077,6.8312,10.59,28.0147,16.13,6.49,12.4859,5.94,12.0589,45.6342,5.0402,10.17,14.6207,13.3713,22.3041,10.7958,,42.1085,10.7626,13.9245,12.28,31.36,8.6238,6.5855,22.7037,
2019/1/25,6.05,7.35,11.92,12.7428,13.9878,6.7416,10.37,27.5007,15.99,6.41,12.4859,5.88,11.8898,43.9323,4.851,9.74,14.131,12.9339,22.0358,10.4127,,41.7209,10.7127,13.8249,12.13,30.87,8.4844,6.4174,22.4651,
2019/1/28,6.02,7.1,11.71,12.7428,14.0573,6.6918,10.09,27.1555,15.84,6.21,12.7352,5.68,11.5316,44.7536,4.841,9.49,14.0311,12.9736,21.9165,10.3145,,41.3731,10.4728,13.6255,12.23,30.46,8.4147,6.3877,22.316,
2019/1/29,5.82,6.89,11.51,12.2542,13.7891,6.7216,10.32,27.1478,15.61,6.14,12.4061,5.56,11.1336,42.1513,4.6617,9.32,13.7412,12.6257,21.1512,10.0689,,40.5084,10.183,13.3763,11.6,29.85,8.2653,6.2493,21.9979,
2019/1/30,5.79,6.75,11.22,12.314,13.7891,6.8113,10.04,27.0788,15.55,6.13,11.8675,5.36,10.9645,41.4785,4.592,9.17,13.7912,12.7748,20.5647,10.0984,,40.5681,9.9832,13.4162,11.55,29.66,8.3948,6.6151,22.0476,
2019/1/31,5.7,6.16,10.1,12.1246,13.799,6.6718,10.02,26.9791,14.62,5.95,11.8376,5.43,10.5963,39.8458,4.5521,9.17,13.6313,12.8444,19.4217,9.1553,,40.0115,10.0731,13.3663,10.96,29.48,8.1856,6.6547,21.8687,
2019/2/1,5.89,6.39,10.24,12.5434,14.0573,6.9108,10.28,27.9073,14.91,6.18,12.1767,5.53,10.9346,40.954,4.7115,9.22,13.9511,13.0432,20.187,9.3813,,41.1743,10.2929,13.5956,11.25,30.06,8.7533,6.8426,22.1769,
2019/2/11,6.05,6.64,10.51,12.9622,14.2759,7.0303,10.7,28.1834,15.29,6.33,12.3762,5.77,11.253,42.2404,4.8709,9.51,14.2809,13.3514,20.853,9.6367,,41.9097,10.5727,13.8946,11.65,30.82,8.8528,6.9612,22.5447,
2019/2/12,6.09,6.68,10.61,13.0619,14.405,7.0204,10.73,28.3905,15.46,6.4,12.3662,5.8,11.4818,42.458,4.8809,9.67,14.6606,13.4508,21.0219,9.8037,,42.7247,10.5628,13.9544,11.8,31.14,8.8429,6.9513,22.823,
2019/2/13,6.28,6.86,10.88,13.2413,14.8024,7.1299,10.91,28.9505,15.6,6.52,12.8748,5.86,11.6609,43.5959,5.09,10,15.2003,13.6894,21.4295,10.0493,,43.1222,10.9425,14.3232,12.03,32.16,8.9723,6.9909,23.2007,
2019/2/14,6.24,6.83,11.13,13.2114,14.7925,7.12,10.81,29.0502,15.73,6.51,13.4333,5.9,11.8599,43.4772,5.0303,10.27,15.3402,13.5999,21.5885,10.0591,,43.3011,10.9325,14.3531,12.06,32.36,9.1317,6.8525,23.2802,
2019/2/15,6.22,6.82,11.04,13.0718,14.6037,7.0303,10.66,28.567,15.56,6.56,13.0643,5.83,11.6808,43.685,5.0402,10.84,15.69,13.5005,21.5487,10.1475,,42.4166,10.9225,14.4329,12.02,31.47,8.813,6.9612,23.161,
2019/2/18,6.39,7.11,11.35,13.5106,15.1005,7.2793,11.35,30.2776,15.88,6.71,13.2936,6.03,12.1186,44.6547,5.2494,11.92,16.2796,13.9479,22.2147,10.4618,,44.6229,11.2223,14.9512,12.39,33.25,9.3209,7.5347,24.1053,
2019/2/19,6.39,7.19,11.46,13.6402,15.1203,7.2992,11.33,30.6381,15.95,6.76,14.1812,6.11,12.3475,44.8031,5.2195,12.23,16.5095,13.8982,22.4433,10.5895,,44.4241,11.4521,15.0708,12.8,33.02,9.301,7.5644,24.3936,
2019/2/20,6.41,7.17,12.14,13.4507,15.0905,7.2494,11.21,30.5384,15.93,6.82,14.3707,6.17,12.4271,44.6349,5.3391,13.45,16.5794,13.8684,22.7415,10.7074,,44.0763,11.4521,14.8714,12.7,32.55,9.2611,7.4754,24.5526,
2019/2/21,6.47,7.26,11.94,13.3311,15.011,7.2096,11.31,29.9784,15.77,6.71,14.0416,5.98,12.1883,43.8334,5.2395,13.84,16.5594,14.0771,22.324,10.4815,,44.2949,12.6014,14.7917,12.7,32.4,9.1416,7.426,24.3538,
2019/2/22,6.62,7.48,11.94,13.7698,15.2395,7.2892,11.52,30.876,15.9,6.82,14.1712,6.18,12.7653,44.2193,5.4686,13.96,17.189,14.2163,22.7812,10.6387,,44.6229,13.2409,15.1306,13.18,32.69,9.3906,7.5644,24.6818,
2019/2/25,6.89,7.89,12.46,14.4478,16.1635,7.7573,12,32.088,16.8,7.08,14.5203,6.51,13.2429,46.7523,5.7076,15.36,17.8486,14.9122,23.7056,11.1495,,48.3696,13.6806,15.9778,13.99,34.38,9.8387,7.9896,26.0238,
2019/2/26,6.66,7.62,12.59,14.2683,15.9946,7.6876,11.73,32.065,16.62,7.1,14.0815,6.52,13.3723,48.9094,5.7076,16.9,17.4789,14.9122,23.6758,10.9923,,46.9584,13.3109,16.2968,13.81,33.24,9.7292,7.7622,25.318,
2019/2/27,6.81,7.6,12.51,14.4777,16.074,7.6776,11.98,32.0036,18.28,7.22,14.1513,6.67,13.2827,52.5605,6.0363,17.22,19.2277,15.3993,24.4014,11.2673,,47.4056,13.3908,16.3765,14.19,33.53,9.9582,7.9105,25.0993,
2019/2/28,6.78,7.65,12.43,14.4777,16.1138,7.5282,11.75,31.4436,20.11,7.24,14.3408,6.92,13.3922,50.9576,5.8371,18.94,21.1465,15.4093,24.2324,11.3361,,46.3522,13.121,16.4563,14.5,33.69,9.8586,7.95,25.0894,
2019/3/1,6.78,7.69,12.46,14.5675,16.1336,7.5482,11.64,32.0419,19.32,7.21,14.1114,6.84,13.432,51.6997,5.7574,17.61,20.437,15.29,24.1131,11.3066,,46.6602,13.3408,16.4961,14.4,33.39,9.8586,7.9204,24.9701,
2019/3/4,6.85,7.81,12.69,14.7868,16.4516,7.6278,11.74,32.0419,21.25,7.28,14.2012,6.87,13.6409,51.6898,5.8471,19.37,22.4857,15.3795,24.6797,11.4736,,46.8988,13.5907,16.7054,14.6,33.65,10.0677,7.9401,25.3578,
2019/3/5,7.13,8.38,13.67,15.1358,16.6304,7.7971,12.59,32.9241,21.94,7.46,14.8195,7.33,14.0289,51.759,6.0861,21.31,23.6049,15.7075,24.9083,11.8175,,47.2466,14.8698,16.9347,15.03,33.85,10.1872,8.2368,25.8747,
2019/3/6,7.18,8.54,14.8,15.1059,16.5509,7.7772,12.39,32.9471,21.62,7.61,14.6699,7.8,14.4269,52.3131,6.2854,22.79,22.3557,15.8964,25.2363,11.9059,,47.7833,14.65,16.8251,15.14,33.83,10.1972,8.2071,25.9144,
2019/3/7,7.3,9.16,14.79,15.1657,16.4714,7.7274,12.43,32.3104,21.05,7.66,14.62,7.81,14.6259,54.1832,6.2754,22.68,21.3064,15.976,25.8326,12.1023,,47.346,14.3701,16.8948,15.31,33.43,10.4262,8.1379,25.6659,
2019/3/8,7.1,8.42,13.97,14.4977,15.7363,7.3291,12.9,31.2979,19.93,7.19,14.0915,7.53,14.2777,50.9378,5.857,20.73,19.3077,14.7929,24.5902,11.4933,,44.6229,13.4907,16.1373,14.87,31.85,9.9682,7.5446,24.7613,
2019/3/11,7.4,8.74,14.39,15.1258,16.5906,7.588,13.24,32.1033,20.39,7.73,14.64,7.85,14.9841,52.5407,6.2455,22.18,19.8573,15.8567,25.7432,12.063,,46.0043,14.2103,17.5128,15.5,32.54,10.2171,7.95,25.7256,
2019/3/12,7.67,8.91,14.79,16.0232,16.9483,7.827,13.59,34.5887,21.01,8.5,15.5575,8.01,15.6905,53.5302,6.7734,23.86,20.367,16.5227,26.926,12.3381,,46.869,14.7799,17.9115,17.05,33.55,10.4462,8.2664,26.5307,
2019/3/13,7.27,8.87,14.74,16.2226,16.988,7.5979,13.05,32.9855,19.93,8.65,14.979,7.6,14.7254,54.2129,6.4646,22.59,19.8873,16.1748,26.2501,12.9078,,46.3124,14.4901,17.5925,18.23,32.78,10.2968,9.0476,26.3816,
2019/3/14,7.02,8.25,15.05,15.7041,16.5509,7.2195,13.11,32.6556,19.23,8.15,14.5502,7.13,14.019,51.5117,6.5244,20.33,18.838,15.6877,25.1269,12.957,,44.9906,14.51,17.1241,18.66,32.16,10.0578,8.4939,25.6957,
2019/3/15,7.12,8.3,14.75,15.5446,16.6502,7.1697,12.72,32.9471,19.36,8.21,14.3906,7.19,14.0986,52.046,6.4547,21.34,18.5582,15.7274,25.1071,13.065,,44.5732,14.2602,16.7952,17.63,31.9,10.0578,8.3653,25.4075,
2019/3/18,7.18,8.49,15.06,15.6742,16.8589,7.4187,12.83,33.5455,19.43,8.18,14.4305,7.33,14.3772,53.2729,6.5244,22.43,18.9179,15.8567,25.2462,12.8489,,45.408,14.6699,16.9048,17.33,32.57,10.2669,8.484,25.7355,
2019/3/19,7.21,8.8,15.03,15.8936,17.3854,7.9465,12.83,33.9981,20.14,8.22,14.5103,7.42,14.417,54.3415,6.4547,23,19.1178,15.9561,25.1269,12.6426,,46.0938,15.2395,17.2537,17.48,33.65,10.5059,9.1069,26.0735,
2019/3/20,7.18,8.62,14.63,15.6244,17.0377,7.827,12.6,33.6068,19.8,8.05,14.1513,7.32,14.208,53.2729,6.365,22.98,20.407,15.8865,25.5245,12.5149,,45.4677,15.1996,16.9447,17.02,33.11,10.2868,8.9191,25.6858,
2019/3/21,7.34,8.73,14.7,15.6044,16.9979,7.817,12.76,33.4841,19.95,8.21,14.4405,7.32,14.3772,54.3217,6.5244,22.48,20.4769,16.2046,25.5742,12.4953,,46.1335,14.9897,16.8051,17.11,32.98,10.3864,8.9487,25.7653,
2019/3/22,7.52,9.01,14.69,15.744,17.0774,7.8469,12.95,32.4639,19.95,8.23,14.4106,7.56,14.2578,56.6272,6.5543,22.65,20.9167,16.652,25.3754,12.2693,,47.6839,15.5094,16.6357,17.29,33.28,10.8345,9.1663,26.5407,
2019/3/25,7.66,9.39,14.86,16.3523,17.8821,8.1058,13.31,32.5252,18.95,8.4,14.8195,7.78,14.2777,57.7255,6.7336,23.17,21.4963,17.159,26.2302,12.6328,,48.9659,17.0583,17.144,18.26,34.56,11.92,9.8288,27.2961,
2019/3/26,7.25,8.77,14.09,15.3153,16.8787,7.7274,12.35,30.339,18,7.97,14.2012,7.3,13.7106,54.1931,6.3053,21.6,19.4176,16.1847,24.7294,11.9746,,46.6503,15.6992,16.2968,16.63,32.77,11.0835,9.2157,26.1431,
2019/3/27,7.15,8.6,13.85,15.0959,16.5509,7.6378,12.55,30.6918,17.1,7.9,14.1114,7.2,13.5514,52.6397,6.1758,21.4,19.9273,15.8567,24.2622,11.6996,,45.6167,15.4294,16.0476,16.29,32.53,10.725,9.1267,25.9144,
2019/3/28,7.18,8.81,13.66,14.9364,16.3919,7.6776,12.47,30.6688,16.56,7.74,14.0615,7.15,13.3623,52.1548,6.2256,21.65,20.0372,15.8865,24.0038,11.4933,,45.1993,15.2995,15.928,16.24,32.12,10.486,9.1959,25.7256,
2019/3/29,7.48,9.26,14.15,15.5247,16.9383,7.9863,12.86,31.1751,16.76,7.99,14.3308,7.38,13.82,53.4114,6.6639,23.82,20.7468,16.3736,24.6598,11.9157,,46.4615,16.4987,16.5659,16.79,32.76,10.9042,9.6804,26.2425,
2019/4/1,7.78,9.41,14.5,15.9734,17.3854,8.3846,13.29,31.8655,17.6,8.25,14.7896,7.61,14.5463,55.707,6.8631,24.92,21.2664,16.9005,25.445,12.3676,,47.6143,17.518,17.2038,17.64,33.45,11.3723,10.2045,26.8289,
2019/4/2,8.56,9.59,14.6,16.0332,17.3755,8.305,13.19,31.9576,18.17,8.26,15.0588,7.76,14.5463,56.1523,6.9727,25.01,21.2365,17.1292,26.0811,12.6623,,47.5944,17.6879,17.2537,17.84,33.6,11.5416,11.223,26.7892,
2019/4/3,8.45,9.5,14.58,16.2127,17.4748,8.4643,13.16,31.5126,19.08,8.31,15.1685,7.86,14.7055,56.647,7.1918,24.99,21.4263,16.8707,26.3495,12.7114,,48.4988,17.9977,17.4829,18.18,33.74,11.5017,11.6877,26.9482,
2019/4/4,8.47,9.3,14.64,16.093,17.5543,8.4045,13.26,31.1905,19.52,8.24,15.0588,7.99,14.6558,56.3205,7.2516,23.81,21.5862,17.0993,26.1408,12.6819,,47.8926,18.2375,17.3733,18.25,33.89,11.3922,11.5691,26.9681,
2019/4/8,8.15,9.39,14.31,15.7141,17.3059,8.2054,12.83,30.7225,18.65,8.16,14.7297,7.7,14.2478,55.2518,7.0125,23.54,20.9167,16.5625,25.3655,12.4363,,46.8491,17.6379,17.0643,17.73,33.32,11.1034,11.2329,26.4711,
2019/4/9,8.19,9.27,14.33,15.8338,17.3059,8.3149,12.8,31.1444,19.58,8.21,14.8195,7.72,15.6706,55.7664,6.9328,23.75,20.7368,16.5029,25.1965,12.5444,,46.5907,17.7878,17.154,17.68,33.26,11.1731,11.5493,26.3916,
2019/4/10,8.05,9.08,14.15,15.5546,17.0774,8.1257,12.57,31.3516,20.34,8.1,14.5203,7.67,16.198,51.2247,6.2654,23.69,19.2677,16.5128,26.5781,12.1318,,46.7696,17.6279,16.9447,17.2,33.56,11.1034,11.134,26.1729,
2019/4/11,7.88,8.8,13.98,15.5147,16.9085,8.0759,12.46,30.5768,19.79,7.99,14.3508,7.41,15.4816,50.2155,6.2754,23.78,19.0079,16.0455,27.7013,12.0532,,45.5571,17.3081,16.6357,17.32,33,10.8644,11.0055,26.322,
2019/4/12,8.03,8.81,13.89,15.3352,16.8191,8.1257,12.3,29.9401,19.95,7.87,14.1413,7.35,15.9194,50.5222,6.2156,23.6,19.1078,15.9064,26.7471,11.8764,,45.3782,17.0383,16.7054,17.61,33.1,10.8246,11.0252,26.0536,
2019/4/15,8.04,8.58,13.48,15.2555,16.8191,7.9963,12.41,31.2135,19.49,8.1,14.1114,7.28,15.8995,49.7702,6.1061,23.43,18.788,15.6479,26.7669,11.8666,,45.0701,16.7885,16.5858,17.12,32.72,10.8047,10.5407,25.9741,
2019/4/16,8.35,8.93,13.9,15.4648,17.0874,8.0759,12.85,31.505,19.34,8.16,14.3408,7.47,15.6706,50.8289,6.2057,24.37,19.1678,15.9064,27.0055,12.1122,,45.8453,17.4181,16.7652,17.43,33.14,11.0934,10.7978,26.2027,
2019/4/17,8.23,9.15,14.11,15.5147,17.3258,8.1058,12.79,31.1598,19.7,8.28,14.3607,7.53,15.8298,50.8685,6.2256,26.81,19.1178,16.2046,27.0552,12.1416,,46.064,17.2981,16.9048,17.54,33.1,11.203,10.7681,26.2226,
2019/4/18,8.35,8.83,13.63,15.4549,17.1966,8.056,12.63,31.3746,20.38,8.42,14.0615,7.49,16.576,49.978,6.126,28.18,18.888,16.0157,26.588,12.2988,,45.6962,17.2282,17.1839,17.65,33.96,11.2129,10.7187,26.2623,
2019/4/19,8.31,8.84,13.56,15.425,17.1271,8.0261,12.71,31.4436,20.56,8.66,14.2411,7.5,16.6258,50.6607,6.1559,27.55,19.0179,16.1748,26.6576,12.2497,,45.0701,17.0083,17.2138,17.55,33.64,11.1631,10.8275,26.2723,
2019/4/22,8.09,8.62,13.38,15.3053,16.9979,7.9763,12.94,30.7609,20.9,8.29,14.0117,7.27,15.999,50.0769,6.0662,25,18.7181,15.807,27.1347,11.8764,,45.0204,16.4487,17.3234,17.12,33.34,11.0636,9.987,26.1331,
2019/4/23,7.84,8.36,12.99,14.8367,16.5906,7.7473,12.35,30.5461,19.95,8,13.4033,7.05,15.5214,47.3064,5.867,23.52,17.9685,15.4093,25.5146,11.6406,,42.9235,15.8691,16.6157,16.39,32.36,10.6055,9.7497,25.4969,
2019/4/24,7.8,8.42,13,14.8965,16.7496,7.7772,12.5,31.3055,19.94,8.1,13.4931,7.22,15.8199,47.9397,5.9965,23.29,18.1684,15.4888,25.6537,11.7389,,43.2216,16.039,16.6755,16.56,32.12,10.6154,9.7793,25.5864,
2019/4/25,7.35,7.74,12.42,14.2584,16.1336,7.4585,11.72,30.8146,19.24,7.67,12.9346,6.82,14.8747,45.3176,5.6578,22.1,16.9592,14.5146,24.5803,11.2281,,42.4762,15.2995,16.0974,15.72,30.9,10.1574,9.275,24.7713,
