ÈÕÆÚ,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH
2018/4/24,,0.4717,2.0586,2.069,-0.0493,3.8499,-0.542,1.9915,2.3822,2.2439,,0.8858,1.139,0.6358,1.7977,1.1667,2.5399,0.2724,3.5624,0.0411,,2536149380,6135010388,2238271766,4013460000,6603480000,2908360496,14015344651,1186200000,6603480000,,-8.0183,194.3435,49.6067,54.9044,21.3743,-47.9693,307.7701,61.5292,13.1265,,1.1054,3.1126,1.4564,2.0176,1.421,2.0727,2.8519,6.5302,0.8727,,2.4297,10.0567,2.0746,2.4496,0.5032,7.368,5.0851,12.5667,0.3091
2018/4/25,,0,-1.3964,0.3378,-1.3814,-0.7414,0.2725,-1.1158,1.3151,-1.2405,,0.7666,0.9065,0.3578,1.5149,0.76,2.487,0.2957,4.4332,0.0267,,2536149380,6049339180,2245833495,3958020000,6554520000,2916285184,13858967026,1201800000,6554520000,,-8.0183,191.6297,49.7743,54.1459,21.2158,-48.1,304.3361,62.3384,12.9302,,1.1054,3.0691,1.4613,1.9897,1.4105,2.0783,2.8201,6.6161,0.8596,,2.4297,9.9162,2.0816,2.4158,0.4995,7.3881,5.0284,12.732,0.3044
2018/4/26,,-3.2864,-1.7309,-1.6835,-4.5523,-2.0542,-2.3098,-3.385,-5.4918,0.0966,,0.9087,0.882,0.424,2.1484,0.7806,0.3738,0.2885,5.8518,0.0134,,2452801748,5944629926,2208024850,3777840000,6419880000,2848925336,13389834151,1135800000,6419880000,,-7.7548,188.3127,48.9363,51.6811,20.78,-46.989,294.0342,58.9149,12.9872,,1.069,3.016,1.4367,1.8991,1.3815,2.0303,2.7246,6.2528,0.8634,,2.3498,9.7446,2.0465,2.3058,0.4893,7.2174,4.8581,12.0328,0.3058
2018/4/27,,0.2427,0.6405,1.3699,0.5241,0.1907,-0.5563,0.5839,-1.6904,0.1931,,0.6611,0.6511,0.3935,0.838,0.7107,1.371,0.1907,4.6017,0.0187,,2458755150,5982706018,2238271766,3797640000,6432120000,2833075960,13468022963,1116600000,6432120000,,-7.7736,189.5189,49.6067,51.9519,20.8196,-46.7276,295.7512,57.919,13.0349,,1.0716,3.0353,1.4564,1.9091,1.3842,2.019,2.7405,6.1471,0.8666,,2.3555,9.807,2.0746,2.3179,0.4902,7.1773,4.8865,11.8294,0.3069
2018/5/2,,-1.4528,-1.0342,0.3378,-0.8342,-1.2369,1.2587,-1.7417,1.5046,-1.4451,,0.7536,0.8382,0.3979,1.0602,0.6377,0.6683,0.2163,3.2317,0.0302,,2423034736,5920832368,2245833495,3765960000,6352560000,2868737056,13233456526,1133400000,6352560000,,-7.6607,187.5589,49.7743,51.5185,20.5621,-47.3158,290.6002,58.7904,12.9027,,1.0561,3.0039,1.4613,1.8932,1.367,2.0445,2.6928,6.2396,0.8578,,2.3213,9.7056,2.0816,2.2986,0.4841,7.2676,4.8014,12.0074,0.3038
2018/5/3,,0.9828,1.2058,1.6835,-1.1041,2.0231,3.0387,0.7386,-0.6882,0.6843,,0.6957,0.8765,0.6838,1.114,0.8351,1.1485,0.3404,2.3157,0.0451,,2446848345,5992225041,2283642140,3724380000,6481080000,2955908624,13331192541,2101768721,6481080000,,-7.736,189.8204,50.6123,50.9497,20.9781,-48.7536,292.7465,58.3858,13.0036,,1.0664,3.0401,1.4859,1.8723,1.3947,2.1066,2.7127,6.1966,0.8645,,2.3441,9.8226,2.1166,2.2732,0.4939,7.4885,4.8369,11.9247,0.3062
2018/5/4,,-0.9732,-0.1589,0,-0.5848,-1.322,-2.815,-1.7595,-2.3987,-0.4854,,0.6811,0.6729,0.4238,0.7992,0.6717,1.5861,0.167,1.7782,0.0157,,2423034736,5982706018,2283642140,3702600000,6395400000,2872699400,13096626104,2051353160,6395400000,,-7.6607,189.5189,50.6123,50.6518,20.7008,-47.3811,287.5955,56.9853,12.8977,,1.0561,3.0353,1.4859,1.8613,1.3763,2.0473,2.6649,6.048,0.8575,,2.3213,9.807,2.1166,2.2599,0.4874,7.2777,4.7518,11.6387,0.3037
2018/5/7,,1.4742,2.3071,0.9934,1.0695,1.9139,-1.2414,1.9403,0.2731,2.7317,,0.6126,1.3751,0.6803,0.7793,0.8391,0.8577,0.216,3.3337,0.0497,,2458755150,6120731853,2306327327,3742200000,6517800000,2837038304,13350739745,2056954889,6517800000,,-7.7736,193.8912,51.115,51.1935,21.0969,-46.793,293.1757,57.1409,13.2631,,1.0716,3.1053,1.5007,1.8812,1.4026,2.0219,2.7166,6.0645,0.8818,,2.3555,10.0333,2.1376,2.2841,0.4967,7.1873,4.844,11.6705,0.3123
2018/5/8,,1.6949,-0.4666,-0.1639,1.0582,1.5962,-2.933,2.0498,-0.2723,0.2849,,0.7398,0.9686,0.5532,0.9545,1.0874,2.5638,0.29,3.0112,0.0417,,2500428966,6092174784,2302546462,3781800000,6621840000,2753829080,13624400589,2051353160,6621840000,,-7.9054,192.9866,51.0312,51.7352,21.4337,-45.4205,299.1852,56.9853,13.3197,,1.0898,3.0909,1.4982,1.9011,1.425,1.9626,2.7723,6.048,0.8855,,2.3954,9.9865,2.1341,2.3082,0.5046,6.9765,4.9432,11.6387,0.3136
2018/5/9,,1.9048,5,2.2989,-0.3665,1.2015,-3.8849,-1.0043,-0.8738,-0.2841,,1.1211,3.7319,1.3832,0.8102,1.3079,1.5393,0.2139,3.5025,0.0159,,2548056184,6396783523,2355478565,3767940000,6701400000,2646845792,13487570167,2033427627,6701400000,,-8.056,202.6359,52.2044,51.5456,21.6912,-43.656,296.1804,56.4873,13.2942,,1.1105,3.2454,1.5327,1.8942,1.4421,1.8863,2.7445,5.9951,0.8838,,2.4411,10.4858,2.1832,2.2998,0.5107,6.7055,4.8936,11.537,0.313
2018/5/10,,-0.7009,-1.2649,-1.1236,-0.1051,-0.3653,-0.4491,0.8696,1.8733,0.1899,,0.6146,2.3977,0.9678,0.993,1.1201,1.4536,0.2351,4.5462,0.023,,2530195978,6315871827,2329012514,3763980000,6676920000,2634958760,13604853385,2071519384,6676920000,,-7.9995,200.0728,51.6178,51.4915,21.612,-43.4599,298.7559,57.5455,13.3268,,1.1028,3.2043,1.5154,1.8922,1.4368,1.8779,2.7683,6.1074,0.886,,2.424,10.3531,2.1587,2.2973,0.5088,6.6754,4.9362,11.7531,0.3138
2018/5/11,,-0.2353,0.9043,-0.6494,-0.4734,0.275,-2.2556,-0.431,3.0287,-0.3791,,0.3928,3.1875,0.5182,0.7712,1.1393,0.9163,0.1752,6.9952,0.019,,2524242575,6372985965,2313889056,3746160000,6695280000,2575523600,13546211776,2134258749,6695280000,,-7.9807,201.8821,51.2826,51.2477,21.6714,-42.4796,297.4682,59.2884,13.2255,,1.1002,3.2333,1.5056,1.8832,1.4408,1.8355,2.7564,6.2924,0.8793,,2.4183,10.4468,2.1446,2.2865,0.5102,6.5248,4.9149,12.1091,0.3114
2018/5/14,,-0.9434,0.7468,-0.4902,-2.167,2.2852,-4,-2.3088,-0.7874,0.5709,,0.4847,2.1123,0.5636,0.9958,1.8423,1.3831,0.1854,4.6329,0.0334,,2500428966,6420581081,2302546462,3664980000,6848280000,2472502656,13233456526,2117453562,6848280000,,-7.9054,203.3898,51.0312,50.1371,22.1667,-40.7805,290.6002,58.8215,13.2635,,1.0898,3.2575,1.4982,1.8424,1.4737,1.7621,2.6928,6.2429,0.8818,,2.3954,10.5248,2.1341,2.2369,0.5219,6.2638,4.8014,12.0137,0.3123
2018/5/15,,0.2381,-0.6672,0.4926,0.2161,0.3575,-0.4808,0.7386,-0.6349,-0.6623,,0.4706,1.9695,0.4173,0.7335,0.9993,1.3399,0.1211,4.0213,0.0292,,2506382368,6377745477,2313889056,3672900000,6872760000,2460615624,13331192541,2104009412,6872760000,,-7.9242,202.0328,51.2826,50.2455,22.2459,-40.5844,292.7465,58.4481,13.205,,1.0924,3.2357,1.5056,1.8464,1.479,1.7536,2.7127,6.2032,0.8779,,2.4011,10.4546,2.1446,2.2418,0.5238,6.2337,4.8369,11.9374,0.3109
2018/5/16,,-0.7126,-1.9403,1.3072,0.593,2.2262,-0.4831,0.2933,-1.6507,0.5714,,0.3349,1.3941,1.6065,1.01,2.4728,0.7631,0.1727,3.0125,0.0751,,2488522161,6253998177,2344135971,3694680000,7025760000,2448728592,13370286948,2069278693,7025760000,,-7.8678,198.1128,51.953,50.5434,22.7411,-40.3883,293.605,57.4833,13.3346,,1.0846,3.173,1.5253,1.8573,1.5119,1.7451,2.7206,6.1008,0.8865,,2.384,10.2517,2.1727,2.255,0.5354,6.2036,4.851,11.7404,0.314
2018/5/17,,-0.2392,-0.4566,-0.3226,-1.3934,-1.3937,0.8091,-1.462,0.5414,-0.4735,,0.3447,1.2311,1.0805,0.7017,1.479,1.8787,0.1449,4.1775,0.052,,2482568759,6225441107,2336574242,3643200000,6927840000,2468540312,13174814916,2080482151,6927840000,,-7.8489,197.2082,51.7854,49.8392,22.4242,-40.7151,289.3125,57.7945,13.2577,,1.082,3.1585,1.5203,1.8315,1.4908,1.7593,2.6808,6.1339,0.8814,,2.3783,10.2049,2.1657,2.2236,0.528,6.2538,4.7801,11.804,0.3121
2018/5/18,,1.6787,0.9939,2.2654,-1.6848,0.7067,0.4815,1.7804,0.9155,0.4757,,0.5085,1.2319,2.0544,1.5999,1.1204,1.3736,0.1664,3.4631,0.0213,,2524242575,6287314758,2389506345,3581820000,6976800000,2480427344,13409381354,2099528029,6976800000,,-7.9807,199.1682,52.9585,48.9995,22.5826,-40.9112,294.4635,58.3236,13.3384,,1.1002,3.1899,1.5548,1.8006,1.5014,1.7677,2.7286,6.19,0.8868,,2.4183,10.3063,2.2147,2.1862,0.5317,6.2839,4.8652,11.912,0.314
2018/5/21,,1.1792,1.5897,0.9494,0.995,0.2632,3.8339,2.9155,6.4568,0.5682,,0.6574,1.5988,1.5121,1.3056,1.3509,1.7438,0.4383,10.3895,0.0514,,2554009587,6387264500,2412191532,3617460000,6995160000,2575523600,13800325417,2235089871,6995160000,,-8.0748,202.3344,53.4613,49.4871,22.6421,-42.4796,303.0484,62.0894,13.4329,,1.1131,3.2406,1.5696,1.8185,1.5053,1.8355,2.8081,6.5897,0.8931,,2.4468,10.4702,2.2357,2.2079,0.5331,6.5248,5.0071,12.6812,0.3163
2018/5/22,,-0.4662,-0.8942,-0.1567,3.0104,-0.9624,-1.5385,-0.9915,-1.8045,-0.0942,,0.439,1.2816,0.9232,2.3035,0.996,1.92,0.2205,5.9877,0.0227,,2542102782,6330150362,2408410667,3726360000,6927840000,2535900160,13663494995,2194757422,6927840000,,-8.0372,200.5251,53.3775,50.9768,22.4242,-41.8261,300.0437,60.969,13.4091,,1.1079,3.2116,1.5671,1.8733,1.4908,1.8073,2.7803,6.4708,0.8915,,2.4354,10.3766,2.2322,2.2744,0.528,6.4244,4.9574,12.4523,0.3157
2018/5/23,,-1.4052,-1.8797,-2.3548,-2.5505,-3.0035,-1.875,1.5737,-2.195,-0.377,,0.5458,1.4624,1.0528,1.2972,1.0555,1.4353,0.4492,4.2162,0.0175,,2506382368,6211162573,2351697700,3631320000,6719760000,2488352032,13878514229,2146582553,6719760000,,-7.9242,196.7559,52.1206,49.6767,21.7507,-41.0419,304.7654,59.6307,13.3531,,1.0924,3.1512,1.5302,1.8255,1.4461,1.7734,2.824,6.3287,0.8878,,2.4011,10.1815,2.1797,2.2164,0.5121,6.304,5.0354,12.179,0.3144
2018/5/24,,-0.4751,0.0766,-0.4823,0.0545,-1.184,-2.3885,4.7887,-0.4175,-0.8515,,0.4266,0.7349,0.6413,0.8233,0.7073,1.1067,0.8678,2.5991,0.0164,,2494475564,6215922084,2340355107,3633300000,6640200000,2428916872,14543119136,2137619786,6640200000,,-7.8866,196.9066,51.8692,49.7038,21.4931,-40.0616,319.3598,59.3817,13.2483,,1.0872,3.1536,1.5228,1.8265,1.4289,1.731,2.9593,6.3023,0.8808,,2.3897,10.1893,2.1692,2.2176,0.506,6.1534,5.2766,12.1281,0.3119
2018/5/25,,-1.432,-2.144,-1.454,1.3624,-2.6728,9.9511,-2.1505,0.6289,-0.5725,,0.4953,1.2503,0.6865,1.6063,0.988,2.789,0.5039,3.3152,0.0524,,2458755150,6082655761,2306327327,3682800000,6462720000,2670619856,14230363886,2151063936,6462720000,,-7.7736,192.6851,51.115,50.3809,20.9187,-44.0481,312.4918,59.7552,13.183,,1.0716,3.086,1.5007,1.8514,1.3907,1.9033,2.8956,6.342,0.8765,,2.3555,9.9709,2.1376,2.2478,0.4925,6.7657,5.1631,12.2044,0.3104
2018/5/28,,-3.632,-1.4085,-1.9672,-0.8065,-0.947,0,-3.5714,-3.8021,0.4798,,0.6324,0.983,0.82,1.6192,0.5643,3.1784,0.34,3.1314,0.0372,,2369454115,5996984553,2260956953,3653100000,6401520000,2670619856,13722136604,2069278693,6401520000,,-7.4913,189.9712,50.1095,49.9746,20.7206,-44.0481,301.3314,57.4833,13.266,,1.0327,3.0426,1.4711,1.8364,1.3776,1.9033,2.7922,6.1008,0.882,,2.27,9.8304,2.0956,2.2297,0.4879,6.7657,4.9787,11.7404,0.3123
2018/5/29,,-0.7538,0.5556,0.1672,-3.252,1.1472,-4.3027,-2.1368,-1.0287,-0.4776,,0.5538,0.7034,0.5427,1.5947,0.8081,1.2578,0.2847,1.9199,0.0313,,2351593909,6030301134,2264737818,3534300000,6474960000,2555711880,13428928557,2047992122,6474960000,,-7.4348,191.0266,50.1933,48.3494,20.9583,-42.1529,294.8927,56.8919,13.2148,,1.0249,3.0595,1.4736,1.7767,1.3934,1.8214,2.7325,6.0381,0.8786,,2.2529,9.885,2.0991,2.1572,0.4935,6.4746,4.8723,11.6196,0.3111
2018/5/30,,-4.8101,-3.9463,-3.3389,-8.3473,-5.0095,-2.3256,-3.639,-6.7834,-1.1516,,0.7864,1.5181,0.7632,2.2547,1.0886,1.3934,0.264,4.0308,0.0725,,2238479265,5792325556,2189120528,3239280000,6150600000,2496276720,12940248479,1909069243,6150600000,,-7.0772,183.488,48.5174,44.3135,19.9084,-41.1726,284.1615,53.0327,13.1006,,0.9756,2.9387,1.4244,1.6284,1.3236,1.779,2.6331,5.6285,0.871,,2.1445,9.4949,2.029,1.9771,0.4687,6.324,4.695,10.8314,0.3084
2018/5/31,,1.0638,0.7395,3.1088,1.6504,1.194,0.3175,1.2085,1.0563,-0.1942,,0.4716,0.7638,0.8767,1.3447,0.4877,1.822,0.1804,1.8514,0.0771,,2262292874,5835161160,2257176089,3292740000,6224040000,2504201408,13096626104,1929235468,6224040000,,-7.1525,184.845,50.0257,45.0449,20.1461,-41.3033,287.5955,53.593,13.0623,,0.986,2.9605,1.4687,1.6553,1.3394,1.7847,2.6649,5.6879,0.8684,,2.1673,9.5652,2.0921,2.0097,0.4743,6.3441,4.7518,10.9458,0.3075
2018/6/1,,0,0.2447,0,-3.0667,-0.3933,0,-1.3433,0.9872,-1.07,,0.4099,0.6625,0.7272,1.0824,0.7603,1.5499,0.1814,2.8726,0.0524,,2262292874,5849439695,2257176089,3191760000,6199560000,2504201408,12920701276,1948281346,6199560000,,-7.1525,185.2973,50.0257,43.6635,20.0669,-41.3033,283.7323,54.122,12.9092,,0.986,2.9677,1.4687,1.6045,1.3341,1.7847,2.6291,5.7441,0.8583,,2.1673,9.5886,2.0921,1.9481,0.4725,6.3441,4.6879,11.0539,0.3039
2018/6/4,,-0.5263,0.3255,0.5025,1.4888,-0.3949,3.3228,1.5129,-0.5175,-1.1799,,0.3447,0.5157,0.5244,0.9348,0.7797,2.0835,0.2023,1.4047,0.0589,,2250386069,5868477741,2268518682,3239280000,6175080000,2587410632,13116173307,1938198234,6175080000,,-7.1149,185.9004,50.2771,44.3135,19.9876,-42.6757,288.0248,53.8419,12.7828,,0.9808,2.9774,1.4761,1.6284,1.3288,1.844,2.6689,5.7144,0.8498,,2.1559,9.6198,2.1026,1.9771,0.4706,6.5549,4.7589,10.9967,0.301
2018/6/5,,1.0582,0.5677,-0.1667,1.4059,1.5857,-0.7657,0.7452,2.0809,1.393,,0.41,1.2312,0.4515,0.8644,0.8074,3.5398,0.1915,1.613,0.0243,,2274199679,5901794322,2264737818,3284820000,6273000000,2567598912,13213909323,1978530683,6273000000,,-7.1902,186.9558,50.1933,44.9365,20.3046,-42.3489,290.171,54.9623,12.9506,,0.9912,2.9943,1.4736,1.6513,1.3499,1.8298,2.6888,5.8333,0.861,,2.1787,9.6744,2.0991,2.0049,0.4781,6.5047,4.7943,11.2255,0.3049
2018/6/6,,2.356,0,-0.3339,-0.9644,0.1951,1.3889,-0.1479,0.0566,-0.0981,,0.7671,0.9061,0.3565,0.656,0.7973,2.4186,0.1471,1.7448,0.0366,,2327780299,5901794322,2257176089,3253140000,6285240000,2603260008,13194362120,1979651029,6285240000,,-7.3596,186.9558,50.0257,44.5031,20.3442,-42.9371,289.7417,54.9935,12.9142,,1.0145,2.9943,1.4687,1.6354,1.3526,1.8553,2.6848,5.8366,0.8586,,2.23,9.6744,2.0921,1.9856,0.479,6.5951,4.7872,11.2319,0.3041
2018/6/7,,-1.023,-1.129,-0.8375,-0.0609,-1.1685,1.2177,0.4444,1.5846,-0.6876,,0.3536,0.936,0.3441,0.7016,1.1818,1.9238,0.149,5.0521,0.0308,,2303966690,5835161160,2238271766,3251160000,6211800000,2634958760,13253003729,2011020711,6211800000,,-7.2843,184.845,49.6067,44.4761,20.1065,-43.4599,291.0295,55.8649,12.8012,,1.0042,2.9605,1.4564,1.6344,1.3367,1.8779,2.6967,5.9291,0.8511,,2.2072,9.5652,2.0746,1.9843,0.4734,6.6754,4.8085,11.4099,0.3014
2018/6/8,,-2.3256,-1.7945,-1.3514,-3.5932,-3.6453,1.6541,-1.7699,-4.1226,-0.2967,,0.3445,1.3465,0.5492,1.1975,1.2357,2.487,0.1427,3.5712,0.0227,,2250386069,5730451906,2208024850,3134340000,5985360000,2678544544,13018437291,1928115122,5985360000,,-7.1149,181.528,48.9363,42.878,19.3735,-44.1788,285.8785,53.5618,12.78,,0.9808,2.9073,1.4367,1.5757,1.288,1.9089,2.649,5.6846,0.8497,,2.1559,9.3935,2.0465,1.913,0.4561,6.7858,4.7234,10.9395,0.3009
2018/6/11,,0,-1.7442,-0.6849,-0.6949,0,2.071,-0.7508,-1.2202,-0.1984,,0.2218,0.8109,0.2934,0.6591,0.6309,1.4959,0.1152,1.9385,0.0268,,2250386069,5630502164,2192901393,3112560000,5985360000,2734017360,12920701276,1904587860,5985360000,,-7.1149,178.3618,48.6012,42.58,19.3735,-45.0938,283.7323,52.9083,12.7668,,0.9808,2.8566,1.4269,1.5647,1.288,1.9484,2.6291,5.6153,0.8488,,2.1559,9.2297,2.0325,1.8997,0.4561,6.9263,4.6879,10.806,0.3006
2018/6/12,,1.0582,-0.7608,1.3793,1.5267,-0.818,-0.8696,-1.059,-0.5294,0.994,,0.2595,1.0029,0.4341,0.8694,0.8545,2.0476,0.146,1.9846,0.0548,,2274199679,5587666560,2223148308,3160080000,5936400000,2710243296,12783870854,1894504748,5936400000,,-7.1902,177.0049,49.2715,43.2301,19.2151,-44.7017,280.7276,52.6282,12.9052,,0.9912,2.8349,1.4465,1.5886,1.2775,1.9315,2.6013,5.5855,0.858,,2.1787,9.1595,2.0605,1.9288,0.4524,6.8661,4.6383,10.7488,0.3038
2018/6/13,,-2.6178,-5.6218,0.6803,-2.4436,-1.2371,-0.2924,-2.2936,-1.4784,-0.9843,,0.3554,2.3591,1.2371,0.9288,0.6523,1.4353,0.1603,1.5331,0.0235,,2214665656,5273538797,2238271766,3082860000,5862960000,2702318608,12490662806,1866496103,5862960000,,-7.0019,167.054,49.6067,42.1737,18.9773,-44.5709,274.2888,51.8501,12.7851,,0.9652,2.6755,1.4564,1.5498,1.2617,1.9259,2.5416,5.503,0.85,,2.1217,8.6445,2.0746,1.8816,0.4468,6.846,4.5319,10.5899,0.301
2018/6/14,,-1.0753,-0.361,-1.0135,-1.7341,2.1921,0,0.313,-0.12,1.1928,,0.3628,1.0906,0.7166,0.8144,0.8744,1.3459,0.1477,1.4685,0.0527,,2190852046,5254500751,2215586579,3029400000,5991480000,2702318608,12529757213,1864255411,5991480000,,-6.9266,166.4509,49.1039,41.4424,19.3933,-44.5709,275.1473,51.7878,12.8985,,0.9549,2.6659,1.4416,1.5229,1.2893,1.9259,2.5496,5.4964,0.8575,,2.0989,8.6133,2.0535,1.849,0.4566,6.846,4.5461,10.5772,0.3037
2018/6/15,,-4.0761,-4.8913,-2.5597,-4.7059,-3.4729,-9.9707,-7.9563,-3.0649,-0.6876,,0.6643,1.9258,0.7331,1.198,1.0205,1.0151,0.2658,1.6174,0.0624,,2101551012,4997487128,2158873612,2886840000,5783400000,2432879216,11532849853,1807117775,5783400000,,-6.6443,158.3093,47.847,39.4921,18.7198,-40.1269,253.2557,50.2006,12.8787,,0.9159,2.5355,1.4047,1.4512,1.2446,1.7338,2.3467,5.3279,0.8562,,2.0133,8.192,2.001,1.762,0.4407,6.1634,4.1844,10.253,0.3032
2018/6/19,,-5.0992,-9.9048,-9.9825,-10.0137,-9.9471,-8.9577,-10,-9.9814,-5.8358,,0.7486,2.5182,1.2243,1.5634,1.4475,14.4275,0.311,3.0857,0.1608,,1994389771,4502497926,1943364338,2597760000,5208120000,2214950296,10379564867,1626742102,5208120000,,-6.3055,142.6292,43.0707,35.5375,16.8577,-36.5325,227.9302,45.1899,12.1138,,0.8692,2.2843,1.2645,1.3059,1.1208,1.5785,2.1121,4.7961,0.8054,,1.9107,7.3806,1.8012,1.5855,0.3969,5.6113,3.7659,9.2296,0.2852
2018/6/20,,-3.2836,0.6342,1.1673,1.753,0.235,-10.0179,0.9416,-0.0689,0,,0.5592,1.9316,0.587,1.1782,1.1512,5.3852,0.1802,2.082,0.0818,,1928902345,4531054996,1966049524,2643300000,5220360000,1993059032,10477300883,1625621756,5220360000,,-6.0985,143.5338,43.5735,36.1605,16.8974,-32.8727,230.0764,45.1588,12.1799,,0.8407,2.2988,1.2793,1.3288,1.1234,1.4204,2.1319,4.7928,0.8098,,1.8479,7.4274,1.8222,1.6133,0.3978,5.0492,3.8014,9.2232,0.2868
2018/6/21,,-2.4691,-2.7311,-3.2692,5.4682,4.1032,-9.9404,-0.3731,-3.2391,0.9454,,0.4609,1.4695,0.5146,3.3996,2.8398,4.536,0.2206,2.0189,0.1074,,1881275127,4407307695,1901774828,2787840000,5434560000,1794941832,10438206477,1572965503,5434560000,,-5.9479,139.6137,42.1489,38.1378,17.5907,-29.605,229.2179,43.696,12.3179,,0.8199,2.236,1.2374,1.4015,1.1695,1.2792,2.124,4.6376,0.8189,,1.8023,7.2246,1.7627,1.7016,0.4142,4.5473,3.7872,8.9245,0.29
2018/6/22,,1.8987,1.8359,1.1928,1.4915,1.5766,3.7528,1.3109,0.7123,1.1446,,0.3716,1.4386,0.3747,2.4916,1.7703,3.7959,0.1267,1.708,0.0435,,1916995541,4488219392,1924460015,2829420000,5520240000,1862301680,10575036899,1584168961,5520240000,,-6.0608,142.1768,42.6517,38.7066,17.868,-30.716,232.2226,44.0072,12.4778,,0.8355,2.2771,1.2522,1.4224,1.1879,1.3272,2.1518,4.6706,0.8296,,1.8365,7.3572,1.7837,1.7269,0.4207,4.7179,3.8369,8.988,0.2938
2018/6/25,,-1.5528,-0.8484,-0.7859,-2.5192,-1.5521,1.4894,0.1848,9.9717,-0.4115,,0.4985,0.9893,0.361,1.5254,1.0337,2.215,0.1197,8.3307,0.02,,1887228529,4450143299,1909336557,2758140000,5434560000,1890038088,10594584102,1742137719,5434560000,,-5.9667,140.9707,42.3165,37.7315,17.5907,-31.1735,232.6519,48.3955,12.4435,,0.8225,2.2578,1.2424,1.3865,1.1695,1.347,2.1558,5.1363,0.8273,,1.808,7.2948,1.7697,1.6834,0.4142,4.7882,3.844,9.8843,0.293
2018/6/26,,1.2618,1.8182,0.9901,0.2154,2.027,0.6289,0.369,-1.2219,0.1033,,0.5386,0.9072,0.3502,1.1697,1.4921,1.9842,0.1187,6.219,0.0364,,1911042138,4531054996,1928240880,2764080000,5544720000,1901925120,10633678508,1720851149,5544720000,,-6.042,143.5338,42.7355,37.8128,17.9473,-31.3696,233.5104,47.8042,12.5115,,0.8329,2.2988,1.2547,1.3895,1.1932,1.3554,2.1638,5.0736,0.8318,,1.8308,7.4274,1.7872,1.6871,0.4226,4.8183,3.8581,9.7635,0.2946
2018/6/27,,0,-0.8403,0.3922,-1.2178,-0.883,-1.875,-0.9191,-1.3672,0.2064,,0.8236,0.8668,0.4881,0.9397,0.8696,1.8115,0.0983,3.1366,0.0207,,1911042138,4492978903,1935802609,2730420000,5495760000,1866264024,10535942492,1697323887,5495760000,,-6.042,142.3276,42.9031,37.3523,17.7888,-30.7814,231.3641,47.1506,12.6121,,0.8329,2.2795,1.2596,1.3726,1.1827,1.33,2.1439,5.0042,0.8385,,1.8308,7.365,1.7942,1.6665,0.4188,4.728,3.8227,9.63,0.2969
2018/6/28,,-1.8692,-1.1653,0,0.5801,-3.6748,1.2739,-1.1132,1.0561,-0.8239,,0.5724,0.7245,0.2873,0.9594,0.8569,1.0062,0.0853,4.037,0.0159,,1875321725,4440624276,1935802609,2746260000,5293800000,1890038088,10418659274,1715249420,5293800000,,-5.9291,140.6691,42.9031,37.569,17.1351,-31.1735,228.7887,47.6486,12.5828,,0.8173,2.2529,1.2596,1.3806,1.1392,1.347,2.12,5.0571,0.8365,,1.7966,7.2792,1.7942,1.6762,0.4034,4.7882,3.7801,9.7318,0.2963
2018/6/29,,2.5397,3.2154,2.1484,2.1629,3.9306,0.8386,2.8143,2.7433,2.0768,,0.5337,1.3135,0.4645,1.226,1.1561,0.6353,0.1136,4.3025,0.0563,,1922948943,4583409623,1977392118,2805660000,5501880000,1905887464,10711867321,1762303943,5501880000,,-6.0796,145.1923,43.8248,38.3816,17.8086,-31.4349,235.2274,48.9557,12.8842,,0.8381,2.3254,1.2866,1.4104,1.184,1.3583,2.1797,5.1958,0.8566,,1.8422,7.5132,1.8328,1.7124,0.4193,4.8284,3.8865,9.9987,0.3034
2018/7/2,,-2.7864,-2.2845,-3.4417,-1.9054,-1.7798,-2.4948,-1.2774,-3.9415,-1.3225,,0.4613,1.0686,0.5261,0.8476,1.329,0.8536,0.1373,3.6233,0.0228,,1869368322,4478700369,1909336557,2752200000,5403960000,1858339336,10575036899,1692842504,5403960000,,-5.9102,141.8753,42.3165,37.6503,17.4916,-30.6507,232.2226,47.0261,12.7121,,0.8147,2.2723,1.2424,1.3835,1.1629,1.3244,2.1518,4.991,0.8451,,1.7909,7.3416,1.7697,1.6798,0.4118,4.7079,3.8369,9.6046,0.2993
