ÈÕÆÚ,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH
2018/12/13,0.7326,0,0.9162,0.8546,0.7512,0.0214,6210006050,7451304190,1.24842E+12,-27.4848,42.3043,61.909,1.2177,1.1431,1.182,2.1832,10.1838,0.7
2018/12/14,-1.8182,-1.3158,-0.2594,0.7778,0.5973,0.0387,6097096849,7353260714,1.24518E+12,-26.985,41.7476,61.7484,1.1956,1.1281,1.1789,2.1435,10.0498,0.6982
2018/12/17,-2.5926,-0.4444,0.3901,0.9069,0.5414,0.0204,5939023967,7320579556,1.25004E+12,-26.2854,41.5621,61.9893,1.1646,1.1231,1.1835,2.088,10.0051,0.7009
2018/12/18,-0.7605,-1.3393,-1.1658,0.6949,0.7561,0.0194,5893860287,7222536079,1.23547E+12,-26.0855,41.0054,61.2666,1.1557,1.1081,1.1697,2.0721,9.8711,0.6927
2018/12/19,-0.7663,-9.9548,-2.097,1.2981,2.9088,0.0244,5848696607,6503550587,1.20956E+12,-25.8856,36.9235,59.9819,1.1469,0.9977,1.1452,2.0562,8.8885,0.6782
2018/12/20,0,0.5025,-0.5355,0.559,1.4877,0.0178,5848696607,6536231746,1.20308E+12,-25.8856,37.109,59.6607,1.1469,1.0028,1.1391,2.0562,8.9332,0.6746
2018/12/21,-1.5444,-0.5,-0.4038,0.7061,1.3658,0.0186,5758369246,6503550587,1.19822E+12,-25.4859,36.9235,59.4198,1.1292,0.9977,1.1345,2.0245,8.8885,0.6718
2018/12/24,0,-2.5126,0.2703,0.4936,0.8852,0.0163,5758369246,6340144794,1.20146E+12,-25.4859,35.9957,59.5804,1.1292,0.9727,1.1375,2.0245,8.6652,0.6737
2018/12/25,-5.098,0,-2.0216,1.6294,1.2601,0.0258,5464805324,6340144794,1.17717E+12,-24.1866,35.9957,58.3759,1.0716,0.9727,1.1146,1.9212,8.6652,0.66
2018/12/26,-2.0661,0.5155,-0.2751,0.6191,0.6906,0.0116,5351896123,6372825952,1.17394E+12,-23.6869,36.1813,58.2153,1.0495,0.9777,1.1115,1.8816,8.7098,0.6582
2018/12/27,0,0.5128,-0.4138,1.294,1.1828,0.0489,5351896123,6405507111,1.16908E+12,-23.6869,36.3668,57.9744,1.0495,0.9827,1.1069,1.8816,8.7545,0.6555
2018/12/28,-0.4219,-2.551,-0.1385,0.7941,0.874,0.0208,5329314282,6242101317,1.16746E+12,-23.5869,35.4391,57.8941,1.045,0.9576,1.1054,1.8736,8.5312,0.6546
2019/1/2,-1.6949,-2.0942,-0.6935,0.6189,0.8453,0.0206,5238986922,6111376683,1.15936E+12,75.4231,21.1686,24.9202,0.9955,0.858,1.0789,1.5787,2.6602,0.5568
2019/1/3,0.8621,1.0695,0.6983,0.6318,0.7176,0.0153,5284150602,6176739000,1.16746E+12,76.0733,21.395,25.0943,1.0041,0.8672,1.0865,1.5923,2.6886,0.5607
2019/1/4,2.9915,1.0582,1.1096,0.9782,1.3829,0.0218,5442223483,6242101317,1.18041E+12,78.349,21.6214,25.3727,1.0341,0.8764,1.0985,1.64,2.7171,0.5669
2019/1/7,2.4896,9.9476,0.4115,1.1232,3.2182,0.026,5577714524,6863043333,1.18527E+12,80.2996,23.7722,25.4771,1.0599,0.9636,1.103,1.6808,2.9873,0.5692
2019/1/8,0.8097,-3.3333,0.1366,0.8936,2.2066,0.0161,5622878205,6634275222,1.18689E+12,80.9498,22.9798,25.5119,1.0685,0.9315,1.1045,1.6944,2.8878,0.57
2019/1/9,-0.4016,2.4631,0,1.1308,2.1868,0.0232,5600296365,6797681016,1.18689E+12,80.6247,23.5458,25.5119,1.0642,0.9544,1.1045,1.6876,2.9589,0.57
2019/1/10,0.4032,-0.4808,0.2729,1.5583,1.2903,0.0186,5622878205,6764999857,1.19013E+12,80.9498,23.4326,25.5815,1.0685,0.9498,1.1076,1.6944,2.9447,0.5716
2019/1/11,1.6064,0.9662,0.4082,1.094,1.3069,0.0133,5713205566,6830362175,1.19498E+12,82.2502,23.659,25.6859,1.0856,0.959,1.1121,1.7216,2.9731,0.5739
2019/1/14,-0.3953,0.4785,-0.9485,1.1625,1.7124,0.0133,5690623725,6863043333,1.18365E+12,81.9251,23.7722,25.4423,1.0813,0.9636,1.1015,1.7148,2.9873,0.5684
2019/1/15,0.3968,-0.4762,0.4104,1.0843,1.1352,0.0157,5713205566,6830362175,1.18851E+12,82.2502,23.659,25.5467,1.0856,0.959,1.106,1.7216,2.9731,0.5708
2019/1/16,0.3953,0.4785,0,1.0597,1.0112,0.0158,5735787406,6863043333,1.18851E+12,82.5753,23.7722,25.5467,1.0899,0.9636,1.106,1.7284,2.9873,0.5708
2019/1/17,5.9055,3.8095,-0.4087,5.257,3.6184,0.0138,6074515008,7124492603,1.18365E+12,87.4517,24.6778,25.4423,1.1543,1.0003,1.1015,1.8305,3.1011,0.5684
2019/1/18,-1.8587,-1.3761,0.5472,3.1494,2.2807,0.0273,5961605808,7026449127,1.19013E+12,85.8262,24.3382,25.5815,1.1328,0.9865,1.1076,1.7965,3.0585,0.5716
2019/1/21,9.8485,0.4651,0.5442,4.2359,1.3808,0.0253,6548733652,7059130286,1.1966E+12,94.2788,24.4514,25.7207,1.2444,0.9911,1.1136,1.9734,3.0727,0.5747
2019/1/22,-3.1034,-2.7778,-0.9472,6.4708,1.3449,0.0247,6345497091,6863043333,1.18527E+12,91.3529,23.7722,25.4771,1.2058,0.9636,1.103,1.9122,2.9873,0.5692
2019/1/23,0.7117,-1.4286,-0.8197,3.895,0.9218,0.0171,6390660771,6764999857,1.17555E+12,92.0031,23.4326,25.2683,1.2144,0.9498,1.094,1.9258,2.9447,0.5646
2019/1/24,-3.8869,0.9662,0.2755,2.8133,0.8186,0.0165,6142260529,6830362175,1.17879E+12,88.427,23.659,25.3379,1.1672,0.959,1.097,1.8509,2.9731,0.5661
2019/1/25,-4.4118,0,0,2.637,0.8163,0.0226,5871278447,6830362175,1.17879E+12,84.5259,23.659,25.3379,1.1157,0.959,1.097,1.7693,2.9731,0.5661
2019/1/28,-2.6923,-1.9139,-0.1374,1.7265,0.7594,0.0227,5713205566,6699637540,1.17717E+12,82.2502,23.2062,25.3031,1.0856,0.9406,1.0955,1.7216,2.9162,0.5653
2019/1/29,-1.1858,6.3415,0,1.5248,2.4923,0.0214,5645460045,7124492603,1.17717E+12,81.2749,24.6778,25.3031,1.0728,1.0003,1.0955,1.7012,3.1011,0.5653
2019/1/30,-1.6,-1.8349,-0.2751,1.139,1.2871,0.0158,5555132684,6993767968,1.17394E+12,79.9745,24.225,25.2335,1.0556,0.9819,1.0925,1.674,3.0442,0.5638
2019/1/31,0.813,-4.6729,0.9655,1.4904,1.648,0.0283,5600296365,6666956381,1.18527E+12,80.6247,23.093,25.4771,1.0642,0.936,1.103,1.6876,2.902,0.5692
2019/2/1,2.0161,3.4314,0.4098,1.1822,1.0601,0.0282,5713205566,6895724492,1.19013E+12,82.2502,23.8854,25.5815,1.0856,0.9682,1.1076,1.7216,3.0016,0.5716
2019/2/11,2.7668,2.8436,0.1361,1.3673,1.4494,0.0277,5871278447,7091811444,1.19175E+12,84.5259,24.5646,25.6163,1.1157,0.9957,1.1091,1.7693,3.0869,0.5723
2019/2/12,3.8462,0.9217,0.6793,1.9241,2.1194,0.0302,6097096849,7157173762,1.19984E+12,87.7768,24.791,25.7903,1.1586,1.0049,1.1166,1.8373,3.1154,0.5762
2019/2/13,0.3704,1.3699,1.6194,1.7758,2.2009,0.0625,6119678689,7255217238,1.21927E+12,88.1019,25.1306,26.208,1.1629,1.0186,1.1347,1.8441,3.158,0.5856
2019/2/14,1.107,0.9009,-0.2656,1.6931,1.6276,0.0314,6187424209,7320579556,1.21603E+12,89.0772,25.357,26.1384,1.1757,1.0278,1.1317,1.8645,3.1865,0.584
2019/2/15,-1.4599,-1.7857,-0.7989,1.4417,1.4908,0.0251,6097096849,7189854921,1.20632E+12,87.7768,24.9042,25.9296,1.1586,1.0095,1.1226,1.8373,3.1296,0.5793
2019/2/18,5.5556,3.1818,1.6107,2.9838,2.3014,0.0502,6435824451,7418623032,1.22575E+12,92.6533,25.6966,26.3472,1.2229,1.0416,1.1407,1.9394,3.2292,0.5887
2019/2/19,1.7544,0,0.2642,2.5004,2.4906,0.0524,6548733652,7418623032,1.22899E+12,94.2788,25.6966,26.4168,1.2444,1.0416,1.1437,1.9734,3.2292,0.5902
2019/2/20,-1.0345,1.3216,-0.1318,1.611,2.7064,0.0306,6480988132,7516666508,1.22737E+12,93.3035,26.0362,26.382,1.2315,1.0553,1.1422,1.953,3.2718,0.5894
2019/2/21,-1.0453,-2.1739,-0.7916,2.1091,2.6214,0.0441,6413242611,7353260714,1.21765E+12,92.3282,25.4702,26.1732,1.2187,1.0324,1.1332,1.9326,3.2007,0.5848
2019/2/22,1.4085,1.3333,0.6649,2.1695,2.3195,0.0466,6503569972,7451304190,1.22575E+12,93.6286,25.8098,26.3472,1.2358,1.0462,1.1407,1.9598,3.2434,0.5887
2019/2/25,5.2083,4.8246,3.6988,3.7194,4.7449,0.1307,6842297575,7810796936,1.27109E+12,98.5051,27.055,27.3218,1.3002,1.0966,1.1829,2.0619,3.3999,0.6104
2019/2/26,1.9802,1.6736,-0.6369,4.2478,7.0847,0.0987,6977788616,7941521571,1.26299E+12,100.4557,27.5078,27.1477,1.3259,1.115,1.1754,2.1027,3.4568,0.6065
2019/2/27,2.9126,0.823,0.3846,3.6287,4.4157,0.0829,7181025177,8006883889,1.26785E+12,103.3816,27.7342,27.2521,1.3646,1.1242,1.1799,2.1639,3.4852,0.6089
2019/2/28,-0.9434,2.8571,0,2.6677,5.7112,0.0561,7113279657,8235652000,1.26785E+12,102.4063,28.5266,27.2521,1.3517,1.1563,1.1799,2.1435,3.5848,0.6089
2019/3/1,-0.9524,0,0.6386,2.4596,3.0295,0.0649,7045534136,8235652000,1.27595E+12,101.431,28.5266,27.4262,1.3388,1.1563,1.1874,2.1231,3.5848,0.6128
2019/3/4,0.9615,0,0.3807,3.4353,4.1892,0.12,7113279657,8235652000,1.2808E+12,102.4063,28.5266,27.5306,1.3517,1.1563,1.1919,2.1435,3.5848,0.6151
2019/3/5,2.2222,1.1905,-0.5057,2.7247,3.1858,0.0876,7271352538,8333695476,1.27433E+12,104.682,28.8662,27.3914,1.3817,1.1701,1.1859,2.1912,3.6275,0.612
2019/3/6,3.7267,6.2745,1.3977,4.2268,6.1596,0.124,7542334620,8856594016,1.29214E+12,108.5832,30.6774,27.7742,1.4332,1.2435,1.2025,2.2728,3.8551,0.6205
2019/3/7,3.2934,5.9041,-0.5013,4.1793,6.916,0.1025,7790734862,9379492556,1.28566E+12,112.1593,32.4886,27.635,1.4804,1.3169,1.1965,2.3477,4.0827,0.6174
2019/3/8,-9.2754,-4.878,-3.5264,4.2272,6.9723,0.0956,7068115976,8921956333,1.24032E+12,101.7561,30.9038,26.6605,1.3431,1.2526,1.1543,2.1299,3.8835,0.5957
2019/3/11,3.5144,3.663,0.6527,2.5824,4.0633,0.0682,7316516218,9248767921,1.24842E+12,105.3322,32.0358,26.8345,1.3903,1.2985,1.1618,2.2048,4.0258,0.5995
2019/3/12,2.1605,-1.0601,0.5188,3.2099,5.9768,0.0922,7474589100,9150724444,1.2549E+12,107.6079,31.6962,26.9737,1.4203,1.2848,1.1678,2.2524,3.9831,0.6027
2019/3/13,0.3021,-5.3571,-0.7742,4.2001,4.7208,0.0625,7497170940,8660507063,1.24518E+12,107.933,29.9982,26.7649,1.4246,1.2159,1.1588,2.2592,3.7697,0.598
2019/3/14,-2.1084,-4.9057,-0.2601,3.21,3.927,0.0612,7339098059,8235652000,1.24194E+12,105.6573,28.5266,26.6953,1.3946,1.1563,1.1558,2.2116,3.5848,0.5964
2019/3/15,3.6923,1.5873,0.3911,3.2417,2.4707,0.0552,7610080141,8366376635,1.2468E+12,109.5585,28.9794,26.7997,1.4461,1.1746,1.1603,2.2932,3.6417,0.5988
2019/3/18,3.8576,2.3437,1.4286,3.8627,2.6765,0.0781,7903644063,8562463587,1.26461E+12,113.7848,29.6586,27.1825,1.5019,1.2022,1.1769,2.3817,3.7271,0.6073
2019/3/19,4.2857,3.4351,-0.128,5.1711,3.8393,0.0687,8242371666,8856594016,1.26299E+12,118.6613,30.6774,27.1477,1.5662,1.2435,1.1754,2.4838,3.8551,0.6065
2019/3/20,-2.7397,-2.214,-0.3846,3.81,2.7252,0.0605,8016553264,8660507063,1.25813E+12,115.4103,29.9982,27.0433,1.5233,1.2159,1.1708,2.4157,3.7697,0.6042
2019/3/21,-0.5634,0.3774,0.6435,2.4247,2.9901,0.0835,7971389584,8693188222,1.26623E+12,114.7601,30.1114,27.2173,1.5147,1.2205,1.1784,2.4021,3.784,0.6081
2019/3/22,-0.8499,-0.7519,-0.6394,2.0535,1.9799,0.0614,7903644063,8627825905,1.25813E+12,113.7848,29.885,27.0433,1.5019,1.2113,1.1708,2.3817,3.7555,0.6042
2019/3/25,0.2857,-3.4091,-2.1879,2.5842,1.9737,0.0778,7926225903,8333695476,1.23061E+12,114.1099,28.8662,26.4516,1.5062,1.1701,1.1452,2.3885,3.6275,0.591
2019/3/26,-4.2735,-2.7451,-0.7895,1.9614,2.047,0.0507,7587498300,8104927365,1.22089E+12,109.2334,28.0738,26.2428,1.4418,1.1379,1.1362,2.2864,3.5279,0.5863
2019/3/27,1.7857,-1.6129,0.1326,1.561,2.0323,0.0336,7722989342,7974202730,1.22251E+12,111.184,27.621,26.2776,1.4675,1.1196,1.1377,2.3273,3.471,0.5871
2019/3/28,-3.5088,2.459,-0.7947,1.1891,2.1826,0.0347,7452007259,8170289683,1.2128E+12,107.2828,28.3002,26.0688,1.416,1.1471,1.1287,2.2456,3.5564,0.5824
2019/3/29,3.3333,2.4,1.4686,1.643,2.2759,0.0543,7700407501,8366376635,1.23061E+12,110.8589,28.9794,26.4516,1.4632,1.1746,1.1452,2.3205,3.6417,0.591
2019/4/1,2.9326,3.5156,1.1842,2.2228,2.6974,0.1395,7926225903,8660507063,1.24518E+12,114.1099,29.9982,26.7649,1.5062,1.2159,1.1588,2.3885,3.7697,0.598
2019/4/2,-0.2849,1.5094,-0.3901,2.2249,3.2895,0.0691,7903644063,8791231698,1.24032E+12,113.7848,30.451,26.6605,1.5019,1.2343,1.1543,2.3817,3.8266,0.5957
2019/4/3,2.2857,1.1152,0.9138,2.9679,2.5493,0.0795,8084298784,8889275175,1.25166E+12,116.3856,30.7906,26.9041,1.5362,1.2481,1.1648,2.4361,3.8693,0.6011
2019/4/4,0.2793,0,0,2.7493,2.9356,0.1024,8106880625,8889275175,1.25166E+12,116.7107,30.7906,26.9041,1.5405,1.2481,1.1648,2.4429,3.8693,0.6011
2019/4/8,0,0.3676,0.5175,3.5415,3.2856,0.1194,8106880625,8921956333,1.25813E+12,116.7107,30.9038,27.0433,1.5405,1.2526,1.1708,2.4429,3.8835,0.6042
2019/4/9,3.0641,-0.3663,-0.5148,3.9857,2.1123,0.0678,8355280867,8889275175,1.25166E+12,120.2868,30.7906,26.9041,1.5877,1.2481,1.1648,2.5178,3.8693,0.6011
2019/4/10,-3.2432,-0.7353,-0.5175,2.6957,2.1717,0.0643,8084298784,8823912857,1.24518E+12,116.3856,30.5642,26.7649,1.5362,1.2389,1.1588,2.4361,3.8409,0.598
2019/4/11,-1.9553,-1.4815,-0.9103,1.739,1.8655,0.0562,7926225903,8693188222,1.23385E+12,114.1099,30.1114,26.5212,1.5062,1.2205,1.1482,2.3885,3.784,0.5926
2019/4/12,-1.4245,-0.7519,0.2625,1.3966,1.3894,0.0422,7813316702,8627825905,1.23708E+12,112.4844,29.885,26.5909,1.4847,1.2113,1.1513,2.3545,3.7555,0.5941
2019/4/15,3.4682,-0.3788,-0.3927,3.1662,1.8207,0.059,8084298784,8595144746,1.23223E+12,116.3856,29.7718,26.4864,1.5362,1.2068,1.1467,2.4361,3.7413,0.5918
2019/4/16,10.0559,1.1407,1.5769,4.1404,1.7519,0.0771,8897245031,8693188222,1.25166E+12,128.0892,30.1114,26.9041,1.6907,1.2205,1.1648,2.6811,3.784,0.6011
2019/4/17,9.8985,4.8872,-0.6468,4.5301,5.0184,0.0615,9777936798,9118043286,1.24356E+12,140.7681,31.583,26.7301,1.858,1.2802,1.1573,2.9465,3.9689,0.5972
2019/4/18,9.9307,2.8674,-0.1302,17.3968,5.225,0.0462,10748955926,9379492556,1.24194E+12,154.7473,32.4886,26.6953,2.0425,1.3169,1.1558,3.2391,4.0827,0.5964
2019/4/19,-4.6218,4.878,-0.1304,11.4184,6.8725,0.059,10252155442,9837028778,1.24032E+12,147.5951,34.0735,26.6605,1.9481,1.3811,1.1543,3.0894,4.2818,0.5957
2019/4/22,9.9119,2.3256,0.9138,9.7461,7.9004,0.1293,11268338250,10065796889,1.25166E+12,162.2246,34.8659,26.9041,2.1412,1.4132,1.1648,3.3956,4.3814,0.6011
2019/4/23,2.004,-1.9481,-0.3881,16.6282,5.7527,0.0762,11494156652,9869709936,1.2468E+12,165.4756,34.1867,26.7997,2.1841,1.3857,1.1603,3.4637,4.2961,0.5988
2019/4/24,-2.1611,0.6623,-0.6494,9.6517,4.6483,0.0572,11245756410,9935072254,1.2387E+12,161.8995,34.4131,26.6257,2.1369,1.3949,1.1528,3.3888,4.3245,0.5949
2019/4/25,-10.0402,-5.2632,-1.8301,7.4902,3.7506,0.0615,10116664401,9412173714,1.21603E+12,145.6445,32.6018,26.1384,1.9224,1.3215,1.1317,3.0486,4.0969,0.584
2019/4/26,-6.6964,-9.375,-1.1984,5.6296,7.485,0.0565,9439209195,8529782429,1.20146E+12,135.8916,29.5454,25.8252,1.7937,1.1976,1.1181,2.8444,3.7128,0.577
2019/4/29,2.6316,-9.1954,-0.2695,6.3005,4.4176,0.0461,9687609437,7745434619,1.19822E+12,139.4677,26.8286,25.7555,1.8409,1.0875,1.1151,2.9193,3.3714,0.5754
2019/4/30,-1.1655,2.5316,0.1351,5.0526,2.3244,0.0349,9574700236,7941521571,1.19984E+12,137.8422,27.5078,25.7903,1.8194,1.115,1.1166,2.8853,3.4568,0.5762
2019/5/6,-9.9057,-4.9383,-0.9447,3.1641,3.0984,0.1114,8626262949,7549347667,1.18851E+12,124.188,26.1494,25.5467,1.6392,1.0599,1.106,2.5995,3.2861,0.5708
2019/5/7,-1.8325,0.4329,-0.6812,4.4314,2.0852,0.0443,8468190068,7582028825,1.18041E+12,121.9123,26.2626,25.3727,1.6091,1.0645,1.0985,2.5518,3.3003,0.5669
2019/5/8,-2.4,-1.7241,-0.6859,4.0487,1.6833,0.037,8264953506,7451304190,1.17232E+12,118.9864,25.8098,25.1987,1.5705,1.0462,1.091,2.4906,3.2434,0.563
2019/5/9,-4.918,-2.193,-0.4144,3.3433,1.5478,0.0333,7858480383,7287898397,1.16746E+12,113.1346,25.2438,25.0943,1.4933,1.0232,1.0865,2.3681,3.1723,0.5607
2019/5/10,4.023,3.139,0.9709,4.0219,1.8778,0.0564,8174626145,7516666508,1.17879E+12,117.686,26.0362,25.3379,1.5534,1.0553,1.097,2.4634,3.2718,0.5661
2019/5/13,-1.105,3.913,-0.5495,3.773,2.0089,0.069,8084298784,9682455402,1.17232E+12,116.3856,27.055,25.1987,1.5362,1.0966,1.091,2.4361,3.3999,0.563
2019/5/14,-2.2346,0,-0.2762,2.8335,1.2123,0.0308,7903644063,9682455402,1.16908E+12,113.7848,27.055,25.1291,1.5019,1.0966,1.088,2.3817,3.3999,0.5614
2019/5/15,4.5714,0.8368,0.6925,5.1808,1.0813,0.0612,8264953506,9763480134,1.17717E+12,118.9864,27.2814,25.3031,1.5705,1.1058,1.0955,2.4906,3.4283,0.5653
2019/5/16,-0.5464,-0.8299,0.1376,3.6339,0.9251,0.0814,8219789826,9682455402,1.17879E+12,118.3362,27.055,25.3379,1.5619,1.0966,1.097,2.477,3.3999,0.5661
2019/5/17,-9.0659,-3.7657,-1.0989,4.8528,1.2897,0.0505,7474589100,9317844111,1.16584E+12,107.6079,26.0362,25.0594,1.4203,1.0553,1.085,2.2524,3.2718,0.5599
2019/5/20,-5.7402,-2.1739,0.4167,3.5184,0.9904,0.047,7045534136,9115282283,1.1707E+12,101.431,25.4702,25.1639,1.3388,1.0324,1.0895,2.1231,3.2007,0.5622
2019/5/21,3.2051,1.7778,0,2.472,0.7945,0.0341,7271352538,9277331745,1.1707E+12,104.682,25.923,25.1639,1.3817,1.0508,1.0895,2.1912,3.2576,0.5622
2019/5/22,0.9317,-1.31,-0.5533,3.6057,0.8569,0.0326,7339098059,9155794648,1.16422E+12,105.6573,25.5834,25.0246,1.3946,1.037,1.0834,2.2116,3.2149,0.5591
2019/5/23,-4.6154,-6.6372,0.1391,2.1453,1.9761,0.0817,7000370456,8548109163,1.16584E+12,100.7808,23.8854,25.0594,1.3302,0.9682,1.085,2.1095,3.0016,0.5599
2019/5/24,-1.2903,-1.8957,-0.5556,1.6365,1.1887,0.0281,6910043095,8386059700,1.15936E+12,99.4804,23.4326,24.9202,1.3131,0.9498,1.0789,2.0823,2.9447,0.5568
2019/5/27,2.9412,2.4155,0.2793,1.7161,1.0665,0.0279,7113279657,8588621528,1.1626E+12,102.4063,23.9986,24.9898,1.3517,0.9727,1.0819,2.1435,3.0158,0.5583
2019/5/28,-1.2698,-0.9434,0,1.9559,0.9806,0.0467,7022952296,8507596797,1.1626E+12,101.1059,23.7722,24.9898,1.3345,0.9636,1.0819,2.1163,2.9873,0.5583
2019/5/29,0,-0.4762,-0.4178,2.088,0.7346,0.026,7022952296,8467084431,1.15774E+12,101.1059,23.659,24.8854,1.3345,0.959,1.0774,2.1163,2.9731,0.556
2019/5/30,9.9678,4.3062,0.5594,5.3855,2.3399,0.0489,7722989342,8831695723,1.16422E+12,111.184,24.6778,25.0246,1.4675,1.0003,1.0834,2.3273,3.1011,0.5591
2019/5/31,5.2632,-2.7523,-0.5563,9.2773,1.6354,0.028,8129462465,8588621528,1.15774E+12,117.0358,23.9986,24.8854,1.5448,0.9727,1.0774,2.4497,3.0158,0.556
2019/6/3,-8.3333,-3.7736,-0.2797,5.9879,1.2265,0.0341,7452007259,8264522603,1.1545E+12,107.2828,23.093,24.8158,1.416,0.936,1.0744,2.2456,2.902,0.5544
2019/6/4,-3.9394,0.9804,-0.4208,3.444,0.7693,0.0296,7158443337,8345547334,1.14965E+12,103.0565,23.3194,24.7114,1.3603,0.9452,1.0699,2.1571,2.9304,0.5521
2019/6/5,0.9464,-0.9709,0,3.0661,0.6605,0.0305,7226188858,8264522603,1.14965E+12,104.0318,23.093,24.7114,1.3731,0.936,1.0699,2.1776,2.902,0.5521
2019/6/6,-5,-3.4314,-0.9859,2.5667,1.155,0.0355,6864879415,7980936043,1.13831E+12,98.8302,22.3006,24.4678,1.3045,0.9039,1.0593,2.0687,2.8024,0.5467
2019/6/10,2.3026,2.0305,0.2845,2.6084,0.6499,0.0317,7022952296,8142985506,1.14155E+12,101.1059,22.7534,24.5374,1.3345,0.9223,1.0623,2.1163,2.8593,0.5482
2019/6/11,3.8585,4.9751,0.8511,3.2926,1.1001,0.0686,7293934378,8548109163,1.15127E+12,105.0071,23.8854,24.7462,1.386,0.9682,1.0714,2.198,3.0016,0.5529
2019/6/12,0,0.9479,-0.7032,3.6026,0.9145,0.0369,7293934378,8629133894,1.14317E+12,105.0071,24.1118,24.5722,1.386,0.9773,1.0639,2.198,3.03,0.549
2019/6/13,9.9071,2.3474,0,5.3272,1.0702,0.0527,8016553264,8831695723,1.14317E+12,115.4103,24.6778,24.5722,1.5233,1.0003,1.0639,2.4157,3.1011,0.549
2019/6/14,-3.3803,-3.211,-0.8499,7.1457,0.7625,0.0403,7745571182,8548109163,1.13345E+12,111.5091,23.8854,24.3634,1.4718,0.9682,1.0548,2.3341,3.0016,0.5443
2019/6/17,-3.207,1.4218,0.1429,3.0963,0.561,0.0317,7497170940,8669646260,1.13507E+12,107.933,24.225,24.3982,1.4246,0.9819,1.0563,2.2592,3.0442,0.5451
2019/6/18,1.2048,-1.4019,-1.1412,2.1756,0.4377,0.065,7587498300,8548109163,1.12212E+12,109.2334,23.8854,24.1197,1.4418,0.9682,1.0443,2.2864,3.0016,0.5389
2019/6/19,0,1.8957,0.1443,2.9994,0.8134,0.0716,7587498300,8710158626,1.12374E+12,109.2334,24.3382,24.1545,1.4418,0.9865,1.0458,2.2864,3.0585,0.5397
2019/6/20,10.119,3.2558,0.5764,5.1138,1.4284,0.0916,8355280867,8993745185,1.13022E+12,120.2868,25.1306,24.2937,1.5877,1.0186,1.0518,2.5178,3.158,0.5428
2019/6/21,4.8649,1.8018,0.7163,9.7371,1.5504,0.0853,8761753990,9155794648,1.13831E+12,126.1386,25.5834,24.4678,1.6649,1.037,1.0593,2.6403,3.2149,0.5467
2019/6/24,2.8351,-1.7699,-0.2845,6.4018,0.8538,0.0516,9010154232,8993745185,1.13507E+12,129.7147,25.1306,24.3982,1.7121,1.0186,1.0563,2.7151,3.158,0.5451
2019/6/25,0.2506,-2.2523,-0.7133,7.8678,1.4226,0.0548,9032736072,8791183357,1.12698E+12,130.0398,24.5646,24.2241,1.7164,0.9957,1.0488,2.7219,3.0869,0.5412
2019/6/26,2,0,0.431,6.7012,0.8446,0.0548,9213390793,8791183357,1.13184E+12,132.6406,24.5646,24.3285,1.7507,0.9957,1.0533,2.7764,3.0869,0.5436
2019/6/27,-4.6569,-0.4608,0,5.3873,0.7649,0.0662,8784335830,8750670991,1.13184E+12,126.4637,24.4514,24.3285,1.6692,0.9911,1.0533,2.6471,3.0727,0.5436
2019/6/28,-0.7712,-3.7037,-0.2898,3.4202,1.0409,0.0363,8716590309,8426572066,1.11402E+12,125.4884,23.5458,23.9457,1.6563,0.9544,1.0367,2.6267,2.9589,0.535
2019/7/1,1.5544,1.4423,0.7267,4.0716,1.8074,0.076,8852081351,8548109163,1.12212E+12,127.439,23.8854,24.1197,1.6821,0.9682,1.0443,2.6675,3.0016,0.5389
2019/7/2,-1.5306,-1.4218,-0.2886,3.6407,1.0491,0.0427,8716590309,8426572066,1.11888E+12,125.4884,23.5458,24.0501,1.6563,0.9544,1.0413,2.6267,2.9589,0.5373
2019/7/3,-3.3679,-1.9231,-0.4342,2.8352,1.0554,0.0453,8423026387,8264522603,1.11402E+12,121.2621,23.093,23.9457,1.6006,0.936,1.0367,2.5382,2.902,0.535
2019/7/4,-2.681,0.4902,0.2907,2.2166,0.7073,0.0416,8197207985,8305034969,1.11726E+12,118.0111,23.2062,24.0153,1.5576,0.9406,1.0397,2.4702,2.9162,0.5366
2019/7/5,0.551,-0.4878,-0.5797,2.1988,0.5658,0.0712,8242371666,8264522603,1.11079E+12,118.6613,23.093,23.8761,1.5662,0.936,1.0337,2.4838,2.902,0.5335
2019/7/8,-5.4795,-1.9608,-1.6035,2.2717,0.816,0.0731,7790734862,8102473140,1.09297E+12,112.1593,22.6402,23.4932,1.4804,0.9177,1.0171,2.3477,2.8451,0.5249
2019/7/9,-0.2899,0.5,-0.5926,1.4906,0.468,0.042,7768153022,8142985506,1.0865E+12,111.8342,22.7534,23.354,1.4761,0.9223,1.0111,2.3409,2.8593,0.5218
2019/7/10,-1.7442,-0.995,-0.7452,1.4894,0.616,0.0414,7632661981,8061960774,1.0784E+12,109.8836,22.527,23.18,1.4504,0.9131,1.0036,2.3,2.8309,0.5179
2019/7/11,10.0592,0.5025,0.1502,3.5544,0.6694,0.0414,8400444547,8102473140,1.08002E+12,120.937,22.6402,23.2148,1.5963,0.9177,1.0051,2.5314,2.8451,0.5187
