ÈÕÆÚ,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH
2014/7/22,6.3328,5.0548,,,,,,,5.573,4.8247,4.288,8.4332,,,,,2.5619,,8.04,3.2944,,1.8556,2.9451,2.7287,,1.9771,,,3.1011,2.0374,,3.494,
2014/7/23,6.3524,5.0548,,,,,,,5.5853,4.8247,4.288,8.5093,,,,,2.5619,,8.0733,3.2993,,1.8556,2.961,2.7367,,1.9853,,,3.125,2.0295,,3.5457,
2014/7/24,6.6127,5.1694,,,,,,,5.7329,4.9722,4.4089,8.7374,,,,,2.6284,,8.5139,3.4119,,1.887,3.0406,2.7685,,2.0263,,,3.1727,2.0533,,3.7355,
2014/7/25,6.6518,5.2669,,,,,,,5.776,5.0091,4.4373,8.8642,,,,,2.6485,,8.5888,3.4608,,1.9263,3.0565,2.8003,,2.0427,,,3.1965,2.0691,,3.7614,
2014/7/28,7.0162,5.6279,,,,,,,6.0036,5.3778,4.7076,9.2698,,,,,2.7625,,9.071,3.5538,,1.9892,3.359,2.864,,2.1329,,,3.3079,2.1405,,3.9167,
2014/7/29,7.0423,5.6967,,,,,,,6.0159,5.3901,4.7004,9.3205,,,,,2.8228,,9.1043,3.5783,,1.9814,3.5819,2.856,,2.1576,,,3.3079,2.1563,,3.9081,
2014/7/30,6.9967,5.6164,,,,,,,5.9728,5.3225,4.6791,9.2867,,,,,2.8228,,9.0793,3.5342,,1.9578,3.4943,2.8401,,2.1247,,,3.2681,2.1246,,3.8736,
2014/7/31,7.0748,5.7597,,,,,,,6.0282,5.4085,4.7289,9.3543,,,,,2.8597,,9.204,3.5979,,1.9814,3.6615,2.864,,2.1494,,,3.2999,2.1484,,3.9167,
2014/8/1,6.9642,5.6738,,,,,,,6.0036,5.3901,4.672,9.312,,,,,2.8228,,9.0793,3.5636,,1.9814,3.558,2.856,,2.1822,,,3.2999,2.1484,,3.8391,
2014/8/4,7.1139,5.7483,,,,,,,6.102,5.4639,4.7573,9.5064,,,,,2.8664,,9.229,3.6175,,1.9892,3.5819,2.8719,,2.2806,,,3.3158,2.1642,,3.8994,
2014/8/5,7.0423,5.6967,,,,,,,6.0712,5.4147,4.7004,9.4472,,,,,2.8262,,9.0377,3.5881,,1.9892,3.5182,2.856,,2.2642,,,3.3238,2.1563,,3.9081,
2014/8/6,6.9316,5.6566,,,,,,,5.9913,5.4208,4.6293,9.2782,,,,,2.796,,8.8631,3.5783,,1.9892,3.5023,2.8481,,2.2478,,,3.292,2.1484,,3.8304,
2014/8/7,6.834,5.5305,,,,,,,5.8805,5.3348,4.544,9.0754,,,,,2.7591,,8.7634,3.5147,,1.9578,3.4705,2.8003,,2.2068,,,3.2522,2.1246,,3.7959,
2014/8/8,6.86,5.5419,,,,,,,5.8682,5.3102,4.5511,9.1515,,,,,2.7625,,8.78,3.5244,,1.9656,3.5023,2.7924,,2.2314,,,3.2522,2.1325,,3.8132,
2014/8/11,6.9707,5.6451,,,,,,,5.9667,5.3778,4.608,9.3627,,,,,2.7926,,8.9047,3.5489,,1.9814,3.5182,2.8321,,2.2642,,,3.276,2.1484,,3.8736,
2014/8/12,6.8991,5.5935,,,,,,,5.9297,5.3041,4.5724,9.2191,,,,,2.7759,,8.8133,3.5,,1.9735,3.4625,2.8083,,2.2478,,,3.2601,2.1405,,3.8391,
2014/8/13,6.9316,5.5649,,,,,,,5.9113,5.261,4.5511,9.1515,,,,,2.7558,,8.7966,3.4853,,1.9735,3.4307,2.7924,,2.2478,,,3.284,2.1405,,3.8045,
2014/8/14,6.86,5.4961,,,,,,,5.9051,5.2303,4.5013,9.0754,,,,,2.739,,8.7218,3.4559,,1.9656,3.4147,2.7924,,2.2232,,,3.2601,2.1325,,3.7787,
2014/8/15,6.8861,5.5477,,,,,,,5.9543,5.261,4.5156,9.1177,,,,,2.7591,,8.7467,3.4657,,1.9814,3.4386,2.8003,,2.2314,,,3.2681,2.1405,,3.8304,
2014/8/18,6.9316,5.5763,,,,,,,5.979,5.2672,4.5156,9.1261,,,,,2.7692,,8.7467,3.4755,,1.9656,3.4466,2.7924,,2.2314,,,3.2681,2.1405,,3.8304,
2014/8/19,6.8861,5.5706,,,,,,,5.9728,5.2856,4.5511,9.1092,,,,,2.7692,,8.7467,3.4706,,1.9735,3.4227,2.8003,,2.2232,,,3.2601,2.1325,,3.8132,
2014/8/20,6.8145,5.5935,,,,,,,5.9297,5.2365,4.5227,9.0585,,,,,2.7658,,8.6553,3.4559,,1.9656,3.4068,2.8003,,2.215,,,3.2522,2.1405,,3.7959,
2014/8/21,6.7299,5.5076,,,,,,,5.8436,5.1688,4.4942,8.9571,,,,,2.7457,,8.5721,3.4265,,1.9499,3.3829,2.7844,,2.1904,,,3.2363,2.1325,,3.7442,
2014/8/22,6.7364,5.5591,,,,,,,5.8682,5.2365,4.5013,9.0501,,,,,2.7658,,8.6137,3.4951,,1.9499,3.3988,2.7924,,2.2068,,,3.2363,2.1484,,3.7528,
2014/8/25,6.6453,5.5419,,,,,,,5.8067,5.1443,4.4658,8.9402,,,,,2.7424,,8.5139,3.4608,,1.9342,3.3511,2.7844,,2.1986,,,3.2204,2.1405,,3.7097,
2014/8/26,6.6322,5.519,,,,,,,5.819,5.175,4.4871,8.9571,,,,,2.7289,,8.5306,3.5196,,1.9342,3.3749,2.7765,,2.1986,,,3.2283,2.1246,,3.6924,
2014/8/27,6.6648,5.4789,,,,,,,5.8129,5.1688,4.4658,8.9318,,,,,2.7323,,8.5389,3.5881,,1.9263,3.3511,2.7765,,2.1904,,,3.2124,2.1167,,3.6838,
2014/8/28,6.6062,5.3929,,,,,,,5.7575,5.1012,4.4089,8.8473,,,,,2.7256,,8.4474,3.5147,,1.8949,3.2953,2.7367,,2.1494,,,3.1806,2.085,,3.6493,
2014/8/29,6.6713,5.4273,,,,,,,5.8252,5.1811,4.4516,8.9233,,,,,2.7491,,8.5805,3.5881,,1.9106,3.3351,2.7526,,2.1904,,,3.1965,2.1246,,3.6924,
2014/9/1,6.7038,5.4674,,,,,,,5.8375,5.1873,4.4444,8.9064,,,,,2.7558,,8.5721,3.6028,,1.9185,3.3431,2.7685,,2.174,,,3.1886,2.1088,,3.701,
2014/9/2,6.8015,5.5706,,,,,,,5.9051,5.2733,4.5084,9.0332,,,,,2.8027,,8.6969,3.6615,,1.942,3.4625,2.8003,,2.1986,,,3.2363,2.1325,,3.7442,
2014/9/3,6.834,5.5935,,,,,,,5.9543,5.2918,4.5298,9.1092,,,,,2.8195,,8.7717,3.7741,,1.9656,3.4625,2.8242,,2.2232,,,3.2681,2.1484,,3.8132,
2014/9/4,6.8665,5.6164,,,,,,,5.9728,5.3041,4.5511,9.1515,,,,,2.8295,,8.8049,3.8622,,1.9735,3.4784,2.856,,2.2396,,,3.284,2.1563,,3.8132,
2014/9/5,6.8796,5.6623,,,,,,,5.9913,5.3471,4.5796,9.236,,,,,2.8362,,8.8299,3.872,,1.9814,3.5023,2.8719,,2.256,,,3.3079,2.1722,,3.8391,
2014/9/9,6.808,5.6394,,,,,,,5.9667,5.3041,4.5511,9.1261,,,,,2.8429,,8.7218,3.7741,,1.9735,3.4545,2.856,,2.2396,,,3.2999,2.1642,,3.8045,
2014/9/10,6.7234,5.6222,,,,,,,5.899,5.2487,4.5013,9.0501,,,,,2.8195,,8.622,3.7447,,1.9578,3.4307,2.8321,,2.2314,,,3.2681,2.1484,,3.7959,
2014/9/11,6.7494,5.6508,,,,,,,5.9051,5.2426,4.5156,8.9825,,,,,2.8329,,8.6137,3.7251,,1.9499,3.4307,2.8242,,2.2314,,,3.2681,2.1405,,3.7614,
2014/9/12,6.7494,5.6451,,,,,,,5.9051,5.2242,4.5156,9.0332,,,,,2.8362,,8.622,3.7594,,1.9656,3.4386,2.8401,,2.2478,,,3.284,2.1563,,3.77,
2014/9/15,6.7103,5.6279,,,,,,,5.9051,5.1934,4.4871,8.974,,,,,2.8496,,8.5721,3.8182,,1.9499,3.4307,2.8401,,2.2232,,,3.276,2.1484,,3.8045,
2014/9/16,6.6713,5.5993,,,,,,,5.9174,5.1934,4.4587,8.9402,,,,,2.8832,,8.5056,3.7692,,1.9656,3.4227,2.8242,,2.256,,,3.2681,2.1563,,3.7873,
2014/9/17,6.6778,5.605,,,,,,,5.8867,5.1688,4.4516,8.9402,,,,,2.853,,8.5222,3.8524,,1.9578,3.4307,2.8321,,2.2478,,,3.2681,2.1405,,3.7787,
2014/9/18,6.7234,5.6852,,,,,,,5.9851,5.1811,4.48,8.9318,,,,,2.863,,8.5555,3.8671,,1.9656,3.4943,2.8321,,2.2724,,,3.2681,2.1563,,3.9512,
2014/9/19,6.7559,5.7024,,,,,,,6.0589,5.1934,4.4871,8.974,,,,,2.8765,,8.5971,3.9063,,1.9656,3.5023,2.8321,,2.2806,,,3.276,2.1563,,3.9167,
2014/9/22,6.5476,5.5763,,,,,,,5.9113,5.089,4.3947,8.7543,,,,,2.8161,,8.3892,3.8475,,1.9263,3.3988,2.7765,,2.2068,,,3.2204,2.1167,,3.8218,
2014/9/23,6.5737,5.605,,,,,,,5.9236,5.1381,4.4089,8.7797,,,,,2.8262,,8.4142,3.9601,,1.9342,3.3988,2.7844,,2.2396,,,3.2204,2.1246,,3.8736,
2014/9/24,6.6908,5.6967,,,,,,,6.0036,5.1934,4.4658,8.9318,,,,,2.8664,,8.5888,3.9846,,1.9499,3.4466,2.8162,,2.2724,,,3.2681,2.1405,,3.9167,
2014/9/25,6.6257,5.6566,,,,,,,5.9728,5.1688,4.4444,8.8726,,,,,2.853,,8.5222,3.9112,,1.9578,3.4386,2.8242,,2.2642,,,3.2601,2.1405,,3.9598,
2014/9/26,6.5867,5.6967,,,,,,,5.979,5.1934,4.4302,8.8304,,,,,2.9066,,8.4807,3.9014,,1.9578,3.4227,2.8242,,2.2642,,,3.2681,2.1325,,3.9081,
2014/9/29,6.5867,5.8572,,,,,,,6.0036,5.218,4.4373,8.7881,,,,,2.967,,8.5139,3.9258,,1.9499,3.4227,2.8003,,2.2806,,,3.2442,2.1246,,3.9253,
2014/9/30,6.5997,5.8915,,,,,,,5.9974,5.218,4.4373,8.7797,,,,,3.0173,,8.4973,3.9307,,1.9578,3.4147,2.8083,,2.2724,,,3.2363,2.1405,,3.9167,
2014/10/8,6.6778,5.9087,,,,,,,6.0528,5.2487,4.5653,8.8304,,,,,3.0508,,8.5971,3.9209,,1.9578,3.4227,2.8083,,2.2806,,,3.2522,2.1325,,3.9512,
2014/10/9,6.6387,5.8056,,,,,,,6.0589,5.2242,4.5653,8.8304,,,,,3.0206,,8.5888,3.9552,,1.9578,3.4147,2.8003,,2.2724,,,3.2522,2.1405,,3.934,
2014/10/10,6.6127,5.7769,,,,,,,6.0466,5.2365,4.5013,8.8473,,,,,3.0038,,8.5389,3.9258,,1.9499,3.3909,2.7924,,2.256,,,3.2363,2.1325,,3.9598,
2014/10/13,6.5737,5.7024,,,,,,,5.9851,5.2119,4.4516,8.805,,,,,3.0005,,8.4391,3.8279,,1.9342,3.367,2.7685,,2.2478,,,3.2124,2.1167,,3.9167,
2014/10/14,6.5867,5.7311,,,,,,,5.979,5.2057,4.4444,8.7543,,,,,2.9837,,8.4308,3.7986,,1.9342,3.3511,2.7685,,2.2232,,,3.2283,2.1088,,3.9167,
2014/10/15,6.6127,5.7655,,,,,,,6.022,5.2365,4.4516,8.805,,,,,3.0307,,8.4557,3.8377,,1.942,3.367,2.7844,,2.2314,,,3.2283,2.1167,,3.9857,
2014/10/16,6.6387,5.8228,,,,,,,6.0835,5.2549,4.4729,8.7797,,,,,3.0776,,8.4557,3.8475,,1.9499,3.3749,2.8003,,2.2396,,,3.2442,2.1167,,4.0979,
2014/10/17,6.5867,5.754,,,,,,,6.0589,5.218,4.4658,8.7628,,,,,3.0843,,8.4308,3.8133,,1.9342,3.3511,2.8003,,2.215,,,3.2442,2.1167,,4.0116,
2014/10/20,6.6192,5.7826,,,,,,,6.0897,5.2426,4.48,8.7797,,,,,3.0776,,8.5139,3.8133,,1.942,3.359,2.8003,,2.2232,,,3.2522,2.1246,,4.1065,
2014/10/21,6.5671,5.7139,,,,,,,6.0159,5.2242,4.4373,8.7628,,,,,3.0005,,8.4225,3.7741,,1.9342,3.3511,2.7924,,2.2068,,,3.2283,2.1167,,4.0116,
2014/10/22,6.5737,5.7712,,,,,,,6.0159,5.1996,4.4373,8.7543,,,,,3.0005,,8.4557,3.7986,,1.942,3.3511,2.7844,,2.2068,,,3.2283,2.1246,,4.0116,
2014/10/23,6.6648,5.7884,,,,,,,5.9974,5.1504,4.4231,8.7797,,,,,3.0743,,8.5056,3.8084,,1.9263,3.3351,2.8003,,2.1822,,,3.2283,2.1167,,3.9943,
2014/10/24,6.6257,5.8056,,,,,,,5.9543,5.132,4.416,8.7543,,,,,3.0877,,8.5139,3.7937,,1.9263,3.3431,2.8003,,2.174,,,3.2204,2.1088,,3.9771,
2014/10/27,6.5216,5.6451,,,,,,,5.8252,5.0459,4.352,8.5853,,,,,2.9904,,8.3227,3.73,,1.9106,3.2953,2.7765,,2.1494,,,3.1727,2.0691,,3.8218,
2014/10/28,6.6192,5.7483,,,,,,,5.899,5.0828,4.3947,8.6867,,,,,3.0642,,8.4391,3.7888,,1.9263,3.3272,2.8003,,2.174,,,3.2124,2.0929,,3.8822,
2014/10/29,6.7038,5.8629,,,,,,,5.9667,5.132,4.4444,8.7712,,,,,3.1279,,8.5472,3.8426,,1.9499,3.367,2.8162,,2.2068,,,3.2363,2.1325,,4.0202,
2014/10/30,6.7884,6.0635,,,,,,,6.0343,5.1934,4.4587,8.8473,,,,,3.2855,,8.6885,3.9063,,1.9656,3.4068,2.856,,2.3052,,,3.2522,2.1484,,4.0892,
2014/10/31,7.179,6.585,,,,,,,6.2742,5.3963,4.5796,9.1261,,,,,3.5972,,9.0294,4.1265,,2.0128,3.5103,2.9117,,2.4447,,,3.3238,2.2197,,4.2186,
2014/11/3,7.231,6.5162,,,,,,,6.2496,5.4085,4.5298,9.0332,,,,,3.5805,,8.9463,4.0629,,1.9971,3.4784,2.8878,,2.4037,,,3.292,2.2039,,4.1841,
2014/11/4,7.0618,6.4475,,,,,,,6.1942,5.3286,4.4871,8.9571,,,,,3.5939,,8.8548,4.014,,1.9971,3.4545,2.8958,,2.3873,,,3.3079,2.2118,,4.1324,
2014/11/5,7.0423,6.3959,,,,,,,6.145,5.261,4.5013,8.8811,,,,,3.5268,,8.7218,3.965,,1.9656,3.4386,2.8481,,2.3544,,,3.284,2.188,,4.2186,
2014/11/6,7.0553,6.4073,,,,,,,6.1696,5.261,4.5013,8.9149,,,,,3.5268,,8.7135,3.9797,,1.9656,3.4307,2.8401,,2.3544,,,3.284,2.1801,,4.1669,
2014/11/7,7.1009,6.499,,,,,,,6.2619,5.2795,4.5084,8.9318,,,,,3.6744,,8.8049,3.9993,,1.9578,3.4466,2.8401,,2.3709,,,3.292,2.196,,4.2445,
2014/11/10,7.2505,6.7054,,,,,,,6.4895,5.4208,4.7147,9.0923,,,,,3.8654,,8.9962,4.0825,,2.0049,3.5341,2.9197,,2.4365,,,3.3397,2.2673,,4.443,
2014/11/11,7.3352,6.6882,,,,,,,6.7171,5.5622,4.8356,9.312,,,,,3.7816,,9.1791,4.1363,,2.115,3.749,3.031,,2.5267,,,3.451,2.4972,,4.5465,
2014/11/12,7.2896,6.6538,,,,,,,6.7971,5.5868,4.8427,9.2867,,,,,3.7749,,9.1625,4.151,,2.0836,3.7013,2.9913,,2.5349,,,3.4271,2.4417,,4.5033,
2014/11/13,7.192,6.5563,,,,,,,6.7294,5.5438,4.8569,9.2698,,,,,3.7079,,9.0959,4.107,,2.0757,3.6933,2.9913,,2.5103,,,3.4192,2.4576,,4.443,
2014/11/14,7.1139,6.4589,,,,,,,6.7048,5.4884,4.8142,9.2275,,,,,3.6073,,9.0294,4.0433,,2.0993,3.6615,3.0072,,2.4857,,,3.4748,2.4496,,4.3739,
2014/11/17,7.0032,6.4131,,,,,,,6.6125,5.4208,4.6791,9.1261,,,,,3.6107,,8.8964,4.0042,,2.0521,3.5819,2.9833,,2.4447,,,3.4112,2.3941,,4.2704,
2014/11/18,6.9056,6.2698,,,,,,,6.428,5.3102,4.5938,8.9825,,,,,3.5168,,8.7717,3.965,,1.9971,3.4864,2.9594,,2.3791,,,3.3397,2.3228,,4.2359,
2014/11/19,6.9186,6.2641,,,,,,,6.4403,5.2795,4.5867,8.9909,,,,,3.5335,,8.7467,3.9454,,1.9971,3.4784,2.9356,,2.3627,,,3.3317,2.3149,,4.2618,
2014/11/20,6.9186,6.287,,,,,,,6.5018,5.3102,4.5796,8.9487,,,,,3.5905,,8.7717,3.9307,,1.9971,3.4864,2.9276,,2.3627,,,3.3158,2.3149,,4.2877,
2014/11/21,7.0293,6.4761,,,,,,,6.6371,5.3778,4.6578,9.1261,,,,,3.7515,,8.8964,4.014,,2.0207,3.5262,2.9674,,2.4037,,,3.3556,2.3387,,4.3912,
2014/11/24,7.0162,6.6308,,,,,,,6.6802,5.3963,4.6293,9.1768,,,,,3.7917,,8.9047,4.0237,,2.0128,3.5262,2.9674,,2.4119,,,3.3715,2.3307,,4.3998,
2014/11/25,7.1464,6.7054,,,,,,,6.8155,5.4516,4.672,9.3881,,,,,3.8353,,9.0045,4.0335,,2.0521,3.5739,2.9992,,2.4529,,,3.4033,2.3545,,4.443,
2014/11/26,7.2961,6.9919,,,,,,,6.9631,5.5929,4.7644,9.574,,,,,4.023,,9.1791,4.1216,,2.0914,3.7013,3.039,,2.6252,,,3.4589,2.4179,,4.5896,
2014/11/27,7.3612,7.0893,,,,,,,7.0616,5.6851,4.8,9.6331,,,,,4.0834,,9.2955,4.1706,,2.115,3.8605,3.0469,,2.8303,,,3.4907,2.4417,,4.788,
2014/11/28,8.0967,7.8,,,,,,,7.6275,6.2567,5.2124,10.2669,,,,,4.4689,,10.0937,4.4937,,2.2408,4.2505,3.214,,3.1174,,,3.7372,2.6399,,5.2712,
2014/12/1,7.9339,7.5707,,,,,,,7.4798,6.3489,5.1129,10.2331,,,,,4.2879,,9.9108,4.3664,,2.2172,4.3142,3.1901,,3.2076,,,3.8088,2.6795,,5.4264,
2014/12/2,8.5392,7.9891,,,,,,,7.9166,6.8713,5.6249,10.7317,,,,,4.489,,10.4678,4.5769,,2.3273,4.744,3.3254,,3.4455,,,4.0314,2.8222,,5.7543,
2014/12/3,8.5262,7.8,,,,,,,7.7382,6.6931,5.8453,10.6894,,,,,4.3381,,10.2932,4.5279,,2.2959,4.6644,3.2617,,3.2815,,,3.9281,2.7033,,5.5472,
2014/12/4,9.086,8.184,,,,,,,8.1626,7.1172,6.3929,11.526,,,,,4.5393,,11.0498,4.7727,,2.3981,4.9271,3.397,,3.4783,,,4.1189,2.7985,,5.8405,
2014/12/5,9.457,8.3444,,,,,,,8.3226,7.2401,6.464,11.7879,,,,,4.5728,,11.3076,4.8559,,2.6025,4.9748,3.6516,,3.4701,,,4.5324,2.9253,,5.9441,
2014/12/8,9.9126,8.3272,,,,,,,8.4948,7.3876,6.5707,11.7964,,,,,4.5728,,11.5736,4.8951,,2.6418,5.0146,3.6834,,3.4783,,,4.8584,2.9015,,5.9786,
2014/12/9,8.9233,7.4962,,,,,,,7.7813,6.6501,5.9236,11.019,,,,,4.137,,10.6424,4.4594,,2.3981,4.5291,3.3413,,3.2815,,,4.3893,2.6399,,5.4782,
2014/12/10,9.2357,7.6968,,,,,,,8.095,6.8652,6.144,11.9316,,,,,4.2175,,11.0748,4.6993,,2.4374,4.5848,3.4208,,3.3553,,,4.4847,2.6875,,5.599,
2014/12/11,9.0599,7.6968,,,,,,,8.0273,6.7607,6.1227,12.033,,,,,4.3046,,11.0166,4.6846,,2.3981,4.4893,3.3413,,3.2486,,,4.3416,2.6478,,5.4523,
2014/12/12,9.0729,7.8057,,,,,,,7.9842,6.6992,5.9876,11.7541,,,,,4.261,,10.9002,4.6209,,2.3902,4.5291,3.3492,,3.2076,,,4.3257,2.6478,,5.4092,
2014/12/15,8.8386,7.6567,,,,,,,7.8489,6.6009,5.8524,11.5091,,,,,4.2376,,10.6757,4.5279,,2.3588,4.4336,3.2856,,3.1502,,,4.2143,2.6082,,5.3057,
2014/12/16,9.3658,8.0522,,,,,,,8.1749,6.8959,6.1227,11.9992,,,,,4.6131,,11.1163,4.7237,,2.4374,4.6167,3.3811,,3.3635,,,4.4847,2.6954,,5.6249,
2014/12/17,9.9972,8.8602,,,,,,,8.6793,7.4122,6.7342,12.7597,,,,,5.0556,,11.8729,5.0419,,2.5475,4.8953,3.5561,,3.5932,,,4.7232,2.8064,,6.1856,
2014/12/18,9.6913,8.5336,,,,,,,8.544,7.2708,6.8196,12.447,,,,,4.7974,,11.8646,4.9049,,2.4846,4.8316,3.4606,,3.4701,,,4.5801,2.743,,5.9699,
2014/12/19,9.7629,8.7685,,,,,,,8.667,7.32,6.848,12.6076,,,,,4.8209,,12.0476,4.9391,,2.5475,4.943,3.5084,,3.5686,,,4.8425,2.8064,,6.108,
2014/12/22,9.9841,8.9118,,,,,,,9.0299,7.5843,7.4738,12.9878,,,,,4.898,,12.4633,5.1056,,2.7991,5.1818,3.747,,3.7163,,,5.2401,3.0838,,6.3927,
2014/12/23,9.6001,8.4361,,,,,,,8.6793,7.1909,7.4667,12.7005,,,,,4.66,,11.9311,4.8804,,2.6418,4.9112,3.564,,3.4783,,,4.9777,2.9491,,6.0907,
2014/12/24,9.1576,8.035,,,,,,,8.2795,6.8959,7.3244,12.0837,,,,,4.4354,,11.4572,4.6895,,2.5239,4.6485,3.4447,,3.3143,,,4.7073,2.8302,,5.8147,
2014/12/25,9.5611,8.5106,,,,,,,8.7654,7.5843,7.6373,12.4724,,,,,4.6399,,12.0476,4.9195,,2.6261,4.8395,3.5481,,3.4701,,,5.0254,2.9491,,6.0217,
2014/12/26,9.8279,8.7972,,,,,,,9.0853,7.8301,7.7511,12.9625,,,,,4.7807,,12.5132,5.0664,,2.7204,5.0306,3.6754,,3.6916,,,5.1526,3.0284,,6.3237,
2014/12/29,9.7108,8.6482,,,,,,,9.196,7.8793,7.6302,12.9202,,,,,4.7505,,12.9289,5.0223,,2.7047,5.0465,3.6675,,3.6834,,,5.1049,3.0521,,6.2805,
2014/12/30,10.0883,8.8258,,,,,,,9.4482,8.1804,7.6658,13.2498,,,,,4.8243,,13.5192,5.2132,,2.7833,5.2614,3.747,,3.9706,,,5.2242,3.1235,,6.9103,
2014/12/31,10.3096,9.015,,,,,,,9.6512,8.2726,7.7369,14.0187,,,,,4.9114,,13.7187,5.3503,,2.917,5.4126,3.8743,,4.0034,,,5.3514,3.29,,7.0225,
2015/1/5,10.4267,9.0035,,,,,,,9.885,8.3218,7.6658,14.0948,,,,,4.9315,,14.0264,5.3993,,3.0585,5.6116,4.0255,,4.0362,,,5.5025,3.504,,7.0397,
2015/1/6,10.2705,8.8258,,,,,,,9.9219,8.1743,7.4098,13.8751,,,,,4.831,,14.1261,5.2965,,3.1057,5.4922,4.0573,,3.9624,,,5.423,3.615,,6.8413,
2015/1/7,10.0753,8.7399,,,,,,,9.725,8.0759,7.4738,13.6554,,,,,4.7673,,13.8102,5.1888,,3.0585,5.3808,4.0096,,3.9049,,,5.2719,3.5991,,6.824,
2015/1/8,9.7368,8.4075,,,,,,,9.3806,7.7748,7.2533,13.1568,,,,,4.5929,,13.2282,5.0223,,2.9327,5.1977,3.8425,,3.7327,,,5.0492,3.4327,,6.5048,
2015/1/9,9.8149,8.5164,,,,,,,9.4913,7.8916,7.3035,13.2751,,,,,4.6432,,13.4527,5.2475,,2.9563,5.1738,3.8823,,3.7737,,,5.089,3.5437,,6.5566,
2015/1/12,9.6132,8.2814,,,,,,,9.3621,7.7809,7.1531,13.1822,,,,,4.5192,,13.328,5.3552,,2.8856,5.1579,3.8345,,3.708,,,4.9697,3.4882,,6.4358,
2015/1/13,9.5546,8.1668,,,,,,,9.3375,7.7318,7.0457,13.0385,,,,,4.4756,,13.2116,5.2916,,2.8777,5.1659,3.8345,,3.7409,,,4.9141,3.5199,,6.3927,
2015/1/14,9.6392,8.2298,,,,,,,9.5282,7.8731,7.1173,13.2751,,,,,4.5125,,13.4444,5.3405,,2.9327,5.2773,3.8902,,3.8065,,,5.0333,3.6388,,6.6084,
2015/1/15,9.9907,8.4992,,,,,,,9.9157,8.3402,7.3249,13.6723,,,,,4.66,,14.0097,5.5853,,3.0349,5.4524,4.0493,,3.9378,,,5.2083,3.8608,,6.8327,
2015/1/16,10.0037,8.4992,,,,,,,10.131,8.3341,7.3106,13.723,,,,,4.6466,,13.9599,5.644,,3.0978,5.739,4.0971,,3.9706,,,5.2798,3.948,,6.7981,
2015/1/19,9.0014,7.6567,,,,,,,9.1161,7.4982,6.5803,12.3625,,,,,4.1839,,12.563,5.0811,,2.7912,5.1659,3.6913,,3.5768,,,4.755,3.5516,,6.1166,
2015/1/20,9.0014,7.8057,,,,,,,9.2268,7.4982,6.7879,12.371,,,,,4.2543,,12.3635,5.037,,2.8069,5.1579,3.6913,,3.5112,,,4.7232,3.5278,,5.9786,
2015/1/21,9.3854,8.2929,,,,,,,9.682,7.9653,7.1459,12.9287,,,,,4.4521,,12.9788,5.3258,,2.9642,5.4445,3.9141,,3.6916,,,4.9856,3.8766,,6.3064,
2015/1/22,9.3073,8.2298,,,,,,,9.6143,7.8854,7.2891,12.785,,,,,4.4186,,12.8208,5.2377,,2.9327,5.4763,3.8823,,3.6424,,,4.93,3.837,,6.2288,
2015/1/23,9.3723,8.2929,,,,,,,9.6143,8.0268,7.4323,12.8188,,,,,4.432,,12.8457,5.2622,,2.9406,5.4604,3.9618,,3.6424,,,4.9379,3.837,,6.2633,
2015/1/26,9.3333,8.3387,,,,,,,9.4913,7.953,7.5111,12.7005,,,,,4.4555,,12.7044,5.2475,,2.917,5.3808,3.922,,3.6014,,,4.8902,3.7894,,6.246,
2015/1/27,9.1055,8.161,,,,,,,9.2329,7.7502,7.2963,12.4301,,,,,4.4018,,12.3884,5.1104,,2.8462,5.1977,3.8027,,3.5276,,,4.7868,3.6705,,6.0907,
2015/1/28,9.1511,8.0292,,,,,,,9.1099,7.6457,7.1173,12.278,,,,,4.365,,12.2804,5.0468,,2.8148,5.0863,3.7311,,3.4948,,,4.7471,3.6071,,6.1684,
2015/1/29,9.0469,7.9605,,,,,,,8.87,7.4675,6.8953,12.1428,,,,,4.2879,,12.006,4.9783,,2.7519,5.0306,3.6277,,3.4291,,,4.6755,3.4882,,6.0476,
2015/1/30,9.0664,7.9605,,,,,,,8.9008,7.4675,6.7808,12.1175,,,,,4.2979,,12.0309,5.0762,,2.7204,4.9589,3.6118,,3.4209,,,4.6517,3.4882,,5.9958,
2015/2/2,8.8712,7.8,,,,,,,8.6363,7.32,6.566,11.9062,,,,,4.2074,,11.6734,4.9146,,2.6182,4.744,3.5084,,3.2815,,,4.5085,3.2741,,5.7629,
2015/2/3,9.0795,7.9891,,,,,,,8.8885,7.4798,6.702,12.3118,,,,,4.2845,,11.9727,5.0077,,2.6733,4.8873,3.58,,3.3881,,,4.6199,3.393,,5.9182,
2015/2/4,8.9233,7.8516,,,,,,,8.7224,7.277,6.5445,12.0837,,,,,4.1906,,11.7316,4.9146,,2.6418,4.7918,3.5084,,3.3225,,,4.5483,3.2741,,5.7974,
