ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2018/9/6,5.62,8.9255,3.3888,4.61,1.54,7.1629,6.5946,5.3625,3.8213,16.31,10.5779,12.8562,9.0023,5.0854,6.8274,8.6267,31.3156,12.9372,4.2,2.1349,5.6757,2.7625,3.72,5.3055,8.6743,6.2107,5.3664,8.3592,15.5643,10.2287,6.8297,0.7612
2018/9/7,5.67,8.9255,3.4085,4.74,1.54,7.1629,6.566,5.3134,3.8015,16.31,10.5977,12.9357,9.1767,5.066,6.8466,8.6546,31.5243,12.957,4.07,2.1645,5.6757,2.7923,3.7,5.3055,8.6943,6.204,5.3664,8.2469,15.5643,10.11,6.9489,0.7711
2018/9/10,5.7,8.9065,3.3394,4.87,1.51,7.1629,6.3465,5.2643,3.7423,14.68,10.3996,12.8264,9.1125,5.0272,6.7794,8.6267,30.9181,13.0162,4.01,2.125,5.6757,2.7525,3.75,5.3354,8.4847,6.0026,5.2781,7.7837,15.3858,9.8627,6.8744,0.7592
2018/9/11,5.75,8.8684,3.3493,4.72,1.46,7.0391,6.4705,5.2545,3.7423,13.21,10.4689,12.7866,9.0574,5.0272,6.7986,8.6267,30.441,13.3125,4.03,2.1349,5.6757,2.7625,3.85,5.5241,8.4847,6.0361,5.2683,7.6854,16.0104,9.9616,6.8372,0.7612
2018/9/12,5.77,8.7352,3.3493,4.62,1.45,7.22,6.4801,5.2348,3.7324,11.89,10.4689,12.8264,9.0941,5.0369,6.8274,8.6173,30.1131,13.2335,4.01,2.1448,5.6757,2.7724,3.75,5.7725,8.4647,5.9489,5.1701,7.7275,16.6548,10.0011,6.8446,0.7681
2018/9/13,5.91,8.6972,3.369,4.42,1.44,7.1724,6.461,5.2545,3.841,10.7,10.5779,12.9059,9.0758,5.1048,6.8849,8.6453,29.4671,13.3619,4.01,2.1744,5.1052,2.7823,3.69,5.6533,8.6244,6.1167,5.1505,7.7556,16.2186,10.0308,6.8372,0.7691
2018/9/14,6.16,8.7162,3.369,4.38,1.45,7.0962,6.4992,5.2446,3.7719,9.63,10.5383,12.9556,9.0574,5.0369,6.8562,8.636,29.7155,13.0656,3.95,2.1942,4.9183,2.7625,3.57,5.395,8.4647,5.9824,5.072,7.6714,16.3078,9.8923,6.7776,0.7632
2018/9/17,6,8.621,3.3295,4.22,1.39,7.0772,6.4801,5.117,3.6238,8.67,10.4095,13.0352,9.0941,4.9399,6.7986,8.636,28.8211,12.7891,3.83,2.1744,4.6724,2.7326,3.57,5.2459,8.295,5.8683,5.0819,7.4748,15.9311,9.2197,6.7404,0.7592
2018/9/18,6.01,8.621,3.3789,4.34,1.41,7.1343,6.3942,5.1857,3.6929,7.8,10.568,12.886,9.1125,5.0078,6.8658,8.6453,29.7155,13.1545,3.87,2.2041,4.7216,2.7724,3.63,5.2857,8.4048,5.922,5.1505,7.6854,15.6634,9.4274,6.7776,0.7642
2018/9/19,6.18,8.6686,3.3888,4.43,1.4,7.2105,6.4515,5.2054,3.7225,7.49,10.667,12.8562,9.1584,5.0757,6.8945,8.5894,31.1864,13.2335,3.89,2.2041,4.7412,2.8221,3.65,5.3055,8.5246,5.9153,5.1603,7.7345,15.7625,9.4966,6.8521,0.7691
2018/9/20,6.22,8.6972,3.3888,4.52,1.41,7.1629,6.4419,5.1366,3.7423,7.64,10.5878,12.8264,9.1767,5.0466,6.8658,8.636,30.4907,13.2335,3.93,2.1843,4.7314,2.8221,3.74,5.3354,8.6843,5.9086,5.1407,7.6503,15.5841,9.7439,6.7999,0.7811
2018/9/21,6.31,8.7923,3.4184,4.66,1.41,7.2772,6.4801,5.1464,3.8015,7.86,10.7166,12.896,9.2332,5.1048,6.9233,8.636,31.1268,13.668,3.96,2.1942,4.8593,2.842,3.74,5.385,8.6843,6.0831,5.1211,7.9311,15.7526,9.7637,6.8446,0.7821
2018/9/25,6.39,8.7733,3.3888,4.66,1.41,7.2581,6.461,5.1857,3.8015,8.35,10.667,13.2241,9.2614,5.0757,6.9329,8.6639,32.0411,13.4211,3.93,2.2041,4.8101,2.832,3.75,5.4049,8.7043,6.0831,5.0819,7.896,15.7427,9.7439,6.9042,0.7821
2018/9/26,6.42,8.8018,3.3987,4.55,1.41,7.382,6.4419,5.1366,3.8114,8.47,10.7067,13.2042,9.3744,5.0757,6.8945,8.6639,31.9815,13.4409,3.95,2.1843,4.8101,2.8221,3.8,5.395,8.6544,6.0563,5.072,7.8889,15.7725,9.833,6.934,0.7781
2018/9/27,6.35,8.8018,3.3394,4.64,1.39,7.3153,6.4133,5.1563,3.7719,7.81,10.568,13.2141,9.3461,4.9884,6.837,8.6546,31.3256,12.9174,3.81,2.1645,4.6724,2.7823,3.56,5.2658,8.4248,5.9421,5.0328,7.7907,15.3065,9.6549,6.8968,0.7681
2018/9/28,6.4,8.8209,3.369,4.71,1.46,7.4201,6.5087,5.2446,3.7916,8.01,10.6472,13.4031,9.3838,5.0078,6.8753,8.6639,32.7964,13.1248,3.83,2.1645,4.7511,2.8121,3.66,5.2857,8.5445,5.9959,5.1113,7.917,15.3759,9.6648,6.9936,0.7751
2018/10/8,6.26,8.6877,3.2999,4.4,1.47,7.2772,6.2988,5.1464,3.6731,7.53,10.4095,13.2141,9.2426,4.8913,6.789,8.6173,30.7293,13.0261,3.96,2.1349,4.5052,2.7625,4.03,5.1863,8.5745,5.8683,4.9543,7.6222,14.9496,9.6252,6.7925,0.7542
2018/10/9,6.34,8.6877,3.3196,4.47,1.46,7.2677,6.4037,5.1661,3.6929,7.46,10.3897,12.9656,9.1955,4.9204,6.8274,8.6267,30.0137,13.0952,3.97,2.1448,4.6724,2.7625,4.17,5.1963,9.0237,5.828,4.9936,7.7556,14.9794,10.0605,6.7329,0.7681
2018/10/10,6.34,8.6972,3.3196,4.45,1.46,7.2962,6.3942,5.1759,3.7225,7.26,10.4392,12.9656,9.2049,4.9301,6.8945,8.636,29.8149,13.2828,3.9,2.1448,4.6134,2.7525,3.94,5.1963,8.9239,5.8481,4.9739,8.0784,15.2272,10.3375,6.7255,0.7502
2018/10/11,5.71,8.3546,3.0133,4.01,1.39,7.0105,6.2988,4.9991,3.4362,6.53,9.5775,12.7667,8.7438,4.5419,6.2041,8.4031,27.6285,12.0879,3.82,1.9965,4.2199,2.4743,4.33,4.7194,8.295,5.3043,4.8366,7.4117,13.7501,10.5254,6.3382,0.7203
2018/10/12,5.71,8.5259,2.9442,4.02,1.32,7.22,6.2892,4.9107,3.3671,6,9.4686,12.9159,8.7438,4.5517,6.2137,8.4217,29.0099,11.7719,3.53,1.9669,4.1019,2.4644,4.15,4.7094,7.9756,5.405,4.8758,7.1029,13.8988,10.288,6.3307,0.7023
2018/10/15,5.42,8.4593,2.9145,4,1.32,7.1534,6.0124,4.8714,3.3276,6.25,9.3696,12.9258,8.6967,4.5322,6.1466,8.4124,28.5329,11.604,3.4,1.9669,4.0822,2.4644,4.15,4.6697,7.7061,5.4386,4.8562,6.8993,14.0871,10.7925,6.3009,0.6804
2018/10/16,5.43,8.3736,2.875,3.9,1.33,6.9152,5.9838,4.95,3.3374,6.38,9.1418,12.8463,8.6308,4.3867,6.1178,8.3099,28.4931,11.2386,3.23,1.9076,4.033,2.4047,3.91,4.5107,7.187,5.3311,4.8268,6.7028,14.2259,10.5947,6.2935,0.6424
2018/10/17,5.49,8.5544,2.9145,3.99,1.31,6.7152,5.9552,4.9402,3.3572,6.24,8.9833,12.8463,8.7155,4.4061,6.1562,8.3099,29.4174,11.0114,3.25,1.9273,4.0625,2.4345,4.04,4.5306,7.2669,5.3714,4.8072,6.794,14.3746,10.3869,6.2562,0.6325
2018/10/18,5.35,8.4973,2.8355,3.63,1.24,6.5247,5.5353,4.9304,3.3374,5.62,8.7159,12.7767,8.612,4.3284,6.0507,8.2167,29.1689,10.883,3.17,1.8483,3.8559,2.3849,3.97,4.2822,6.9774,5.217,4.5913,6.6116,14.2259,9.3483,6.0775,0.5976
2018/10/19,5.46,8.602,2.8948,3.65,1.18,6.6676,4.9817,4.9696,3.3671,5.54,8.8743,12.8363,8.7155,4.4158,6.1178,8.2261,30.9578,11.1102,3.12,1.868,3.974,2.4047,3.81,4.3418,7.0872,5.3916,4.6208,6.794,14.5035,8.8536,6.1296,0.6195
2018/10/22,5.63,8.9636,3.0726,4.02,1.23,6.9152,5.039,5.0973,3.5152,5.88,9.2507,13.4826,8.9696,4.5905,6.3863,8.4403,33.4424,11.4855,3.4,1.957,4.1707,2.5339,3.98,4.779,7.3667,5.5594,4.9151,7.1801,14.9695,9.1801,6.4648,0.6734
2018/10/23,5.59,8.8018,3.0035,4.21,1.22,6.8485,5.039,5.0384,3.5053,6.13,9.1021,13.1147,8.8943,4.4837,6.3192,8.3658,32.697,11.3966,3.4,1.9471,4.2199,2.5339,4.12,4.8386,7.4765,5.4184,4.8758,7.2643,14.6621,9.2197,6.3158,0.6734
2018/10/24,5.53,8.8018,3.0331,4.02,1.2,6.8485,4.7813,5.0482,3.5349,6.1,9.1319,13.0749,8.9038,4.6002,6.3575,8.2913,32.4685,11.3373,3.43,1.957,4.2101,2.5339,4.12,4.8187,7.5763,5.4386,4.8464,7.2924,14.8703,9.0119,6.3307,0.6754
2018/10/25,5.37,8.7162,3.0825,3.96,1.18,6.7438,4.3996,5.0777,3.5448,6.01,9.3002,13.0749,9.1579,4.736,6.3575,8.282,31.7529,11.2583,3.38,1.9471,4.2789,2.524,4.12,4.9479,7.4166,5.4856,4.9249,7.2643,14.4341,8.7745,6.1892,0.6714
2018/10/26,5.36,8.9636,3.1121,3.97,1.21,6.7152,4.6191,5.0679,3.5744,5.71,9.3597,13.0849,9.2991,4.7555,6.4342,8.3285,31.3057,11.7521,3.72,1.9965,4.3576,2.5538,4.27,5.2161,7.5763,5.5057,4.9837,7.2643,14.9794,9.0515,6.219,0.6833
2018/10/29,5.33,8.7828,3.0825,3.87,1.23,6.5818,4.5905,4.9795,3.5547,5.38,9.2606,13.0849,9.2614,4.7263,6.6068,8.0397,31.256,11.2781,4.09,1.957,4.2986,2.5737,4.25,4.8585,7.3667,5.5057,4.9249,7.2362,14.6522,8.7745,6.1818,0.6823
2018/10/30,5.36,8.8304,3.1615,4.04,1.27,6.3628,4.5618,4.9893,3.5645,5.92,9.3597,13.3533,9.412,4.804,6.6931,7.9652,33.7604,11.5842,4.5,1.9866,4.397,2.5935,4.41,5.0572,7.5064,5.4654,4.9151,7.3415,14.8604,8.8932,6.1892,0.6794
2018/10/31,5.72,8.9636,3.1418,4.03,1.26,6.5723,4.6,5.0482,3.604,6.51,9.4587,13.3633,9.6755,4.8913,6.8849,8.1888,33.8698,11.6632,4.95,2.0163,4.4363,2.6035,4.44,5.1963,7.6062,5.5527,4.9053,7.5029,15.1182,9.0515,6.2711,0.6823
2018/11/1,5.83,9.0397,3.1319,4.05,1.25,6.5818,4.6859,5.0286,3.5547,7.16,9.4488,13.7411,9.6097,4.8913,6.837,8.3006,33.184,11.6435,4.67,2.0064,4.4166,2.5935,4.25,5.0969,7.7061,5.6333,4.9543,7.4257,15.0983,9.0812,6.2488,0.6814
2018/11/2,6.24,9.0968,3.1813,4.14,1.27,7.2391,4.8195,5.0777,3.6238,7.88,9.6568,14.2184,9.6191,5.0369,6.9041,8.3937,35.0027,11.9002,4.53,2.0459,4.5642,2.6333,4.25,5.2757,7.8358,5.7273,5.0034,7.6222,15.3363,9.279,6.368,0.6883
2018/11/5,6.2,9.0397,3.29,4.26,1.3,7.1438,4.8863,5.1071,3.6238,8.39,9.7261,14.2482,9.572,5.231,6.8178,8.4403,34.1381,11.92,4.54,2.0657,4.6625,2.673,4.33,5.6533,8.6244,5.7743,5.0034,7.6714,15.2669,9.2592,6.4797,0.7392
2018/11/6,6.19,9.0683,3.369,4.11,1.27,6.9152,4.9531,5.0777,3.604,8.14,9.8549,13.9201,9.6002,5.1825,6.9041,8.5242,34.2971,11.9002,4.13,2.0657,4.6822,2.6532,4.26,5.544,9.4829,5.8414,5.023,7.5801,15.0289,9.0515,6.7031,0.81
2018/11/7,6.26,9.0397,3.3888,4.09,1.31,6.8771,4.8386,5.058,3.5942,8.95,9.8648,14.109,9.5155,5.2019,7.1247,8.5521,34.0884,11.7817,4.14,2.0459,5.1544,2.6532,4.26,5.4148,10.4311,5.922,4.9641,7.524,15.1578,9.1108,6.718,0.7911
2018/11/8,6.34,9.0112,3.3493,4.18,1.38,6.8866,4.8768,5.0482,3.5744,9.01,9.9242,13.8107,9.5532,5.1631,6.9137,8.5708,34.6648,11.8509,4.15,2.1052,5.6659,2.6929,4.12,5.7228,11.4792,5.8481,4.9837,7.5099,15.366,9.0515,6.6063,0.833
2018/11/9,6.4,9.0207,3.3987,4.28,1.36,6.8295,4.9245,5.0679,3.5942,8.38,9.9341,13.8008,9.5626,5.2407,7.1342,8.608,33.6909,11.9694,4.14,2.0855,6.1184,2.673,4.18,6.2991,12.6272,5.9623,4.9151,7.4538,16.3673,9.002,6.4797,0.826
2018/11/12,6.65,9.1254,3.5765,4.47,1.43,6.9533,5.1154,5.117,3.7225,8.45,10.2312,13.9599,9.7226,5.3378,7.2877,8.6173,34.8238,12.2755,4.27,2.1645,5.7642,2.7625,4.31,6.7363,12.2878,5.9757,4.9936,7.6012,16.2582,9.1801,6.5914,0.7951
2018/11/13,6.84,9.2966,3.9322,4.52,1.5,7.0962,5.3062,5.1464,3.8114,8.78,10.4194,13.7312,9.7885,5.4348,7.2781,8.6267,34.7841,12.4138,4.34,2.382,5.7052,2.8618,4.38,6.5674,12.2379,6.0294,5.0426,7.8258,16.4961,9.6747,6.6435,0.818
2018/11/14,6.62,9.2586,3.7444,4.97,1.47,7.0676,5.3349,5.1464,3.841,8.14,10.5185,13.5124,9.685,5.396,7.5274,8.6267,35.5891,12.6706,4.26,2.3128,5.6856,2.9215,4.39,6.4382,12.6072,6.1369,5.0917,7.8047,16.3078,9.5659,6.718,0.83
2018/11/15,6.76,9.3252,3.7938,5.02,1.43,7.1438,5.3635,5.1857,3.8706,8.31,10.9741,13.4329,9.7791,5.5222,7.5658,8.5801,35.5593,12.8384,4.28,2.3128,5.7741,2.9314,4.37,6.4879,13.8649,6.1436,5.1015,8.0644,16.7043,9.833,6.9191,0.9128
2018/11/16,6.86,9.3728,3.9914,4.99,1.5,7.1534,5.4017,5.1661,3.8904,8.62,10.8651,13.1744,9.8167,5.8133,7.8822,8.608,35.0027,12.8286,4.29,2.3128,5.8036,2.9314,4.31,6.7859,13.7651,6.1369,5.1211,8.282,16.6548,9.7736,6.867,0.8928
2018/11/19,7.02,9.4394,4.0705,4.82,1.55,7.1057,5.5639,5.2839,3.9496,8.49,10.8354,13.1744,9.7791,5.7357,7.7767,8.5801,34.3766,12.7891,4.33,2.3128,5.902,2.9314,4.35,6.627,13.5156,6.1839,5.3075,8.2609,16.4367,9.9715,6.8148,0.8719
2018/11/20,6.92,9.23,3.7444,4.58,1.5,7.1153,5.4685,5.1661,3.8213,7.65,10.4491,13.1744,9.572,5.658,7.5658,8.4776,34.6847,12.3447,4.25,2.2535,5.4101,2.8916,4.48,6.2395,12.168,5.9287,5.2977,8.0434,15.9112,9.4966,6.7776,0.8499
2018/11/21,6.96,9.2491,3.7346,4.68,1.53,7.0676,5.4685,5.1563,4.0484,7.92,10.5977,13.1744,9.6379,5.7163,7.8918,8.5055,37.1693,12.7298,4.15,2.2634,5.4593,2.8817,4.52,6.3786,12.2479,5.969,5.4939,8.1416,16.3078,9.6648,6.7702,0.8509
2018/11/22,7.05,9.23,3.7444,4.7,1.54,7.0391,5.8502,5.1464,3.9101,7.75,10.7265,11.8619,9.6002,5.8133,7.9014,8.4962,35.281,12.7397,4.19,2.2535,5.4396,2.9016,4.38,6.3388,12.2778,6.1167,5.6411,8.289,16.6448,9.6055,6.7776,0.8539
2018/11/23,6.77,8.9446,3.5469,4.35,1.46,6.9057,5.6402,4.9991,3.7521,7.07,10.3303,10.7384,9.3744,5.658,7.8247,8.459,33.7903,11.8509,3.82,2.1744,5.0462,2.7326,4.07,5.9215,11.3994,5.8011,5.2781,8.0855,15.7625,9.0614,6.6137,0.815
2018/11/26,6.73,9.0207,3.5172,4.42,1.39,6.8866,5.6593,5.0089,3.7521,6.99,10.3006,10.2313,9.3273,5.7357,7.4699,8.4776,32.6175,11.5447,3.84,2.1744,5.1839,2.7426,4.19,6.0209,11.4792,5.875,5.2486,7.924,15.4255,8.7943,6.6435,0.837
2018/11/27,6.83,8.916,3.5271,4.42,1.39,6.9247,5.5544,5.0188,3.7225,7.24,10.4689,10.2412,9.2802,5.6968,8.1986,8.3937,32.1007,11.6534,4.12,2.1843,5.2527,2.7625,4.29,6.0209,11.619,5.8481,5.2683,7.7977,15.8418,8.9526,6.6435,0.84
2018/11/28,6.91,8.9446,3.5765,4.63,1.39,6.9438,5.583,5.0089,3.7423,7.04,10.4689,10.2213,9.4308,5.8618,7.7479,8.3472,33.3927,11.7719,4,2.2337,5.2036,2.832,4.34,6.001,11.08,5.8951,5.3565,8.1627,16.0798,8.9625,6.6584,0.818
2018/11/29,6.76,8.8684,3.4085,4.35,1.36,6.82,5.3539,4.9893,3.6139,6.63,10.1124,9.9031,9.2802,5.726,7.5274,8.2913,32.5977,11.5052,3.94,2.1547,5.0855,2.7525,4.22,5.7526,10.6507,5.8414,5.2879,8.0855,16.05,9.0416,6.6361,0.817
2018/11/30,6.74,8.9636,3.4579,4.4,1.36,6.8676,5.4398,5.0089,3.6337,6.71,10.251,9.7838,9.3461,5.726,7.5945,8.5428,33.353,11.4855,3.93,2.1744,5.2036,2.7525,4.26,5.8421,10.5409,5.8884,5.2192,8.0995,16.5854,8.9031,6.5989,0.817
2018/12/3,6.91,9.1254,3.5567,4.56,1.41,6.9724,5.4876,5.0973,3.7521,7,10.568,10.112,9.5344,5.8036,7.6808,8.4962,34.476,11.9496,4.32,2.2337,5.3118,2.8221,4.37,5.9514,10.7206,6.0093,5.4645,8.282,17.1901,9.1603,6.7999,0.838
2018/12/4,6.9,9.192,3.5864,4.58,1.4,6.9914,5.5162,5.0286,3.762,7.16,10.6571,10.0722,9.525,5.9104,7.7575,8.5242,34.8735,12.0188,4.31,2.2337,5.3609,2.8817,4.39,5.9911,10.9602,5.9891,5.3565,8.2469,17.4379,9.1108,6.9489,0.8499
2018/12/5,6.92,9.1825,3.5172,4.54,1.44,6.9152,5.5066,5.0482,3.7324,6.97,10.4888,9.9628,9.525,5.8715,7.7,8.5055,34.3369,12.0484,4.18,2.3029,5.3905,2.8916,4.25,5.7725,9.972,5.9824,5.2683,8.2469,17.8642,8.9328,6.867,0.815
2018/12/6,6.68,8.9731,3.4283,4.57,1.4,6.8485,5.3921,4.9795,3.7126,7.67,10.3897,10.102,9.4308,5.8812,7.5466,8.4124,33.8399,11.7521,4.03,2.1942,5.2527,2.832,4.34,5.8023,9.982,5.8616,5.229,8.1135,17.4776,8.7646,6.8521,0.811
2018/12/7,6.75,9.0873,3.4382,4.49,1.43,6.7914,5.4398,5.0482,3.7028,7.87,10.3303,9.9727,9.5626,5.823,7.537,8.431,33.194,11.9299,4.03,2.214,5.1937,2.9215,4.22,5.6434,9.942,5.8683,5.2486,8.1837,17.4776,8.8339,6.8148,0.817
2018/12/10,6.55,9.0683,3.3295,4.32,1.42,6.7247,5.4494,5.0188,3.6435,8.66,10.2312,9.8534,9.4214,5.8036,7.5178,8.5614,32.9356,11.5546,4.14,2.1942,5.1544,2.8718,4.24,5.6632,10.1516,5.8817,5.18,8.0363,17.2991,8.7053,6.7478,0.826
2018/12/11,6.57,8.9636,3.3789,4.38,1.4,6.7342,5.4398,5.0188,3.6435,9.53,10.2808,9.8833,9.412,5.8133,7.6233,8.5708,33.9393,11.7126,4.15,2.2041,5.2921,2.9314,4.23,6.0507,10.1417,5.8549,5.2781,7.9732,17.428,8.7053,6.7255,0.825
2018/12/12,6.54,9.0873,3.3591,4.37,1.37,6.7247,5.4207,4.9598,3.6435,8.67,10.2312,9.8634,9.572,5.726,7.4027,8.5987,34.3369,11.7916,4.13,2.1942,5.3216,2.8817,4.18,6.2097,10.3513,5.7877,5.2486,7.9662,17.428,8.6657,6.7255,0.836
2018/12/13,6.55,9.1063,3.3888,4.38,1.36,6.7533,5.3921,4.9402,3.683,8.59,10.2213,9.9031,9.5438,5.8909,7.8055,8.636,34.0586,11.9496,4.13,2.2436,5.1839,2.8916,4.2,6.16,10.3613,5.8414,5.3664,8.0714,17.8543,8.4876,6.8521,0.843
2018/12/14,6.4,9.0397,3.29,4.3,1.31,6.6771,5.2871,4.9009,3.5843,8,10.1322,9.5551,9.5344,5.7648,7.5082,8.6267,33.7903,11.7027,4.01,2.2535,5.056,2.8221,4.25,6.2892,9.7324,5.687,5.3565,7.9872,17.0017,8.1711,6.7627,0.817
2018/12/17,6.32,9.0683,3.2999,4.27,1.31,6.7533,5.2776,4.9107,3.5744,8.8,10.0034,9.7341,9.4873,5.7551,7.3164,8.5708,32.6473,11.7521,4,2.2535,5.1052,2.8022,4.35,6.7561,9.962,5.7206,5.4939,7.8539,16.972,8.0326,6.7702,0.82
2018/12/18,6.3,9.0112,3.2505,4.21,1.33,6.7342,5.2299,4.8714,3.5547,8.81,9.944,9.6347,9.4402,5.7357,7.326,8.5242,32.0709,11.6435,3.95,2.214,5.056,2.8221,4.36,6.5972,10.1117,5.6534,5.4645,7.5801,16.6448,7.7952,6.6435,0.825
2018/12/19,6.11,9.0207,3.2307,4.23,1.32,6.6961,5.2108,4.8321,3.5645,8.65,9.9143,9.575,9.4497,5.6774,7.211,8.636,31.0175,11.4855,3.94,2.1942,4.9281,2.7923,4.36,6.3985,10.2016,5.6333,5.3565,7.5099,16.8134,7.6863,6.5914,0.83
2018/12/20,5.9,9.0588,3.2702,4.27,1.32,6.658,5.0867,4.8321,3.5547,8.43,9.9737,9.4855,9.4497,5.5901,7.3356,8.6267,31.1367,11.7521,4.05,2.1843,4.997,2.832,4.43,6.319,11.2197,5.5259,5.3664,7.4819,17.8939,7.8545,6.5989,0.8589
2018/12/21,5.79,9.0968,3.2406,4.2,1.3,6.5628,5.1154,4.8027,3.5349,8.27,9.9143,9.2767,9.4967,5.5707,7.2493,8.6453,30.0336,12.1274,4.04,2.1645,5.0462,2.842,4.37,6.3388,10.6408,5.5124,5.2781,7.4819,18.003,7.7259,6.4797,0.835
2018/12/24,5.75,9.1349,3.2603,4.21,1.28,6.6961,5.1154,4.8321,3.5547,7.7,9.9737,9.2668,9.4873,5.5124,7.2973,8.5614,31.5641,11.8114,4.24,2.1843,5.0068,2.8519,4.42,6.4084,10.4012,5.5393,5.3173,7.4889,17.9931,7.8545,6.4127,0.829
2018/12/25,5.51,9.1825,3.1912,4.09,1.25,6.7342,5.0295,4.8321,3.4855,8.47,9.9341,8.9884,9.3744,5.4251,7.2301,8.5521,30.6895,11.4361,4.13,2.1448,4.9281,2.8121,4.42,6.5276,10.6008,5.5661,5.386,7.145,18.0228,7.7655,6.3382,0.831
2018/12/26,5.62,9.3537,3.2109,4.09,1.25,6.8104,5.144,4.8616,3.4954,8.69,9.845,8.9486,9.4214,5.4348,7.2877,8.5055,30.8684,11.4558,4.15,2.125,4.9478,2.8618,4.59,6.5872,11.2197,5.5057,5.3762,7.3275,18.2707,7.6567,6.4276,0.8509
2018/12/27,5.6,9.2491,3.1319,3.99,1.21,6.7438,5.1917,4.8223,3.4757,8.18,9.7162,8.71,9.412,5.3378,7.2877,8.6173,30.6696,11.2287,4.02,2.0657,4.7314,2.8221,4.54,6.4283,10.3812,5.4856,5.3075,7.3345,18.4888,7.5281,6.4946,0.834
2018/12/28,5.55,9.2396,3.1615,4.05,1.27,6.6866,5.1822,4.842,3.4855,7.84,9.7063,8.71,9.4873,5.1922,7.2781,8.6267,30.9877,11.1694,4.09,2.0756,4.9183,2.8817,4.81,6.2196,10.3513,5.4923,5.4252,7.4257,18.7168,7.4094,6.4648,0.843
2019/1/2,5.58,9.1634,3.1517,4.02,1.25,6.6961,5.1917,4.8714,3.446,8.62,9.7558,8.6205,9.3838,5.3086,7.2877,8.5987,30.4112,11.2484,4.17,2.0558,4.9773,2.9115,4.79,6.001,10.4611,5.2976,5.4645,7.4538,18.6474,7.5577,6.5095,0.826
2019/1/3,5.82,8.9731,3.1615,3.98,1.25,6.6295,5.0963,4.8223,3.4362,8.13,9.845,8.6006,9.4308,5.3183,7.3356,8.6546,30.1131,11.0806,4.2,2.0657,4.8986,2.8817,4.86,5.8619,9.423,5.2976,5.2094,7.4468,18.459,7.6072,6.5244,0.8031
2019/1/4,6.21,9.0873,3.29,4.1,1.28,6.8485,5.1822,4.8813,3.5152,8.16,10.0728,8.7299,9.5438,5.3475,7.5753,8.6546,29.7652,11.2287,4.43,2.0953,5.0068,2.9215,4.88,5.9414,9.5627,5.4184,5.0426,7.524,18.5681,7.9139,6.718,0.813
2019/1/7,6.18,9.2491,3.3196,4.27,1.29,6.839,5.3539,4.9402,3.5843,8.55,10.2213,8.8591,9.6567,5.4348,7.6712,8.6546,30.1628,11.4953,4.44,2.125,5.0855,2.991,4.83,6.011,9.7324,5.4587,4.9347,7.6012,19.2224,7.8644,6.7329,0.813
2019/1/8,6.34,9.2871,3.3097,4.19,1.29,6.9819,5.3062,4.95,3.5942,8.96,10.1421,8.9586,9.685,5.4057,7.863,8.6453,30.4112,11.5546,4.43,2.1448,5.0658,2.9513,4.78,5.9613,9.7823,5.4923,4.9151,7.5099,19.0935,7.6962,6.651,0.8061
2019/1/9,6.92,9.23,3.3295,4.28,1.29,6.9533,5.3444,4.9696,3.604,9.04,10.1223,8.9188,9.732,5.4348,7.9493,8.6639,30.5404,11.7719,4.39,2.1547,5.0954,2.9711,4.9,6.001,9.8721,5.5057,4.9347,7.524,20.1443,7.6567,6.6435,0.814
2019/1/10,6.88,9.1444,3.3394,4.2,1.28,6.8485,5.3444,4.9991,3.6139,9.94,10.152,8.8591,9.7508,5.5222,8.1986,8.6639,29.9441,11.6139,4.33,2.3721,5.056,2.9314,4.84,5.9613,9.5827,5.5124,4.866,7.531,20.0353,7.6072,6.584,0.814
2019/1/11,6.98,9.1349,3.4085,4.23,1.29,6.8676,5.3539,5.0384,3.6633,9.37,10.2312,8.9486,9.7603,5.4348,8.2274,8.6546,29.636,11.7324,4.45,2.6093,5.1249,2.9314,4.74,6.1302,9.6825,5.5729,4.9053,7.531,20.065,7.6765,6.6137,0.8061
2019/1/14,6.84,9.1254,3.3493,4.2,1.28,6.839,5.373,5.0482,3.6633,10.31,10.152,8.9884,9.7791,5.4639,8.1986,8.6639,29.8149,11.5546,4.56,2.3721,5.0363,2.9413,5.03,6.001,9.6525,5.5863,4.8955,7.2713,19.4305,7.5577,6.584,0.8041
2019/1/15,6.84,9.1159,3.369,4.31,1.28,6.8771,5.3921,5.0973,3.683,10.55,10.3402,8.9884,9.7603,5.5901,9.0233,8.5987,28.672,11.8015,4.59,2.461,5.0954,2.9413,4.99,5.9812,9.5927,5.5997,4.8856,7.2994,19.3017,7.6171,6.6212,0.8021
2019/1/16,6.95,8.9826,3.3591,4.24,1.27,6.8581,5.3635,5.1563,3.6731,11,10.3798,8.9387,9.7885,5.6289,9.3589,8.6453,28.8211,11.8015,4.81,2.3721,5.0855,2.9314,5.04,6.0209,9.5727,5.5594,4.8758,7.3134,18.9448,7.7457,6.651,0.807
