ÈÕÆÚ,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH
2018/8/13,6.9035,3.4456,2.94,5.58,10.599,8.0741,4.6239,14.1799,3.41,6.4485,3.4,11.4603,10.24,9.6994,4.45,9.61,5.2857,11.3828,7.3405,8.9557,8.6576,11.0316,20.9476,16.6539,3.55,14.0949,6.62,6.08,14.298,22.22,10.1031,4.1842,7.51,3.5094,13.0175,4.1081,11.4491,8.3923,15.3851,10.7675,17.9325,12.0356,8.4,13.3292,8.5115,30.5375,8.9307,22.919,17.6192,12.8855,23.5807,23.1907,9.48
2018/8/14,6.9626,3.4262,2.96,5.58,10.5289,8.0082,4.6239,14.1799,3.4,6.5284,3.4,11.3925,11.26,9.7659,4.41,9.61,5.403,11.3828,7.3897,8.9271,8.6311,11.193,21.2385,17.7642,3.56,13.6757,6.62,6.19,14.5659,22.22,10.2563,4.1349,7.74,3.4995,12.9896,4.089,11.3811,8.3825,15.6287,10.8466,17.9229,11.9373,8.45,14.6631,8.5314,30.7235,8.8726,23.0282,17.3388,12.9341,24.0534,23.5592,9.67
2018/8/15,6.7754,3.3679,2.91,5.58,10.222,7.7447,4.5265,14.1799,3.4,6.3687,3.32,11.2569,10.7,9.5569,4.37,9.61,5.276,11.5179,7.0749,8.8318,8.3987,10.947,21.064,17.0703,3.48,13.2764,6.41,5.99,14.3278,20,10.0552,4.0954,7.76,3.44,12.7758,4.0092,11.284,8.314,15.0831,10.8268,17.2687,11.7335,8.27,13.9563,8.7899,30.2677,8.7273,22.6115,16.7876,12.6523,23.193,24.5868,9.41
2018/8/16,6.6967,3.3097,2.91,5.58,10.0818,7.7353,4.5071,14.1799,3.34,6.3387,3.33,10.6369,10.58,9.5379,4.19,9.61,5.1587,11.7177,7.1929,8.6889,8.3655,10.7087,21.6342,17.328,3.45,13.0169,6.42,5.95,14.7941,18,9.7583,4.0658,7.45,3.4003,12.7014,3.9394,11.1966,8.2358,14.6738,10.8861,17.1148,11.6281,7.94,13.379,8.7302,28.4348,8.7564,22.2047,16.3137,12.7301,23.4199,23.4913,9.27
2018/8/17,6.5588,3.2709,2.8,5.58,10.0379,7.6224,4.5752,14.1799,3.27,6.209,3.3,10.8209,9.96,10.4879,4.07,9.61,5.0903,12.2936,7.006,8.6413,8.4717,10.9316,21.6808,16.8324,3.35,12.5776,6.25,5.89,14.427,16.2,9.5668,3.977,7.13,3.3607,12.8037,3.8297,11.0218,7.9815,14.2938,10.896,16.5279,11.2066,7.57,12.9708,8.1436,26.9761,8.5917,22.1352,16.1687,12.9341,22.5595,22.6187,9.11
2018/8/20,6.4603,3.2612,2.83,5.58,9.7662,7.4906,4.5363,14.1799,3.27,6.2689,3.24,10.8403,9.85,10.1839,4.05,9.61,5.1587,12.2642,6.7206,8.6413,8.6311,10.4627,21.3084,16.297,3.4,12.937,6.24,5.59,13.8614,14.58,9.5668,3.9474,7.12,3.4499,12.6921,3.8496,11.0704,7.8934,14.3621,10.9257,16.7396,11.4454,7.46,11.6966,8.2231,26.8129,8.5724,22.1154,16.043,13.488,22.881,22.5218,9.11
2018/8/21,6.5686,3.3,2.85,5.58,9.9941,7.7353,4.546,14.1799,3.31,6.3188,3.23,11.0244,9.87,10.2789,4.18,9.61,5.1783,12.4111,6.76,8.8032,8.8103,10.4089,21.3607,16.3664,3.43,13.1167,6.28,5.57,14.2385,13.12,9.8158,3.9474,7.22,3.5094,12.9618,3.8895,11.2063,7.9326,14.401,11.3509,16.8262,11.5508,7.49,11.5473,8.2529,26.9089,8.708,22.1253,16.4104,13.5852,23.089,22.6769,9.13
2018/8/22,6.5489,3.2806,2.83,5.58,9.8188,7.5471,4.546,14.1799,3.26,6.209,3.17,10.5206,9.67,9.9274,4.35,9.61,5.0708,12.4581,6.5337,8.7175,8.7572,10.2705,21.3433,16.3863,3.41,12.7473,6.08,5.5,14.5461,11.81,9.5572,3.9474,7.09,3.549,12.9803,3.8297,11.2063,7.8641,13.9236,11.1729,16.4606,11.5649,7.3,10.9003,8.0541,25.9492,8.7176,22.0261,16.3911,13.1771,22.2191,22.3085,9.04
2018/8/23,6.48,3.2709,2.85,5.58,9.9064,7.5283,4.5558,14.1799,3.26,6.2289,3.13,10.5497,9.59,9.9654,4.48,9.61,5.1099,12.7637,6.5238,8.7461,8.9564,10.4012,21.32,16.1682,3.42,12.8971,6.14,5.48,14.556,10.63,9.653,3.9474,7.23,3.6878,12.9525,3.8596,11.2063,7.8739,14.0308,11.7661,16.7973,11.7405,7.35,10.9003,8.1237,26.2275,8.7758,21.9864,16.6909,13.1965,21.3209,22.4442,9.15
2018/8/24,6.4603,3.2321,2.83,5.58,9.7837,7.6036,4.5752,14.1799,3.25,6.2389,3.16,10.3656,9.86,9.9559,4.23,9.61,5.1099,12.5933,6.4648,8.727,9.0162,10.3858,21.4538,15.9104,3.41,12.6974,6.17,5.5,14.3675,9.57,9.6242,3.9474,7.24,3.4995,13.0454,3.8097,11.2161,7.8641,13.9431,12.0232,16.3067,11.6984,7.42,10.6614,8.0541,26.0932,8.6111,21.8971,16.8359,13.1868,20.6969,22.2406,9.1
2018/8/27,6.5686,3.3097,2.86,5.58,10.1081,7.8106,4.6239,14.1799,3.3,6.3387,3.18,11.4022,10.09,10.1174,4.24,9.61,5.1783,12.7696,6.5829,8.7175,8.9099,10.5473,21.512,16.2475,3.47,12.947,6.26,5.6,14.4964,10.08,10.1414,4.1349,7.32,3.5391,13.1663,3.8496,11.3617,7.9717,14.2549,11.8354,16.9705,12.0989,7.51,10.7609,8.1336,26.7266,8.6886,21.8376,17.2131,13.4297,21.6329,22.7545,9.21
2018/8/28,6.5588,3.3,2.86,5.58,10.2133,7.8576,4.6434,14.1799,3.31,6.3687,3.17,11.2278,10.11,10.0604,4.21,9.61,5.1685,12.7637,6.6124,8.7175,8.8701,10.5396,21.4131,16.5647,3.56,12.9669,6.26,5.6,14.2881,9.07,9.9786,4.1842,7.36,3.4995,13.2035,3.8695,11.3423,7.9423,14.7031,11.4497,16.9609,12.2605,7.42,11.179,8.1933,26.4962,8.9792,21.7483,17.039,13.1965,22.2286,22.8514,9.22
2018/8/29,6.4898,3.3,2.88,5.58,9.959,7.8106,4.6336,14.1799,3.28,6.4985,3.13,11.0922,10.31,10.3929,4.13,9.61,5.1294,12.893,6.514,8.6508,8.7506,10.5011,21.2269,16.5052,3.51,12.6675,6.21,5.55,14.1591,9.14,9.8158,4.1941,7.26,3.4499,13.0919,3.8596,11.2161,7.8837,14.0892,11.1828,16.6819,11.7476,7.36,10.8306,8.1436,27.4367,8.9792,21.1034,16.8359,13.1479,21.8882,22.9774,9.12
2018/8/30,6.3224,3.2321,2.86,5.58,10.1168,7.7165,4.5752,14.1799,3.21,6.3387,3.19,10.8888,10.04,10.0984,4.08,9.61,5.061,12.7343,6.3073,8.5651,8.6178,10.2244,21.3025,16.2277,3.36,12.4079,6.21,5.54,13.9805,8.93,9.6817,4.1447,7.14,3.4202,13.0268,3.7598,11.0995,7.8152,12.9297,11.1037,16.6145,11.3681,7.19,10.6713,8.4319,26.7841,8.7661,20.8851,17.0583,12.8467,21.7369,22.2115,8.97
2018/8/31,6.3027,3.0476,2.81,5.58,9.8012,7.7447,4.5752,14.1799,3.17,6.2589,3.14,10.8209,9.54,9.8419,4.07,9.61,5.061,12.8989,6.1598,8.5269,8.4651,9.8477,20.8312,15.7122,3.32,12.2782,6.05,5.39,13.6828,8.49,9.5381,4.0461,7.08,3.4103,12.6921,3.7997,11.0704,7.7369,12.2769,11.0443,16.374,11.4525,6.7,10.1238,8.6606,25.9876,8.5336,21.0736,16.7489,12.9244,21.2358,22.0079,8.86
2018/9/3,6.5982,3.0476,2.83,6.14,9.6259,7.613,4.692,14.1799,3.15,6.219,3.14,10.5109,10.09,9.8704,4.12,9.61,5.0122,12.5874,6.1598,8.4317,8.2726,10.1475,20.9476,15.0183,3.33,12.6575,6.01,5.45,13.6729,8.88,9.2891,4.0461,7.07,3.4499,12.7293,3.7499,11.0315,7.6783,11.9554,11.0641,15.7872,11.5227,6.82,9.9645,8.3623,25.3063,8.5627,21.0935,16.952,12.7009,21.2736,21.5135,8.78
2018/9/4,6.6967,3.0282,2.78,6.75,9.8714,7.7259,4.6628,14.1799,3.18,6.2689,3.17,10.8016,10.36,9.9844,4.13,9.61,5.0806,12.7755,6.268,8.8128,8.8967,10.1706,19.9235,14.9191,3.39,12.6874,6.13,5.54,14.0896,8.89,9.3465,4.0461,7.17,3.4697,12.8223,3.7997,11.1869,7.7565,12.0626,11.0147,16.0373,11.5227,7.08,10.074,8.3922,25.5366,8.5917,21.5002,16.8553,12.8661,20.7253,21.6298,8.88
2018/9/5,6.6868,2.9991,2.73,6.16,9.7749,7.5377,4.6628,14.1799,3.18,6.179,3.18,10.4625,11.4,9.6899,4.06,9.61,5.0219,12.6109,6.1106,8.546,8.8303,10.1168,19.0798,14.7209,3.33,12.3381,6.1,5.54,13.8416,8.96,9.2029,3.9276,7.03,3.4202,12.627,3.7598,11.1481,7.6,11.7897,10.985,15.6717,11.2206,7.19,9.8351,8.4021,25.1335,8.6014,21.1034,16.3524,12.3705,20.2431,21.242,8.85
2018/9/6,6.5883,2.9797,2.72,5.68,9.5996,7.3401,4.6142,14.1799,3.15,6.0992,3.18,10.4722,11.06,9.6234,4.06,9.61,4.9731,12.3759,6.0909,8.4888,8.7041,10.1706,18.7946,14.3838,3.32,12.2881,6.14,5.51,13.782,8.71,9.2508,3.9375,7.02,3.3805,12.4596,3.7199,11.0024,7.5902,11.741,11.0839,15.4312,11.2487,7.01,9.855,8.3226,25.4598,8.6111,21.1133,16.0526,11.9915,20.1863,21.0869,8.88
2018/9/7,6.6277,2.9797,2.75,6.05,9.7311,7.4248,4.6142,14.1799,3.17,6.0792,3.19,10.2494,11.22,9.6804,4.14,9.61,5.061,12.2936,6.081,8.4984,8.724,10.0322,18.7539,14.5424,3.36,12.2782,6.1,5.66,13.8713,9.58,9.2316,3.9474,7.02,3.4103,12.3667,3.71,11.051,7.6391,11.7897,11.0641,15.614,11.0941,7.49,9.8949,8.2529,25.2295,8.6402,21.0637,16.5071,12.1276,20.0729,21.2517,8.94
2018/9/10,6.48,2.9021,2.72,5.46,9.4243,7.2836,4.546,14.1799,3.08,6.0393,3.12,10.3172,10.77,9.5094,4.07,9.61,4.9731,12.0468,5.8941,8.2411,8.7307,9.7708,18.1604,14.5524,3.29,11.7491,5.94,5.52,14.2484,10.54,9.0018,3.9276,6.93,3.3409,12.1714,3.6701,10.7985,7.5315,11.9359,11.0443,15.4216,10.7569,7.34,9.5166,8.4916,25.1815,8.4949,20.8355,16.0043,11.8944,19.3354,20.6118,8.74
2018/9/11,6.5883,2.9215,2.71,5.42,9.3629,7.0672,4.5558,14.1799,3.11,6.0493,3.12,10.3753,11.7,9.5094,4.08,9.61,4.9828,12.0174,6.0023,8.2411,8.6178,9.8169,18.2768,14.4235,3.34,11.7291,6.01,5.58,14.2186,10.34,9.0592,3.9375,6.96,3.3508,12.1249,3.6402,10.8859,7.7076,11.7313,11.1828,15.2869,10.8623,7.3,10.0342,8.601,25.6613,8.6692,20.9843,16.5361,11.9915,19.3827,20.7088,8.82
2018/9/12,6.7065,2.9409,2.73,5.26,9.3804,7.0484,4.5168,14.1799,3.16,5.9894,3.13,10.0266,11.22,9.5664,4.11,9.61,5.0415,12.0292,6.022,8.3078,8.4917,9.84,18.1546,13.8386,3.36,11.829,6.04,5.56,13.9309,10.78,9.0688,3.9474,7.01,3.3508,12.0412,3.69,11.1384,7.6587,11.8092,11.0839,15.3158,10.8904,7.23,9.7555,8.5811,25.9396,8.7855,21.0736,16.1687,12.3025,19.7136,20.767,8.84
2018/9/13,6.7656,2.97,2.75,5.26,9.4418,7.0954,4.4973,14.1799,3.14,6.0393,3.13,10.1622,11.03,9.6234,4.17,9.61,5.0806,12.7872,6.081,8.3936,8.4917,9.8784,18.0731,13.8882,3.39,11.9488,6.15,5.62,13.8713,10.57,9.1359,3.9671,7.1,3.3805,12.0412,3.7199,11.0898,7.688,11.8774,11.0839,15.412,11.0379,7.2,9.7455,8.6905,25.7477,8.9114,21.1629,16.4781,12.4094,19.7136,20.9415,8.93
2018/9/14,6.6671,2.9506,2.73,5.07,9.398,7.0484,4.4292,14.1799,3.11,5.9794,3.1,10.2009,10.73,9.5474,4.13,9.61,5.0806,12.8107,6.0712,8.3078,8.4917,9.8708,18.0731,13.4619,3.35,11.799,6.01,5.62,13.6034,9.55,9.1742,3.9276,7.01,3.3409,11.9761,3.6701,10.915,7.6391,11.5754,11.1037,15.056,10.9396,7.06,9.4469,8.6606,24.8264,9.0373,21.1034,16.5458,12.3122,19.4299,20.9609,9.07
2018/9/17,6.5982,2.9118,2.67,5.04,9.135,6.9637,4.4195,14.1799,3.05,5.7997,3.1,9.9975,10.35,9.3764,4.05,9.61,5.0219,12.3641,5.8744,8.2221,8.4651,9.9784,18.1255,13.0753,3.24,11.1901,5.91,5.66,13.4149,9.43,9.1646,3.8882,6.95,3.2913,11.7623,3.5704,10.8567,7.5315,10.8251,11.0246,14.5557,10.6445,6.93,9.0388,8.4021,23.7516,8.9598,21.3911,16.13,11.9915,19.1368,20.3307,8.73
2018/9/18,6.7164,2.9603,2.7,5.1,9.2489,7.1142,4.4584,14.1799,3.08,5.8396,3.11,9.9394,10.66,9.5094,4.13,9.61,5.1196,12.5933,5.9236,8.3459,8.485,9.8784,18.2419,13.3826,3.32,11.3798,6.01,5.72,13.6233,10,9.2508,3.9967,7.09,3.3409,11.9296,3.6402,11.0607,7.6293,11.0297,11.1037,14.8347,10.799,7.34,9.1881,8.5115,24.1835,9.2988,21.6888,16.4394,12.1276,18.6452,20.6603,8.84
2018/9/19,6.736,2.9894,2.72,5.11,9.398,7.293,4.4487,14.1799,3.16,5.8696,3.09,10.3947,10.6,9.5854,4.16,9.61,5.1587,12.5757,6.022,8.4031,8.4983,9.8631,19.1554,13.4223,3.35,11.4496,6.1,5.72,13.6927,10.15,9.3657,3.977,7.13,3.3706,11.9761,3.6701,11.1287,7.7174,11.1954,11.0246,15.1522,10.9466,7.33,9.2777,8.5512,24.1835,9.9284,21.9467,17.0583,12.2247,19.1746,20.9415,8.91
2018/9/20,6.7853,2.9894,2.72,5.04,9.2928,7.293,4.4973,14.1799,3.14,5.8596,3.1,10.0847,10.78,9.5949,4.13,9.61,5.1392,12.6991,5.9728,8.3745,8.4651,9.9015,19.0565,13.3231,3.35,11.3798,6.06,5.85,13.7424,10.37,9.3082,3.9671,7.22,3.3607,11.8925,3.6701,11.0315,7.688,11.0785,11.0048,15.0945,10.8131,7.41,9.218,8.5711,24.0011,9.9478,21.8971,16.8746,12.0984,18.8343,20.8154,8.88
2018/9/21,6.8838,3.0282,2.74,5.1,9.7925,7.5471,4.5752,14.1799,3.23,5.9494,3.12,10.8306,10.93,9.7184,4.18,9.61,5.188,12.5639,6.081,8.4984,8.5315,10.8932,19.1671,13.6304,3.69,12.5177,6.13,5.93,13.8614,10.26,9.6626,3.9868,7.24,3.4202,12.1807,3.7399,11.1578,7.7467,11.2636,11.1037,15.9507,11.0309,7.43,9.3872,8.5811,24.4042,10.0544,21.8078,17.3968,12.3997,19.3827,21.7171,9.1
2018/9/25,6.8148,3.0379,2.75,5.15,9.7574,7.3213,4.5558,14.1799,3.18,5.8796,3.12,10.8209,10.64,9.7184,4.14,9.61,5.1392,12.6873,6.022,8.4126,8.5315,11.2161,19.394,13.6304,3.59,13.7655,6.08,5.83,13.8019,10.15,9.7775,3.9375,7.27,3.4202,12.2551,3.7299,11.1189,7.7272,11.3415,11.0542,15.6525,10.9115,7.2,9.2976,8.7004,24.2794,10.2093,21.5399,17.3001,12.4191,19.2976,21.4747,9.05
2018/9/26,6.805,3.0865,2.75,5.42,9.7223,7.4059,4.585,14.1799,3.18,5.8796,3.1,10.8209,10.7,9.6804,4.15,9.61,5.1685,12.6168,6.0023,8.4698,8.9099,10.9854,19.4929,13.6701,3.52,14.1548,6.13,5.86,13.7721,10.42,9.9307,3.9375,7.27,3.4103,12.2551,3.7299,11.1481,7.7565,11.2928,11.0246,15.7487,10.8904,7.18,9.2777,8.6606,24.2506,10.0544,22.423,17.3098,12.3025,19.4299,21.911,9.01
2018/9/27,6.6277,3.0476,2.71,5.18,9.5119,7.3401,4.546,14.1799,3.23,5.7298,3.1,10.8113,10.05,9.5094,4.16,9.61,5.0415,12.6815,5.835,8.3745,8.9099,11.1546,19.0507,13.3529,3.87,13.2864,5.94,5.7,13.405,9.94,9.7966,3.9276,7.12,3.3607,12.1993,3.6501,11.0413,7.6,10.6985,11.0048,15.056,10.7569,6.9,8.8895,8.3524,23.0703,10.0544,22.1253,17.155,11.8555,18.8059,21.7559,8.8
2018/9/28,6.8345,3.0476,2.72,5.04,9.6347,7.5753,4.585,14.1799,3.25,5.7598,3.1,10.7531,10.15,9.5854,4.13,9.61,5.0708,12.6697,5.9236,8.4984,8.8435,10.9163,19.202,13.5511,3.75,12.907,6.01,5.73,13.5241,9.94,9.8541,3.977,7.25,3.3805,12.376,3.7,11.0898,7.6783,11.1077,11.0246,15.5274,10.8763,6.98,9.1085,8.2529,23.3582,9.8994,22.3237,16.923,11.9818,19.6285,21.5426,8.9
2018/10/8,6.5883,2.97,2.66,4.8,9.0035,7.2554,4.5265,14.1799,3.58,5.5102,3.09,10.1331,9.67,9.1199,4.02,9.61,5.0219,12.8519,5.6678,8.2125,8.6311,10.2859,18.2477,13.0555,3.64,12.358,5.75,5.55,13.2264,9.22,9.5476,3.9079,7.24,3.3012,12.1156,3.7199,10.8665,7.4533,10.3087,10.9949,14.6231,10.4829,6.71,8.8098,7.9546,22.2449,9.6766,22.0261,16.1977,11.2919,18.1441,20.6797,8.63
2018/10/9,6.6474,2.97,2.68,4.81,9.0035,7.2177,4.4973,14.1799,3.69,5.5202,3.08,10.0459,9.76,9.1199,4.03,9.61,5.0317,12.9694,5.6973,8.203,8.6244,10.4396,17.9102,13.2339,3.6,12.2682,5.8,5.52,13.2859,9.22,9.2412,3.9079,7.76,3.321,12.2086,3.6801,10.8373,7.4533,10.1626,10.9949,14.9983,10.511,6.76,8.9591,8.0044,22.3985,9.8122,22.1253,16.13,11.185,18.6073,20.767,8.6
2018/10/10,6.5292,2.9991,2.69,4.84,8.9421,7.2083,4.4681,14.1799,3.72,5.5601,3.09,10.1622,9.68,9.1104,4.02,9.61,5.0122,13.0575,5.717,8.1935,8.6045,10.3781,17.6891,13.6205,3.53,12.398,5.89,5.54,13.3355,8.97,9.2508,3.9178,7.55,3.321,12.2179,3.7,10.915,7.4631,10.4159,10.9751,14.9983,10.5602,6.49,9.0786,7.9845,22.9359,9.7153,22.0955,16.4394,11.3502,18.6263,20.9899,8.65
2018/10/11,6.0467,2.8244,2.47,4.36,8.3723,6.7943,4.1858,14.1799,3.69,5.0011,2.97,9.61,8.71,8.2269,3.93,9.61,4.6213,12.8401,5.1462,7.6028,7.7414,9.3403,16.8745,12.6391,3.18,11.1602,5.33,4.99,12.006,8.07,8.7241,3.7401,7.14,3.0236,11.474,3.3709,10.177,6.7979,9.3733,10.9554,13.5264,9.6608,5.84,8.1926,7.2984,20.6423,9.4635,21.8574,15.4821,10.3493,17.2458,19.206,7.86
2018/10/12,5.9581,2.7565,2.36,4.21,8.2408,6.8507,4.215,14.1799,3.8,4.8614,2.82,9.6003,8.33,8.1509,3.93,9.61,4.5432,13.5512,4.9494,7.4408,6.9646,9.3634,16.9152,13.0158,3.15,10.681,5.35,4.49,11.877,7.5,9.0114,3.7796,7.26,2.984,11.3718,3.331,9.8274,6.6317,9.1395,11.3014,13.1704,9.7381,5.47,7.8741,7.4177,19.7114,9.4151,21.7681,15.4531,10.4173,16.8298,19.6132,7.77
2018/10/15,5.83,2.7468,2.33,4.18,8.0742,6.9919,4.1761,14.1799,3.67,4.8115,2.9,9.3,8.32,8.1034,3.88,9.61,4.6116,14.0918,4.8904,7.2693,6.2675,9.3096,16.7115,13.5115,3.08,10.8807,5.25,4.34,11.7976,7.8,8.7241,3.8487,7.52,2.9542,11.3625,3.3011,9.7594,6.4458,9.12,11.1136,12.9876,9.4781,5.45,7.8243,7.2884,19.318,9.3569,21.9864,15.279,10.3881,16.4516,19.4678,7.92
2018/10/16,5.6626,2.6497,2.27,4.14,7.9251,6.8507,4.1566,14.1799,3.59,4.7216,2.83,9.1838,8.71,7.8754,3.76,9.61,4.465,13.4513,4.8019,7.1931,5.6434,9.1481,16.0831,12.9762,3.02,10.3616,5.15,4.37,11.4404,7.72,8.6475,3.8487,6.99,2.8848,11.1021,3.2612,9.4875,6.4067,8.8082,11.0147,12.5547,9.1479,6,7.7845,7.2089,19.3852,9.57,22.0261,15.279,10.1257,15.8749,19.0703,7.98
2018/10/17,5.702,2.7079,2.32,4.21,7.9865,6.6813,4.1274,14.1799,3.55,4.7016,2.76,9.0869,9.58,8.0179,3.79,9.61,4.4455,13.7921,4.8904,7.2503,6.2011,8.9867,15.5594,13.1744,3.13,10.661,5.25,4.47,11.49,7.97,8.5517,3.9375,6.69,2.9344,11.0463,3.2712,9.5846,6.4849,8.9738,10.985,12.3046,9.169,6.6,7.884,7.2686,19.4715,9.9866,22.1253,14.6601,10.0869,15.8654,19.5066,8.09
2018/10/18,5.5937,2.64,2.22,4,7.741,6.4273,4.0885,14.1799,3.38,4.512,2.53,8.7091,9.58,7.8545,3.76,9.61,4.3087,13.4689,4.792,7.1455,6.8186,8.3179,15.4489,12.7878,2.98,10.5512,5.27,4.14,11.1526,7.17,8.3985,3.7895,6.16,2.8452,10.8789,3.2113,9.4001,6.26,8.6523,10.9059,12.0448,8.9442,6.34,7.6949,7.1691,18.3967,9.4926,21.9864,14.5731,9.669,15.6858,19.6326,7.85
2018/10/19,5.7709,2.6691,2.22,4.05,7.8901,6.6155,4.1372,14.1799,3.23,4.6018,2.55,9.2419,9.38,8.0083,3.76,8.65,4.4064,13.4336,4.8609,7.317,7.4493,8.5408,16.0482,13.2339,3.08,10.5313,5.39,4.3,11.2916,7.31,8.7432,3.4836,6.3,2.9344,11.0835,3.3111,9.5652,6.3774,8.9349,10.9158,12.3142,9.0777,6.05,7.8243,7.2586,18.7134,9.9478,22.5718,14.8052,9.9605,15.837,20.098,7.93
2018/10/22,6.1255,2.7662,2.31,4.27,8.346,7.1425,4.254,14.1799,3.39,5.061,2.63,10.1525,10.32,8.441,3.88,8.65,4.8461,13.798,5.097,7.66,7.529,9.1328,17.6542,13.8684,3.21,10.9805,5.58,4.73,12.4227,7.7,9.2412,3.5822,6.61,3.0633,11.6228,3.4407,9.876,6.7295,9.3733,11.1729,12.9203,9.5414,6.3,8.1727,7.5768,19.865,10.4127,23.9013,15.6755,10.4659,17.2742,21.3099,8.46
2018/10/23,5.9974,2.7176,2.28,4.31,7.7147,6.8884,4.1956,14.1799,3.4,5.0011,2.58,9.6584,11.35,8.2775,3.85,8.65,5.3346,13.2515,5.0183,7.3837,8.0667,9.0251,17.3341,13.6503,3.16,10.9006,5.52,4.71,12.7402,7.87,9.0497,3.5625,6.6,3.0335,11.4089,3.4008,9.6914,6.5632,9.081,11.0048,12.3719,9.3376,6.4,8.0234,7.4973,19.2028,10.1512,23.0083,15.3757,10.2035,16.8393,20.8639,8.34
2018/10/24,6.027,2.7371,2.29,4.26,7.7235,6.8413,4.1858,14.1799,3.37,4.9512,2.55,9.8522,11.4,8.2775,4,8.65,5.8719,13.1046,4.9888,7.3837,7.6352,9.225,17.0548,13.7593,3.18,11.0304,5.54,4.82,12.7005,8,8.9443,3.6316,6.64,3.0435,11.4647,3.4507,9.672,6.6121,9.159,11.0147,12.2757,9.4009,6.19,7.9935,7.8552,19.2028,9.9769,22.6016,15.4724,10.1841,16.8771,20.893,8.21
2018/10/25,5.9778,2.7079,2.3,4.23,7.6446,6.8696,4.1469,14.1799,3.33,5.061,2.51,9.3,11.4,8.2487,3.91,8.65,6.4582,12.7696,5.0872,7.317,7.6551,8.9636,16.6941,13.4024,3.2,10.711,5.47,4.87,12.4028,7.9,8.7815,3.6809,6.47,3.0534,11.0184,3.4208,9.5943,6.6806,8.9836,10.9751,11.9294,9.429,5.99,7.8442,8.1635,18.6462,9.88,22.2344,15.279,9.6982,16.6502,20.4276,8.2
2018/10/26,6.0565,2.7662,2.33,4.3,7.6797,6.8507,4.2053,14.1799,3.51,5.071,2.63,9.2806,10.71,8.2871,3.94,8.65,6.4484,12.6462,5.5989,7.4122,8.0601,9.0943,16.5719,13.9179,3.22,10.6111,5.54,4.84,12.3334,7.72,8.8007,3.7401,6.57,3.0633,10.9347,3.4307,9.7788,6.8566,9.3733,10.9751,12.3334,9.3517,5.88,8.1429,8.074,19.5579,10.1125,22.2444,15.4724,10.2618,16.9244,21.1354,8.24
2018/10/29,5.9679,2.7274,2.31,4.19,7.5832,6.719,4.2053,14.1799,3.39,4.9213,2.57,8.4184,10.15,8.1237,3.93,8.65,5.8426,12.7931,5.3037,7.3551,7.9273,8.856,16.5544,13.4223,3.17,10.6011,5.47,4.72,12.1151,7.58,7.9197,3.7993,6.32,3.0335,10.6558,3.3908,9.7012,6.5534,9.0518,10.9257,11.9582,9.176,5.67,7.8741,7.9944,19.0205,9.88,22.3436,15.0566,9.9897,17.0095,20.8833,8.13
2018/10/30,6.0368,2.7565,2.35,4.28,7.7586,6.8131,4.2637,14.1799,3.47,4.9512,2.61,7.7016,10.5,8.316,3.9,8.65,6.4289,13.7333,5.4316,7.3551,8.0136,9.0943,16.2402,13.8485,3.22,10.711,5.57,4.84,12.3731,7.31,7.3642,3.8783,6.39,3.0732,10.8232,3.4208,9.7788,6.7686,9.0031,10.9751,12.0833,9.2884,5.73,7.8641,8.3226,19.2316,9.8897,22.8198,15.221,9.8634,16.9244,21.2905,8.09
2018/10/31,6.1452,2.7856,2.36,4.36,7.7673,6.9542,4.2929,14.1799,3.48,5.0111,2.7,7.7016,10.63,8.4313,3.94,8.65,6.0087,13.751,5.3627,7.4504,8.4784,9.1404,16.9094,13.8783,3.24,10.8906,5.7,4.95,12.7898,8.04,7.4121,3.8289,6.53,3.1029,10.9068,3.4606,9.8371,6.8175,9.1005,10.985,12.5258,9.4852,5.81,7.9438,8.3226,19.6443,9.8606,22.5222,15.4821,10.0286,16.9622,21.4941,8.15
2018/11/1,6.1353,2.805,2.36,4.32,7.7936,7.0013,4.254,14.1799,3.48,5.051,2.63,8.4766,10.6,8.3833,3.94,8.65,6.2041,13.7333,5.3824,7.4885,9.3282,9.3634,17.5611,13.9179,3.25,10.9405,5.62,4.89,12.8196,7.95,7.6324,3.8684,6.69,3.1029,10.9905,3.4507,9.8274,6.8175,9.1492,10.9949,12.3911,9.4219,5.79,7.9935,8.3325,19.5867,10.0931,22.9687,15.4531,10.0966,17.0378,21.2614,8.15
