ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2014/10/31,-2.0928,0,-1.6933,-1.1474,-1.4189,0,1.6691,-0.6947,0.092,3.3478,-1.1466,10.0119,0,,1.2753,0.496,,,,,,-0.9929,-1.5141,-1.3963,0.0379,2.2764,-3.2446,-3.2154,-0.1005,,1.6408,,3.754,2.0706,1.6189,,3.8775,1.7424,1.3349,5.1878,5.0139,0.0253,,,4.8351,6.7351,,,,,,2.1063,3.7111,0.7615,4.0791,6.8315,2.6049,5.2985,1.2797,,6391296365,3789682967,5331531459,19739417673,37390038996,6486807801,7482338711,12701207393,18778247981,5331066000,3669215257,2035215000,2433750000,,3800673360,2796000000,,,,,,13119541500,20057692901,48447347313,8712113995,4339409333,18096354432,7680658996,32391198368,,209.9978,-25.7617,183.1752,97.0805,120.8606,37.9029,72.6903,54.2073,414.0784,-188.4295,199.3507,79.7649,48.8678,,47.8659,76.3786,,,,,,92.7253,220.6271,77.2164,280.0818,245.4298,118.0388,2763.4648,176.1926,,7.0529,2.8764,20.9186,4.4837,3.6632,3.6622,5.9804,5.1511,11.7197,5.8869,4.5211,1.7023,6.0393,,4.7264,19.3862,,,,,,3.8908,4.2248,9.9048,5.3606,5.793,5.3959,5.8913,12.9533,,8.1013,5.2108,51.712,7.5568,2.4534,2.3576,21.4117,5.093,24.1092,18.1112,15.8774,1.0976,5.3121,,8.5102,36.8623,,,,,,2.1167,7.012,8.0765,4.7999,1.3615,2.8338,7.5181,7.3303,
2014/11/3,-1.487,0,-0.9569,0.5223,0.9387,0,2.9551,-0.4897,0.8272,3.9592,2.7341,9.9675,0,,-0.2222,0.3219,,,,,,0.1286,-0.6793,0.8715,0.5305,6.5978,-0.7739,-0.9967,0.1677,,2.1556,,2.4994,1.207,1.1978,,2.7956,1.5519,1.9114,5.2001,6.3018,0.0235,,,3.1471,5.6118,,,,,,1.4324,4.2589,0.6373,3.536,10.8929,1.852,4.8432,0.9329,,6296258501,3789682967,5280512019,19842525485,37741009325,6486807801,7703451238,12639011904,18933582753,5542134000,3769533486,2238075000,2433750000,,3792227419,2805000000,,,,,,13136409000,19921441143,48869546418,8758332107,4625713764,17956313856,7604107577,32445509566,,206.8751,-25.7617,181.4223,97.5876,121.9951,37.9029,74.8384,53.9419,417.5037,-195.8898,204.8011,87.7154,48.8678,,47.7595,76.6244,,,,,,92.8445,219.1284,77.8894,281.5676,261.6227,117.1253,2735.9219,176.488,,6.948,2.8764,20.7184,4.5071,3.6976,3.6622,6.1571,5.1259,11.8166,6.12,4.6447,1.872,6.0393,,4.7159,19.4486,,,,,,3.8958,4.1961,9.9911,5.389,6.1753,5.3541,5.8326,12.975,,7.9808,5.2108,51.2172,7.5963,2.4764,2.3576,22.0445,5.068,24.3086,18.8282,16.3115,1.207,5.3121,,8.4913,36.981,,,,,,2.1194,6.9643,8.1469,4.8254,1.4513,2.8119,7.4431,7.3426,
2014/11/4,-2.7358,0,0.4348,-1.7898,-2.1079,0,5.1736,0.5272,-2.2242,3.8084,-2.5,10.0493,0,,-0.3712,-0.4278,,,,,,-0.642,1.2959,-2.8798,-3.317,-0.2983,0,0.6711,-2.8122,,1.4865,,2.3198,1.7504,0.9692,,3.8673,1.4608,1.7328,5.5936,4.1514,0.0393,,,2.5154,8.1105,,,,,,1.324,4.6029,0.8145,4.3621,7.1981,1.5049,5.6134,1.0946,,6124002372,3789682967,5303470767,19487376356,36945476580,6486807801,8101999743,12705649928,18512452927,5753202000,3675295149,2462985000,2433750000,,3778150851,2793000000,,,,,,13052071500,20179602368,47462216067,8467818264,4611915960,17956313856,7655141856,31533081443,,201.2153,-25.7617,182.2111,95.841,119.4236,37.9029,78.7103,54.2263,408.2174,-203.3501,199.681,96.5302,48.8678,,47.5823,76.2966,,,,,,92.2485,221.9681,75.6463,272.228,260.8423,117.1253,2754.2838,171.5249,,6.758,2.8764,20.8085,4.4264,3.6197,3.6622,6.4757,5.1529,11.5538,6.3531,4.5286,2.0601,6.0393,,4.6984,19.3653,,,,,,3.8708,4.2505,9.7034,5.2103,6.1568,5.3541,5.8718,12.6102,,7.7625,5.2108,51.4399,7.4604,2.4242,2.3576,23.185,5.0947,23.7679,19.5453,15.9037,1.3283,5.3121,,8.4598,36.8228,,,,,,2.1058,7.0546,7.9122,4.6653,1.447,2.8119,7.4931,7.1361,
2014/11/5,0.097,0,-0.0962,0.2939,0.19,0,-1.8194,-3.007,2.3681,-5.3363,-1.9024,10.0269,0,,-1.1923,-2.6316,,,,,,-0.8529,-2.2743,0.9266,0.6238,6.1331,-1.2998,-0.5833,0.2411,,1.021,,2.4936,1.1524,0.9969,,2.6236,1.4133,2.6773,4.212,4.766,0.0909,,,3.4222,6.6695,,,,,,1.1149,3.6121,0.6259,3.4369,12.6955,1.2127,3.0899,0.6957,,6129942238,3789682967,5298368823,19544658474,37015670646,6486807801,7954591392,12323591924,18950842172,5446194000,3605376383,2709945000,2433750000,,3733105834,2719500000,,,,,,12940746000,19720649080,47902006802,8520638962,4894770941,17722912896,7610486862,31609117120,,201.4105,-25.7617,182.0358,96.1227,119.6505,37.9029,77.2782,52.5957,417.8843,-192.4987,195.8823,106.2091,48.8678,,47.015,74.2888,,,,,,91.4616,216.9198,76.3473,273.9261,276.8401,115.6029,2738.2171,171.9385,,6.7645,2.8764,20.7885,4.4394,3.6265,3.6622,6.3579,4.998,11.8274,6.0141,4.4425,2.2667,6.0393,,4.6424,18.8557,,,,,,3.8378,4.1538,9.7933,5.2428,6.5344,5.2845,5.8375,12.6406,,7.77,5.2108,51.3904,7.4823,2.4288,2.3576,22.7631,4.9415,24.3308,18.5023,15.6012,1.4615,5.3121,,8.3589,35.8538,,,,,,2.0878,6.8941,7.9856,4.6944,1.5357,2.7753,7.4494,7.1533,
2014/11/6,1.8411,0,-0.0963,0.5275,3.4766,0,1.5786,-0.5407,-0.2732,8.5144,1.855,10.0081,0,,0.1508,6.2879,,,,,,-2.1637,-0.8727,-0.3672,-1.1236,-0.4228,0.7902,-0.5029,0.6529,,1.0289,,2.3585,0.8676,1.8405,,2.4151,1.2757,1.7669,7.748,2.9578,0.1535,,,2.023,13.7633,,,,,,1.6987,2.5607,0.6457,3.8153,6.4706,1.4539,2.6121,0.7323,,6242799702,3789682967,5293266879,19647766285,38302561850,6486807801,8080161469,12256953899,18899063915,5909904000,3672255203,2981160000,2433750000,,3738736461,2890500000,,,,,,12660745500,19548541597,47726090508,8424901446,4874074235,17862953472,7572211153,31815499671,,205.1186,-25.7617,181.8605,96.6298,123.8102,37.9029,78.4981,52.3113,416.7425,-208.8888,199.5159,116.8387,48.8678,,47.0859,78.96,,,,,,89.4827,215.0267,76.0669,270.8483,275.6696,116.5163,2724.4457,173.0611,,6.889,2.8764,20.7684,4.4628,3.7526,3.6622,6.4582,4.9709,11.7951,6.5261,4.5249,2.4935,6.0393,,4.6494,20.0414,,,,,,3.7547,4.1176,9.7574,5.1839,6.5068,5.3263,5.8082,12.7231,,7.9131,5.2108,51.3409,7.5218,2.5133,2.3576,23.1225,4.9148,24.2643,20.0776,15.8906,1.6078,5.3121,,8.3715,38.1082,,,,,,2.0426,6.834,7.9562,4.6417,1.5292,2.7973,7.4119,7.2,
2014/11/7,-3.1399,0,-0.7711,-0.9329,2.2602,0,-7.7703,-0.8699,0.2557,-5.8983,-2.7318,9.9852,0,,3.9157,-1.9201,,,,,,-1.5188,-0.8804,-0.1843,-1.0972,-1.0616,0.0871,6.0657,-0.956,,1.2892,,3.1851,1.2917,3.0016,,5.7657,1.3129,2.3916,5.8274,3.2403,0.5432,,,4.8959,11.4964,,,,,,1.8626,2.8611,0.7346,3.3915,7.1767,1.9275,10.2016,1.0388,,6046784107,3789682967,5252451327,19464463510,39168288661,6486807801,7452311084,12150333061,18947390288,5561322000,3571936973,3278835000,2433750000,,3885132768,2835000000,,,,,,12468456000,19376434114,47638132361,8332465223,4822332470,17878513536,8031519664,31511356964,,198.6782,-25.7617,180.4582,95.7283,126.6086,37.9029,72.3986,51.8563,417.8081,-196.568,194.0655,128.5053,48.8678,,48.9296,77.4439,,,,,,88.1236,213.1335,75.9267,267.8766,272.7431,116.6178,2889.7028,171.4067,,6.6727,2.8764,20.6083,4.4212,3.8374,3.6622,5.9564,4.9277,11.8253,6.1412,4.4013,2.7425,6.0393,,4.8315,19.6566,,,,,,3.6977,4.0813,9.7394,5.127,6.4377,5.3309,6.1605,12.6015,,7.6646,5.2108,50.945,7.4516,2.5701,2.3576,21.3258,4.8721,24.3263,18.8934,15.4565,1.7683,5.3121,,8.6993,37.3765,,,,,,2.0116,6.7738,7.9416,4.5908,1.513,2.7997,7.8615,7.1312,
2014/11/10,-0.5894,0,-1.6513,0.6474,-1.0753,0,-3.5165,-2.7788,-0.6923,0.9201,0.4255,10.0202,0.8523,,-0.7246,4.4021,,,,,,-3.1656,-1.2953,-0.3323,-0.7132,-4.578,0.3046,-6.4337,-0.5171,,1.1515,,3.4157,1.4399,1.7715,,5.3773,2.1166,1.5768,4.1973,2.7315,1.3318,7.7352,,2.051,12.4187,,,,,,3.4071,3.1178,0.8713,3.7544,7.1318,1.1151,11.2443,1.4611,,6011144908,3789682967,5165718280,19590484168,38747124266,6486807801,7190251794,11812700405,18816218703,5612490000,3587136705,3607380000,2454492188,,3856979632,2959800000,,,,,,12073756500,19125444035,47479807697,8273041937,4601567607,17932973760,7514797589,31348423370,,197.5072,-25.7617,177.4783,96.3481,125.2473,37.9029,69.8527,50.4153,414.9157,-198.3766,194.8913,141.3817,49.2843,,48.575,80.8531,,,,,,85.334,210.3727,75.6744,265.9663,260.257,116.9731,2703.7886,170.5204,,6.6334,2.8764,20.268,4.4498,3.7962,3.6622,5.747,4.7908,11.7434,6.1977,4.42,3.0173,6.0908,,4.7964,20.5219,,,,,,3.5806,4.0285,9.707,5.0904,6.143,5.3471,5.7641,12.5363,,7.6194,5.2108,50.1038,7.4998,2.5424,2.3576,20.5759,4.7367,24.1579,19.0672,15.5223,1.9455,5.3574,,8.6363,39.0219,,,,,,1.9479,6.6861,7.9152,4.558,1.4437,2.8082,7.3557,7.0943,
2014/11/11,-6.1265,0,-5.9753,-5.614,-5.4952,0,-5.6188,-3.6104,-1.5043,-7.9202,-4.0678,10.0244,-6.1972,,-5.3285,-5.8281,,,,,,-4.5543,-5.6243,-4.409,-5.3472,-9.97,0.8243,-5.8574,-5.8559,,1.8901,,6.0402,1.6622,2.1086,,6.7392,1.7517,2.5914,5.8434,4.269,12.4634,3.8086,,3.6548,12.9888,,,,,,2.6333,3.9099,1.0006,4.9638,9.069,2.3061,7.2024,1.8877,,5642873185,3789682967,4857050669,18490667513,36617904274,6486807801,6786243720,11386217051,18533164230,5167968000,3441219280,3969000000,2302382813,,3651461739,2787300000,,,,,,11523876000,18049772267,45386403800,7830668585,4142790627,18080794368,7074626932,29512704885,,185.407,-25.7617,166.8734,90.9391,118.3647,37.9029,65.9278,48.5951,408.6741,-182.6647,186.9635,155.5545,46.2301,,45.9867,76.1409,,,,,,81.4476,198.5407,72.3378,251.7446,234.3094,117.9373,2545.4173,160.535,,6.227,2.8764,19.0569,4.2,3.5876,3.6622,5.424,4.6178,11.5667,5.7068,4.2402,3.3198,5.7133,,4.5409,19.3258,,,,,,3.4176,3.8019,9.279,4.8182,5.5306,5.3912,5.4265,11.8022,,7.1526,5.2108,47.1099,7.0788,2.4027,2.3576,19.4197,4.5657,23.7945,17.5571,14.8908,2.1406,5.0254,,8.1761,36.7476,,,,,,1.8592,6.31,7.5662,4.3143,1.2998,2.8314,6.9249,6.6789,
2014/11/12,1.2632,0,3.5714,0.9913,2.1086,0,2.5342,1.5607,-0.4284,0.8045,-0.3534,10,1.7417,,2.1588,9.9989,,,,,,8.0796,2.5427,0.9302,1.2648,0.3331,6.7986,0.4509,1.5826,,1.4332,,2.6838,0.9025,1.2494,,4.0064,1.5766,1.6435,2.8571,3.0137,12.9722,2.0657,,1.9204,22.4085,,,,,,4.3293,2.3193,0.5382,2.6319,6.2993,5.1162,2.7164,0.9065,,5714151583,3789682967,5030516764,18673970289,37390038996,6486807801,6958220130,11563918449,18453770902,5209542000,3429059494,4365900000,2342484375,,3730290520,3066000000,,,,,,12454962000,18508725555,45808602906,7929707395,4156588431,19310039424,7106523356,29979781186,,187.7489,-25.7617,172.8332,91.8406,120.8606,37.9029,67.5986,49.3535,406.9234,-184.1341,186.3029,171.1099,47.0353,,46.9795,83.7542,,,,,,88.0283,203.5891,73.0108,254.9285,235.0898,125.9554,2556.8935,163.0756,,6.3057,2.8764,19.7375,4.2416,3.6632,3.6622,5.5615,4.6899,11.5172,5.7527,4.2252,3.6518,5.8128,,4.6389,21.2582,,,,,,3.6937,3.8986,9.3654,4.8792,5.549,5.7577,5.451,11.989,,7.243,5.2108,48.7924,7.149,2.4534,2.3576,19.9119,4.6369,23.6926,17.6983,14.8382,2.3546,5.1129,,8.3526,40.422,,,,,,2.0094,6.4705,7.6366,4.3689,1.3041,3.0239,6.9561,6.7846,
2014/11/13,-5.0936,0,-2.9412,-5.3988,-6.1327,0,-4.9823,-5.0327,-3.4231,-8.5942,-3.0142,0,-4.7226,,1.8113,-3.2877,,,,,,-3.8732,-3.6033,-4.2627,-3.4971,-3.9004,-6.3658,-3.9497,-2.2101,,1.8491,,3.0666,1.7672,2.2783,,3.5144,1.869,2.1198,6.2947,4.5993,,3.0441,,2.4883,16.9445,,,,,,2.0438,2.4035,0.9764,4.7386,4.2667,3.7464,3.2287,1.3911,,5423098124,3789682967,4882560389,17665805022,35097032850,6486807801,6611537526,10981946372,17822076163,4761822000,3325701318,4365900000,2231859375,,3797858046,2965200000,,,,,,13935148500,17841809059,43855932044,7652398727,3994464235,18080794368,6825834822,29317184572,,178.1858,-25.7617,167.7499,86.8823,113.4486,37.9029,64.2306,46.8697,392.9939,-168.3092,180.6874,171.1099,44.814,,47.8305,81.0006,,,,,,84.6187,196.2532,69.8985,246.0135,225.9203,117.9373,2455.9031,159.4714,,5.9845,2.8764,19.157,4.0126,3.4386,3.6622,5.2844,4.4538,11.1229,5.2583,4.0979,3.6518,5.5383,,4.7229,20.5593,,,,,,3.5506,3.7581,8.9661,4.7085,5.3325,5.3912,5.2357,11.724,,6.8741,5.2108,47.3573,6.763,2.3029,2.3576,18.9198,4.4036,22.8816,16.1773,14.391,2.3546,4.8715,,8.5039,39.0931,,,,,,1.9316,6.2373,7.3111,4.2161,1.2533,2.8314,6.6813,6.6347,
2014/11/14,0.9858,0,0.418,-0.0649,-1.7333,0,2.9315,0.4854,1.3945,-1.3432,0.2742,0,0.031,,-0.2965,-9.227,,,,,,2.1414,0.9646,0.6819,-1.7688,1.5544,1.8933,-0.0935,0.2964,,0.9189,,1.6747,0.7774,1.3986,,3.131,1.3653,1.6134,3.5289,2.0234,,2.8064,,2.1154,18.0516,,,,,,1.8962,2.0482,0.5184,2.2817,3.6667,2.1801,2.767,0.7799,,5476556922,3789682967,4902968165,17654348598,34488684281,6486807801,6805352210,11035256791,18070611798,4697862000,3334821157,4365900000,2232550781,,3786596792,2691600000,,,,,,14233562500,18013916541,44154989744,7517045687,4056554352,18423115776,6819455537,29404082489,,179.9423,-25.7617,168.451,86.826,111.4822,37.9029,66.1135,47.0972,398.4743,-166.0485,181.1829,171.1099,44.8279,,47.6886,73.5267,,,,,,86.4308,198.1463,70.3752,241.6621,229.432,120.1702,2453.6078,159.9441,,6.0435,2.8764,19.2371,4.01,3.379,3.6622,5.4393,4.4755,11.278,5.1877,4.1091,3.6518,5.54,,4.7089,18.6623,,,,,,3.6267,3.7943,9.0273,4.6253,5.4154,5.4933,5.2308,11.7588,,6.9418,5.2108,47.5553,6.7586,2.263,2.3576,19.4744,4.4249,23.2006,15.96,14.4304,2.3546,4.873,,8.4787,35.4859,,,,,,1.973,6.2975,7.3609,4.1415,1.2727,2.885,6.6751,6.6543,
2014/11/17,1.41,0,-0.7284,2.3361,0.7463,0,2.0858,2.2142,3.7058,2.2464,2.2789,-0.4545,2.2917,,4.3866,-0.4681,,,,,,1.0483,0.7962,2.0319,4.4357,3.8265,3.9274,3.8354,2.7337,,0.8706,,1.7427,0.8797,1.1859,,3.2029,1.3971,1.5222,3.6355,3.3223,8.1168,1.4854,,2.2287,7.4238,,,,,,2.0666,2.3299,0.5894,3.9479,5.8581,3.9003,3.165,1.1556,,5553775187,3789682967,4867254557,18066779844,34746062522,6486807801,6947300993,11279596213,18740277259,4803396000,3410819816,4346055000,2283714844,,3952700294,2679000000,,,,,,14382769500,18157339444,45052162842,7850476347,4211779647,19146658752,7081006217,30207888216,,182.4795,-25.7617,167.224,88.8543,112.3141,37.9029,67.4925,48.14,413.2411,-169.7787,185.3119,170.3321,45.8552,,49.7805,73.1825,,,,,,87.3368,199.7239,71.8051,252.3814,238.2113,124.8897,2547.7125,164.3164,,6.1287,2.8764,19.097,4.1037,3.4042,3.6622,5.5528,4.5746,11.696,5.3042,4.2027,3.6352,5.667,,4.9155,18.5749,,,,,,3.6647,3.8245,9.2107,4.8304,5.6227,5.709,5.4314,12.0802,,7.0397,5.2108,47.2089,6.9165,2.2799,2.3576,19.8806,4.5229,24.0604,16.3185,14.7593,2.3439,4.9846,,8.8506,35.3198,,,,,,1.9936,6.3476,7.5105,4.3252,1.3214,2.9983,6.9311,6.8362,
2014/11/18,1.4973,0,-1.2579,-0.3805,0.2694,0,3.1827,-0.3151,0,4.3276,-2.139,-2.0802,-2.5129,,-1.4245,1.1198,,,,,,-2.184,0.5134,0.9762,-0.799,-1.3104,-0.7314,-2.3423,-1.1866,,0.9377,,3.3355,0.603,0.8907,,2.8613,0.6635,,3.349,1.7951,5.9806,2.3149,,1.6708,4.2733,,,,,,1.8964,1.5449,0.4036,2.2579,3.4971,1.8745,2.533,0.5546,,5636933318,3789682967,4806031229,17998041303,34839654609,6486807801,7168413519,11244055933,18740277259,5011266000,3337861103,4255650000,2226328125,,3896394022,2709000000,,,,,,14068649500,18250564330,45491953577,7787751768,4156588431,19006618176,6915144810,29849434311,,185.2118,-25.7617,165.1206,88.5163,112.6166,37.9029,69.6406,47.9884,413.2411,-177.126,181.348,166.7889,44.7029,,49.0714,74.002,,,,,,85.4294,200.7494,72.5061,250.3649,235.0898,123.9762,2488.0364,162.3666,,6.2205,2.8764,18.8567,4.0881,3.4133,3.6622,5.7295,4.5601,11.696,5.5338,4.1128,3.5595,5.5246,,4.8455,18.7829,,,,,,3.5846,3.8442,9.3006,4.7918,5.549,5.6673,5.3042,11.9369,,7.1451,5.2108,46.6151,6.8902,2.286,2.3576,20.5134,4.5087,24.0604,17.0247,14.4436,2.2952,4.8594,,8.7246,35.7153,,,,,,1.9501,6.3802,7.5838,4.2907,1.3041,2.9764,6.7688,6.7551,
2014/11/19,0,0,0.8493,1.7187,2.6864,0,0.0381,2.8842,0,-1.1487,3.643,1.3472,1.118,,1.0838,-0.3765,,,,,,-0.614,0.943,-0.3094,1.4413,-2.3237,-4.0933,1.7528,0.5822,,0.9161,,1.5534,1.2154,1.5738,,3.5654,1.2111,,2.8438,3.3591,5.1081,1.2481,,2.1065,5.1891,,,,,,1.4351,2.1581,0.5473,2.8957,1.9686,1.9286,2.1088,0.9088,,5636933318,3789682967,4846846781,18307364737,35775575485,6486807801,7171143304,11568360984,18740277259,4953702000,3459458958,4312980000,2251218750,,3938623726,2698800000,,,,,,13982266500,18422671813,45351220542,7899995752,4060003803,18228614976,7036351223,30023230144,,185.2118,-25.7617,166.5229,90.0376,115.6419,37.9029,69.6671,49.3725,413.2411,-175.0913,187.9545,169.0358,45.2027,,49.6033,73.7234,,,,,,84.9048,202.6425,72.2818,253.9734,229.6271,118.9015,2531.6459,163.312,,6.2205,2.8764,19.0169,4.1584,3.505,3.6622,5.7317,4.6917,11.696,5.4702,4.2627,3.6075,5.5864,,4.898,18.7122,,,,,,3.5626,3.8804,9.2718,4.8609,5.42,5.4353,5.3971,12.0064,,7.1451,5.2108,47.0109,7.0086,2.3474,2.3576,20.5212,4.6387,24.0604,16.8291,14.9698,2.3261,4.9137,,8.8191,35.5809,,,,,,1.9381,6.4404,7.5603,4.3525,1.2738,2.8545,6.8874,6.7944,
2014/11/20,-1.3699,0,0.0526,-1.1264,-1.8967,0,-1.3704,-0.768,0,-1.3557,0,1.9939,-1.9963,,-2.7162,0.2001,,,,,,-0.0842,-1.7517,-1.9395,-1.5462,0,0,-0.0907,-1.2301,,0.8421,,1.2389,0.6621,1.0449,,2.077,0.6714,,1.8108,1.976,5.1562,1.4333,,2.3972,4.2823,,,,,,1.1235,1.3091,0.3428,1.7881,,,2.3476,0.4943,,5559715053,3789682967,4849397753,18101149114,35097032850,6486807801,7072871069,11479510285,18740277259,4886544000,3459458958,4398975000,2206277344,,3831641810,2704200000,,,,,,13970487000,18099970283,44471639073,7777847887,4060003803,18228614976,7029971938,29653913999,,182.6746,-25.7617,166.6105,89.0234,113.4486,37.9029,68.7124,48.9933,413.2411,-172.7176,187.9545,172.4062,44.3003,,48.2559,73.8709,,,,,,84.8333,199.0929,70.8799,250.0465,229.6271,118.9015,2529.3506,161.3031,,6.1353,2.8764,19.0269,4.1115,3.4386,3.6622,5.6531,4.6556,11.696,5.3961,4.2627,3.6794,5.4748,,4.7649,18.7497,,,,,,3.5596,3.8125,9.092,4.7857,5.42,5.4353,5.3922,11.8587,,7.0472,5.2108,47.0357,6.9297,2.3029,2.3576,20.24,4.6031,24.0604,16.601,14.9698,2.3725,4.8156,,8.5796,35.6521,,,,,,1.9365,6.3276,7.4137,4.2852,1.2738,2.8545,6.8812,6.7109,
2014/11/21,2.5641,0,2.0516,1.0759,-0.6667,0,2.6631,-0.3483,0,-0.7199,5.2724,-0.6015,-0.7208,,2.1308,-0.1553,,,,,,0.7307,1.1886,1.8987,-0.6367,0,0,1.2704,0,,1.1423,,2.1461,0.9937,1.1339,,3.305,1.0386,,2.587,4.7756,3.4016,3.3364,,3.4116,5.8348,,,,,,1.4779,1.3502,0.3819,1.9924,,,2.947,0.5394,,5702271850,3789682967,4948885661,18295908314,34863052631,6486807801,7261226185,11439527471,18740277259,4851366000,3641855739,4372515000,2190375000,,3913285904,2700000000,,,,,,14072576000,18315104636,45316037283,7728328481,4060003803,18228614976,7119281926,29653913999,,187.3586,-25.7617,170.0286,89.9812,112.6923,37.9029,70.5422,48.8226,413.2411,-171.4742,197.8642,171.3692,43.981,,49.2842,73.7561,,,,,,85.4532,201.4593,72.2257,248.4545,229.6271,118.9015,2561.4839,161.3031,,6.2926,2.8764,19.4172,4.1558,3.4156,3.6622,5.8037,4.6394,11.696,5.3572,4.4874,3.6573,5.4354,,4.8665,18.7205,,,,,,3.5856,3.8578,9.2646,4.7553,5.42,5.4353,5.4607,11.8587,,7.2279,5.2108,48.0006,7.0042,2.2876,2.3576,20.779,4.5871,24.0604,16.4815,15.759,2.3582,4.7809,,8.7624,35.5967,,,,,,1.9506,6.4028,7.5545,4.2579,1.2738,2.8545,6.9686,6.7109,
2014/11/24,1.7708,0,0.1546,1.4402,0.8054,0,-3.1579,0.7767,0,1.648,-0.2504,-0.8573,-0.3472,,3.0216,-0.5889,,,,,,-1.4509,2.2709,1.6304,1.666,0,0,0.9857,2.0879,,1.905,,2.3222,1.6116,1.6091,,6.3662,1.6817,,2.6133,4.8863,6.096,4.4923,,5.7081,6.3517,,,,,,3.2384,2.893,0.8427,3.6119,,,4.4563,1.1617,,5803249580,3789682967,4956538577,18559406054,35143828894,6486807801,7031924305,11528378169,18740277259,4931316000,3632735900,4335030000,2182769531,,4031529075,2684100000,,,,,,13868398000,18731031053,46054885717,7857078935,4060003803,18228614976,7189454060,30273061654,,190.6764,-25.7617,170.2915,91.2771,113.5999,37.9029,68.3146,49.2018,413.2411,-174.3001,197.3688,169.9,43.8283,,50.7733,73.3218,,,,,,84.2134,206.0343,73.4033,252.5936,229.6271,118.9015,2586.7315,164.671,,6.404,2.8764,19.4473,4.2156,3.4431,3.6622,5.6204,4.6755,11.696,5.4455,4.4762,3.6259,5.4165,,5.0135,18.6103,,,,,,3.5336,3.9454,9.4157,4.8345,5.42,5.4353,5.5146,12.1063,,7.3559,5.2108,48.0749,7.1051,2.306,2.3576,20.1228,4.6227,24.0604,16.7531,15.7196,2.338,4.7643,,9.0271,35.3871,,,,,,1.9223,6.5482,7.6776,4.3289,1.2738,2.8545,7.0373,6.851,
